
[00:00:00.000 --> 00:00:01.520]  OK 各位平安
[00:02:59.680 --> 00:03:04.320]  甚至他們喝水的問題都得以解決
[00:03:04.320 --> 00:03:07.080]  當然除了喝水之外
[00:03:07.080 --> 00:03:09.800]  我們也不少得的是吃東西的問題
[00:03:09.800 --> 00:03:13.720]  如果他們回到出埃及那時的話
[00:03:13.720 --> 00:03:15.720]  可能吃東西的問題是可以解決的
[00:03:15.720 --> 00:03:16.440]  為什麼呢
[00:03:16.440 --> 00:03:19.240]  因為他們自己本身有些糧食
[00:03:19.240 --> 00:03:21.000]  當時他們走的時候
[00:03:21.000 --> 00:03:24.200]  其實一來他們從埃及人當中拿了很多東西
[00:03:24.200 --> 00:03:27.400]  當然他們也搬了他們自己的東西出來
[00:03:27.400 --> 00:03:31.480]  所以他們總會有些糧餉在自己身上
[00:03:31.480 --> 00:03:32.280]  也有草糧的
[00:03:32.280 --> 00:03:35.200]  但是過了一段時間就發現
[00:03:35.200 --> 00:03:36.920]  糟了,那些東西吃光了
[00:03:36.920 --> 00:03:37.280]  為什麼呢
[00:03:37.280 --> 00:03:38.880]  因為當時在曠野
[00:03:38.880 --> 00:03:41.880]  第一,沒有便利店
[00:03:41.880 --> 00:03:45.280]  沒有食店在那裡,在曠野
[00:03:45.280 --> 00:03:46.400]  也沒有得耕田
[00:03:46.400 --> 00:03:49.120]  所以是沒有辦法可以得到東西吃的
[00:03:49.120 --> 00:03:50.160]  其實可以這麼說
[00:03:50.160 --> 00:03:52.280]  所以當時來說
[00:03:52.280 --> 00:03:55.720]  他們出埃及之後的第二個月
[00:03:55.720 --> 00:03:57.200]  十五天就開始出了問題
[00:03:57.200 --> 00:03:59.200]  我們可以看看究竟出了什麼問題
[00:03:59.200 --> 00:04:01.200]  我們就一起來看第三節
[00:04:01.200 --> 00:04:02.120]  我們一起去讀
[00:04:02.120 --> 00:04:03.800]  一二三起
[00:04:03.800 --> 00:04:09.640]  以色列傳媒仍在曠野向摩西阿倫發言言
[00:04:09.640 --> 00:04:16.200]  說巴不得我們早睡在埃及地耶和華的手下
[00:04:16.200 --> 00:04:21.320]  那時我們坐在肉窩旁邊吃得飽足
[00:04:21.320 --> 00:04:24.120]  你們將我們領出來
[00:04:24.120 --> 00:04:25.320]  奧者曠野
[00:04:25.320 --> 00:04:29.720]  是要叫者傳會眾都餓死
[00:04:29.720 --> 00:04:30.680]  OK
[00:04:30.680 --> 00:04:31.920]  我們在這段的經文當中
[00:04:31.920 --> 00:04:34.720]  我們明顯看到一個很大的問題
[00:04:34.720 --> 00:04:37.800]  發生了在這幫以色列會眾身上
[00:04:37.800 --> 00:04:38.400]  是什麼呢
[00:04:38.400 --> 00:04:40.200]  就是沒東西吃
[00:04:40.200 --> 00:04:41.280]  肚子餓
[00:04:41.280 --> 00:04:42.720]  覺得快餓死了
[00:04:42.720 --> 00:04:46.720]  甚至這件事令到他們有一個思想
[00:04:46.720 --> 00:04:48.400]  一個想法就是
[00:04:48.400 --> 00:04:51.520]  寧願他們可以死在埃及地
[00:04:51.520 --> 00:04:53.920]  死在耶和華的手下
[00:04:53.920 --> 00:04:58.400]  如果你們留意到那一段的說話
[00:04:58.400 --> 00:05:00.800]  那麼稍為回到之前
[00:05:00.800 --> 00:05:02.920]  為什麼他們會說到這一段的說話呢
[00:05:02.920 --> 00:05:04.920]  其實在埃及地的時候
[00:05:04.920 --> 00:05:06.000]  在過紅海之前
[00:05:06.000 --> 00:05:08.120]  以色列人特別是摩西和法老
[00:05:08.120 --> 00:05:10.120]  其實有很多的爭拗
[00:05:10.120 --> 00:05:13.000]  然後當時上帝也做了很多的工作
[00:05:13.000 --> 00:05:14.800]  包括我們出名的十災
[00:05:14.800 --> 00:05:18.320]  而最後的災其實是很多的長子被殺
[00:05:18.320 --> 00:05:21.120]  很多人死在埃及地當中
[00:05:21.120 --> 00:05:23.720]  那麼這就是發生的一個事情
[00:05:23.720 --> 00:05:25.920]  就是當時上帝也用這個災
[00:05:25.920 --> 00:05:28.600]  去審判了埃及
[00:05:28.600 --> 00:05:29.600]  發生了很多的事情
[00:05:29.600 --> 00:05:31.320]  但是在這裡我們看到
[00:05:31.320 --> 00:05:33.600]  以色列民用了這件事
[00:05:33.600 --> 00:05:38.800]  去說寧願當時和那幫人一起死
[00:05:40.600 --> 00:05:42.200]  不過我不知道大家有沒有留意到
[00:05:42.200 --> 00:05:46.800]  一些很矛盾的地方在這裡
[00:05:46.800 --> 00:05:48.000]  當他們說
[00:05:48.000 --> 00:05:50.800]  他們寧願死在耶和華的手下
[00:05:50.800 --> 00:05:52.400]  在埃及地
[00:05:52.400 --> 00:05:55.200]  那麼難道他們出埃及
[00:05:55.200 --> 00:06:01.800]  不是耶和華的手引他們出來的嗎
[00:06:01.800 --> 00:06:04.800]  為什麼會有這樣的想法
[00:06:04.800 --> 00:06:07.200]  我想其實不少人都會有這樣的經歷
[00:06:07.200 --> 00:06:09.000]  我們可以試想一下
[00:06:09.000 --> 00:06:11.200]  有時候我們走在上帝的道路當中
[00:06:11.200 --> 00:06:12.200]  剛開始的時候
[00:06:12.200 --> 00:06:13.800]  我們會覺得這個是上帝的道路
[00:06:13.800 --> 00:06:14.800]  因為覺得挺好的
[00:06:14.800 --> 00:06:16.000]  所以走著走著
[00:06:16.000 --> 00:06:16.800]  因為走到中間
[00:06:16.800 --> 00:06:18.000]  開始面對一些問題
[00:06:18.000 --> 00:06:20.600]  就會開始覺得不是
[00:06:20.600 --> 00:06:25.200]  上帝好像不是帶我走這條路
[00:06:25.200 --> 00:06:27.800]  好像這個不是上帝的道路
[00:06:27.800 --> 00:06:29.000]  因為面對一些問題
[00:06:29.000 --> 00:06:30.000]  面對一些的掙扎
[00:06:30.000 --> 00:06:35.400]  接著就開始覺得好像不是這樣去走
[00:06:35.400 --> 00:06:37.400]  這些這樣的事情就開始發生
[00:06:37.400 --> 00:06:40.200]  接著就覺得這個不是上帝的道路
[00:06:40.200 --> 00:06:41.200]  包括埃及
[00:06:41.200 --> 00:06:43.200]  包括以色列民主一樣
[00:06:43.200 --> 00:06:44.800]  他們以前可能一出來的時候
[00:06:44.800 --> 00:06:46.000]  覺得很OK
[00:06:46.000 --> 00:06:46.800]  很棒
[00:06:46.800 --> 00:06:48.400]  很多神跡經歷到
[00:06:48.400 --> 00:06:49.600]  去到這個位置
[00:06:49.600 --> 00:06:53.600]  覺得好像上帝不是這樣帶領的
[00:06:53.600 --> 00:06:57.000]  好像這條不是上帝的道路
[00:06:57.000 --> 00:07:00.200]  當然在另一方面來說
[00:07:00.200 --> 00:07:02.400]  的確那時候他們所面對的問題
[00:07:02.400 --> 00:07:03.800]  是一個很基本的需要
[00:07:03.800 --> 00:07:04.800]  要吃東西
[00:07:04.800 --> 00:07:06.200]  他們需要吃東西
[00:07:06.200 --> 00:07:07.400]  所以我們會看到的
[00:07:07.400 --> 00:07:09.600]  在之後主是作出回應的
[00:07:09.600 --> 00:07:12.000]  我們來看第四第五節
[00:07:12.000 --> 00:07:12.600]  在那裡講話
[00:07:12.600 --> 00:07:14.200]  耶和華對摩西說
[00:07:14.200 --> 00:07:19.600]  我要將糧食從天降給你們
[00:07:19.600 --> 00:07:22.000]  值得注意的是
[00:07:22.000 --> 00:07:24.400]  在以色列民埋怨之後
[00:07:24.400 --> 00:07:26.600]  投訴完之後
[00:07:26.600 --> 00:07:29.800]  上帝就回應了
[00:07:29.800 --> 00:07:32.400]  我覺得這個是
[00:07:32.400 --> 00:07:34.200]  接著我們可能會想的就是
[00:07:34.200 --> 00:07:39.200]  看來投訴埋怨是解決到方法的
[00:07:39.200 --> 00:07:42.200]  當然是解決到這個問題
[00:07:42.200 --> 00:07:44.200]  就好像我們香港都出了名
[00:07:44.200 --> 00:07:46.800]  其中一個是很充滿投訴的地方
[00:07:46.800 --> 00:07:48.000]  我們都覺得投訴
[00:07:48.000 --> 00:07:49.400]  應該是解決到方法才投訴的
[00:07:49.400 --> 00:07:50.000]  就是這樣
[00:07:50.000 --> 00:07:51.000]  所以很多人投訴
[00:07:51.000 --> 00:07:52.200]  但是問題是
[00:07:52.200 --> 00:07:54.600]  是不是真的在這件事情上
[00:07:54.600 --> 00:07:57.800]  投訴就是得到那個答案呢
[00:07:57.800 --> 00:08:00.400]  我們埋怨就得到那個答案呢
[00:08:00.400 --> 00:08:03.400]  是不是這樣的發生呢
[00:08:03.400 --> 00:08:04.800]  是不是代表我們講完之後
[00:08:04.800 --> 00:08:08.200]  我們就立刻有得吃呢
[00:08:08.200 --> 00:08:09.400]  有趣的是
[00:08:09.400 --> 00:08:11.000]  在之後的經文當中
[00:08:11.000 --> 00:08:11.600]  我們會見到
[00:08:11.600 --> 00:08:15.200]  其實上帝不是直接給他們吃的
[00:08:15.200 --> 00:08:16.600]  接著下來的經文不是
[00:08:16.600 --> 00:08:17.400]  雖然他這樣說
[00:08:17.400 --> 00:08:20.000]  我要將糧食從天降給你們
[00:08:20.000 --> 00:08:21.400]  但是之後的經文
[00:08:21.400 --> 00:08:22.400]  是沒有東西吃
[00:08:22.400 --> 00:08:23.200]  而是什麼呢
[00:08:23.200 --> 00:08:26.400]  而是摩西反而開始教導他們
[00:08:26.400 --> 00:08:28.800]  責備他們
[00:08:28.800 --> 00:08:31.400]  在第六節到第八節就提到
[00:08:31.400 --> 00:08:33.800]  摩西亞倫對以色列眾人說
[00:08:33.800 --> 00:08:35.800]  到了晚上你們要知道
[00:08:35.800 --> 00:08:39.200]  是耶和華將你們從埃及地領出來的
[00:08:39.200 --> 00:08:42.400]  早晨你們要看見耶和華的榮耀
[00:08:42.400 --> 00:08:48.200]  因為耶和華聽見你們向他所發的怨言了
[00:08:48.200 --> 00:08:49.800]  摩西又說
[00:08:49.800 --> 00:08:52.800]  耶和華晚上必給你們肉吃
[00:08:52.800 --> 00:08:55.000]  早晨必給你們食物得飽
[00:08:55.000 --> 00:08:57.800]  因為你們向耶和華發的怨言
[00:08:57.800 --> 00:08:59.200]  他都聽見了
[00:08:59.200 --> 00:09:01.600]  我們算什麼你們的怨言
[00:09:01.600 --> 00:09:03.600]  不是向我們發的
[00:09:03.600 --> 00:09:06.200]  乃是向耶和華發的
[00:09:06.200 --> 00:09:07.400]  在這裏是在說
[00:09:07.400 --> 00:09:10.200]  其實你無論如何投訴
[00:09:10.200 --> 00:09:11.800]  其實你不是向我們投訴
[00:09:11.800 --> 00:09:12.800]  不是向摩西投訴
[00:09:12.800 --> 00:09:14.200]  不是向亞倫投訴
[00:09:14.200 --> 00:09:15.400]  你所說的東西
[00:09:15.400 --> 00:09:18.000]  開始好像是在說投訴他們
[00:09:18.000 --> 00:09:19.400]  但其實不是
[00:09:19.400 --> 00:09:22.600]  聽的是主自己
[00:09:22.600 --> 00:09:23.800]  簡單來說
[00:09:23.800 --> 00:09:26.600]  以色列所說的所有東西
[00:09:26.600 --> 00:09:33.000]  其實在說的是主有問題
[00:09:33.000 --> 00:09:34.400]  其實都是的
[00:09:34.400 --> 00:09:36.800]  我們就是這樣想
[00:09:36.800 --> 00:09:38.000]  當走在主的道路
[00:09:38.000 --> 00:09:39.400]  我們覺得很OK的時候
[00:09:39.400 --> 00:09:40.200]  我們就會覺得
[00:09:40.200 --> 00:09:41.200]  這個是主的帶領
[00:09:41.200 --> 00:09:42.600]  但開始有些問題
[00:09:42.600 --> 00:09:43.800]  開始有些掙扎的時候
[00:09:43.800 --> 00:09:44.600]  我們就會覺得
[00:09:44.600 --> 00:09:49.600]  主好像帶領錯了
[00:09:49.600 --> 00:09:52.800]  以色列民在那個時候就是這樣去想
[00:09:52.800 --> 00:09:54.800]  覺得好像這個是錯的
[00:09:54.800 --> 00:09:57.400]  但其實都是主帶領他們走的
[00:09:57.400 --> 00:10:01.400]  但覺得好像這個是有問題的
[00:10:01.400 --> 00:10:03.000]  所以去到第九節
[00:10:03.000 --> 00:10:05.000]  有一件事很重要的事
[00:10:05.000 --> 00:10:09.000]  是摩西和亞倫去吩咐以色列人說什麼
[00:10:09.000 --> 00:10:12.400]  你們要就近耶和華面前
[00:10:12.400 --> 00:10:17.400]  因為他已經聽見了你們的怨言
[00:10:17.400 --> 00:10:20.200]  為什麼要就近
[00:10:20.200 --> 00:10:21.400]  在當時來說
[00:10:21.400 --> 00:10:22.000]  對我來說
[00:10:22.000 --> 00:10:26.600]  通常就近主是有三件事發生
[00:10:26.600 --> 00:10:31.400]  尋求主、認罪、憲制
[00:10:31.400 --> 00:10:33.400]  在那個時候
[00:10:33.400 --> 00:10:35.400]  摩西和這群以色列會眾說
[00:10:35.400 --> 00:10:37.000]  一定要去就近主
[00:10:37.000 --> 00:10:38.800]  就是因為他們當時發的語言
[00:10:38.800 --> 00:10:40.800]  其實是上帝聽到的
[00:10:40.800 --> 00:10:43.200]  這件事在上帝面前是有問題的
[00:10:43.200 --> 00:10:45.000]  所以想他們去就近主
[00:10:45.000 --> 00:10:48.400]  就是尋求主、認罪、憲制
[00:10:48.400 --> 00:10:51.000]  認了自己有個問題在這裡
[00:10:51.000 --> 00:10:53.400]  然後尋求主去幫助他們
[00:10:53.400 --> 00:10:57.400]  去解決他們飲食的問題
[00:10:57.400 --> 00:11:00.800]  這就是他們所要去改變的事情
[00:11:00.800 --> 00:11:02.000]  不是來自埋怨
[00:11:02.000 --> 00:11:03.400]  不是來自投訴
[00:11:03.400 --> 00:11:06.000]  而是首先自己要親近神
[00:11:06.000 --> 00:11:07.200]  所以對我來說
[00:11:07.200 --> 00:11:14.600]  親近神就是經歷神蹟的開始
[00:11:14.600 --> 00:11:16.000]  因為只有親近神
[00:11:16.000 --> 00:11:18.200]  你才能夠感受到
[00:11:18.200 --> 00:11:23.600]  或者真正經歷到他所行的神蹟
[00:11:23.600 --> 00:11:27.600]  我想其實我們看人與人之間都是這樣
[00:11:27.600 --> 00:11:30.600]  如果我們是不認識對方的
[00:11:30.600 --> 00:11:31.800]  我們不認識那些人的
[00:11:31.800 --> 00:11:33.600]  我們不知道他們在做什麼
[00:11:33.600 --> 00:11:36.400]  我們是不會知道
[00:11:36.400 --> 00:11:39.200]  或者不會感覺到他的影響的
[00:11:39.200 --> 00:11:41.200]  但是當我們去認識
[00:11:41.200 --> 00:11:43.800]  我們知道了他是做什麼工作的
[00:11:43.800 --> 00:11:47.200]  我們也知道他的工作會帶來什麼影響的時候
[00:11:47.200 --> 00:11:52.800]  我們就會感受到經歷到
[00:11:52.800 --> 00:11:55.800]  親近神就是一個這樣的事情
[00:11:55.800 --> 00:11:58.200]  去幫助我們去開始
[00:11:58.200 --> 00:12:02.200]  去能夠有一個經歷神蹟的開始
[00:12:02.200 --> 00:12:06.000]  當然親近神首先要潔淨自己
[00:12:06.000 --> 00:12:10.200]  需要先去凝聚悔改
[00:12:10.200 --> 00:12:13.200]  而這個也是摩西要求以色列會眾
[00:12:13.200 --> 00:12:16.000]  去做的一件事情
[00:12:16.000 --> 00:12:17.600]  而值得注意的是
[00:12:17.600 --> 00:12:20.400]  當以色列文開始去遷就神的時候
[00:12:20.400 --> 00:12:24.200]  就在那一刻開始主要工作
[00:12:24.200 --> 00:12:25.400]  到了第十節
[00:12:25.400 --> 00:12:28.800]  阿倫正對以色列傳會眾說話的時候
[00:12:28.800 --> 00:12:31.600]  他們向抗議觀看不料
[00:12:31.600 --> 00:12:36.000]  耶和華的榮光在雲中顯現
[00:12:36.000 --> 00:12:39.200]  開始有些事情發生了
[00:12:39.200 --> 00:12:41.000]  有問題是開始有些事情發生
[00:12:41.000 --> 00:12:43.600]  是不是就代表他們可以了
[00:12:43.600 --> 00:12:47.000]  等等吧 什麼都不用做了
[00:12:47.000 --> 00:12:48.000]  但是到了這裡
[00:12:48.000 --> 00:12:49.600]  只不過我們看到的是以色列會眾
[00:12:49.600 --> 00:12:53.200]  只是看到榮光而未有食物
[00:12:53.200 --> 00:12:54.600]  所以我覺得值得注意的是
[00:12:54.600 --> 00:12:56.400]  之後那兩節經文他就提到
[00:12:56.400 --> 00:12:58.000]  耶和華曉願摩西說
[00:12:58.000 --> 00:13:01.000]  我已經聽見以色列人的怨言
[00:13:01.000 --> 00:13:03.000]  你告訴他們說到黃昏的時候
[00:13:03.000 --> 00:13:04.000]  你們要吃肉
[00:13:04.000 --> 00:13:06.000]  早晨必有食物得飽
[00:13:06.000 --> 00:13:08.200]  你們就知道我是耶和華
[00:13:08.200 --> 00:13:10.400]  你們的神
[00:13:10.400 --> 00:13:14.000]  而我在這裡想邀請大家一起去看的
[00:13:14.000 --> 00:13:15.600]  這一段經文就是說
[00:13:15.600 --> 00:13:17.400]  其實他們當時以色列人不重
[00:13:17.400 --> 00:13:19.400]  當開始上帝工作的時候
[00:13:19.400 --> 00:13:21.200]  他們不只是等著吃
[00:13:21.200 --> 00:13:26.800]  而主要是要他們在那一段的過程當中
[00:13:26.800 --> 00:13:31.400]  要去知道 去認識神
[00:13:31.400 --> 00:13:34.200]  所以我覺得在這裡很有趣的一個地方就是
[00:13:34.200 --> 00:13:37.000]  主並沒有立刻去給食物
[00:13:37.000 --> 00:13:39.000]  而是先發生了幾樣東西
[00:13:39.000 --> 00:13:40.600]  有很多個步驟
[00:13:40.600 --> 00:13:42.400]  如果我們看完十三十四節就看到
[00:13:42.400 --> 00:13:44.200]  到了晚上有鵪鶉飛來
[00:13:44.200 --> 00:13:45.000]  遮滿了營
[00:13:45.000 --> 00:13:47.600]  早晨在營四圍的地上有露水
[00:13:47.600 --> 00:13:50.000]  露水上升之後不料野地面上
[00:13:50.000 --> 00:13:52.000]  有如百箱的小原物
[00:13:52.000 --> 00:13:54.000]  簡單來說 如果我們看完後面三十一節
[00:13:54.000 --> 00:13:56.400]  我們就看到那裡是在說晚安
[00:13:56.400 --> 00:13:58.400]  是有計劃的 有不斷的不同的步驟
[00:13:58.400 --> 00:13:59.800]  有不同的事情發生了
[00:13:59.800 --> 00:14:01.600]  但是為什麼要這樣去做
[00:14:01.600 --> 00:14:08.800]  就是為了令人知道耶和華是神
[00:14:08.800 --> 00:14:13.400]  因此 另一個我覺得需要去理解
[00:14:13.400 --> 00:14:16.400]  或者去知道的一個重點對我來說
[00:14:16.400 --> 00:14:18.200]  在神蹟發生的時候
[00:14:18.200 --> 00:14:24.800]  神蹟的重點不是要我們被滿足
[00:14:24.800 --> 00:14:27.000]  重點是我們透過神蹟
[00:14:27.000 --> 00:14:33.000]  去更加深地去認識上帝
[00:14:33.000 --> 00:14:35.000]  很多時候我們求神蹟
[00:14:35.000 --> 00:14:40.000]  例如我求的是由不好的情況變成好的
[00:14:40.000 --> 00:14:42.400]  我們就覺得這個就是完結了
[00:14:42.400 --> 00:14:43.400]  我們自己被滿足
[00:14:43.400 --> 00:14:44.400]  但是在過程當中
[00:14:44.400 --> 00:14:47.200]  我們應該要更加認識上帝
[00:14:47.200 --> 00:14:51.400]  去明白這個神蹟背後
[00:14:51.400 --> 00:14:55.200]  所給我們的學習是什麼
[00:14:55.200 --> 00:14:59.200]  以色列文是要知道耶和華是他們的神
[00:14:59.200 --> 00:15:04.400]  知道耶和華就是他們的上帝
[00:15:04.400 --> 00:15:06.800]  是耶和華所賜的食物
[00:15:06.800 --> 00:15:11.400]  更加要明白如何去真正享受上帝所賜的恩典
[00:15:11.400 --> 00:15:12.600]  所以在這段當中
[00:15:12.600 --> 00:15:15.200]  我覺得我們可以看到的就是神蹟的重點
[00:15:15.200 --> 00:15:17.600]  真的不只是我們得到滿足
[00:15:17.600 --> 00:15:20.000]  不是說我可以得著很多的東西
[00:15:20.000 --> 00:15:21.200]  不只是我們享受
[00:15:21.200 --> 00:15:23.000]  但是更加重要的就是
[00:15:23.000 --> 00:15:25.000]  我們要去認識神
[00:15:25.000 --> 00:15:26.400]  所以我們後面看到
[00:15:26.400 --> 00:15:29.200]  其實有很多東西是上帝說了的
[00:15:29.200 --> 00:15:31.600]  不只是這樣給他食物
[00:15:31.600 --> 00:15:34.000]  我們一起來讀之後的經文
[00:15:34.000 --> 00:15:37.600]  就是第十六到三十節
[00:15:37.600 --> 00:15:38.600]  在第十六到三十節
[00:15:38.600 --> 00:15:40.400]  這裡總共有三頁
[00:15:40.400 --> 00:15:41.200]  我們一起去讀
[00:15:41.200 --> 00:15:42.800]  一二三起
[00:15:42.800 --> 00:15:46.400]  耶和華所吩咐的是這樣
[00:15:46.400 --> 00:15:49.800]  你們要按著各人的份量
[00:15:49.800 --> 00:15:52.200]  為帳篷裡的人
[00:15:52.200 --> 00:15:54.800]  而按著人數收起來
[00:15:54.800 --> 00:15:57.400]  各拿一我回二
[00:15:57.400 --> 00:16:00.000]  以色列人就這樣行
[00:16:00.000 --> 00:16:03.200]  有多收的有少收的
[00:16:03.200 --> 00:16:06.600]  及試用俄媒以量一量
[00:16:06.600 --> 00:16:09.000]  多收的也沒有餘
[00:16:09.000 --> 00:16:11.800]  少收的也沒有缺
[00:16:11.800 --> 00:16:15.600]  各人按著自己的份量收隨
[00:16:15.600 --> 00:16:17.600]  摩西對他們說
[00:16:17.600 --> 00:16:21.800]  所收的不許什麼人留到早晨
[00:16:21.800 --> 00:16:25.200]  然而他們不聽摩西的話
[00:16:25.200 --> 00:16:27.600]  內中有留到早晨的
[00:16:27.600 --> 00:16:33.400]  就新重變臭了摩西便向他們發怒
[00:16:33.400 --> 00:16:35.600]  他們每日早晨
[00:16:35.600 --> 00:16:38.400]  按著各人的份量收隨
[00:16:38.400 --> 00:16:41.800]  日頭一發熱就消化了
[00:16:41.800 --> 00:16:43.200]  到第六天
[00:16:43.200 --> 00:16:46.400]  他們收了雙倍的食物
[00:16:46.400 --> 00:16:48.400]  每人兩我回二
[00:16:48.400 --> 00:16:53.800]  會眾的觀眾摩西對他們說
[00:16:53.800 --> 00:16:55.800]  耶和華這樣說
[00:16:55.800 --> 00:16:58.000]  明天是聖安息日
[00:16:58.000 --> 00:17:01.600]  是向耶和華守的聖安息日
[00:17:01.600 --> 00:17:04.400]  你們要敲的就敲了
[00:17:04.400 --> 00:17:06.600]  要煮的就煮了
[00:17:06.600 --> 00:17:10.000]  所剩下的都留到早晨
[00:17:10.000 --> 00:17:13.800]  他們就照摩西的吩咐留到早晨
[00:17:13.800 --> 00:17:18.000]  也不臭裡頭也沒有松子
[00:17:18.000 --> 00:17:19.200]  摩西說
[00:17:19.200 --> 00:17:22.000]  你們今天這個吧
[00:17:22.000 --> 00:17:26.000]  因為今天是向耶和華守的聖安息日
[00:17:26.000 --> 00:17:29.400]  你們找不著了
[00:17:29.400 --> 00:17:31.400]  六天可以收隨
[00:17:31.400 --> 00:17:33.800]  第七天乃是安息日
[00:17:33.800 --> 00:17:36.000]  那一天必沒有了
[00:17:36.000 --> 00:17:39.600]  第七天百姓中有人出去守
[00:17:39.600 --> 00:17:41.800]  什麼也找不著
[00:17:41.800 --> 00:17:44.000]  耶和華對摩西說
[00:17:44.000 --> 00:17:47.400]  你們不肯守我的誡名和律法
[00:17:47.400 --> 00:17:49.000]  要到幾時呢
[00:17:49.000 --> 00:17:53.400]  你們看 耶和華既將安息日賜給你們
[00:17:53.400 --> 00:17:57.600]  所以第六天他賜給你們兩天的食物
