
[00:00:00.000 --> 00:00:05.820]  總統大選終於都過了,塵埃落定,無論是你覺得歡喜,有些人覺得好憂愁
[00:05:23.080 --> 00:05:26.460]  最後又回到了開始的那個point,ABA
[00:05:26.460 --> 00:05:30.060]  耶穌又說一次說,你們怎麼睡着了,起來禱告
[00:05:30.060 --> 00:05:34.180]  那如果你參考其他的,無論是馬太福音還是馬嘎福音
[00:05:34.180 --> 00:05:37.140]  他們記載得更詳細,他們是ABAB的
[00:05:37.140 --> 00:05:41.980]  他們大概是,一開始耶穌叫他們,你們要禱告,要警醒
[00:05:41.980 --> 00:05:44.420]  然後耶穌自己去禱告,回來發現他們睡着了
[00:05:44.420 --> 00:05:46.980]  怎麼睡着了,起來禱告,然後耶穌去禱告
[00:05:46.980 --> 00:05:49.860]  回來又看又睡着了,耶穌又講一次說,起來禱告
[00:05:49.860 --> 00:05:52.220]  然後耶穌又去禱告,回來又看又睡着了
[00:05:52.220 --> 00:05:54.140]  大概他們連續說了三次
[00:05:54.140 --> 00:05:58.140]  那麼路加比較簡單,只記載一次,就是ABA
[00:05:58.140 --> 00:06:02.020]  那麼這個結構是一個交叉,所謂呼應的結構
[00:06:02.020 --> 00:06:07.420]  它的目的只突出一個重點,就是作者透過這個結構來突出
[00:06:07.420 --> 00:06:12.340]  門徒跟耶穌之間一個非常鮮明的對比
[00:06:12.340 --> 00:06:16.620]  那就是在面對一些很大的試探誘惑的時候
[00:06:16.620 --> 00:06:20.780]  門徒是怎麼樣失敗的,那耶穌是怎麼樣勝過
[00:06:20.780 --> 00:06:24.780]  他面臨他人生最後一次最大的試驗
[00:06:24.780 --> 00:06:27.980]  那第二點會告訴你,這個試驗對耶穌來講是什麼
[00:06:27.980 --> 00:06:29.980]  那對我們來講又是什麼
[00:06:29.980 --> 00:06:34.380]  首先第一點是,當門徒跟耶穌,其實在這段經文所記載
[00:06:34.380 --> 00:06:39.620]  他們都面對了,各自都面對了一個他人生當中非常大的試驗
[00:06:39.620 --> 00:06:43.140]  但是門徒跟耶穌是用不同的方式去度過的
[00:06:43.140 --> 00:06:46.500]  門徒是用睡覺的方式度過這個試驗
[00:06:46.500 --> 00:06:49.100]  然後耶穌是用禱告的方式
[00:06:49.100 --> 00:06:53.060]  所以這兩個方式的對比,讓我們看到禱告的重要
[00:06:53.060 --> 00:06:55.980]  禱告的重要是因爲門徒面對的試驗
[00:06:55.980 --> 00:06:58.940]  如果不是靠禱告,他絕對勝不過
[00:06:58.940 --> 00:07:00.940]  所以門徒失敗得好厲害
[00:07:00.940 --> 00:07:04.540]  那講到他們所面對的試驗跟耶穌不太一樣
[00:07:04.540 --> 00:07:06.540]  他們面對的試驗是很簡單
[00:07:06.540 --> 00:07:12.540]  他們面對的試驗跟我們平時講的那些金錢誘惑不太一樣
[00:07:12.540 --> 00:07:16.540]  我最近在看,有沒有看中國大陸現在不是反腐嗎
[00:07:16.540 --> 00:07:19.540]  不是有個紀錄片叫永遠在路上
[00:07:19.540 --> 00:07:22.540]  我一口氣看了一個系列
[00:07:22.540 --> 00:07:24.540]  基本上那個主題都一樣
[00:07:24.540 --> 00:07:28.540]  你發現所有的當官那些人就是落馬的官員
[00:07:28.540 --> 00:07:31.540]  年輕時候其實都是蠻有理想的
[00:07:31.540 --> 00:07:33.540]  我發現他們都蠻厲害
[00:07:33.540 --> 00:07:35.540]  因爲你去看他們過去做的東西
[00:07:35.540 --> 00:07:38.540]  是蠻有魄力,蠻有leadership的人
[00:07:38.540 --> 00:07:40.540]  也滿懷理想
[00:07:40.540 --> 00:07:44.540]  那很少人是從小立志當貪官的嘛
[00:07:44.540 --> 00:07:47.540]  就是我的理想,我就想當個貪官
[00:07:47.540 --> 00:07:49.540]  沒有的都是滿懷理想
[00:07:49.540 --> 00:07:52.540]  那通常是什麼時候開始沒掉理想呢
[00:07:52.540 --> 00:07:55.540]  是因爲當官當到某個位置
[00:07:55.540 --> 00:07:58.540]  你發現你要開始跟一些有錢人
[00:07:58.540 --> 00:08:00.540]  開始在交往在一起了
[00:08:00.540 --> 00:08:03.540]  你突然間發現他們心裏開始不平衡
[00:08:03.540 --> 00:08:06.540]  覺得我滿懷理想爲社會貢獻這麼多
[00:08:06.540 --> 00:08:08.540]  我就拿那麼一個月5000塊的人工
[00:08:08.540 --> 00:08:11.540]  可是跟我在一起合作那些大老闆們
[00:08:11.540 --> 00:08:15.540]  他們出入名車,有什麼高級場所
[00:08:15.540 --> 00:08:17.540]  突然發現心裏好不平衡
[00:08:17.540 --> 00:08:20.540]  通常是因爲這樣他們就開始就淪陷了
[00:08:20.540 --> 00:08:22.540]  忘記黨規什麼都不理了
[00:08:22.540 --> 00:08:25.540]  反正就收點錢也沒什麼
[00:08:25.540 --> 00:08:27.540]  結果大概是這條路
[00:08:27.540 --> 00:08:29.540]  那今天我們所說,門徒
[00:08:29.540 --> 00:08:31.540]  耶穌說你們要禱告
[00:08:31.540 --> 00:08:35.540]  免得你們陷入試探
[00:08:35.540 --> 00:08:37.540]  耶穌所講的試探跟那些貪官說
[00:08:37.540 --> 00:08:39.540]  什麼錢啊,心裏不平衡啊
[00:08:39.540 --> 00:08:41.540]  那種又不一樣
[00:08:41.540 --> 00:08:44.540]  這邊講的試探,如果你看上下文
[00:08:44.540 --> 00:08:46.540]  指的是門徒,第一點是
[00:08:46.540 --> 00:08:48.540]  大概指兩點
[00:08:48.540 --> 00:08:50.540]  第一點是指門徒
[00:08:50.540 --> 00:08:53.540]  門徒大概完全不明白
[00:08:53.540 --> 00:08:56.540]  他的生活,他對生活的期待
[00:08:56.540 --> 00:08:59.540]  也完全遠離了神的計劃
[00:08:59.540 --> 00:09:03.540]  第二,就是他們也完全沒有照神的時間去生活
[00:09:03.540 --> 00:09:06.540]  只有兩點,一是計劃,二是時間
[00:09:06.540 --> 00:09:09.540]  第一個是門徒他完全不知道
[00:09:09.540 --> 00:09:11.540]  不知道神的計劃是什麼
[00:09:11.540 --> 00:09:13.540]  如果你看路加福音的前半段你就知道
[00:09:13.540 --> 00:09:15.540]  當耶穌說我快要丁十家了
[00:09:15.540 --> 00:09:17.540]  快要救贖,快要完成的時候
[00:09:17.540 --> 00:09:19.540]  門徒在做什麼
[00:09:19.540 --> 00:09:21.540]  門徒在爭論說到底誰做老大
[00:09:21.540 --> 00:09:24.540]  所以他們從頭到尾都是懷着一個意念
[00:09:24.540 --> 00:09:27.540]  就是耶穌來就是幫我推翻羅馬政權
[00:09:27.540 --> 00:09:29.540]  我們要建立一個神權的國度
[00:09:29.540 --> 00:09:32.540]  所以他們在搶,說萬一革命成功之後
[00:09:32.540 --> 00:09:34.540]  誰當國務總理啊,國務院總理啊
[00:09:34.540 --> 00:09:36.540]  誰當財政部長啊
[00:09:36.540 --> 00:09:38.540]  誰當三軍總司令啊
[00:09:38.540 --> 00:09:40.540]  他們已經在搶了
[00:09:40.540 --> 00:09:42.540]  大家分位置,分位置
[00:09:42.540 --> 00:09:44.540]  他們沒有想過他們所跟的這位耶穌
[00:09:44.540 --> 00:09:46.540]  在今晚,今晚
[00:09:46.540 --> 00:09:50.540]  就會被抓,要被審判,要被釘死在十家上
[00:09:50.540 --> 00:09:52.540]  他們一直還是懷着那個
[00:09:52.540 --> 00:09:54.540]  我不管你說什麼
[00:09:54.540 --> 00:09:56.540]  主耶穌已經說了好多次他的計劃
[00:09:56.540 --> 00:09:58.540]  他們一點都沒聽進去
[00:09:58.540 --> 00:10:00.540]  他們只覺得不管
[00:10:00.540 --> 00:10:02.540]  反正我還是抱着我那套
[00:10:02.540 --> 00:10:04.540]  你來就是幫我推翻羅馬帝國的政權
[00:10:04.540 --> 00:10:05.540]  建立一個神權國度
[00:10:05.540 --> 00:10:07.540]  然後咱們來分工合作
[00:10:07.540 --> 00:10:09.540]  我國務院總理,你就是什麼
[00:10:09.540 --> 00:10:11.540]  大家就開始分工
[00:10:11.540 --> 00:10:13.540]  還記得我們上禮拜讀
[00:10:13.540 --> 00:10:15.540]  馬太福音十六章
[00:10:15.540 --> 00:10:17.540]  他就是好厲害
[00:10:17.540 --> 00:10:19.540]  突然間他覺得,突然間明白了主耶穌是誰
[00:10:19.540 --> 00:10:21.540]  原來你是基督
[00:10:21.540 --> 00:10:25.540]  是神在救約就指派你來救我們的那位救贖者
[00:10:25.540 --> 00:10:27.540]  那結果下面主耶穌就罵他了
[00:10:27.540 --> 00:10:29.540]  主耶穌就告訴他
[00:10:29.540 --> 00:10:31.540]  你終於知道我是誰了
[00:10:31.540 --> 00:10:33.540]  現在我把我的計劃告訴你
[00:10:33.540 --> 00:10:35.540]  就是我會被釘死
[00:10:35.540 --> 00:10:37.540]  然後彼得就說絕對不會
[00:10:37.540 --> 00:10:39.540]  這是絕對不領導你
[00:10:39.540 --> 00:10:41.540]  耶穌就罵他一句說
[00:10:41.540 --> 00:10:43.540]  你給我滾開
[00:10:43.540 --> 00:10:45.540]  這是神的計劃
[00:10:45.540 --> 00:10:47.540]  所以你看到門徒從頭到尾
[00:10:47.540 --> 00:10:49.540]  他們跟耶穌跟得很緊
[00:10:49.540 --> 00:10:51.540]  可是他們完全不是知道神的計劃
[00:10:51.540 --> 00:10:53.540]  直到他們講完這一段之後
[00:10:53.540 --> 00:10:57.540]  突然那些人就過來要捉耶穌了嗎
[00:10:57.540 --> 00:10:59.540]  彼得還用刀砍了其中一個人的耳朵
[00:10:59.540 --> 00:11:01.540]  他還想要攔住人把耶穌捉走
[00:11:01.540 --> 00:11:03.540]  釘死人家
[00:11:03.540 --> 00:11:05.540]  他還是覺得說
[00:11:05.540 --> 00:11:07.540]  我絕對不相信這是神的計劃
[00:11:07.540 --> 00:11:09.540]  我不相信那位尼賽亞
[00:11:09.540 --> 00:11:11.540]  終於來了
[00:11:11.540 --> 00:11:13.540]  他居然是要爲我們被釘死在石架上
[00:11:13.540 --> 00:11:15.540]  他絕對不接受這一點
[00:11:15.540 --> 00:11:17.540]  所以門徒的試探
[00:11:17.540 --> 00:11:19.540]  對他們來講是
[00:11:19.540 --> 00:11:21.540]  你是否真的知道
[00:11:21.540 --> 00:11:23.540]  神的計劃就是這樣
[00:11:23.540 --> 00:11:25.540]  還是說我從頭到尾跟神
[00:11:25.540 --> 00:11:27.540]  我想跟他
[00:11:27.540 --> 00:11:29.540]  可是我在跟他的同時
[00:11:29.540 --> 00:11:31.540]  我是照着我自己的計劃
[00:11:31.540 --> 00:11:33.540]  要去生活的
[00:11:33.540 --> 00:11:35.540]  這個是全然不一樣
[00:11:35.540 --> 00:11:37.540]  所以禱告的重要是
[00:11:37.540 --> 00:11:39.540]  透過禱告你能夠越來越清楚
[00:11:39.540 --> 00:11:41.540]  神的計劃是什麼
[00:11:41.540 --> 00:11:43.540]  而不是你自己生活的計劃
[00:11:43.540 --> 00:11:45.540]  到底是什麼
[00:11:45.540 --> 00:11:47.540]  因爲這個差很遠
[00:11:47.540 --> 00:11:49.540]  當我們不知道神
[00:11:49.540 --> 00:11:51.540]  在我們身上的計劃的時候
[00:11:51.540 --> 00:11:53.540]  你通常會浪費很多你的生命跟時間
[00:11:53.540 --> 00:11:55.540]  神設計你
[00:11:55.540 --> 00:11:57.540]  神造你
[00:11:57.540 --> 00:11:59.540]  有祂的設計有祂的安排
[00:11:59.540 --> 00:12:01.540]  那如果你不懂
[00:12:01.540 --> 00:12:03.540]  你也看不清楚爲什麼神這樣做
[00:12:03.540 --> 00:12:05.540]  很多時候你就會亂安排你的生活
[00:12:05.540 --> 00:12:07.540]  你亂使用你的時間
[00:12:07.540 --> 00:12:09.540]  到頭哪裏發現
[00:12:09.540 --> 00:12:11.540]  你認爲很重要的事情
[00:12:11.540 --> 00:12:13.540]  你都把所有的精力時間放在那邊
[00:12:13.540 --> 00:12:15.540]  到頭哪裏發現
[00:12:15.540 --> 00:12:17.540]  這些東西根本不重要
[00:12:17.540 --> 00:12:19.540]  沒有一樣東西能夠帶給你真正的滿足感
[00:12:19.540 --> 00:12:21.540]  你就浪費了時間
[00:12:21.540 --> 00:12:23.540]  因爲所有東西
[00:12:23.540 --> 00:12:25.540]  如果不按照當初的設計去使用
[00:12:25.540 --> 00:12:27.540]  都成爲問題
[00:12:27.540 --> 00:12:29.540]  就像我常常跟大家說
[00:12:29.540 --> 00:12:31.540]  過去每一年總有那麼一兩個學生
[00:12:31.540 --> 00:12:33.540]  喜歡開着加汽油的車去加柴油
[00:12:33.540 --> 00:12:35.540]  對不對
[00:12:35.540 --> 00:12:37.540]  現在沒有
[00:12:37.540 --> 00:12:39.540]  有些人總是很奇怪的
[00:12:39.540 --> 00:12:41.540]  神造我們其實有祂的設計
[00:12:41.540 --> 00:12:43.540]  祂的一套計劃
[00:12:43.540 --> 00:12:45.540]  如果你真的不知道的時候
[00:12:45.540 --> 00:12:47.540]  你發現你真的在浪費很多的時間
[00:12:47.540 --> 00:12:49.540]  你以爲這些東西重要
[00:12:49.540 --> 00:12:51.540]  結果發現原來真的不重要
[00:12:51.540 --> 00:12:53.540]  第二點就是時間
[00:12:53.540 --> 00:12:55.540]  耶穌叫他們說
[00:12:55.540 --> 00:12:57.540]  你們趕快警醒禱告
[00:12:57.540 --> 00:12:59.540]  是因爲耶穌知道時候到了
[00:12:59.540 --> 00:13:01.540]  今晚牧羊人要被釘死
[00:13:01.540 --> 00:13:03.540]  要被捉
[00:13:03.540 --> 00:13:05.540]  牧羊要被打散
[00:13:05.540 --> 00:13:07.540]  所以耶穌特別提醒他們說
[00:13:07.540 --> 00:13:09.540]  你們ready了嗎
[00:13:09.540 --> 00:13:11.540]  你們跟了我三年
[00:13:11.540 --> 00:13:13.540]  一直都不知道我的計劃
[00:13:13.540 --> 00:13:15.540]  我一直告訴你我的計劃就是這樣
[00:13:15.540 --> 00:13:17.540]  我的計劃今天要實行了
[00:13:17.540 --> 00:13:19.540]  我告訴你好久了
[00:13:19.540 --> 00:13:21.540]  我要被抓被釘死被審判
[00:13:21.540 --> 00:13:23.540]  你們ready了嗎
[00:13:23.540 --> 00:13:25.540]  你們ready接受這個計劃了嗎
[00:13:25.540 --> 00:13:27.540]  今晚你所跟的這個leader
[00:13:27.540 --> 00:13:29.540]  這位的首領就要被抓了
[00:13:29.540 --> 00:13:31.540]  你就看不到他了
[00:13:31.540 --> 00:13:33.540]  他們就睡覺
[00:13:33.540 --> 00:13:35.540]  睡醒了突然耶穌講完
[00:13:35.540 --> 00:13:37.540]  剛剛那句說你們爲什麼睡着呢
[00:13:37.540 --> 00:13:39.540]  起來禱告吧
[00:13:39.540 --> 00:13:41.540]  免得陷入誘惑
[00:13:41.540 --> 00:13:43.540]  他剛講完那些人就來了
[00:13:43.540 --> 00:13:45.540]  那些羅馬兵丁跟賣他的猶大
[00:13:45.540 --> 00:13:47.540]  就帶着那些的法利薩
[00:13:47.540 --> 00:13:49.540]  那羣人就來抓耶穌了
[00:13:49.540 --> 00:13:51.540]  所以在那個最關鍵的時刻
[00:13:51.540 --> 00:13:53.540]  他們因爲沒有禱告
[00:13:53.540 --> 00:13:55.540]  就不知道一睡醒都還沒清醒就來了
[00:13:55.540 --> 00:13:57.540]  比得想都沒想
[00:13:57.540 --> 00:13:59.540]  就一刀就把人家的耳朵給摔掉
[00:13:59.540 --> 00:14:03.540]  完全是錯誤的反應
[00:14:03.540 --> 00:14:05.540]  當我們不知道
[00:14:05.540 --> 00:14:07.540]  什麼時候應該清醒
[00:14:07.540 --> 00:14:09.540]  什麼時候可以relax
[00:14:09.540 --> 00:14:11.540]  當我們時間弄錯的時候
[00:14:11.540 --> 00:14:13.540]  我們不知道什麼時間的時候
[00:14:13.540 --> 00:14:15.540]  你發現你的生活也是一團糟
[00:14:15.540 --> 00:14:17.540]  我記得趙牧師常常跟我說
[00:14:17.540 --> 00:14:19.540]  就是牧會要成功
[00:14:19.540 --> 00:14:21.540]  你只要做對一件事就好了
[00:14:21.540 --> 00:14:23.540]  就知道什麼時間做什麼事
[00:14:23.540 --> 00:14:25.540]  我說這個聽起來好簡單
[00:14:25.540 --> 00:14:27.540]  可是做起來好難啊
[00:14:27.540 --> 00:14:29.540]  你知道我們總是在
[00:14:29.540 --> 00:14:31.540]  對的時候做錯的事
[00:14:31.540 --> 00:14:33.540]  在錯的時候做對的事
[00:14:33.540 --> 00:14:35.540]  你知道任何一件事情
[00:14:35.540 --> 00:14:37.540]  只要是錯的時間做都變成錯的
[00:14:37.540 --> 00:14:39.540]  我跟他說好多次了
[00:14:39.540 --> 00:14:41.540]  早上起來煎只雞蛋喫非常好
[00:14:41.540 --> 00:14:43.540]  可是你上課上到一半
[00:14:43.540 --> 00:14:45.540]  突然煎個雞蛋喫你就做錯了
[00:14:45.540 --> 00:14:47.540]  爲什麼時間錯了嘛
[00:14:47.540 --> 00:14:49.540]  你做的事情是對的
[00:14:49.540 --> 00:14:51.540]  可是時間錯了就是錯了
[00:14:51.540 --> 00:14:53.540]  很多人不知道神的時間
[00:14:53.540 --> 00:14:55.540]  有時候神安排你在人生某一個階段
[00:14:55.540 --> 00:14:57.540]  其實是應該停下來
[00:14:57.540 --> 00:14:59.540]  好好享受生活的
[00:14:59.540 --> 00:15:01.540]  你就拼啊衝啊
[00:15:01.540 --> 00:15:03.540]  有些人好不容易丟了工作
[00:15:03.540 --> 00:15:05.540]  我說我好羨慕你啊
[00:15:05.540 --> 00:15:07.540]  就是我從畢業開始
[00:15:07.540 --> 00:15:09.540]  就一直忙
[00:15:09.540 --> 00:15:11.540]  忙到今天沒停過
[00:15:11.540 --> 00:15:13.540]  我說我好羨慕你可以停下來
[00:15:13.540 --> 00:15:15.540]  稍微可以輕鬆一下
[00:15:15.540 --> 00:15:17.540]  可是他從來沒有享受過那段輕鬆的時間
[00:15:17.540 --> 00:15:19.540]  一天到晚就在那邊擔憂
[00:15:19.540 --> 00:15:21.540]  什麼時候找到工作
[00:15:21.540 --> 00:15:23.540]  沒工作怎麼辦
[00:15:23.540 --> 00:15:25.540]  怎麼還沒工作怎麼還沒工作
[00:15:25.540 --> 00:15:27.540]  從來沒有享受過神安排他那段
[00:15:27.540 --> 00:15:29.540]  真的安靜的時間
[00:15:29.540 --> 00:15:31.540]  好到了有工作一直忙的時候
[00:15:31.540 --> 00:15:33.540]  又在那邊抱怨說神了什麼
[00:15:33.540 --> 00:15:35.540]  纔可以停下來休息
[00:15:35.540 --> 00:15:37.540]  休息的時候你又沒有安全感
[00:15:37.540 --> 00:15:39.540]  真的要做事的時候你又沒有那個衝勁
[00:15:39.540 --> 00:15:41.540]  如果你真的按照神的心意生活
[00:15:41.540 --> 00:15:43.540]  神說現在開始衝
[00:15:43.540 --> 00:15:45.540]  你就衝
[00:15:45.540 --> 00:15:47.540]  神說停享受生活
[00:15:47.540 --> 00:15:49.540]  那段時間你就停享受生活
[00:15:49.540 --> 00:15:51.540]  那一種的生活是神安排的時間最好的
[00:15:51.540 --> 00:15:53.540]  可是當你一打亂
[00:15:53.540 --> 00:15:55.540]  完全不知道照着你的那個
[00:15:55.540 --> 00:15:57.540]  情緒啊什麼亂衝的時候
[00:15:57.540 --> 00:15:59.540]  你把所有神的時間打破的時候
[00:15:59.540 --> 00:16:01.540]  你會發現所有的
[00:16:01.540 --> 00:16:03.540]  所有的計劃都是一團糟
[00:16:03.540 --> 00:16:05.540]  所以時間很重要
[00:16:05.540 --> 00:16:07.540]  門徒完全不知道時間
[00:16:07.540 --> 00:16:09.540]  完全不知道
[00:16:09.540 --> 00:16:11.540]  原來今晚就是啊
[00:16:11.540 --> 00:16:13.540]  我還以爲剛剛在過完愉悅節
[00:16:13.540 --> 00:16:15.540]  他們剛剛過完節嘛
[00:16:15.540 --> 00:16:17.540]  好開心以爲神要什麼時候
[00:16:17.540 --> 00:16:19.540]  帶你們做大事
[00:16:19.540 --> 00:16:21.540]  沒有想過他們睡着的時候醒來
[00:16:21.540 --> 00:16:23.540]  事情就已經發生
[00:16:23.540 --> 00:16:25.540]  他們完全沒有預備好的心
[00:16:25.540 --> 00:16:27.540]  所以耶穌教他們
[00:16:27.540 --> 00:16:29.540]  警醒禱告是讓他們知道說
[00:16:29.540 --> 00:16:31.540]  因爲我們每天面臨的試探
[00:16:31.540 --> 00:16:33.540]  很簡單
[00:16:33.540 --> 00:16:35.540]  所有的試探都要你離開
[00:16:35.540 --> 00:16:37.540]  神爲你預備的計劃
[00:16:37.540 --> 00:16:39.540]  第二就是所有試探都要你離開
[00:16:39.540 --> 00:16:41.540]  神爲你安排的時間
[00:16:41.540 --> 00:16:43.540]  當計劃跟時間都打亂的時候
[00:16:43.540 --> 00:16:45.540]  你發現你人生
[00:16:45.540 --> 00:16:47.540]  到頭來會一團糟
[00:16:47.540 --> 00:16:49.540]  因爲神設計我們
[00:16:49.540 --> 00:16:51.540]  神設計我們
[00:16:51.540 --> 00:16:53.540]  是爲了讓我們
[00:16:53.540 --> 00:16:55.540]  跟祂有
[00:16:55.540 --> 00:16:57.540]  在一段很親密的關係中
[00:16:57.540 --> 00:16:59.540]  你才能夠得到那種安全感
[00:16:59.540 --> 00:17:01.540]  滿足感
[00:17:01.540 --> 00:17:03.540]  在那段關係當中你才發現
