
[00:00:00.000 --> 00:00:04.500]  好 大家早晨 讓我們再次回到主的說話面前
[00:07:12.000 --> 00:07:14.000]  天國好像一個王要來
[00:07:14.000 --> 00:07:16.000]  和他的僕人算帳
[00:07:16.000 --> 00:07:17.000]  但這一次的介紹
[00:07:17.000 --> 00:07:20.000]  又轉了不同的層面
[00:07:20.000 --> 00:07:24.000]  其實讓我們看回
[00:07:24.000 --> 00:07:28.000]  在整個的馬太福音裡
[00:07:28.000 --> 00:07:31.000]  很多時候都有一些的
[00:07:31.000 --> 00:07:33.000]  比喻介紹給我們知道
[00:07:33.000 --> 00:07:35.000]  天國是怎樣運作
[00:07:35.000 --> 00:07:37.000]  目的是什麼呢
[00:07:37.000 --> 00:07:40.000]  是預備屬神的子民
[00:07:40.000 --> 00:07:44.000]  特別讀到馬太福音的讀者
[00:07:44.000 --> 00:07:46.000]  去知道怎樣預備活在
[00:07:46.000 --> 00:07:48.000]  將來的天國裡面
[00:07:48.000 --> 00:07:49.000]  所以到時你不會說
[00:07:49.000 --> 00:07:51.000]  我新來移民的
[00:07:51.000 --> 00:07:52.000]  我不懂的
[00:07:52.000 --> 00:07:54.000]  我什麼都不知道的
[00:07:54.000 --> 00:07:55.000]  不會這樣的
[00:07:55.000 --> 00:07:56.000]  不會吃驚的
[00:07:56.000 --> 00:07:58.000]  因為你會熟悉這位主
[00:07:58.000 --> 00:08:00.000]  在天國裡面
[00:08:00.000 --> 00:08:01.000]  他的性情是怎樣
[00:08:01.000 --> 00:08:03.000]  這個天國是怎樣運作
[00:08:03.000 --> 00:08:06.000]  你不多不少都會知道的
[00:08:06.000 --> 00:08:08.000]  所以你去到只不過好像
[00:08:08.000 --> 00:08:10.000]  同一個城市
[00:08:10.000 --> 00:08:12.000]  一間屋搬到另一間屋
[00:08:12.000 --> 00:08:13.000]  差不多這樣的感覺
[00:08:13.000 --> 00:08:15.000]  你都很熟悉那個環境
[00:08:15.000 --> 00:08:16.000]  不過那個環境
[00:08:16.000 --> 00:08:19.000]  是天國的主人去管理
[00:08:19.000 --> 00:08:21.000]  不是你那個town的mayor
[00:08:21.000 --> 00:08:22.000]  去管理
[00:08:22.000 --> 00:08:25.000]  我們今天會透過這段聖經
[00:08:25.000 --> 00:08:27.000]  去重新去看一下
[00:08:27.000 --> 00:08:30.000]  在天國裡面活著的人
[00:08:30.000 --> 00:08:33.000]  他一方面怎樣在上帝裡面
[00:08:33.000 --> 00:08:35.000]  得到恩惠
[00:08:35.000 --> 00:08:38.000]  但是他的恩惠
[00:08:38.000 --> 00:08:40.000]  他的對上帝帶來的
[00:08:40.000 --> 00:08:42.000]  不是因為這個恩惠
[00:08:42.000 --> 00:08:44.000]  而得到的好處
[00:08:44.000 --> 00:08:47.000]  而是他對這位上主的理解
[00:08:47.000 --> 00:08:49.000]  如果當那個人
[00:08:49.000 --> 00:08:51.000]  對這個上主不理解的時候
[00:08:51.000 --> 00:08:54.000]  就算得到恩惠
[00:08:54.000 --> 00:08:57.000]  其實可能他仍然是一個
[00:08:57.000 --> 00:09:00.000]  對上主否定的人
[00:09:00.000 --> 00:09:02.000]  一會我們會詳細去看一下這一點
[00:09:02.000 --> 00:09:04.000]  不過我們回顧一下
[00:09:04.000 --> 00:09:06.000]  看少少這段聖經
[00:09:06.000 --> 00:09:08.000]  另一個重點就是什麼呢
[00:09:08.000 --> 00:09:11.000]  就是這段聖經的結尾
[00:09:11.000 --> 00:09:15.000]  講到那在後的將要在前
[00:09:15.000 --> 00:09:17.000]  在前的將要在後
[00:09:17.000 --> 00:09:19.000]  這句說話很熟悉
[00:09:19.000 --> 00:09:22.000]  因為剛剛我們在第十九章最後
[00:09:22.000 --> 00:09:25.000]  最後也講了這句說話
[00:09:25.000 --> 00:09:27.000]  第十九章三十節
[00:09:27.000 --> 00:09:30.000]  然而有許多在前的將要在後
[00:09:30.000 --> 00:09:33.000]  在後的將要在前
[00:09:33.000 --> 00:09:35.000]  如果你還記得上個禮拜
[00:09:35.000 --> 00:09:38.000]  我們講的講到解釋這段聖經的時候
[00:09:38.000 --> 00:09:41.000]  我們是講到這個陳述
[00:09:41.000 --> 00:09:46.000]  是不多不少是馬太的特點的記載
[00:09:46.000 --> 00:09:50.000]  記載一種近上帝的人
[00:09:50.000 --> 00:09:52.000]  可能他反而不理解上帝
[00:09:52.000 --> 00:09:55.000]  而那個人好像遠離了上帝的人
[00:09:55.000 --> 00:09:58.000]  他說原來他的心常常祈禱
[00:09:58.000 --> 00:10:00.000]  上帝他是怎樣想的
[00:10:00.000 --> 00:10:03.000]  最後他會回來再親近上帝
[00:10:03.000 --> 00:10:06.000]  這個陳述是引起了我們一個
[00:10:06.000 --> 00:10:09.000]  很重要的一個體會
[00:10:09.000 --> 00:10:12.000]  這些經文不是純粹講給我們知道
[00:10:12.000 --> 00:10:13.000]  怎樣做人
[00:10:13.000 --> 00:10:15.000]  而是講給我們知道
[00:10:15.000 --> 00:10:18.000]  怎樣理解這位上主
[00:10:18.000 --> 00:10:20.000]  還有我們今天所看的這段經文
[00:10:20.000 --> 00:10:25.000]  二十章所提及的一個場景
[00:10:25.000 --> 00:10:28.000]  叫做葡萄園
[00:10:28.000 --> 00:10:31.000]  而葡萄園這個場景
[00:10:31.000 --> 00:10:34.000]  在馬太福音的裏面
[00:10:34.000 --> 00:10:36.000]  從這一段開始
[00:10:36.000 --> 00:10:41.000]  不斷地重複又重複地提出
[00:10:41.000 --> 00:10:43.000]  你可以立立的
[00:10:43.000 --> 00:10:45.000]  或者你有筆記可以寫下來
[00:10:45.000 --> 00:10:47.000]  第二十章第一至十六章
[00:10:47.000 --> 00:10:50.000]  今天講的葡萄園的原主的比喻
[00:10:50.000 --> 00:10:52.000]  接著去到第二十一章
[00:10:52.000 --> 00:10:55.000]  第二十八至三十二節
[00:10:55.000 --> 00:10:57.000]  所以這些為甚麼要用
[00:10:57.000 --> 00:11:02.000]  硬複製 硬複製甚麼
[00:11:02.000 --> 00:11:03.000]  即是有本聖經的
[00:11:03.000 --> 00:11:04.000]  那你容易揭穿
[00:11:04.000 --> 00:11:08.000]  第二十一章第二十八至三十二節
[00:11:08.000 --> 00:11:09.000]  那裏亦都講到
[00:11:09.000 --> 00:11:11.000]  在葡萄園裏面發生的事情
[00:11:11.000 --> 00:11:13.000]  然後接著去到第二十一章
[00:11:13.000 --> 00:11:16.000]  第三十三至四十一節的時候
[00:11:16.000 --> 00:11:18.000]  又再次講葡萄園
[00:11:18.000 --> 00:11:20.000]  不過每一個葡萄園
[00:11:20.000 --> 00:11:23.000]  當個原主不同了的時候
[00:11:23.000 --> 00:11:25.000]  就有不同的發展
[00:11:25.000 --> 00:11:27.000]  而今天我們所看的
[00:11:27.000 --> 00:11:29.000]  這個就談論到這個原主
[00:11:29.000 --> 00:11:32.000]  要是找人進入他的原當中
[00:11:32.000 --> 00:11:34.000]  即是進入到天國的當中
[00:11:34.000 --> 00:11:37.000]  在他裏面而生活
[00:11:37.000 --> 00:11:40.000]  能夠得到這個原主的
[00:11:40.000 --> 00:11:46.000]  因為眷顧 照料
[00:11:46.000 --> 00:11:49.000]  而進入到他的人
[00:11:49.000 --> 00:11:54.000]  卻是原來有很不同的反應 回應
[00:11:54.000 --> 00:11:57.000]  這個就是今天我們想看的特點
[00:11:57.000 --> 00:11:59.000]  這些背景的資料
[00:11:59.000 --> 00:12:00.000]  都講給大家了
[00:12:00.000 --> 00:12:01.000]  大家可以回去
[00:12:01.000 --> 00:12:03.000]  由二宣看一下 好不好
[00:12:03.000 --> 00:12:05.000]  那今天我們會怎樣看這段聖經呢
[00:12:05.000 --> 00:12:06.000]  我們分開三個部份
[00:12:06.000 --> 00:12:08.000]  和大家一起去看
[00:12:08.000 --> 00:12:10.000]  第一個部份我們去看的
[00:12:10.000 --> 00:12:13.000]  就是一個主動詩恩的神
[00:12:13.000 --> 00:12:18.000]  我們從第一節至到第八節裏面去記載
[00:12:18.000 --> 00:12:23.000]  看一下究竟這個主動詩恩的主
[00:12:23.000 --> 00:12:25.000]  原主 葡萄園的原主
[00:12:25.000 --> 00:12:28.000]  其實比喻天國 天國的主
[00:12:28.000 --> 00:12:33.000]  他是怎樣主動來到詩恩的
[00:12:33.000 --> 00:12:35.000]  我們一開始去看一下這段聖經
[00:12:35.000 --> 00:12:38.000]  其實很多時候我們會看這段聖經
[00:12:38.000 --> 00:12:41.000]  就好像講到有關於人事管理的問題
[00:12:41.000 --> 00:12:42.000]  不關事的
[00:12:42.000 --> 00:12:44.000]  其實聖經不是為人事管理而寫的
[00:12:44.000 --> 00:12:45.000]  聖經寫的是
[00:12:45.000 --> 00:12:48.000]  幫助我們怎樣去處理我們的罪
[00:12:48.000 --> 00:12:51.000]  能夠重新有個身份活在天國的當中
[00:12:51.000 --> 00:12:53.000]  一開始這裡講到
[00:12:53.000 --> 00:12:57.000]  他說因為天國好像一個家主
[00:12:57.000 --> 00:13:02.000]  清早就去僱人進到他的葡萄園做工
[00:13:02.000 --> 00:13:07.000]  和工人講定一天的錢
[00:13:07.000 --> 00:13:10.000]  一天一銀
[00:13:10.000 --> 00:13:14.000]  這些是中文聖經
[00:13:14.000 --> 00:13:18.000]  一天一錢銀紙
[00:13:18.000 --> 00:13:21.000]  就打發他們進葡萄園去
[00:13:21.000 --> 00:13:24.000]  這段聖經很有趣
[00:13:24.000 --> 00:13:26.000]  首先第一樣東西我們看見
[00:13:26.000 --> 00:13:32.000]  這個園主其實是主動地走去一清早
[00:13:32.000 --> 00:13:37.000]  就去找人去他的園工作
[00:13:37.000 --> 00:13:40.000]  我們就要問一個問題
[00:13:40.000 --> 00:13:42.000]  幾早啊 所謂清早
[00:13:42.000 --> 00:13:48.000]  我們通常如果猶太人的日出
[00:13:48.000 --> 00:13:56.000]  大約是早上五點至六點左右
[00:13:56.000 --> 00:13:59.000]  日出就是這段時間
[00:13:59.000 --> 00:14:01.000]  他一清早就走出去了
[00:14:01.000 --> 00:14:05.000]  這個園主原來是很勤力的
[00:14:05.000 --> 00:14:07.000]  你不要說他老
[00:14:07.000 --> 00:14:09.000]  所以晚上不用睡那麼多
[00:14:09.000 --> 00:14:11.000]  老了不用睡那麼多
[00:14:11.000 --> 00:14:15.000]  你不用睡那麼多也不用一早出去
[00:14:15.000 --> 00:14:18.000]  昨天因為我要去做一些事情
[00:14:18.000 --> 00:14:20.000]  所以一早我就出去
[00:14:20.000 --> 00:14:22.000]  誰知道一出去
[00:14:22.000 --> 00:14:24.000]  就是我住的那區
[00:14:24.000 --> 00:14:26.000]  一出去周圍老人家
[00:14:26.000 --> 00:14:28.000]  我說沒有年輕的
[00:14:28.000 --> 00:14:30.000]  回來跟師母講
[00:14:30.000 --> 00:14:33.000]  那些老人家真的很早就出來了
[00:14:33.000 --> 00:14:38.000]  去買菜 去買藥
[00:14:38.000 --> 00:14:40.000]  不想跟人逼
[00:14:40.000 --> 00:14:42.000]  是一種主動
[00:14:42.000 --> 00:14:44.000]  因為他需要的東西
[00:14:44.000 --> 00:14:46.000]  他知道他可以做的
[00:14:46.000 --> 00:14:47.000]  他出去做
[00:14:47.000 --> 00:14:49.000]  這個園主一早就出來去做
[00:14:49.000 --> 00:14:54.000]  不過我們看看這個園主不是做一次
[00:14:54.000 --> 00:14:58.000]  原來這個園主他出來有一個這樣的運作
[00:14:58.000 --> 00:15:01.000]  我們首先了解一下他的運作
[00:15:01.000 --> 00:15:07.000]  第一 他是找你去他的園那裡做事
[00:15:07.000 --> 00:15:15.000]  而且跟他說了一天有幾千人工
[00:15:15.000 --> 00:15:17.000]  英文好說
[00:15:17.000 --> 00:15:21.000]  Meeting of minds
[00:15:21.000 --> 00:15:23.000]  跟你找你做事
[00:15:23.000 --> 00:15:27.000]  上帝不是說先做了
[00:15:27.000 --> 00:15:29.000]  到時看怎樣
[00:15:29.000 --> 00:15:30.000]  不是的
[00:15:30.000 --> 00:15:35.000]  你同意 肯 誠心誠意
[00:15:35.000 --> 00:15:40.000]  肯定了 你才做的
[00:15:40.000 --> 00:15:41.000]  還有一樣東西
[00:15:41.000 --> 00:15:43.000]  這幫人是很特別的
[00:15:43.000 --> 00:15:47.000]  這幫人是等人一早請的
[00:15:47.000 --> 00:15:50.000]  我們就想問一下
[00:15:50.000 --> 00:15:56.000]  什麼人一早才要等人請的呢
[00:15:56.000 --> 00:15:58.000]  長工
[00:15:58.000 --> 00:16:01.000]  當然不是長工
[00:16:01.000 --> 00:16:05.000]  你要一早才等人來請
[00:16:05.000 --> 00:16:11.000]  這就是我今天說的On call
[00:16:11.000 --> 00:16:12.000]  On call是什麼
[00:16:12.000 --> 00:16:14.000]  不定時
[00:16:14.000 --> 00:16:18.000]  不是全職工作
[00:16:18.000 --> 00:16:19.000]  園主有沒有全職工作人員
[00:16:19.000 --> 00:16:20.000]  有的
[00:16:20.000 --> 00:16:21.000]  我們一會看看
[00:16:21.000 --> 00:16:24.000]  他有一些全職工人
[00:16:24.000 --> 00:16:27.000]  不過他在一個園裡面
[00:16:27.000 --> 00:16:32.000]  那些是臨時工的人
[00:16:32.000 --> 00:16:33.000]  做些什麼
[00:16:33.000 --> 00:16:34.000]  不要詳細說
[00:16:34.000 --> 00:16:37.000]  總之你來做事
[00:16:37.000 --> 00:16:39.000]  你不要一開始就說
[00:16:39.000 --> 00:16:42.000]  他們當然是來請他收葡萄
[00:16:42.000 --> 00:16:43.000]  聖經沒有說
[00:16:43.000 --> 00:16:45.000]  你就不要自己作些事
[00:16:45.000 --> 00:16:48.000]  葡萄園 在葡萄園裡面做事
[00:16:48.000 --> 00:16:50.000]  不過你進葡萄園做事
[00:16:50.000 --> 00:16:53.000]  不一定就是去收葡萄
[00:16:53.000 --> 00:16:55.000]  大家有沒有去過葡萄園
[00:16:55.000 --> 00:16:57.000]  你沒理由加拿大來到
[00:16:57.000 --> 00:16:58.000]  不去一些葡萄園
[00:16:58.000 --> 00:17:00.000]  這麼多地方釀酒
[00:17:00.000 --> 00:17:02.000]  你不是去買酒
[00:17:02.000 --> 00:17:05.000]  你去買我都沒問題
[00:17:05.000 --> 00:17:07.000]  但是你去看看葡萄園
[00:17:07.000 --> 00:17:10.000]  是不是長期有葡萄
[00:17:10.000 --> 00:17:13.000]  不是的 不是長期有的
[00:17:13.000 --> 00:17:16.000]  那其他時間做什麼
[00:17:16.000 --> 00:17:19.000]  撕一下肥
[00:17:19.000 --> 00:17:21.000]  除一下野草
[00:17:21.000 --> 00:17:23.000]  摺一下枝
[00:17:23.000 --> 00:17:27.000]  你知不知道原來那些葡萄是摺枝的
[00:17:27.000 --> 00:17:30.000]  不是原棵成棵生出來的
[00:17:30.000 --> 00:17:32.000]  很多工作的
[00:17:32.000 --> 00:17:33.000]  因為葡萄園不只是
[00:17:33.000 --> 00:17:35.000]  一下子就去葡萄園收割
[00:17:35.000 --> 00:17:37.000]  所以很多解聖經的人
[00:17:37.000 --> 00:17:39.000]  一下子就跳下去
[00:17:39.000 --> 00:17:40.000]  一個你喜歡聽的
[00:17:40.000 --> 00:17:42.000]  又來收葡萄了
[00:17:42.000 --> 00:17:44.000]  沒有啊
[00:17:44.000 --> 00:17:48.000]  就是說請他們來我的葡萄園做事
[00:17:48.000 --> 00:17:49.000]  講好工資
[00:17:49.000 --> 00:17:52.000]  你同意的了
[00:17:52.000 --> 00:17:57.000]  接著他就在最初的
[00:17:57.000 --> 00:17:59.000]  倚初
[00:17:59.000 --> 00:18:03.000]  倚初這些和合本的年代
[00:18:03.000 --> 00:18:06.000]  就是在189幾年
[00:18:06.000 --> 00:18:11.000]  1900幾年的時候的翻譯譯本
[00:18:11.000 --> 00:18:14.000]  大約幾點左右呢
[00:18:14.000 --> 00:18:19.000]  用英文聖經就說9 o'clock
[00:18:19.000 --> 00:18:22.000]  那是不是9點鐘呢
[00:18:22.000 --> 00:18:24.000]  就當是9點吧
[00:18:24.000 --> 00:18:28.000]  但其實如果按猶太人的曆法
[00:18:28.000 --> 00:18:31.000]  幾點鐘幾點鐘幾點鐘呢
[00:18:31.000 --> 00:18:33.000]  其實通常兩個鐘頭左右
[00:18:33.000 --> 00:18:37.000]  是一個1點鐘這樣來算
[00:18:37.000 --> 00:18:38.000]  這些你想知道多一點
[00:18:38.000 --> 00:18:40.000]  那你就回主教學吧
[00:18:40.000 --> 00:18:45.000]  主教學有教這些課題的曆法
[00:18:45.000 --> 00:18:50.000]  不過原來他一早就打算去請人
[00:18:50.000 --> 00:18:53.000]  但是一出就9點鐘
[00:18:53.000 --> 00:18:56.000]  如果按照英語的聖經就9點鐘
[00:18:56.000 --> 00:19:00.000]  如果按原文聖經的翻譯是幾點鐘呢
[00:19:00.000 --> 00:19:03.000]  大約就是6點鐘左右
[00:19:03.000 --> 00:19:08.000]  原來原主6點5 6點就走出去請人
[00:19:08.000 --> 00:19:11.000]  請一些臨時工來做事
[00:19:11.000 --> 00:19:13.000]  那他去哪裡請
[00:19:13.000 --> 00:19:15.000]  他去市集上面請
[00:19:15.000 --> 00:19:17.000]  他說一再一初出去
[00:19:17.000 --> 00:19:21.000]  就看見市上還有閒著的人
[00:19:21.000 --> 00:19:23.000]  原來那裡有很多人
[00:19:23.000 --> 00:19:25.000]  已經在那裡等著沒東西做
[00:19:25.000 --> 00:19:29.000]  廣東話說得少少都沒東西做
[00:19:29.000 --> 00:19:33.000]  生活無計
[00:19:33.000 --> 00:19:36.000]  我以為這些東西是以前才有的
[00:19:36.000 --> 00:19:39.000]  但是最近我上那些視頻
[00:19:39.000 --> 00:19:42.000]  原來很多國家都是這樣的
[00:19:42.000 --> 00:19:46.000]  有些國家他們的經濟不好
[00:19:46.000 --> 00:19:48.000]  或者民情是這樣
[00:19:48.000 --> 00:19:51.000]  他們原來不是請硬長工
[00:19:51.000 --> 00:19:53.000]  大部分都是散工
[00:19:53.000 --> 00:19:57.000]  一早他們站在市集有一條街
[00:19:57.000 --> 00:19:59.000]  那裡幾百人 幾千人
[00:19:59.000 --> 00:20:02.000]  然後就有一輛小車走過來
[00:20:02.000 --> 00:20:06.000]  我要請人進去哪裡收生果
[00:20:06.000 --> 00:20:09.000]  或者我去哪裡要工廠請多少個人
[00:20:09.000 --> 00:20:14.000]  我去擔擔擔擦煤柴
[00:20:14.000 --> 00:20:18.000]  那就請20個人上車
[00:20:18.000 --> 00:20:20.000]  就去開工了
[00:20:20.000 --> 00:20:22.000]  就寫明一天多少工錢
[00:20:22.000 --> 00:20:27.000]  這個主人說一天有一銀錢
[00:20:27.000 --> 00:20:28.000]  一銀錢
