
[00:00:00.000 --> 00:00:02.680]  所以我看回今天的經文
[00:06:25.960 --> 00:06:27.960]  C是Cash
[00:06:27.960 --> 00:06:31.960]  但有些人說
[00:06:31.960 --> 00:06:33.960]  不是
[00:06:33.960 --> 00:06:35.960]  這些太過物質化
[00:06:35.960 --> 00:06:39.960]  教會最重要是我們有長遠計劃
[00:06:39.960 --> 00:06:41.960]  你有幾年計劃
[00:06:41.960 --> 00:06:43.960]  梁伯堂
[00:06:43.960 --> 00:06:45.960]  我們有十年計劃
[00:06:45.960 --> 00:06:47.960]  十年計劃還要分開
[00:06:47.960 --> 00:06:49.960]  短期 中期 長期
[00:06:49.960 --> 00:06:51.960]  短期是三年
[00:06:51.960 --> 00:06:53.960]  我們牧師
[00:06:53.960 --> 00:06:55.960]  預備退休
[00:06:55.960 --> 00:06:57.960]  退休就要預備
[00:06:57.960 --> 00:06:59.960]  之前都是五年五年五年
[00:06:59.960 --> 00:07:01.960]  現在十年計劃
[00:07:01.960 --> 00:07:03.960]  所以有些教會
[00:07:03.960 --> 00:07:05.960]  十年計劃很重要
[00:07:05.960 --> 00:07:07.960]  不能夠餐飲餐食餐餐清
[00:07:07.960 --> 00:07:09.960]  年年在定主題
[00:07:09.960 --> 00:07:11.960]  沒用的
[00:07:11.960 --> 00:07:13.960]  這頭東那頭西
[00:07:13.960 --> 00:07:15.960]  轉來轉去
[00:07:15.960 --> 00:07:17.960]  一去五年計劃
[00:07:17.960 --> 00:07:19.960]  有些人說不是
[00:07:19.960 --> 00:07:21.960]  最重要
[00:07:21.960 --> 00:07:23.960]  我們有些醒目的童工
[00:07:23.960 --> 00:07:25.960]  又打得又做得又唱得
[00:07:25.960 --> 00:07:27.960]  什麼都行
[00:07:27.960 --> 00:07:29.960]  有些精明的童工
[00:07:29.960 --> 00:07:31.960]  不止
[00:07:31.960 --> 00:07:33.960]  我們有些醒目的長汁
[00:07:33.960 --> 00:07:35.960]  拍着一起上
[00:07:35.960 --> 00:07:39.960]  有這麼多東西
[00:07:39.960 --> 00:07:41.960]  無論ABC也好
[00:07:41.960 --> 00:07:43.960]  教會有計劃
[00:07:43.960 --> 00:07:45.960]  有童工
[00:07:45.960 --> 00:07:47.960]  醒目的長汁
[00:07:47.960 --> 00:07:49.960]  有忠心愛主的信徒
[00:07:49.960 --> 00:07:53.960]  但這部竹
[00:07:53.960 --> 00:07:55.960]  有一粒老鼠屎
[00:07:55.960 --> 00:07:57.960]  老鼠屎
[00:07:57.960 --> 00:07:59.960]  你就會明白
[00:07:59.960 --> 00:08:03.960]  美麗極
[00:08:03.960 --> 00:08:05.960]  計劃周詳
[00:08:05.960 --> 00:08:07.960]  童工的隊伍
[00:08:07.960 --> 00:08:09.960]  有多龐大
[00:08:09.960 --> 00:08:11.960]  你都可以
[00:08:11.960 --> 00:08:13.960]  不同心
[00:08:13.960 --> 00:08:17.960]  那間教會就發展不了
[00:08:17.960 --> 00:08:21.960]  遲早都發展不了
[00:08:21.960 --> 00:08:25.960]  所以保羅他明白
[00:08:25.960 --> 00:08:27.960]  不同心是什麼情況
[00:08:27.960 --> 00:08:33.960]  所以發現
[00:08:33.960 --> 00:08:35.960]  在菲拉比書
[00:08:35.960 --> 00:08:37.960]  去到最後
[00:08:37.960 --> 00:08:39.960]  都要交代一件事
[00:08:39.960 --> 00:08:41.960]  我勸
[00:08:41.960 --> 00:08:43.960]  我勸友阿蝶和秦都基
[00:08:43.960 --> 00:08:45.960]  要再處理同心
[00:08:45.960 --> 00:08:49.960]  保羅
[00:08:49.960 --> 00:08:51.960]  這麼有愛心
[00:08:51.960 --> 00:08:53.960]  不用指名道姓
[00:08:55.960 --> 00:08:57.960]  你不就是說
[00:08:57.960 --> 00:08:59.960]  菲拉比教會
[00:08:59.960 --> 00:09:01.960]  有兩個肢體
[00:09:01.960 --> 00:09:03.960]  不想講男一女
[00:09:03.960 --> 00:09:05.960]  因爲男女都容易猜到
[00:09:05.960 --> 00:09:07.960]  所以童工
[00:09:07.960 --> 00:09:09.960]  我們牧師講道有時
[00:09:09.960 --> 00:09:11.960]  只講那個肢體
[00:09:11.960 --> 00:09:13.960]  都不敢講那個姐妹
[00:09:13.960 --> 00:09:15.960]  或者弟兄
[00:09:15.960 --> 00:09:17.960]  兩個肢體
[00:09:17.960 --> 00:09:19.960]  兩個肢體很不同心
[00:09:19.960 --> 00:09:21.960]  夠了
[00:09:21.960 --> 00:09:23.960]  如果是當地教會聚會的弟兄姐妹
[00:09:23.960 --> 00:09:25.960]  菲拉比教會
[00:09:25.960 --> 00:09:27.960]  信徒怎麼會不知道
[00:09:27.960 --> 00:09:29.960]  是哪兩個
[00:09:29.960 --> 00:09:31.960]  不用講
[00:09:31.960 --> 00:09:33.960]  連名
[00:09:33.960 --> 00:09:35.960]  用中文來計算
[00:09:35.960 --> 00:09:37.960]  連名連姓都講出來
[00:09:37.960 --> 00:09:39.960]  不能反過來
[00:09:39.960 --> 00:09:41.960]  是不是
[00:09:41.960 --> 00:09:43.960]  出名了
[00:09:43.960 --> 00:09:45.960]  千秋百世
[00:09:45.960 --> 00:09:47.960]  二千年來
[00:09:47.960 --> 00:09:49.960]  每人研究一頁讀
[00:09:49.960 --> 00:09:51.960]  菲拉比書就知道有兩位姐妹
[00:09:51.960 --> 00:09:53.960]  好的不出奇
[00:09:53.960 --> 00:09:55.960]  你就一路傳頌千秋萬世
[00:09:55.960 --> 00:09:57.960]  千秋萬世
[00:09:57.960 --> 00:09:59.960]  不好
[00:09:59.960 --> 00:10:01.960]  我們中國人都會厚道
[00:10:01.960 --> 00:10:03.960]  是不是
[00:10:03.960 --> 00:10:05.960]  厚道的意思
[00:10:05.960 --> 00:10:07.960]  都不想講得那麼盡
[00:10:07.960 --> 00:10:09.960]  不想講得那麼明
[00:10:09.960 --> 00:10:11.960]  不開心的東西
[00:10:11.960 --> 00:10:13.960]  教會的醜事
[00:10:13.960 --> 00:10:15.960]  不用講得那麼清楚
[00:10:15.960 --> 00:10:19.960]  每間教會都有假
[00:10:19.960 --> 00:10:21.960]  不要只以爲菲拉比教會有假
[00:10:21.960 --> 00:10:23.960]  有假
[00:10:23.960 --> 00:10:27.960]  我們都試過有假
[00:10:27.960 --> 00:10:29.960]  但保羅
[00:10:29.960 --> 00:10:31.960]  一點都不客氣
[00:10:31.960 --> 00:10:33.960]  指名道姓
[00:10:33.960 --> 00:10:35.960]  但你會發現他的動詞很特別
[00:10:35.960 --> 00:10:37.960]  他用了勸字
[00:10:37.960 --> 00:10:39.960]  他不吩咐
[00:10:39.960 --> 00:10:41.960]  也不命令
[00:10:41.960 --> 00:10:43.960]  因爲勸人和好
[00:10:43.960 --> 00:10:45.960]  彼此能夠和好如初
[00:10:45.960 --> 00:10:47.960]  這是勸的
[00:10:47.960 --> 00:10:49.960]  你不想下禁制令
[00:10:49.960 --> 00:10:51.960]  你一定要好
[00:10:51.960 --> 00:10:53.960]  好
[00:10:53.960 --> 00:10:55.960]  甚至你要在主裏面
[00:10:55.960 --> 00:10:57.960]  同心
[00:10:57.960 --> 00:10:59.960]  沒什麼條件的難
[00:10:59.960 --> 00:11:01.960]  在主裏面
[00:11:01.960 --> 00:11:03.960]  在基督裏面
[00:11:03.960 --> 00:11:05.960]  在共同的信仰裏面
[00:11:05.960 --> 00:11:07.960]  你纔有機會
[00:11:07.960 --> 00:11:09.960]  有條件講同心
[00:11:09.960 --> 00:11:11.960]  所以整個中華基督教會
[00:11:11.960 --> 00:11:13.960]  有二十多個宗派
[00:11:13.960 --> 00:11:15.960]  走在一起
[00:11:15.960 --> 00:11:17.960]  一夫一母的緣故
[00:11:17.960 --> 00:11:19.960]  沒什麼緣故
[00:11:19.960 --> 00:11:21.960]  我不姓李,你不姓張
[00:11:21.960 --> 00:11:23.960]  你又不姓歐陽,又不姓司徒
[00:11:23.960 --> 00:11:25.960]  大家走在一起
[00:11:25.960 --> 00:11:27.960]  我叫中華兒女
[00:11:27.960 --> 00:11:29.960]  當時有自己的品牌
[00:11:29.960 --> 00:11:31.960]  美爾美會
[00:11:31.960 --> 00:11:33.960]  長老會
[00:11:33.960 --> 00:11:35.960]  倫敦差會
[00:11:35.960 --> 00:11:37.960]  自己有自己的品牌
[00:11:37.960 --> 00:11:39.960]  這些品牌不是差的
[00:11:39.960 --> 00:11:41.960]  有浸禮會
[00:11:41.960 --> 00:11:43.960]  大家都不叫自己什麼會
[00:11:43.960 --> 00:11:45.960]  叫中華基督教會
[00:11:45.960 --> 00:11:47.960]  難不難得
[00:11:47.960 --> 00:11:49.960]  只有在福音的緣故
[00:11:49.960 --> 00:11:51.960]  爲了福音能夠在中國
[00:11:51.960 --> 00:11:53.960]  直跟
[00:11:53.960 --> 00:11:55.960]  不要讓人覺得你華山
[00:11:55.960 --> 00:11:57.960]  你武當
[00:11:57.960 --> 00:11:59.960]  我又什麼派
[00:11:59.960 --> 00:12:01.960]  我們不再分了
[00:12:01.960 --> 00:12:03.960]  我叫中華基督教會
[00:12:03.960 --> 00:12:05.960]  爲了中華大地能夠好好的
[00:12:05.960 --> 00:12:07.960]  接受福音
[00:12:07.960 --> 00:12:09.960]  所以保羅同樣在這個情況下
[00:12:09.960 --> 00:12:11.960]  我只能勸有阿蝶
[00:12:11.960 --> 00:12:13.960]  還有秦都基在主裏同心
[00:12:13.960 --> 00:12:15.960]  主的裏面
[00:12:15.960 --> 00:12:17.960]  在基督信仰裏面
[00:12:17.960 --> 00:12:19.960]  同心
[00:12:19.960 --> 00:12:21.960]  你問牧師
[00:12:21.960 --> 00:12:23.960]  他不同心什麼
[00:12:23.960 --> 00:12:25.960]  我也很想找
[00:12:25.960 --> 00:12:27.960]  啊
[00:12:27.960 --> 00:12:29.960]  四張貝勒比書
[00:12:29.960 --> 00:12:31.960]  我也想找
[00:12:31.960 --> 00:12:33.960]  他到底不同心什麼
[00:12:33.960 --> 00:12:35.960]  你不同心
[00:12:35.960 --> 00:12:37.960]  其實不用什麼
[00:12:37.960 --> 00:12:39.960]  太多東西可以令我們不同心
[00:12:39.960 --> 00:12:41.960]  是吧
[00:12:41.960 --> 00:12:43.960]  以現在來說
[00:12:43.960 --> 00:12:45.960]  洗禮浸禮
[00:12:45.960 --> 00:12:47.960]  已經有很大的分別
[00:12:47.960 --> 00:12:49.960]  浸禮我們聰明一點
[00:12:49.960 --> 00:12:51.960]  你這些洗禮
[00:12:51.960 --> 00:12:53.960]  洗三個頭這麼簡單
[00:12:53.960 --> 00:12:55.960]  點下水就可以了
[00:12:55.960 --> 00:12:57.960]  我們全身浸下去
[00:12:57.960 --> 00:12:59.960]  神聖一點
[00:12:59.960 --> 00:13:01.960]  崇拜這麼悶
[00:13:01.960 --> 00:13:03.960]  現在要敬拜
[00:13:03.960 --> 00:13:05.960]  教會就在爭拗
[00:13:05.960 --> 00:13:07.960]  我們這樣爭拗完
[00:13:07.960 --> 00:13:09.960]  傳統的就走了
[00:13:09.960 --> 00:13:11.960]  所以我們沒有唱普天衆贊
[00:13:11.960 --> 00:13:17.960]  連崇拜的模式
[00:13:17.960 --> 00:13:19.960]  唱什麼詩歌
[00:13:19.960 --> 00:13:21.960]  都有得爭拗的
[00:13:21.960 --> 00:13:23.960]  何況兩個人
[00:13:23.960 --> 00:13:25.960]  兩個人的性情
[00:13:25.960 --> 00:13:27.960]  兩個人的背景
[00:13:27.960 --> 00:13:29.960]  兩個人的出身
[00:13:29.960 --> 00:13:31.960]  思想、想法、價值觀
[00:13:31.960 --> 00:13:33.960]  樣樣都不同
[00:13:33.960 --> 00:13:35.960]  你要找不同心的原因
[00:13:35.960 --> 00:13:37.960]  太容易了
[00:13:37.960 --> 00:13:39.960]  所以你會發現保羅都不處理這個問題
[00:13:39.960 --> 00:13:43.960]  保羅就是在勸
[00:13:43.960 --> 00:13:45.960]  我勸你們兩個
[00:13:45.960 --> 00:13:47.960]  去處理同心
[00:13:47.960 --> 00:13:49.960]  接着你會發現很有趣
[00:13:49.960 --> 00:13:51.960]  第三節
[00:13:51.960 --> 00:13:53.960]  我又求你
[00:13:53.960 --> 00:13:55.960]  這個求好像更隆重一點
[00:13:55.960 --> 00:13:57.960]  是吧
[00:13:57.960 --> 00:13:59.960]  求你
[00:13:59.960 --> 00:14:01.960]  我要趴下跪下求你
[00:14:01.960 --> 00:14:03.960]  我又求你這真實痛苦一顆
[00:14:03.960 --> 00:14:05.960]  我又求你這真實痛苦一顆
[00:14:05.960 --> 00:14:07.960]  我求你這真實痛苦一顆
[00:14:07.960 --> 00:14:09.960]  我求你這真實痛苦一顆
[00:14:09.960 --> 00:14:11.960]  我求你這真實痛苦一顆
[00:14:11.960 --> 00:14:13.960]  我求你這真實痛苦一顆
[00:14:13.960 --> 00:14:15.960]  我求你這真實痛苦一顆
[00:14:15.960 --> 00:14:17.960]  我求你這真實痛苦一顆
[00:14:17.960 --> 00:14:19.960]  我求你這真實痛苦一顆
[00:14:19.960 --> 00:14:21.960]  我求你這真實痛苦一顆
[00:14:21.960 --> 00:14:23.960]  我求你這真實痛苦一顆
[00:14:23.960 --> 00:14:25.960]  我求你這真實痛苦一顆
[00:14:25.960 --> 00:14:27.960]  我求你這真實痛苦一顆
[00:14:27.960 --> 00:14:29.960]  我求你這真實痛苦一顆
[00:14:29.960 --> 00:14:31.960]  我求你這真實痛苦一顆
[00:14:31.960 --> 00:14:33.960]  這真實痛苦一顆
[00:14:33.960 --> 00:14:35.960]  我求你這真實痛苦一顆
[00:14:35.960 --> 00:14:37.960]  我求你這真實痛苦一顆
[00:14:37.960 --> 00:14:39.960]  我求你這真實痛苦一顆
[00:14:39.960 --> 00:14:41.960]  我求你這真實痛苦一顆
[00:14:41.960 --> 00:14:43.960]  我求你這真實痛苦一顆
[00:14:43.960 --> 00:14:45.960]  我求你這真實痛苦一顆
[00:14:45.960 --> 00:14:47.960]  我求你這真實痛苦一顆
[00:14:47.960 --> 00:14:49.960]  我求你這真實痛苦一顆
[00:14:49.960 --> 00:14:51.960]  我求你這真實痛苦一顆
[00:14:51.960 --> 00:14:53.960]  我求你這真實痛苦一顆
[00:14:53.960 --> 00:14:55.960]  我求你這真實痛苦一顆
[00:14:55.960 --> 00:14:57.960]  我求你這真實痛苦一顆
[00:14:57.960 --> 00:14:59.960]  我求你這真實痛苦一顆
[00:14:59.960 --> 00:15:01.960]  我求你這真實痛苦一顆
[00:15:01.960 --> 00:15:03.960]  我求你這真實痛苦一顆
[00:15:03.960 --> 00:15:05.960]  我求你這真實痛苦一顆
[00:15:05.960 --> 00:15:07.960]  我求你這真實痛苦一顆
[00:15:07.960 --> 00:15:09.960]  我求你這真實痛苦一顆
[00:15:09.960 --> 00:15:11.960]  我求你這真實痛苦一顆
[00:15:11.960 --> 00:15:13.960]  我求你這真實痛苦一顆
[00:15:13.960 --> 00:15:15.960]  我求你這真實痛苦一顆
[00:15:15.960 --> 00:15:17.960]  我求你這真實痛苦一顆
[00:15:17.960 --> 00:15:19.960]  我求你這真實痛苦一顆
[00:15:19.960 --> 00:15:21.960]  我求你這真實痛苦一顆
[00:15:21.960 --> 00:15:23.960]  我求你這真實痛苦一顆
[00:15:23.960 --> 00:15:25.960]  我求你這真實痛苦一顆
[00:15:25.960 --> 00:15:27.960]  我求你這真實痛苦一顆
[00:15:27.960 --> 00:15:29.960]  我求你這真實痛苦一顆
[00:15:29.960 --> 00:15:31.960]  我求你這真實痛苦一顆
[00:15:31.960 --> 00:15:33.960]  我求你這真實痛苦一顆
[00:15:33.960 --> 00:15:35.960]  我求你這真實痛苦一顆
[00:15:35.960 --> 00:15:37.960]  我求你這真實痛苦一顆
[00:15:37.960 --> 00:15:39.960]  我求你這真實痛苦一顆
[00:15:39.960 --> 00:15:41.960]  我求你這真實痛苦一顆
[00:15:41.960 --> 00:15:43.960]  我求你這真實痛苦一顆
[00:15:43.960 --> 00:15:45.960]  我求你這真實痛苦一顆
[00:15:45.960 --> 00:15:47.960]  我求你這真實痛苦一顆
[00:15:47.960 --> 00:15:49.960]  我求你這真實痛苦一顆
[00:15:49.960 --> 00:15:51.960]  我求你這真實痛苦一顆
[00:15:51.960 --> 00:15:53.960]  我求你這真實痛苦一顆
[00:15:53.960 --> 00:15:55.960]  我求你這真實痛苦一顆
[00:15:55.960 --> 00:15:57.960]  我求你這真實痛苦一顆
[00:15:57.960 --> 00:15:59.960]  我求你這真實痛苦一顆
[00:15:59.960 --> 00:16:01.960]  我求你這真實痛苦一顆
[00:16:01.960 --> 00:16:03.960]  我求你這真實痛苦一顆
[00:16:03.960 --> 00:16:05.960]  我求你這真實痛苦一顆
[00:16:05.960 --> 00:16:07.960]  我求你這真實痛苦一顆
[00:16:07.960 --> 00:16:09.960]  我求你這真實痛苦一顆
[00:16:09.960 --> 00:16:11.960]  我求你這真實痛苦一顆
[00:16:11.960 --> 00:16:13.960]  我求你這真實痛苦一顆
[00:16:13.960 --> 00:16:15.960]  我求你這真實痛苦一顆
[00:16:15.960 --> 00:16:17.960]  我求你這真實痛苦一顆
[00:16:17.960 --> 00:16:19.960]  我求你這真實痛苦一顆
[00:16:19.960 --> 00:16:21.960]  我求你這真實痛苦一顆
[00:16:21.960 --> 00:16:23.960]  我求你這真實痛苦一顆
[00:16:23.960 --> 00:16:25.960]  我求你這真實痛苦一顆
