
[00:00:00.000 --> 00:00:01.860]  等致命我們進入講道之前
[00:02:28.200 --> 00:02:30.200]  我聽見你的聲音啊上帝
[00:02:30.200 --> 00:02:31.600]  其實英文就是說
[00:02:31.600 --> 00:02:33.400]  I have heard a report of you
[00:02:33.400 --> 00:02:35.000]  先知首先說
[00:02:35.000 --> 00:02:35.500]  上帝
[00:02:35.500 --> 00:02:37.400]  你在第一章五節說
[00:02:37.400 --> 00:02:40.000]  你說要令人大大驚訝的事
[00:02:40.000 --> 00:02:41.500]  那些難以置信的事
[00:02:41.500 --> 00:02:42.500]  你的計劃
[00:02:42.500 --> 00:02:44.400]  我現在收到了
[00:02:44.400 --> 00:02:46.900]  我收到你給我的訊息了
[00:02:46.900 --> 00:02:47.900]  我聽見了
[00:02:47.900 --> 00:02:51.100]  然後她就再祈禱兩件事
[00:02:51.100 --> 00:02:51.900]  第一
[00:02:51.900 --> 00:02:54.700]  求你在這些年間復興
[00:02:55.200 --> 00:02:57.000]  不是去復興她的國家
[00:02:57.000 --> 00:02:59.100]  不是去復興她的信仰群體
[00:02:59.100 --> 00:03:00.300]  不是這個意思
[00:03:00.300 --> 00:03:03.100]  她是祈求上帝恢復
[00:03:03.100 --> 00:03:04.700]  做回
[00:03:04.700 --> 00:03:07.600]  上帝你以前曾經做過的大事
[00:03:07.600 --> 00:03:10.700]  還要在這些年間彰顯
[00:03:10.700 --> 00:03:12.700]  就是說不要讓我們等那麼久
[00:03:12.700 --> 00:03:14.700]  你那些偉大的計劃
[00:03:14.700 --> 00:03:15.900]  那些審判
[00:03:15.900 --> 00:03:17.500]  那些對付惡人的情況
[00:03:17.500 --> 00:03:20.700]  能不能夠在我們眼見的日子裡面發生
[00:03:20.700 --> 00:03:24.300]  先知的祈禱很實在
[00:03:24.900 --> 00:03:26.300]  面對著罪惡的社會
[00:03:26.300 --> 00:03:27.700]  她自己也感覺到
[00:03:27.700 --> 00:03:29.300]  同神的指紋
[00:03:29.300 --> 00:03:32.100]  是在水深火熱的煎熬裡面
[00:03:32.100 --> 00:03:34.500]  上帝你所說的話
[00:03:34.500 --> 00:03:35.800]  快點發生吧
[00:03:35.800 --> 00:03:37.400]  今天
[00:03:37.400 --> 00:03:40.300]  或許我們還是帶著這個祈禱的心
[00:03:40.300 --> 00:03:41.800]  來敬拜神
[00:03:41.800 --> 00:03:43.800]  祈求上帝快點介入
[00:03:43.800 --> 00:03:44.800]  拯救我們
[00:03:44.800 --> 00:03:47.000]  脫離這個罪惡滿盈的困境
[00:03:47.000 --> 00:03:49.200]  總之不要等那麼久
[00:03:49.200 --> 00:03:50.800]  真的捱不住
[00:03:50.800 --> 00:03:52.800]  甚至我們會想
[00:03:52.800 --> 00:03:54.400]  不如主你快點回來
[00:03:55.000 --> 00:03:57.200]  先知祂的第二個祈求是什麼呢?
[00:03:57.200 --> 00:04:00.200]  祂說:發怒的時候以憐憫為懷
[00:04:00.200 --> 00:04:03.200]  但是祂好像說著說著又不對勁
[00:04:03.200 --> 00:04:05.600]  上帝發怒是很嚴重的
[00:04:05.600 --> 00:04:08.200]  對惡人的審判不是小事
[00:04:08.200 --> 00:04:11.000]  弟兄姊妹,我們對上帝的想像
[00:04:11.000 --> 00:04:12.800]  過去一路的平順日子裡面
[00:04:12.800 --> 00:04:14.400]  我們只是將祂停留在
[00:04:14.400 --> 00:04:16.000]  一個和藹可親
[00:04:16.000 --> 00:04:17.800]  時刻擁抱你
[00:04:17.800 --> 00:04:20.200]  無論做什麼都和你一起面對
[00:04:20.200 --> 00:04:22.200]  慈愛的神這個形象
[00:04:23.200 --> 00:04:25.000]  有時候我們會忽略了
[00:04:25.000 --> 00:04:27.000]  上帝也是會審判的
[00:04:27.000 --> 00:04:31.000]  啟示錄描述主再來的那一天
[00:04:31.000 --> 00:04:33.400]  是一個天崩地裂的日子
[00:04:33.400 --> 00:04:35.400]  主的使者
[00:04:35.400 --> 00:04:38.000]  是會將神的審判的烈怒
[00:04:38.000 --> 00:04:39.600]  倒在大地上
[00:04:39.600 --> 00:04:41.000]  一碗碗的,你記得嗎?
[00:04:41.000 --> 00:04:45.800]  整盤的災禍到頭臨在這個世界那裡
[00:04:45.800 --> 00:04:47.000]  很多人害怕的
[00:04:47.000 --> 00:04:50.000]  所以在傳統上就有一個理解
[00:04:50.000 --> 00:04:52.000]  這裡才是祂肯定站在那裡
[00:04:52.000 --> 00:04:53.600]  才是祂祈禱
[00:04:53.600 --> 00:04:56.000]  求神要以憐憫為懷
[00:04:56.000 --> 00:04:58.600]  佛還佛,輕壽一點
[00:04:58.600 --> 00:05:00.400]  看著我們吧
[00:05:00.400 --> 00:05:02.800]  不過你發不發覺
[00:05:02.800 --> 00:05:03.800]  如果這樣的理解
[00:05:03.800 --> 00:05:06.000]  似乎好像說到先知的信心
[00:05:06.000 --> 00:05:07.600]  也只是十五十六
[00:05:07.600 --> 00:05:11.200]  好像對上帝的計劃還有些保留
[00:05:11.200 --> 00:05:14.600]  這樣怎能夠去到三章十八節
[00:05:14.600 --> 00:05:17.400]  說自己無論怎樣都以耶和華為樂呢?
[00:05:17.400 --> 00:05:20.000]  不太通
[00:05:21.200 --> 00:05:23.000]  在這裡我們首先要看看
[00:05:23.000 --> 00:05:26.000]  我們所說的信心是什麼
[00:05:26.000 --> 00:05:29.800]  一個真實的信心不是一種力量
[00:05:29.800 --> 00:05:32.800]  一個真實的信心是包含兩個層面的
[00:05:32.800 --> 00:05:36.600]  第一個層面是客觀的事實
[00:05:36.600 --> 00:05:40.600]  第二個層面是主觀的行動
[00:05:40.600 --> 00:05:42.400]  客觀的事實是什麼呢?
[00:05:42.400 --> 00:05:43.000]  比如
[00:05:43.000 --> 00:05:47.000]  我坐船,周圍遇到大風浪,遇難了
[00:05:47.000 --> 00:05:48.200]  流落一個荒島
[00:05:48.200 --> 00:05:50.800]  在荒島上走不了
[00:05:51.600 --> 00:05:54.000]  我很急需要一艘船救我走
[00:05:54.000 --> 00:05:56.200]  面前真的來了一艘船
[00:05:56.200 --> 00:05:59.400]  船主說可以和我一起走
[00:05:59.400 --> 00:06:01.000]  船主說你看看
[00:06:01.000 --> 00:06:02.000]  雖然大風大浪
[00:06:02.000 --> 00:06:03.600]  後面也有很多人上了船
[00:06:03.600 --> 00:06:05.600]  很安全,我的船很穩陣
[00:06:05.600 --> 00:06:06.800]  可以信任得過
[00:06:06.800 --> 00:06:09.400]  有這個事實在面前
[00:06:09.400 --> 00:06:11.200]  擺在這裡了
[00:06:11.200 --> 00:06:13.200]  這是客觀的拯救事實
[00:06:13.200 --> 00:06:15.800]  但是對於我離開荒島
[00:06:15.800 --> 00:06:17.800]  怎樣能夠實際得到幫助呢?
[00:06:17.800 --> 00:06:19.200]  還差了一點
[00:06:19.200 --> 00:06:20.600]  就是那個主動
[00:06:21.000 --> 00:06:22.400]  我要主動做一些事
[00:06:22.400 --> 00:06:24.800]  要付諸行動去表達我這份信任
[00:06:24.800 --> 00:06:26.600]  信靠,信服
[00:06:26.600 --> 00:06:27.600]  怎樣做呢?
[00:06:27.600 --> 00:06:30.400]  我伸手給船主拉我上船
[00:06:30.400 --> 00:06:33.000]  我踏一隻腳到船上
[00:06:33.000 --> 00:06:35.000]  然後我一路坐在船上
[00:06:35.000 --> 00:06:38.200]  無論外面有多大風多大雨多大浪
[00:06:38.200 --> 00:06:40.000]  我怎樣也不會離開這艘船
[00:06:40.000 --> 00:06:43.200]  直到這艘船帶我到目的地
[00:06:43.200 --> 00:06:46.800]  客觀的事實
[00:06:46.800 --> 00:06:48.400]  主動的行動
[00:06:49.000 --> 00:06:51.800]  表達了信,一個真實的信心
[00:06:51.800 --> 00:06:53.000]  兩個層面
[00:06:53.000 --> 00:06:55.800]  整件事其實是上帝先做事
[00:06:55.800 --> 00:06:58.800]  有了這個客觀的事實擺在我們面前
[00:06:58.800 --> 00:07:01.800]  神啟動了這個拯救的行動
[00:07:01.800 --> 00:07:04.400]  如果沒有了這個客觀事實的存在
[00:07:04.400 --> 00:07:06.600]  我們怎樣主動願意也沒有用
[00:07:06.600 --> 00:07:10.000]  但是我們的信也要去回應
[00:07:10.000 --> 00:07:12.200]  神拯救我們這個事實
[00:07:12.200 --> 00:07:14.600]  我們要伸手給神拉住
[00:07:14.600 --> 00:07:16.000]  我們要踏一隻腳出來
[00:07:16.000 --> 00:07:18.400]  踏上祂這個救恩的計劃裡面
[00:07:18.600 --> 00:07:19.600]  就是這樣
[00:07:19.600 --> 00:07:21.800]  所以這個信心不是阿Q
[00:07:21.800 --> 00:07:23.400]  不是法內公
[00:07:23.400 --> 00:07:27.200]  而是用一個客觀的事實和主動的行動
[00:07:27.200 --> 00:07:28.400]  互相去配合
[00:07:28.400 --> 00:07:31.400]  才知道面對天災人禍
[00:07:31.400 --> 00:07:33.400]  即將要來臨的侵略攻擊
[00:07:33.400 --> 00:07:36.600]  他的信心是怎樣來的呢?
[00:07:36.600 --> 00:07:39.600]  三章第二節剛才我們所討論的地方
[00:07:39.600 --> 00:07:40.600]  「發怒」
[00:07:40.600 --> 00:07:42.800]  其實在更多的古抄本裡面
[00:07:42.800 --> 00:07:45.000]  甚至在一些原文的字義當中
[00:07:45.000 --> 00:07:46.600]  還有多一重的理解
[00:07:47.200 --> 00:07:49.200]  「發怒」這個字也可以翻譯為
[00:07:49.200 --> 00:07:50.600]  一個聲音的響聲
[00:07:50.600 --> 00:07:52.400]  「隆隆」響聲
[00:07:52.400 --> 00:07:55.000]  像行雷一樣「隆」的聲音
[00:07:55.000 --> 00:07:57.600]  先知更有可能在這裡表達
[00:07:57.600 --> 00:07:59.000]  他的圖文可能是這樣
[00:07:59.000 --> 00:08:02.600]  在那時隆隆響聲中
[00:08:02.600 --> 00:08:04.400]  紀念我們
[00:08:04.400 --> 00:08:08.400]  你就是憐憫人的那一位
[00:08:08.400 --> 00:08:11.400]  如果有這樣的理解
[00:08:11.400 --> 00:08:12.600]  你就會發現
[00:08:12.600 --> 00:08:15.600]  先知之所以能夠聽見神的可怕計劃
[00:08:15.800 --> 00:08:17.200]  又不爭論下去
[00:08:17.200 --> 00:08:20.400]  是因為他知道這個隆隆的審判聲音
[00:08:20.400 --> 00:08:22.400]  災難殺到來的時候
[00:08:22.400 --> 00:08:26.800]  上帝會記掛每一個信靠他的人
[00:08:26.800 --> 00:08:31.400]  因為他本來就是滿有憐憫的一位神
[00:08:31.400 --> 00:08:36.200]  所以神在二章四節說
[00:08:36.200 --> 00:08:39.400]  「為義人必因信得生」
[00:08:39.400 --> 00:08:42.800]  這個憐憫的上帝在審判將要來臨的時候
[00:08:43.000 --> 00:08:46.000]  已經為屬於他的人留有生路了
[00:08:46.000 --> 00:08:49.000]  這是客觀的事實
[00:08:49.000 --> 00:08:52.000]  所以先知的信心是在這裡來的
[00:08:52.000 --> 00:08:55.200]  這個信心包含了客觀事實
[00:08:55.200 --> 00:08:57.800]  不單止只有這個出路的問題
[00:08:57.800 --> 00:09:02.200]  更加是讓先知面對一個慘絕人寰的困境
[00:09:02.200 --> 00:09:04.200]  他好像有一個更大的事實
[00:09:04.200 --> 00:09:06.200]  他才能夠保持這份信心
[00:09:06.200 --> 00:09:10.600]  所以在三節到十五節這個圖文裡面
[00:09:11.200 --> 00:09:13.200]  鋪陳了一個很厲害的事實
[00:09:13.200 --> 00:09:15.200]  放在你和我面前
[00:09:15.200 --> 00:09:17.800]  你剛才聽主席去讀或者你只是這樣看
[00:09:17.800 --> 00:09:20.400]  總不知每一句都是說神很厲害
[00:09:20.400 --> 00:09:22.200]  神的作為很厲害
[00:09:22.200 --> 00:09:25.400]  總不知是濃縮一些很強烈的形容在當中
[00:09:25.400 --> 00:09:28.200]  的確要短時間消化是不簡單的
[00:09:28.200 --> 00:09:30.600]  就好像我們現在看現代的電影
[00:09:30.600 --> 00:09:33.600]  那些預告片
[00:09:33.600 --> 00:09:34.800]  那些預告片很厲害的
[00:09:34.800 --> 00:09:36.600]  將故事的佈局都不理了
[00:09:36.600 --> 00:09:37.800]  總不知剪輯一些
[00:09:38.000 --> 00:09:41.800]  爆炸、逃亡、很多偉大的場面
[00:09:41.800 --> 00:09:44.000]  激烈的場面、劇烈萬軍的片段
[00:09:44.000 --> 00:09:48.800]  剪輯、鋪陳、濃縮在這三分鐘的短片裡面
[00:09:48.800 --> 00:09:53.400]  讓你感覺到很厲害、很吸引、很想知道
[00:09:53.400 --> 00:09:56.000]  這三大段落都有類似的目的
[00:09:56.000 --> 00:09:59.600]  看上去好像只是說神很厲害
[00:09:59.600 --> 00:10:01.600]  但其實也有得分三段的
[00:10:01.600 --> 00:10:04.400]  第一段三至七節
[00:10:04.400 --> 00:10:06.600]  是說神在過去的歷史裡面
[00:10:06.800 --> 00:10:08.600]  經世人的驚懼的行動
[00:10:08.600 --> 00:10:09.800]  你怎麼知道啊?
[00:10:09.800 --> 00:10:13.200]  在第三節才說了一些地名出來
[00:10:13.200 --> 00:10:14.400]  有參考的
[00:10:14.400 --> 00:10:16.400]  你可以找回這些地的
[00:10:16.400 --> 00:10:18.600]  提曼和巴蘭山
[00:10:18.600 --> 00:10:21.600]  說的是以前歷史裡面
[00:10:21.600 --> 00:10:22.800]  在初一級的時代
[00:10:22.800 --> 00:10:24.800]  神在還沒進到埃及之前
[00:10:24.800 --> 00:10:26.400]  祂由那些地方經過
[00:10:26.400 --> 00:10:28.800]  預備下到埃及
[00:10:28.800 --> 00:10:31.200]  預備刑罰法老
[00:10:31.200 --> 00:10:34.200]  預備救祂的子民出來的行動
[00:10:34.800 --> 00:10:37.400]  然後跟著那幾節繼續說初一級
[00:10:37.400 --> 00:10:40.000]  進入迦南的路徑當中發生的事
[00:10:40.000 --> 00:10:41.400]  去到第七節說
[00:10:41.400 --> 00:10:44.000]  古山的象棚,米甸的帳幕
[00:10:44.000 --> 00:10:47.200]  就是當時初一級進入迦南的路徑上
[00:10:47.200 --> 00:10:51.000]  周圍的列國看到這位上帝這麼厲害
[00:10:51.000 --> 00:10:53.600]  令他們十分驚惶、震驚
[00:10:53.600 --> 00:10:57.200]  這一個發生在過去的歷史片段
[00:10:57.200 --> 00:10:59.400]  第二、第三段
[00:10:59.400 --> 00:11:01.600]  就說一個更闊的圖畫
[00:11:02.000 --> 00:11:05.800]  請你留意第八、九、十和十五
[00:11:05.800 --> 00:11:09.800]  你有沒有留意到關於水的詞語?
[00:11:09.800 --> 00:11:12.000]  有啊,很多啊
[00:11:12.000 --> 00:11:17.000]  江河啊、海洋啊、深淵啊、大水啊
[00:11:17.000 --> 00:11:19.800]  很明顯,這個圖畫是形容
[00:11:19.800 --> 00:11:22.600]  一個跟創造有關的時空
[00:11:22.600 --> 00:11:26.200]  好像說上帝在起初創造天地的時候
[00:11:26.200 --> 00:11:28.600]  對付淵面黑暗的大水
[00:11:29.600 --> 00:11:32.000]  我要這裡多一點註解
[00:11:32.000 --> 00:11:35.200]  原文對於這麼多種的水源
[00:11:35.200 --> 00:11:38.600]  這些名詞是可以分成一些層次的
[00:11:38.600 --> 00:11:41.400]  讓我們看見這個上帝有多厲害
[00:11:41.400 --> 00:11:45.200]  第九、第十節,我們先看中間的部分
[00:11:45.200 --> 00:11:48.200]  說到局部地區的水
[00:11:48.200 --> 00:11:49.800]  陸地上的江河
[00:11:49.800 --> 00:11:55.200]  然後擴到更大的範圍
[00:11:55.400 --> 00:11:59.800]  第八節的下,和十五節說到的海上
[00:11:59.800 --> 00:12:03.600]  用局部說到包圍大地的海洋
[00:12:03.600 --> 00:12:07.000]  不只是那條河,或者局部地區的水源
[00:12:07.000 --> 00:12:09.800]  說到包圍全地的大海洋
[00:12:09.800 --> 00:12:12.400]  全地的水,是第一個層次
[00:12:12.400 --> 00:12:14.600]  然後你會看見,不是啊
[00:12:14.600 --> 00:12:17.200]  明明是說到飛天、遁地、日月的
[00:12:17.200 --> 00:12:19.600]  不是說水了吧
[00:12:19.600 --> 00:12:24.400]  我們不要用今天科學的角度去讀這段圖文
[00:12:25.000 --> 00:12:27.000]  我們要理解在古代近東的人
[00:12:27.000 --> 00:12:29.400]  他們看天空以至日月星辰
[00:12:29.400 --> 00:12:31.200]  都是屬於水的世界
[00:12:31.200 --> 00:12:34.800]  你記得《創世紀》的形容
[00:12:34.800 --> 00:12:38.600]  神是將眾水分開
[00:12:38.600 --> 00:12:43.600]  分為窮倉以上的水和窮倉以下的水
[00:12:43.600 --> 00:12:45.200]  天空上面都是水
[00:12:45.200 --> 00:12:47.000]  所以去到羅亞的時候的形容就是
[00:12:47.000 --> 00:12:49.000]  打開天窗,洪水就下來了
[00:12:49.000 --> 00:12:52.800]  在下面,窮倉以下的水
[00:12:53.000 --> 00:12:55.200]  被限制為包圍大地的海
[00:12:55.200 --> 00:12:57.400]  成為局部地區的河流
[00:12:57.400 --> 00:13:00.200]  所以你會看見八至十五節
[00:13:00.200 --> 00:13:04.400]  一直在說一個很多水的形容
[00:13:04.400 --> 00:13:06.800]  是在說上帝的利害
[00:13:06.800 --> 00:13:12.600]  而且八節中間說到騎馬、駕戰車
[00:13:12.600 --> 00:13:14.000]  當然是在天上飛
[00:13:14.000 --> 00:13:17.800]  然後十五節又說你乘馬、踐踏、持平海上
[00:13:18.800 --> 00:13:23.800]  這裡兩次提到的江河和後面的大水
[00:13:23.800 --> 00:13:28.200]  它原本的文字可以理解為一個宇宙級的水源
[00:13:28.200 --> 00:13:30.800]  不是局部,不是全地
[00:13:30.800 --> 00:13:33.800]  是整個宇宙萬物包圍著的
[00:13:33.800 --> 00:13:36.200]  用今天的用語
[00:13:36.200 --> 00:13:39.800]  當它在天空上面騎著馬、駕著車
[00:13:39.800 --> 00:13:42.800]  代表著它持平銀河升空
[00:13:42.800 --> 00:13:44.600]  天上的水
[00:13:44.600 --> 00:13:48.200]  這道詩人的土文表達是在說什麼
[00:13:48.800 --> 00:13:51.400]  當我們說信心要包含一個客觀的事實
[00:13:51.400 --> 00:13:54.400]  要我們面對一個慘絕人寰的困境
[00:13:54.400 --> 00:13:58.000]  事實真的要很大我們才能保持信心
[00:13:58.000 --> 00:14:00.600]  詩人的土文告訴我們
[00:14:00.600 --> 00:14:04.000]  上帝能夠治理局部地區的水
[00:14:04.000 --> 00:14:06.000]  全地的問題
[00:14:06.000 --> 00:14:08.200]  甚至到宇宙窮瘡
[00:14:08.200 --> 00:14:10.000]  上帝都有大作為
[00:14:10.000 --> 00:14:13.400]  這個偉大的級數不只是幫你解決
[00:14:13.400 --> 00:14:15.400]  幫我追到巴士
[00:14:15.400 --> 00:14:17.400]  記得拿東西
[00:14:18.200 --> 00:14:19.600]  幫我補救一些小鑊
[00:14:19.600 --> 00:14:21.000]  縫空髮吉
[00:14:21.000 --> 00:14:22.200]  對付賊仔
[00:14:22.200 --> 00:14:23.200]  打擊罪惡
[00:14:23.200 --> 00:14:25.200]  這些地區的層面不止
[00:14:25.200 --> 00:14:28.400]  我們這位上帝是全地都能夠審判
[00:14:28.400 --> 00:14:31.000]  甚至他的管理是整個宇宙萬物
[00:14:31.000 --> 00:14:33.400]  都在他的管理底下
[00:14:33.400 --> 00:14:36.600]  他持平在銀河之中
[00:14:36.600 --> 00:14:40.800]  這段土文讓我們看回這個事實是什麼
[00:14:40.800 --> 00:14:42.600]  提起我們的信心
[00:14:42.600 --> 00:14:44.800]  我們還要依靠什麼呢
[00:14:44.800 --> 00:14:46.000]  我們的神這麼偉大
[00:14:47.200 --> 00:14:49.000]  我們為什麼還要憑自己的紀律
[00:14:49.000 --> 00:14:51.200]  去做一些不等洗的事呢
[00:14:51.200 --> 00:14:53.400]  此外
[00:14:53.400 --> 00:14:55.600]  若果按照時間的鋪排
[00:14:55.600 --> 00:14:57.400]  你看回第二節
[00:14:57.400 --> 00:14:58.400]  那裡說
[00:14:58.400 --> 00:14:59.800]  在這些年間
[00:14:59.800 --> 00:15:02.000]  你快點這陣子就來工作了
[00:15:02.000 --> 00:15:03.800]  然後第三節七節
[00:15:03.800 --> 00:15:04.800]  繼續說時間
[00:15:04.800 --> 00:15:07.400]  神過去的歷史證明了他的大行動
[00:15:07.400 --> 00:15:09.000]  不只是他的行動
[00:15:09.000 --> 00:15:10.200]  不只是局部地區的
[00:15:10.200 --> 00:15:11.400]  所以八到十一節說
[00:15:11.400 --> 00:15:13.200]  是全地
[00:15:13.200 --> 00:15:14.800]  甚至整個受造的宇宙
[00:15:14.800 --> 00:15:17.000]  然後轉到十二節到十五節
[00:15:17.600 --> 00:15:19.400]  神就說他會審判全地
[00:15:19.400 --> 00:15:20.000]  列國
[00:15:20.000 --> 00:15:21.800]  局部地區的惡人
[00:15:21.800 --> 00:15:22.600]  以及壓迫
[00:15:22.600 --> 00:15:24.000]  神子民的政權
[00:15:24.000 --> 00:15:24.800]  他
[00:15:24.800 --> 00:15:25.800]  都會審判
[00:15:25.800 --> 00:15:27.600]  十三節
[00:15:27.600 --> 00:15:28.600]  你幫我讀吧
[00:15:28.600 --> 00:15:29.400]  預備起
[00:15:29.400 --> 00:15:30.400]  你
[00:15:30.400 --> 00:15:44.800]  原來整個審判的目的是為了
[00:15:45.400 --> 00:15:47.400]  要拯救他的子民
[00:15:47.400 --> 00:15:51.200]  並且針對這個局部地區的惡霸
[00:15:51.200 --> 00:15:53.200]  神話安不會放過他們的
[00:15:53.200 --> 00:15:55.600]  是由頭到底
[00:15:55.600 --> 00:15:57.800]  徹底地對付他
[00:15:57.800 --> 00:15:59.800]  徹底地伸冤
[00:15:59.800 --> 00:16:01.400]  十四節說
[00:16:01.400 --> 00:16:04.000]  令他們自食其果
[00:16:04.000 --> 00:16:06.800]  第十五節再重覆
[00:16:06.800 --> 00:16:09.000]  在這一切的審判
[00:16:09.000 --> 00:16:10.600]  這個世界終結的時候
[00:16:10.600 --> 00:16:11.600]  我最後的景象
[00:16:11.600 --> 00:16:14.000]  就會回到好像最初創造一樣
[00:16:14.000 --> 00:16:15.800]  天地宇宙翻騰
[00:16:15.800 --> 00:16:17.800]  啟示錄
[00:16:17.800 --> 00:16:19.000]  就形容了
[00:16:19.000 --> 00:16:21.800]  到時誰會騎馬回來
[00:16:21.800 --> 00:16:24.600]  我們的主耶穌基督
[00:16:24.600 --> 00:16:26.400]  他回來的時候
[00:16:26.400 --> 00:16:28.200]  是天地宇宙都翻騰的
[00:16:28.200 --> 00:16:30.000]  那種轟烈強大
[00:16:30.000 --> 00:16:31.400]  徹底的審判
[00:16:31.400 --> 00:16:33.000]  那種刑罰
[00:16:33.000 --> 00:16:34.600]  那種拯救
[00:16:34.600 --> 00:16:36.200]  這個事實
[00:16:36.200 --> 00:16:39.800]  是大到你和我都無法想像
[00:16:39.800 --> 00:16:42.200]  所以才在禱告裡面
[00:16:42.200 --> 00:16:43.400]  當他祈禱的時候
[00:16:43.400 --> 00:16:45.200]  他不再爭拗的原因
[00:16:45.200 --> 00:16:47.600]  是因為有這個事實擺在面前
[00:16:47.600 --> 00:16:50.800]  他思想到神能夠介入過去帝國的政權
[00:16:50.800 --> 00:16:52.200]  拯救子民
[00:16:52.200 --> 00:16:53.600]  發生了的事
[00:16:53.600 --> 00:16:54.600]  這些是客觀的
[00:16:54.600 --> 00:16:57.400]  甚至對於全地全個宇宙窮倉
[00:16:57.400 --> 00:16:58.400]  他的能力
[00:16:58.400 --> 00:17:00.800]  萬世以來一直在證明
[00:17:00.800 --> 00:17:03.200]  他不受邊界
[00:17:03.200 --> 00:17:04.200]  不受限制
[00:17:04.200 --> 00:17:07.000]  這個是客觀的事實擺在我們面前
[00:17:07.000 --> 00:17:08.600]  這個是我們信心
[00:17:08.600 --> 00:17:10.400]  可以捉住的基礎
[00:17:11.800 --> 00:17:13.600]  弟兄姊妹,今天我們是不是缺乏信心?
[00:17:13.600 --> 00:17:18.000]  我們可以回望我們自己個人的生命
[00:17:18.000 --> 00:17:20.000]  我們個人的歷史
[00:17:20.000 --> 00:17:22.800]  神在你的生命裡面做了什麼大事?
[00:17:22.800 --> 00:17:25.800]  神在你身邊的人做了什麼大事?
[00:17:25.800 --> 00:17:27.400]  神在你的群體裡面
[00:17:27.400 --> 00:17:29.600]  在這個教會裡面做了什麼大事?
[00:17:29.600 --> 00:17:32.400]  神在歷世歷代基督徒的生命當中
[00:17:32.400 --> 00:17:35.200]  甚至這個世界歷史裡面做了什麼大事?
[00:17:35.200 --> 00:17:38.000]  你一數算你就會知道
[00:17:38.000 --> 00:17:41.000]  上帝的確是超出你和我的想像
[00:17:42.200 --> 00:17:44.800]  讓我們得到這個屬靈的視野
[00:17:44.800 --> 00:17:47.200]  信心
