
[00:00:00.000 --> 00:00:04.000]  今天我們讀的這段聖經是第十七章
[00:03:53.000 --> 00:03:55.000]  那個一人一塊
[00:03:55.000 --> 00:03:57.000]  好像貓餅一樣一人一件
[00:03:57.000 --> 00:03:59.000]  也不是我們信了耶穌之後
[00:03:59.000 --> 00:04:02.000]  我們一個人分了一點聖靈
[00:04:02.000 --> 00:04:04.000]  也都不是我們信了主之後
[00:04:04.000 --> 00:04:06.000]  一人分了一點點聖靈
[00:04:06.000 --> 00:04:08.000]  生命是一個
[00:04:08.000 --> 00:04:10.000]  聖靈是一個
[00:04:10.000 --> 00:04:12.000]  每一個聖靈都是一個
[00:04:12.000 --> 00:04:15.000]  我們共同分享這個生命
[00:04:15.000 --> 00:04:17.000]  我們共同分享這個生命
[00:04:17.000 --> 00:04:20.000]  我們一起活在一個屬靈生命中
[00:04:20.000 --> 00:04:23.000]  我們共同活在一個屬靈的生命裏面
[00:04:23.000 --> 00:04:25.000]  你們可以想象一個畫面
[00:04:25.000 --> 00:04:27.000]  大家可以想象一個畫面
[00:04:27.000 --> 00:04:29.000]  那個生命進入我們
[00:04:29.000 --> 00:04:31.000]  那個生命進入我們
[00:04:31.000 --> 00:04:34.000]  同時這個生命進入所有的人
[00:04:34.000 --> 00:04:36.000]  同時這個生命都進入所有的人
[00:04:36.000 --> 00:04:38.000]  整個這個屬靈的新生命
[00:04:38.000 --> 00:04:40.000]  是籠罩我們所有人
[00:04:40.000 --> 00:04:42.000]  整個這個屬靈的新生命
[00:04:42.000 --> 00:04:44.000]  是籠罩著我們所有人
[00:04:44.000 --> 00:04:46.000]  所以我們裏面有新生命
[00:04:46.000 --> 00:04:48.000]  所以我們裏面有新的生命
[00:04:48.000 --> 00:04:50.000]  我們全又都在這個生命裏
[00:04:50.000 --> 00:04:52.000]  而我們同時也都在這個生命裏面
[00:04:52.000 --> 00:04:54.000]  你能想象那個畫面嗎
[00:04:54.000 --> 00:04:56.000]  可不可以想象到這個畫面
[00:04:56.000 --> 00:04:58.000]  你知道那個葡萄枝子 葡萄樹
[00:04:58.000 --> 00:05:00.000]  我在你裏面 你在我裏面
[00:05:00.000 --> 00:05:01.000]  是什麽意思
[00:05:01.000 --> 00:05:03.000]  看到葡萄枝和一棵樹的
[00:05:03.000 --> 00:05:05.000]  一棵樹的一個關系
[00:05:05.000 --> 00:05:08.000]  所以他聖靈進入我們
[00:05:08.000 --> 00:05:09.000]  聖靈進入我們
[00:05:09.000 --> 00:05:11.000]  我們也進入他
[00:05:11.000 --> 00:05:13.000]  我們也都進入他
[00:05:13.000 --> 00:05:15.000]  這是一個客觀事實
[00:05:15.000 --> 00:05:17.000]  這是一個客觀的事實
[00:05:17.000 --> 00:05:19.000]  不是你信則有 不信則無
[00:05:19.000 --> 00:05:21.000]  不是說信則有 不信則無
[00:05:21.000 --> 00:05:24.000]  也不是你自己要努力去爭取的
[00:05:24.000 --> 00:05:27.000]  也都不是大家努力可以爭取回來
[00:05:27.000 --> 00:05:30.000]  恩典領導你 你信了耶穌
[00:05:30.000 --> 00:05:32.000]  恩典領導你 你又信了耶穌
[00:05:32.000 --> 00:05:36.000]  你與神和好 罪得赦免
[00:05:36.000 --> 00:05:39.000]  你與神和好 罪得赦免
[00:05:39.000 --> 00:05:40.000]  你有了永生
[00:05:40.000 --> 00:05:41.000]  你有了永生
[00:05:41.000 --> 00:05:42.000]  你領受聖靈
[00:05:42.000 --> 00:05:43.000]  你領受了聖靈
[00:05:43.000 --> 00:05:44.000]  這個就是客觀現實了
[00:05:44.000 --> 00:05:46.000]  這個就是客觀的現實了
[00:05:46.000 --> 00:05:48.000]  所以從這一點上來說
[00:05:48.000 --> 00:05:50.000]  我們就是合一的
[00:05:50.000 --> 00:05:51.000]  在這一段來說
[00:05:51.000 --> 00:05:53.000]  我們其實就是合一了
[00:05:53.000 --> 00:05:55.000]  不在乎你願不願意
[00:05:55.000 --> 00:05:57.000]  不關乎你願不願意
[00:05:57.000 --> 00:05:58.000]  你喜不喜歡
[00:05:58.000 --> 00:05:59.000]  你喜不喜歡都好
[00:05:59.000 --> 00:06:01.000]  但是接下來這兩點
[00:06:01.000 --> 00:06:05.000]  接下來這兩點就不是必然的了
[00:06:05.000 --> 00:06:06.000]  就不是必然了
[00:06:06.000 --> 00:06:09.000]  就是真的是我們要付上代價
[00:06:09.000 --> 00:06:10.000]  我們又要信服
[00:06:10.000 --> 00:06:13.000]  真的我們要信服和付上我們的代價
[00:06:13.000 --> 00:06:15.000]  我們才能合一的
[00:06:15.000 --> 00:06:17.000]  我們才能夠合一的
[00:06:17.000 --> 00:06:20.000]  第一就是在真道裏合一
[00:06:20.000 --> 00:06:24.000]  第一就是在真道上合一
[00:06:24.000 --> 00:06:26.000]  說起來這個在真道裏合一
[00:06:26.000 --> 00:06:29.000]  說起來在真道裏合一
[00:06:29.000 --> 00:06:32.000]  我們有的時候會想得很輕鬆
[00:06:32.000 --> 00:06:34.000]  有時候想想都好像很輕鬆
[00:06:34.000 --> 00:06:37.000]  反正就是一本聖經
[00:06:37.000 --> 00:06:38.000]  就是一本聖經
[00:06:38.000 --> 00:06:40.000]  然後我洗禮的時候
[00:06:40.000 --> 00:06:42.000]  牧師問我的話也一樣
[00:06:42.000 --> 00:06:45.000]  洗禮的時候牧師問的問題都一樣
[00:06:45.000 --> 00:06:47.000]  我們當然就是在真道裏合一
[00:06:47.000 --> 00:06:49.000]  我們就是在真道上合一
[00:06:49.000 --> 00:06:51.000]  我們在福音裏合一
[00:06:51.000 --> 00:06:53.000]  我們在福音裏合一
[00:06:53.000 --> 00:06:55.000]  我們必須要知道
[00:06:55.000 --> 00:06:58.000]  我們認知的福音是不是完全的準確
[00:06:58.000 --> 00:07:02.000]  我們必須認識到我們所信的福音是不是準確
[00:07:02.000 --> 00:07:04.000]  一言以蔽之
[00:07:04.000 --> 00:07:06.000]  人一言以蔽之
[00:07:06.000 --> 00:07:08.000]  就是耶穌祂是基督
[00:07:08.000 --> 00:07:10.000]  耶穌是基督
[00:07:10.000 --> 00:07:12.000]  祂是神的獨生兒子
[00:07:12.000 --> 00:07:14.000]  祂是神的獨生兒子
[00:07:14.000 --> 00:07:16.000]  祂為我們的罪釘在十字架上
[00:07:16.000 --> 00:07:18.000]  祂為我們的罪被釘在十架上
[00:07:18.000 --> 00:07:20.000]  祂第三天復活
[00:07:20.000 --> 00:07:21.000]  祂第三天復活
[00:07:21.000 --> 00:07:22.000]  祂還要再來
[00:07:22.000 --> 00:07:23.000]  祂還要再回來
[00:07:23.000 --> 00:07:25.000]  這個是最根本的福音
[00:07:25.000 --> 00:07:27.000]  這個是最基本的福音
[00:07:27.000 --> 00:07:29.000]  這個東西是一致的
[00:07:29.000 --> 00:07:30.000]  這是合一
[00:07:30.000 --> 00:07:31.000]  這個福音是一致的
[00:07:31.000 --> 00:07:32.000]  它是合一的
[00:07:32.000 --> 00:07:35.000]  然後我們也同樣接受洗禮
[00:07:35.000 --> 00:07:37.000]  我們同樣接受洗禮
[00:07:37.000 --> 00:07:40.000]  我們不光是被水洗
[00:07:40.000 --> 00:07:42.000]  我們不單單被水洗
[00:07:42.000 --> 00:07:44.000]  我們也是受聖靈的洗
[00:07:44.000 --> 00:07:46.000]  我們更加是接受聖靈的洗
[00:07:46.000 --> 00:07:47.000]  就是我們信耶穌的
[00:07:47.000 --> 00:07:50.000]  接受耶穌那一刻我們就領受聖靈
[00:07:50.000 --> 00:07:53.000]  就是我們信耶穌那一刻我們就接受了聖靈
[00:07:53.000 --> 00:07:56.000]  它的本質是我們被這個恩典領到的時候
[00:07:56.000 --> 00:07:59.000]  我們的本質就是我們的恩典領到我們的時候
[00:07:59.000 --> 00:08:01.000]  我們就在聖靈裏面
[00:08:01.000 --> 00:08:03.000]  我們就已經在聖靈裏面了
[00:08:03.000 --> 00:08:04.000]  在我們的新生命裏面了
[00:08:04.000 --> 00:08:06.000]  在我們的新生命裏面了
[00:08:06.000 --> 00:08:07.000]  這是合一
[00:08:07.000 --> 00:08:08.000]  這個也是合一
[00:08:08.000 --> 00:08:10.000]  我們在罪和義上
[00:08:10.000 --> 00:08:12.000]  我們在罪和義上
[00:08:12.000 --> 00:08:13.000]  我們知道什麽是罪的
[00:08:13.000 --> 00:08:15.000]  我們知道什麽是罪
[00:08:15.000 --> 00:08:16.000]  什麽是義的
[00:08:16.000 --> 00:08:17.000]  什麽是義
[00:08:17.000 --> 00:08:19.000]  什麽是我們其實是罪人
[00:08:19.000 --> 00:08:21.000]  我們其實是罪人
[00:08:21.000 --> 00:08:23.000]  我們主耶穌基督是那義者
[00:08:23.000 --> 00:08:25.000]  我們主耶穌基督是這位義者
[00:08:25.000 --> 00:08:26.000]  我們信了耶穌
[00:08:26.000 --> 00:08:29.000]  我們從罪的地步到了義的中間
[00:08:29.000 --> 00:08:30.000]  我們信了耶穌
[00:08:30.000 --> 00:08:34.000]  就是我們從罪的地步來到了義的中間
[00:08:34.000 --> 00:08:36.000]  因著一信耶穌基督的名
[00:08:36.000 --> 00:08:38.000]  因著信耶穌的名
[00:08:38.000 --> 00:08:39.000]  我們得以稱義
[00:08:39.000 --> 00:08:40.000]  我們得以稱義
[00:08:40.000 --> 00:08:42.000]  我們被看作聖傑
[00:08:42.000 --> 00:08:44.000]  我們被看作聖傑
[00:08:44.000 --> 00:08:48.000]  然後最後就是我們在榮耀神上合一
[00:08:48.000 --> 00:08:52.000]  重要就是我們在榮耀神這件事上合一
[00:08:52.000 --> 00:08:54.000]  我們因著有了耶穌基督的新生命
[00:08:54.000 --> 00:08:57.000]  我們因著有了耶穌基督的新生命
[00:08:57.000 --> 00:09:00.000]  我們上帝榮耀了主耶穌
[00:09:00.000 --> 00:09:02.000]  上帝榮耀了主耶穌
[00:09:02.000 --> 00:09:04.000]  因此就榮耀著我們
[00:09:04.000 --> 00:09:06.000]  因此都榮耀著我們
[00:09:06.000 --> 00:09:08.000]  而且要一直到永遠
[00:09:08.000 --> 00:09:10.000]  而且要一直到永遠
[00:09:10.000 --> 00:09:13.000]  我們是否渴慕我們在神的榮耀裏
[00:09:13.000 --> 00:09:16.000]  我們是渴慕在神的榮耀裏
[00:09:16.000 --> 00:09:19.000]  所以你可以看到在真道裏合一
[00:09:19.000 --> 00:09:21.000]  是要我們去努力的
[00:09:21.000 --> 00:09:23.000]  所以在真道裏的合一
[00:09:23.000 --> 00:09:25.000]  是要我們去努力的
[00:09:25.000 --> 00:09:27.000]  是要我們無論從理性上來說
[00:09:27.000 --> 00:09:29.000]  還是從情感上來說
[00:09:29.000 --> 00:09:32.000]  都是要馴服在耶穌基督面前
[00:09:32.000 --> 00:09:34.000]  無論在理性或者情感上
[00:09:34.000 --> 00:09:36.000]  我們都要馴服著耶穌基督
[00:09:36.000 --> 00:09:40.000]  然後接下來就是我們互為肢體的合一
[00:09:40.000 --> 00:09:43.000]  接下來就是互為肢體的合一
[00:09:43.000 --> 00:09:45.000]  這個就是真的要付代價
[00:09:45.000 --> 00:09:47.000]  這個就真的要付代價了
[00:09:47.000 --> 00:09:49.000]  我們要彼此和睦
[00:09:49.000 --> 00:09:51.000]  我們要彼此和睦
[00:09:51.000 --> 00:09:53.000]  聖經裏有句話說
[00:09:53.000 --> 00:09:56.000]  就是竭力的互相和睦
[00:09:56.000 --> 00:09:59.000]  聖經裏面說是竭力的互相和睦
[00:09:59.000 --> 00:10:01.000]  但是你要注意的就是
[00:10:01.000 --> 00:10:04.000]  這是在真道裏合一的基礎上
[00:10:04.000 --> 00:10:05.000]  大家注意
[00:10:05.000 --> 00:10:08.000]  這個是在真道上接受合一的基礎上
[00:10:08.000 --> 00:10:10.000]  不能說你發現他
[00:10:10.000 --> 00:10:13.000]  信的似乎不在真道裏
[00:10:13.000 --> 00:10:15.000]  但是你還跟他一團和氣
[00:10:15.000 --> 00:10:17.000]  不等於說你覺得對方
[00:10:17.000 --> 00:10:19.000]  不是在真道上得信
[00:10:19.000 --> 00:10:21.000]  你繼續和他合一
[00:10:21.000 --> 00:10:23.000]  那反倒是要彼此的勸勉
[00:10:23.000 --> 00:10:26.000]  那反倒也是要彼此勸勉
[00:10:26.000 --> 00:10:27.000]  你要去幫助他
[00:10:27.000 --> 00:10:29.000]  你要去幫助他
[00:10:29.000 --> 00:10:32.000]  但是正如剛才歌裏所唱
[00:10:32.000 --> 00:10:34.000]  正如剛才詩歌所唱
[00:10:34.000 --> 00:10:37.000]  那我們能夠相親相愛
[00:10:37.000 --> 00:10:40.000]  我們之所以能夠相親相愛
[00:10:40.000 --> 00:10:43.000]  那是因為我們在主裏是合一的
[00:10:43.000 --> 00:10:45.000]  因為我們在主裏是合一的
[00:10:45.000 --> 00:10:48.000]  我們因著共有上帝的愛
[00:10:48.000 --> 00:10:50.000]  因為我們共有上帝的愛
[00:10:50.000 --> 00:10:52.000]  我們才會彼此相愛
[00:10:52.000 --> 00:10:54.000]  我們才能夠做到彼此相愛
[00:10:54.000 --> 00:10:56.000]  這種和睦是來自於神的愛
[00:10:56.000 --> 00:10:58.000]  這種和睦是來自於神的愛
[00:10:58.000 --> 00:11:00.000]  然後我們要彼此扶持
[00:11:00.000 --> 00:11:02.000]  我們要彼此扶持
[00:11:02.000 --> 00:11:05.000]  不僅僅是你看到他信心軟弱
[00:11:05.000 --> 00:11:08.000]  不單止是看到對方信心軟弱的時候
[00:11:08.000 --> 00:11:10.000]  而且更是他在各方面
[00:11:10.000 --> 00:11:14.000]  在生活的實實在在的方面彼此扶持
[00:11:14.000 --> 00:11:19.000]  而且在生活的各樣的細節裏都要彼此扶持
[00:11:19.000 --> 00:11:24.000]  小到你看他拿東西很重你去幫他
[00:11:24.000 --> 00:11:27.000]  小到你覺得他拿的東西很重你去幫他
[00:11:27.000 --> 00:11:31.000]  大到他經歷什麼樣的苦難你去探望他
[00:11:31.000 --> 00:11:35.000]  大到他經歷什麼苦難都好你去探望他
[00:11:35.000 --> 00:11:39.000]  他遇到什麼樣艱辛的事情你去幫助他
[00:11:39.000 --> 00:11:42.000]  他遇到什麼艱辛的事情大家去幫助他
[00:11:42.000 --> 00:11:45.000]  甚至是為他犧牲你自己的利益
[00:11:45.000 --> 00:11:48.000]  甚至是為他犧牲自己的利益
[00:11:48.000 --> 00:11:50.000]  然後同時我們要彼此赦免
[00:11:50.000 --> 00:11:52.000]  還有我們要彼此赦免
[00:11:52.000 --> 00:11:55.000]  你跟他和睦然後你跟他互相之間有扶持
[00:11:55.000 --> 00:11:58.000]  大家之間有和睦大家有扶持
[00:11:58.000 --> 00:12:02.000]  但是彼此得罪了之後你還要赦免
[00:12:02.000 --> 00:12:05.000]  大家彼此得罪了對方之後也要赦免
[00:12:05.000 --> 00:12:07.000]  我們要知道我們都是罪人
[00:12:07.000 --> 00:12:09.000]  我們要知道我們同為罪人
[00:12:09.000 --> 00:12:10.000]  我們都軟弱
[00:12:10.000 --> 00:12:11.000]  我們都有軟弱
[00:12:11.000 --> 00:12:13.000]  我們真的是常常得罪神
[00:12:13.000 --> 00:12:15.000]  我們真的經常都會得罪神
[00:12:15.000 --> 00:12:17.000]  我們也彼此之間得罪
[00:12:17.000 --> 00:12:20.000]  我們都彼此之間會有得罪對方的時候
[00:12:20.000 --> 00:12:23.000]  從本質上來說我們誰也不比誰更好
[00:12:23.000 --> 00:12:26.000]  在本質上來看我們個個都不好得過對方
[00:12:26.000 --> 00:12:30.000]  那主耶穌基督他照我們的本相接納著我們
[00:12:30.000 --> 00:12:34.000]  主耶穌基督按照我們的本相去接納我們
[00:12:34.000 --> 00:12:38.000]  那我們也照著弟兄姐妹本來的樣子首先接納他們
[00:12:38.000 --> 00:12:42.000]  我們也都要按照弟兄姐妹本身的樣子去接納他們
[00:12:42.000 --> 00:12:44.000]  那最後就是我們要彼此代求
[00:12:44.000 --> 00:12:46.000]  最後就是要彼此代求了
[00:12:46.000 --> 00:12:49.000]  你想想如果你沒有和睦沒有扶持的心
[00:12:49.000 --> 00:12:52.000]  你想想如果大家沒有彼此和和彼此扶持的心
[00:12:52.000 --> 00:12:54.000]  然後你沒有赦免的意思
[00:12:54.000 --> 00:12:56.000]  也都沒有赦免的心意
[00:12:56.000 --> 00:12:58.000]  你放心你做不到代求的
[00:12:58.000 --> 00:13:00.000]  大家不會做到代求的
[00:13:00.000 --> 00:13:03.000]  你無論是禱告會還是自己的禱告
[00:13:03.000 --> 00:13:05.000]  無論是在禱告會或者自己的禱告
[00:13:05.000 --> 00:13:07.000]  你不會為他代禱的
[00:13:07.000 --> 00:13:09.000]  你不會為弟兄姐妹代求的
[00:13:09.000 --> 00:13:12.000]  你可能在心思裏碰到這個人
[00:13:12.000 --> 00:13:15.000]  或者你在心思裏偶然觸碰到這個人
[00:13:15.000 --> 00:13:17.000]  那就會繞路
[00:13:17.000 --> 00:13:19.000]  但是你會繞過去
[00:13:19.000 --> 00:13:21.000]  真的是現實
[00:13:21.000 --> 00:13:22.000]  真是很現實
[00:13:22.000 --> 00:13:26.000]  這一切都是靠著我們真的要願意付代價
[00:13:26.000 --> 00:13:29.000]  在這個現實裏面我們要願意付出代價
[00:13:29.000 --> 00:13:32.000]  我們才能夠做到肢體的合一
[00:13:32.000 --> 00:13:35.000]  我們才能夠做到肢體上的合一
[00:13:35.000 --> 00:13:39.000]  剛才說的是什麽是合一
[00:13:39.000 --> 00:13:40.000]  剛才說了這麽多
[00:13:40.000 --> 00:13:42.000]  什麽為之合一呢
[00:13:42.000 --> 00:13:45.000]  但是我們知道什麽是合一
[00:13:45.000 --> 00:13:48.000]  那如何能夠合一
[00:13:48.000 --> 00:13:50.000]  又怎麽能夠做到合一呢
[00:13:50.000 --> 00:13:56.000]  這個合一難道就是憑著我們自己去努力追求的嗎
[00:13:56.000 --> 00:13:59.000]  這個合一是不是單單我們可以大家一起努力追求呢
[00:13:59.000 --> 00:14:00.000]  我們都得救了
[00:14:00.000 --> 00:14:01.000]  我們都有新生命了
[00:14:01.000 --> 00:14:02.000]  我們大家都得救了
[00:14:02.000 --> 00:14:03.000]  有了新的生命
[00:14:03.000 --> 00:14:07.000]  那好從現在開始你們大家去盡力合一吧
[00:14:07.000 --> 00:14:10.000]  那麽大家盡力從此以後就盡力合一了
[00:14:10.000 --> 00:14:11.000]  看看你能做到幾分
[00:14:11.000 --> 00:14:13.000]  那麽看看大家能做到幾分
[00:14:13.000 --> 00:14:15.000]  看看你們這個群體達到什麽樣的成績
[00:14:15.000 --> 00:14:18.000]  看看大家這個群體可以做到什麽成績
[00:14:18.000 --> 00:14:22.000]  那我們是否是沒有依靠的在努力合一呢
[00:14:22.000 --> 00:14:26.000]  我們是不是真的沒有什麽無所依靠的努力去合一呢
[00:14:26.000 --> 00:14:27.000]  不是的
[00:14:27.000 --> 00:14:29.000]  我們其實是靠神在合一
[00:14:29.000 --> 00:14:32.000]  其實我們是靠著神才能夠做到合一
[00:14:32.000 --> 00:14:35.000]  首先是因神賜榮耀
[00:14:35.000 --> 00:14:37.000]  首先是因為神賜的榮耀
[00:14:37.000 --> 00:14:40.000]  第二是因被神所愛
[00:14:40.000 --> 00:14:42.000]  第二是因為被神所愛
[00:14:42.000 --> 00:14:45.000]  第三是因主是神子
[00:14:45.000 --> 00:14:49.000]  第三是因為主是神的兒子
[00:14:49.000 --> 00:14:50.000]  因著這三點
[00:14:50.000 --> 00:14:54.000]  也就是剛才我們讀的這段聖經中可以挑出這三點
[00:14:54.000 --> 00:14:58.000]  因為以上講的這三點呢
[00:14:58.000 --> 00:15:01.000]  我們從剛才這段經文中我們可以清楚地看到
[00:15:01.000 --> 00:15:05.000]  在剛才讀的這段經文中我們可以清楚地看到
[00:15:05.000 --> 00:15:08.000]  首先就是因神賜榮耀
[00:15:08.000 --> 00:15:10.000]  首先是因為神賜的榮耀
[00:15:10.000 --> 00:15:13.000]  上帝賜給我們的榮耀是什麽
[00:15:13.000 --> 00:15:15.000]  上帝賜給我們的榮耀是什麽呢
[00:15:15.000 --> 00:15:18.000]  不是這個世界的驕傲
[00:15:18.000 --> 00:15:19.000]  不是這個世界的驕傲
[00:15:19.000 --> 00:15:22.000]  不是我有多大的產業
[00:15:22.000 --> 00:15:23.000]  不是我有多少產業
[00:15:23.000 --> 00:15:25.000]  不是我銀行有多少錢
[00:15:25.000 --> 00:15:27.000]  不是銀行有多少存款
[00:15:27.000 --> 00:15:30.000]  不是我的房子占地多大
[00:15:30.000 --> 00:15:32.000]  不是我的房子占地有多大
[00:15:32.000 --> 00:15:34.000]  不是我家裏有什麽牌子的車
[00:15:34.000 --> 00:15:36.000]  不是我開的車有什麽牌子
[00:15:36.000 --> 00:15:38.000]  也不是我的事業做得怎麽樣
[00:15:38.000 --> 00:15:40.000]  也不是你的生意做得多大
[00:15:40.000 --> 00:15:44.000]  也不是我的兒女是不是成材讓我滿意
[00:15:44.000 --> 00:15:48.000]  也不是我們的兒女是不是成材讓我們滿意
[00:15:48.000 --> 00:15:53.000]  這些其實是我們很喜悅也同時津津樂道的
[00:15:53.000 --> 00:15:57.000]  這些都是我們很喜悅和津津樂道的事
[00:15:57.000 --> 00:15:59.000]  但其實的本質是世界上的驕傲
[00:15:59.000 --> 00:16:02.000]  但其實的本質是世界上的驕傲
[00:16:02.000 --> 00:16:04.000]  上帝給我們的榮耀
[00:16:04.000 --> 00:16:06.000]  上帝給我們的榮耀
[00:16:06.000 --> 00:16:08.000]  是復活得勝的榮耀
[00:16:08.000 --> 00:16:12.000]  是復活得勝的榮耀
[00:16:12.000 --> 00:16:15.000]  是我們向著罪死了
[00:16:15.000 --> 00:16:18.000]  是我們向著罪已經死了
[00:16:18.000 --> 00:16:20.000]  然後我們因著神重生
[00:16:20.000 --> 00:16:22.000]  我們因著神而重生
[00:16:22.000 --> 00:16:24.000]  這份榮耀
[00:16:24.000 --> 00:16:25.000]  這份榮耀
[00:16:25.000 --> 00:16:26.000]  是遠遠超過世界
[00:16:26.000 --> 00:16:28.000]  是遠遠超過世界
[00:16:28.000 --> 00:16:31.000]  是勝過死亡的轄制權
[00:16:31.000 --> 00:16:34.000]  是勝過死亡的轄制權
[00:16:34.000 --> 00:16:37.000]  從來在地上作王的
[00:16:37.000 --> 00:16:39.000]  從來在地上作王的
[00:16:39.000 --> 00:16:41.000]  陰間和死亡的權柄
