
[00:00:00.000 --> 00:00:08.000]  主持人:主持人早安,特別是網上的主持人早安,一起敬拜我們的上帝。
[00:09:13.000 --> 00:09:38.000]  它裡面講的是什麼呢?一開始第一個段落,11至13節,它裡面講的是「你們」,「你們」這些外邦人,信徒之前的情況就是這樣,是沒有受割禮的,與基督無關的,是以色列國民以外的,在諸約意義上是局外人,世上沒有展望武術。
[00:09:39.000 --> 00:09:56.000]  它裡面講得很清楚就是外邦人,外邦人就是我們,外邦人就是不非以色列民族的人士,而歸信了三一主義上帝,就是外邦人,我們全部都是外邦人,所以在跟我們說話。
[00:09:57.000 --> 00:10:13.000]  它講的是外邦人,我們未信主的時間,我們就是一個這樣的狀況,你想想我們那時候的狀況是不是這樣?是沒有受割禮的,什麼叫沒有受割禮呢?你割禮,你上網搜尋一下,就知道是什麼東西了。
[00:10:14.000 --> 00:10:33.000]  最重要的不是說做那個儀式,而是說你不是自己有的,你有沒有做過,我有沒有做過,你有做過的時間就是自己有的,就是說我們未信主的時間,我們是外邦人,我們不是自己有的,還未成為自己有的。
[00:10:34.000 --> 00:10:52.000]  與基督無關的,你跟基督不是自己有的,不斷在說你是外邦人來的,全部是不關你的事的,沒有神的,沒有指望的,我們信主前的狀況就是這樣。
[00:10:53.000 --> 00:11:05.000]  然後你說信主後會是怎樣呢?就是十九至二二節的經文,剛才說的前後那兩個,那半載的經文裡面。
[00:11:06.000 --> 00:11:27.000]  十九至二二節就是在說信主後的情況,信主之後我們就不再做外人和旅客了,我們的身份是什麼呢?是與信徒,是聖徒同國,是神家裡的人,甚至我們的生命,或者我們為什麼這麼清楚我們有一樣的確認呢?
[00:11:28.000 --> 00:11:40.000]  因為我們被建造在仕途和先知的根基上,很穩陣的,我們有耶穌基督為我們的防角石。
[00:11:41.000 --> 00:12:01.000]  防角石就是那個根基,如果香港建樓就叫打樁,打樁就是那個根基,在眾多的根基裡面有一個特別重要的,沒有它就倒塌了,那個就叫防角石,在他們那個時代裡面他們這樣稱呼。
[00:12:01.000 --> 00:12:08.000]  裡面說漸漸成為主的聖殿,成為神職,聖靈居住的所在。
[00:12:09.000 --> 00:12:23.000]  原來我們信耶穌之後我們的身份,我們的恩典,我們是有這麼大的一個身份和恩典,甚至上帝視我們為這麼重要。
[00:12:23.000 --> 00:12:36.000]  如果你看回有一節裡面說漸漸成為主的聖殿,不是漸漸成為主的教會,你會發覺有時候一些用字是很重要的。
[00:12:37.000 --> 00:12:50.000]  他的用字是說漸漸成為聖殿,聖殿是敬拜上帝分別為聖的一個地方,不是單單跟你說我們成為教會,我們成為聖殿。
[00:12:50.000 --> 00:12:59.000]  上帝這樣看我們每一個已經去相信他成為主的子民的每一個信徒。
[00:13:00.000 --> 00:13:07.000]  我們得著這個身份,丙子妹,我們有時候會想為什麼這麼好呢?
[00:13:07.000 --> 00:13:13.000]  我們信耶穌,為什麼我們之前和之後差這麼遠呢?
[00:13:14.000 --> 00:13:31.000]  初頭我們的身份就是沒有身份的,到現在19至22次這麼大的轉變,為什麼呢?為什麼呢?我們要看多一點當中的經文,特別是中間裡面,我們那段經文。
[00:13:31.000 --> 00:13:35.000]  我們一起讀第十三節的經文,好嗎?準備起!
[00:13:36.000 --> 00:13:45.000]  (經文)
[00:13:45.000 --> 00:13:57.000]  這裡說了第一個原因,是因著他的血,因著耶穌基督的保血,我們有這個身份的轉變。
[00:13:57.000 --> 00:14:01.000]  第二個轉變在十五節,我們一起讀,準備起!
[00:14:02.000 --> 00:14:16.000]  (經文)
[00:14:16.000 --> 00:14:25.000]  這裡說了很重要的,就是因著耶穌基督的身體,我們能夠有這個復活。
[00:14:25.000 --> 00:14:29.000]  繼續看十六節,我們一起讀,準備起!
[00:14:30.000 --> 00:14:39.000]  (經文)
[00:14:39.000 --> 00:14:43.000]  這裡說到是因著耶穌基督的十字架。
[00:14:43.000 --> 00:14:46.000]  接著是第十八節。
[00:14:47.000 --> 00:15:02.000]  (經文)
[00:15:03.000 --> 00:15:21.000]  剛才我們讀了這麼多經文,我們知道我們是一個外邦人,但是為什麼我們能夠歸到主的名下?
[00:15:21.000 --> 00:15:27.000]  我們得著當中這麼尊貴的身份,我們因著什麼呢?
[00:15:28.000 --> 00:15:35.000]  剛才我們看了很多經文,裡面說到第一個原因,是因為耶穌基督的保血。
[00:15:35.000 --> 00:15:40.000]  因著耶穌基督的保血,我們能夠進入主的名下。
[00:15:41.000 --> 00:15:58.000]  因著耶穌基督的身體,我們能夠同主,有當中的復活。因著耶穌基督的十字架,滅去當中的恩仇。因著三一神的介入,我們能夠同主,能夠一起。
[00:15:58.000 --> 00:16:03.000]  我們有時候會想起,普羅想說什麼呢?
[00:16:04.000 --> 00:16:15.000]  他說因著這四樣東西。如果我們去了解、留心地去看這四樣東西的時候,你會發覺這四樣東西是很厲害的東西。
[00:16:15.000 --> 00:16:20.000]  你會聯想到什麼呢?
[00:16:20.000 --> 00:16:28.000]  你會聯想到一會兒領聖餐,耶穌基督的保血,祂的身體。
[00:16:29.000 --> 00:16:38.000]  接著你會聯想到什麼呢?受苦節,耶穌基督的十字架,祂的救贖,祂的復活。
[00:16:38.000 --> 00:16:45.000]  三一神,你會發覺已經將所有最厲害的東西攤出來。
[00:16:46.000 --> 00:17:02.000]  普羅為什麼要這麼重要地告訴我們,要講一個道理之前,講到這麼重要地告訴我們,原來我們得著下面一個這麼重要的東西,其實是因著背後這麼多東西來成就。
[00:17:02.000 --> 00:17:07.000]  我們沒有去看經文的時間,我們很清楚。
[00:17:08.000 --> 00:17:19.000]  普羅去述述一個很重要的訊息,原來是一個這麼大的規模,上帝這麼多的恩典,這樣的安排,以致我們能夠得著。
[00:17:19.000 --> 00:17:24.000]  我們要這樣去讚美我們的上帝。
[00:17:25.000 --> 00:17:41.000]  我們得著什麼呢?在第十五節這樣說:而且以自己的身體廢掉冤仇,就是那既在律法上的規條,為要將兩下藉著自己造成一個新人,如此便成就了和睦。
[00:17:42.000 --> 00:17:56.000]  裡面說得很清楚,就是要將兩下,什麼叫做兩下呢?兩下就是外邦人和一些以色列人去信了耶穌。
[00:17:57.000 --> 00:18:12.000]  這兩下,為什麼普羅要說得這麼清楚,或者要用剛才這麼大的規模說要讓他們和睦呢?因為他們生活的文化很不同。
[00:18:12.000 --> 00:18:23.000]  如果你記得,以色列人他們的飲食的文化很不同,和外邦人他們的生活的文化,他們的處事很不同。
[00:18:24.000 --> 00:18:36.000]  但是普羅現在說,就是因為這麼多的事情,所以我們要學習將兩下歸為一體,要造成一個新人。
[00:18:37.000 --> 00:18:58.000]  這兩下歸為一體,大家就是同一個身體,主內一家。原來以色列人和外邦人的文化差距很大,但是同一個主,同一個教會,但是大家有很多衝突。
[00:18:59.000 --> 00:19:15.000]  回想我們,我們教會也會這樣,我們活在這個世界裡面的教會,我們一定會受這個世界的影響。
[00:19:15.000 --> 00:19:28.000]  這個世界在說什麼呢?不斷在說個人主義,不斷在說我的權利,也不斷在說你要尊重我。
[00:19:29.000 --> 00:19:43.000]  回到這裡,你怎麼尊重我呢?回到這裡,還在讀曲呢?接著你又可能有這個說法,這樣的態度,是吧?
[00:19:43.000 --> 00:19:56.000]  搓手啊!你打算進去,打算遲到就一分鐘了,趕進來希望有位置坐,給你量體溫。
[00:19:57.000 --> 00:20:14.000]  你好煩啊!我們有時人與人之間相處,我們是來自不同的文化,我們是來自不同的家庭,雖然我們也是香港人,但是我們有很多的差距。
[00:20:15.000 --> 00:20:31.000]  如果你有接受過婚前輔導,你就知道他在說一件事,就是有五種愛的言語,就是說每個人都對於愛的接收有不同的表達和接收方式。
[00:20:32.000 --> 00:20:58.000]  你要懂得去解釋和了解自己如何吸收愛,不然就會碰撞。你會發覺原來一對相愛的人走在一起,我們也要學習原來愛的表達也有不同的差距,以致我不會誤解錯誤,以致不會衝撞。
[00:20:59.000 --> 00:21:11.000]  不是和你拍拖結婚的那位弟兄姊妹,你們誤解的可能性,或緣率是否很高?大家碰撞的情況是很高的。
[00:21:12.000 --> 00:21:31.000]  聖經中分明知道我們在教會,這麼多人走在一起,一定會有衝撞的。明知道說愛的地方彼此相愛,但是我們發覺彼此相愛的地方,彼此傷害很多。
[00:21:32.000 --> 00:21:46.000]  回到教會,我們說彼此相愛,但是我們發覺有時被傷害,就是在教會裏面。因著不同人的相處,我們有很多的言曲和困難。
[00:21:47.000 --> 00:22:14.000]  可能你會問我,陳牧師,你不是一直在說今年要講登山補訓,為什麼不跳台呢?我在預備繼續這次的講道裏面,登山補訓系列裏面,突然上帝跟我說,轉一轉經文,改一改,這次不要講登山補訓。
[00:22:15.000 --> 00:22:34.000]  叫我講伊弗索書,我也很煩躁,你知道在講道預備是需要一些時間的,在預備需要一些時間的裏面,突然叫你轉台,是一個極大的挑戰,但是上帝叫就不去。
[00:22:35.000 --> 00:22:57.000]  在裏面去預備的時間,一直在預備,我就覺得,原來上帝在裏面跟我們說,在我們面對一個這麼多轉變的世界,是說之前上一集的講道,我們要鑿研鑿光,裏面很重要就是讓我們的好行為,讓我們的好事發生。
[00:22:57.030 --> 00:22:59.030]  我們基督徒的相處
[00:22:59.030 --> 00:23:00.430]  讓別人看到
[00:23:00.430 --> 00:23:02.430]  為甚麼這批人這麼不同
[00:23:02.430 --> 00:23:06.030]  這麼多差異性
[00:23:06.030 --> 00:23:09.030]  但是他們能夠給予相愛
[00:23:09.030 --> 00:23:11.430]  就藉著我們給予相愛的行為
[00:23:11.430 --> 00:23:15.830]  讓未信的人將榮耀歸給上帝
[00:23:15.830 --> 00:23:19.430]  如果你們記得上次講到的經文
[00:23:19.430 --> 00:23:23.030]  這段經文上帝要講
[00:23:23.030 --> 00:23:26.030]  不要繼續下去下一個登山補風的內容
[00:23:26.030 --> 00:23:29.030]  更加要深化這個觀念
[00:23:29.030 --> 00:23:33.030]  我們知道這些道理
[00:23:33.030 --> 00:23:35.030]  我們要給予相愛
[00:23:35.030 --> 00:23:37.030]  不過到了一個狀況
[00:23:37.030 --> 00:23:39.030]  就是我們沒有想過
[00:23:39.030 --> 00:23:41.030]  原來我們給予相愛的裏面
[00:23:41.030 --> 00:23:43.030]  我們有很多「我」在裏面
[00:23:43.030 --> 00:23:47.030]  我們言帶著就是
[00:23:47.030 --> 00:23:49.030]  你跟旁邊的弟兄姊妹
[00:23:49.030 --> 00:23:51.030]  握手為你祈禱
[00:23:51.030 --> 00:23:54.030]  然後你覺得
[00:23:54.030 --> 00:23:56.030]  熟不熟不熟
[00:23:56.030 --> 00:23:58.030]  你還好嗎
[00:23:58.030 --> 00:24:00.030]  我有甚麼為你祈禱
[00:24:00.030 --> 00:24:02.030]  你不知多想這幾分鐘的時間
[00:24:02.030 --> 00:24:04.030]  快點過去
[00:24:04.030 --> 00:24:06.030]  但是我們從來
[00:24:06.030 --> 00:24:08.030]  都是在用我們自己的出發點
[00:24:08.030 --> 00:24:10.030]  而聖經裏面說
[00:24:10.030 --> 00:24:12.030]  我們因著這麼多事情
[00:24:12.030 --> 00:24:14.030]  弟兄姊妹
[00:24:14.030 --> 00:24:16.030]  全部是因著上帝
[00:24:16.030 --> 00:24:18.030]  而可以有一個人
[00:24:18.030 --> 00:24:20.030]  坐在你旁邊
[00:24:20.030 --> 00:24:22.030]  我們互為肢體
[00:24:22.030 --> 00:24:24.030]  走在我們叫冥恩堂
[00:24:24.030 --> 00:24:26.030]  我們一齊的叫互為肢體
[00:24:26.030 --> 00:24:28.030]  弟兄姊妹、冥恩人
[00:24:28.030 --> 00:24:32.030]  全是上帝的恩典
[00:24:32.030 --> 00:24:34.030]  以及上帝的工作
[00:24:34.030 --> 00:24:36.030]  我們總會覺得
[00:24:36.030 --> 00:24:38.030]  有些事情不是很妥當
[00:24:38.030 --> 00:24:42.030]  今天彈琴的姊妹
[00:24:42.030 --> 00:24:44.030]  彈得這麼厲害
[00:24:44.030 --> 00:24:48.030]  平時是彈開
[00:24:48.030 --> 00:24:50.030]  「噔、噔、噔」
[00:24:50.030 --> 00:24:52.030]  彈三下就擊入
[00:24:52.030 --> 00:24:54.030]  那就很準確
[00:24:54.030 --> 00:24:56.030]  安全一點
[00:24:56.030 --> 00:24:58.030]  「噔、噔、噔」
[00:24:58.030 --> 00:25:00.030]  「噔、噔、噔」
[00:25:00.030 --> 00:25:02.030]  很動聽
[00:25:02.030 --> 00:25:04.030]  不過還沒到那個層次
[00:25:04.030 --> 00:25:06.030]  搞甚麼呢
[00:25:06.030 --> 00:25:08.030]  我想好好敬拜上帝
[00:25:08.030 --> 00:25:10.030]  你「噔」三下就行了
[00:25:10.030 --> 00:25:16.030]  很多事情我們會覺得
[00:25:16.030 --> 00:25:18.030]  好像差一點
[00:25:18.030 --> 00:25:20.030]  接著我們會怎樣
[00:25:20.030 --> 00:25:22.030]  會給意見
[00:25:22.030 --> 00:25:24.030]  我們心裡有些
[00:25:24.030 --> 00:25:26.030]  不太順氣
[00:25:26.030 --> 00:25:28.030]  接著我們立即拿程序表
[00:25:28.030 --> 00:25:30.030]  看看
[00:25:30.030 --> 00:25:32.030]  那個詩琴叫做
[00:25:32.030 --> 00:25:34.030]  「咩、咩、咩」
[00:25:34.030 --> 00:25:36.030]  「恨會」
[00:25:36.030 --> 00:25:42.030]  我們有很多這些東西
[00:25:42.030 --> 00:25:46.030]  教會開始回到實體了
[00:25:46.030 --> 00:25:48.030]  應該有東西都預備好
[00:25:48.030 --> 00:25:50.030]  讓大英姐妹回來
[00:25:50.030 --> 00:25:52.030]  為甚麼十字架
[00:25:52.030 --> 00:25:54.030]  眼燈不亮
[00:25:54.030 --> 00:25:56.030]  大家有沒有發現
[00:25:56.030 --> 00:25:58.030]  我有發現
[00:25:58.030 --> 00:26:00.030]  剛剛發現
[00:26:00.030 --> 00:26:04.030]  講笑話
[00:26:04.030 --> 00:26:06.030]  不要壓力
[00:26:06.030 --> 00:26:08.030]  剛剛發現
[00:26:08.030 --> 00:26:10.030]  我們會覺得
[00:26:10.030 --> 00:26:12.030]  怎麼了
[00:26:12.030 --> 00:26:14.030]  上帝
[00:26:14.030 --> 00:26:16.030]  十字架竟然
[00:26:16.030 --> 00:26:18.030]  亮都不亮
[00:26:18.030 --> 00:26:20.030]  你怎樣尊敬上帝
[00:26:20.030 --> 00:26:22.030]  我們有很多這些東西
[00:26:22.030 --> 00:26:24.030]  我們會覺得不行
[00:26:24.030 --> 00:26:26.030]  有些東西不行
[00:26:26.030 --> 00:26:28.030]  我們每一個大英姐妹
[00:26:28.030 --> 00:26:30.030]  上帝給我們一個
[00:26:30.030 --> 00:26:32.030]  很特別的恩賜
[00:26:32.030 --> 00:26:34.030]  我們對教會某一些東西
[00:26:34.030 --> 00:26:36.030]  我們有過度敏感症
[00:26:36.030 --> 00:26:40.030]  不說誰知道
[00:26:40.030 --> 00:26:42.030]  十字架真的少了
[00:26:44.030 --> 00:26:46.030]  只有我們這些才忙
[00:26:46.030 --> 00:26:50.030]  當我們有這些
[00:26:50.030 --> 00:26:52.030]  對教會一些事情的
[00:26:52.030 --> 00:26:54.030]  過度敏感在裡面
[00:26:54.030 --> 00:26:56.030]  我們就會生出很多東西
[00:26:56.030 --> 00:26:58.030]  是挑戰我們裡面的
[00:26:58.030 --> 00:27:00.030]  屬靈的生命
[00:27:00.030 --> 00:27:02.030]  挑戰我們的屬靈生命就是
[00:27:02.030 --> 00:27:04.030]  我們對這個姐妹
[00:27:04.030 --> 00:27:06.030]  這樣,那樣
[00:27:06.030 --> 00:27:08.030]  那個狀況
[00:27:08.030 --> 00:27:10.030]  我心裡想看看程序表
[00:27:10.030 --> 00:27:12.030]  你試試看
[00:27:12.030 --> 00:27:14.030]  我也要學一下
[00:27:14.030 --> 00:27:16.030]  一些音律的東西
[00:27:16.030 --> 00:27:18.030]  以致更好地
[00:27:18.030 --> 00:27:20.030]  上師敬拜上帝
[00:27:20.030 --> 00:27:24.030]  每一次都在挑戰
[00:27:24.030 --> 00:27:26.030]  我們生命的大英姐妹
[00:27:26.030 --> 00:27:28.030]  每一次我們覺得
[00:27:28.030 --> 00:27:30.030]  有些事情不妥的時間
[00:27:30.030 --> 00:27:32.030]  你要問一個問題
[00:27:32.030 --> 00:27:34.030]  為什麼上帝眼睛
[00:27:34.030 --> 00:27:36.030]  偏偏只有我看到
[00:27:36.030 --> 00:27:38.030]  只有我看到十字架的樣子
[00:27:40.030 --> 00:27:42.030]  我就說
[00:27:42.030 --> 00:27:44.030]  就是你去解決它
[00:27:44.030 --> 00:27:48.030]  領姐妹,我們有時候回教會
[00:27:48.030 --> 00:27:52.030]  我們說要將兩下歸為一體
[00:27:52.030 --> 00:27:54.030]  造成一個新人
[00:27:54.030 --> 00:27:56.030]  是一個
[00:27:56.030 --> 00:27:58.030]  在一個新人的裡面
[00:27:58.030 --> 00:28:00.030]  我們很清楚就是
[00:28:00.030 --> 00:28:02.030]  我們進入在裡面
[00:28:02.030 --> 00:28:04.030]  我們就要去某程度上
[00:28:04.030 --> 00:28:06.030]  我們要亡我
[00:28:06.030 --> 00:28:08.030]  結了婚之後
[00:28:08.030 --> 00:28:10.030]  我可以說地這麼骯髒
[00:28:10.030 --> 00:28:14.030]  昨天晚上我吸塵
[00:28:14.030 --> 00:28:18.030]  你在家人的時間
[00:28:18.030 --> 00:28:20.030]  你在裡面覺得有些事情
[00:28:20.030 --> 00:28:22.030]  不是很妥當的時間
[00:28:22.030 --> 00:28:24.030]  是你看到隔壁的人看不到的
[00:28:24.030 --> 00:28:26.030]  那你就去回應
[00:28:26.030 --> 00:28:28.030]  上帝就叫你去回應
[00:28:28.030 --> 00:28:30.030]  為什麼你有這個過敏症
[00:28:30.030 --> 00:28:32.030]  隔壁那個又沒有
[00:28:32.030 --> 00:28:34.030]  那個過敏症
[00:28:36.030 --> 00:28:38.030]  上帝叫你
[00:28:38.030 --> 00:28:40.030]  因為這裡是神的家
[00:28:40.030 --> 00:28:42.030]  你是家人
[00:28:42.030 --> 00:28:44.030]  你就去幫忙解決它
[00:28:44.030 --> 00:28:48.030]  我們有沒有這樣的思維
[00:28:48.030 --> 00:28:50.030]  而不是很多的批評
[00:28:50.030 --> 00:28:52.030]  當中的評論
[00:28:52.030 --> 00:28:54.030]  覺得為什麼這樣
[00:28:54.030 --> 00:28:56.030]  或者貼在雙手
[00:28:56.030 --> 00:28:58.030]  這個禮拜你也看不見
[00:28:58.030 --> 00:29:00.030]  再看下個禮拜
[00:29:00.030 --> 00:29:02.030]  再看下個禮拜
[00:29:02.030 --> 00:29:04.030]  看有沒有人發現
[00:29:04.030 --> 00:29:06.030]  一個月之後
[00:29:06.030 --> 00:29:08.030]  再向牧師投訴
[00:29:08.030 --> 00:29:10.030]  牧師真的不行
[00:29:10.030 --> 00:29:12.030]  我們這些幹事
[00:29:12.030 --> 00:29:14.030]  一個月都看不見
[00:29:14.030 --> 00:29:16.030]  真不尊敬上帝
[00:29:16.030 --> 00:29:20.030]  經文裡面繼續說到
[00:29:20.030 --> 00:29:22.030]  在二章十四節
[00:29:22.030 --> 00:29:24.030]  它說
[00:29:24.030 --> 00:29:26.030]  因他使我們和睦
[00:29:26.030 --> 00:29:28.030]  將兩下合而為一
[00:29:28.030 --> 00:29:30.030]  拆毀了中間
[00:29:30.030 --> 00:29:32.030]  隔斷的牆
[00:29:32.030 --> 00:29:34.030]  十六節
[00:29:34.030 --> 00:29:36.030]  既在十字架上
[00:29:36.030 --> 00:29:38.030]  滅了冤仇
[00:29:38.030 --> 00:29:40.030]  便藉這十字架
[00:29:40.030 --> 00:29:42.030]  使兩下歸為一體
[00:29:42.030 --> 00:29:44.030]  與神和好了
[00:29:44.030 --> 00:29:46.030]  這裡裡面它說得很重要
[00:29:46.030 --> 00:29:48.030]  夾在中間的經文
[00:29:48.030 --> 00:29:50.030]  它裡面要帶出一個訊息
[00:29:50.030 --> 00:29:52.030]  就是說
[00:29:52.030 --> 00:29:54.030]  最終因著這麼多的事情
[00:29:54.030 --> 00:29:56.030]  耶穌基督的身體
[00:29:56.030 --> 00:29:58.030]  祂的保佑十字架
[00:29:58.030 --> 00:30:00.030]  三一神的介入
[00:30:00.030 --> 00:30:02.030]  讓我們所有教會的頂子妹
[00:30:02.030 --> 00:30:04.030]  知道我們一家人
[00:30:04.030 --> 00:30:06.030]  歸為一體了
[00:30:06.030 --> 00:30:08.030]  我們成為一個新人了
[00:30:08.030 --> 00:30:12.030]  最後很重要的
[00:30:12.030 --> 00:30:14.030]  就是要達至肢體間的和好
[00:30:14.030 --> 00:30:16.030]  以及與神的和好
[00:30:16.030 --> 00:30:20.030]  頂子妹
[00:30:20.030 --> 00:30:22.030]  這是上帝的心意
[00:30:22.030 --> 00:30:26.030]  我們逐一說
[00:30:26.030 --> 00:30:28.030]  就是覺得
[00:30:28.030 --> 00:30:30.030]  上帝舉辦這麼大的龍鳳
[00:30:30.030 --> 00:30:32.030]  原來
[00:30:32.030 --> 00:30:34.030]  就是想我們頂子妹之間
[00:30:34.030 --> 00:30:36.030]  彼此和好
[00:30:36.030 --> 00:30:38.030]  彼此好相處
[00:30:38.030 --> 00:30:40.030]  因為上帝知道
[00:30:40.030 --> 00:30:42.030]  人與人不同
[00:30:42.030 --> 00:30:44.030]  走在一起總會遇上
[00:30:44.030 --> 00:30:46.030]  總會有事困的
[00:30:46.030 --> 00:30:50.030]  在疫情裡面
[00:30:50.030 --> 00:30:52.030]  我們這樣的狀況
[00:30:52.030 --> 00:30:54.030]  我們一直在家裡崇拜
[00:30:56.030 --> 00:30:58.030]  我不相信有很多
[00:30:58.030 --> 00:31:00.030]  頂子妹在家裡敬拜
[00:31:00.030 --> 00:31:02.030]  會突然有靈性的復興
[00:31:02.030 --> 00:31:04.030]  我們要重新
[00:31:04.030 --> 00:31:06.030]  回到主的面前
[00:31:06.030 --> 00:31:08.030]  我們要與上帝的關係復興
[00:31:08.030 --> 00:31:12.030]  頂子妹
[00:31:12.030 --> 00:31:14.030]  我們在生活裡面
[00:31:14.030 --> 00:31:16.030]  實在有很多事情
[00:31:16.030 --> 00:31:18.030]  人與人之間
[00:31:18.030 --> 00:31:20.030]  我們現在是在捉牆
[00:31:20.030 --> 00:31:22.030]  還是在拆這些
[00:31:22.030 --> 00:31:24.030]  這些鑑幕
