
[00:00:00.000 --> 00:00:01.320]  大英之妹早晨
[00:01:54.520 --> 00:01:56.760]  去引領東方的博士
[00:01:56.760 --> 00:02:02.680]  神聖的指引又闖進博士的夢境裡面
[00:02:02.680 --> 00:02:06.800]  然後最後天使巴頓的指引約瑟
[00:02:06.800 --> 00:02:08.600]  祂當行的事
[00:02:08.600 --> 00:02:14.880]  神聖世界的事物不斷闖入我們的世界裡面的時候
[00:02:14.880 --> 00:02:19.160]  祂一樣會劃破人間的漆黑夜空
[00:02:19.160 --> 00:02:23.720]  閃耀出聖誕故事特有的光芒
[00:02:24.880 --> 00:02:27.600]  在漆黑的窮倉下的我
[00:02:27.600 --> 00:02:30.560]  我只能夠讚歎地說
[00:02:30.560 --> 00:02:33.360]  噢!流星雨
[00:02:33.360 --> 00:02:36.520]  很美的流星雨
[00:02:36.520 --> 00:02:43.040]  今天的講道跟你們分享這個流星雨景象的一些片段
[00:02:43.040 --> 00:02:46.400]  我想你們都會驚歎
[00:02:46.400 --> 00:02:50.600]  讚歎地說
[00:02:50.600 --> 00:02:53.840]  噢!好美的流星雨
[00:02:55.320 --> 00:02:57.800]  今天的講道經文是《馬太福音》第一章
[00:02:57.800 --> 00:02:59.960]  第十八節到第二十五節
[00:02:59.960 --> 00:03:02.880]  我們看看神聖的世界
[00:03:02.880 --> 00:03:08.280]  如何不斷闖入我們平凡的人間
[00:03:08.280 --> 00:03:09.920]  第十八節
[00:03:09.920 --> 00:03:13.240]  耶穌基督降生的事記在下面
[00:03:13.240 --> 00:03:16.520]  祂母親瑪利亞已經許配給約瑟
[00:03:16.520 --> 00:03:17.920]  還沒有迎娶
[00:03:17.920 --> 00:03:20.680]  瑪利亞就從聖靈懷了孕
[00:03:20.680 --> 00:03:23.440]  祂丈夫約瑟是一個異人
[00:03:24.120 --> 00:03:25.040]  是一個異人
[00:03:25.040 --> 00:03:28.080]  祂不願意明明地羞辱祂
[00:03:28.080 --> 00:03:31.520]  想要暗暗地把祂休了
[00:03:31.520 --> 00:03:35.400]  正思念這件事的時候
[00:03:35.400 --> 00:03:37.120]  主的使者
[00:03:37.120 --> 00:03:38.960]  神聖的人物
[00:03:38.960 --> 00:03:41.160]  就闖入祂的夢境
[00:03:41.160 --> 00:03:42.320]  向祂顯現
[00:03:42.320 --> 00:03:42.840]  說
[00:03:42.840 --> 00:03:44.840]  大衛的子孫約瑟
[00:03:44.840 --> 00:03:46.400]  不要怕
[00:03:46.400 --> 00:03:49.800]  只管娶過你的妻子瑪利亞來
[00:03:49.800 --> 00:03:53.080]  因祂所懷的人是從聖靈來的
[00:03:53.800 --> 00:03:55.520]  祂將要生一個兒子
[00:03:55.520 --> 00:03:57.960]  你要給祂起名叫耶穌
[00:03:57.960 --> 00:04:00.560]  因祂要將自己的百姓
[00:04:00.560 --> 00:04:02.560]  從罪惡裡救出來
[00:04:02.560 --> 00:04:05.280]  這一切的事成就
[00:04:05.280 --> 00:04:06.760]  是要應驗主席
[00:04:06.760 --> 00:04:08.560]  祝先知所說的話
[00:04:08.560 --> 00:04:09.240]  說
[00:04:09.240 --> 00:04:12.400]  必有同類懷孕生子
[00:04:12.400 --> 00:04:16.080]  人要稱祂的名為「以瑪來利」
[00:04:16.080 --> 00:04:17.600]  以瑪來利
[00:04:17.600 --> 00:04:19.720]  這是一個希伯來文
[00:04:19.720 --> 00:04:21.680]  翻譯過來就是
[00:04:21.680 --> 00:04:23.440]  神與我們同在
[00:04:24.800 --> 00:04:26.400]  約瑟醒了起來
[00:04:26.400 --> 00:04:29.280]  就遵著主使者的吩咐
[00:04:29.280 --> 00:04:30.800]  把妻子娶過來
[00:04:30.800 --> 00:04:33.040]  指示沒有和她同房
[00:04:33.040 --> 00:04:35.000]  等她生了兒子
[00:04:35.000 --> 00:04:37.760]  就給她起名叫耶穌
[00:04:37.760 --> 00:04:41.520]  我們先看第一幕
[00:04:41.520 --> 00:04:44.160]  第一章第十八節
[00:04:44.160 --> 00:04:48.840]  耶穌基督降生的事就記在下面
[00:04:48.840 --> 00:04:52.160]  祂母親瑪利亞已經許配給約瑟
[00:04:52.160 --> 00:04:53.520]  說沒有迎娶
[00:04:54.080 --> 00:04:56.880]  瑪利亞就從聖靈懷了孕
[00:04:56.880 --> 00:05:01.280]  馬太福音聖誕的故事
[00:05:01.280 --> 00:05:03.600]  入局得很快
[00:05:03.600 --> 00:05:05.600]  大家看看這個經文
[00:05:05.600 --> 00:05:07.360]  就已經開始了
[00:05:07.360 --> 00:05:10.920]  聖靈闖入一個女子的生命裡
[00:05:10.920 --> 00:05:14.400]  祂就從聖靈懷了孕
[00:05:14.400 --> 00:05:17.760]  這個當然不是一個
[00:05:17.760 --> 00:05:20.080]  很普通的懷孕事件
[00:05:20.600 --> 00:05:23.880]  這個是神聖介入人間的故事
[00:05:23.880 --> 00:05:26.280]  神聖介入人間
[00:05:26.280 --> 00:05:30.200]  就會將一些全新的元素
[00:05:30.200 --> 00:05:33.720]  帶來人類的歷史裡面
[00:05:33.720 --> 00:05:35.840]  有了新的元素
[00:05:35.840 --> 00:05:39.120]  祂就能夠改變歷史的軌跡
[00:05:39.120 --> 00:05:44.000]  以致歷史能邁向神聖的終點
[00:05:44.000 --> 00:05:49.040]  歷史會陷入低潮
[00:05:50.200 --> 00:05:51.240]  會墮落
[00:05:51.240 --> 00:05:55.520]  會沉入黑暗的時刻裡面
[00:05:55.520 --> 00:05:59.400]  歷史之上的神聖上帝
[00:05:59.400 --> 00:06:01.400]  會按祂的旨意
[00:06:01.400 --> 00:06:03.520]  在關鍵的時刻
[00:06:03.520 --> 00:06:05.480]  會介入人間
[00:06:05.480 --> 00:06:09.280]  可能會等很長的時間
[00:06:09.280 --> 00:06:11.520]  又可能突然間會來到
[00:06:11.520 --> 00:06:15.520]  上帝在一個關鍵的時刻
[00:06:15.520 --> 00:06:17.560]  祂會介入人間
[00:06:18.320 --> 00:06:20.600]  讓人間在這個時刻裡面
[00:06:20.600 --> 00:06:22.200]  仍然能夠看得到
[00:06:22.200 --> 00:06:25.280]  盛載著神跡的流星
[00:06:25.280 --> 00:06:28.880]  免得人類在漫長的黑暗裡面
[00:06:28.880 --> 00:06:30.120]  走向虛無
[00:06:30.120 --> 00:06:33.320]  瑪麗亞懷了孕
[00:06:33.320 --> 00:06:36.640]  有一天她會生下耶穌
[00:06:36.640 --> 00:06:39.680]  耶穌生命的底蘊
[00:06:39.680 --> 00:06:43.480]  耶穌生命的內在的精神
[00:06:43.480 --> 00:06:48.080]  耶穌要開顯的生命的內容
[00:06:49.320 --> 00:06:51.680]  這裡說就是「聖靈」
[00:06:51.680 --> 00:06:55.480]  聖靈是神的靈
[00:06:55.480 --> 00:06:58.680]  是生命的靈
[00:06:58.680 --> 00:07:02.680]  是天地間的正氣
[00:07:02.680 --> 00:07:05.480]  大家要留意
[00:07:05.480 --> 00:07:07.280]  「靈」和「氣」
[00:07:07.280 --> 00:07:09.880]  在聖經的用字裡面
[00:07:09.880 --> 00:07:12.680]  無論是舊約的希伯來文
[00:07:12.680 --> 00:07:15.080]  還是新約的希臘文
[00:07:15.080 --> 00:07:18.080]  「靈」和「氣」其實都是同一個字
[00:07:19.280 --> 00:07:23.080]  耶穌乃神聖的正氣的精華
[00:07:23.080 --> 00:07:27.080]  亦都將會以天地的正氣
[00:07:27.080 --> 00:07:29.680]  驅散人間的黑暗
[00:07:29.680 --> 00:07:32.080]  聖誕節紀念的就是
[00:07:32.080 --> 00:07:36.080]  天地的正義冠注在人間
[00:07:36.080 --> 00:07:40.080]  瑪麗亞已經許配了給約瑟
[00:07:40.080 --> 00:07:42.480]  還未迎娶
[00:07:42.480 --> 00:07:44.080]  卻懷了孕
[00:07:44.080 --> 00:07:47.280]  就會構成一個社會的問題
[00:07:47.280 --> 00:07:49.280]  於是就把球交給了約瑟
[00:07:49.280 --> 00:07:53.280]  我們來看看約瑟如何處理這個情況
[00:07:53.280 --> 00:07:55.280]  就去到第二幕
[00:07:55.280 --> 00:07:58.280]  第一章第十九節
[00:07:58.280 --> 00:08:01.280]  他丈夫約瑟是一個異人
[00:08:01.280 --> 00:08:04.280]  不願意明明地羞辱他
[00:08:04.280 --> 00:08:08.280]  想要暗暗地把他丘了
[00:08:08.280 --> 00:08:10.280]  明明暗暗這樣
[00:08:10.280 --> 00:08:13.280]  明明的東西他又不是很想去
[00:08:13.280 --> 00:08:16.280]  在明的裡面不想去羞辱他
[00:08:16.280 --> 00:08:21.280]  想暗暗地靜悄悄地把他丘了
[00:08:21.280 --> 00:08:25.280]  看這些經文大家不要忽略
[00:08:25.280 --> 00:08:29.280]  經文對約瑟的一個描述
[00:08:29.280 --> 00:08:31.280]  他好像輕描淡寫
[00:08:31.280 --> 00:08:32.280]  但是很重要
[00:08:32.280 --> 00:08:35.280]  他說約瑟是一個異人
[00:08:35.280 --> 00:08:39.280]  其實這裡就已經點出了
[00:08:39.280 --> 00:08:42.280]  整個馬太福音的一個信仰主題
[00:08:42.280 --> 00:08:45.280]  就是要成為一個異人
[00:08:47.280 --> 00:08:50.280]  馬太福音最出名的就是登山寶訓
[00:08:50.280 --> 00:08:52.280]  裡面討論八福
[00:08:52.280 --> 00:08:55.280]  其中第四福是怎樣說的呢
[00:08:55.280 --> 00:08:57.280]  飢渴無義
[00:08:57.280 --> 00:08:58.280]  義
[00:08:58.280 --> 00:08:59.280]  義人的義
[00:08:59.280 --> 00:09:01.280]  飢渴無義的人有福
[00:09:01.280 --> 00:09:03.280]  因為他們必得飽足
[00:09:03.280 --> 00:09:06.280]  而壓尾的第八福是甚麼
[00:09:06.280 --> 00:09:07.280]  為義
[00:09:07.280 --> 00:09:09.280]  義人的義
[00:09:09.280 --> 00:09:11.280]  為義受逼迫的人有福
[00:09:11.280 --> 00:09:13.280]  因為天國是他們的
[00:09:14.280 --> 00:09:16.280]  而耶穌在登山寶訓裡面
[00:09:16.280 --> 00:09:17.280]  他這樣說
[00:09:17.280 --> 00:09:19.280]  他說我告訴你們
[00:09:19.280 --> 00:09:21.280]  你們的義
[00:09:21.280 --> 00:09:24.280]  若不勝於民事和法利菜人的義
[00:09:24.280 --> 00:09:27.280]  斷不能進天國
[00:09:27.280 --> 00:09:31.280]  原來進天國你要有義
[00:09:31.280 --> 00:09:36.280]  並且是超過那些民事和法利菜人的義
[00:09:36.280 --> 00:09:38.280]  然後去到馬太福音
[00:09:38.280 --> 00:09:41.280]  結尾的部分第25章
[00:09:41.280 --> 00:09:47.280]  那裡說到對人類的一個終極的判決
[00:09:47.280 --> 00:09:51.280]  就是分判義人和惡人
[00:09:51.280 --> 00:09:54.280]  義人可以進天國
[00:09:54.280 --> 00:09:57.280]  在馬太福音第25章的經文裡
[00:09:57.280 --> 00:09:59.280]  是這樣說的
[00:09:59.280 --> 00:10:01.280]  那些義人去問
[00:10:01.280 --> 00:10:02.280]  那些義人問
[00:10:02.280 --> 00:10:03.280]  主啊
[00:10:03.280 --> 00:10:05.280]  我們甚麼時候見你餓了
[00:10:05.280 --> 00:10:06.280]  給你吃
[00:10:06.280 --> 00:10:08.280]  渴了給你渴
[00:10:08.280 --> 00:10:12.280]  甚麼時候見你作鴨類的時候留你住
[00:10:12.280 --> 00:10:15.280]  或者赤身露體的時候給你穿
[00:10:15.280 --> 00:10:17.280]  有甚麼時候見你病了
[00:10:17.280 --> 00:10:20.280]  或者在監獄裡面來看你呢
[00:10:20.280 --> 00:10:23.280]  至於回答說
[00:10:23.280 --> 00:10:26.280]  我實在告訴你們
[00:10:26.280 --> 00:10:29.280]  這些事你們既做在我弟兄中
[00:10:29.280 --> 00:10:31.280]  一個最小的身上
[00:10:31.280 --> 00:10:33.280]  就是做在我的身上了
[00:10:36.280 --> 00:10:38.280]  能不能夠進天國
[00:10:38.280 --> 00:10:41.280]  在這段經文裡講得很清楚
[00:10:41.280 --> 00:10:45.280]  重點就是義人的行為
[00:10:45.280 --> 00:10:49.280]  怎樣成為一個義人呢
[00:10:49.280 --> 00:10:52.280]  其實就是馬太福音整本福音書
[00:10:52.280 --> 00:10:55.280]  那個信息的重點
[00:10:55.280 --> 00:10:58.280]  怎樣成為一個義人呢
[00:10:58.280 --> 00:11:02.280]  耶穌在馬太福音裡講了兩次
[00:11:02.280 --> 00:11:04.280]  講了兩次
[00:11:05.280 --> 00:11:08.280]  四福音裡只有馬太福音是這樣
[00:11:08.280 --> 00:11:10.280]  耶穌說
[00:11:10.280 --> 00:11:12.280]  我喜愛憐恤
[00:11:12.280 --> 00:11:14.280]  不喜愛祭祀
[00:11:14.280 --> 00:11:19.280]  一個人怎樣能夠勝過民事
[00:11:19.280 --> 00:11:21.280]  和法利菜人的義呢
[00:11:21.280 --> 00:11:24.280]  就是對人的憐恤
[00:11:24.280 --> 00:11:26.280]  悲憫
[00:11:26.280 --> 00:11:32.280]  回到聖誕故事的敘述裡
[00:11:32.280 --> 00:11:36.280]  約瑟對著懷孕的未婚妻
[00:11:36.280 --> 00:11:37.280]  他怎樣做呢
[00:11:37.280 --> 00:11:42.280]  一般的猶太男人
[00:11:42.280 --> 00:11:46.280]  如果懷疑他自己的女人
[00:11:46.280 --> 00:11:48.280]  紅杏出場
[00:11:48.280 --> 00:11:51.280]  自己戴綠帽
[00:11:51.280 --> 00:11:54.280]  他就可以按傳統的律法
[00:11:54.280 --> 00:11:56.280]  明明的
[00:11:56.280 --> 00:11:57.280]  公開的
[00:11:57.280 --> 00:12:01.280]  說這個女人做了什麼什麼
[00:12:01.280 --> 00:12:03.280]  我現在休憩她
[00:12:03.280 --> 00:12:05.280]  就讓這個女子
[00:12:05.280 --> 00:12:08.280]  公開的受辱
[00:12:08.280 --> 00:12:13.280]  在某些惡劣的情況下
[00:12:13.280 --> 00:12:15.280]  甚至是會被石頭打死
[00:12:15.280 --> 00:12:18.280]  但是
[00:12:18.280 --> 00:12:22.280]  馬太福音的這個藥室
[00:12:22.280 --> 00:12:26.280]  他卻是一反這種處理的常態
[00:12:26.280 --> 00:12:28.280]  他選擇什麼
[00:12:28.280 --> 00:12:31.280]  他選擇保護這個女子的名聲
[00:12:31.280 --> 00:12:35.280]  他想暗暗地休了她
[00:12:35.280 --> 00:12:38.280]  暗暗地休了她
[00:12:38.280 --> 00:12:40.280]  就會保留了她的生機
[00:12:40.280 --> 00:12:45.280]  以及她將來還可以改嫁
[00:12:45.280 --> 00:12:48.280]  可以組織另外一個家庭
[00:12:48.280 --> 00:12:52.280]  他保留這個機會給這個女子
[00:12:52.280 --> 00:12:56.280]  在馬太福音裡
[00:12:57.280 --> 00:12:59.280]  耶穌在登山寶墳
[00:12:59.280 --> 00:13:01.280]  時時都這樣說
[00:13:01.280 --> 00:13:02.280]  他說
[00:13:02.280 --> 00:13:05.280]  傳統的律法是這樣這樣這樣說
[00:13:05.280 --> 00:13:07.280]  而我告訴你
[00:13:07.280 --> 00:13:09.280]  應該這樣這樣這樣做
[00:13:09.280 --> 00:13:13.280]  而耶穌不斷在馬太福音這樣說
[00:13:13.280 --> 00:13:15.280]  他的重點就是
[00:13:15.280 --> 00:13:18.280]  對人的憐恤
[00:13:18.280 --> 00:13:20.280]  悲憫
[00:13:20.280 --> 00:13:25.280]  其實才是一切行為的重中之重
[00:13:26.280 --> 00:13:29.280]  聖誕故事裡的這個藥室
[00:13:29.280 --> 00:13:34.280]  其實就是提前地去實踐耶穌的教訓
[00:13:34.280 --> 00:13:40.280]  他不是按律法傳統寫下的文字
[00:13:40.280 --> 00:13:43.280]  來處理他這個未婚妻
[00:13:43.280 --> 00:13:45.280]  律法寫得很清楚
[00:13:45.280 --> 00:13:48.280]  你對著這樣的女人就是這樣做的
[00:13:48.280 --> 00:13:50.280]  很清楚的
[00:13:50.280 --> 00:13:52.280]  每個人都是這樣做的
[00:13:52.280 --> 00:13:54.280]  不過藥室不是這樣做
[00:13:54.280 --> 00:13:56.280]  他憐恤她
[00:13:56.280 --> 00:14:00.280]  向她展示一種純粹的悲憫
[00:14:00.280 --> 00:14:03.280]  對人的憐恤
[00:14:03.280 --> 00:14:06.280]  大於跟從律法傳統寫下的
[00:14:06.280 --> 00:14:10.280]  那些無血無肉的死的文字
[00:14:10.280 --> 00:14:13.280]  所以
[00:14:13.280 --> 00:14:15.280]  馬太福音說
[00:14:15.280 --> 00:14:18.280]  他是一個異人
[00:14:18.280 --> 00:14:23.280]  他提前地實踐耶穌基督的教訓
[00:14:23.280 --> 00:14:28.280]  也點出了整個馬太福音所說的
[00:14:28.280 --> 00:14:29.280]  成為一個異人
[00:14:29.280 --> 00:14:32.280]  到底是什麼一回事
[00:14:32.280 --> 00:14:34.280]  這是第二幕
[00:14:34.280 --> 00:14:36.280]  我們看看第三幕
[00:14:36.280 --> 00:14:39.280]  那個故事怎樣發展下去呢
[00:14:39.280 --> 00:14:42.280]  第二十節到二十三節
[00:14:42.280 --> 00:14:45.280]  正思念這件事的時候
[00:14:45.280 --> 00:14:49.280]  有主的使者在他的夢中顯現
[00:14:49.280 --> 00:14:52.280]  神聖再一次闖入人間
[00:14:53.280 --> 00:14:55.280]  說:大衛的子孫藥室
[00:14:55.280 --> 00:14:56.280]  不要怕
[00:14:56.280 --> 00:14:59.280]  只管娶過你的妻子瑪利亞妮
[00:14:59.280 --> 00:15:02.280]  因她所懷的人是從聖靈來的
[00:15:02.280 --> 00:15:05.280]  她將要生一個兒子
[00:15:05.280 --> 00:15:07.280]  你要給他起名叫耶穌
[00:15:07.280 --> 00:15:10.280]  因他要將自己的百姓
[00:15:10.280 --> 00:15:12.280]  從罪惡裡救出來
[00:15:12.280 --> 00:15:14.280]  這一切的事
[00:15:14.280 --> 00:15:18.280]  成就是要應驗主藉著先知所說的話
[00:15:18.280 --> 00:15:21.280]  說:必有童女懷孕生子
[00:15:21.280 --> 00:15:24.280]  人要稱她的名為「以瑪萊利」
[00:15:24.280 --> 00:15:27.280]  以瑪萊利生出來
[00:15:27.280 --> 00:15:30.280]  就是神與我們同在
[00:15:30.280 --> 00:15:35.280]  神聖的事物又介入人間
[00:15:35.280 --> 00:15:38.280]  又改變歷史的軌跡
[00:15:38.280 --> 00:15:42.280]  天使闖入藥室的夢境
[00:15:42.280 --> 00:15:44.280]  在古代
[00:15:44.280 --> 00:15:47.280]  夢就是上天向人啟示的終界
[00:15:47.280 --> 00:15:50.280]  天使對藥室說:
[00:15:50.280 --> 00:15:51.280]  不要怕
[00:15:51.280 --> 00:15:54.280]  這是神聖的人物
[00:15:54.280 --> 00:15:57.280]  與世人相遇的時候
[00:15:57.280 --> 00:16:00.280]  的一個典型的開場白
[00:16:00.280 --> 00:16:03.280]  因為神聖的闖入
[00:16:03.280 --> 00:16:06.280]  他打破了人間的常態
[00:16:06.280 --> 00:16:08.280]  就會引起驚訝
[00:16:08.280 --> 00:16:11.280]  其實驚訝是可以預期的
[00:16:11.280 --> 00:16:14.280]  故此天使說:不要怕
[00:16:14.280 --> 00:16:18.280]  讓人在驚訝之下平靜下來
[00:16:19.280 --> 00:16:22.280]  準備迎接一些新的事態
[00:16:22.280 --> 00:16:25.280]  天使就向藥室解釋
[00:16:25.280 --> 00:16:28.280]  瑪利亞所懷的胎不尋常
[00:16:28.280 --> 00:16:31.280]  她要生的兒子
[00:16:31.280 --> 00:16:35.280]  你要給他起名叫耶穌
[00:16:35.280 --> 00:16:38.280]  這個名字耶穌
[00:16:38.280 --> 00:16:41.280]  其實就是舊約的約書亞
[00:16:41.280 --> 00:16:44.280]  約書亞
[00:16:44.280 --> 00:16:48.280]  耶穌要做的事
[00:16:48.280 --> 00:16:52.280]  其實跟舊約的約書亞要做的事
[00:16:52.280 --> 00:16:54.280]  有些相似性
[00:16:54.280 --> 00:16:57.280]  約書亞是誰呢?
[00:16:57.280 --> 00:17:00.280]  約書亞是摩西的接班人
[00:17:00.280 --> 00:17:05.280]  摩西沒有辦法帶領神的子民
[00:17:05.280 --> 00:17:09.280]  進入神所應許的迦南地
[00:17:09.280 --> 00:17:13.280]  這件事最後是由約書亞去完成的
[00:17:13.280 --> 00:17:17.280]  當日在迦南地的邊界
[00:17:18.280 --> 00:17:20.280]  他們準備進入去
[00:17:20.280 --> 00:17:23.280]  不過大部份神的子民都說
[00:17:23.280 --> 00:17:25.280]  不進了不進了
[00:17:25.280 --> 00:17:27.280]  我們進不了
[00:17:27.280 --> 00:17:30.280]  因為迦南人太大隻了
[00:17:30.280 --> 00:17:32.280]  我們打不過他
[00:17:32.280 --> 00:17:37.280]  大部份神的子民就決意回埃及
[00:17:37.280 --> 00:17:41.280]  重新成為法老王的奴隸
[00:17:41.280 --> 00:17:44.280]  重新回到歷史的黑暗裏面
[00:17:46.280 --> 00:17:50.280]  就是約書亞獨派忠義
[00:17:50.280 --> 00:17:52.280]  力挽狂瀾
[00:17:52.280 --> 00:17:58.280]  將神的八聖從黑暗裏面帶向光明
[00:17:58.280 --> 00:18:03.280]  讓他們在罪惡的權勢裏面救出來
[00:18:03.280 --> 00:18:06.280]  帶他們進入神所應許的地方
[00:18:06.280 --> 00:18:08.280]  而耶穌
[00:18:08.280 --> 00:18:10.280]  一個新的約書亞
[00:18:10.280 --> 00:18:13.280]  將會以新的方式
[00:18:13.280 --> 00:18:18.280]  再一次進行約書亞的那種力挽狂瀾的工程
[00:18:18.280 --> 00:18:22.280]  將自己的百姓從罪惡裏救出來
[00:18:22.280 --> 00:18:29.280]  回到聖誕的故事裏面
[00:18:29.280 --> 00:18:31.280]  天使對約瑟說
[00:18:31.280 --> 00:18:33.280]  這一切的事情
[00:18:33.280 --> 00:18:37.280]  是要應驗先知以塞亞的一段經文
[00:18:37.280 --> 00:18:42.280]  這段經文其實是出自以塞亞書第七章第十四節
[00:18:43.280 --> 00:18:45.280]  今天的舊約經課也讀到了
[00:18:45.280 --> 00:18:52.280]  以塞亞書的經文背景是什麼呢
[00:18:52.280 --> 00:18:55.280]  當時的背景就是
[00:18:55.280 --> 00:18:59.280]  敘利亞和以色列聯手攻打猶大
[00:18:59.280 --> 00:19:03.280]  在歷史上很出名的
[00:19:03.280 --> 00:19:06.280]  你上網可以看到
[00:19:06.280 --> 00:19:08.280]  叫敘利亞-以色列戰爭
[00:19:09.280 --> 00:19:13.280]  或者有時中文譯為以罪戰爭
[00:19:13.280 --> 00:19:19.280]  在猶大一個危機
[00:19:19.280 --> 00:19:23.280]  在危機之下會不會滅亡呢
[00:19:23.280 --> 00:19:27.280]  當時猶大的先知以塞亞就說
[00:19:27.280 --> 00:19:31.280]  現在我們有一個年輕的女子
[00:19:31.280 --> 00:19:33.280]  要懷孕生子
[00:19:33.280 --> 00:19:37.280]  當她的小朋友還未懂得
[00:19:38.280 --> 00:19:40.280]  這個道德的判別的時候
[00:19:40.280 --> 00:19:45.280]  敘利亞和以色列就會被消滅了
[00:19:45.280 --> 00:19:47.280]  猶大就會得救
[00:19:47.280 --> 00:19:51.280]  這個小朋友為她起了一個
[00:19:51.280 --> 00:19:53.280]  富有象徵意義的名字
[00:19:53.280 --> 00:19:57.280]  她的名字就叫做「以瑪來利」
[00:19:57.280 --> 00:20:01.280]  意思就是神與我們同在
[00:20:01.280 --> 00:20:05.280]  來到耶穌的聖誕故事
[00:20:06.280 --> 00:20:09.280]  先知以塞亞的信息
[00:20:09.280 --> 00:20:12.280]  在耶穌的身上
[00:20:12.280 --> 00:20:15.280]  將會以一種全新的面貌
[00:20:15.280 --> 00:20:18.280]  進一步去應驗
[00:20:18.280 --> 00:20:22.280]  就是有一個童女
[00:20:22.280 --> 00:20:24.280]  她的名字叫瑪利亞
[00:20:24.280 --> 00:20:27.280]  她都會生一個小朋友
[00:20:27.280 --> 00:20:29.280]  她的名字叫耶穌
[00:20:29.280 --> 00:20:31.280]  而這個小朋友的出生
[00:20:31.280 --> 00:20:34.280]  也都意味著神的指紋
[00:20:35.280 --> 00:20:37.280]  當他們面對危機的時候
[00:20:37.280 --> 00:20:40.280]  這個危機會終極地
[00:20:40.280 --> 00:20:42.280]  獲得一個解決
[00:20:42.280 --> 00:20:48.280]  神指紋的危機是會得到解決的
[00:20:48.280 --> 00:20:52.280]  若果你會深入地去探究
[00:20:52.280 --> 00:20:55.280]  在一個黑暗的裏面
[00:20:55.280 --> 00:20:59.280]  那些很艱難的人類
[00:20:59.280 --> 00:21:02.280]  他憑甚麼東西獲得終極的解救
[00:21:03.280 --> 00:21:05.280]  獲得終極的光明呢
[00:21:05.280 --> 00:21:10.280]  那個終極的理由就是
[00:21:10.280 --> 00:21:14.280]  神與我們同在
[00:21:14.280 --> 00:21:19.280]  人活在這個歷史底下
[00:21:19.280 --> 00:21:22.280]  為甚麼那些危機
[00:21:22.280 --> 00:21:25.280]  我們相信會得到解救呢
[00:21:25.280 --> 00:21:29.280]  背後有一個我們看不到的
[00:21:29.280 --> 00:21:32.280]  一個底層的理由
[00:21:33.280 --> 00:21:34.280]  這個底層的理由
[00:21:34.280 --> 00:21:37.280]  藉著耶穌基督這個聖誕的故事
[00:21:37.280 --> 00:21:39.280]  告訴我們
[00:21:39.280 --> 00:21:42.280]  神願意與人同在
[00:21:42.280 --> 00:21:48.280]  光明願意照入這個黑暗裏面
[00:21:48.280 --> 00:21:53.280]  神聖的世界願意闖入這個人間
[00:21:53.280 --> 00:21:56.280]  就因為這樣
[00:21:56.280 --> 00:21:59.280]  我們就見到流星
[00:21:59.280 --> 00:22:02.280]  在聖誕故事裏面看
[00:22:03.280 --> 00:22:05.280]  我們所生活的這個世界
