
[00:00:00.000 --> 00:00:08.760]  今天和大家繼續講羅馬書第十二章第二節
[00:03:29.340 --> 00:03:31.340]  我們有個幹事經常去買荷葉飯
[00:03:31.340 --> 00:03:33.340]  一攤開
[00:03:33.340 --> 00:03:35.340]  那個飯已經很大塊
[00:03:35.340 --> 00:03:37.340]  周圍還是那塊葉
[00:03:37.340 --> 00:03:39.340]  所以荷葉很大
[00:03:39.340 --> 00:03:41.340]  荷葉就不在水面
[00:03:41.340 --> 00:03:43.340]  在水上了水
[00:03:43.340 --> 00:03:45.340]  那條枝
[00:03:45.340 --> 00:03:47.340]  那條葉上了水
[00:03:47.340 --> 00:03:49.340]  現在明白我說甚麼嗎
[00:03:49.340 --> 00:03:51.340]  但是蓮花那塊葉
[00:03:51.340 --> 00:03:53.340]  在水面那裡是小塊很多
[00:03:53.340 --> 00:03:55.340]  在水面那裡
[00:03:55.340 --> 00:03:57.340]  有沒有印象
[00:03:57.340 --> 00:03:59.340]  我記得不知哪個殯儀館
[00:03:59.340 --> 00:04:01.340]  因為我去了太多
[00:04:01.340 --> 00:04:03.340]  那裡有個水池
[00:04:03.340 --> 00:04:05.340]  那裡就有蓮花
[00:04:05.340 --> 00:04:07.340]  不是荷花
[00:04:07.340 --> 00:04:09.340]  所以我每次去真的看一看
[00:04:09.340 --> 00:04:11.340]  又想起
[00:04:11.340 --> 00:04:13.340]  最終有一句
[00:04:13.340 --> 00:04:15.340]  出污泥而不染
[00:04:15.340 --> 00:04:17.340]  還有我曾經
[00:04:17.340 --> 00:04:19.340]  有一次和一個弟兄
[00:04:19.340 --> 00:04:21.340]  吃飯
[00:04:21.340 --> 00:04:23.340]  他就跟我說現在的生意不好做
[00:04:23.340 --> 00:04:25.340]  很難做
[00:04:25.340 --> 00:04:27.340]  他說我有個
[00:04:27.340 --> 00:04:29.340]  同事伙計就跟我說
[00:04:29.340 --> 00:04:31.340]  這樣老闆
[00:04:31.340 --> 00:04:33.340]  在甚麼國家
[00:04:33.340 --> 00:04:35.340]  做事要這樣的
[00:04:35.340 --> 00:04:37.340]  知不知道甚麼意思
[00:04:37.340 --> 00:04:39.340]  手放在下面
[00:04:39.340 --> 00:04:41.340]  桌底要有桌底的
[00:04:41.340 --> 00:04:43.340]  桌底交易
[00:04:43.340 --> 00:04:45.340]  換言之
[00:04:45.340 --> 00:04:47.340]  要出少少錢
[00:04:47.340 --> 00:04:49.340]  他不用賄賂
[00:04:49.340 --> 00:04:51.340]  出少少錢
[00:04:51.340 --> 00:04:53.340]  生意就很不同做法
[00:04:53.340 --> 00:04:55.340]  這個弟兄
[00:04:55.340 --> 00:04:57.340]  他本來都相當成功
[00:04:57.340 --> 00:04:59.340]  做生意做得
[00:04:59.340 --> 00:05:01.340]  我不說他怎樣成功
[00:05:01.340 --> 00:05:03.340]  總言之是成功
[00:05:03.340 --> 00:05:05.340]  幾套不同的住處
[00:05:05.340 --> 00:05:07.340]  不要理他
[00:05:07.340 --> 00:05:11.340]  但是他真是一個
[00:05:11.340 --> 00:05:13.340]  很有紀錄圖
[00:05:13.340 --> 00:05:15.340]  而當他的生意開始有一點點
[00:05:15.340 --> 00:05:17.340]  走下坡的時候
[00:05:17.340 --> 00:05:19.340]  是不是那個試探來的
[00:05:19.340 --> 00:05:21.340]  是不是那個引誘來的
[00:05:21.340 --> 00:05:23.340]  是不是
[00:05:23.340 --> 00:05:25.340]  當他還是很厲害的時候
[00:05:25.340 --> 00:05:27.340]  賺
[00:05:27.340 --> 00:05:29.340]  五六十萬一個月
[00:05:29.340 --> 00:05:31.340]  不是一年
[00:05:31.340 --> 00:05:33.340]  一年不是很多
[00:05:33.340 --> 00:05:35.340]  五六十萬一個月都OK
[00:05:35.340 --> 00:05:37.340]  這些事情想都不想
[00:05:37.340 --> 00:05:39.340]  但是當他開始走下坡的時候
[00:05:39.340 --> 00:05:41.340]  啊
[00:05:41.340 --> 00:05:43.340]  試探就來了
[00:05:43.340 --> 00:05:45.340]  引誘就來了
[00:05:45.340 --> 00:05:47.340]  但是他和我有分享聊天
[00:05:47.340 --> 00:05:49.340]  他都說我堅持不會這樣做
[00:05:49.340 --> 00:05:51.340]  我堅持不會這樣做
[00:05:51.340 --> 00:05:53.340]  因為神真是在過往日子裡面
[00:05:53.340 --> 00:05:55.340]  一直都很恩待
[00:05:55.340 --> 00:05:57.340]  所以很多時候我們真的會有危險性
[00:05:57.340 --> 00:05:59.340]  但是聖經裡面
[00:05:59.340 --> 00:06:01.340]  分別出來
[00:06:01.340 --> 00:06:03.340]  我今天和大家整篇信息裡面
[00:06:03.340 --> 00:06:05.340]  都是講類似的說話
[00:06:05.340 --> 00:06:07.340]  好了
[00:06:07.340 --> 00:06:09.340]  但是後來
[00:06:09.340 --> 00:06:11.340]  因為幾件事情
[00:06:11.340 --> 00:06:13.340]  在人類的歷史裡面
[00:06:13.340 --> 00:06:15.340]  羅亞的時代
[00:06:15.340 --> 00:06:17.340]  大家知道羅亞方舟
[00:06:17.340 --> 00:06:19.340]  有多少人在上面
[00:06:19.340 --> 00:06:21.340]  八個
[00:06:21.340 --> 00:06:23.340]  其他都在哪裡
[00:06:23.340 --> 00:06:25.340]  很大件事
[00:06:25.340 --> 00:06:27.340]  很大件事
[00:06:27.340 --> 00:06:29.340]  在神的面前敗壞了
[00:06:29.340 --> 00:06:31.340]  創世紀六章十一、十二節
[00:06:31.340 --> 00:06:33.340]  這地在神面前敗壞了
[00:06:33.340 --> 00:06:35.340]  地上充滿暴力
[00:06:35.340 --> 00:06:37.340]  他敗壞了
[00:06:37.340 --> 00:06:39.340]  因為凡血肉之軀
[00:06:39.340 --> 00:06:41.340]  在地上的行為都敗壞了
[00:06:41.340 --> 00:06:43.340]  即是所有都敗壞
[00:06:43.340 --> 00:06:45.340]  連神都看到
[00:06:45.340 --> 00:06:47.340]  真是
[00:06:47.340 --> 00:06:49.340]  所謂可能都叫做無可藥救
[00:06:49.340 --> 00:06:51.340]  你問神都救不到他
[00:06:51.340 --> 00:06:53.340]  神不會勉強我們
[00:06:53.340 --> 00:06:55.340]  神給我們有自由意志選擇
[00:06:55.340 --> 00:06:57.340]  當一個人
[00:06:57.340 --> 00:06:59.340]  他的自由意志選擇
[00:06:59.340 --> 00:07:01.340]  不跟從神的時候
[00:07:01.340 --> 00:07:03.340]  神救不救到他
[00:07:03.340 --> 00:07:05.340]  因為神給我們有自由意志選擇
[00:07:05.340 --> 00:07:09.340]  跟著就說好像巴別塔的時候
[00:07:09.340 --> 00:07:11.340]  一樣背叛了
[00:07:11.340 --> 00:07:13.340]  創世紀去到第十一章
[00:07:13.340 --> 00:07:15.340]  第六第七節
[00:07:15.340 --> 00:07:17.340]  他們成了同一個民族
[00:07:17.340 --> 00:07:19.340]  很同心
[00:07:19.340 --> 00:07:21.340]  都有一樣的語言
[00:07:21.340 --> 00:07:23.340]  不像我們今時今日這樣
[00:07:23.340 --> 00:07:25.340]  你都不要說別的了
[00:07:25.340 --> 00:07:27.340]  只是中國
[00:07:27.340 --> 00:07:29.340]  都不知道多少個語言
[00:07:29.340 --> 00:07:31.340]  印度都很多種語言
[00:07:31.340 --> 00:07:33.340]  這只是他們
[00:07:33.340 --> 00:07:35.340]  開始做的事
[00:07:35.340 --> 00:07:37.340]  他們這麼團結
[00:07:37.340 --> 00:07:39.340]  但是他們是什麼
[00:07:39.340 --> 00:07:41.340]  他們的團結
[00:07:41.340 --> 00:07:43.340]  不是去榮耀神
[00:07:43.340 --> 00:07:45.340]  究竟他們做什麼
[00:07:45.340 --> 00:07:47.340]  現在他們想要做的任何事
[00:07:47.340 --> 00:07:49.340]  就沒有什麼可難了他們
[00:07:49.340 --> 00:07:51.340]  來我們下去
[00:07:51.340 --> 00:07:53.340]  再拿來變亂他們的語言
[00:07:53.340 --> 00:07:55.340]  使他們彼此語言不通
[00:07:55.340 --> 00:07:57.340]  叫他們做什麼
[00:07:57.340 --> 00:07:59.340]  雞同鴨講
[00:07:59.340 --> 00:08:01.340]  他們想大家一起去
[00:08:01.340 --> 00:08:03.340]  謀東西都搞不定
[00:08:03.340 --> 00:08:05.340]  謀東西都搞不定
[00:08:05.340 --> 00:08:07.340]  其實巴別塔
[00:08:07.340 --> 00:08:09.340]  是什麼來的呢
[00:08:09.340 --> 00:08:11.340]  他們想建一座塔
[00:08:11.340 --> 00:08:13.340]  塔頂可以去到天
[00:08:13.340 --> 00:08:15.340]  那時候的科技
[00:08:15.340 --> 00:08:17.340]  做不做到
[00:08:17.340 --> 00:08:19.340]  你猜
[00:08:19.340 --> 00:08:21.340]  我想都不容易
[00:08:21.340 --> 00:08:23.340]  那個底要多大
[00:08:23.340 --> 00:08:25.340]  才行
[00:08:25.340 --> 00:08:27.340]  現在的科技
[00:08:27.340 --> 00:08:29.340]  我想都做不到
[00:08:29.340 --> 00:08:31.340]  摩天大廈有
[00:08:31.340 --> 00:08:33.340]  不過其實
[00:08:33.340 --> 00:08:35.340]  真的摩天嗎
[00:08:35.340 --> 00:08:37.340]  你猜
[00:08:37.340 --> 00:08:39.340]  我記得以前
[00:08:39.340 --> 00:08:41.340]  我研究這段經文的時候
[00:08:41.340 --> 00:08:43.340]  其實他們建這座塔來做什麼
[00:08:43.340 --> 00:08:45.340]  人家建這座大廈
[00:08:45.340 --> 00:08:47.340]  有什麼問題
[00:08:47.340 --> 00:08:49.340]  我都曾經有個夢想
[00:08:49.340 --> 00:08:51.340]  不是建樓
[00:08:51.340 --> 00:08:53.340]  我夢想如果有一間屋
[00:08:53.340 --> 00:08:55.340]  很高很高很高的
[00:08:55.340 --> 00:08:57.340]  很多很多單位
[00:08:57.340 --> 00:08:59.340]  都幾好
[00:08:59.340 --> 00:09:01.340]  為什麼呢
[00:09:01.340 --> 00:09:03.340]  不用
[00:09:03.340 --> 00:09:05.340]  打風落雨日曬雨淋
[00:09:05.340 --> 00:09:07.340]  你都可以在
[00:09:07.340 --> 00:09:09.340]  這間這麼大的物業裡面
[00:09:09.340 --> 00:09:11.340]  還有商場
[00:09:11.340 --> 00:09:13.340]  幾好
[00:09:13.340 --> 00:09:15.340]  還有地牢
[00:09:15.340 --> 00:09:17.340]  有些地牢都有商場
[00:09:17.340 --> 00:09:19.340]  有沒有聽過地底商場
[00:09:19.340 --> 00:09:21.340]  有的
[00:09:21.340 --> 00:09:23.340]  我在加拿大好像去過一些地底商場
[00:09:23.340 --> 00:09:25.340]  是那些地鐵站
[00:09:25.340 --> 00:09:27.340]  在下面那裡
[00:09:27.340 --> 00:09:29.340]  四通八達的商場
[00:09:29.340 --> 00:09:31.340]  不錯
[00:09:31.340 --> 00:09:33.340]  不用怕日曬雨淋
[00:09:33.340 --> 00:09:35.340]  我今早回office
[00:09:35.340 --> 00:09:37.340]  我今早在家裡
[00:09:37.340 --> 00:09:39.340]  去拿車準備回教會
[00:09:39.340 --> 00:09:41.340]  剛剛出門的時候
[00:09:41.340 --> 00:09:43.340]  下大雨
[00:09:43.340 --> 00:09:45.340]  我都拿了雨傘
[00:09:45.340 --> 00:09:47.340]  但是我告訴你
[00:09:47.340 --> 00:09:49.340]  我兩條褲腳
[00:09:49.340 --> 00:09:51.340]  前面不濕
[00:09:51.340 --> 00:09:53.340]  然後就
[00:09:53.340 --> 00:09:55.340]  拿著雨傘不知道遮哪裡好
[00:09:55.340 --> 00:09:57.340]  在這裡
[00:09:57.340 --> 00:09:59.340]  那些雨為什麼還打到我
[00:09:59.340 --> 00:10:01.340]  原來斜斜的從那邊過來
[00:10:01.340 --> 00:10:03.340]  遮到前又遮不到後
[00:10:03.340 --> 00:10:05.340]  所以我夢想
[00:10:05.340 --> 00:10:07.340]  如果我們的教會
[00:10:07.340 --> 00:10:09.340]  在大廈裡面
[00:10:09.340 --> 00:10:11.340]  都不用外出都可以回到教會
[00:10:11.340 --> 00:10:13.340]  探訪都容易一點
[00:10:13.340 --> 00:10:15.340]  按一按267層樓
[00:10:15.340 --> 00:10:17.340]  我就找到Johnson
[00:10:17.340 --> 00:10:19.340]  然後再按一按
[00:10:19.340 --> 00:10:21.340]  去到580層樓
[00:10:21.340 --> 00:10:23.340]  我就找到Susan
[00:10:23.340 --> 00:10:25.340]  還有醫院都在那裡
[00:10:25.340 --> 00:10:27.340]  我如果要探訪弟兄姊妹
[00:10:27.340 --> 00:10:29.340]  譬如她進了醫院
[00:10:29.340 --> 00:10:31.340]  或者老人院
[00:10:31.340 --> 00:10:33.340]  是不是很厲害
[00:10:33.340 --> 00:10:35.340]  一層大東西
[00:10:35.340 --> 00:10:37.340]  有了
[00:10:37.340 --> 00:10:39.340]  但是這些人
[00:10:39.340 --> 00:10:41.340]  巴別塔他們不是在做這件事
[00:10:41.340 --> 00:10:43.340]  根據一些學者研究
[00:10:43.340 --> 00:10:45.340]  他們說巴別塔是用來
[00:10:45.340 --> 00:10:47.340]  是用來敬拜神
[00:10:47.340 --> 00:10:49.340]  敬拜神有什麼不對
[00:10:49.340 --> 00:10:51.340]  最糟糕的不是敬拜耶和華
[00:10:51.340 --> 00:10:53.340]  不對就是這裡
[00:10:53.340 --> 00:10:55.340]  所以神
[00:10:55.340 --> 00:10:57.340]  是不喜悅他們的
[00:10:57.340 --> 00:10:59.340]  他們想起一個很高很高的
[00:10:59.340 --> 00:11:01.340]  就可以能夠接觸到神
[00:11:01.340 --> 00:11:03.340]  將這個神
[00:11:03.340 --> 00:11:05.340]  無所不在處處都在
[00:11:05.340 --> 00:11:07.340]  變成要去到很高很高的地方
[00:11:07.340 --> 00:11:09.340]  才找到他
[00:11:09.340 --> 00:11:11.340]  是不是很多那些
[00:11:11.340 --> 00:11:13.340]  很多很多宗教都是這樣的
[00:11:13.340 --> 00:11:15.340]  要上到高山很高的地方
[00:11:15.340 --> 00:11:17.340]  那他們就叫高人
[00:11:17.340 --> 00:11:19.340]  叫高人
[00:11:19.340 --> 00:11:21.340]  唉
[00:11:21.340 --> 00:11:23.340]  人的思想就是這樣
[00:11:23.340 --> 00:11:25.340]  墮落了敗壞了之後
[00:11:25.340 --> 00:11:27.340]  神是無所不在處處都在
[00:11:27.340 --> 00:11:29.340]  但是
[00:11:29.340 --> 00:11:31.340]  變成我們要去到
[00:11:31.340 --> 00:11:33.340]  這個地方才找到神
[00:11:33.340 --> 00:11:35.340]  那個地方才找到神
[00:11:35.340 --> 00:11:37.340]  做君就要在廚房
[00:11:37.340 --> 00:11:39.340]  地主就要在門口
[00:11:39.340 --> 00:11:41.340]  是不是
[00:11:41.340 --> 00:11:43.340]  我講什麼
[00:11:43.340 --> 00:11:45.340]  就是將那些神靈
[00:11:45.340 --> 00:11:47.340]  他只是管那麼多
[00:11:47.340 --> 00:11:49.340]  如果管海的
[00:11:49.340 --> 00:11:51.340]  那些是什麼
[00:11:51.340 --> 00:11:53.340]  那些船
[00:11:53.340 --> 00:11:55.340]  那些艇家拜什麼的
[00:11:55.340 --> 00:11:57.340]  拜什麼的
[00:11:57.340 --> 00:11:59.340]  不知道
[00:11:59.340 --> 00:12:01.340]  我們這裡沒有艇家
[00:12:01.340 --> 00:12:03.340]  高華你見識講
[00:12:03.340 --> 00:12:05.340]  艇家拜什麼的
[00:12:05.340 --> 00:12:07.340]  馬祖
[00:12:07.340 --> 00:12:09.340]  跟著鬥目佬拜什麼
[00:12:09.340 --> 00:12:11.340]  沒錯
[00:12:11.340 --> 00:12:13.340]  我也有見識講
[00:12:13.340 --> 00:12:15.340]  老班先師
[00:12:15.340 --> 00:12:17.340]  我記得我還記得
[00:12:17.340 --> 00:12:19.340]  雖然我記憶力
[00:12:19.340 --> 00:12:21.340]  現在是越來越衰退
[00:12:21.340 --> 00:12:23.340]  我還記得我第一天
[00:12:23.340 --> 00:12:25.340]  第一天回幼稚園的時候
[00:12:25.340 --> 00:12:27.340]  你知不知道我要拜什麼
[00:12:27.340 --> 00:12:29.340]  拜什麼
[00:12:29.340 --> 00:12:31.340]  考你這次
[00:12:31.340 --> 00:12:35.340]  你沒有讀過幼稚園的嗎
[00:12:35.340 --> 00:12:39.340]  天主教的嗎 基督教的嗎
[00:12:39.340 --> 00:12:41.340]  我那個幼稚園
[00:12:41.340 --> 00:12:43.340]  叫做明英幼稚園
[00:12:43.340 --> 00:12:45.340]  是不是明英還是明星
[00:12:45.340 --> 00:12:47.340]  明英幼稚園
[00:12:47.340 --> 00:12:49.340]  出來讀完就明日之英
[00:12:49.340 --> 00:12:51.340]  不是梁振英
[00:12:51.340 --> 00:12:53.340]  明日之英
[00:12:53.340 --> 00:12:55.340]  我記得一進去
[00:12:55.340 --> 00:12:57.340]  擺了一幅畫的
[00:12:57.340 --> 00:12:59.340]  那時代拍不到照
[00:12:59.340 --> 00:13:01.340]  擺了一幅畫的東西在那
[00:13:01.340 --> 00:13:03.340]  我們過去就要鞠躬
[00:13:03.340 --> 00:13:05.340]  孔子
[00:13:05.340 --> 00:13:07.340]  make sense
[00:13:07.340 --> 00:13:09.340]  有沒有拜過孔子
[00:13:09.340 --> 00:13:11.340]  有沒有被逼
[00:13:11.340 --> 00:13:13.340]  沒有嗎 你們不是我的年代
[00:13:13.340 --> 00:13:15.340]  第一天要拜孔子
[00:13:15.340 --> 00:13:17.340]  拜過孔子
[00:13:17.340 --> 00:13:19.340]  比較聰明
[00:13:19.340 --> 00:13:21.340]  照他們說
[00:13:21.340 --> 00:13:23.340]  我還記得我幼稚園的班主任
[00:13:23.340 --> 00:13:25.340]  叫王麗萍
[00:13:25.340 --> 00:13:27.340]  很喜歡她 經常看著王麗萍老師
[00:13:27.340 --> 00:13:29.340]  樣子忘記了
[00:13:29.340 --> 00:13:31.340]  但那時幼稚園就是這樣
[00:13:31.340 --> 00:13:33.340]  很喜歡王麗萍
[00:13:35.340 --> 00:13:37.340]  這個塔原來有這個用途
[00:13:37.340 --> 00:13:39.340]  所以神是不喜悅
[00:13:39.340 --> 00:13:41.340]  去到創世紀第十九章
[00:13:41.340 --> 00:13:43.340]  又像所多罵的人一樣
[00:13:43.340 --> 00:13:45.340]  罪惡甚大
[00:13:45.340 --> 00:13:47.340]  應當毀滅
[00:13:47.340 --> 00:13:49.340]  羅德出去 告訴取了他女兒的
[00:13:49.340 --> 00:13:51.340]  女婿們說
[00:13:51.340 --> 00:13:53.340]  羅德當然是幾個女
[00:13:53.340 --> 00:13:55.340]  不止一個 沒理由是女婿們
[00:13:55.340 --> 00:13:57.340]  難道一妻多夫嗎
[00:13:57.340 --> 00:13:59.340]  一妻多夫 不是
[00:13:59.340 --> 00:14:01.340]  那時他只是有好幾個女
[00:14:01.340 --> 00:14:03.340]  起來離開這地方
[00:14:03.340 --> 00:14:05.340]  說要毀滅這個城
[00:14:05.340 --> 00:14:07.340]  他的女婿們卻以為
[00:14:07.340 --> 00:14:09.340]  他說的是笑話
[00:14:09.340 --> 00:14:11.340]  他很認真
[00:14:11.340 --> 00:14:13.340]  我相信羅德不是說
[00:14:13.340 --> 00:14:15.340]  各位女婿 我們走了
[00:14:15.340 --> 00:14:17.340]  神要毀滅這裡
[00:14:17.340 --> 00:14:19.340]  我相信他不是用態度語氣
[00:14:19.340 --> 00:14:21.340]  我相信他擺幾錢肉緊
[00:14:21.340 --> 00:14:23.340]  就好了 神要毀滅這裡
[00:14:23.340 --> 00:14:25.340]  因為這裡太多罪惡
[00:14:25.340 --> 00:14:27.340]  這裡叫所多罵
[00:14:27.340 --> 00:14:29.340]  你知道所多罵
[00:14:29.340 --> 00:14:31.340]  我不是在這裡說過
[00:14:31.340 --> 00:14:33.340]  我記得在這裡說過
[00:14:33.340 --> 00:14:35.340]  好像我還問了永利
[00:14:35.340 --> 00:14:37.340]  永利我不是上次問過你
[00:14:37.340 --> 00:14:39.340]  我沒有問你嗎
[00:14:39.340 --> 00:14:41.340]  糟糕了 我的腦子就是這樣
[00:14:41.340 --> 00:14:43.340]  因為四堂崇拜
[00:14:43.340 --> 00:14:45.340]  所以有時忘記在哪裡說過
[00:14:45.340 --> 00:14:47.340]  所多罵
[00:14:47.340 --> 00:14:49.340]  Omolai
[00:14:49.340 --> 00:14:51.340]  Sodom and Gomorrah
[00:14:51.340 --> 00:14:53.340]  Sodom這個字眼
[00:14:53.340 --> 00:14:55.340]  和Sodium差不多的串法
[00:14:55.340 --> 00:14:57.340]  不過不是Sodium
[00:14:57.340 --> 00:14:59.340]  所多罵這個字
[00:14:59.340 --> 00:15:01.340]  神裡面將它叫做Sodomize
[00:15:01.340 --> 00:15:03.340]  即是說是
[00:15:03.340 --> 00:15:05.340]  同性戀
[00:15:05.340 --> 00:15:07.340]  大家有沒有聽過這個
[00:15:07.340 --> 00:15:09.340]  就是這個字
[00:15:09.340 --> 00:15:11.340]  原來那個地方
[00:15:11.340 --> 00:15:13.340]  是很流行同性戀
[00:15:13.340 --> 00:15:15.340]  那個年代
[00:15:15.340 --> 00:15:17.340]  很流行 所以神要毀滅他們
[00:15:17.340 --> 00:15:19.340]  好了
[00:15:19.340 --> 00:15:21.340]  所以神後來特別
[00:15:21.340 --> 00:15:23.340]  要將以色列人從埃及
[00:15:23.340 --> 00:15:25.340]  領出來 又是出來
[00:15:25.340 --> 00:15:27.340]  因為他們
[00:15:27.340 --> 00:15:29.340]  成為了埃及圍爐之地
[00:15:29.340 --> 00:15:31.340]  幾百年
[00:15:31.340 --> 00:15:33.340]  作神自己的子民
[00:15:33.340 --> 00:15:35.340]  出埃及記十五章第五第六節
[00:15:35.340 --> 00:15:37.340]  如今你們若真的聽從我的話
[00:15:37.340 --> 00:15:39.340]  遵守我的約 就要在萬民中
[00:15:39.340 --> 00:15:41.340]  作屬我的子民
