
[00:00:00.000 --> 00:00:07.740]  我小時候很心痛,現在也是,不過那時候就更加厲害
[00:03:56.800 --> 00:04:00.380]  其實上帝應許約斯亞是很厲害的
[00:04:00.380 --> 00:04:04.220]  約斯亞開始時,上帝對約斯亞說
[00:04:04.220 --> 00:04:07.720]  我的僕人摩西死了
[00:04:07.720 --> 00:04:10.720]  這句話似乎是多疑
[00:04:10.720 --> 00:04:13.720]  所有意識的人都知道摩西死了
[00:04:13.720 --> 00:04:15.720]  有誰不知道,尤其是約斯亞
[00:04:15.720 --> 00:04:18.720]  但我們上帝講話,素來都是精簡
[00:04:18.720 --> 00:04:24.720]  不會侵吹,為什麼他要再提我的僕人摩西死了呢
[00:04:24.720 --> 00:04:28.720]  其實上帝的意思就是對約斯亞說
[00:04:28.720 --> 00:04:33.220]  摩西的死就是一個舊時代的終結
[00:04:33.220 --> 00:04:36.720]  也是一個新時代的開始
[00:04:36.720 --> 00:04:40.720]  耶穌基督復活升天
[00:04:40.720 --> 00:04:44.720]  他頒布大使命,叫門徒出去傳福音
[00:04:44.720 --> 00:04:49.720]  也是一個舊時代的終結,新時代的開始
[00:04:49.720 --> 00:04:54.720]  今天,香港教會面對的情勢,面對的環境
[00:04:54.720 --> 00:04:56.720]  新時代的開始
[00:04:56.720 --> 00:04:59.720]  所以我們要看一下,在神面前思想
[00:04:59.720 --> 00:05:03.720]  這個新時代上帝為你預備了什麼的機遇
[00:05:03.720 --> 00:05:06.720]  上帝給你有什麼的使命
[00:05:06.720 --> 00:05:10.720]  上帝要你如何去經歷自己
[00:05:10.720 --> 00:05:13.720]  如何去過一個豐盛的人生
[00:05:13.720 --> 00:05:19.720]  我們首先看第二節到第四節的經文
[00:05:19.720 --> 00:05:23.720]  我的僕人摩西死了
[00:05:23.720 --> 00:05:27.720]  現在你要起來和全體人民過著約旦河
[00:05:27.720 --> 00:05:33.220]  到我現在要刺激他們以色列人的地去
[00:05:33.220 --> 00:05:36.720]  你們腳掌踏過的每一次地方
[00:05:36.720 --> 00:05:40.720]  我都照我應許摩西的刺激你們了
[00:05:40.720 --> 00:05:44.220]  從康野或者黎巴嫩直到大河
[00:05:44.220 --> 00:05:46.720]  就是有法拉底河黑人的前地
[00:05:46.720 --> 00:05:51.720]  截至大海日落的地方就是你們的疆界
[00:05:51.720 --> 00:05:56.720]  其實這個應許,好像剛才所說
[00:05:56.720 --> 00:05:59.220]  上帝說我已經和摩西說了
[00:05:59.220 --> 00:06:01.220]  不單止和摩西說了
[00:06:01.220 --> 00:06:07.220]  其實早六八年已經和阿伯拉罕說了
[00:06:07.220 --> 00:06:12.720]  阿伯拉罕在康世紀十五章就聽到上帝這樣說
[00:06:12.720 --> 00:06:17.220]  就在那時候耶和華與阿伯蘭諾約說
[00:06:17.220 --> 00:06:20.220]  我已經把這地刺激你的後裔了
[00:06:20.220 --> 00:06:22.720]  大家留意它刺激什麼地
[00:06:22.720 --> 00:06:26.720]  就是埃及河直到有法拉底河的地方
[00:06:26.720 --> 00:06:35.220]  基尼人、基尼西人、伽摩尼人、黑人、比利西人
[00:06:35.220 --> 00:06:41.220]  利佛音人、阿摩尼人、迦南人、加薩人、耶布斯人之地
[00:06:41.220 --> 00:06:42.720]  所有這些地都給你
[00:06:42.720 --> 00:06:44.720]  你知不知道這地有多少
[00:06:44.720 --> 00:06:46.720]  這個地如果你留意
[00:06:46.720 --> 00:06:50.220]  有法拉底河就近著伊拉克伊朗那邊
[00:06:50.220 --> 00:06:51.720]  在北邊的
[00:06:51.720 --> 00:06:54.720]  埃及的大河就是尼羅河
[00:06:54.720 --> 00:06:58.220]  就在埃及邊界裏面
[00:06:58.220 --> 00:07:04.220]  向西就是地中海、黎巴嫩
[00:07:04.220 --> 00:07:10.220]  向東就包括約旦、伊拉克和沙地阿拉伯一部分的地方
[00:07:10.220 --> 00:07:12.220]  是一個很大的地方
[00:07:12.220 --> 00:07:19.720]  約書亞和以色列人進入了加南地之後
[00:07:19.720 --> 00:07:21.720]  他們所佔據的
[00:07:21.720 --> 00:07:25.720]  不夠上帝應許的實物之一
[00:07:25.720 --> 00:07:30.220]  直到幾百年之後
[00:07:30.220 --> 00:07:32.720]  所羅門王在最強盛的時候
[00:07:32.720 --> 00:07:37.720]  就是他的政治和經濟影響力最強的時候
[00:07:37.720 --> 00:07:39.720]  都沒有佔據到這麼多地
[00:07:39.720 --> 00:07:41.720]  他的影響是達到這個地方
[00:07:41.720 --> 00:07:44.720]  好像上世紀50年代
[00:07:44.720 --> 00:07:47.720]  美國的雲斯頓香煙賣來香港
[00:07:47.720 --> 00:07:49.720]  影響到香港
[00:07:49.720 --> 00:07:51.720]  但美國就沒有佔據到香港
[00:07:51.720 --> 00:07:53.720]  所羅門王都是
[00:07:53.720 --> 00:07:57.720]  他的名聲、他的文化是這些地方
[00:07:57.720 --> 00:07:59.720]  但他沒有佔據這些地方
[00:07:59.720 --> 00:08:01.720]  沒有趕走裏面的人
[00:08:01.720 --> 00:08:08.720]  所以以色列人從來沒有得到上帝應許他們的地
[00:08:08.720 --> 00:08:10.720]  他們所得到的
[00:08:10.720 --> 00:08:14.720]  是上帝所應許的很少的地方
[00:08:14.720 --> 00:08:17.720]  等於如果你有一個乾爹
[00:08:17.720 --> 00:08:20.720]  留下幾千萬給你
[00:08:20.720 --> 00:08:23.720]  你只能拿到幾百元
[00:08:23.720 --> 00:08:25.720]  那不是很可惜嗎
[00:08:25.720 --> 00:08:28.720]  大家有沒有乾爹留下幾千萬給你
[00:08:28.720 --> 00:08:33.720]  或者你說我的祖先學了很多錢給我
[00:08:33.720 --> 00:08:34.720]  卻沒有拿到
[00:08:34.720 --> 00:08:37.720]  以色列人的問題就是這樣
[00:08:37.720 --> 00:08:39.720]  或者你會問
[00:08:39.720 --> 00:08:41.720]  是不是因為以色列人不夠打呢
[00:08:41.720 --> 00:08:44.720]  現在講打的嘛
[00:08:44.720 --> 00:08:46.720]  不夠打就拿不到
[00:08:46.720 --> 00:08:47.720]  又不是的
[00:08:47.720 --> 00:08:51.720]  上帝應許弱輸很厲害的
[00:08:51.720 --> 00:08:52.720]  怎樣應許他
[00:08:52.720 --> 00:08:58.720]  你一生的日子必有一人能在你面前站立得住
[00:08:58.720 --> 00:09:00.720]  我怎樣與摩西同在
[00:09:00.720 --> 00:09:02.720]  我都照樣與你同在
[00:09:02.720 --> 00:09:04.720]  我決不離開你也不離棄你
[00:09:04.720 --> 00:09:06.720]  你要堅強勇敢
[00:09:06.720 --> 00:09:08.720]  因為你必使人民得著
[00:09:08.720 --> 00:09:11.720]  我曾經向他們列祖起誓
[00:09:11.720 --> 00:09:14.720]  要刺激他們的地方
[00:09:14.720 --> 00:09:18.720]  上帝說沒有一個人在你面前站立得住
[00:09:18.720 --> 00:09:20.720]  我與你同在
[00:09:20.720 --> 00:09:23.720]  我決不離開你
[00:09:23.720 --> 00:09:26.720]  你必使人民得著這地方
[00:09:26.720 --> 00:09:27.720]  上帝應許得很厲害
[00:09:27.720 --> 00:09:29.720]  有上帝與你同在
[00:09:29.720 --> 00:09:37.720]  為什麼他拿不到呢
[00:09:37.720 --> 00:09:40.720]  我們去篩讀舊約的歷史
[00:09:40.720 --> 00:09:43.720]  發現歷史是重演的
[00:09:43.720 --> 00:09:48.720]  以色列人之所以沒有得著這個應許之地
[00:09:48.720 --> 00:09:50.720]  不是上帝改變心意
[00:09:50.720 --> 00:09:53.720]  而不是上帝的膀臂不夠大
[00:09:53.720 --> 00:10:00.720]  而是他們失去了起初的意象和信心
[00:10:00.720 --> 00:10:02.720]  他們忘記了上帝又說
[00:10:02.720 --> 00:10:05.720]  放棄了自己的使命得不到應許
[00:10:05.720 --> 00:10:07.720]  歷史不斷重演
[00:10:07.720 --> 00:10:15.720]  以色列人最後被巴比倫毀滅
[00:10:15.720 --> 00:10:18.720]  被擄到巴比倫
[00:10:18.720 --> 00:10:22.720]  過了七十年之後
[00:10:22.720 --> 00:10:25.720]  波斯的王古列登基
[00:10:25.720 --> 00:10:27.720]  准許他們回到耶路撒冷
[00:10:27.720 --> 00:10:29.720]  所羅巴伯帶他們回到耶路撒冷
[00:10:29.720 --> 00:10:31.720]  去重建聖殿
[00:10:31.720 --> 00:10:36.720]  但是開了不久就停了下來
[00:10:36.720 --> 00:10:38.720]  一停就停了十幾年
[00:10:38.720 --> 00:10:40.720]  為什麼會停了十幾年
[00:10:40.720 --> 00:10:42.720]  起不了聖殿呢
[00:10:42.720 --> 00:10:46.720]  同樣的原因就是他們失去了意象
[00:10:46.720 --> 00:10:48.720]  失去了信心
[00:10:48.720 --> 00:10:50.720]  意志消沉
[00:10:50.720 --> 00:10:52.720]  精神換散
[00:10:52.720 --> 00:10:56.720]  耶穌基督教會2000年之後
[00:10:56.720 --> 00:10:58.720]  也有同樣的情況
[00:10:58.720 --> 00:11:00.720]  耶穌升天吩咐我們
[00:11:00.720 --> 00:11:04.720]  所以你們要使萬民作我的門徒
[00:11:04.720 --> 00:11:07.720]  原文的意思是怎樣翻譯的呢
[00:11:07.720 --> 00:11:09.720]  原文的意思就是
[00:11:09.720 --> 00:11:13.720]  所以你們要去滿分所有的民族
[00:11:13.720 --> 00:11:15.720]  全世界所有的民族
[00:11:15.720 --> 00:11:23.720]  都是我們傳福音和訓練成為門徒的對象
[00:11:23.720 --> 00:11:25.720]  但是很可惜
[00:11:25.720 --> 00:11:29.720]  現在世界上信耶穌重新得救的人
[00:11:29.720 --> 00:11:31.720]  也不夠人
[00:11:31.720 --> 00:11:36.720]  似乎我們的成績和以色列人差不多
[00:11:36.720 --> 00:11:38.720]  英雄地有這麼大
[00:11:38.720 --> 00:11:42.720]  但是所得的就這麼少
[00:11:42.720 --> 00:11:45.720]  頂天命你的生命是怎樣呢
[00:11:45.720 --> 00:11:48.720]  當你英雄了有什麼地方
[00:11:48.720 --> 00:11:50.720]  就好像他英雄以色列人那樣
[00:11:50.720 --> 00:11:52.720]  他英雄你很厲害
[00:11:52.720 --> 00:11:54.720]  耶穌在岸福音十章十節說
[00:11:54.720 --> 00:11:56.720]  賊來鳥是偷竊殺害毀壞
[00:11:56.720 --> 00:11:59.720]  但是我來是叫你得生命
[00:11:59.720 --> 00:12:02.720]  而且得一個豐盛的生命
[00:12:02.720 --> 00:12:04.720]  abundant life
[00:12:04.720 --> 00:12:08.720]  一個life to the full
[00:12:08.720 --> 00:12:10.720]  非常豐盛的生命
[00:12:10.720 --> 00:12:13.720]  頂天命你覺得你的生命豐不豐盛
[00:12:13.720 --> 00:12:18.720]  你所得到的上帝的應許是多少呢
[00:12:18.720 --> 00:12:21.720]  他應許你這麼大的豐盛生命
[00:12:21.720 --> 00:12:23.720]  你得到的
[00:12:23.720 --> 00:12:27.720]  是沒有以色列人那樣不夠十分之一
[00:12:27.720 --> 00:12:29.720]  今天我要看一下
[00:12:29.720 --> 00:12:33.720]  究竟怎樣得著豐盛生命的秘訣在哪裡
[00:12:33.720 --> 00:12:36.720]  這段經文提過兩點
[00:12:36.720 --> 00:12:39.720]  這兩點如果你做到就夠了
[00:12:39.720 --> 00:12:43.720]  第一點就是剛強壯膽
[00:12:43.720 --> 00:12:46.720]  在第五到六節約書亞記第一章
[00:12:46.720 --> 00:12:48.720]  人們說你一生的日子
[00:12:48.720 --> 00:12:51.720]  必沒有一人能在你面前站得住
[00:12:51.720 --> 00:12:54.720]  我怎樣與摩西同在也與你同在
[00:12:54.720 --> 00:12:56.720]  我決不離開你
[00:12:56.720 --> 00:12:58.720]  也不離棄你
[00:12:58.720 --> 00:13:00.720]  你要堅強勇敢
[00:13:00.720 --> 00:13:02.720]  頂天命
[00:13:02.720 --> 00:13:07.720]  你憑信心
[00:13:07.720 --> 00:13:09.720]  相信神的話
[00:13:09.720 --> 00:13:11.720]  就是這麼多了
[00:13:11.720 --> 00:13:13.720]  堅強勇敢
[00:13:13.720 --> 00:13:15.720]  你要上帝應許我
[00:13:15.720 --> 00:13:18.720]  上帝願我同在我就做
[00:13:18.720 --> 00:13:21.720]  我憑信心依靠他
[00:13:21.720 --> 00:13:26.720]  第二個秘訣就是謹守主道
[00:13:26.720 --> 00:13:28.720]  第七節上帝對摩西說
[00:13:28.720 --> 00:13:30.720]  你謹守遵行我僕人摩西
[00:13:30.720 --> 00:13:32.720]  吩咐你的一切律法
[00:13:32.720 --> 00:13:34.720]  不可偏離左右
[00:13:34.720 --> 00:13:38.720]  保證你無論往哪裏去都可以亨通
[00:13:38.720 --> 00:13:40.720]  約書亞的年代
[00:13:40.720 --> 00:13:42.720]  以色列人正得摩西律法
[00:13:42.720 --> 00:13:44.720]  但是到了新約
[00:13:44.720 --> 00:13:46.720]  我們有整本完整的聖經
[00:13:46.720 --> 00:13:48.720]  三九二十七
[00:13:48.720 --> 00:13:50.720]  六十六段的聖經新舊約
[00:13:50.720 --> 00:13:55.720]  我們謹守主道
[00:13:55.720 --> 00:13:57.720]  遵行聖經的教訓
[00:13:57.720 --> 00:13:59.720]  當你做到憑信心
[00:13:59.720 --> 00:14:01.720]  信得過上帝
[00:14:01.720 --> 00:14:04.720]  跟隨他的教訓去做
[00:14:04.720 --> 00:14:06.720]  你的異象就清晰
[00:14:06.720 --> 00:14:08.720]  你就能夠完成使命
[00:14:08.720 --> 00:14:10.720]  享受豐盛人生
[00:14:10.720 --> 00:14:14.720]  面對風雨都不怕
[00:14:14.720 --> 00:14:16.720]  不怕風吹雨打
[00:14:16.720 --> 00:14:18.720]  因為上帝願意
[00:14:18.720 --> 00:14:20.720]  你又不用擔心
[00:14:20.720 --> 00:14:22.720]  自己學識不夠
[00:14:22.720 --> 00:14:24.720]  身體不好
[00:14:24.720 --> 00:14:26.720]  年紀大得太
[00:14:26.720 --> 00:14:28.720]  又不擔心自己有沒有IQ
[00:14:28.720 --> 00:14:30.720]  有沒有智慧
[00:14:30.720 --> 00:14:32.720]  不用擔心
[00:14:32.720 --> 00:14:34.720]  上帝沒有叫你拿一個博士學位
[00:14:34.720 --> 00:14:36.720]  上帝又沒有叫你有錢又免
[00:14:36.720 --> 00:14:38.720]  上帝叫你信得過他
[00:14:38.720 --> 00:14:40.720]  聽他說是這麼多
[00:14:40.720 --> 00:14:42.720]  這件事大人小孩都可以做
[00:14:42.720 --> 00:14:44.720]  這個禮拜
[00:14:44.720 --> 00:14:46.720]  10月15日
[00:14:46.720 --> 00:14:48.720]  這個weekend
[00:14:48.720 --> 00:14:50.720]  權能時間
[00:14:50.720 --> 00:14:52.720]  播出對我的訪問
[00:14:52.720 --> 00:14:54.720]  Hour of Power
[00:14:54.720 --> 00:14:56.720]  香港分部
[00:14:56.720 --> 00:14:58.720]  就是容永祺先生主理
[00:14:58.720 --> 00:15:00.720]  今天
[00:15:00.720 --> 00:15:02.720]  這個禮拜的播出
[00:15:02.720 --> 00:15:04.720]  他就跟我在這裡聊天
[00:15:04.720 --> 00:15:06.720]  一個interview
[00:15:06.720 --> 00:15:08.720]  他問我
[00:15:08.720 --> 00:15:10.720]  羅牧師
[00:15:10.720 --> 00:15:12.720]  你24歲
[00:15:12.720 --> 00:15:14.720]  畢業兩年
[00:15:14.720 --> 00:15:16.720]  就創立教會
[00:15:16.720 --> 00:15:18.720]  你讀的是工程
[00:15:18.720 --> 00:15:20.720]  又不是神學
[00:15:20.720 --> 00:15:22.720]  你哪裏有些鳥
[00:15:22.720 --> 00:15:24.720]  哪裏有些屬靈的份量
[00:15:24.720 --> 00:15:26.720]  來開教會
[00:15:26.720 --> 00:15:28.720]  又講到這樣
[00:15:28.720 --> 00:15:30.720]  我說
[00:15:30.720 --> 00:15:32.720]  我的格言呢
[00:15:32.720 --> 00:15:34.720]  我有為自己定一個格言
[00:15:34.720 --> 00:15:36.720]  憑信心膽粗粗
[00:15:36.720 --> 00:15:38.720]  上帝說做就做
[00:15:38.720 --> 00:15:40.720]  做不到到時上帝就執殺
[00:15:40.720 --> 00:15:42.720]  我就分享
[00:15:42.720 --> 00:15:44.720]  40多年前
[00:15:44.720 --> 00:15:46.720]  我
[00:15:46.720 --> 00:15:48.720]  22歲畢業
[00:15:48.720 --> 00:15:50.720]  23歲結婚
[00:15:50.720 --> 00:15:52.720]  24歲就跟這麼高這麼大
[00:15:52.720 --> 00:15:54.720]  20多歲的
[00:15:54.720 --> 00:15:56.720]  朋友說這裏沒什麼福音教會
[00:15:56.720 --> 00:15:58.720]  我們開一間教會
[00:15:58.720 --> 00:16:00.720]  好 開什麼會
[00:16:00.720 --> 00:16:02.720]  播道會
[00:16:02.720 --> 00:16:04.720]  開不開播道會
[00:16:04.720 --> 00:16:06.720]  開播道會
[00:16:06.720 --> 00:16:08.720]  當時沒有中文播道總會
[00:16:08.720 --> 00:16:10.720]  在加拿大
[00:16:10.720 --> 00:16:12.720]  英文是Harlatus
[00:16:12.720 --> 00:16:14.720]  我打電話問他們
[00:16:14.720 --> 00:16:16.720]  你會不會歡迎我們開播道會
[00:16:16.720 --> 00:16:18.720]  歡迎 非常歡迎
[00:16:18.720 --> 00:16:20.720]  你會不會經濟支持我們
[00:16:20.720 --> 00:16:22.720]  不會的 我們不流行這樣的
[00:16:22.720 --> 00:16:24.720]  我們歡迎你來歡迎你走
[00:16:24.720 --> 00:16:26.720]  但就沒有經濟支持
[00:16:26.720 --> 00:16:28.720]  開不開 開
[00:16:28.720 --> 00:16:30.720]  我們租了市中心一個很破舊的小學
[00:16:30.720 --> 00:16:32.720]  誰講道
[00:16:32.720 --> 00:16:34.720]  Ken你講
[00:16:34.720 --> 00:16:36.720]  誰私餐
[00:16:36.720 --> 00:16:38.720]  你私餐
[00:16:38.720 --> 00:16:40.720]  如果香港播道會
[00:16:40.720 --> 00:16:42.720]  規例就不准
[00:16:42.720 --> 00:16:44.720]  現在就准
[00:16:44.720 --> 00:16:46.720]  那時不准
[00:16:46.720 --> 00:16:48.720]  你憑信徒未經訓練
[00:16:48.720 --> 00:16:50.720]  就不可以私洗私餐
[00:16:50.720 --> 00:16:52.720]  但西人播道會就沒有這樣的限制
[00:16:52.720 --> 00:16:54.720]  那我就
[00:16:54.720 --> 00:16:56.720]  要做
[00:16:56.720 --> 00:16:58.720]  就算有我都會做
[00:16:58.720 --> 00:17:00.720]  因為沒有違反聖經就做
[00:17:00.720 --> 00:17:02.720]  很感恩
[00:17:02.720 --> 00:17:04.720]  有200人
[00:17:04.720 --> 00:17:06.720]  那時就打個長途電話
[00:17:06.720 --> 00:17:08.720]  那時很貴 沒有WhatsApp
[00:17:08.720 --> 00:17:10.720]  一個長途電話每分鐘3元加幣
[00:17:10.720 --> 00:17:12.720]  即是20元
[00:17:12.720 --> 00:17:14.720]  打來播道神學會
[00:17:14.720 --> 00:17:16.720]  已經找到鮑惠妍牧師
[00:17:16.720 --> 00:17:18.720]  用我的鹹死國語跟她講
[00:17:18.720 --> 00:17:20.720]  她用我的鹹死廣東話跟我說
[00:17:20.720 --> 00:17:22.720]  我們需要請個前導人
[00:17:22.720 --> 00:17:24.720]  你不要運過來
[00:17:24.720 --> 00:17:26.720]  那就開了
[00:17:26.720 --> 00:17:28.720]  現在
[00:17:28.720 --> 00:17:30.720]  如果你看Kelby
[00:17:30.720 --> 00:17:32.720]  總共有6間
[00:17:32.720 --> 00:17:34.720]  華人的播道會
[00:17:34.720 --> 00:17:36.720]  其中一間是
[00:17:36.720 --> 00:17:38.720]  整個Kelby最大的華人播
[00:17:38.720 --> 00:17:40.720]  所以
[00:17:40.720 --> 00:17:42.720]  其實
[00:17:42.720 --> 00:17:44.720]  開席堂
[00:17:44.720 --> 00:17:46.720]  傳福音其實是很奇妙的
[00:17:46.720 --> 00:17:48.720]  一個傻仔就像我這樣都可以做
[00:17:48.720 --> 00:17:50.720]  幾個人說哇
[00:17:50.720 --> 00:17:52.720]  我想像三位一體的
[00:17:52.720 --> 00:17:54.720]  上帝在寶座上
[00:17:54.720 --> 00:17:56.720]  有很多教會
[00:17:56.720 --> 00:17:58.720]  耶穌基督在燈台上行走
[00:17:58.720 --> 00:18:00.720]  其中一個燈台
[00:18:00.720 --> 00:18:02.720]  就好像特別小
[00:18:02.720 --> 00:18:04.720]  可能我想像這三位一體
[00:18:04.720 --> 00:18:06.720]  這幾個傻仔
[00:18:06.720 --> 00:18:08.720]  學歷不足
[00:18:08.720 --> 00:18:10.720]  經驗不夠
[00:18:10.720 --> 00:18:12.720]  但他們夠膽
[00:18:12.720 --> 00:18:14.720]  跟隨聖經我們幫他一把
[00:18:14.720 --> 00:18:16.720]  請請問你不用擔心
[00:18:16.720 --> 00:18:18.720]  你的
[00:18:18.720 --> 00:18:20.720]  身體不好
[00:18:20.720 --> 00:18:22.720]  你的經歷不夠
[00:18:22.720 --> 00:18:24.720]  傳福音你夠膽
[00:18:24.720 --> 00:18:26.720]  憑信心膽粗粗
[00:18:26.720 --> 00:18:28.720]  由上帝執山
[00:18:28.720 --> 00:18:32.720]  就是這樣
[00:18:32.720 --> 00:18:34.720]  在哥林多前書
[00:18:34.720 --> 00:18:36.720]  普羅就說
[00:18:36.720 --> 00:18:38.720]  上帝揀選了世上愚笨的
[00:18:38.720 --> 00:18:40.720]  叫那些有智慧的
[00:18:40.720 --> 00:18:42.720]  羞愧
[00:18:42.720 --> 00:18:44.720]  揀選了世上軟弱的
[00:18:44.720 --> 00:18:46.720]  叫剛強的羞愧
[00:18:46.720 --> 00:18:48.720]  揀選世上卑賤的
[00:18:48.720 --> 00:18:50.720]  被人輕視的
[00:18:50.720 --> 00:18:52.720]  以及算不得什麼的
[00:18:52.720 --> 00:18:54.720]  我就是屬於算不得什麼的那種
[00:18:54.720 --> 00:18:56.720]  羞愧神
[00:18:56.720 --> 00:18:58.720]  在基督裡面
[00:18:58.720 --> 00:19:00.720]  成為我們的智慧宮
[00:19:00.720 --> 00:19:02.720]  而聖潔救贖
[00:19:02.720 --> 00:19:04.720]  所以其實所有的東西
[00:19:04.720 --> 00:19:06.720]  都是上帝搞定
[00:19:06.720 --> 00:19:08.720]  你
[00:19:08.720 --> 00:19:10.720]  好像約書那樣聽到的命令
[00:19:10.720 --> 00:19:12.720]  憑信心依靠上帝
[00:19:12.720 --> 00:19:14.720]  以及謹守他的話
[00:19:14.720 --> 00:19:16.720]  你就凡事亨通
[00:19:16.720 --> 00:19:20.720]  所以我們來做一些反思
[00:19:22.720 --> 00:19:24.720]  耶穌圖的生命
[00:19:24.720 --> 00:19:26.720]  就好像
[00:19:26.720 --> 00:19:28.720]  昔日的以色列
[00:19:28.720 --> 00:19:30.720]  我們被耶穌基督的保佑
[00:19:30.720 --> 00:19:32.720]  買回來勝過罪惡死亡
[00:19:32.720 --> 00:19:34.720]  所以我們好像約書那樣
[00:19:34.720 --> 00:19:36.720]  漸進優勢
[00:19:36.720 --> 00:19:38.720]  我們要小心
[00:19:38.720 --> 00:19:40.720]  不要像以色列人那樣
[00:19:40.720 --> 00:19:42.720]  滿足於少少的東西
[00:19:42.720 --> 00:19:44.720]  失去了上帝的應許
[00:19:44.720 --> 00:19:46.720]  我們不要滿足於
[00:19:46.720 --> 00:19:48.720]  少於十分之一的成績
[00:19:48.720 --> 00:19:50.720]  我們不要沉迷
[00:19:50.720 --> 00:19:52.720]  在世上暫時的舒適
[00:19:52.720 --> 00:19:54.720]  和享樂
[00:19:54.720 --> 00:19:56.720]  也不要被一些生活上的細節
[00:19:56.720 --> 00:19:58.720]  來搞擾我們
[00:19:58.720 --> 00:20:00.720]  我們要
[00:20:00.720 --> 00:20:02.720]  擴闊我們的境界
[00:20:02.720 --> 00:20:04.720]  打開我們的眼界
[00:20:04.720 --> 00:20:06.720]  看看上帝為我們預備了
[00:20:06.720 --> 00:20:08.720]  幾多奇妙的應許
