
[00:00:00.000 --> 00:00:03.000]  請各位低頭我們同心祈禱
[00:01:59.000 --> 00:02:04.000]  甚至是包括那些未曾認順
[00:02:04.000 --> 00:02:08.000]  未曾在他們面前祈求的子民
[00:02:08.000 --> 00:02:12.000]  上主都是一樣這麼愛他們
[00:02:12.000 --> 00:02:15.000]  因此今天我和各位去分享的題目
[00:02:15.000 --> 00:02:18.000]  就是超越的愛
[00:02:18.000 --> 00:02:21.000]  這個超越的愛
[00:02:21.000 --> 00:02:26.000]  不是人間任何的人士權威
[00:02:26.000 --> 00:02:29.000]  能夠賜給我們的
[00:02:29.000 --> 00:02:32.000]  是只有從上而來的上主
[00:02:32.000 --> 00:02:38.000]  他藉著那種無私無懼的
[00:02:38.000 --> 00:02:41.000]  沒有東西可以比喻的愛
[00:02:41.000 --> 00:02:45.000]  去到讓我們在種種的恐懼
[00:02:45.000 --> 00:02:47.000]  黑暗的當中
[00:02:47.000 --> 00:02:51.000]  能夠回歸上主的平安
[00:02:51.000 --> 00:02:56.000]  就好像今天詩篇122篇說的
[00:02:56.000 --> 00:02:59.000]  我們要去耶和華那裡殿
[00:02:59.000 --> 00:03:03.000]  我聽見這句話就很開心
[00:03:03.000 --> 00:03:05.000]  就歡喜
[00:03:05.000 --> 00:03:06.000]  真的
[00:03:06.000 --> 00:03:10.000]  當我們陷入了無助的困境當中
[00:03:10.000 --> 00:03:12.000]  我們所渴望的
[00:03:12.000 --> 00:03:17.000]  是超越人間所能賜給我們的平安
[00:03:17.000 --> 00:03:19.000]  這個超越的愛
[00:03:19.000 --> 00:03:24.000]  能夠打破人間種種的煩惱
[00:03:24.000 --> 00:03:26.000]  我所揀選的經文
[00:03:26.000 --> 00:03:29.000]  是哥倫多前書十三章
[00:03:29.000 --> 00:03:32.000]  我們一般稱它為愛篇
[00:03:32.000 --> 00:03:34.000]  這裡很奇怪的
[00:03:34.000 --> 00:03:42.000]  最尾那一節說如今常傳的有信有望有愛
[00:03:42.000 --> 00:03:46.000]  其中最大的是愛
[00:03:46.000 --> 00:03:50.000]  我不知道大家聽見這句話的時候
[00:03:50.000 --> 00:03:52.000]  有什麼回應
[00:03:52.000 --> 00:03:55.000]  信望愛
[00:03:55.000 --> 00:03:57.000]  在信仰的群體
[00:03:57.000 --> 00:03:59.000]  在整體的教會
[00:03:59.000 --> 00:04:02.000]  或者個別的信徒來說
[00:04:02.000 --> 00:04:04.000]  信很重要
[00:04:04.000 --> 00:04:08.000]  盼望很重要
[00:04:08.000 --> 00:04:10.000]  愛很重要
[00:04:10.000 --> 00:04:13.000]  為什麼說三樣東西比較的時候
[00:04:13.000 --> 00:04:16.000]  最大的是愛呢
[00:04:16.000 --> 00:04:19.000]  這個是我們需要慢慢的深思的
[00:04:19.000 --> 00:04:24.000]  如果我們看看哥倫多書信的背景
[00:04:24.000 --> 00:04:26.000]  我們就知道了
[00:04:26.000 --> 00:04:31.000]  因為聖保羅知道他們中間有紛爭
[00:04:31.000 --> 00:04:35.000]  因此保羅開始的時候
[00:04:35.000 --> 00:04:38.000]  在哥倫多前書說
[00:04:38.000 --> 00:04:44.000]  我聽見你們當中有紛爭
[00:04:44.000 --> 00:04:50.000]  因此我不能夠叫你們是成長的信徒
[00:04:50.000 --> 00:04:54.000]  我只能夠說你們是嬰孩
[00:04:54.000 --> 00:04:56.000]  信仰上的嬰孩
[00:04:56.000 --> 00:04:57.000]  因為有紛爭
[00:04:57.000 --> 00:04:59.000]  你打我我打你
[00:04:59.000 --> 00:05:02.000]  這個是信仰的群體
[00:05:02.000 --> 00:05:06.000]  是同屬耶穌基督的信徒的門徒
[00:05:06.000 --> 00:05:09.000]  但是仍然都有紛爭
[00:05:09.000 --> 00:05:11.000]  爭權奪利
[00:05:11.000 --> 00:05:13.000]  你說我不對我說你不對
[00:05:13.000 --> 00:05:15.000]  因此保羅有感而發
[00:05:15.000 --> 00:05:19.000]  就是說你們有信有望
[00:05:19.000 --> 00:05:20.000]  其實都不是那麼重要
[00:05:20.000 --> 00:05:23.000]  這是一個壞的見證
[00:05:23.000 --> 00:05:26.000]  因為在教會裡應該是合一的時候
[00:05:26.000 --> 00:05:29.000]  你們反而是互相指責
[00:05:29.000 --> 00:05:32.000]  因此保羅才是很慨嘆說
[00:05:32.000 --> 00:05:36.000]  其中最大的是愛
[00:05:36.000 --> 00:05:37.000]  一般來說
[00:05:37.000 --> 00:05:42.000]  我們很難比較信望愛哪樣高哪樣強
[00:05:42.000 --> 00:05:45.000]  但是在這個處境來說
[00:05:45.000 --> 00:05:52.000]  愛是比信和比望更加重要
[00:05:52.000 --> 00:05:55.000]  因此今天我和各位分享的題目
[00:05:55.000 --> 00:05:57.000]  就是超越的愛
[00:05:57.000 --> 00:06:00.000]  這個愛是超越了很多的藩籬
[00:06:00.000 --> 00:06:02.000]  本來不是一家的人
[00:06:02.000 --> 00:06:05.000]  但因為主耶穌基督救贖的緣故
[00:06:05.000 --> 00:06:07.000]  就成為一家人了
[00:06:07.000 --> 00:06:10.000]  你們不再作為外邦人
[00:06:10.000 --> 00:06:13.000]  他寫信給以弗所的信徒
[00:06:13.000 --> 00:06:14.000]  就是這樣說
[00:06:14.000 --> 00:06:17.000]  你現在是同屬一國
[00:06:17.000 --> 00:06:20.000]  是上帝家裡的人了
[00:06:20.000 --> 00:06:26.000]  所以原本是各族界限的分離
[00:06:26.000 --> 00:06:29.000]  都可以打破
[00:06:29.000 --> 00:06:31.000]  這是一個超越的愛
[00:06:31.000 --> 00:06:33.000]  讓我們再深入一點
[00:06:33.000 --> 00:06:36.000]  來看看這個超越的愛
[00:06:36.000 --> 00:06:40.000]  究竟有什麼特色
[00:06:40.000 --> 00:06:44.000]  愛是具有超越
[00:06:44.000 --> 00:06:47.000]  有改變
[00:06:47.000 --> 00:06:49.000]  轉化
[00:06:49.000 --> 00:06:57.000]  和提升的力量
[00:06:57.000 --> 00:07:03.000]  正如保羅在羅馬書第十二章所說
[00:07:03.000 --> 00:07:06.000]  不要效法這個世界
[00:07:06.000 --> 00:07:09.000]  總要心意更新而變化
[00:07:09.000 --> 00:07:11.000]  我們如果跟隨這個世界的時候
[00:07:11.000 --> 00:07:13.000]  就五時花六時見轉來轉去
[00:07:13.000 --> 00:07:16.000]  轉一個領導人
[00:07:16.000 --> 00:07:18.000]  轉一個國家的元首
[00:07:18.000 --> 00:07:20.000]  可能又翻天覆地
[00:07:20.000 --> 00:07:23.000]  整個國家都不同了
[00:07:23.000 --> 00:07:26.000]  保羅在哥倫多後書五章十七節
[00:07:26.000 --> 00:07:29.000]  有對信徒說
[00:07:29.000 --> 00:07:31.000]  若有人在基督裡面
[00:07:31.000 --> 00:07:34.000]  他就是新造的人
[00:07:34.000 --> 00:07:36.000]  舊的已經過去
[00:07:36.000 --> 00:07:39.000]  一切都變成新的了
[00:07:39.000 --> 00:07:44.000]  因此愛會將人完全改變過來
[00:07:44.000 --> 00:07:47.000]  愛就是道成肉身
[00:07:47.000 --> 00:07:50.000]  就是耶穌基督所做所示範的
[00:07:50.000 --> 00:07:52.000]  愛這個道成肉身
[00:07:52.000 --> 00:07:55.000]  是多於意念本質
[00:07:55.000 --> 00:07:57.000]  我們很多時候
[00:07:57.000 --> 00:07:59.000]  腦子裡面可以想很多很多的東西
[00:07:59.000 --> 00:08:01.000]  是很清高的
[00:08:01.000 --> 00:08:03.000]  很完美的
[00:08:03.000 --> 00:08:05.000]  很理想的
[00:08:05.000 --> 00:08:08.000]  但是只是在意念裡面
[00:08:08.000 --> 00:08:10.000]  在頭腦裡面
[00:08:10.000 --> 00:08:13.000]  實際上不能夠幫到這個世界多少
[00:08:13.000 --> 00:08:17.000]  也不能夠幫助到我們自己多少
[00:08:17.000 --> 00:08:20.000]  愛是道成肉身
[00:08:20.000 --> 00:08:24.000]  是行動多於意念本質
[00:08:24.000 --> 00:08:29.000]  愛是放下進入處境
[00:08:29.000 --> 00:08:33.000]  這個就是耶穌基督示範給我們看得到的
[00:08:33.000 --> 00:08:38.000]  愛就是在每一個不同的處境當中
[00:08:38.000 --> 00:08:41.000]  來將上帝彰顯
[00:08:41.000 --> 00:08:44.000]  祂的國實踐在地
[00:08:44.000 --> 00:08:46.000]  如同成就在天
[00:09:11.000 --> 00:09:13.000]  我在這個研討會當中
[00:09:13.000 --> 00:09:18.000]  都是發表了一篇論文
[00:09:18.000 --> 00:09:20.000]  我的題目是
[00:09:20.000 --> 00:09:23.000]  因為當時我在聖三一座堂侍奉
[00:09:23.000 --> 00:09:25.000]  我的題目就是
[00:09:25.000 --> 00:09:33.000]  我就分享聖三一座堂
[00:09:33.000 --> 00:09:38.000]  這個充滿本色化的禮拜堂
[00:09:38.000 --> 00:09:42.000]  是怎樣來彰顯耶穌基督
[00:09:42.000 --> 00:09:45.000]  當時是1930年代
[00:09:45.000 --> 00:09:49.000]  1930年代是全國的中國
[00:09:49.000 --> 00:10:00.000]  有一個非基督徒的運動
[00:10:00.000 --> 00:10:02.000]  就是說基督徒
[00:10:02.000 --> 00:10:07.000]  其實是基督徒就不會是好的中國人
[00:10:07.000 --> 00:10:12.000]  因為當時1930年代來說
[00:10:12.000 --> 00:10:14.000]  是喪權辱國的
[00:10:14.000 --> 00:10:19.000]  就是外國列強在中國瓜分
[00:10:19.000 --> 00:10:21.000]  特別是在上海很多的租界
[00:10:21.000 --> 00:10:26.000]  因此他們認為基督徒是不愛國的人
[00:10:26.000 --> 00:10:30.000]  而當時一班愛國的基督信徒
[00:10:30.000 --> 00:10:32.000]  知識份子就出來說
[00:10:32.000 --> 00:10:36.000]  不是,我們要證明給人看
[00:10:36.000 --> 00:10:38.000]  基督徒可以愛國
[00:10:38.000 --> 00:10:41.000]  又可以堅持我們的信仰
[00:10:41.000 --> 00:10:42.000]  又可以愛教
[00:10:42.000 --> 00:10:48.000]  因此當時就有本色化的信仰和神學運動
[00:10:48.000 --> 00:10:51.000]  如果我們看普天頌陣
[00:10:51.000 --> 00:10:54.000]  是很多的中國特色的聖詩
[00:10:54.000 --> 00:10:57.000]  都是1934、36那個年
[00:10:57.000 --> 00:11:00.000]  三二,譬如趙紫辰的天恩歌
[00:11:00.000 --> 00:11:06.000]  天上的父親戴慈悲
[00:11:06.000 --> 00:11:09.000]  那個就是這個鋤頭歌的音
[00:11:09.000 --> 00:11:13.000]  很多當時都是知識份子出來
[00:11:13.000 --> 00:11:15.000]  告訴中國人知道
[00:11:15.000 --> 00:11:19.000]  基督徒可以又愛國又愛教
[00:11:19.000 --> 00:11:28.000]  我們可以將信仰和我們的文化融為一體
[00:11:28.000 --> 00:11:31.000]  不需要互相排斥
[00:11:31.000 --> 00:11:36.000]  道成肉身的精神就是在那裡發揮出來
[00:11:36.000 --> 00:11:40.000]  我嘗試在研討會篇文章裡
[00:11:40.000 --> 00:11:43.000]  去說究竟什麼是道成肉身
[00:11:43.000 --> 00:11:50.000]  我嘗試用一個比較抽象的方式來表達
[00:11:50.000 --> 00:11:55.000]  道成肉身可以理解為拒絕
[00:11:55.000 --> 00:12:03.000]  將自己的生命鎖定在時間和空間的某一點
[00:12:03.000 --> 00:12:05.000]  這個就是道成肉身
[00:12:05.000 --> 00:12:07.000]  耶穌基督本來是屬於天上
[00:12:07.000 --> 00:12:11.000]  有無盡的榮耀
[00:12:11.000 --> 00:12:15.000]  但是祂拒絕停留在那個天格
[00:12:15.000 --> 00:12:19.000]  那個時間和那個地點
[00:12:19.000 --> 00:12:23.000]  祂放下了一切的尊榮來到這個世界
[00:12:23.000 --> 00:12:25.000]  進入人群
[00:12:25.000 --> 00:12:28.000]  進入你和我的生命當中
[00:12:28.000 --> 00:12:30.000]  這個就是道成肉身
[00:12:30.000 --> 00:12:34.000]  因此我們如果要彰顯上帝的榮耀的時候
[00:12:34.000 --> 00:12:40.000]  我們就一定要將我們的生命學得放下
[00:12:40.000 --> 00:12:44.000]  我們本來是最執著某一點的
[00:12:44.000 --> 00:12:46.000]  因著愛的緣故
[00:12:46.000 --> 00:12:48.000]  因著效法耶穌的緣故
[00:12:48.000 --> 00:12:51.000]  我們就會放下
[00:12:51.000 --> 00:12:55.000]  唯有這樣的時候我們可以和別人分享我們的生命
[00:12:55.000 --> 00:12:58.000]  正如耶穌基督和我們分享他的生命
[00:12:58.000 --> 00:13:02.000]  他說距離是要叫人得生命
[00:13:02.000 --> 00:13:05.000]  得到更加豐盛的生命
[00:13:05.000 --> 00:13:07.000]  因此第一點我們要想的就是
[00:13:07.000 --> 00:13:09.000]  我們那個超越的愛
[00:13:09.000 --> 00:13:15.000]  會不會第一是超越了我們自己為自己設了的界限
[00:13:15.000 --> 00:13:18.000]  是放下我們原本認為最重要的東西
[00:13:18.000 --> 00:13:21.000]  去到高舉耶穌基督
[00:13:21.000 --> 00:13:25.000]  告訴我們什麼才是最重要的
[00:13:25.000 --> 00:13:29.000]  基督的愛是超越個人
[00:13:29.000 --> 00:13:36.000]  讓我們能夠找到和恢復一個更大的家庭
[00:13:36.000 --> 00:13:38.000]  更豐盛的生命
[00:13:38.000 --> 00:13:43.000]  其中一個指標可以說是超越個人的局限
[00:13:43.000 --> 00:13:46.000]  找到更大的歸屬感
[00:13:46.000 --> 00:13:52.000]  聖保羅在二弗所書第二章有以下的教導
[00:13:52.000 --> 00:13:56.000]  他說這樣你們不再是外人或客類
[00:13:56.000 --> 00:13:58.000]  是與聖徒同國
[00:13:58.000 --> 00:14:01.000]  是上帝加累的人
[00:14:01.000 --> 00:14:03.000]  在2014年
[00:14:03.000 --> 00:14:08.000]  因為我兒子是回英國做研究
[00:14:08.000 --> 00:14:10.000]  我因為存了很多假期
[00:14:10.000 --> 00:14:14.000]  跟著去他那裏住了三個星期
[00:14:14.000 --> 00:14:16.000]  其中一個的周末
[00:14:16.000 --> 00:14:20.000]  我就回到1970年代
[00:14:20.000 --> 00:14:23.000]  我在英國一間教會侍奉
[00:14:23.000 --> 00:14:28.000]  當時我兒子是兩歲
[00:14:28.000 --> 00:14:31.000]  那一次2014年我去的時候
[00:14:31.000 --> 00:14:33.000]  我兒子的女兒是兩歲
[00:14:33.000 --> 00:14:35.000]  我回到那個教堂的時候
[00:14:35.000 --> 00:14:45.000]  當天的周刊就印著港道的人是鄧雅各
[00:14:45.000 --> 00:14:49.000]  是勞農剛牧師的論文的師傅
[00:14:49.000 --> 00:14:53.000]  我就在想會不會是他呢
[00:14:53.000 --> 00:14:57.000]  崇拜之後他們喜歡喝咖啡喝茶
[00:14:57.000 --> 00:15:00.000]  他太太就知道我在香港去
[00:15:00.000 --> 00:15:05.000]  你來自香港?你認識勞農剛嗎?
[00:15:05.000 --> 00:15:06.000]  我就笑了一下
[00:15:06.000 --> 00:15:10.000]  因為我跟勞農剛牧師是非常熟悉的
[00:15:10.000 --> 00:15:13.000]  當然我認識他
[00:15:13.000 --> 00:15:16.000]  朱美敦就說
[00:15:16.000 --> 00:15:21.000]  他本來是德倫大學的教授
[00:15:21.000 --> 00:15:22.000]  他剛剛退休
[00:15:22.000 --> 00:15:32.000]  就由英國北部德倫到倫敦南部的朱茲特
[00:15:32.000 --> 00:15:35.000]  他跟我說
[00:15:35.000 --> 00:15:37.000]  I am a Methodist
[00:15:37.000 --> 00:15:40.000]  我是順道慧里的會友
[00:15:40.000 --> 00:15:43.000]  But I found my home here
[00:15:43.000 --> 00:15:45.000]  我在這裡找到家
[00:15:45.000 --> 00:15:47.000]  我就馬上回答他
[00:15:47.000 --> 00:15:50.000]  Of course we are one family
[00:15:50.000 --> 00:15:52.000]  我是一家人
[00:15:52.000 --> 00:15:56.000]  大家都是非常非常之認同
[00:15:56.000 --> 00:16:00.000]  突然間我就有靈機一觸
[00:16:00.000 --> 00:16:01.000]  有一個啟發
[00:16:01.000 --> 00:16:03.000]  原來我們做基督徒
[00:16:03.000 --> 00:16:06.000]  我們不是去到
[00:16:06.000 --> 00:16:10.000]  去到拘泥於我們是屬於哪個宗派
[00:16:10.000 --> 00:16:13.000]  因為我們都是彼此相通
[00:16:13.000 --> 00:16:15.000]  我們要彼此合一
[00:16:15.000 --> 00:16:18.000]  我們要互相去祝福
[00:16:18.000 --> 00:16:19.000]  互相去尊重
[00:16:19.000 --> 00:16:24.000]  假如我們認為我是某一個宗派的會友
[00:16:24.000 --> 00:16:27.000]  我們就已經不再是基督徒
[00:16:27.000 --> 00:16:30.000]  因為我們所屬的不是一個宗派
[00:16:30.000 --> 00:16:32.000]  而是我們屬於耶穌基督
[00:16:32.000 --> 00:16:36.000]  我們同一同都是祂所救贖的人
[00:16:36.000 --> 00:16:38.000]  所以我們做基督徒
[00:16:38.000 --> 00:16:39.000]  我們這個愛
[00:16:39.000 --> 00:16:41.000]  是會將我們那些門戶
[00:16:41.000 --> 00:16:44.000]  我們那些宗派的界限
[00:16:44.000 --> 00:16:46.000]  打爛了它
[00:16:46.000 --> 00:16:50.000]  以致我們可以彼此融合成為一體
[00:16:50.000 --> 00:16:52.000]  好像James Dunne那樣
[00:16:52.000 --> 00:16:54.000]  I found my home here
[00:16:54.000 --> 00:16:58.000]  我是秦道衛理會的會友
[00:16:58.000 --> 00:17:02.000]  但是我在這裡找到我屬靈的家
[00:17:02.000 --> 00:17:08.000]  而這個家是屬於在當地的英國的聖公會
[00:17:08.000 --> 00:17:10.000]  在教會裡邊
[00:17:10.000 --> 00:17:12.000]  在信仰裡邊
[00:17:12.000 --> 00:17:15.000]  是要無分彼此的
[00:17:15.000 --> 00:17:17.000]  他肯定了基督的愛
[00:17:17.000 --> 00:17:21.000]  叫我們連繫和歸屬以愛為家
[00:17:21.000 --> 00:17:26.000]  以愛為基的天家和地上的家
[00:17:26.000 --> 00:17:29.000]  因此愛首先叫人超越自我
[00:17:29.000 --> 00:17:31.000]  進入以愛為基的家
[00:17:31.000 --> 00:17:34.000]  努力學習以愛的行動
[00:17:34.000 --> 00:17:37.000]  放下以往麻木不仁
[00:17:37.000 --> 00:17:40.000]  向有需要的人伸出援手
[00:17:40.000 --> 00:17:45.000]  正如我個人很喜歡的一個祝福文的內容
[00:17:45.000 --> 00:17:47.000]  這個祝福文是這麼說的
[00:17:47.000 --> 00:17:50.000]  你們平安進入世界
[00:17:50.000 --> 00:17:52.000]  勇敢為人
[00:17:52.000 --> 00:17:54.000]  保持善德
[00:17:54.000 --> 00:17:57.000]  勿以惡報惡
[00:17:57.000 --> 00:17:59.000]  鼓舞灰心的人
[00:17:59.000 --> 00:18:01.000]  輔助軟弱的人
[00:18:01.000 --> 00:18:03.000]  援助困苦的人
[00:18:03.000 --> 00:18:06.000]  愛主是主
[00:18:06.000 --> 00:18:09.000]  在聖靈的能力裡歡欣喜樂
[00:18:09.000 --> 00:18:12.000]  接著我們想到
[00:18:12.000 --> 00:18:18.000]  愛是叫人認識自己人生階段裡的無知
[00:18:18.000 --> 00:18:21.000]  在愛篇裡聖道保羅說
[00:18:21.000 --> 00:18:23.000]  我做孩子的時候
[00:18:23.000 --> 00:18:24.000]  話語像孩子
[00:18:24.000 --> 00:18:25.000]  心思像孩子
[00:18:25.000 --> 00:18:27.000]  意念像孩子
[00:18:27.000 --> 00:18:29.000]  既成了人
[00:18:29.000 --> 00:18:32.000]  就把孩子的事丟棄了
[00:18:32.000 --> 00:18:36.000]  我們現在是對著鏡子觀看模糊不清
[00:18:36.000 --> 00:18:38.000]  到那個時候就要面對面了
[00:18:38.000 --> 00:18:41.000]  我如今所認識的有限
[00:18:41.000 --> 00:18:44.000]  到那個時候就全都認識
[00:18:44.000 --> 00:18:46.000]  好像主認識我一樣
[00:18:46.000 --> 00:18:48.000]  人好自大
[00:18:48.000 --> 00:18:49.000]  人好自高
[00:18:49.000 --> 00:18:52.000]  以為自己是天下無敵
[00:18:52.000 --> 00:18:54.000]  是掌握了一切
[00:18:54.000 --> 00:18:56.000]  沒有人是給得到我的
[00:18:56.000 --> 00:18:59.000]  但誰知道我們在人生裡邊
[00:18:59.000 --> 00:19:00.000]  有不同的階段
[00:19:00.000 --> 00:19:04.000]  由嬰孩到孩童
[00:19:04.000 --> 00:19:06.000]  由孩童到少年
[00:19:06.000 --> 00:19:08.000]  由少年到青年
[00:19:08.000 --> 00:19:10.000]  青年到成年
[00:19:10.000 --> 00:19:12.000]  成年到老年
[00:19:12.000 --> 00:19:14.000]  實際每一個階段
[00:19:14.000 --> 00:19:17.000]  我們都有每一個階段的無知
[00:19:17.000 --> 00:19:19.000]  需要打破
[00:19:19.000 --> 00:19:20.000]  聖保羅這樣說
[00:19:20.000 --> 00:19:24.000]  就是提醒我們人類的知識有限
[00:19:24.000 --> 00:19:26.000]  我們在每一個階段
[00:19:26.000 --> 00:19:29.000]  都有我們的局限性
[00:19:29.000 --> 00:19:31.000]  離開世界沒多久
[00:19:31.000 --> 00:19:34.000]  現代的天主教教育家
[00:19:34.000 --> 00:19:37.000]  保羅費埃里
[00:19:37.000 --> 00:19:39.000]  對人性的體會
[00:19:39.000 --> 00:19:42.000]  就是最透徹的洞悉
[00:19:42.000 --> 00:19:44.000]  他說世代以來
[00:19:44.000 --> 00:19:46.000]  在各個國族當中
[00:19:46.000 --> 00:19:49.000]  不仁不義的世道人心
[00:19:49.000 --> 00:19:51.000]  導致了弱者
[00:19:51.000 --> 00:19:54.000]  被受壓迫的情況無處不在
[00:19:54.000 --> 00:19:55.000]  在香港
[00:19:55.000 --> 00:19:56.000]  在中國
[00:19:56.000 --> 00:19:57.000]  在英國
[00:19:57.000 --> 00:19:58.000]  在巴西
[00:19:58.000 --> 00:19:59.000]  在美國
[00:19:59.000 --> 00:20:00.000]  到處都有
[00:20:00.000 --> 00:20:05.000]  不只是某一個國家是獨有的
[00:20:05.000 --> 00:20:09.000]  這是人類共同的不仁的狀況
[00:20:09.000 --> 00:20:11.000]  對於這個狀況
[00:20:11.000 --> 00:20:13.000]  他認為教育最主要的任務
[00:20:13.000 --> 00:20:15.000]  就是喚醒良知
[00:20:15.000 --> 00:20:17.000]  在他看來
[00:20:17.000 --> 00:20:19.000]  喚醒良知的教育
[00:20:19.000 --> 00:20:22.000]  就是人類以生俱來的召喚
[00:20:22.000 --> 00:20:24.000]  他說這是一個人的
[00:20:24.000 --> 00:20:27.000]  Ontological vocation
[00:20:27.000 --> 00:20:31.000]  人生來就是要去消滅
[00:20:31.000 --> 00:20:33.000]  這些不仁的狀況
[00:20:33.000 --> 00:20:38.000]  使人類回歸有仁道的情況
[00:20:38.000 --> 00:20:42.000]  正處於發生在香港最近的國區
[00:20:42.000 --> 00:20:45.000]  中大和理大近日的事件
[00:20:45.000 --> 00:20:48.000]  豈不是至理名言嗎?
[00:20:48.000 --> 00:20:50.000]  本來可以輕輕放下
[00:20:50.000 --> 00:20:53.000]  可以用愛心相待的一些事情
[00:20:53.000 --> 00:20:57.000]  但是因為一些尊嚴
[00:20:57.000 --> 00:20:59.000]  某些不必要的堅持
[00:20:59.000 --> 00:21:03.000]  就變成了很多人命的傷亡
[00:21:03.000 --> 00:21:07.000]  因此愛是要我們跨越這些
[00:21:07.000 --> 00:21:09.000]  也能夠跨越這些
[00:21:09.000 --> 00:21:13.000]  愛呼籲我們以基督的心為心
[00:21:13.000 --> 00:21:16.000]  聖保羅寫信給
[00:21:16.000 --> 00:21:18.000]  肥勒比書的時候
[00:21:18.000 --> 00:21:22.000]  他說你們當以耶穌基督的心為心
[00:21:22.000 --> 00:21:25.000]  他本有上帝的形象
[00:21:25.000 --> 00:21:29.000]  卻不堅持自己與上帝是同等
[00:21:29.000 --> 00:21:31.000]  反倒虛己
[00:21:31.000 --> 00:21:34.000]  取了模糊的樣式
[00:21:34.000 --> 00:21:36.000]  成為人的樣式
[00:21:36.000 --> 00:21:40.000]  有人的樣子就謙卑自己
[00:21:40.000 --> 00:21:42.000]  全心信服
[00:21:42.000 --> 00:21:43.000]  以至於死
[00:21:43.000 --> 00:21:46.000]  且死在十字架上
[00:21:46.000 --> 00:21:49.000]  在這裡我想起金庸小說裡邊
[00:21:49.000 --> 00:21:51.000]  其中一個的片段
[00:21:51.000 --> 00:21:53.000]  就是講到
[00:21:53.000 --> 00:21:56.000]  本來是大理國的君主
[00:21:56.000 --> 00:21:58.000]  殿王爺
[00:21:58.000 --> 00:22:05.000]  因為他有一個麻木不仁的行動
[00:22:05.000 --> 00:22:08.000]  他的一個妃子叫做劉瑛
[00:22:08.000 --> 00:22:12.000]  後來好像天倫八部
[00:22:12.000 --> 00:22:17.000]  不是天倫八部
[00:22:17.000 --> 00:22:22.000]  應該是石雕之後那一部
[00:22:22.000 --> 00:22:27.000]  就是瑛姑在泥沼裡邊
[00:22:27.000 --> 00:22:31.000]  做了她自己的一個陣
[00:22:31.000 --> 00:22:36.000]  然後在那裡處心積慮
[00:22:36.000 --> 00:22:40.000]  要向殿王爺報復
[00:22:40.000 --> 00:22:42.000]  因為當時這個殿王爺
[00:22:42.000 --> 00:22:48.000]  已經是後悔自己對他的妃子
[00:22:48.000 --> 00:22:50.000]  有一個嬰兒
[00:22:50.000 --> 00:22:53.000]  他本來可以用一陽指救回她
[00:22:53.000 --> 00:22:55.000]  但是他就不肯
[00:22:55.000 --> 00:22:59.000]  因為種種的愛妒忌的緣故
[00:22:59.000 --> 00:23:00.000]  不肯
[00:23:00.000 --> 00:23:04.000]  於是這個瑛姑的妃子就含恨在心
[00:23:04.000 --> 00:23:06.000]  就離開了皇宮出來
[00:23:06.000 --> 00:23:10.000]  就處心積慮要去報復
[00:23:10.000 --> 00:23:11.000]  要殺回她
[00:23:11.000 --> 00:23:15.000]  而藥師的女兒黃蓉
[00:23:15.000 --> 00:23:17.000]  郭靖的太太
[00:23:17.000 --> 00:23:22.000]  被打傷了要療傷
[00:23:22.000 --> 00:23:30.000]  他們就上去一燈大師那裡
