
[00:00:00.000 --> 00:00:02.000]  我們在正道前提和心理祈禱
[00:01:46.000 --> 00:01:49.000]  多於事功的達成
[00:01:49.000 --> 00:01:51.000]  神安住他的嬰兒
[00:01:51.000 --> 00:01:53.000]  帶領以色列人出埃及
[00:01:53.000 --> 00:01:55.000]  我們神要
[00:01:55.000 --> 00:01:58.000]  先要來去塑造摩西
[00:01:58.000 --> 00:02:00.000]  神給足夠的
[00:02:00.000 --> 00:02:02.000]  給足夠時間養摩西
[00:02:02.000 --> 00:02:04.000]  來去學習
[00:02:04.000 --> 00:02:06.000]  也都是給足夠的時間
[00:02:06.000 --> 00:02:08.000]  機遇養他
[00:02:08.000 --> 00:02:10.000]  來去成長
[00:02:10.000 --> 00:02:12.000]  在我的電台節目
[00:02:12.000 --> 00:02:14.000]  一分鐘閱讀
[00:02:14.000 --> 00:02:16.000]  有我上網來去預備
[00:02:16.000 --> 00:02:18.000]  這段經文的時候看到
[00:02:18.000 --> 00:02:20.000]  就是一篇的信息
[00:02:20.000 --> 00:02:23.000]  是李怡先生這個時事評論者
[00:02:23.000 --> 00:02:25.000]  來分享一個題目
[00:02:25.000 --> 00:02:29.000]  他說失敗的價值
[00:02:29.000 --> 00:02:33.000]  美國發明家愛迪生先生
[00:02:33.000 --> 00:02:35.000]  有一段的說話
[00:02:35.000 --> 00:02:39.000]  他說失敗是我所需要的
[00:02:39.000 --> 00:02:41.000]  因為失敗和成功
[00:02:41.000 --> 00:02:45.000]  對我來說有一樣的價值
[00:02:45.000 --> 00:02:46.000]  只有我知道
[00:02:46.000 --> 00:02:48.000]  一切做不好的方法
[00:02:48.000 --> 00:02:51.000]  以後我就能夠找到
[00:02:51.000 --> 00:02:54.000]  做好一件工作的方法
[00:02:54.000 --> 00:02:55.000]  是什麼
[00:02:55.000 --> 00:02:57.000]  就是排除法
[00:02:57.000 --> 00:02:59.000]  排除所有不行的
[00:02:59.000 --> 00:03:01.000]  剩下的就行
[00:03:01.000 --> 00:03:02.000]  俗語所說
[00:03:02.000 --> 00:03:04.000]  失敗是成功之母
[00:03:04.000 --> 00:03:07.000]  但世界上很少人
[00:03:07.000 --> 00:03:12.000]  能夠實踐這句話
[00:03:12.000 --> 00:03:15.000]  我是問在我當中的大家
[00:03:15.000 --> 00:03:18.000]  或者問我自己
[00:03:18.000 --> 00:03:21.000]  幾乎是沒有人喜歡失敗
[00:03:21.000 --> 00:03:23.000]  你喜不喜歡失敗
[00:03:23.000 --> 00:03:25.000]  當然不喜歡
[00:03:25.000 --> 00:03:27.000]  但是大多數人
[00:03:27.000 --> 00:03:29.000]  都不會在失敗的裏面
[00:03:29.000 --> 00:03:31.000]  吸取到教訓
[00:03:31.000 --> 00:03:34.000]  以致能夠成功
[00:03:34.000 --> 00:03:37.000]  當我們嘗到失敗的時間
[00:03:37.000 --> 00:03:40.000]  能夠不頹廢
[00:03:40.000 --> 00:03:42.000]  已經是很好了
[00:03:42.000 --> 00:03:46.000]  如果能夠欣賞失敗
[00:03:46.000 --> 00:03:48.000]  能夠在失敗裏面
[00:03:48.000 --> 00:03:50.000]  領悟當中的價值
[00:03:50.000 --> 00:03:53.000]  就是非常重要
[00:03:53.000 --> 00:03:57.000]  但卻是很多人忽視的人生智慧
[00:03:57.000 --> 00:04:00.000]  常見的是相反的
[00:04:00.000 --> 00:04:03.000]  成功往往會成為
[00:04:03.000 --> 00:04:05.000]  一個人的包袱
[00:04:05.000 --> 00:04:08.000]  因為成功而驕傲
[00:04:08.000 --> 00:04:09.000]  得以忘形
[00:04:09.000 --> 00:04:14.000]  甚至因為成功的經驗限制了
[00:04:14.000 --> 00:04:17.000]  以致覺得這個方法是可以的
[00:04:17.000 --> 00:04:19.000]  就繼續沿用這個方法
[00:04:19.000 --> 00:04:21.000]  但是世情的變化
[00:04:21.000 --> 00:04:23.000]  時日變遷
[00:04:23.000 --> 00:04:25.000]  讓這個成功
[00:04:25.000 --> 00:04:28.000]  成為這個失敗之母
[00:04:28.000 --> 00:04:30.000]  這些人是很多的
[00:04:30.000 --> 00:04:34.000]  我們曾先生這段話
[00:04:34.000 --> 00:04:38.000]  是表達失敗對他的價值
[00:04:38.000 --> 00:04:41.000]  不僅僅是接受失敗
[00:04:41.000 --> 00:04:44.000]  而是欣賞失敗
[00:04:44.000 --> 00:04:46.000]  知道失敗的意義
[00:04:46.000 --> 00:04:48.000]  探索失敗的原因
[00:04:48.000 --> 00:04:50.000]  這樣才能夠
[00:04:50.000 --> 00:04:53.000]  令到失敗轉為成功
[00:04:53.000 --> 00:04:55.000]  從機率來講
[00:04:55.000 --> 00:04:57.000]  機會率
[00:04:57.000 --> 00:05:00.000]  失敗永遠比成功是多的
[00:05:00.000 --> 00:05:04.000]  因為成功一次就足夠
[00:05:04.000 --> 00:05:07.000]  但是失敗它是可以怎樣
[00:05:07.000 --> 00:05:09.000]  次數不限次數
[00:05:09.000 --> 00:05:12.000]  參考的一章二章
[00:05:12.000 --> 00:05:15.000]  來基數埃及佛祿
[00:05:15.000 --> 00:05:17.000]  怎樣苦害以色列人
[00:05:17.000 --> 00:05:21.000]  偏偏就有機會帶領以色列人
[00:05:21.000 --> 00:05:24.000]  走出困局這個摩西
[00:05:24.000 --> 00:05:26.000]  去呈血氣之勇
[00:05:26.000 --> 00:05:30.000]  見到同胞被埃及人欺負
[00:05:30.000 --> 00:05:32.000]  抱打不平
[00:05:32.000 --> 00:05:35.000]  錯手殺了埃及人
[00:05:35.000 --> 00:05:38.000]  翌日他想來調停
[00:05:38.000 --> 00:05:40.000]  兩個同胞之間的衝突
[00:05:40.000 --> 00:05:42.000]  被人來舉報
[00:05:42.000 --> 00:05:44.000]  說他殺害了埃及人
[00:05:44.000 --> 00:05:48.000]  他即是要黑夜逃亡
[00:05:48.000 --> 00:05:51.000]  從埃及皇子落難到
[00:05:51.000 --> 00:05:53.000]  來米甸這個地方
[00:05:53.000 --> 00:05:56.000]  去入贅當地的
[00:05:56.000 --> 00:05:58.000]  祭司葉剔羅的家
[00:05:58.000 --> 00:06:01.000]  作木讓人四十年
[00:06:01.000 --> 00:06:03.000]  屢居在這個地方
[00:06:03.000 --> 00:06:05.000]  出鴨劇五章
[00:06:05.000 --> 00:06:07.000]  剛才主席讀的經文
[00:06:07.000 --> 00:06:10.000]  在四十年之後
[00:06:10.000 --> 00:06:13.000]  摩西在退無可推的情況下
[00:06:13.000 --> 00:06:15.000]  死死地氣
[00:06:15.000 --> 00:06:18.000]  執行神頒下的命令
[00:06:18.000 --> 00:06:20.000]  回到成長的地方
[00:06:20.000 --> 00:06:23.000]  回到埃及宮殿
[00:06:23.000 --> 00:06:25.000]  來求見法老
[00:06:25.000 --> 00:06:27.000]  宣告神的御令
[00:06:27.000 --> 00:06:30.000]  要求法老放人
[00:06:30.000 --> 00:06:33.000]  讓以色列民族都抗野
[00:06:33.000 --> 00:06:36.000]  去祭祀耶和華
[00:06:36.000 --> 00:06:39.000]  誰知好壞不壞
[00:06:39.000 --> 00:06:42.000]  法老不單止不放行
[00:06:42.000 --> 00:06:44.000]  更加指控以色列人做什麼
[00:06:44.000 --> 00:06:47.000]  說他們偷懶
[00:06:47.000 --> 00:06:50.000]  即是你發夢不要那麼早
[00:06:50.000 --> 00:06:52.000]  為了突顯
[00:06:52.000 --> 00:06:54.000]  法老自己在以色列人身上
[00:06:54.000 --> 00:06:58.000]  有無上的主權
[00:06:58.000 --> 00:07:01.000]  再將更重的重擔
[00:07:01.000 --> 00:07:03.000]  加在以色列人身上
[00:07:03.000 --> 00:07:05.000]  不讓草他們做磚
[00:07:05.000 --> 00:07:10.000]  草其實是讓這些泥土黏合
[00:07:10.000 --> 00:07:12.000]  但是沒有草
[00:07:12.000 --> 00:07:14.000]  這個過程就繁複了很多
[00:07:14.000 --> 00:07:19.000]  或者做磚就更加困難
[00:07:19.000 --> 00:07:23.000]  但是磚的數量是不變的
[00:07:23.000 --> 00:07:26.000]  摩西扮演英雄角色
[00:07:26.000 --> 00:07:28.000]  再次失敗
[00:07:28.000 --> 00:07:32.000]  被以色列人的官長指責
[00:07:32.000 --> 00:07:36.000]  願耶和華監察你們
[00:07:36.000 --> 00:07:38.000]  施行判斷
[00:07:38.000 --> 00:07:42.000]  因你們使我們在法老和他神僕面前
[00:07:42.000 --> 00:07:44.000]  有了臭名
[00:07:44.000 --> 00:07:47.000]  把刀遞在他們手中
[00:07:47.000 --> 00:07:49.000]  殺害我們
[00:07:49.000 --> 00:07:53.000]  歷史的軌跡何其相似
[00:07:53.000 --> 00:07:58.000]  摩西會不會再次逃亡呢
[00:07:58.000 --> 00:08:02.000]  戴孟雅倫借她哥哥一走了之
[00:08:02.000 --> 00:08:04.000]  亡命天涯
[00:08:04.000 --> 00:08:06.000]  今天講到有兩個重點
[00:08:06.000 --> 00:08:09.000]  第一是逆境中抱有盼望
[00:08:09.000 --> 00:08:13.000]  第二個重點是從失敗中學習
[00:08:13.000 --> 00:08:17.000]  處理問題的核心
[00:08:17.000 --> 00:08:20.000]  從逆境中抱有盼望
[00:08:20.000 --> 00:08:25.000]  以色列人的呼求好像沒有回應
[00:08:25.000 --> 00:08:28.000]  從這個初合的一章二章
[00:08:28.000 --> 00:08:31.000]  到今天的第五章
[00:08:31.000 --> 00:08:33.000]  不單止得不到拯救
[00:08:33.000 --> 00:08:40.000]  無辜地被加大工作量
[00:08:40.000 --> 00:08:43.000]  以色列的官長受到威脅
[00:08:43.000 --> 00:08:47.000]  因為以色列民所交的磚的數量
[00:08:47.000 --> 00:08:49.000]  不夠數
[00:08:49.000 --> 00:08:52.000]  其實不關他們的事
[00:08:52.000 --> 00:08:55.000]  壓落一層
[00:08:55.000 --> 00:08:59.000]  無辜地被人責打
[00:08:59.000 --> 00:09:01.000]  他投訴阿倫
[00:09:01.000 --> 00:09:03.000]  投訴摩西
[00:09:03.000 --> 00:09:07.000]  累街坊搭沉船
[00:09:07.000 --> 00:09:10.000]  摩西來投訴神
[00:09:10.000 --> 00:09:15.000]  你為什麼苦待這個百姓呢
[00:09:15.000 --> 00:09:18.000]  為什麼打翻我呢
[00:09:18.000 --> 00:09:20.000]  自從我去見法老
[00:09:20.000 --> 00:09:23.000]  奉你的名來說話
[00:09:23.000 --> 00:09:26.000]  他就苦待這個百姓
[00:09:26.000 --> 00:09:30.000]  你一點都沒有拯救他們
[00:09:30.000 --> 00:09:33.000]  我眼見以色列民族的苦難神
[00:09:33.000 --> 00:09:39.000]  好像不聞不問自身事外
[00:09:39.000 --> 00:09:42.000]  以色列人去加大工作量
[00:09:42.000 --> 00:09:45.000]  以色列的官長被人責打
[00:09:45.000 --> 00:09:49.000]  到摩西阿倫被寫死
[00:09:49.000 --> 00:09:52.000]  當眾怎樣呢
[00:09:52.000 --> 00:09:55.000]  被這個以色列官長就說
[00:09:55.000 --> 00:09:58.000]  你去陀衰家
[00:09:58.000 --> 00:10:01.000]  去公權那樣
[00:10:01.000 --> 00:10:06.000]  將責任推在摩西和阿倫身上
[00:10:06.000 --> 00:10:08.000]  其實最大責任應該是誰
[00:10:08.000 --> 00:10:10.000]  應該是法老
[00:10:10.000 --> 00:10:15.000]  但是法老就可以這樣明正言順
[00:10:15.000 --> 00:10:16.000]  挑撥離間
[00:10:16.000 --> 00:10:22.000]  將整個責任都歸在摩西和阿倫身上
[00:10:22.000 --> 00:10:27.000]  最主要原因是他們偷懶
[00:10:27.000 --> 00:10:29.000]  你又不記得那麼誅心
[00:10:29.000 --> 00:10:33.000]  以色列人口不斷來去倍增
[00:10:33.000 --> 00:10:37.000]  法老是用盡方法
[00:10:37.000 --> 00:10:39.000]  想將以色列人滅族
[00:10:39.000 --> 00:10:42.000]  偏偏愈強愈強
[00:10:42.000 --> 00:10:47.000]  以色列人口不減反增
[00:10:47.000 --> 00:10:49.000]  是迴響創世紀
[00:10:49.000 --> 00:10:51.000]  神要賜福
[00:10:51.000 --> 00:10:52.000]  生養眾多
[00:10:52.000 --> 00:10:54.000]  遍滿這地
[00:10:54.000 --> 00:10:58.000]  是迴響神與阿伯拉罕立約
[00:10:58.000 --> 00:11:02.000]  阿伯拉罕的後裔要如海邊的沙
[00:11:02.000 --> 00:11:04.000]  天上的星
[00:11:04.000 --> 00:11:05.000]  無數
[00:11:05.000 --> 00:11:11.000]  法老也多次親口見證神的賜福
[00:11:11.000 --> 00:11:14.000]  只是摩西、以色列人
[00:11:14.000 --> 00:11:17.000]  被眼前的困難所困
[00:11:17.000 --> 00:11:20.000]  忽略了神的同在
[00:11:20.000 --> 00:11:24.000]  神的情感
[00:11:24.000 --> 00:11:28.000]  不知道大家戴眼鏡的弟兄姊妹
[00:11:28.000 --> 00:11:29.000]  有沒有這樣的經驗
[00:11:29.000 --> 00:11:30.000]  我經常都是這樣
[00:11:30.000 --> 00:11:32.000]  很趕出門的時候
[00:11:32.000 --> 00:11:35.000]  在家裡不斷尋找
[00:11:35.000 --> 00:11:37.000]  然後媽媽就問我
[00:11:37.000 --> 00:11:39.000]  「你什麼事啊?」
[00:11:39.000 --> 00:11:41.000]  我說:「我是趕著出門的」
[00:11:41.000 --> 00:11:43.000]  「我的眼鏡真的在哪裡?」
[00:11:43.000 --> 00:11:44.000]  她還不斷尋找
[00:11:44.000 --> 00:11:46.000]  她就看著我
[00:11:46.000 --> 00:11:50.000]  「你不是戴著嗎?」
[00:11:50.000 --> 00:11:51.000]  以色列人
[00:11:51.000 --> 00:11:54.000]  甚至是摩西
[00:11:54.000 --> 00:11:58.000]  他們都不覺得神一直來同在
[00:11:58.000 --> 00:12:00.000]  在困難當中
[00:12:00.000 --> 00:12:03.000]  他們只覺得神是失蹤了
[00:12:03.000 --> 00:12:04.000]  放假
[00:12:04.000 --> 00:12:05.000]  退役
[00:12:05.000 --> 00:12:07.000]  任由摩西亞倫
[00:12:07.000 --> 00:12:10.000]  以至以色列人自生自滅
[00:12:10.000 --> 00:12:12.000]  我們再讀這個經文
[00:12:12.000 --> 00:12:16.000]  是六章一節
[00:12:16.000 --> 00:12:17.000]  六章一節要這樣說
[00:12:17.000 --> 00:12:19.000]  我們一起讀
[00:12:19.000 --> 00:12:22.000]  「叫我對摩西說」
[00:12:22.000 --> 00:12:27.000]  「現在你必看見我向法老所行的事」
[00:12:27.000 --> 00:12:30.000]  「使他因我大能的手」
[00:12:30.000 --> 00:12:32.000]  「容以色列人去」
[00:12:32.000 --> 00:12:36.000]  「且怕他們趕出他的地」
[00:12:36.000 --> 00:12:38.000]  我們說
[00:12:38.000 --> 00:12:44.000]  失敗能夠轉化為成功
[00:12:44.000 --> 00:12:47.000]  是要面對失敗
[00:12:47.000 --> 00:12:49.000]  不怕失敗
[00:12:49.000 --> 00:12:52.000]  終現在困難重重
[00:12:52.000 --> 00:12:55.000]  荊棘滿土
[00:12:55.000 --> 00:13:00.000]  是深信那位行身事的神
[00:13:00.000 --> 00:13:04.000]  在沙漠裡面能夠去開江河
[00:13:04.000 --> 00:13:07.000]  在曠野裡面開道路
[00:13:07.000 --> 00:13:10.000]  不只是廣告標語這樣說
[00:13:10.000 --> 00:13:12.000]  希望在哪裡?
[00:13:12.000 --> 00:13:14.000]  明天
[00:13:14.000 --> 00:13:18.000]  而是信靠那位行其事的神
[00:13:18.000 --> 00:13:21.000]  一起教託主
[00:13:21.000 --> 00:13:23.000]  我們說俗語有話
[00:13:23.000 --> 00:13:27.000]  俗語有云生天常在死地裡面
[00:13:27.000 --> 00:13:29.000]  月盈則溃
[00:13:29.000 --> 00:13:31.000]  水滿則逸
[00:13:31.000 --> 00:13:35.000]  人生就是這麼多的不完美
[00:13:35.000 --> 00:13:38.000]  不完滿
[00:13:38.000 --> 00:13:41.000]  車胎是需要狠的
[00:13:41.000 --> 00:13:47.000]  馬路道路是不平滑的
[00:13:47.000 --> 00:13:50.000]  我以往小時候看見人在鋪馬路
[00:13:50.000 --> 00:13:53.000]  很滑,我覺得很好,搞定
[00:13:53.000 --> 00:13:58.000]  然後見到工人用掃把
[00:13:58.000 --> 00:14:01.000]  在地上再滑回去
[00:14:01.000 --> 00:14:03.000]  我覺得很奇怪
[00:14:03.000 --> 00:14:05.000]  那滑不就好了?
[00:14:05.000 --> 00:14:07.000]  很平滑,很美
[00:14:07.000 --> 00:14:10.000]  怎麼會弄到不光滑
[00:14:10.000 --> 00:14:12.000]  原來,後來說
[00:14:12.000 --> 00:14:14.000]  是有用的
[00:14:14.000 --> 00:14:17.000]  正正是因為不光滑才怎樣
[00:14:17.000 --> 00:14:19.000]  不會陷害人
[00:14:19.000 --> 00:14:21.000]  人生就是這樣
[00:14:21.000 --> 00:14:23.000]  不完美
[00:14:23.000 --> 00:14:25.000]  我們去說
[00:14:25.000 --> 00:14:32.000]  假如我們用一個邏輯去想法
[00:14:32.000 --> 00:14:36.000]  如果法律
[00:14:36.000 --> 00:14:40.000]  它真的願意很順攤的放人
[00:14:40.000 --> 00:14:45.000]  可能結局就會改寫
[00:14:45.000 --> 00:14:49.000]  這些以色列人民去了抗爺
[00:14:49.000 --> 00:14:53.000]  祭祀耶和華之後他們會怎樣?
[00:14:53.000 --> 00:14:55.000]  回去
[00:14:55.000 --> 00:14:56.000]  很正常的
[00:14:56.000 --> 00:14:58.000]  我們去法律說給我們三天
[00:14:58.000 --> 00:15:02.000]  我們三天後就回去
[00:15:02.000 --> 00:15:05.000]  這是一個很邏輯的想法
[00:15:05.000 --> 00:15:08.000]  但是法律是神助攻
[00:15:08.000 --> 00:15:11.000]  自暴其短
[00:15:11.000 --> 00:15:13.000]  讓以色列人再次認清
[00:15:13.000 --> 00:15:17.000]  這些埃及人很猙獰的面目
[00:15:17.000 --> 00:15:20.000]  本來可以溫水煮鵝
[00:15:20.000 --> 00:15:25.000]  但是他們暴露了自己的弱項
[00:15:25.000 --> 00:15:26.000]  我們說
[00:15:26.000 --> 00:15:30.000]  《出入記》五章是扮演一個轉折點
[00:15:30.000 --> 00:15:35.000]  是引入《出入記》七到十一章
[00:15:35.000 --> 00:15:43.000]  施行十災和殺長子之災
[00:15:43.000 --> 00:15:45.000]  在這件事上告
[00:15:45.000 --> 00:15:50.000]  逆境讓以色列人回到神面前
[00:15:50.000 --> 00:15:57.000]  逆境約到以色列人去面對自己真正的狀況
[00:15:57.000 --> 00:16:03.000]  以色列人來到怎樣體會神的同在
[00:16:03.000 --> 00:16:04.000]  我們俗語說
[00:16:04.000 --> 00:16:08.000]  人的盡頭是神的開始
[00:16:08.000 --> 00:16:11.000]  但其實一直都是神的開始
[00:16:11.000 --> 00:16:16.000]  只是我們看不到
[00:16:16.000 --> 00:16:19.000]  摩西亞倫甚至是法老
[00:16:19.000 --> 00:16:24.000]  他要認識耶和華是誰
[00:16:24.000 --> 00:16:26.000]  神是歷史中的神
[00:16:26.000 --> 00:16:29.000]  信仰是在乎經歷
[00:16:29.000 --> 00:16:31.000]  是有血有肉
[00:16:31.000 --> 00:16:34.000]  不是形而上學
[00:16:34.000 --> 00:16:38.000]  大家什麼時候才迫切尋求神呢
[00:16:38.000 --> 00:16:40.000]  正如家長的存在
[00:16:40.000 --> 00:16:46.000]  什麼時候小孩才會找家長呢
[00:16:46.000 --> 00:16:49.000]  要錢的時候就找他
[00:16:49.000 --> 00:16:50.000]  平時會不會找
[00:16:50.000 --> 00:16:52.000]  是你還你我還我
[00:16:52.000 --> 00:16:54.000]  我自己就是這樣
[00:16:54.000 --> 00:16:56.000]  平時無事無干
[00:16:56.000 --> 00:16:58.000]  就自我放飛
[00:16:58.000 --> 00:17:01.000]  到十萬火急水浸眼眉
[00:17:01.000 --> 00:17:07.000]  才會找我們
[00:17:07.000 --> 00:17:11.000]  黎明之前通常是最黑暗
[00:17:11.000 --> 00:17:18.000]  表面上高摩西和明亞倫首次出師不利
[00:17:18.000 --> 00:17:24.000]  實際上是法老顯出真靈的面目
[00:17:24.000 --> 00:17:26.000]  在聖經中有很多這樣的例子
[00:17:26.000 --> 00:17:29.000]  事實上我們看到迫害
[00:17:29.000 --> 00:17:32.000]  帶來門徒的四散
[00:17:32.000 --> 00:17:34.000]  信徒隨走隨傳
[00:17:34.000 --> 00:17:40.000]  復印有效地傳遍當時的世界
[00:17:40.000 --> 00:17:43.000]  基督的死 耶穌的死
[00:17:43.000 --> 00:17:46.000]  看似是失敗結局
[00:17:46.000 --> 00:17:51.000]  卻是神的大能 智慧 拯救
[00:17:51.000 --> 00:17:56.000]  異端 教會的信仰生活出現偏差
[00:17:56.000 --> 00:18:00.000]  保羅書信就出現
[00:18:00.000 --> 00:18:01.000]  保羅這樣說
[00:18:01.000 --> 00:18:03.000]  他說 倘若我擔言日久
[00:18:03.000 --> 00:18:07.000]  你就可以知道怎樣來行
[00:18:07.000 --> 00:18:11.000]  透過當中的問題
[00:18:11.000 --> 00:18:13.000]  要初例處理的時間
[00:18:13.000 --> 00:18:15.000]  有些書信的出現
[00:18:15.000 --> 00:18:17.000]  記錄下來
[00:18:17.000 --> 00:18:21.000]  讓我們去閱讀 學習
[00:18:21.000 --> 00:18:26.000]  啟示錄 是我們在困難當中
[00:18:26.000 --> 00:18:30.000]  我們常閱讀天啟的文學
[00:18:30.000 --> 00:18:32.000]  但寫作的背景
[00:18:32.000 --> 00:18:33.000]  是司徒約翰
[00:18:33.000 --> 00:18:37.000]  被囚禁在拔摩海島
[00:18:37.000 --> 00:18:41.000]  來寫這封書信
[00:18:41.000 --> 00:18:45.000]  近來很喜歡聽一首詩歌
[00:18:45.000 --> 00:18:51.000]  就是這位德國的神學家潘復華所寫的
[00:18:51.000 --> 00:18:54.000]  他說 所有美善的力量
[00:18:54.000 --> 00:18:56.000]  奇妙的遮蓋
[00:18:56.000 --> 00:19:01.000]  不論如何都在期盼我的安慰
[00:19:01.000 --> 00:19:03.000]  在晚上早晨
[00:19:03.000 --> 00:19:05.000]  每個新的一天
[00:19:05.000 --> 00:19:10.000]  上帝都與我們同在
[00:19:10.000 --> 00:19:12.000]  在這詩篇裡
[00:19:12.000 --> 00:19:16.000]  我們可以看到潘復華牧師
[00:19:16.000 --> 00:19:18.000]  他對上帝的堅信
[00:19:18.000 --> 00:19:23.000]  對家人未婚妻的摺愛
[00:19:23.000 --> 00:19:26.000]  這首詩是在臨終之前
[00:19:26.000 --> 00:19:31.000]  其實他不知道他臨終
[00:19:31.000 --> 00:19:33.000]  即是他被殺害的時間
[00:19:33.000 --> 00:19:36.000]  但在獄中寫這封書信
[00:19:36.000 --> 00:19:40.000]  這首詩寄給他的媽媽
[00:19:40.000 --> 00:19:42.000]  他的未婚妻
[00:19:42.000 --> 00:19:43.000]  臨終之前
[00:19:43.000 --> 00:19:47.000]  他託人帶信給他英國的朋友
[00:19:47.000 --> 00:19:49.000]  貝爾柱教這樣寫
[00:19:49.000 --> 00:19:51.000]  是說這是終局
[00:19:51.000 --> 00:19:53.000]  而對我而言
[00:19:53.000 --> 00:19:59.000]  卻是生命的開始
[00:19:59.000 --> 00:20:01.000]  今天
[00:20:01.000 --> 00:20:04.000]  無論我們落在什麼狀況裡
[00:20:04.000 --> 00:20:05.000]  若讓我們
[00:20:05.000 --> 00:20:10.000]  因著信仰的緣故
[00:20:10.000 --> 00:20:12.000]  我們仍然有盼望
[00:20:12.000 --> 00:20:14.000]  但勇於面對失敗
[00:20:14.000 --> 00:20:15.000]  是不足夠的
[00:20:15.000 --> 00:20:20.000]  更加要知道知錯能改
[00:20:20.000 --> 00:20:22.000]  從失敗裡學習
[00:20:22.000 --> 00:20:26.000]  去處理問題的核心
[00:20:26.000 --> 00:20:29.000]  如果你是摩世
[00:20:29.000 --> 00:20:31.000]  你會帶著什麼心情
[00:20:31.000 --> 00:20:33.000]  去見法老呢
[00:20:33.000 --> 00:20:35.000]  原本他是住在這裡的
[00:20:35.000 --> 00:20:38.000]  他在宮廷裡受教育的
[00:20:38.000 --> 00:20:40.000]  他要回到這個地方
[00:20:40.000 --> 00:20:42.000]  他找你的心情
[00:20:42.000 --> 00:20:44.000]  對於法老的回應
[00:20:44.000 --> 00:20:47.000]  你又有什麼評語呢
[00:20:47.000 --> 00:20:48.000]  說他就說他
[00:20:48.000 --> 00:20:51.000]  即是你不要想創你的心
[00:20:51.000 --> 00:20:53.000]  如果你是意識人
[00:20:53.000 --> 00:20:54.000]  摩世的行動
[00:20:54.000 --> 00:20:57.000]  好像搞壞了整件事
[00:20:57.000 --> 00:21:00.000]  你又怎麼看呢
[00:21:00.000 --> 00:21:01.000]  如果你是摩世
[00:21:01.000 --> 00:21:02.000]  這樣被責備
[00:21:02.000 --> 00:21:04.000]  你有什麼感受
[00:21:04.000 --> 00:21:06.000]  有什麼回應
[00:21:06.000 --> 00:21:08.000]  摩世要從失敗當中
[00:21:08.000 --> 00:21:09.000]  來學習
[00:21:09.000 --> 00:21:13.000]  去處理問題的核心
[00:21:13.000 --> 00:21:14.000]  我們說
[00:21:14.000 --> 00:21:18.000]  舊日的我追尋自己
[00:21:18.000 --> 00:21:21.000]  摩世要正視過去的失敗
