
[00:00:00.000 --> 00:00:10.220]  阿雷雷亞,聖誕節是一個很歡樂的節慶,爲什麼?
[00:06:03.360 --> 00:06:06.360]  耶穌大家都聽過,是不是啊?
[00:06:06.360 --> 00:06:08.560]  耶穌是誰?
[00:06:08.560 --> 00:06:15.080]  這邊說,他說爲你們生了救主。
[00:06:15.080 --> 00:06:20.880]  跟你旁邊說,耶穌是救主。
[00:06:20.880 --> 00:06:26.360]  耶穌這個字,其實希伯來文,
[00:06:26.360 --> 00:06:35.120]  它翻譯出來就是耶和華是救恩,
[00:06:35.120 --> 00:06:38.880]  Yahweh is salvation,
[00:06:38.880 --> 00:06:44.120]  耶和華就是拯救。
[00:06:44.120 --> 00:06:50.400]  所以耶穌其實這個字,它從希伯來文裏面翻譯出來的意思,
[00:06:50.400 --> 00:06:55.400]  就已經表明了,上帝就是我們的拯救。
[00:06:55.400 --> 00:06:58.400]  所以大位在詩篇裏面,他常常講說,
[00:06:58.400 --> 00:07:03.400]  耶和華是我的拯救,是我的亮光,有沒有?
[00:07:03.400 --> 00:07:06.400]  當他在面臨到被仇敵追殺的時候呢,
[00:07:06.400 --> 00:07:10.400]  他說耶和華是我的救恩,salvation。
[00:07:10.400 --> 00:07:12.400]  所以拯救、救恩這件事情,
[00:07:12.400 --> 00:07:17.400]  不是隻是單單指着耶穌基督救我們的那一件事情,
[00:07:17.400 --> 00:07:23.400]  可是在舊約的人來講,他們已經知道上帝是拯救他們的神。
[00:07:23.400 --> 00:07:26.400]  不僅僅是拯救我們從罪惡裏面出來,
[00:07:26.400 --> 00:07:31.400]  他也是在我們生活當中拯救我們的神。
[00:07:31.400 --> 00:07:37.400]  在車禍的時候,神的拯救,保護我們免於車禍,有沒有這個經驗?
[00:07:37.400 --> 00:07:42.400]  他在我們很困難的時候,拯救我們,脫離了危險。
[00:07:42.400 --> 00:07:46.400]  耶和華是我們的拯救,耶穌是拯救者,他是救主,
[00:07:46.400 --> 00:07:49.400]  但是耶穌是救主是什麼意思呢?
[00:07:49.400 --> 00:07:53.400]  他救我們什麼呢?
[00:07:53.400 --> 00:07:54.400]  他救我們什麼呢?
[00:07:54.400 --> 00:07:57.400]  我們來讀這些聖經,來,預備,請!
[00:07:57.400 --> 00:08:00.400]  你要給他起名叫耶穌,
[00:08:00.400 --> 00:08:07.400]  因他要將自己的百姓從罪惡裏救出來。
[00:08:07.400 --> 00:08:10.400]  馬太福音一開始,第一章的時候,
[00:08:10.400 --> 00:08:14.400]  當天使告訴瑪利亞,你要懷孕生子的時候,
[00:08:14.400 --> 00:08:19.400]  然後天使就啓示他說,你要給他起名叫耶穌,
[00:08:19.400 --> 00:08:22.400]  下面就在解釋這個耶穌的孕子的意思了。
[00:08:22.400 --> 00:08:25.400]  因他要將自己的百姓從哪裏救出來?
[00:08:25.400 --> 00:08:28.400]  從罪惡裏面救出來。
[00:08:28.400 --> 00:08:31.400]  跟你旁邊說,耶穌要把你從罪惡裏面救出來。
[00:08:31.400 --> 00:08:35.400]  你說,我有罪嗎?
[00:08:35.400 --> 00:08:39.400]  中國人最不喜歡聽到罪了,是不是啊?
[00:08:39.400 --> 00:08:41.400]  中國人最不喜歡聽到罪了,
[00:08:41.400 --> 00:08:44.400]  所以你千萬不要講罪,
[00:08:44.400 --> 00:08:47.400]  特別是在這種聖誕節的時間,
[00:08:47.400 --> 00:08:50.400]  或者是過年,大家氣氛很好的時候,
[00:08:50.400 --> 00:08:53.400]  喫飯的時候,或者是在那邊享受的時候,
[00:08:53.400 --> 00:08:57.400]  你千萬不要跟我講罪。
[00:08:57.400 --> 00:09:00.400]  但是如果沒有罪的問題,
[00:09:00.400 --> 00:09:06.400]  你根本不需要耶穌,你不需要耶穌。
[00:09:06.400 --> 00:09:09.400]  耶穌他是救主,
[00:09:09.400 --> 00:09:13.400]  他要把我們從罪惡裏救出來。
[00:09:13.400 --> 00:09:15.400]  所以什麼叫做罪?
[00:09:15.400 --> 00:09:25.400]  我看你旁邊,什麼叫做罪?
[00:09:25.400 --> 00:09:29.400]  你有犯過罪嗎?
[00:09:29.400 --> 00:09:34.400]  有啊。
[00:09:34.400 --> 00:09:36.400]  有沒有犯過罪?
[00:09:36.400 --> 00:09:38.400]  有啊。
[00:09:38.400 --> 00:09:40.400]  現在還有在犯罪嗎?
[00:09:40.400 --> 00:09:44.400]  還有啊。
[00:09:44.400 --> 00:09:45.400]  可是你們講的時候,
[00:09:45.400 --> 00:09:50.400]  好像都沒有感覺是在犯罪的樣子。
[00:09:50.400 --> 00:09:52.400]  同志們,
[00:09:52.400 --> 00:09:55.400]  你會發現整個美國的社會,
[00:09:55.400 --> 00:09:57.400]  現在不知不覺的,
[00:09:57.400 --> 00:10:01.400]  媒體各方面的這些薰陶,
[00:10:01.400 --> 00:10:02.400]  或者甚至可以說,
[00:10:02.400 --> 00:10:05.400]  他們是刻意的在灌輸,
[00:10:05.400 --> 00:10:09.400]  讓我們今天對罪已經越來越沒有感覺了,
[00:10:09.400 --> 00:10:12.400]  一種無感。
[00:10:12.400 --> 00:10:15.400]  請問淫亂是不是罪?
[00:10:15.400 --> 00:10:18.400]  爲什麼?
[00:10:18.400 --> 00:10:20.400]  爲什麼是罪?
[00:10:20.400 --> 00:10:22.400]  今天你去問年輕人,
[00:10:22.400 --> 00:10:27.400]  年輕人他在婚前發生性行爲是不是罪?
[00:10:27.400 --> 00:10:29.400]  是吧?
[00:10:29.400 --> 00:10:31.400]  我可以告訴你,
[00:10:31.400 --> 00:10:34.400]  美國曾經做過一個調查,
[00:10:34.400 --> 00:10:38.400]  美國的大學女生一年級,
[00:10:38.400 --> 00:10:42.400]  他們承認75%的女生都說,
[00:10:42.400 --> 00:10:45.400]  她已經有婚前性經驗。
[00:10:45.400 --> 00:10:47.400]  大學一年級哦,
[00:10:47.400 --> 00:10:50.400]  那請問大學四年級呢?
[00:10:50.400 --> 00:10:51.400]  那就不用談了,
[00:10:51.400 --> 00:10:52.400]  你懂意思嗎?
[00:10:52.400 --> 00:10:54.400]  是大學女生哦,
[00:10:54.400 --> 00:10:56.400]  那男生呢?
[00:10:56.400 --> 00:10:58.400]  那更不要講了。
[00:10:58.400 --> 00:11:00.400]  所以今天這個社會,
[00:11:00.400 --> 00:11:02.400]  不要說是婚前性行爲,
[00:11:02.400 --> 00:11:04.400]  請問如果今天男孩女孩,
[00:11:04.400 --> 00:11:05.400]  他們還沒有結婚,
[00:11:05.400 --> 00:11:06.400]  住在一起,
[00:11:06.400 --> 00:11:09.400]  甚至你是自己的父母親的,
[00:11:09.400 --> 00:11:11.400]  當你聽到這件事情的時候,
[00:11:11.400 --> 00:11:14.400]  你如何感覺?
[00:11:14.400 --> 00:11:16.400]  我們不知不覺在這個環境當中,
[00:11:16.400 --> 00:11:18.400]  我們也接受了,
[00:11:18.400 --> 00:11:20.400]  甚至有時候不得不接受,
[00:11:20.400 --> 00:11:21.400]  是不是?
[00:11:21.400 --> 00:11:22.400]  小孩子根本不理你,
[00:11:22.400 --> 00:11:24.400]  不聽你的。
[00:11:24.400 --> 00:11:28.400]  但是請問婚前同居是不是罪?
[00:11:28.400 --> 00:11:32.400]  是。
[00:11:32.400 --> 00:11:34.400]  在今天的社會,
[00:11:34.400 --> 00:11:35.400]  中國也好,
[00:11:35.400 --> 00:11:36.400]  美國也好,
[00:11:36.400 --> 00:11:37.400]  全世界,
[00:11:37.400 --> 00:11:41.400]  年輕人同居的越來越多,
[00:11:41.400 --> 00:11:42.400]  他們不覺得,
[00:11:42.400 --> 00:11:44.400]  他也不怕你知道,
[00:11:44.400 --> 00:11:45.400]  你跟他講的時候,
[00:11:45.400 --> 00:11:47.400]  他也不會說很不好意思,
[00:11:47.400 --> 00:11:49.400]  他們就是住在一起,
[00:11:49.400 --> 00:11:52.400]  你懂意思嗎?
[00:11:52.400 --> 00:11:55.400]  但是耶穌說,
[00:11:55.400 --> 00:11:57.400]  聖經上裏面告訴我們說,
[00:11:57.400 --> 00:12:01.400]  違背律法的就是罪,
[00:12:01.400 --> 00:12:04.400]  什麼叫做罪呢?
[00:12:04.400 --> 00:12:07.400]  罪這個字的原文的意思,
[00:12:07.400 --> 00:12:14.400]  其實就是涉不重地。
[00:12:14.400 --> 00:12:17.400]  大家都投過標沒有?
[00:12:17.400 --> 00:12:19.400]  有沒有?
[00:12:19.400 --> 00:12:20.400]  那個紅心,
[00:12:20.400 --> 00:12:21.400]  對不對?
[00:12:21.400 --> 00:12:23.400]  你涉重紅心就是一百分,
[00:12:23.400 --> 00:12:26.400]  在旁邊的是多少?
[00:12:26.400 --> 00:12:27.400]  可能是九十分,
[00:12:27.400 --> 00:12:28.400]  再過來八十分,
[00:12:28.400 --> 00:12:30.400]  對不對?
[00:12:30.400 --> 00:12:34.400]  所以我們通常沒有打中紅心,
[00:12:34.400 --> 00:12:37.400]  如果打到旁邊的話也OK,
[00:12:37.400 --> 00:12:38.400]  因爲九十分,
[00:12:38.400 --> 00:12:39.400]  對不對?
[00:12:39.400 --> 00:12:41.400]  可是從神的標準來講,
[00:12:41.400 --> 00:12:43.400]  沒有一百分,
[00:12:43.400 --> 00:12:44.400]  就是零分,
[00:12:44.400 --> 00:12:46.400]  懂這意思嗎?
[00:12:46.400 --> 00:12:48.400]  沒有達到紅心,
[00:12:48.400 --> 00:12:49.400]  沒有達到這個靶心,
[00:12:49.400 --> 00:12:50.400]  就是什麼?
[00:12:50.400 --> 00:12:52.400]  就是罪。
[00:12:52.400 --> 00:12:54.400]  那這個靶心是什麼?
[00:12:54.400 --> 00:12:57.400]  這個靶心就是約翰一書三章四節這裏所說的,
[00:12:57.400 --> 00:13:01.400]  律法神的話。
[00:13:01.400 --> 00:13:03.400]  神的話就是我們的標準,
[00:13:03.400 --> 00:13:05.400]  所以沒有達到神的話,
[00:13:05.400 --> 00:13:06.400]  違背神的話,
[00:13:06.400 --> 00:13:07.400]  不照着神的話去行,
[00:13:07.400 --> 00:13:14.400]  這個就是罪。
[00:13:14.400 --> 00:13:16.400]  殺人放火是罪,
[00:13:16.400 --> 00:13:19.400]  淫亂是罪,
[00:13:19.400 --> 00:13:22.400]  這些可能一般大多數的人都會知道這是罪,
[00:13:22.400 --> 00:13:24.400]  是不是?
[00:13:24.400 --> 00:13:25.400]  可是請問,
[00:13:25.400 --> 00:13:28.400]  撒謊是不是罪?
[00:13:28.400 --> 00:13:31.400]  你說我沒有說謊,
[00:13:31.400 --> 00:13:36.400]  我只是說白謊,
[00:13:36.400 --> 00:13:38.400]  所以白謊是不是謊?
[00:13:38.400 --> 00:13:39.400]  也是謊,
[00:13:39.400 --> 00:13:41.400]  是不是?
[00:13:41.400 --> 00:13:42.400]  善意的什麼?
[00:13:42.400 --> 00:13:43.400]  謊言,
[00:13:43.400 --> 00:13:47.400]  善意的謊言是不是謊言?
[00:13:47.400 --> 00:13:49.400]  所以我們還把它美化一下,
[00:13:49.400 --> 00:13:50.400]  這個叫善意的謊言,
[00:13:50.400 --> 00:13:52.400]  我爸爸生病了,
[00:13:52.400 --> 00:13:54.400]  他已經醫生說是第四期,
[00:13:54.400 --> 00:13:55.400]  已經是末期了,
[00:13:55.400 --> 00:13:56.400]  癌症了,
[00:13:56.400 --> 00:13:58.400]  所以我們不想要讓他知道,
[00:13:58.400 --> 00:14:00.400]  免得他難過,
[00:14:00.400 --> 00:14:01.400]  是不是?
[00:14:01.400 --> 00:14:03.400]  所以我們不告訴他,
[00:14:03.400 --> 00:14:08.400]  我們就說了一個善意的謊言,
[00:14:08.400 --> 00:14:10.400]  是不是?
[00:14:10.400 --> 00:14:13.400]  但是親愛的同志們,
[00:14:13.400 --> 00:14:17.400]  其實如果按照神的標準,
[00:14:17.400 --> 00:14:20.400]  世人都犯了罪,
[00:14:20.400 --> 00:14:24.400]  虧缺了神的榮耀,
[00:14:24.400 --> 00:14:28.400]  有沒有哪一個人沒有犯過罪呢?
[00:14:28.400 --> 00:14:30.400]  沒有,
[00:14:30.400 --> 00:14:32.400]  沒有,
[00:14:32.400 --> 00:14:36.400]  我們從母婦當中就懷了罪,
[00:14:36.400 --> 00:14:38.400]  是不是?
[00:14:38.400 --> 00:14:39.400]  詩篇裏面大衛講,
[00:14:39.400 --> 00:14:42.400]  他在母婦當中就有了罪了,
[00:14:42.400 --> 00:14:44.400]  所以罪這一個問題,
[00:14:44.400 --> 00:14:51.400]  也是所有的宗教都想要去解決它的,
[00:14:51.400 --> 00:14:54.400]  今天整個的這些的所謂的,
[00:14:54.400 --> 00:14:56.400]  這些世界上面的法律,
[00:14:56.400 --> 00:14:58.400]  沒有辦法解決罪的問題,
[00:14:58.400 --> 00:14:59.400]  有沒有?
[00:14:59.400 --> 00:15:02.400]  美國是一個法律很嚴格的國家,
[00:15:02.400 --> 00:15:06.400]  可是你知道嗎?
[00:15:06.400 --> 00:15:08.400]  最近,
[00:15:08.400 --> 00:15:13.400]  美國的司法部公佈了一個檔案,
[00:15:13.400 --> 00:15:17.400]  就是有一個美國的一個叫,
[00:15:17.400 --> 00:15:19.400]  他們稱他叫淫魔,
[00:15:19.400 --> 00:15:24.400]  就是一個叫Jeffrey的什麼的,
[00:15:24.400 --> 00:15:26.400]  你們都知道,
[00:15:26.400 --> 00:15:31.400]  Jeffrey什麼Abstin,
[00:15:31.400 --> 00:15:34.400]  他已經自殺死了,
[00:15:34.400 --> 00:15:38.400]  可是他的檔案裏面記載着,
[00:15:38.400 --> 00:15:44.400]  有超過一千兩百名的女孩受害,
[00:15:44.400 --> 00:15:46.400]  這一些被公佈出來,
[00:15:46.400 --> 00:15:47.400]  目前公佈出來的,
[00:15:47.400 --> 00:15:49.400]  已經大家知道的是有誰呢?
[00:15:49.400 --> 00:15:53.400]  我們的以前的總統Clinton,
[00:15:53.400 --> 00:15:54.400]  還有呢?
[00:15:54.400 --> 00:15:56.400]  Bill Gates,
[00:15:56.400 --> 00:15:57.400]  比爾蓋茨,
[00:15:57.400 --> 00:15:58.400]  有沒有?
[00:15:58.400 --> 00:15:59.400]  還有呢?
[00:15:59.400 --> 00:16:01.400]  Trump,
[00:16:01.400 --> 00:16:05.400]  Trump的很多被拿掉了,
[00:16:05.400 --> 00:16:06.400]  還有誰呢?
[00:16:06.400 --> 00:16:08.400]  Michael Jackson,
[00:16:08.400 --> 00:16:10.400]  這些知名的人物,
[00:16:10.400 --> 00:16:12.400]  如果一個一個公佈出來的話,
[00:16:12.400 --> 00:16:14.400]  你可能會非常的壓抑,
[00:16:14.400 --> 00:16:15.400]  我不要提別的了,
[00:16:15.400 --> 00:16:18.400]  單單一國之君Clinton,
[00:16:18.400 --> 00:16:23.400]  他除了那一個跟他的實習生髮生這個醜聞的事情之外,
[00:16:23.400 --> 00:16:25.400]  你可以看見,
[00:16:25.400 --> 00:16:28.400]  其實他不是隻有如此啊,
[00:16:28.400 --> 00:16:29.400]  是不是?
[00:16:29.400 --> 00:16:30.400]  我們中國人常講說,
[00:16:30.400 --> 00:16:34.400]  上樑不正下樑歪,
[00:16:34.400 --> 00:16:36.400]  一國之君,
[00:16:36.400 --> 00:16:37.400]  但今天在美國,
[00:16:37.400 --> 00:16:39.400]  我們是經過了兩次選舉,
[00:16:39.400 --> 00:16:42.400]  我們到後來只能說怎麼樣,
[00:16:42.400 --> 00:16:46.400]  在爛的當中找不爛的,
[00:16:46.400 --> 00:16:47.400]  懂這意思嗎?
[00:16:47.400 --> 00:16:49.400]  比較不爛的,
[00:16:49.400 --> 00:16:53.400]  怎麼會到這種地步呢?
[00:16:53.400 --> 00:16:55.400]  美國怎麼會到這種地步呢?
[00:16:55.400 --> 00:17:00.400]  因爲我們遠離了這位神,
[00:17:00.400 --> 00:17:03.400]  因爲遠離了神的標準,
[00:17:03.400 --> 00:17:07.400]  所以這是今天人類最大的問題,
[00:17:07.400 --> 00:17:10.400]  美國這一個全世界最強的國家,
[00:17:10.400 --> 00:17:12.400]  透過他的影響力,
[00:17:12.400 --> 00:17:14.400]  一直在把這個輸出去,
[00:17:14.400 --> 00:17:16.400]  早年四五十年前,
[00:17:16.400 --> 00:17:18.400]  美國的宣教士,
[00:17:18.400 --> 00:17:21.400]  把這個基督的福音帶到世界各地,
[00:17:21.400 --> 00:17:23.400]  但是今天美國藉着好萊塢,
[00:17:23.400 --> 00:17:24.400]  藉着這些媒體,
[00:17:24.400 --> 00:17:27.400]  他也正在把一些不好的影響,
[00:17:27.400 --> 00:17:29.400]  淫亂的東西,
[00:17:29.400 --> 00:17:33.400]  影響到全世界,
[00:17:33.400 --> 00:17:35.400]  這就是爲什麼,
[00:17:35.400 --> 00:17:40.400]  今天我們需要這個大好的消息,
[00:17:40.400 --> 00:17:43.400]  這個消息關心的不是隻有美國人,
[00:17:43.400 --> 00:17:45.400]  這個消息關心的是什麼?
[00:17:45.400 --> 00:17:46.400]  是萬民的,
[00:17:46.400 --> 00:17:52.400]  是關心全人類的,
[00:17:52.400 --> 00:17:55.400]  所以怎麼解決這個罪呢?
[00:17:55.400 --> 00:17:59.400]  怎麼解決這個罪?
[00:17:59.400 --> 00:18:04.400]  當我們在罪的當中的時候呢,
[00:18:04.400 --> 00:18:06.400]  其實所帶來的結果,
[00:18:06.400 --> 00:18:10.400]  就是我們跟神隔絕了,
[00:18:10.400 --> 00:18:12.400]  我們的神是聖潔的,
[00:18:12.400 --> 00:18:14.400]  所以他說什麼?
[00:18:14.400 --> 00:18:17.400]  所以他也要我們聖潔,
[00:18:17.400 --> 00:18:25.400]  非聖潔沒有人能見神,
[00:18:25.400 --> 00:18:26.400]  聽懂了沒?
[00:18:26.400 --> 00:18:28.400]  包括我們已經信主了,
[00:18:28.400 --> 00:18:32.400]  我們都要認識這位神是聖潔的,
[00:18:32.400 --> 00:18:35.400]  有的時候我們很隨便,
[00:18:35.400 --> 00:18:39.400]  我們拿神的名字來開玩笑,
[00:18:39.400 --> 00:18:44.400]  或者是我們在聚會的中間,
[00:18:44.400 --> 00:18:46.400]  在敬拜神的時候,
[00:18:46.400 --> 00:18:48.400]  沒有一個敬畏神的心,
[00:18:48.400 --> 00:18:50.400]  丟着眉你知道嗎?
[00:18:50.400 --> 00:18:55.400]  這是非常得罪神的事情,
[00:18:55.400 --> 00:18:58.400]  我們的神是聖潔的,
[00:18:58.400 --> 00:19:02.400]  他不會喜歡我們過這種污穢敗壞的生活,
[00:19:02.400 --> 00:19:05.400]  可是怎麼解決這個問題呢?
[00:19:05.400 --> 00:19:06.400]  神的公義,
[00:19:06.400 --> 00:19:08.400]  神的聖潔這一面,
[00:19:08.400 --> 00:19:11.400]  要求信靠他的人,
[00:19:11.400 --> 00:19:13.400]  他的耳裏必須要聖潔,
[00:19:13.400 --> 00:19:16.400]  必須要符合他的公義,
[00:19:16.400 --> 00:19:20.400]  因此公義一定帶來一個結果是什麼?
[00:19:20.400 --> 00:19:22.400]  上帝要審判,
[00:19:22.400 --> 00:19:24.400]  這個審判就是,
[00:19:24.400 --> 00:19:26.400]  當人犯了罪之後,
[00:19:26.400 --> 00:19:28.400]  離開了神,
[00:19:28.400 --> 00:19:29.400]  所以你可以看見,
[00:19:29.400 --> 00:19:32.400]  今天這個世界的光景就是如此,
[00:19:32.400 --> 00:19:34.400]  當世界越離開神,
[00:19:34.400 --> 00:19:37.400]  這個世界只會越來越混亂,
[00:19:37.400 --> 00:19:40.400]  最近我們在查早上晨島,
[00:19:40.400 --> 00:19:42.400]  在查啓示錄,
[00:19:42.400 --> 00:19:44.400]  你看完啓示錄,
[00:19:44.400 --> 00:19:46.400]  你就會發現一個結論就是,
[00:19:46.400 --> 00:19:49.400]  這個世界會越來越好的,
[00:19:49.400 --> 00:19:53.400]  還是這個世界會越來越差?
[00:19:53.400 --> 00:19:56.400]  請告訴我。
[00:19:56.400 --> 00:19:58.400]  這個世界最後,
[00:19:58.400 --> 00:20:00.400]  在啓示錄裏面告訴我們說,
[00:20:00.400 --> 00:20:02.400]  會發生什麼事情呢?
[00:20:02.400 --> 00:20:07.400]  哈米吉多頓大戰,
[00:20:07.400 --> 00:20:08.400]  是不是?
[00:20:08.400 --> 00:20:10.400]  當世界走到最後的時候,
[00:20:10.400 --> 00:20:12.400]  一定會有一次的,
[00:20:12.400 --> 00:20:16.400]  這種可能是全世界全球性的一個大戰,
[00:20:16.400 --> 00:20:18.400]  人類罪惡滿盈,
[00:20:18.400 --> 00:20:19.400]  到達一個結果,
[00:20:19.400 --> 00:20:21.400]  最後呢?
[00:20:21.400 --> 00:20:23.400]  這個戰爭會爆發,
[00:20:23.400 --> 00:20:25.400]  不僅僅是這些戰爭爆發,
[00:20:25.400 --> 00:20:27.400]  而且聖經上告訴我們說,
[00:20:27.400 --> 00:20:28.400]  最後有一天,
[00:20:28.400 --> 00:20:32.400]  整個世界會到哪裏去?
[00:20:32.400 --> 00:20:35.400]  會到哪裏?
[00:20:35.400 --> 00:20:36.400]  所有一切,
[00:20:36.400 --> 00:20:37.400]  天地萬物,
[00:20:37.400 --> 00:20:38.400]  聖經告訴我們說,
[00:20:38.400 --> 00:20:44.400]  有一天,一切有形子的都要消化,
[00:20:44.400 --> 00:20:48.400]  都要被燒滅了。
[00:20:48.400 --> 00:20:50.400]  丟子妹,真的你這樣覺得嗎?
[00:20:50.400 --> 00:20:51.400]  你相信嗎?
[00:20:51.400 --> 00:20:53.400]  你相信嗎?
[00:20:53.400 --> 00:20:56.400]  如果你真相信,
[00:20:56.400 --> 00:20:58.400]  我們的整個的思維,
[00:20:58.400 --> 00:21:02.400]  我們整個的人生觀會不一樣。
[00:21:02.400 --> 00:21:04.400]  我相信,
[00:21:04.400 --> 00:21:07.400]  我們對於這些所說的,
[00:21:07.400 --> 00:21:11.400]  沒有到達百分之百的相信。
[00:21:11.400 --> 00:21:13.400]  親愛的丟子妹,
[00:21:13.400 --> 00:21:15.400]  當我們犯罪的時候,
[00:21:15.400 --> 00:21:16.400]  帶來一個結果,
[00:21:16.400 --> 00:21:21.400]  就是跟神隔絕。
[00:21:21.400 --> 00:21:23.400]  對不對?
[00:21:23.400 --> 00:21:26.400]  但是神的心意並不是如此。
[00:21:26.400 --> 00:21:32.400]  神不希望我們跟祂是隔絕的。
[00:21:32.400 --> 00:21:39.400]  就好像有一個,
[00:21:39.400 --> 00:21:41.400]  我們看看,
[00:21:41.400 --> 00:21:44.400]  所以你看這整個世界,
[00:21:44.400 --> 00:21:47.400]  我們就以這些大的宗教來講,
[00:21:47.400 --> 00:21:49.400]  伊斯蘭教,
[00:21:49.400 --> 00:21:50.400]  佛教,
[00:21:50.400 --> 00:21:51.400]  印度教,
[00:21:51.400 --> 00:21:52.400]  這些大的宗教,
[00:21:52.400 --> 00:21:54.400]  他們都在想要解決罪的問題。
[00:21:54.400 --> 00:21:56.400]  伊斯蘭教,
