
[00:00:00.000 --> 00:00:02.000]  今天要分享的經文
[00:05:29.000 --> 00:05:30.000]  告訴他們
[00:05:30.000 --> 00:05:32.000]  人生的路要怎麼走
[00:05:32.000 --> 00:05:34.000]  你要怎麼在你的具體生活裡面
[00:05:34.000 --> 00:05:36.000]  要活出你的信仰
[00:05:36.000 --> 00:05:40.000]  所以他這裡第一個很重要的法寶
[00:05:40.000 --> 00:05:41.000]  也是錦囊
[00:05:41.000 --> 00:05:43.000]  他說要記住這些法則
[00:05:43.000 --> 00:05:44.000]  要謹守誡命
[00:05:44.000 --> 00:05:46.000]  那究竟這些法則是什麼呢
[00:05:46.000 --> 00:05:48.000]  剛才我分享的就是
[00:05:48.000 --> 00:05:50.000]  如果直接來講
[00:05:50.000 --> 00:05:52.000]  就是聖經裡面舊約的
[00:05:52.000 --> 00:05:53.000]  這個摩西五經摩西律法
[00:05:53.000 --> 00:05:55.000]  但是他這裡加了我的
[00:05:55.000 --> 00:05:58.000]  就代表是他自己的一些家教
[00:05:58.000 --> 00:06:01.000]  或者是他的家裡面的一些準則
[00:06:01.000 --> 00:06:02.000]  而這些的準則呢
[00:06:02.000 --> 00:06:04.000]  是建基於神的教導
[00:06:04.000 --> 00:06:07.000]  建基於神的律法的
[00:06:07.000 --> 00:06:10.000]  那很重要
[00:06:10.000 --> 00:06:12.000]  首先我們要明白
[00:06:12.000 --> 00:06:14.000]  要清楚這些的教導是什麼
[00:06:14.000 --> 00:06:15.000]  然後呢
[00:06:15.000 --> 00:06:18.000]  你才能夠得到上帝的賜福
[00:06:18.000 --> 00:06:20.000]  就是第二節裡面所講的
[00:06:20.000 --> 00:06:23.000]  因為祂必將長久的日子
[00:06:23.000 --> 00:06:26.000]  生命的年數與平安加給你
[00:06:26.000 --> 00:06:28.000]  那這個祂是指什麼呢
[00:06:28.000 --> 00:06:30.000]  就是指這些的法則
[00:06:30.000 --> 00:06:32.000]  這些的誡命
[00:06:32.000 --> 00:06:34.000]  那如果你記住祂的話
[00:06:34.000 --> 00:06:36.000]  你謹守祂的話
[00:06:36.000 --> 00:06:38.000]  這樣會帶來一個的結果
[00:06:38.000 --> 00:06:39.000]  或者是一個好處
[00:06:39.000 --> 00:06:41.000]  就是讓你的日子呢
[00:06:41.000 --> 00:06:42.000]  可以長久
[00:06:42.000 --> 00:06:44.000]  然後你生命的年歲
[00:06:44.000 --> 00:06:45.000]  還有平安呢
[00:06:45.000 --> 00:06:46.000]  都會加給你
[00:06:46.000 --> 00:06:47.000]  意思是什麼呢
[00:06:47.000 --> 00:06:49.000]  你至少得到兩樣的祝福
[00:06:49.000 --> 00:06:52.000]  第一樣呢你可以長壽
[00:06:52.000 --> 00:06:55.000]  第二樣呢你可以平安
[00:06:55.000 --> 00:06:58.000]  其實平安跟長壽呢
[00:06:58.000 --> 00:07:00.000]  也是我們中國人特別享有的
[00:07:00.000 --> 00:07:02.000]  那中國人可能還多一樣
[00:07:02.000 --> 00:07:03.000]  就是想富貴
[00:07:03.000 --> 00:07:04.000]  平安
[00:07:04.000 --> 00:07:05.000]  還要長命
[00:07:05.000 --> 00:07:06.000]  還要富貴
[00:07:06.000 --> 00:07:08.000]  那你缺一樣好像也不太好
[00:07:08.000 --> 00:07:10.000]  如果你只是很長壽
[00:07:10.000 --> 00:07:11.000]  你沒有平安
[00:07:11.000 --> 00:07:13.000]  那你日子就很難過了
[00:07:13.000 --> 00:07:15.000]  你還不如不長壽對不對
[00:07:15.000 --> 00:07:16.000]  那這裡講到說
[00:07:16.000 --> 00:07:18.000]  你既想長壽
[00:07:18.000 --> 00:07:20.000]  而且你還得平安
[00:07:20.000 --> 00:07:23.000]  你的日子非常的平安穩妥
[00:07:23.000 --> 00:07:25.000]  你過得很好
[00:07:25.000 --> 00:07:26.000]  為什麼會這樣呢
[00:07:26.000 --> 00:07:28.000]  因為你有上帝的律法
[00:07:28.000 --> 00:07:30.000]  你有準則在你的生命裡面
[00:07:30.000 --> 00:07:33.000]  你知道怎麼走你的人生的道路
[00:07:33.000 --> 00:07:37.000]  你知道你的每一步要怎麼樣走
[00:07:37.000 --> 00:07:39.000]  才是符合上帝的心意
[00:07:39.000 --> 00:07:42.000]  也知道你的生活的準則
[00:07:42.000 --> 00:07:43.000]  應該是怎樣
[00:07:43.000 --> 00:07:46.000]  你做事情有一個的標準
[00:07:46.000 --> 00:07:48.000]  你知道應該要怎麼去做
[00:07:48.000 --> 00:07:51.000]  這個呢就是首要的
[00:07:51.000 --> 00:07:55.000]  就是記住上帝的法則
[00:07:55.000 --> 00:07:57.000]  記住祂的誡命
[00:07:57.000 --> 00:08:00.000]  也就是說我們常常要讀神的話語
[00:08:00.000 --> 00:08:02.000]  我們要明白聖經的一個要求
[00:08:02.000 --> 00:08:04.000]  按照祂的指引
[00:08:04.000 --> 00:08:09.000]  祂的教導來生活
[00:08:09.000 --> 00:08:10.000]  在這裡
[00:08:10.000 --> 00:08:11.000]  接下來呢
[00:08:11.000 --> 00:08:15.000]  他又給了另外幾個的錦囊
[00:08:15.000 --> 00:08:17.000]  讓我們能夠更加的清楚
[00:08:17.000 --> 00:08:19.000]  應該怎麼做呢
[00:08:19.000 --> 00:08:21.000]  才能夠有一個豐盛的人生
[00:08:21.000 --> 00:08:23.000]  當然我們知道有些時候
[00:08:23.000 --> 00:08:26.000]  因為罪的介入呢
[00:08:26.000 --> 00:08:28.000]  我們沒有辦法能夠很清楚
[00:08:28.000 --> 00:08:30.000]  或者是很明顯的體現出來
[00:08:30.000 --> 00:08:32.000]  我們每天都過得好像很充實
[00:08:32.000 --> 00:08:34.000]  很平安很好
[00:08:34.000 --> 00:08:36.000]  有些時候我們會受罪的影響
[00:08:36.000 --> 00:08:38.000]  我們的生活有很多的困苦
[00:08:38.000 --> 00:08:39.000]  很多的艱難
[00:08:39.000 --> 00:08:40.000]  也許心裡面
[00:08:40.000 --> 00:08:42.000]  有些時候也會失去平安
[00:08:42.000 --> 00:08:43.000]  那這個時候呢
[00:08:43.000 --> 00:08:46.000]  你就更需要神的話語來幫助你
[00:08:46.000 --> 00:08:50.000]  讓你能夠定精在耶穌基督身上
[00:08:50.000 --> 00:08:51.000]  能夠在祂裡面
[00:08:51.000 --> 00:08:54.000]  你找到了真正的平安
[00:08:54.000 --> 00:08:57.000]  那第二件的事情
[00:08:57.000 --> 00:08:58.000]  第二個的錦囊
[00:08:58.000 --> 00:09:01.000]  就是要長存慈愛
[00:09:01.000 --> 00:09:03.000]  保持誠實
[00:09:03.000 --> 00:09:07.000]  這裡講到不可使慈愛誠實離開你
[00:09:07.000 --> 00:09:08.000]  要記在你的錦像上
[00:09:08.000 --> 00:09:10.000]  要刻在你的心板上
[00:09:10.000 --> 00:09:12.000]  那這裡的慈愛呢
[00:09:12.000 --> 00:09:14.000]  如果你看原文的話呢
[00:09:14.000 --> 00:09:18.000]  它其實應該翻譯成忠誠
[00:09:18.000 --> 00:09:21.000]  會比較準確一點
[00:09:21.000 --> 00:09:22.000]  在原文裡面
[00:09:22.000 --> 00:09:25.000]  它應該是翻譯成忠誠會比較準確
[00:09:25.000 --> 00:09:27.000]  那但是在這裡
[00:09:27.000 --> 00:09:29.000]  它翻譯成慈愛呢
[00:09:29.000 --> 00:09:32.000]  是一個常常在中文的翻譯裡面常有的
[00:09:32.000 --> 00:09:34.000]  而且這兩個詞就是
[00:09:34.000 --> 00:09:37.000]  慈愛跟誠實這兩個詞呢
[00:09:37.000 --> 00:09:38.000]  往往是放在一起的
[00:09:38.000 --> 00:09:40.000]  所以你在讀詩篇讀真言
[00:09:40.000 --> 00:09:42.000]  在讀舊約很多的經文裡面
[00:09:42.000 --> 00:09:44.000]  常常會看到
[00:09:44.000 --> 00:09:45.000]  它把誠實
[00:09:45.000 --> 00:09:47.000]  它把慈愛跟誠實
[00:09:47.000 --> 00:09:49.000]  會放在一起來使用
[00:09:49.000 --> 00:09:50.000]  為什麼會這樣呢
[00:09:50.000 --> 00:09:51.000]  其實它們的意思是相近的
[00:09:51.000 --> 00:09:53.000]  就是一個非常的忠誠
[00:09:53.000 --> 00:09:54.000]  非常的信使
[00:09:54.000 --> 00:09:55.000]  就是這個意思
[00:09:55.000 --> 00:09:57.000]  而這個字眼
[00:09:57.000 --> 00:10:00.000]  就是這兩個詞通常用在什麼情況呢
[00:10:00.000 --> 00:10:03.000]  就是用在立約的這種情況底下
[00:10:03.000 --> 00:10:06.000]  就是兩個人的一種盟約的關係
[00:10:06.000 --> 00:10:08.000]  它是用在這種的情況底下
[00:10:08.000 --> 00:10:12.000]  所以它是一個立約所用的字眼
[00:10:12.000 --> 00:10:14.000]  就是一個盟約的用詞
[00:10:14.000 --> 00:10:16.000]  那它表明什麼呢
[00:10:16.000 --> 00:10:18.000]  表明一種很穩固的
[00:10:18.000 --> 00:10:22.000]  很持久的一種互信的關係
[00:10:22.000 --> 00:10:25.000]  那這個可以用在人和上帝之間
[00:10:25.000 --> 00:10:28.000]  也可以用在人與人之間
[00:10:28.000 --> 00:10:30.000]  問題是現在
[00:10:30.000 --> 00:10:32.000]  我們是生活在一個
[00:10:32.000 --> 00:10:35.000]  詩約還有一個是
[00:10:35.000 --> 00:10:37.000]  詩信的年代裡面
[00:10:37.000 --> 00:10:39.000]  你同意嗎
[00:10:39.000 --> 00:10:41.000]  我們現在很多人
[00:10:41.000 --> 00:10:43.000]  他已經不守約了
[00:10:43.000 --> 00:10:45.000]  而且呢也不守信
[00:10:45.000 --> 00:10:46.000]  所以我們實際上
[00:10:46.000 --> 00:10:49.000]  是活在一個詩信還有詩約的一個時代裡面
[00:10:49.000 --> 00:10:52.000]  所以我們常常會被人放鴿子
[00:10:52.000 --> 00:10:53.000]  常常你跟他約定了
[00:10:53.000 --> 00:10:55.000]  他會不出現
[00:10:55.000 --> 00:10:56.000]  你常常跟他談好了
[00:10:56.000 --> 00:10:58.000]  他會反悔
[00:10:58.000 --> 00:11:00.000]  他會欺騙
[00:11:00.000 --> 00:11:02.000]  他沒有誠實在裡面
[00:11:02.000 --> 00:11:04.000]  他沒有忠信在裡面
[00:11:04.000 --> 00:11:06.000]  所以呢你會發現
[00:11:06.000 --> 00:11:10.000]  你很難跟他再保持那種的關係
[00:11:10.000 --> 00:11:12.000]  因為中間有一些的欺騙
[00:11:12.000 --> 00:11:13.000]  或者是不誠實
[00:11:13.000 --> 00:11:16.000]  或者是他不守信不守約
[00:11:16.000 --> 00:11:18.000]  那我們也看新聞常常都會看到
[00:11:18.000 --> 00:11:20.000]  經常有說的假貨
[00:11:20.000 --> 00:11:22.000]  最近是那個還有水貨
[00:11:22.000 --> 00:11:25.000]  還有很多的詐騙在裡面
[00:11:25.000 --> 00:11:27.000]  這些就是詩信
[00:11:27.000 --> 00:11:30.000]  他沒有信用不誠信
[00:11:30.000 --> 00:11:32.000]  那還有不守約的
[00:11:32.000 --> 00:11:35.000]  那不守約我們自己常常也會犯
[00:11:35.000 --> 00:11:36.000]  我約了你
[00:11:36.000 --> 00:11:38.000]  本來八點鐘早上
[00:11:38.000 --> 00:11:40.000]  可能你八點半還沒有見人
[00:11:40.000 --> 00:11:42.000]  或者說我們有一些的活動
[00:11:42.000 --> 00:11:45.000]  我最近有比較多的一些體會
[00:11:45.000 --> 00:11:47.000]  就是我們有時候會辦一些的活動
[00:11:47.000 --> 00:11:49.000]  不是可以網上報名嗎
[00:11:49.000 --> 00:11:51.000]  有沒有網上報名過
[00:11:51.000 --> 00:11:53.000]  你報了名可是你當天沒有出現
[00:11:53.000 --> 00:11:56.000]  然後你沒有任何的交代的
[00:11:56.000 --> 00:11:57.000]  肯定有喔
[00:11:57.000 --> 00:12:00.000]  我知道當中有一些中姐妹也有
[00:12:00.000 --> 00:12:04.000]  我不管三七二十一我先報
[00:12:04.000 --> 00:12:06.000]  有的話我先報
[00:12:06.000 --> 00:12:08.000]  可是呢反正我不用交錢
[00:12:08.000 --> 00:12:11.000]  所以我到時候我就不出現
[00:12:11.000 --> 00:12:13.000]  我有事情我就跑了
[00:12:13.000 --> 00:12:14.000]  也沒有一個交代
[00:12:14.000 --> 00:12:16.000]  所以這個就是詩信
[00:12:16.000 --> 00:12:17.000]  詩約的一個時代
[00:12:17.000 --> 00:12:19.000]  我們常常也會受這個影響
[00:12:19.000 --> 00:12:21.000]  我們沒有了誠信
[00:12:21.000 --> 00:12:24.000]  沒有了這個
[00:12:24.000 --> 00:12:27.000]  所謂的忠誠在裡面
[00:12:27.000 --> 00:12:31.000]  所以就很多事情我們就會遇到困難
[00:12:31.000 --> 00:12:33.000]  我們就會陷入那種的困境裡面
[00:12:33.000 --> 00:12:35.000]  那不只是有些時候
[00:12:35.000 --> 00:12:37.000]  我令到別人陷入困境
[00:12:37.000 --> 00:12:39.000]  我自己也陷入困境
[00:12:39.000 --> 00:12:41.000]  所以這裡提到很重要的就是
[00:12:41.000 --> 00:12:44.000]  你要長存慈愛保持誠實
[00:12:44.000 --> 00:12:46.000]  其實是同樣的事情
[00:12:46.000 --> 00:12:49.000]  就是你要有誠信
[00:12:49.000 --> 00:12:51.000]  你要守約
[00:12:51.000 --> 00:12:52.000]  這個約呢
[00:12:52.000 --> 00:12:55.000]  在聖經裡面講到是一個叫做盟約
[00:12:55.000 --> 00:12:59.000]  是講到上帝跟人立約的這種盟約
[00:12:59.000 --> 00:13:01.000]  上帝跟人立約呢
[00:13:01.000 --> 00:13:03.000]  他從來不會失約的
[00:13:03.000 --> 00:13:05.000]  也從來不會不守約的
[00:13:05.000 --> 00:13:07.000]  上帝給人立了約他一定會成就的
[00:13:07.000 --> 00:13:09.000]  所以對人來講
[00:13:09.000 --> 00:13:12.000]  人在上帝面前他要立約
[00:13:12.000 --> 00:13:14.000]  或者是他跟其他的人之間
[00:13:14.000 --> 00:13:16.000]  他要許諾的話呢
[00:13:16.000 --> 00:13:20.000]  他也應該有這種的盟約的守則在裡面
[00:13:20.000 --> 00:13:22.000]  他要守信
[00:13:22.000 --> 00:13:24.000]  他要守約
[00:13:24.000 --> 00:13:28.000]  這個也成為我們能夠走在正確的道路上面
[00:13:28.000 --> 00:13:32.000]  讓我們的人生走得更加平坦的一個很重要的錦囊
[00:13:32.000 --> 00:13:35.000]  守約 誠信
[00:13:35.000 --> 00:13:37.000]  那在這裡講到說
[00:13:37.000 --> 00:13:39.000]  當我們這樣做的時候會怎麼樣呢
[00:13:39.000 --> 00:13:41.000]  會得到上帝的賜福
[00:13:41.000 --> 00:13:42.000]  這個賜福是怎樣呢
[00:13:42.000 --> 00:13:47.000]  就是在世人眼前蒙恩寵有聰明
[00:13:47.000 --> 00:13:49.000]  那蒙恩寵意思是什麼
[00:13:49.000 --> 00:13:51.000]  神很喜悅你
[00:13:51.000 --> 00:13:52.000]  然後呢
[00:13:52.000 --> 00:13:53.000]  人呢
[00:13:53.000 --> 00:13:54.000]  也很喜悅你
[00:13:54.000 --> 00:13:57.000]  就是說你基本上是神見神愛
[00:13:57.000 --> 00:13:59.000]  然後人見也是人愛
[00:13:59.000 --> 00:14:00.000]  就是你很受歡迎啊
[00:14:00.000 --> 00:14:04.000]  你的這個形象很好
[00:14:04.000 --> 00:14:06.000]  別人對你的印象很好
[00:14:06.000 --> 00:14:07.000]  你在別人眼中
[00:14:07.000 --> 00:14:09.000]  你有一個比較好的形象
[00:14:09.000 --> 00:14:11.000]  那你是一個守約的
[00:14:11.000 --> 00:14:12.000]  一個有信用的人
[00:14:12.000 --> 00:14:13.000]  然後呢
[00:14:13.000 --> 00:14:15.000]  你也蒙別人的一個愛戴
[00:14:15.000 --> 00:14:17.000]  那第二呢
[00:14:17.000 --> 00:14:18.000]  就是說有聰明
[00:14:18.000 --> 00:14:20.000]  那這個翻譯有點特別
[00:14:20.000 --> 00:14:23.000]  其實在其他的譯本裡面不會這麼翻譯
[00:14:23.000 --> 00:14:24.000]  其他的譯本
[00:14:24.000 --> 00:14:25.000]  比如說新譯本裡面
[00:14:25.000 --> 00:14:27.000]  他會翻譯成得美名
[00:14:27.000 --> 00:14:29.000]  就是得美名的意思就是說
[00:14:29.000 --> 00:14:31.000]  你有美好的名聲
[00:14:31.000 --> 00:14:33.000]  就是你有美好的名聲
[00:14:33.000 --> 00:14:35.000]  你的個人的形象
[00:14:35.000 --> 00:14:36.000]  你會被建立起來
[00:14:36.000 --> 00:14:37.000]  你在人面前
[00:14:37.000 --> 00:14:39.000]  你有一個很美好的名聲
[00:14:39.000 --> 00:14:40.000]  所以你做事呢
[00:14:40.000 --> 00:14:42.000]  會比較容易成功
[00:14:42.000 --> 00:14:43.000]  你有名聲的人
[00:14:43.000 --> 00:14:44.000]  你信譽好
[00:14:44.000 --> 00:14:45.000]  不管你是做生意
[00:14:45.000 --> 00:14:48.000]  還是你在其他方面的工作
[00:14:48.000 --> 00:14:50.000]  你都一定會比較容易成功
[00:14:50.000 --> 00:14:52.000]  很多人願意跟你合作
[00:14:52.000 --> 00:14:55.000]  很多人願意來幫助你
[00:14:55.000 --> 00:14:57.000]  這個是很重要一點
[00:14:57.000 --> 00:15:00.000]  守約就是長存慈愛
[00:15:00.000 --> 00:15:02.000]  保持誠實
[00:15:02.000 --> 00:15:05.000]  我們來看第三個的錦囊
[00:15:05.000 --> 00:15:06.000]  第五節第六節
[00:15:06.000 --> 00:15:09.000]  這個也是我們這段經文裡面的中心
[00:15:09.000 --> 00:15:13.000]  或者是核心的金句
[00:15:13.000 --> 00:15:14.000]  就是這裡講到說
[00:15:14.000 --> 00:15:16.000]  要專心仰賴耶和華
[00:15:16.000 --> 00:15:19.000]  不可依靠自己的聰明
[00:15:19.000 --> 00:15:20.000]  這裡講到說
[00:15:20.000 --> 00:15:25.000]  還有一個就是要認定他
[00:15:25.000 --> 00:15:27.000]  至少有兩個要
[00:15:27.000 --> 00:15:29.000]  一個是要專心仰賴耶和華
[00:15:29.000 --> 00:15:32.000]  第二個就是要認定他
[00:15:32.000 --> 00:15:37.000]  怎麼樣叫做專心仰賴耶和華呢
[00:15:37.000 --> 00:15:38.000]  專心仰賴耶和華
[00:15:38.000 --> 00:15:40.000]  其實是跟後面這個
[00:15:40.000 --> 00:15:43.000]  不可依靠自己的聰明是相對的
[00:15:43.000 --> 00:15:44.000]  它是連在一起講
[00:15:44.000 --> 00:15:45.000]  也就是說
[00:15:45.000 --> 00:15:50.000]  當你依靠你自己聰明的時候
[00:15:50.000 --> 00:15:54.000]  其實你就不能夠專心仰賴耶和華
[00:15:54.000 --> 00:15:57.000]  很多時候我們都覺得自己有點小聰明
[00:15:57.000 --> 00:15:59.000]  我們都會用盡我們各種的方法
