
[00:00:00.000 --> 00:00:07.060]  過去的主餐主人,我們亦都多探討關於教會的健康
[00:03:58.580 --> 00:04:01.580]  其實我們都要面對很多抉擇
[00:04:01.580 --> 00:04:04.580]  而我們就會作為一個有神的人
[00:04:04.580 --> 00:04:09.580]  我們會問神在這件事情上,祢的心意是怎樣呢?
[00:04:09.580 --> 00:04:11.580]  祢的計劃是怎樣呢?
[00:04:11.580 --> 00:04:13.580]  我們很想跟隨祢的帶領
[00:04:13.580 --> 00:04:16.580]  因為我們知道祢的帶領是最美好的
[00:04:16.580 --> 00:04:18.580]  所以在現實生活裏面
[00:04:18.580 --> 00:04:21.580]  其實基督徒都是常常問這個問題
[00:04:21.580 --> 00:04:25.580]  我們怎樣去明白神的旨意
[00:04:25.580 --> 00:04:27.580]  而我們也必須承認
[00:04:27.580 --> 00:04:29.580]  當我們尋求神的心意的時候
[00:04:29.580 --> 00:04:31.580]  有時候我們打開聖經
[00:04:31.580 --> 00:04:35.580]  在神的話語裏面不會直接給我們一個答覆
[00:04:35.580 --> 00:04:37.580]  你轉不轉這份工作
[00:04:37.580 --> 00:04:39.580]  你是不是應該移不移民
[00:04:39.580 --> 00:04:43.580]  在聖經裏面有時候是不容易直接找到答案的
[00:04:43.580 --> 00:04:45.580]  所以這個就考我們了
[00:04:45.580 --> 00:04:49.580]  考我們在實際的生活裏面,信仰生活裏面
[00:04:49.580 --> 00:04:53.580]  我們怎樣在多方面去掌握,去了解
[00:04:53.580 --> 00:04:57.580]  以致到我知道我做這些事情是出於上帝
[00:04:57.580 --> 00:04:59.580]  是出於祂的帶領
[00:04:59.580 --> 00:05:01.580]  所以這個就是很重要的事
[00:05:01.580 --> 00:05:04.580]  而我也都相信保羅都知道
[00:05:04.580 --> 00:05:08.580]  當時的基督徒都一樣是面對著這些問題
[00:05:08.580 --> 00:05:11.580]  所以他就在羅馬書十二章的第二節裏面
[00:05:11.580 --> 00:05:14.580]  就給出一個指引
[00:05:14.580 --> 00:05:16.580]  而這個指引是什麼呢?
[00:05:16.580 --> 00:05:19.580]  這個指引就是呼籲基督徒
[00:05:19.580 --> 00:05:22.580]  需要的就去測驗
[00:05:22.580 --> 00:05:27.580]  何謂神的善良,純全可喜悅的旨意
[00:05:27.580 --> 00:05:32.580]  最關鍵的就是基督徒是需要測驗
[00:05:32.580 --> 00:05:37.580]  神最美好的旨意是需要每一個屬神的人去測驗
[00:05:37.580 --> 00:05:39.580]  什麼叫做測驗呢?
[00:05:39.580 --> 00:05:43.580]  測驗的意思就是我們懂得去辨別
[00:05:43.580 --> 00:05:46.580]  測驗的意思是我們懂得去到明辨
[00:05:46.580 --> 00:05:50.580]  去到辨識一些事情是源於神的心意
[00:05:50.580 --> 00:05:53.580]  測驗也包括了當我們明白了的時候
[00:05:53.580 --> 00:05:56.580]  我們是樂意進行的意思
[00:05:56.580 --> 00:05:58.580]  我們是接納上帝的心意
[00:05:58.580 --> 00:06:02.580]  我們就順從一個這樣的意思
[00:06:02.580 --> 00:06:04.580]  測驗從另一個角度來看
[00:06:04.580 --> 00:06:07.580]  就是我們要運用我們的理性
[00:06:07.580 --> 00:06:09.580]  運用我們的知識
[00:06:09.580 --> 00:06:10.580]  運用我們的智慧
[00:06:10.580 --> 00:06:13.580]  運用我們的常識
[00:06:13.580 --> 00:06:16.580]  我們將這一切放在神的面前
[00:06:16.580 --> 00:06:18.580]  我們去運用
[00:06:18.580 --> 00:06:21.580]  我們放在神的華語的基礎上
[00:06:21.580 --> 00:06:23.580]  放在聖靈的帶領上面
[00:06:23.580 --> 00:06:24.580]  然後我們去運用
[00:06:24.580 --> 00:06:26.580]  我們希望透過這些點點滴滴
[00:06:26.580 --> 00:06:29.580]  我們可以明白到神的心意
[00:06:29.580 --> 00:06:30.580]  在我們個人的身上
[00:06:30.580 --> 00:06:33.580]  又或者在我們教會整體的身上
[00:06:33.580 --> 00:06:35.580]  因為當我們知道的時候
[00:06:35.580 --> 00:06:37.580]  我們就很樂意來去跟隨
[00:06:37.580 --> 00:06:41.580]  所以保羅就給我們一個很重要的指示
[00:06:41.580 --> 00:06:45.580]  指引就是期盼我們所有基督徒
[00:06:45.580 --> 00:06:47.580]  我們不單止要獻為活祭
[00:06:47.580 --> 00:06:49.580]  將自己交給神
[00:06:49.580 --> 00:06:51.580]  讓我們不要停在那裡
[00:06:51.580 --> 00:06:53.580]  走人生路、侍奉路的時候
[00:06:53.580 --> 00:06:57.580]  我們繼續學習生命更新變化
[00:06:57.580 --> 00:06:58.580]  在變化裡面
[00:06:58.580 --> 00:07:00.580]  問上帝我們可以做些什麼
[00:07:00.580 --> 00:07:03.580]  我們可以怎樣活在祂的計劃裡面
[00:07:03.580 --> 00:07:04.580]  祂的安排裡面
[00:07:04.580 --> 00:07:09.580]  這個就要通過我們那種察驗的操練
[00:07:09.580 --> 00:07:16.580]  不斷的來尋求神的旨意並且回應
[00:07:16.580 --> 00:07:19.580]  當探討這方面的時候
[00:07:19.580 --> 00:07:25.580]  我今天早上和頂姐妹去一起學習一個功課
[00:07:25.580 --> 00:07:28.580]  有八點的功課去學
[00:07:28.580 --> 00:07:30.580]  希望我能夠很精簡去講
[00:07:30.580 --> 00:07:33.580]  如果不是這個崇拜都會越來越長
[00:07:33.580 --> 00:07:34.580]  我都知道
[00:07:34.580 --> 00:07:37.580]  所以我都會盡量精簡
[00:07:37.580 --> 00:07:41.580]  但是真的一講就要講完這八點
[00:07:41.580 --> 00:07:44.580]  我們有八大元素、八大要素
[00:07:44.580 --> 00:07:48.580]  是幫我們去明白神的旨意
[00:07:48.580 --> 00:07:50.580]  但是我需要先講的就是
[00:07:50.580 --> 00:07:53.580]  我們不是說每一次尋求神的旨意的時候
[00:07:53.580 --> 00:07:55.580]  八大要素都要做好
[00:07:55.580 --> 00:07:56.580]  不是
[00:07:56.580 --> 00:07:59.580]  而是說這些是一些參考、一些途徑、一些方式
[00:07:59.580 --> 00:08:02.580]  是幫助我們可以較容易去掌握
[00:08:02.580 --> 00:08:06.580]  上帝在我身上或者在教會裡面的旨意
[00:08:06.580 --> 00:08:08.580]  不是全部一定要用完
[00:08:08.580 --> 00:08:10.580]  又或者我列了一些次序
[00:08:10.580 --> 00:08:13.580]  又不是說一定要做這個、要做那個
[00:08:13.580 --> 00:08:14.580]  不是這樣的
[00:08:14.580 --> 00:08:18.580]  總之就是有八樣東西幫助我們去尋求神的旨意
[00:08:18.580 --> 00:08:23.580]  因為明白神的旨意是一件人生很重要的事
[00:08:23.580 --> 00:08:27.580]  所以我們就嘗試從這個途徑去思想
[00:08:27.580 --> 00:08:30.580]  這八樣東西是可以交替的、使用、輾轉的
[00:08:30.580 --> 00:08:35.580]  來幫助大家、來幫助突擊、來推想、來測驗、來命變
[00:08:35.580 --> 00:08:37.580]  而最終在某一個時候
[00:08:37.580 --> 00:08:40.580]  我們可能就會有一個結論、一個決定
[00:08:40.580 --> 00:08:43.580]  然後這樣走出神的大靈
[00:08:43.580 --> 00:08:46.580]  所以讓我們今天來到彼此的勉勵
[00:08:46.580 --> 00:08:50.580]  學習這個很重要的功課
[00:08:50.580 --> 00:08:54.580]  為了方便大家去明白這八個要素
[00:08:54.580 --> 00:08:56.580]  我就將它分為兩個層面
[00:08:56.580 --> 00:08:59.580]  所以你會發現有兩個層面
[00:08:59.580 --> 00:09:00.580]  每個層面有四點
[00:09:00.580 --> 00:09:02.580]  加起來就八點
[00:09:02.580 --> 00:09:04.580]  也都方便記的
[00:09:04.580 --> 00:09:05.580]  這兩個層面
[00:09:05.580 --> 00:09:07.580]  一個叫做內在的層面
[00:09:07.580 --> 00:09:09.580]  是強調我們那種生命的內裡的特質
[00:09:09.580 --> 00:09:12.580]  我們的態度、我們的心智
[00:09:12.580 --> 00:09:14.580]  在某方面我們需要這樣
[00:09:14.580 --> 00:09:16.580]  然後另外是外在的層面
[00:09:16.580 --> 00:09:18.580]  就強調當我們尋求神的心的時候
[00:09:18.580 --> 00:09:20.580]  我們眼睛都要外望的
[00:09:20.580 --> 00:09:23.580]  看一下環境、看一下一些的資訊
[00:09:23.580 --> 00:09:27.580]  看一下一些的話語、神的話語
[00:09:27.580 --> 00:09:31.580]  去幫我們去掌握上帝怎樣去講說話
[00:09:31.580 --> 00:09:35.580]  這個就是一個外在層面和內在層面
[00:09:35.580 --> 00:09:40.580]  我們把握時間去學習這個功課
[00:09:40.580 --> 00:09:41.580]  彼此的勉勵
[00:09:41.580 --> 00:09:46.580]  內在層面讓我們首先學習的一樣東西
[00:09:46.580 --> 00:09:50.580]  大家看這個螢光幕
[00:09:50.580 --> 00:09:53.580]  第一樣東西我們需要學習的是什麼呢?
[00:09:53.580 --> 00:09:56.580]  要禱告先行
[00:09:56.580 --> 00:09:59.580]  尋求神的心意
[00:09:59.580 --> 00:10:02.580]  讓我們先在神面前有祈禱
[00:10:02.580 --> 00:10:04.580]  祈禱真的很重要
[00:10:04.580 --> 00:10:07.580]  祈禱是我們整個基督徒生命的根基
[00:10:07.580 --> 00:10:11.580]  所以我們這麼大件事求問神的心意
[00:10:11.580 --> 00:10:13.580]  就需要用禱告擺上
[00:10:13.580 --> 00:10:16.580]  所以讓我們開始的時候
[00:10:16.580 --> 00:10:17.580]  打開我們的心門
[00:10:17.580 --> 00:10:18.580]  我們仰望神
[00:10:18.580 --> 00:10:19.580]  當我們肯祈禱的時候
[00:10:19.580 --> 00:10:21.580]  表明我們是相信神
[00:10:21.580 --> 00:10:22.580]  當我們肯祈禱的時候
[00:10:22.580 --> 00:10:24.580]  表明我們是樂意打開我們的心
[00:10:24.580 --> 00:10:26.580]  讓神介入我們的人生路
[00:10:26.580 --> 00:10:28.580]  讓祂的旨意成就在地上
[00:10:28.580 --> 00:10:30.580]  如同成就在天上
[00:10:30.580 --> 00:10:32.580]  當我們願意祈禱的時候
[00:10:32.580 --> 00:10:34.580]  表明我們不是靠自己
[00:10:34.580 --> 00:10:35.580]  我們是靠上帝
[00:10:35.580 --> 00:10:37.580]  因為我們自從信了耶穌之後
[00:10:37.580 --> 00:10:39.580]  我們已成為一個有神生命的人
[00:10:39.580 --> 00:10:40.580]  和以前很不同
[00:10:40.580 --> 00:10:41.580]  以前我什麼都自己想
[00:10:41.580 --> 00:10:42.580]  什麼都自己決定
[00:10:42.580 --> 00:10:44.580]  但是現在不是
[00:10:44.580 --> 00:10:45.580]  我們是靠上帝
[00:10:45.580 --> 00:10:47.580]  所以我們第一件事
[00:10:47.580 --> 00:10:48.580]  禱告先行
[00:10:48.580 --> 00:10:51.580]  我們要在神面前仰望禱告
[00:10:51.580 --> 00:10:54.580]  頂替我們的主耶穌基督
[00:10:54.580 --> 00:10:56.580]  是一個祈禱人
[00:10:56.580 --> 00:10:58.580]  有機會讀回四福音書
[00:10:58.580 --> 00:11:01.580]  耶穌是很多很多禱告
[00:11:01.580 --> 00:11:04.580]  所以祂很明白父神的心意
[00:11:04.580 --> 00:11:05.580]  在禱告裡面
[00:11:05.580 --> 00:11:06.580]  神的心意
[00:11:06.580 --> 00:11:08.580]  父神的心意就向祂顯明
[00:11:08.580 --> 00:11:11.580]  所以耶穌基督也曾經說過
[00:11:11.580 --> 00:11:13.580]  「只憑著自己不能作什麼
[00:11:13.580 --> 00:11:15.580]  唯有看見父所作的
[00:11:15.580 --> 00:11:18.580]  子才能作」
[00:11:18.580 --> 00:11:20.580]  是上帝父是這樣
[00:11:20.580 --> 00:11:21.580]  我就去做
[00:11:21.580 --> 00:11:23.580]  你會發現
[00:11:23.580 --> 00:11:26.580]  父神和子之間有一個很密切的關係
[00:11:26.580 --> 00:11:27.580]  但是同樣
[00:11:27.580 --> 00:11:29.580]  因為子有很好的禱告
[00:11:29.580 --> 00:11:30.580]  打開心門
[00:11:30.580 --> 00:11:32.580]  依靠上帝
[00:11:32.580 --> 00:11:34.580]  作為人子祂又這樣操練
[00:11:34.580 --> 00:11:35.580]  所以我們今天說
[00:11:35.580 --> 00:11:36.580]  求問神的旨意
[00:11:36.580 --> 00:11:39.580]  我們很想行神的心意的時候
[00:11:39.580 --> 00:11:42.580]  我們要很多很多的祈禱
[00:11:42.580 --> 00:11:43.580]  而我們的祈禱
[00:11:43.580 --> 00:11:45.580]  不是只是開始的時候祈禱
[00:11:45.580 --> 00:11:47.580]  是在中途要祈禱
[00:11:47.580 --> 00:11:49.580]  在最後都要祈禱
[00:11:49.580 --> 00:11:50.580]  一生都要祈禱
[00:11:50.580 --> 00:11:51.580]  我們用整個祈禱
[00:11:51.580 --> 00:11:53.580]  托住我們所做的決定
[00:11:53.580 --> 00:11:54.580]  所走的路
[00:11:54.580 --> 00:11:56.580]  所行的每一步
[00:11:56.580 --> 00:11:57.580]  所以這個是很重要的
[00:11:57.580 --> 00:11:58.580]  弟兄姊妹
[00:11:58.580 --> 00:12:00.580]  尋求神的旨意和祈禱
[00:12:00.580 --> 00:12:02.580]  是分不開的
[00:12:02.580 --> 00:12:03.580]  所以如果我們很多時候
[00:12:03.580 --> 00:12:04.580]  想一些事情
[00:12:04.580 --> 00:12:05.580]  做一些事情
[00:12:05.580 --> 00:12:06.580]  完全沒有禱告的時候
[00:12:06.580 --> 00:12:08.580]  讓我們自己反思一下
[00:12:08.580 --> 00:12:10.580]  究竟我們是自己想事情
[00:12:10.580 --> 00:12:13.580]  還是我們是在想神的事情
[00:12:13.580 --> 00:12:15.580]  神在我身上的計劃
[00:12:15.580 --> 00:12:17.580]  這個是值得我們思想的
[00:12:17.580 --> 00:12:19.580]  不單止這樣
[00:12:19.580 --> 00:12:20.580]  內在的因素
[00:12:20.580 --> 00:12:23.580]  除了說要禱告先行之外
[00:12:23.580 --> 00:12:24.580]  還有第二樣
[00:12:24.580 --> 00:12:25.580]  我們要彼此勉勵的
[00:12:25.580 --> 00:12:26.580]  一起學習的
[00:12:26.580 --> 00:12:29.580]  就是除去主觀
[00:12:29.580 --> 00:12:31.580]  除去主觀
[00:12:31.580 --> 00:12:33.580]  我相信我們都承認
[00:12:33.580 --> 00:12:35.580]  人是有主觀性的
[00:12:35.580 --> 00:12:36.580]  有時候我們看事情
[00:12:36.580 --> 00:12:38.580]  想事情是很主觀的
[00:12:38.580 --> 00:12:39.580]  是這樣的
[00:12:39.580 --> 00:12:42.580]  首先我們要明白自己
[00:12:42.580 --> 00:12:43.580]  人是會主觀
[00:12:43.580 --> 00:12:45.580]  那你就沒有那麼主觀了
[00:12:45.580 --> 00:12:46.580]  同不同意
[00:12:46.580 --> 00:12:47.580]  當我們連這句話都不承認
[00:12:47.580 --> 00:12:49.580]  可能你就真的很主觀
[00:12:49.580 --> 00:12:52.580]  當主觀的時候
[00:12:52.580 --> 00:12:53.580]  或者過分主觀的時候
[00:12:53.580 --> 00:12:56.580]  我們永遠看不到應該看的東西
[00:12:56.580 --> 00:12:58.580]  當我們很主觀的時候
[00:12:58.580 --> 00:13:00.580]  我們永遠聽不到
[00:13:00.580 --> 00:13:02.580]  應該要聽到的東西
[00:13:02.580 --> 00:13:05.580]  所以如果我們不除去主觀
[00:13:05.580 --> 00:13:07.580]  不除去我們個人的偏見的時候
[00:13:07.580 --> 00:13:09.580]  我們永遠聽不到上帝的聲音
[00:13:09.580 --> 00:13:11.580]  看不到神的指引
[00:13:11.580 --> 00:13:12.580]  為什麼?
[00:13:12.580 --> 00:13:13.580]  因為是我自己的想法
[00:13:13.580 --> 00:13:14.580]  已經籠罩了一切
[00:13:14.580 --> 00:13:17.580]  我們無法去明白上帝的心意
[00:13:17.580 --> 00:13:20.580]  所以我們要學習一種謙卑的態度
[00:13:20.580 --> 00:13:22.580]  我們不要隨便的
[00:13:22.580 --> 00:13:23.580]  又沒有思想過
[00:13:23.580 --> 00:13:24.580]  沒有祈禱過之後
[00:13:24.580 --> 00:13:26.580]  我們就馬上有這樣的念頭
[00:13:26.580 --> 00:13:27.580]  這些事情一定不會的
[00:13:27.580 --> 00:13:29.580]  絕對不是這樣的
[00:13:29.580 --> 00:13:30.580]  從來都不是這樣的
[00:13:30.580 --> 00:13:32.580]  沒有可能的
[00:13:32.580 --> 00:13:34.580]  不會在我身上的
[00:13:34.580 --> 00:13:35.580]  你一早已經想完的時候
[00:13:35.580 --> 00:13:37.580]  還尋問神的旨意
[00:13:37.580 --> 00:13:39.580]  是沒有什麼意思的
[00:13:39.580 --> 00:13:40.580]  所以我們要學習
[00:13:40.580 --> 00:13:41.580]  求問神的旨意的時候
[00:13:41.580 --> 00:13:46.580]  我們要先將這些主觀放下
[00:13:46.580 --> 00:13:48.580]  因為我們真的虛心
[00:13:48.580 --> 00:13:51.580]  在問神要我們做什麼
[00:13:51.580 --> 00:13:53.580]  要教會做什麼
[00:13:53.580 --> 00:13:55.580]  未來我們是願意為神而活
[00:13:55.580 --> 00:13:56.580]  那是什麼呢?
[00:13:56.580 --> 00:13:58.580]  這個主觀性是要
[00:13:58.580 --> 00:14:01.580]  彼此的提醒要放下
[00:14:01.580 --> 00:14:03.580]  甚至我們可以誇張一點
[00:14:03.580 --> 00:14:04.580]  去表達
[00:14:04.580 --> 00:14:06.580]  我們除去主觀的意思就是
[00:14:06.580 --> 00:14:07.580]  我們讓我們的心
[00:14:07.580 --> 00:14:10.580]  成為一張白紙一樣
[00:14:10.580 --> 00:14:11.580]  為什麼?
[00:14:11.580 --> 00:14:14.580]  讓上帝將他的計劃寫上來
[00:14:14.580 --> 00:14:16.580]  如果我們的心
[00:14:16.580 --> 00:14:20.580]  好像一張寫滿密麻麻的字
[00:14:20.580 --> 00:14:22.580]  那就不行了
[00:14:22.580 --> 00:14:23.580]  因為上帝說
[00:14:23.580 --> 00:14:24.580]  我想將我的心意告訴你
[00:14:24.580 --> 00:14:25.580]  都寫不下
[00:14:25.580 --> 00:14:28.580]  因為你已經堆到密麻麻
[00:14:28.580 --> 00:14:31.580]  所以主觀性會讓我們
[00:14:31.580 --> 00:14:32.580]  看不到上帝的旨意
[00:14:32.580 --> 00:14:34.580]  所以求神幫助我們
[00:14:34.580 --> 00:14:35.580]  在第二個層面
[00:14:35.580 --> 00:14:37.580]  在內在的層面裡
[00:14:37.580 --> 00:14:39.580]  我們學習一個功課
[00:14:39.580 --> 00:14:41.580]  我們要放下一些偏見
[00:14:41.580 --> 00:14:42.580]  主觀
[00:14:42.580 --> 00:14:46.580]  因為我們仰望著上帝
[00:14:46.580 --> 00:14:48.580]  有一位浸會的傳道人
[00:14:48.580 --> 00:14:49.580]  多年前
[00:14:49.580 --> 00:14:51.580]  神要引導他去香港島
[00:14:51.580 --> 00:14:53.580]  某一間的教會
[00:14:53.580 --> 00:14:55.580]  但是當他聽到的時候
[00:14:55.580 --> 00:14:56.580]  當他知道的時候
[00:14:56.580 --> 00:14:58.580]  他想都不用想
[00:14:58.580 --> 00:15:03.580]  就灑手令頭
[00:15:03.580 --> 00:15:05.580]  就好像若拿那樣逃避
[00:15:05.580 --> 00:15:06.580]  不關事
[00:15:06.580 --> 00:15:08.580]  絕對不是的
[00:15:08.580 --> 00:15:10.580]  我不去的
[00:15:10.580 --> 00:15:12.580]  一早就定了
[00:15:12.580 --> 00:15:15.580]  所以結果最後神怎樣做呢?
[00:15:15.580 --> 00:15:18.580]  神是用那些很大能的方式
[00:15:18.580 --> 00:15:21.580]  去幫助這位傳道人改變過來
[00:15:21.580 --> 00:15:26.580]  最後他真的去了那間教會服事
[00:15:26.580 --> 00:15:28.580]  而且帶來一個很大的祝福
[00:15:28.580 --> 00:15:30.580]  他就開始明白
[00:15:30.580 --> 00:15:33.580]  那件事真是出於有神的旨意
[00:15:33.580 --> 00:15:34.580]  不過在開始的時候
[00:15:34.580 --> 00:15:35.580]  他太主觀了
[00:15:35.580 --> 00:15:37.580]  所以太主觀的時候
[00:15:37.580 --> 00:15:38.580]  什麼都看不到
[00:15:38.580 --> 00:15:40.580]  也覺得和我沒有關係
[00:15:40.580 --> 00:15:42.580]  但是求神幫助我們
[00:15:42.580 --> 00:15:43.580]  在任何的事情上
[00:15:43.580 --> 00:15:44.580]  我們求問神
[00:15:44.580 --> 00:15:46.580]  我們做抉擇的時候
[00:15:46.580 --> 00:15:47.580]  讓我們知道
[00:15:47.580 --> 00:15:49.580]  什麼是上帝的旨意
[00:15:49.580 --> 00:15:51.580]  要知道的話
[00:15:51.580 --> 00:15:53.580]  除了祈禱
[00:15:53.580 --> 00:15:56.580]  讓我們放下我們的主觀性
[00:15:56.580 --> 00:15:57.580]  除此之外
[00:15:57.580 --> 00:15:58.580]  第三方面
[00:15:58.580 --> 00:16:00.580]  我們還要做些什麼呢?
[00:16:00.580 --> 00:16:01.580]  第三方面
[00:16:01.580 --> 00:16:04.580]  我們需要聆聽微聲
[00:16:04.580 --> 00:16:06.580]  就是我們需要的
[00:16:06.580 --> 00:16:10.580]  除了撤銷主觀性之外
[00:16:10.580 --> 00:16:12.580]  我們還要打開我們的心靈
[00:16:12.580 --> 00:16:16.580]  讓聖靈在我們生命裡面說話
[00:16:16.580 --> 00:16:19.580]  很多時候聖靈藉著一些微小的聲音
[00:16:19.580 --> 00:16:22.580]  在我們生命裡面喚醒我們
[00:16:22.580 --> 00:16:23.580]  甦醒我們
[00:16:23.580 --> 00:16:25.580]  激發我們
[00:16:25.580 --> 00:16:27.580]  因為有基督的旨意臨到
[00:16:27.580 --> 00:16:29.580]  如果我們回應
[00:16:29.580 --> 00:16:32.580]  聖靈所賜的平安就臨到我們身上
[00:16:32.580 --> 00:16:33.580]  我們就很開心
[00:16:33.580 --> 00:16:35.580]  所以我們需要怎麼樣呢?
[00:16:35.580 --> 00:16:37.580]  我們不只是除去了主觀
[00:16:37.580 --> 00:16:39.580]  我們還要積極地問上帝
[00:16:39.580 --> 00:16:40.580]  問聖靈
[00:16:40.580 --> 00:16:43.580]  有什麼是上帝的旨意呢?
[00:16:43.580 --> 00:16:48.580]  我們學習這種聆聽上帝聲音的一種操練
[00:16:48.580 --> 00:16:51.580]  而當然對我們來說都不容易
[00:16:51.580 --> 00:16:52.580]  為什麼呢?
[00:16:52.580 --> 00:16:55.580]  因為我們香港的基督徒太忙碌了
[00:16:55.580 --> 00:17:00.580]  太忙碌是會影響我們聆聽上帝的聲音
[00:17:00.580 --> 00:17:02.580]  因為上帝的聲音
[00:17:02.580 --> 00:17:04.580]  很多時候就在我們的安靜
[00:17:04.580 --> 00:17:06.580]  在我們騰出空間給主的時候
[00:17:06.580 --> 00:17:07.580]  祂就向我們說話
[00:17:07.580 --> 00:17:09.580]  但我們忙到沒什麼空間的時候
[00:17:09.580 --> 00:17:11.580]  上帝說我們都聽不到
[00:17:11.580 --> 00:17:14.580]  所以當我們聆聽上帝的聲音的時候
[00:17:14.580 --> 00:17:15.580]  其實也是一樣
[00:17:15.580 --> 00:17:17.580]  我們放緩一些腳步
[00:17:17.580 --> 00:17:18.580]  騰出一些時空
[00:17:18.580 --> 00:17:20.580]  給上帝和我們一起
[00:17:20.580 --> 00:17:24.580]  我們為祂願意騰出這些寶貴的時間
[00:17:24.580 --> 00:17:25.580]  這樣就可以了
[00:17:25.580 --> 00:17:27.580]  這樣我們就會越來越明白神的心意
