
[00:00:00.000 --> 00:00:02.640]  傳道書第三章的一至八節
[00:02:32.760 --> 00:02:38.000]  我相信大家也勾起了不多不少回憶
[00:02:38.000 --> 00:02:39.360]  好像星辰
[00:02:39.360 --> 00:02:40.640]  不知道大家有沒有看卡通片
[00:02:40.640 --> 00:02:41.320]  叮噹
[00:02:41.320 --> 00:02:42.560]  現在不是叮噹了
[00:02:42.560 --> 00:02:43.880]  叫做哆啦A夢
[00:02:43.880 --> 00:02:45.040]  好像說配
[00:02:45.040 --> 00:02:46.400]  不是好像 是直接
[00:02:46.400 --> 00:02:49.000]  配叮噹那個已經過世了
[00:02:49.000 --> 00:02:50.680]  父母 好朋友
[00:02:50.680 --> 00:02:52.400]  你的父母 你的好朋友
[00:02:52.400 --> 00:02:55.040]  我們都希望這些我們喜歡的人
[00:02:55.040 --> 00:02:57.400]  是不會變老的
[00:02:57.400 --> 00:03:01.520]  然而世界在變動
[00:03:01.520 --> 00:03:05.600]  變化不停地很確實地告訴我們
[00:03:05.600 --> 00:03:07.480]  是存在我們身邊的
[00:03:07.480 --> 00:03:09.520]  春天會變夏天
[00:03:09.520 --> 00:03:10.960]  夏天會變秋天
[00:03:10.960 --> 00:03:12.320]  秋天會變冬天
[00:03:12.320 --> 00:03:15.080]  冬天又會變回春天
[00:03:15.080 --> 00:03:17.040]  年輕人會變老
[00:03:17.040 --> 00:03:19.760]  新事物會變舊
[00:03:19.760 --> 00:03:22.840]  頭髮由黑會變白
[00:03:22.840 --> 00:03:29.720]  上個星期有人邀請我去吃飯
[00:03:29.720 --> 00:03:32.640]  我發覺原來凡事都有個定時
[00:03:32.640 --> 00:03:34.040]  好像傳道書所說
[00:03:34.040 --> 00:03:36.840]  人生裏面真的有一個季節
[00:03:36.840 --> 00:03:39.360]  人家請我吃飯 我懶得帶兩梳椒
[00:03:39.360 --> 00:03:41.080]  我就去一間韓國廚房
[00:03:41.080 --> 00:03:43.520]  我不開名 不跟他賣廣告
[00:03:43.520 --> 00:03:44.920]  我想買 他就說
[00:03:44.920 --> 00:03:47.880]  out of season
[00:03:47.880 --> 00:03:50.880]  原來難道我們掌握的
[00:03:50.880 --> 00:03:59.720]  我們無法控制人生的每一個季節
[00:03:59.720 --> 00:04:02.560]  總是好像很被動地去做
[00:04:02.560 --> 00:04:05.040]  我們所做的人生的一切
[00:04:05.040 --> 00:04:07.320]  我們出生 我們上學
[00:04:07.320 --> 00:04:09.560]  入學 讀書 我們工作等等
[00:04:09.560 --> 00:04:13.200]  人生就好像一個倒模
[00:04:13.200 --> 00:04:17.800]  我們似乎都是很被動地去做
[00:04:17.800 --> 00:04:21.000]  例如我來這裡移民 我很被動
[00:04:21.000 --> 00:04:23.080]  因為我父母要來移民
[00:04:23.080 --> 00:04:25.680]  於是我就很被動地來到三藩市
[00:04:25.680 --> 00:04:30.360]  很被動地由三藩市轉到南三藩市住
[00:04:30.360 --> 00:04:33.520]  很被動地由南三藩市轉到Fremont
[00:04:33.520 --> 00:04:37.520]  現在更加被動地住回Millpeters
[00:04:37.520 --> 00:04:39.920]  似乎入大學 上班
[00:04:39.920 --> 00:04:42.800]  一切都好像很被動
[00:04:42.800 --> 00:04:44.440]  沒什麼可以做
[00:04:44.440 --> 00:04:45.760]  而當我們面對人生
[00:04:45.760 --> 00:04:48.360]  我們不能夠掌握我們的命運
[00:04:48.360 --> 00:04:52.520]  更加不可以對我們的生死有自決
[00:04:52.520 --> 00:04:57.720]  似乎沒辦法跳出萬事都有定時
[00:04:57.720 --> 00:05:00.520]  而面對不能夠參透的人生
[00:05:00.520 --> 00:05:05.760]  很多人都會覺得人生似乎是一場無奈
[00:05:05.760 --> 00:05:08.520]  究竟何去何從呢?
[00:05:08.520 --> 00:05:12.080]  而我相信最令我們每一個人困擾的
[00:05:12.080 --> 00:05:18.920]  就是我們似乎沒能力去改變我們現在遇到的人生的季節
[00:05:18.920 --> 00:05:20.680]  非常之無奈
[00:05:20.680 --> 00:05:23.080]  好像我們現在遇到一個疫情
[00:05:23.080 --> 00:05:25.600]  我們可以做什麼呢?
[00:05:25.600 --> 00:05:27.920]  而傳道書的作者
[00:05:27.920 --> 00:05:31.320]  他反反復復從人生的經歷裡面
[00:05:31.320 --> 00:05:35.280]  去用不同的角度去觀看人生
[00:05:35.280 --> 00:05:38.360]  有時他用世人的觀點去觀看人生
[00:05:38.360 --> 00:05:41.600]  有時他用神的角度去看人生
[00:05:41.600 --> 00:05:46.400]  有時他用一個懷疑者的態度去觀察世務
[00:05:46.400 --> 00:05:51.280]  用問題的方法來引導讀者去思考
[00:05:51.280 --> 00:05:56.200]  從剛剛我所讀出的第三章裡面
[00:05:56.200 --> 00:06:00.160]  作者似乎跟我們提出了一個非常之實際
[00:06:00.160 --> 00:06:02.920]  又很真實的問題
[00:06:02.920 --> 00:06:04.480]  問題是什麼呢?
[00:06:04.480 --> 00:06:09.440]  為什麼人生似乎是充滿了無奈呢?
[00:06:09.440 --> 00:06:12.760]  而在傳道書的第一章裡面所說
[00:06:12.760 --> 00:06:14.680]  在一章十三節裡面
[00:06:14.680 --> 00:06:16.360]  傳道書的作者說
[00:06:16.360 --> 00:06:22.640]  他曾經專心用智慧尋求查考天下所有一切的事
[00:06:22.640 --> 00:06:24.920]  所得的結論是什麼呢?
[00:06:24.920 --> 00:06:27.640]  所得的結論就是八章六節裡面所說
[00:06:27.640 --> 00:06:34.520]  各樣的事務成就都有時候和定理
[00:06:34.520 --> 00:06:37.800]  世人沒辦法只憑自己的力量
[00:06:37.800 --> 00:06:40.120]  或者憑他的毅力和努力
[00:06:40.120 --> 00:06:44.480]  或者聰明才智來扭轉這個局面
[00:06:44.480 --> 00:06:46.200]  人定聖天
[00:06:46.200 --> 00:06:49.960]  只不過是一些慾望人的狂言
[00:06:49.960 --> 00:06:54.480]  第三章裡面第一節很清楚地告訴我們
[00:06:54.480 --> 00:06:56.200]  凡事都有定期
[00:06:56.200 --> 00:06:58.960]  天下萬物都有定時
[00:06:58.960 --> 00:07:01.120]  人生有定時
[00:07:01.120 --> 00:07:02.320]  有一個季節
[00:07:02.320 --> 00:07:03.760]  有一個季節
[00:07:03.760 --> 00:07:09.840]  根據Hebrew Bible Orthodox Jewish Bible
[00:07:09.840 --> 00:07:13.240]  這個字是appointed time
[00:07:13.240 --> 00:07:14.600]  和中文很相似
[00:07:14.600 --> 00:07:18.920]  有一個定期的時刻
[00:07:18.920 --> 00:07:23.520]  而傳道書的第三章第二至第八節
[00:07:23.520 --> 00:07:30.920]  這一段很多學者叫做時間詩
[00:07:30.920 --> 00:07:37.280]  它將人類的實況描述得非常非常通透
[00:07:37.280 --> 00:07:40.600]  它提醒我們人生不確定
[00:07:40.600 --> 00:07:43.240]  一切都在變幻當中
[00:07:43.240 --> 00:07:46.000]  而且都有定時
[00:07:46.000 --> 00:07:51.480]  從第二至第八節裡面有七個有時
[00:07:51.480 --> 00:07:54.400]  你會看到生有時、死有時、災重有時
[00:07:54.400 --> 00:07:56.800]  這十四個對比
[00:07:56.800 --> 00:07:57.920]  為什麼會有十四個呢?
[00:07:57.920 --> 00:07:59.600]  為什麼會有七個呢?
[00:07:59.600 --> 00:08:03.040]  因為學者認為七是代表完全
[00:08:03.040 --> 00:08:08.680]  代表了人生裡面所經歷的每一個季節
[00:08:08.680 --> 00:08:12.800]  而大體上將二至八節分為兩個主題
[00:08:12.800 --> 00:08:14.920]  第一個主題是建立與拆毀
[00:08:14.920 --> 00:08:18.440]  第二個主題是結合和分離
[00:08:18.440 --> 00:08:22.600]  而在建立與拆毀這個活動裡面
[00:08:22.600 --> 00:08:25.400]  或者人生的際遇裡面
[00:08:25.400 --> 00:08:28.680]  會掀起很多有情緒的時候
[00:08:28.680 --> 00:08:32.360]  例如有哭、有笑、有哀動、有跳舞
[00:08:32.360 --> 00:08:35.920]  而當人生有結合與分離的時候
[00:08:35.920 --> 00:08:38.360]  就會牽動另一種情緒
[00:08:38.360 --> 00:08:39.480]  就是撕裂
[00:08:39.480 --> 00:08:42.480]  等於猶太人很悲傷的時候撕裂衣服
[00:08:42.480 --> 00:08:45.080]  然後悲傷過後他縫補
[00:08:45.080 --> 00:08:47.360]  所以就撕裂有時、縫補有時
[00:08:47.360 --> 00:08:50.480]  靜默有時、言語有時
[00:08:50.480 --> 00:08:55.200]  而因為這前這六對人生的喜怒哀樂
[00:08:55.200 --> 00:08:57.160]  喜怒哀傷的表現
[00:08:57.160 --> 00:09:03.000]  於是就導致有兩個層面
[00:09:03.000 --> 00:09:04.000]  什麼層面呢?
[00:09:04.000 --> 00:09:07.640]  就是牽起了兩個層面的反應或者情緒
[00:09:07.640 --> 00:09:11.400]  就是個人的層面有愛恨有時
[00:09:11.400 --> 00:09:16.600]  而群體的層面就是戰爭有時、和平有時
[00:09:16.600 --> 00:09:21.640]  簡單來說就是生死、戰爭和平、愛恨得失
[00:09:21.640 --> 00:09:28.520]  喜、傷、跳舞、哀、動、笑、哭這一切
[00:09:28.520 --> 00:09:32.840]  都在每一個地方、每一個角落、每一個時刻
[00:09:32.840 --> 00:09:38.040]  而隨著環境裏面發生
[00:09:38.040 --> 00:09:42.800]  因為萬事都在不同的季節裏面變幻
[00:09:42.800 --> 00:09:44.360]  有首歌大家都熟悉
[00:09:44.360 --> 00:09:46.840]  「變幻然是永恆」
[00:09:46.840 --> 00:09:49.880]  既然一切都在變幻
[00:09:49.880 --> 00:09:54.320]  生命當中就好像第一章和第二章裏面
[00:09:54.320 --> 00:09:58.000]  錢導師所說的一切都是虛空
[00:09:58.000 --> 00:10:00.240]  Meaningless 有什麼意思呢?
[00:10:00.240 --> 00:10:01.960]  好像暴風一樣
[00:10:01.960 --> 00:10:04.080]  Chasing after wind
[00:10:04.080 --> 00:10:05.960]  誰能夠去追到風呢?
[00:10:05.960 --> 00:10:08.800]  誰能夠去捕捉到風呢?
[00:10:08.800 --> 00:10:12.840]  世界有一個規律、有一個定時
[00:10:12.840 --> 00:10:17.040]  人沒辦法只掌握、沒辦法只理解
[00:10:17.040 --> 00:10:22.360]  雖然如此,所描述的二就是八節裏面
[00:10:22.360 --> 00:10:24.480]  可能你會覺得
[00:10:24.480 --> 00:10:25.600]  我都沒有殺戮
[00:10:25.600 --> 00:10:30.800]  有時我都在我人生裏面從未經歷過有戰爭
[00:10:30.800 --> 00:10:33.360]  但是這七節的經文裏面
[00:10:33.360 --> 00:10:34.360]  正如我剛才所說
[00:10:34.360 --> 00:10:38.640]  就代表了人生要面對
[00:10:38.640 --> 00:10:41.240]  人生的每一個季節
[00:10:41.240 --> 00:10:44.160]  Seasons of life
[00:10:44.160 --> 00:10:46.200]  而這些經文是說明了一個事實
[00:10:46.200 --> 00:10:47.880]  無論你願不願意
[00:10:47.880 --> 00:10:49.720]  或者你喜不喜歡
[00:10:49.720 --> 00:10:51.320]  這些人生的季節
[00:10:51.320 --> 00:10:55.640]  都會降臨在你和我身上
[00:10:55.640 --> 00:10:57.000]  不能離開
[00:10:57.000 --> 00:11:01.880]  所以錢導師的作者就在第九節裏面問一個問題
[00:11:01.880 --> 00:11:03.600]  這樣看來
[00:11:03.600 --> 00:11:09.800]  做事的人在他牢籠中有什麼益處呢?
[00:11:09.800 --> 00:11:12.440]  這就是生命令人沮喪的地方
[00:11:12.440 --> 00:11:14.520]  那麼辛苦幹什麼呢?
[00:11:14.520 --> 00:11:17.240]  最終有什麼益處呢?
[00:11:17.240 --> 00:11:20.200]  益處這個譯作英文有什麼profit呢?
[00:11:20.200 --> 00:11:22.560]  What have you gained?
[00:11:22.560 --> 00:11:25.280]  我記得有一個童話的故事
[00:11:25.280 --> 00:11:27.800]  我曾經讀過在一本書裏面
[00:11:27.800 --> 00:11:32.960]  他說有一個國家裏面有一個大臣立了一個很偉大的功勳
[00:11:32.960 --> 00:11:34.680]  皇帝就很高興
[00:11:34.680 --> 00:11:36.800]  為了獎賞他就跟他說
[00:11:36.800 --> 00:11:38.800]  他說在我的國土裏面
[00:11:38.800 --> 00:11:40.160]  在天黑之前
[00:11:40.160 --> 00:11:41.640]  你繞一個圈
[00:11:41.640 --> 00:11:46.080]  多大也好,那個國土就是屬於你了
[00:11:46.080 --> 00:11:48.520]  這個大臣就聽了很高興
[00:11:48.520 --> 00:11:52.360]  於是就一早就拼命跑跑跑跑跑
[00:11:52.360 --> 00:11:54.560]  休息都不休息了,不停地跑
[00:11:54.560 --> 00:11:56.800]  跑到兩眼發暈
[00:11:56.800 --> 00:11:59.560]  然後全身都發抖了,受不了了
[00:11:59.560 --> 00:12:00.960]  到了黃昏
[00:12:00.960 --> 00:12:03.640]  他已經差不多了,快要繞了一個圈了
[00:12:03.640 --> 00:12:06.920]  誰知道他以為自己繞了一個圈的時候
[00:12:06.920 --> 00:12:08.440]  啪啪
[00:12:08.440 --> 00:12:10.840]  就跌下了
[00:12:10.840 --> 00:12:14.080]  竭盡了全身的力氣
[00:12:14.080 --> 00:12:16.880]  很努力去把握這個時機
[00:12:16.880 --> 00:12:20.920]  想盡辦法去圍一個大圈
[00:12:20.920 --> 00:12:23.920]  以為可以拿到很大的土地
[00:12:23.920 --> 00:12:25.400]  到頭來
[00:12:25.400 --> 00:12:30.480]  他所擁有的土地只不過是兩個平方尺的墓地
[00:12:30.480 --> 00:12:33.960]  難怪《馬太福音》裏面第十六章二十六節
[00:12:33.960 --> 00:12:35.440]  耶穌基督提醒我們
[00:12:35.440 --> 00:12:38.560]  人若賺得全世界賠償自己的生命
[00:12:38.560 --> 00:12:40.480]  有什麼益處呢?
[00:12:40.480 --> 00:12:43.520]  保羅亦在提摩泰前書第六章提醒我們
[00:12:43.520 --> 00:12:51.440]  「我們沒有帶什麼到世上來,也不能帶什麼去」
[00:12:51.440 --> 00:12:57.720]  在全道書裏面給我們看到勞碌工作不是生命的答案
[00:12:57.720 --> 00:13:02.320]  我們生活的忙碌是什麼呢?
[00:13:02.320 --> 00:13:06.000]  既然一切都有定時
[00:13:06.000 --> 00:13:12.960]  何謂人生真正的意義和目的呢?
[00:13:12.960 --> 00:13:16.720]  但是我相信全道書的作者想告訴讀者
[00:13:16.720 --> 00:13:19.320]  不是一些東西是注定的
[00:13:19.320 --> 00:13:20.720]  不是一些宿命律
[00:13:20.720 --> 00:13:22.320]  好像上次帕塞基蘭說的
[00:13:22.320 --> 00:13:23.600]  不是宿命律
[00:13:23.600 --> 00:13:25.120]  不是命中注定
[00:13:25.120 --> 00:13:27.840]  不是命裡有時終須有
[00:13:27.840 --> 00:13:30.920]  不是命裡無時莫強求
[00:13:30.920 --> 00:13:34.320]  而是全道書的作者希望讀者明白
[00:13:34.320 --> 00:13:37.240]  人生是有一個限期的
[00:13:37.240 --> 00:13:38.520]  有一個限性
[00:13:38.520 --> 00:13:39.960]  特別是在時間方面
[00:13:39.960 --> 00:13:42.120]  所以不要浪費生命
[00:13:42.120 --> 00:13:46.000]  人生的時期是為神所定
[00:13:46.000 --> 00:13:47.240]  有定時
[00:13:47.240 --> 00:13:50.600]  人永遠都不能夠完全明白
[00:13:50.600 --> 00:13:53.040]  人永遠都不能夠猜透
[00:13:53.040 --> 00:13:55.000]  或者能夠參透
[00:13:55.000 --> 00:13:59.240]  就算人很拼命去改變這些人生的季節
[00:13:59.240 --> 00:14:01.280]  都沒有用
[00:14:01.280 --> 00:14:03.480]  也沒有益處
[00:14:03.480 --> 00:14:05.200]  既然如此
[00:14:05.200 --> 00:14:07.920]  可能你聽到這裡都會問一個問題
[00:14:07.920 --> 00:14:12.520]  我們應該怎樣去渡過我們的人生呢?
[00:14:12.520 --> 00:14:14.800]  答案就是很簡單
[00:14:14.800 --> 00:14:17.840]  就是過一個謝恩的人生
[00:14:17.840 --> 00:14:19.080]  但問題就來了
[00:14:19.080 --> 00:14:23.880]  我們如何去過一個充滿感恩的人生呢?
[00:14:23.880 --> 00:14:26.160]  大家看看第十一節
[00:14:26.160 --> 00:14:30.400]  傳道者說神又將永生安置在世人的心裡
[00:14:30.400 --> 00:14:36.200]  新譯本就說將永恆的意識放在人的心裡
[00:14:36.200 --> 00:14:38.760]  原來這段經文告訴我們
[00:14:38.760 --> 00:14:43.480]  原來人是渴望一些東西有永恆的
[00:14:43.480 --> 00:14:45.600]  當他不能夠抓住
[00:14:45.600 --> 00:14:47.280]  當人不能夠抓住
[00:14:47.280 --> 00:14:49.040]  不能夠得到永恆
[00:14:49.040 --> 00:14:50.560]  那些東西會變的時候
[00:14:50.560 --> 00:14:52.160]  他不能夠參透
[00:14:52.160 --> 00:14:54.800]  他就會痛苦了
[00:14:54.800 --> 00:14:56.120]  我記得有一個學者
[00:14:56.120 --> 00:14:58.000]  我聽過他說
[00:14:58.000 --> 00:15:04.040]  很多人都以為一些事物
[00:15:04.040 --> 00:15:06.240]  不會變的是永恆的
[00:15:06.240 --> 00:15:08.160]  於是就會痛苦了
[00:15:08.160 --> 00:15:10.160]  他舉了一個例子我覺得很好
[00:15:10.160 --> 00:15:12.560]  就是你娶了一個老婆
[00:15:12.560 --> 00:15:16.280]  你認識她的時候是很漂亮動人
[00:15:16.280 --> 00:15:17.520]  你以為她不會變
[00:15:17.520 --> 00:15:20.040]  一直都是永恆的漂亮動人
[00:15:20.040 --> 00:15:21.200]  誰知道過了幾年
[00:15:21.200 --> 00:15:25.440]  她變成一個又肥又囉嗦又八卦的女人
[00:15:25.440 --> 00:15:28.200]  你以為她不變於是她就會很痛苦
[00:15:28.200 --> 00:15:29.880]  老公亦如是
[00:15:29.880 --> 00:15:32.040]  一開始見他英俊瀟灑
[00:15:32.040 --> 00:15:34.760]  誰知道後來他變成一個又肥又光頭
[00:15:34.760 --> 00:15:37.040]  又出來搞搞陣的男人
[00:15:37.040 --> 00:15:39.600]  於是這位太太就會很痛苦
[00:15:39.600 --> 00:15:42.440]  因為她以為他不會變
[00:15:42.440 --> 00:15:46.520]  而我們應該怎樣看透這些東西呢
[00:15:46.520 --> 00:15:50.280]  我最近就看一些舊戲
[00:15:50.280 --> 00:15:52.360]  沒時間看新戲
[00:15:52.360 --> 00:15:53.640]  看一些舊戲
[00:15:53.640 --> 00:15:58.800]  這裏有個叫做《嫁到世界的尖端》
[00:15:58.800 --> 00:15:59.840]  講什麼呢
[00:15:59.840 --> 00:16:03.320]  他訪問很多香港人
[00:16:03.320 --> 00:16:05.120]  嫁到世界各個角落
[00:16:05.120 --> 00:16:08.960]  有非洲、法國、丹麥
[00:16:08.960 --> 00:16:10.160]  什麼都有
[00:16:10.160 --> 00:16:13.640]  今集我看那集就講到這位香港人
[00:16:13.640 --> 00:16:17.560]  嫁了一個韓國開的士的大叔
[00:16:17.560 --> 00:16:19.080]  他結婚的時候
[00:16:19.080 --> 00:16:21.480]  可能有些玩新娘
[00:16:21.480 --> 00:16:26.480]  玩新娘的時候不是玩新郎
[00:16:26.480 --> 00:16:27.680]  於是就問新郎
[00:16:27.680 --> 00:16:32.120]  你講一下你未來老婆的好事
[00:16:32.120 --> 00:16:32.880]  有什麼好處
[00:16:32.880 --> 00:16:34.320]  為什麼你喜歡她呢
[00:16:34.320 --> 00:16:35.480]  他不是很會英文
[00:16:35.480 --> 00:16:38.760]  他就跟香港新娘的朋友講
[00:16:38.760 --> 00:16:41.840]  她說你朋友臉不好
[00:16:41.840 --> 00:16:43.480]  身體不好
[00:16:43.480 --> 00:16:46.200]  但心靈很好
[00:16:46.200 --> 00:16:47.720]  剛剛Mary坐在旁邊
[00:16:47.720 --> 00:16:48.440]  我就改了她
[00:16:48.440 --> 00:16:49.120]  我說Mary
[00:16:49.120 --> 00:16:50.880]  你臉很好
[00:16:50.880 --> 00:16:52.440]  身體很好
[00:16:52.440 --> 00:16:54.920]  你的心靈很好
[00:16:54.920 --> 00:16:56.120]  你們都要講
[00:16:56.120 --> 00:16:58.440]  誰是就跟你老婆講
[00:16:58.440 --> 00:17:01.960]  但這位韓國開的士的大叔
[00:17:01.960 --> 00:17:02.960]  可能他漏了一件事
[00:17:02.960 --> 00:17:04.000]  沒錯
[00:17:04.000 --> 00:17:07.360]  人看人的心是最重要的
[00:17:07.360 --> 00:17:10.680]  心靈很多東西都會靈
[00:17:10.680 --> 00:17:12.400]  有沒有想到一件事
[00:17:12.400 --> 00:17:13.880]  可能會變心
[00:17:13.880 --> 00:17:16.480]  如果變心怎麼辦呢
[00:17:16.480 --> 00:17:20.640]  所以神是將一個永生安置在人的心裏
[00:17:20.640 --> 00:17:23.000]  原來只有神的生命
[00:17:23.000 --> 00:17:25.840]  才能夠填滿我們心靈的空虛
[00:17:25.840 --> 00:17:27.480]  唯有神自己
[00:17:27.480 --> 00:17:31.360]  才能夠使我們得到永遠的慾
[00:17:31.360 --> 00:17:33.320]  所以耶穌基督
[00:17:33.320 --> 00:17:35.560]  祂道成肉身來到這個世界
[00:17:35.560 --> 00:17:40.280]  就是為了給我們一個有永恆的生命
[00:17:40.280 --> 00:17:42.240]  《約翰福音》第六章第47節
[00:17:42.240 --> 00:17:44.760]  「我實實在在地告訴你們
[00:17:44.760 --> 00:17:48.120]  信的人有永生」
[00:17:48.120 --> 00:17:49.480]  而最重要的是
[00:17:49.480 --> 00:17:53.080]  耶穌基督在昨日、今日、明日
[00:17:53.080 --> 00:17:55.000]  都與我們同在
[00:17:55.000 --> 00:17:57.280]  無論是生、無論是死
[00:17:57.280 --> 00:17:59.520]  無論是栽種、無論是拔出
[00:17:59.520 --> 00:18:02.040]  無論是哀悼、無論是跳舞
[00:18:02.040 --> 00:18:04.880]  無論是保守、無論是捨棄
[00:18:04.880 --> 00:18:08.400]  耶穌基督都會與我們同到
[00:18:08.400 --> 00:18:11.320]  每一個人生的季節
[00:18:11.320 --> 00:18:16.200]  所以當傳道者說生有時
[00:18:16.200 --> 00:18:19.960]  我們可以藉著一個同類華人所生的嬰孩
[00:18:19.960 --> 00:18:21.880]  得到人生的盼望
[00:18:21.880 --> 00:18:24.760]  當傳道者說死有時
[00:18:24.760 --> 00:18:27.200]  耶穌基督的復活提醒了我們
[00:18:27.200 --> 00:18:30.120]  死亡永遠都不是人生的終極
[00:18:30.120 --> 00:18:32.760]  當傳道者說栽種有時
[00:18:32.760 --> 00:18:34.360]  耶穌基督提醒我們
[00:18:34.360 --> 00:18:38.120]  天國就好像一個芥菜的種
[00:18:38.120 --> 00:18:40.920]  有人拿去種在田裡
[00:18:40.920 --> 00:18:44.000]  這原是百種類最少的
[00:18:44.000 --> 00:18:47.560]  等到長起來卻比各樣的菜都大
[00:18:47.560 --> 00:18:48.880]  且成了樹
[00:18:48.880 --> 00:18:53.400]  天上的飛鳥來縮在他的枝上
[00:18:53.400 --> 00:18:56.640]  當傳道者說拔出栽種有時
[00:18:56.640 --> 00:18:59.280]  我們會記得耶穌基督所說的
[00:18:59.280 --> 00:19:00.880]  「卑子」的比喻
[00:19:00.880 --> 00:19:02.720]  到了收割的時候
[00:19:02.720 --> 00:19:03.760]  耶穌基督說
[00:19:03.760 --> 00:19:06.880]  「我會吩咐收割的人先拔卑子
[00:19:06.880 --> 00:19:08.640]  捆起來留著焚燒
[00:19:08.640 --> 00:19:11.920]  卻要把墨紙收進我的倉裡」
[00:19:11.920 --> 00:19:14.320]  當傳道者說殺戮有時
[00:19:14.320 --> 00:19:15.520]  a time to kill
[00:19:15.520 --> 00:19:17.040]  或者a time to end
[00:19:17.040 --> 00:19:18.680]  我們可以仰望那位
[00:19:18.680 --> 00:19:20.040]  創始成中
[00:19:20.040 --> 00:19:21.840]  坐在寶座上的那位
[00:19:21.840 --> 00:19:24.680]  他在啟示錄二十一章五節說
[00:19:24.680 --> 00:19:29.800]  「看哪!我將一切都更新了」
[00:19:29.800 --> 00:19:31.880]  當傳道者說醫治有時
[00:19:31.880 --> 00:19:33.360]  耶穌基督提醒我們
[00:19:33.360 --> 00:19:35.280]  凡勞苦擔重擔的人
[00:19:35.280 --> 00:19:36.280]  可以到我這裡來
[00:19:36.280 --> 00:19:39.200]  我就使你們得到安息
[00:19:39.200 --> 00:19:41.680]  當傳道者說賊鬼有時
[00:19:41.680 --> 00:19:42.880]  建造有時
[00:19:42.880 --> 00:19:44.560]  我們要謹記馬太福音
[00:19:44.560 --> 00:19:47.960]  耶穌基督所說的兩種根基
[00:19:47.960 --> 00:19:51.160]  我們的根基要建立在盆石之上
[00:19:51.160 --> 00:19:55.360]  來抵禦雨淋水沖和風吹
[00:19:55.360 --> 00:19:57.280]  當傳道者說
[00:19:57.280 --> 00:19:59.240]  原來世間上哭有時
[00:19:59.240 --> 00:20:01.120]  耶穌基督告訴我們
[00:20:01.120 --> 00:20:03.000]  哀哭的人有福了
[00:20:03.000 --> 00:20:06.080]  因為你們將要喜笑
[00:20:06.080 --> 00:20:08.160]  當傳道者說笑有時
[00:20:08.160 --> 00:20:09.960]  我們要感謝我們的主
