
[00:00:00.000 --> 00:00:01.200]  頂之妹平安
[00:01:37.960 --> 00:01:40.560]  所以兒子見到遙控車很開心
[00:01:40.560 --> 00:01:42.440]  接著看過去的時候
[00:01:42.440 --> 00:01:43.880]  手就放下糖
[00:01:43.880 --> 00:01:46.840]  伸手出來就完成了整件事
[00:01:46.840 --> 00:01:49.560]  很多時候我們見到小朋友
[00:01:49.560 --> 00:01:50.560]  這些很特別的事情
[00:01:50.560 --> 00:01:54.080]  我們都覺得很好笑
[00:01:54.080 --> 00:01:55.840]  但是有時候我們回想自己
[00:01:55.840 --> 00:01:57.920]  我們的生命會不會也是這樣呢?
[00:01:57.920 --> 00:02:00.200]  世界上有很多東西很吸引我們
[00:02:00.200 --> 00:02:03.760]  我們手裡是不願意去放手的
[00:02:03.760 --> 00:02:09.120]  但是當我們的眼睛轉向看回聖經所啟示
[00:02:09.120 --> 00:02:12.960]  那個天上永恆的家的時候
[00:02:12.960 --> 00:02:15.800]  有很多時候我們就容易放手
[00:02:15.800 --> 00:02:17.480]  放開手裡
[00:02:17.480 --> 00:02:20.600]  放下手裡覺得很重要的
[00:02:20.600 --> 00:02:23.000]  但是其實那件事是短暫的
[00:02:23.000 --> 00:02:25.480]  未必是這麼重要的事情
[00:02:25.480 --> 00:02:27.440]  我們要學習去交託
[00:02:27.440 --> 00:02:28.360]  去尋求
[00:02:28.360 --> 00:02:31.880]  神要我們去尋求一些更加美善的事情
[00:02:31.880 --> 00:02:34.240]  就會經歷到好像今天經文所說的
[00:02:34.240 --> 00:02:38.120]  夜禍、以勒必有預備的應許
[00:02:38.120 --> 00:02:39.800]  亞伯拉罕見以撒這個故事
[00:02:39.800 --> 00:02:41.200]  我們非常熟悉
[00:02:41.200 --> 00:02:45.880]  我們想以撒在他爸爸的生命裡面這麼重要
[00:02:45.880 --> 00:02:49.240]  但是神卻要亞伯拉罕金元的放手
[00:02:49.240 --> 00:02:50.960]  獻上以撒
[00:02:50.960 --> 00:02:53.480]  裡面充滿了很多的張力
[00:02:53.480 --> 00:02:54.400]  在今天經文裡面
[00:02:54.400 --> 00:02:56.160]  我們首先去對比一下
[00:02:56.160 --> 00:02:57.520]  亞伯拉罕出場的時候
[00:02:57.520 --> 00:02:58.840]  在聖經裡面出場的時候
[00:02:58.840 --> 00:03:00.000]  在十二章裡面
[00:03:00.000 --> 00:03:03.000]  是怎麼形容亞伯拉罕的呢?
[00:03:03.000 --> 00:03:06.320]  我們同樣看到十二章和二十二章
[00:03:06.320 --> 00:03:08.520]  都是一個旅程
[00:03:08.520 --> 00:03:09.680]  十二章的時候
[00:03:09.680 --> 00:03:13.560]  神呼召亞伯拉罕離開他住的地方
[00:03:13.560 --> 00:03:16.400]  我們看到不是只離開他住的地方這麼簡單
[00:03:16.400 --> 00:03:19.400]  其實裡面聖經說了三個離開
[00:03:19.400 --> 00:03:23.120]  離開本地、本族和父家
[00:03:23.120 --> 00:03:25.960]  聽起來好像有些相類似的東西
[00:03:25.960 --> 00:03:28.000]  但是為什麼要說三次呢?
[00:03:28.000 --> 00:03:29.480]  本地我們明白了
[00:03:29.480 --> 00:03:31.680]  住的地方離開哈蘭
[00:03:31.680 --> 00:03:33.240]  雖然去哪裡不知道
[00:03:33.240 --> 00:03:34.880]  其實剛剛呼召他的時候
[00:03:34.880 --> 00:03:36.160]  去哪裡都不知道
[00:03:36.160 --> 00:03:38.840]  後來才慢慢知道原來去迦南地
[00:03:38.840 --> 00:03:40.280]  那麼本族是什麼意思呢?
[00:03:40.280 --> 00:03:41.280]  本族也明白了
[00:03:41.280 --> 00:03:42.160]  容易一點
[00:03:42.160 --> 00:03:43.640]  家人、親友
[00:03:43.640 --> 00:03:44.560]  你離開的地方
[00:03:44.560 --> 00:03:48.200]  自然就跟一些親人離開的分別
[00:03:48.200 --> 00:03:51.560]  跟他們的關係有一定的距離
[00:03:51.560 --> 00:03:55.000]  那麼父家是在說什麼呢?
[00:03:55.000 --> 00:03:57.640]  父家跟本族是不是有些關係呢?
[00:03:57.640 --> 00:03:58.440]  好像有些關係
[00:03:58.440 --> 00:04:00.320]  但是為什麼要說多次呢?
[00:04:00.320 --> 00:04:01.520]  原來父家是什麼意思呢?
[00:04:01.520 --> 00:04:02.760]  父家是在說
[00:04:02.760 --> 00:04:07.280]  要離開父親留下的這些家財物業
[00:04:07.280 --> 00:04:09.800]  他主要在說不動產
[00:04:09.800 --> 00:04:11.280]  父親給他有些什麼呢?
[00:04:11.280 --> 00:04:12.520]  可能有些房屋
[00:04:12.520 --> 00:04:15.360]  可能有些他不是耕種的
[00:04:15.360 --> 00:04:17.120]  所以應該不知道有沒有田地
[00:04:17.120 --> 00:04:18.560]  不過也有些不動產
[00:04:18.560 --> 00:04:20.560]  不可以拿走的
[00:04:20.560 --> 00:04:21.840]  現在我們明白
[00:04:21.840 --> 00:04:22.800]  在香港這個環境
[00:04:22.800 --> 00:04:23.720]  如果有人移民的話
[00:04:23.720 --> 00:04:25.320]  去買一層樓
[00:04:25.320 --> 00:04:26.720]  有一定的費用
[00:04:26.720 --> 00:04:28.800]  去到新的地方生活
[00:04:28.800 --> 00:04:32.000]  但是以前買東西不是那麼容易
[00:04:32.000 --> 00:04:33.800]  如果上帝叫他走的時候
[00:04:33.800 --> 00:04:36.280]  那個年代不是那麼容易去買東西
[00:04:36.280 --> 00:04:38.040]  所以你要放下
[00:04:38.040 --> 00:04:40.440]  放下原先擁有的一切
[00:04:40.440 --> 00:04:42.680]  這裡說的難道是你住的地方
[00:04:42.680 --> 00:04:45.080]  還有你熟悉的環境
[00:04:45.080 --> 00:04:47.440]  熟悉的朋友、家人
[00:04:47.440 --> 00:04:49.040]  所有東西都要放下
[00:04:49.040 --> 00:04:52.360]  接著去回應上帝的呼召
[00:04:52.360 --> 00:04:54.160]  這些是在聖經裡面
[00:04:54.160 --> 00:04:57.880]  常常給我們看見神呼召的一個模式
[00:04:57.880 --> 00:05:01.040]  我們放下我們所依靠的這些
[00:05:01.040 --> 00:05:03.320]  重視的人、事、物
[00:05:03.320 --> 00:05:04.600]  神要我們跨越這些限制
[00:05:04.600 --> 00:05:07.400]  去經歷祂那份的豐富
[00:05:07.400 --> 00:05:08.560]  但是有時候真的不容易
[00:05:08.560 --> 00:05:10.080]  我們看看亞伯拉罕
[00:05:10.080 --> 00:05:12.000]  第一次這個旅程的時候
[00:05:12.000 --> 00:05:15.600]  他有沒有完全百分百地去信服上帝呢?
[00:05:15.600 --> 00:05:16.760]  當我們細心想的時候
[00:05:16.760 --> 00:05:17.600]  細心看的時候
[00:05:17.600 --> 00:05:19.160]  讀下去的時候慢慢發覺
[00:05:19.160 --> 00:05:22.160]  其實他也有所保留
[00:05:22.160 --> 00:05:24.640]  剛才說要離開本族
[00:05:24.640 --> 00:05:27.080]  但是我們看到除了他太太之外
[00:05:27.080 --> 00:05:28.520]  他帶了誰呢?
[00:05:28.520 --> 00:05:31.120]  帶了一個很重要的人物就是羅德
[00:05:31.120 --> 00:05:33.040]  為什麼聖經裡面特別說他羅德
[00:05:33.040 --> 00:05:34.600]  他質疑羅德呢?
[00:05:34.600 --> 00:05:37.240]  他代表了什麼呢?
[00:05:37.240 --> 00:05:40.040]  亞伯拉罕那時候多少歲呢?
[00:05:40.040 --> 00:05:41.480]  七十五歲
[00:05:41.480 --> 00:05:43.520]  但是他有沒有小朋友呢?
[00:05:43.520 --> 00:05:45.640]  他還沒有
[00:05:45.640 --> 00:05:49.400]  他很有可能當了羅德是兒子
[00:05:49.400 --> 00:05:50.880]  接著他心裡想
[00:05:50.880 --> 00:05:52.640]  我也可能沒有小朋友了
[00:05:52.640 --> 00:05:54.040]  為了後繼有人的話
[00:05:54.040 --> 00:05:55.320]  我不愛羅德的時候
[00:05:55.320 --> 00:05:57.200]  我帶在身邊的時候
[00:05:57.200 --> 00:06:00.640]  他就會繼承之後他所擁有的一切
[00:06:00.640 --> 00:06:01.720]  是不是?
[00:06:01.720 --> 00:06:05.080]  其實亞伯拉罕很有可能心裡這樣想
[00:06:05.080 --> 00:06:07.320]  他沒有完全放下
[00:06:07.320 --> 00:06:08.680]  但是我們知道很奇妙的是
[00:06:08.680 --> 00:06:11.160]  神慢慢一步一步地安排事情
[00:06:11.160 --> 00:06:13.280]  就讓他跟羅德分開了
[00:06:13.280 --> 00:06:14.440]  分開的時候
[00:06:14.440 --> 00:06:15.920]  他就再次經歷到
[00:06:15.920 --> 00:06:17.880]  上帝要賜給一個兒子
[00:06:17.880 --> 00:06:20.080]  是透過這個兒子以撒
[00:06:20.080 --> 00:06:22.120]  去成就神的應許
[00:06:22.120 --> 00:06:23.800]  真正承受神的應許
[00:06:23.800 --> 00:06:26.440]  以及亞伯拉罕所傳下來的事情
[00:06:26.440 --> 00:06:27.120]  是以撒
[00:06:27.120 --> 00:06:29.240]  不是其他人
[00:06:29.240 --> 00:06:30.400]  我們在這裡看
[00:06:30.400 --> 00:06:31.680]  亞伯拉罕其實一開始的時候
[00:06:31.680 --> 00:06:33.400]  也不是完全的信服的
[00:06:33.400 --> 00:06:35.400]  這裡也給我們一定的鼓勵
[00:06:35.400 --> 00:06:39.280]  其實我們的信心的旅程
[00:06:39.280 --> 00:06:41.880]  其實我們也坦然地面對自己
[00:06:41.880 --> 00:06:45.120]  我們也不是一下子完全百分百地
[00:06:45.120 --> 00:06:46.760]  達到神的要求
[00:06:46.760 --> 00:06:48.760]  或者明白神的心意
[00:06:48.760 --> 00:06:50.800]  但是神也給了我們一個空間
[00:06:50.800 --> 00:06:52.400]  我們慢慢一步一步地
[00:06:52.400 --> 00:06:54.440]  一步一步腳印地
[00:06:54.440 --> 00:06:55.320]  放下
[00:06:55.320 --> 00:06:56.680]  放下再放下一些
[00:06:56.680 --> 00:06:59.360]  原來我們所依靠的所有事情
[00:06:59.360 --> 00:07:00.680]  走一步見一步地
[00:07:00.680 --> 00:07:03.880]  去經歷上帝的恩典
[00:07:03.880 --> 00:07:05.640]  在《經文》裡面
[00:07:05.640 --> 00:07:08.040]  我們看到十二章和二十二章
[00:07:08.040 --> 00:07:09.800]  都有一個共通的地方就是
[00:07:09.800 --> 00:07:11.520]  離開一個地方
[00:07:11.520 --> 00:07:12.960]  但是同一面對一個問題就是
[00:07:12.960 --> 00:07:15.240]  你去哪裡其實未必完全知道
[00:07:15.240 --> 00:07:17.240]  有人說二十二章說了
[00:07:17.240 --> 00:07:19.600]  二十二章說去摩利亞地
[00:07:19.600 --> 00:07:21.000]  說了那個地方
[00:07:21.000 --> 00:07:22.440]  但是其實這個地方
[00:07:22.440 --> 00:07:23.960]  很廣闊這個地方
[00:07:23.960 --> 00:07:26.040]  它最後說到我要指示你的山
[00:07:26.040 --> 00:07:27.480]  那個山在哪裡
[00:07:27.480 --> 00:07:28.800]  具體那座山在哪裡
[00:07:28.800 --> 00:07:29.920]  不知道
[00:07:29.920 --> 00:07:31.000]  一個很大的地方
[00:07:31.000 --> 00:07:31.920]  但是那座山在哪裡
[00:07:31.920 --> 00:07:32.840]  不知道
[00:07:32.840 --> 00:07:35.320]  但是重點這個也不是一個很大的問題
[00:07:35.320 --> 00:07:36.920]  最大的問題是
[00:07:36.920 --> 00:07:40.840]  很多內心的掙扎的原因是什麼
[00:07:40.840 --> 00:07:42.920]  為什麼要這樣做
[00:07:42.920 --> 00:07:43.800]  我不知道大家有沒有問
[00:07:43.800 --> 00:07:44.920]  有人問了什麼問題
[00:07:44.920 --> 00:07:47.720]  為什麼神要
[00:07:47.720 --> 00:07:51.280]  亞伯拉罕獻去的獨生子而死
[00:07:51.280 --> 00:07:53.400]  很多人不明白
[00:07:53.400 --> 00:07:55.560]  有人會說會不會是
[00:07:55.560 --> 00:07:57.720]  亞伯拉罕這麼簡單就會答應
[00:07:57.720 --> 00:07:59.120]  會不會很單純
[00:07:59.120 --> 00:08:01.280]  想到很多事情都不會怎麼想
[00:08:01.280 --> 00:08:02.840]  其實很快我們看了《經文》
[00:08:02.840 --> 00:08:05.760]  我們知道他根本不是這種人
[00:08:05.760 --> 00:08:07.800]  我們看回以往的記載
[00:08:07.800 --> 00:08:08.600]  看到什麼
[00:08:08.600 --> 00:08:11.280]  曾經兩次在一些外邦人的面前
[00:08:11.280 --> 00:08:13.240]  為了保住自己的性命
[00:08:13.240 --> 00:08:15.760]  接著就說太太是妹妹
[00:08:15.760 --> 00:08:16.880]  當然有兩個身份
[00:08:16.880 --> 00:08:17.600]  的確是妹妹
[00:08:17.600 --> 00:08:19.200]  不過她隱藏了另一個身份
[00:08:19.200 --> 00:08:22.000]  是真實她妻子的身份就隱藏著
[00:08:22.000 --> 00:08:24.240]  還有她為了保住羅德
[00:08:24.240 --> 00:08:27.680]  已經在神的面前跟神極力的爭辯
[00:08:27.680 --> 00:08:30.200]  如果城裡有五十個異人的時候
[00:08:30.200 --> 00:08:32.000]  你會不會毀滅這個城呢
[00:08:32.000 --> 00:08:33.280]  五十個
[00:08:33.280 --> 00:08:34.560]  一個個這麼說
[00:08:34.560 --> 00:08:35.920]  她就說到十個
[00:08:35.920 --> 00:08:39.000]  其實你看到她心思熟慮
[00:08:39.000 --> 00:08:41.280]  是真的有很多的想法
[00:08:41.280 --> 00:08:43.200]  今天《經文》也告訴我們
[00:08:43.200 --> 00:08:45.760]  有些細節的位置我們也留意到
[00:08:45.760 --> 00:08:48.320]  有一段《經文》裡面說到她
[00:08:48.320 --> 00:08:49.480]  走了第三天
[00:08:49.480 --> 00:08:50.520]  看到那座山
[00:08:50.520 --> 00:08:52.440]  知道準備走上山
[00:08:52.440 --> 00:08:54.800]  接著的時候她會留下誰
[00:08:54.800 --> 00:08:58.120]  留下了她的兩個僕人和一隻驢
[00:08:58.120 --> 00:09:00.640]  為什麼她要做這個步驟呢
[00:09:00.640 --> 00:09:04.000]  其實她是為了避免自己心軟
[00:09:04.000 --> 00:09:06.880]  那些僕人會阻止她的見她獻耳煞
[00:09:06.880 --> 00:09:11.880]  還有那隻驢原來是用來揹草叢的柴
[00:09:11.880 --> 00:09:13.760]  但是她那一刻也是
[00:09:13.760 --> 00:09:15.400]  把柴放在兒子身上
[00:09:15.400 --> 00:09:16.440]  我們一起揹上去
[00:09:16.440 --> 00:09:18.120]  一起走上去
[00:09:18.120 --> 00:09:18.800]  她為什麼呢
[00:09:18.800 --> 00:09:21.040]  她怕著那隻驢上去的時候
[00:09:21.040 --> 00:09:23.280]  她心軟的時候怎麼樣
[00:09:23.280 --> 00:09:26.440]  把那隻驢作為動物獻上給上帝
[00:09:26.440 --> 00:09:27.680]  取代她的兒子行不行
[00:09:27.680 --> 00:09:28.640]  有可能的
[00:09:28.640 --> 00:09:30.400]  這個不要說完全沒有可能
[00:09:30.400 --> 00:09:32.040]  所以她放下一切可能的
[00:09:32.040 --> 00:09:33.360]  攔阻自己的東西
[00:09:33.360 --> 00:09:35.440]  接著她走上山
[00:09:35.440 --> 00:09:36.320]  你會看到
[00:09:36.320 --> 00:09:38.200]  她想很多東西
[00:09:38.200 --> 00:09:39.440]  當然她想的東西
[00:09:39.440 --> 00:09:40.800]  就不止是這些東西
[00:09:40.800 --> 00:09:43.920]  我相信她在走這個旅程裡面
[00:09:43.920 --> 00:09:44.880]  那幾天裡面
[00:09:44.880 --> 00:09:46.960]  她不斷地想不斷地想
[00:09:46.960 --> 00:09:48.160]  她甚至想到的程度
[00:09:48.160 --> 00:09:51.840]  她沒有怎樣跟那些僕人和耳煞去傾談
[00:09:51.840 --> 00:09:52.800]  在這幾天的旅程裡面
[00:09:52.800 --> 00:09:55.560]  我估計她不斷地去思想
[00:09:55.560 --> 00:09:57.320]  甚至去向神禱告
[00:09:57.320 --> 00:10:01.280]  為什麼神要我獻上這個獨生的兒子
[00:10:01.280 --> 00:10:05.600]  為什麼這個我愛的兒子要我獻上
[00:10:05.600 --> 00:10:07.040]  很多的不明白
[00:10:07.040 --> 00:10:09.760]  很多的未知在當中
[00:10:09.760 --> 00:10:11.560]  在這麼多的未知裡面
[00:10:11.560 --> 00:10:13.600]  但是她很特別的一個位置就是
[00:10:13.600 --> 00:10:14.720]  她沒有停下她的腳步
[00:10:14.720 --> 00:10:16.120]  她依然向前走
[00:10:16.120 --> 00:10:18.960]  她走向這個摩利亞山
[00:10:18.960 --> 00:10:20.440]  有一個問題
[00:10:20.440 --> 00:10:23.440]  就是為什麼她可以這麼堅定地去信服呢
[00:10:23.440 --> 00:10:27.880]  這個同樣成為我們今天第一個反思和應用的地方就是
[00:10:27.880 --> 00:10:30.600]  我們有沒有用我們對神已有的認識
[00:10:30.600 --> 00:10:35.240]  去面對這個充滿未知的世代或者這個環境呢
[00:10:35.240 --> 00:10:37.000]  用已知去應對未知
[00:10:37.000 --> 00:10:39.000]  這個已知就是我們對神已有的認識
[00:10:39.000 --> 00:10:41.600]  以及跟祂那一份的關係
[00:10:41.600 --> 00:10:43.920]  這個知識不單止是頭腦上的知識
[00:10:43.920 --> 00:10:48.360]  更加重要的是關係上的建立
[00:10:48.360 --> 00:10:50.120]  我們有沒有用我們對神已有的認識
[00:10:50.120 --> 00:10:54.560]  去面對這個複雜多變的世代呢
[00:10:54.560 --> 00:10:58.080]  拿伯拉罕有四次人生裡面很重要的抉擇
[00:10:58.080 --> 00:10:58.920]  四個很重要的抉擇
[00:10:58.920 --> 00:11:01.000]  可能還有更加多超過四次
[00:11:01.000 --> 00:11:03.440]  不過我覺得在這四個抉擇裡面我為什麼提出來呢
[00:11:03.440 --> 00:11:05.120]  因為每一次的抉擇裡面
[00:11:05.120 --> 00:11:08.120]  他都經歷上帝的引領
[00:11:08.120 --> 00:11:10.120]  上帝每一次都跟他說話
[00:11:10.120 --> 00:11:11.920]  無論是之前或者之後
[00:11:11.920 --> 00:11:13.360]  都給一些指引他
[00:11:13.360 --> 00:11:16.920]  讓他知道上帝是參與在他的抉擇當中
[00:11:16.920 --> 00:11:18.680]  前三次的抉擇裡面
[00:11:18.680 --> 00:11:21.560]  幫助了伯拉罕今次第四次的抉擇
[00:11:21.560 --> 00:11:24.640]  到底他要不要去信服上帝這個呼召
[00:11:24.640 --> 00:11:27.960]  去將他的獨生子獻給上帝呢
[00:11:27.960 --> 00:11:30.720]  成為了他一些經歷
[00:11:30.720 --> 00:11:31.960]  成為了這些經歷
[00:11:31.960 --> 00:11:33.960]  上帝的過程正正是
[00:11:33.960 --> 00:11:36.520]  他建立了他對上帝的認識
[00:11:36.520 --> 00:11:38.160]  以至於幫助他
[00:11:38.160 --> 00:11:41.440]  在這一次依然沒有答案的情況之下
[00:11:41.440 --> 00:11:44.680]  依然選擇去信服和跟隨神
[00:11:44.680 --> 00:11:46.080]  回到我們的生命裡面
[00:11:46.080 --> 00:11:47.720]  我們問自己一個問題
[00:11:47.720 --> 00:11:49.400]  我們對神的認識
[00:11:49.400 --> 00:11:53.280]  會不會隨著我們信主的年月增加
[00:11:53.280 --> 00:11:54.280]  有所提升呢
[00:11:54.280 --> 00:11:58.080]  我們跟神的關係是否真實呢
[00:11:58.080 --> 00:12:01.040]  有牧者去牧養和關心弟兄姊妹的時候
[00:12:01.040 --> 00:12:03.360]  上帝會問一個問題
[00:12:03.360 --> 00:12:06.720]  你最近有沒有經歷上帝
[00:12:06.720 --> 00:12:09.920]  你有沒有見到上帝在你生命當中的作為
[00:12:09.920 --> 00:12:11.680]  如果你是那些團友、弟兄姊妹
[00:12:11.680 --> 00:12:13.880]  你看到牧者、道士這樣問你
[00:12:13.880 --> 00:12:15.040]  你是會覺得很興奮
[00:12:15.040 --> 00:12:16.760]  有分享上帝的恩典
[00:12:16.760 --> 00:12:18.800]  還是覺得有點尷尬
[00:12:18.800 --> 00:12:20.160]  不知道怎麼回答好呢
[00:12:20.160 --> 00:12:22.880]  又問這個問題
[00:12:22.880 --> 00:12:26.000]  很多年前廣告裡面有一個很熟悉的對白
[00:12:26.000 --> 00:12:27.960]  有一個年輕人說
[00:12:27.960 --> 00:12:29.040]  很沮喪地說
[00:12:29.040 --> 00:12:31.160]  打球才是甚麼
[00:12:31.160 --> 00:12:31.800]  下雨是嗎
[00:12:31.800 --> 00:12:32.560]  打球才是下雨
[00:12:32.560 --> 00:12:33.120]  每次都是這樣
[00:12:33.120 --> 00:12:34.080]  不知道為甚麼
[00:12:34.080 --> 00:12:36.280]  接著我們其實信主的時候
[00:12:36.280 --> 00:12:39.400]  我們都會為很多事情去祈禱
[00:12:39.400 --> 00:12:41.800]  其中我們需要有些好的天氣的時候
[00:12:41.800 --> 00:12:42.800]  我們向神求
[00:12:42.800 --> 00:12:45.360]  我希望上帝保守我們有一個好的天氣
[00:12:45.360 --> 00:12:47.480]  我們進行甚麼活動
[00:12:47.480 --> 00:12:49.880]  接著上帝又好像聽禱告一樣
[00:12:49.880 --> 00:12:51.840]  賜給我們一個晴朗的天氣
[00:12:51.840 --> 00:12:53.920]  這樣就很開心、很享受
[00:12:53.920 --> 00:12:55.360]  這些是很好的經歷
[00:12:55.360 --> 00:12:57.600]  這些是不差的經歷
[00:12:57.600 --> 00:13:00.320]  但我們成長到一定程度的時候
[00:13:00.320 --> 00:13:01.600]  我們會問一個問題
[00:13:01.600 --> 00:13:03.480]  我們對上帝的認識
[00:13:03.480 --> 00:13:06.600]  會不會只是停留在剛剛信主的時候
[00:13:06.600 --> 00:13:11.160]  那個主教學老師告訴我那些聖經的知識
[00:13:11.160 --> 00:13:12.960]  還有很多年前
[00:13:12.960 --> 00:13:17.480]  我們禱告無應允的這些經歷裡面
[00:13:17.480 --> 00:13:19.440]  我們對神的認識
[00:13:19.440 --> 00:13:23.720]  依然只不過是停留在那些年歲
[00:13:23.720 --> 00:13:26.840]  如果是這樣的話會不會有些問題呢
[00:13:26.840 --> 00:13:29.600]  神是一位活的神
[00:13:29.600 --> 00:13:31.800]  祂在我們生命裡面不斷地工作
[00:13:31.800 --> 00:13:33.600]  無論透過我們自己的生命還是
[00:13:33.600 --> 00:13:34.840]  我們看到丁姐妹
[00:13:34.840 --> 00:13:36.680]  有很多生命被改變
[00:13:36.680 --> 00:13:39.680]  這些美好的經歷
[00:13:39.680 --> 00:13:42.080]  那我們有沒有一個活潑的靈命
[00:13:42.080 --> 00:13:46.600]  去繼續認識這位活著的神呢
[00:13:46.600 --> 00:13:48.640]  我們有沒有這樣做呢
[00:13:48.640 --> 00:13:50.560]  過去復活節的時間
[00:13:50.560 --> 00:13:54.560]  我和家人、我太太和兩個女兒
[00:13:54.560 --> 00:13:56.560]  都有安排不同的事情
[00:13:56.560 --> 00:13:58.560]  去紀念耶穌的受難和復活
[00:13:58.560 --> 00:13:59.800]  其中一部分就是
[00:13:59.800 --> 00:14:02.600]  我們說一些生命更新的問題
[00:14:02.600 --> 00:14:04.480]  太太就很坦然地跟我說
[00:14:04.480 --> 00:14:06.000]  很誠實地跟我說
[00:14:06.000 --> 00:14:08.520]  她說希望Wilson
[00:14:08.520 --> 00:14:10.920]  變回十幾年前那個Wilson
[00:14:10.920 --> 00:14:12.520]  我說這麼嚴重有什麼事呢
[00:14:12.520 --> 00:14:14.840]  原來她覺得最近真的感覺到
[00:14:14.840 --> 00:14:18.240]  這幾年夫妻之間的關係好像變得有點
[00:14:18.240 --> 00:14:21.440]  有點冷淡了一點
[00:14:21.440 --> 00:14:22.720]  彼此的交談
[00:14:22.720 --> 00:14:25.520]  彼此那種親密的交往
[00:14:25.520 --> 00:14:27.280]  那種感覺好像沒有
[00:14:27.280 --> 00:14:30.480]  剛剛認識Wilson的時候那麼理想
[00:14:30.480 --> 00:14:32.320]  她說了一個很特別的詞
[00:14:32.320 --> 00:14:32.880]  復活節
[00:14:32.880 --> 00:14:34.640]  Wilson要復活
[00:14:34.640 --> 00:14:36.600]  復活成為一個十幾年前的Wilson
[00:14:36.600 --> 00:14:38.400]  可以這麼愛太太
[00:14:38.400 --> 00:14:41.400]  這樣跟太太建立一個美好的關係
[00:14:41.400 --> 00:14:42.680]  當然我也悔改了
[00:14:42.680 --> 00:14:43.600]  我也繼續去
[00:14:43.600 --> 00:14:46.680]  覺得要求神給自己更多的心思意念
[00:14:46.680 --> 00:14:49.760]  以及更有質量的時間去陪伴太太
[00:14:49.760 --> 00:14:53.360]  一起去同行這條生命的道路
[00:14:53.360 --> 00:14:55.880]  反思我們跟神的關係
[00:14:55.880 --> 00:14:57.200]  需不需要修補呢
[00:14:57.200 --> 00:15:00.680]  這段關係需不需要復活呢
[00:15:00.680 --> 00:15:05.600]  回到一個上帝和我們健康的狀況裡面
[00:15:05.600 --> 00:15:07.520]  去重新去經歷呢
[00:15:07.520 --> 00:15:09.880]  因為有了這種真實的關係的時候
[00:15:09.880 --> 00:15:13.480]  我們才可以應對這麼多多變的世代
[00:15:13.480 --> 00:15:15.960]  這麼多改變的情況
[00:15:15.960 --> 00:15:18.240]  回應世界傳遍太古城堂
[00:15:18.240 --> 00:15:20.400]  在創世紀講道系列裡面的一個
[00:15:20.400 --> 00:15:21.680]  希望集中的主題
