
[00:00:00.000 --> 00:00:03.940]  那我們到底怎樣才能夠控制我們的情緒呢?
[00:03:40.200 --> 00:03:44.200]  愚昧就是你明明知道對的事情,你不去做,
[00:03:44.200 --> 00:03:47.200]  不對的事情你拼命去做,這個叫愚昧。
[00:03:47.200 --> 00:03:49.200]  英文說是foolish,你是fool。
[00:03:49.200 --> 00:03:52.200]  那我們不再愚昧,爲什麼呢?
[00:03:52.200 --> 00:03:57.200]  因爲我們有真理的恩高,我們有智慧的恩高。
[00:03:57.200 --> 00:04:02.200]  當你領受這個真理的聖靈的時候,你就得着智慧啊。
[00:04:02.200 --> 00:04:04.200]  智慧非常的重要。
[00:04:04.200 --> 00:04:06.700]  這個聖靈不但只是一個教師而已,
[00:04:06.700 --> 00:04:09.700]  教師只是把一些頭腦的知識賜給你,
[00:04:09.700 --> 00:04:12.200]  幫助你明白一些事情。
[00:04:12.200 --> 00:04:16.700]  但是呢,聖靈卻是一個導師,像一個教練一樣。
[00:04:16.700 --> 00:04:18.200]  教練是做什麼?
[00:04:18.200 --> 00:04:24.200]  能夠把你已經有的知識,能夠幫助你應用在日常的生活上。
[00:04:24.200 --> 00:04:27.700]  導師的工作就是如此啊,教練的工作就是如此,
[00:04:27.700 --> 00:04:36.200]  幫助你將已經知道的真理,運用在你日常的生活的每一件事情上。
[00:04:36.200 --> 00:04:42.200]  因此你是有智慧的恩高,因爲聖靈是你的導師。
[00:04:42.200 --> 00:04:46.200]  既然聖靈給我們這樣一個寶貴的恩高,我們有智慧的恩高,
[00:04:46.200 --> 00:04:48.700]  我們有兩方面的應用。
[00:04:48.700 --> 00:04:50.200]  第一個應用是什麼呢?
[00:04:50.200 --> 00:04:53.200]  你要拒絕謊言,分享真理。
[00:04:53.200 --> 00:04:56.700]  告訴你自己說,你要拒絕謊言,分享真理。
[00:04:56.700 --> 00:05:00.700]  特別是現在我們看到假新聞到處亂飛,
[00:05:00.700 --> 00:05:03.700]  連美國主要的媒體你想都想不到,
[00:05:03.700 --> 00:05:06.700]  他們竟然會播放一些假新聞。
[00:05:06.700 --> 00:05:11.200]  因此我們領受的新鮮的恩高,領受的智慧的恩高,
[00:05:11.200 --> 00:05:12.200]  我們就要怎麼樣?
[00:05:12.200 --> 00:05:16.700]  我們要拒絕謊言,要分享真理。
[00:05:16.700 --> 00:05:21.700]  醜點莫給撒旦知道,我們人是很容易受誘惑的。
[00:05:21.700 --> 00:05:25.200]  因此散佈許多的謠言,散佈許多的假新聞,
[00:05:25.200 --> 00:05:28.200]  讓我們心中裏面感覺到恐懼。
[00:05:28.200 --> 00:05:34.200]  因爲魔鬼撒旦他的工作,我們的醜點就是說謊欺騙人。
[00:05:34.200 --> 00:05:37.700]  所以在約翰維利八章44節告訴我們說,
[00:05:37.700 --> 00:05:42.200]  魔鬼乃是說歡人之父。
[00:05:42.200 --> 00:05:45.200]  他從最早的伊甸園到現在如今,
[00:05:45.200 --> 00:05:47.700]  他仍然在說謊,在欺騙我們,
[00:05:47.700 --> 00:05:50.700]  因爲他知道我們有真理。
[00:05:50.700 --> 00:05:53.700]  如果你不好好掌握這樣一個智慧的恩高,
[00:05:53.700 --> 00:05:55.700]  你很容易受真理的聖靈,
[00:05:55.700 --> 00:05:58.200]  你很容易受魔鬼的欺騙。
[00:05:58.200 --> 00:06:01.700]  你想想看,當你遇到患難的時候,
[00:06:01.700 --> 00:06:05.700]  遇到苦難的時候,魔鬼就在耳邊告訴你說,
[00:06:05.700 --> 00:06:08.700]  你看看,耶穌不愛你了。
[00:06:08.700 --> 00:06:12.700]  如果耶穌愛你的話,怎麼允許這樣的苦難,
[00:06:12.700 --> 00:06:16.200]  怎麼允許這樣的病症淋到你身上呢?
[00:06:16.200 --> 00:06:18.200]  肯定祂不再愛你了。
[00:06:18.200 --> 00:06:22.700]  你要拒絕謊言,分享真理,宣告真理。
[00:06:22.700 --> 00:06:25.700]  雖然有患難,但是患難深忍耐。
[00:06:25.700 --> 00:06:26.700]  神的心意在我裏面,
[00:06:26.700 --> 00:06:29.700]  讓我能夠完全全被能夠行各樣的事情。
[00:06:29.700 --> 00:06:32.700]  神的恩典必定夠我用的,阿們。
[00:06:32.700 --> 00:06:36.700]  當你和你太太吵架的時候,
[00:06:36.700 --> 00:06:38.700]  夫妻鬧得不可罷休,
[00:06:38.700 --> 00:06:44.700]  仇敵就在旁邊加鹽、加醋、加火、加油,告訴你說,
[00:06:44.700 --> 00:06:49.200]  我早就告訴你了,你們兩個的個性就是不相配。
[00:06:49.200 --> 00:06:51.700]  所以一吵起來,你看吵得這麼辛苦,
[00:06:51.700 --> 00:06:55.700]  他是你的仇敵,他的攔阻,你要完成要做的事情,
[00:06:55.700 --> 00:06:57.700]  跟他分了算了吧。
[00:06:57.700 --> 00:07:01.700]  你千萬不要上當,要拒絕謊言。
[00:07:01.700 --> 00:07:03.700]  你真正的仇敵不是你旁邊的人,
[00:07:03.700 --> 00:07:05.700]  不是你跟你睡在一起,
[00:07:05.700 --> 00:07:08.700]  你的太太或你的丈夫,那是魔鬼撒旦。
[00:07:08.700 --> 00:07:12.700]  你要告訴他說,神說,神所配合的人不能分開。
[00:07:12.700 --> 00:07:15.700]  無論如何,神會祝福我們的婚姻,
[00:07:15.700 --> 00:07:18.700]  讓我們的關係會和好如初。
[00:07:18.700 --> 00:07:23.700]  你要拒絕謊言,你要堅持神所給你的真理,
[00:07:23.700 --> 00:07:28.700]  你才能夠享受智慧的恩高在你身上湧流。
[00:07:28.700 --> 00:07:32.700]  當你服侍神的時候,或者在公司裏面非常忠心地工作,
[00:07:32.700 --> 00:07:36.700]  你服侍主當時卻沒有得到弟兄姐妹給你的讚賞,
[00:07:36.700 --> 00:07:40.700]  反而他們刁難你,甚至批評你,
[00:07:40.700 --> 00:07:44.700]  你公司不但不賞識你,反而在那裏攻擊你,
[00:07:44.700 --> 00:07:46.700]  你說真的是怎麼辦?
[00:07:46.700 --> 00:07:49.700]  醜弟在旁邊告訴你說,我不是跟你說了嗎?
[00:07:49.700 --> 00:07:53.700]  你根本不配做小組長,你根本不配服侍,
[00:07:53.700 --> 00:07:58.700]  你憑什麼服侍?算了吧,你還在這個公司做什麼呢?
[00:07:58.700 --> 00:08:00.700]  這本來就不是你應該去的地方。
[00:08:00.700 --> 00:08:05.700]  你要拒絕謊言,你要持定神給你的真理,
[00:08:05.700 --> 00:08:10.700]  這是神帶我到這個公司來,我叫這個公司爲神做見證,
[00:08:10.700 --> 00:08:12.700]  神把這樣一個護照放在我的生命裏面,
[00:08:12.700 --> 00:08:16.700]  我就是要做個小組長,忠心地爲主擺上。
[00:08:16.700 --> 00:08:21.700]  親愛的弟兄姐妹,醜弟魔鬼他乃是說謊人之父,
[00:08:21.700 --> 00:08:25.700]  但他領受了智慧的恩告。
[00:08:25.700 --> 00:08:29.700]  聖靈導師就會幫助你應用神的話語
[00:08:29.700 --> 00:08:33.700]  在你所面對的每一個挑戰上。阿們。
[00:08:33.700 --> 00:08:38.700]  第二個應用就是做什麼?順從聖靈就能夠凡事亨通。
[00:08:38.700 --> 00:08:41.700]  告訴你自己說,順從聖靈,凡事亨通。
[00:08:41.700 --> 00:08:43.700]  這也不是很清楚告訴我們嗎?
[00:08:43.700 --> 00:08:47.700]  聖靈會告訴你關於天父指示他的,
[00:08:47.700 --> 00:08:52.700]  聖靈會告訴你關於耶穌基督所有的事情,
[00:08:52.700 --> 00:08:55.700]  把你引導進入到真理裏面,
[00:08:55.700 --> 00:09:02.700]  讓你懂得如何按照神的心意來在新的季節裏面來做新的事情。
[00:09:02.700 --> 00:09:04.700]  看看保羅怎麼告訴我們。
[00:09:04.700 --> 00:09:08.700]  在格林多前書第二章第九節非常喜歡的兩節經文,
[00:09:08.700 --> 00:09:12.700]  保羅怎麼說呢?如經上所記,神爲愛他的人,
[00:09:12.700 --> 00:09:20.700]  所預備的是眼睛未曾看見,耳朵未曾聽見,連心也沒有想到的。
[00:09:20.700 --> 00:09:26.700]  第十節說什麼呢?只有神藉助什麼?
[00:09:26.700 --> 00:09:33.700]  聖靈向我們顯明瞭,因爲聖靈蒼透萬世,
[00:09:33.700 --> 00:09:38.700]  就是神奧祕的事也蒼透了。
[00:09:38.700 --> 00:09:46.700]  這樣的弟兄姐妹,神爲他所愛的人就是你,就是你,就是你。
[00:09:46.700 --> 00:09:51.700]  神所愛的人,神爲你所預備的是你眼睛從來沒有看過,
[00:09:51.700 --> 00:09:55.700]  耳朵沒聽過,心中想都沒有想到的事情。
[00:09:55.700 --> 00:09:59.700]  這完全是一個心事,完全是一個非常奇妙的事情,
[00:09:59.700 --> 00:10:02.700]  非常奇特的事情,神爲你預備你怎麼知道呢?
[00:10:02.700 --> 00:10:08.700]  有智慧的恩高啊!聖靈能夠蒼透萬世,
[00:10:08.700 --> 00:10:11.700]  將神的奧祕的事都告訴你。
[00:10:11.700 --> 00:10:15.700]  換句話說,你有內部消息啊!
[00:10:15.700 --> 00:10:18.700]  別人不知道的事情,因爲有聖靈的恩高。
[00:10:18.700 --> 00:10:22.700]  你知道,你知道在目前的環境裏面你該做什麼,
[00:10:22.700 --> 00:10:25.700]  你知道在目前的困難當中你應該做什麼。
[00:10:25.700 --> 00:10:28.700]  今天年初在韓國居家隔離的時候,
[00:10:28.700 --> 00:10:34.700]  我到亞利桑那去參加東南亞禱告中心SAPC的董事會。
[00:10:34.700 --> 00:10:39.700]  在會中,東南亞禱告中心的創始人Mark Gabbin牧師
[00:10:39.700 --> 00:10:42.700]  就跟我們分享一個非常感人的見證。
[00:10:42.700 --> 00:10:46.700]  他說在瓜地馬拉,在中美洲瓜地馬拉,
[00:10:46.700 --> 00:10:49.700]  有一位宣教士在山區裏面服侍主,
[00:10:49.700 --> 00:10:52.700]  有一天他病倒了,後來發現到是什麼?
[00:10:52.700 --> 00:10:58.700]  他的藍腸爆裂了,馬上送到瓜地馬拉首都的醫院裏面。
[00:10:58.700 --> 00:11:04.700]  醫生就急忙的爲他輸血,怎麼輸血都無法成功。
[00:11:04.700 --> 00:11:07.700]  幾乎是醫生說,放棄沒有希望了。
[00:11:07.700 --> 00:11:10.700]  當Mark Gabbin牧師趕到醫院去的時候,
[00:11:10.700 --> 00:11:12.700]  真的是不知道該怎麼辦。
[00:11:12.700 --> 00:11:17.700]  聖靈就告訴他說,你要把手按在冰冷的牆壁上,
[00:11:17.700 --> 00:11:22.700]  大聲的宣告耶穌啊,耶穌啊。你想想看,
[00:11:22.700 --> 00:11:25.700]  這個時候連醫生都沒有辦法爲他輸血了,
[00:11:25.700 --> 00:11:30.700]  按手在冰冷的牆壁上呼喊耶穌有用嗎?
[00:11:30.700 --> 00:11:33.700]  這是聖靈能夠將神奧祕的事。
[00:11:33.700 --> 00:11:39.700]  內部的消息告訴你,Mark Gabbin牧師就順從了聖靈的引導,
[00:11:39.700 --> 00:11:44.700]  把手按在冰冷的牆壁上,大聲的在醫院那裏宣告說,
[00:11:44.700 --> 00:11:48.700]  耶穌啊,耶穌啊,Jesus,Jesus。
[00:11:48.700 --> 00:11:52.700]  當他如此宣告的時候,奇妙的事情發生了。
[00:11:52.700 --> 00:11:58.700]  這位宣教士Andre,他的血液裏面開始有血在那裏湧流,
[00:11:58.700 --> 00:12:01.700]  他忽然間活過來了,而且完全得痊癒,
[00:12:01.700 --> 00:12:06.700]  再次回到瓜地馬拉的山區裏面來服侍神的百姓。
[00:12:06.700 --> 00:12:08.700]  Hallelujah!
[00:12:08.700 --> 00:12:12.700]  親愛的弟兄姐妹,神同樣在新的季節裏面,
[00:12:12.700 --> 00:12:14.700]  我們親愛的屈牧,親愛的小組長,
[00:12:14.700 --> 00:12:17.700]  每位弟兄姐妹們,神在新的季節裏面,
[00:12:17.700 --> 00:12:21.700]  爲你所預備的,是你眼睛從來沒有看過的,
[00:12:21.700 --> 00:12:26.700]  你耳朵聽都沒聽過,你心中想都沒想過的事情。
[00:12:26.700 --> 00:12:29.700]  只有聖靈,那蒼通萬世的聖靈,
[00:12:29.700 --> 00:12:32.700]  有內部的消息,從天父領受會告訴你,
[00:12:32.700 --> 00:12:37.700]  只要你願意順從聖靈,按照聖靈的意思去做。
[00:12:37.700 --> 00:12:40.700]  聖靈說,我會叫你凡事都很通,
[00:12:40.700 --> 00:12:44.700]  聖福就必蒙福,阿們。
[00:12:44.700 --> 00:12:48.700]  這是聖靈給我們的第一個恩高,就是有智慧的恩高。
[00:12:48.700 --> 00:12:49.700]  那第二個恩高是什麼?
[00:12:49.700 --> 00:12:53.700]  第二個恩高是不再憂愁,你有喜樂的恩高。
[00:12:53.700 --> 00:12:58.700]  告訴你自己旁邊的人說,不再憂愁,你有喜樂的恩高。
[00:12:58.700 --> 00:13:01.700]  我想大家這時候說,主啊,我就是要這個恩高啊!
[00:13:01.700 --> 00:13:07.700]  現在我們看到新冠狀病毒如此猖狂地在蔓延在全世界各地,
[00:13:07.700 --> 00:13:13.700]  而且這個病例越來越多,我們看到加州更是一波又一波,
[00:13:13.700 --> 00:13:16.700]  到處有許多的城市在那裏繼續地暴動,
[00:13:16.700 --> 00:13:22.700]  我們看到加州經歷了有史以來第二次大的山火。
[00:13:22.700 --> 00:13:25.700]  前幾天,大家都不敢出門,
[00:13:25.700 --> 00:13:34.700]  連烈烈的太陽都被那重重的灰,重重的煙給籠罩住,
[00:13:34.700 --> 00:13:40.700]  大家以爲是世界末了了,原來這些山火餘生下來的煙跟灰,
[00:13:40.700 --> 00:13:44.700]  把這個烈日的太陽都已經給遮蓋了。
[00:13:44.700 --> 00:13:48.700]  在這種情況底下,你說我們怎樣能夠喜樂呢?
[00:13:48.700 --> 00:13:52.700]  嘿,神就是在新的季節裏面要給你第二樣新的恩高,
[00:13:52.700 --> 00:13:54.700]  就是喜樂的恩高嘛!
[00:13:54.700 --> 00:13:55.700]  什麼是喜樂的恩高?
[00:13:55.700 --> 00:13:59.700]  那是從神所賜給你的恩高,本來就不是我們自己有的,
[00:13:59.700 --> 00:14:02.700]  那是從天上天父賜給你的。
[00:14:02.700 --> 00:14:05.700]  這個喜樂的恩高從哪裏來呢?
[00:14:05.700 --> 00:14:06.700]  從神那裏來。
[00:14:06.700 --> 00:14:08.700]  我們怎麼知道呢?
[00:14:08.700 --> 00:14:10.700]  我們來看看約翰福音第十四章。
[00:14:10.700 --> 00:14:13.700]  約翰福音第十四章第十六節到十八節,
[00:14:13.700 --> 00:14:15.700]  這裏是耶穌基督臨別門徒的一段話,
[00:14:15.700 --> 00:14:17.700]  祂說我要求父,
[00:14:17.700 --> 00:14:20.700]  父就另外賜給你們一位寶慧師,
[00:14:20.700 --> 00:14:23.700]  聖靈另外一個名字叫寶慧師或者安慰師,
[00:14:23.700 --> 00:14:24.700]  叫祂做什麼?
[00:14:24.700 --> 00:14:27.700]  永遠與你們同在。
[00:14:27.700 --> 00:14:30.700]  就是真理的聖靈剛纔提過了,
[00:14:30.700 --> 00:14:32.700]  乃是人不能接受的,
[00:14:32.700 --> 00:14:35.700]  因爲不見祂也不認識祂,
[00:14:35.700 --> 00:14:37.700]  你們卻認識祂,
[00:14:37.700 --> 00:14:42.700]  因爲祂常與你們同在,
[00:14:42.700 --> 00:14:45.700]  也要在你們裏面。
[00:14:45.700 --> 00:14:47.700]  第十八節,
[00:14:47.700 --> 00:14:50.700]  我不撇下你們爲孤兒,
[00:14:50.700 --> 00:14:54.700]  我必到你們這裏來。
[00:14:54.700 --> 00:14:55.700]  Hallelujah!
[00:14:55.700 --> 00:14:59.700]  這是神透過耶穌基督再一次告訴我們,
[00:14:59.700 --> 00:15:02.700]  非常寶貴的第二種恩高,
[00:15:02.700 --> 00:15:04.700]  在新的季節裏面是要賜給你的,
[00:15:04.700 --> 00:15:06.700]  你可以不再憂愁,
[00:15:06.700 --> 00:15:10.700]  因爲你有喜樂的恩高。
[00:15:10.700 --> 00:15:12.700]  這麼多有喜樂的恩高呢?
[00:15:12.700 --> 00:15:15.700]  爲什麼有喜樂的恩高你可以不再憂愁呢?
[00:15:15.700 --> 00:15:17.700]  因爲這很清楚告訴我們,
[00:15:17.700 --> 00:15:21.700]  我們大家都在這一輪新冠狀病毒居家隔離,
[00:15:21.700 --> 00:15:23.700]  還有保持社交距離底下,
[00:15:23.700 --> 00:15:26.700]  我們大家都已經經歷了寂寞的時候,
[00:15:26.700 --> 00:15:28.700]  孤單的時候,
[00:15:28.700 --> 00:15:31.700]  大家感覺到被家寂寞,被家孤單,
[00:15:31.700 --> 00:15:33.700]  我們連見面都不能握手,
[00:15:33.700 --> 00:15:34.700]  不能擁抱,
[00:15:34.700 --> 00:15:37.700]  連我們自己的親人都不能去探望他。
[00:15:37.700 --> 00:15:40.700]  你沒有想過現在去探望你的爺爺奶奶,
[00:15:40.700 --> 00:15:42.700]  算是一個不孝順的動作,
[00:15:42.700 --> 00:15:44.700]  你反而要離他,遠離他。
[00:15:44.700 --> 00:15:47.700]  我們經歷了多少的寂寞,
[00:15:47.700 --> 00:15:49.700]  多少的孤單,
[00:15:49.700 --> 00:15:51.700]  但是這個新的恩高,
[00:15:51.700 --> 00:15:53.700]  喜樂的恩高告訴我們說,
[00:15:53.700 --> 00:15:54.700]  你雖然寂寞,
[00:15:54.700 --> 00:15:55.700]  卻不孤單。
[00:15:55.700 --> 00:15:56.700]  告訴你旁邊的人說,
[00:15:56.700 --> 00:15:57.700]  告訴你自己說,
[00:15:57.700 --> 00:15:58.700]  我雖然寂寞,
[00:15:58.700 --> 00:16:00.700]  卻不孤單。
[00:16:00.700 --> 00:16:01.700]  我雖然寂寞,
[00:16:01.700 --> 00:16:03.700]  卻不孤單。
[00:16:03.700 --> 00:16:04.700]  這裏告訴我們,
[00:16:04.700 --> 00:16:06.700]  約翰威尼十四章告訴我們什麼呢?
[00:16:06.700 --> 00:16:07.700]  告訴我們說,
[00:16:07.700 --> 00:16:10.700]  這裏神他與我們同在,
[00:16:10.700 --> 00:16:13.700]  聖靈是永遠不會離開你的,
[00:16:13.700 --> 00:16:16.700]  祂永遠與你同在,
[00:16:16.700 --> 00:16:18.700]  這是第一點。
[00:16:18.700 --> 00:16:21.700]  雖然你感受不到有時候祂的同在,
[00:16:21.700 --> 00:16:24.700]  但是耶穌說聖靈是永遠,
[00:16:24.700 --> 00:16:25.700]  什麼是永遠?
[00:16:25.700 --> 00:16:27.700]  永遠就是永遠,
[00:16:27.700 --> 00:16:28.700]  沒有間斷,
[00:16:28.700 --> 00:16:29.700]  沒有隔離,
[00:16:29.700 --> 00:16:31.700]  永遠你可以跟別人有社交距離,
[00:16:31.700 --> 00:16:34.700]  但是聖靈跟你無法有社交距離,
[00:16:34.700 --> 00:16:36.700]  祂就是永遠不離開你,
[00:16:36.700 --> 00:16:37.700]  與你同在,
[00:16:37.700 --> 00:16:38.700]  哈利路亞!
[00:16:38.700 --> 00:16:39.700]  第二方面,聖靈怎麼樣?
[00:16:39.700 --> 00:16:42.700]  是因爲你認識祂,
[00:16:42.700 --> 00:16:44.700]  你也住在祂裏面,
[00:16:44.700 --> 00:16:47.700]  祂也住在你裏面。
[00:16:47.700 --> 00:16:48.700]  這位聖靈怎麼不離開你呢?
[00:16:48.700 --> 00:16:51.700]  祂跟你在一起了嘛!
[00:16:51.700 --> 00:16:54.700]  當你接受相信耶穌基督成爲你個人救主的那一刻,
[00:16:54.700 --> 00:16:57.700]  聖靈就內住在你的心中,
[00:16:57.700 --> 00:17:01.700]  你就成爲所謂的有靈的活人,
[00:17:01.700 --> 00:17:07.700]  能夠跟這位聖靈、跟天父、跟耶穌基督連結起來。
[00:17:07.700 --> 00:17:09.700]  因此,你能夠認識祂,
[00:17:09.700 --> 00:17:12.700]  祂也住在你裏面。
[00:17:12.700 --> 00:17:15.700]  第三方面,聖靈非常寶貴的,
[00:17:15.700 --> 00:17:18.700]  祂說祂不會撇下你,
[00:17:18.700 --> 00:17:21.700]  耶穌不會撇下你像孤兒,
[00:17:21.700 --> 00:17:24.700]  祂會永遠與你同在。
[00:17:24.700 --> 00:17:25.700]  換句話說,
[00:17:25.700 --> 00:17:27.700]  你永遠不會孤單,
[00:17:27.700 --> 00:17:29.700]  祂永遠與你同在。
[00:17:29.700 --> 00:17:30.700]  講到孤單寂寞,
[00:17:30.700 --> 00:17:33.700]  我就想起2014年5月14號,
[00:17:33.700 --> 00:17:36.700]  當我母親忽然間被主接回天家的時候,
[00:17:36.700 --> 00:17:38.700]  我從美國趕到馬來西亞去,
[00:17:38.700 --> 00:17:42.700]  當一切的追思禮拜跟按贊禮拜過去了以後,
[00:17:42.700 --> 00:17:43.700]  那天晚上,
[00:17:43.700 --> 00:17:45.700]  我們家裏有一個小小的團聚,
[00:17:45.700 --> 00:17:46.700]  我坐在那裏,
[00:17:46.700 --> 00:17:52.700]  我感覺到一種非常非常可怕的寂寞感,
[00:17:52.700 --> 00:17:54.700]  感到一種孤單,
[00:17:54.700 --> 00:17:56.700]  就好像一個孤兒的靈籠罩,
[00:17:56.700 --> 00:17:58.700]  我就像一個孤兒一樣,
[00:17:58.700 --> 00:18:00.700]  95年我爸爸被主接回天家,
[00:18:00.700 --> 00:18:02.700]  2014年我母親被主接回天家,
[00:18:02.700 --> 00:18:04.700]  主啊,我就好像孤兒啊,
[00:18:04.700 --> 00:18:06.700]  沒有父母的孤兒啊,
[00:18:06.700 --> 00:18:08.700]  主啊,我好孤單,好寂寞啊。
[00:18:08.700 --> 00:18:09.700]  耶穌馬上就接着說,
[00:18:09.700 --> 00:18:17.700]  10篇27篇歷史節告訴我說,父母會離棄你,耶和華必收留你。
[00:18:17.700 --> 00:18:19.700]  哇,頓時我馬上感覺到,
[00:18:19.700 --> 00:18:22.700]  主啊,你的愛,天父的愛,
[00:18:22.700 --> 00:18:24.700]  就馬上好像在擁抱我一樣,
[00:18:24.700 --> 00:18:28.700]  父母的確有一天會離開你,會離開我,
[00:18:28.700 --> 00:18:31.700]  但是這位耶和華天父,
[00:18:31.700 --> 00:18:35.700]  他必收留你。
[00:18:35.700 --> 00:18:38.700]  因此你永遠不會孤單。
[00:18:38.700 --> 00:18:40.700]  雖然有時候感覺到寂寞,
[00:18:40.700 --> 00:18:42.700]  但是你永不孤單,
[00:18:42.700 --> 00:18:47.700]  因爲這位神與你同在,阿們。
[00:18:47.700 --> 00:18:49.700]  然後第二個結果是什麼呢?
[00:18:49.700 --> 00:18:52.700]  你不要憂愁,主必再來。
[00:18:52.700 --> 00:18:53.700]  告訴你自己,告訴旁邊的人說,
[00:18:53.700 --> 00:18:56.700]  不要憂愁,主必再來。
[00:18:56.700 --> 00:19:01.700]  哇,這句話太寶貴了,主必再來啊。
[00:19:01.700 --> 00:19:07.700]  這是耶穌基督給我們非常正確、寶貴的應許。
