
[00:00:00.000 --> 00:00:03.560]  恭祝文后弟兄姊妹平安
[00:03:20.160 --> 00:03:22.160]  這個比喻和這些行為是什麼意思
[00:03:22.160 --> 00:03:24.160]  然後上帝向你解釋
[00:03:24.160 --> 00:03:25.160]  你的行動
[00:03:25.160 --> 00:03:26.160]  和這個比喻
[00:03:26.160 --> 00:03:27.160]  有什麼訊息
[00:03:27.160 --> 00:03:29.160]  我一會兒會深入這一段
[00:03:29.160 --> 00:03:30.160]  我等一下會深入進去
[00:03:30.160 --> 00:03:31.160]  第二部分呢
[00:03:31.160 --> 00:03:32.160]  第二部分
[00:03:32.160 --> 00:03:34.160]  十二節十四節
[00:03:34.160 --> 00:03:35.160]  十二到十四節
[00:03:35.160 --> 00:03:37.160]  在耶利米
[00:03:37.160 --> 00:03:39.160]  叫百姓將那些
[00:03:39.160 --> 00:03:40.160]  應該讀譚
[00:03:40.160 --> 00:03:42.160]  或者莊酒那些譚
[00:03:42.160 --> 00:03:44.160]  我應該讀譚
[00:03:44.160 --> 00:03:46.160]  就是說
[00:03:46.160 --> 00:03:48.160]  耶利米叫這些百姓
[00:03:48.160 --> 00:03:50.160]  能夠勝酒的譚
[00:03:50.160 --> 00:03:54.160]  莊滿
[00:03:54.160 --> 00:03:56.160]  莊滿酒
[00:03:56.160 --> 00:03:57.160]  莊滿酒
[00:03:57.160 --> 00:04:02.160]  莊滿酒之後有什麼後果呢
[00:04:02.160 --> 00:04:04.160]  莊滿酒之後有什麼後果呢
[00:04:04.160 --> 00:04:07.160]  耶利米就要將這個後果
[00:04:07.160 --> 00:04:10.160]  預告給百姓聽
[00:04:10.160 --> 00:04:11.160]  這叫做後果
[00:04:11.160 --> 00:04:12.160]  預告給百姓聽
[00:04:12.160 --> 00:04:13.160]  這是下一講
[00:04:13.160 --> 00:04:14.160]  這是下一講
[00:04:14.160 --> 00:04:15.160]  第三部分
[00:04:15.160 --> 00:04:16.160]  第三部分
[00:04:17.160 --> 00:04:18.160]  十五到二十七節
[00:04:18.160 --> 00:04:19.160]  十五到二十七節
[00:04:19.160 --> 00:04:22.160]  那上帝就要告訴
[00:04:22.160 --> 00:04:24.160]  叫耶利米告訴百姓聽
[00:04:24.160 --> 00:04:26.160]  就要耶利米告訴百姓
[00:04:26.160 --> 00:04:28.160]  這兩個
[00:04:28.160 --> 00:04:31.160]  比喻
[00:04:31.160 --> 00:04:32.160]  這兩個比喻
[00:04:32.160 --> 00:04:34.160]  就是束腰麻布帶子
[00:04:34.160 --> 00:04:36.160]  束腰麻布帶子
[00:04:36.160 --> 00:04:39.160]  和這個莊滿酒的譚
[00:04:39.160 --> 00:04:41.160]  和莊滿酒的譚
[00:04:41.160 --> 00:04:42.160]  有什麼警告
[00:04:42.160 --> 00:04:44.160]  有什麼警告
[00:04:44.160 --> 00:04:46.160]  又叫耶利米宣佈一系列
[00:04:46.160 --> 00:04:49.160]  上帝審判的神諭
[00:04:49.160 --> 00:04:52.160]  就是上帝要審判的神諭
[00:04:52.160 --> 00:04:54.160]  最後用什麼結果呢
[00:04:54.160 --> 00:04:55.160]  最後用什麼結果呢
[00:04:55.160 --> 00:04:56.160]  最後的結局是什麼呢
[00:04:56.160 --> 00:04:57.160]  你的罪
[00:04:57.160 --> 00:04:58.160]  你的罪
[00:04:58.160 --> 00:05:00.160]  必追上你
[00:05:00.160 --> 00:05:01.160]  必追上你
[00:05:01.160 --> 00:05:02.160]  在這個新約裡面
[00:05:02.160 --> 00:05:04.160]  新約是同的
[00:05:04.160 --> 00:05:05.160]  新約是同的
[00:05:05.160 --> 00:05:06.160]  一樣相同
[00:05:06.160 --> 00:05:07.160]  我今天讀的一整首
[00:05:07.160 --> 00:05:08.160]  在日記那裡
[00:05:08.160 --> 00:05:09.160]  在日記那裡
[00:05:09.160 --> 00:05:11.160]  就是耶和華會repay
[00:05:11.160 --> 00:05:12.160]  就是耶和華會repay
[00:05:12.160 --> 00:05:13.160]  what you have done
[00:05:13.160 --> 00:05:19.160]  就說上帝會回報
[00:05:19.160 --> 00:05:21.160]  上帝會回報
[00:05:21.160 --> 00:05:22.160]  是保羅說的
[00:05:22.160 --> 00:05:23.160]  人做錯的事
[00:05:23.160 --> 00:05:24.160]  人做錯了
[00:05:24.160 --> 00:05:26.160]  上帝會repay
[00:05:26.160 --> 00:05:28.160]  上帝會回報你
[00:05:28.160 --> 00:05:29.160]  回敬你
[00:05:29.160 --> 00:05:32.160]  保羅說的
[00:05:32.160 --> 00:05:33.160]  你信不信
[00:05:33.160 --> 00:05:34.160]  你信不信
[00:05:34.160 --> 00:05:35.160]  那這裡呢
[00:05:35.160 --> 00:05:36.160]  這裡呢
[00:05:36.160 --> 00:05:37.160]  其實保羅說的
[00:05:37.160 --> 00:05:38.160]  是舊約上帝已經做了
[00:05:38.160 --> 00:05:40.160]  保羅說的
[00:05:40.160 --> 00:05:42.160]  在舊約已經做了
[00:05:42.160 --> 00:05:43.160]  所以弟兄姊妹
[00:05:43.160 --> 00:05:44.160]  所以弟兄姊妹
[00:05:44.160 --> 00:05:46.160]  我們所做的
[00:05:46.160 --> 00:05:47.160]  我們今天所做的
[00:05:47.160 --> 00:05:49.160]  就有收場了
[00:05:49.160 --> 00:05:50.160]  就有收場
[00:05:50.160 --> 00:05:51.160]  其實耶穌說了沒有
[00:05:51.160 --> 00:05:52.160]  其實講了沒有
[00:05:52.160 --> 00:05:54.160]  人種的是什麼
[00:05:54.160 --> 00:05:55.160]  人種的是什麼
[00:05:55.160 --> 00:05:57.160]  收了什麼嘛
[00:05:57.160 --> 00:05:58.160]  收的是什麼
[00:05:58.160 --> 00:05:59.160]  OK
[00:05:59.160 --> 00:06:00.160]  你種什麼就收什麼嘛
[00:06:00.160 --> 00:06:02.160]  你種什麼收什麼
[00:06:02.160 --> 00:06:03.160]  所以呢
[00:06:03.160 --> 00:06:04.160]  所以
[00:06:04.160 --> 00:06:06.160]  弟兄姊妹
[00:06:06.160 --> 00:06:07.160]  弟兄姊妹
[00:06:07.160 --> 00:06:09.160]  舊約聖經給我看到
[00:06:09.160 --> 00:06:10.160]  舊約聖經讓我看到
[00:06:10.160 --> 00:06:11.160]  聖經說了
[00:06:11.160 --> 00:06:12.160]  聖經說了
[00:06:12.160 --> 00:06:13.160]  你弟兄姊妹這個
[00:06:13.160 --> 00:06:16.160]  先知說了
[00:06:16.160 --> 00:06:17.160]  先知說了
[00:06:17.160 --> 00:06:19.160]  人當耳邊風
[00:06:19.160 --> 00:06:20.160]  人當耳邊風
[00:06:20.160 --> 00:06:22.160]  但耳邊風的信息呢
[00:06:22.160 --> 00:06:23.160]  但耳邊風的信息呢
[00:06:23.160 --> 00:06:25.160]  成為真實了
[00:06:25.160 --> 00:06:26.160]  成為真實
[00:06:26.160 --> 00:06:27.160]  同樣
[00:06:27.160 --> 00:06:28.160]  同樣
[00:06:28.160 --> 00:06:29.160]  耶穌說了很多話
[00:06:29.160 --> 00:06:30.160]  耶穌說了很多
[00:06:30.160 --> 00:06:31.160]  保羅說了很多話
[00:06:31.160 --> 00:06:32.160]  保羅說了很多
[00:06:32.160 --> 00:06:33.160]  這是不是真相
[00:06:33.160 --> 00:06:35.160]  這是不是信約
[00:06:35.160 --> 00:06:36.160]  當代的人
[00:06:36.160 --> 00:06:37.160]  當代的人
[00:06:37.160 --> 00:06:38.160]  當耳邊風
[00:06:38.160 --> 00:06:39.160]  當耳邊風
[00:06:42.160 --> 00:06:43.160]  結果有沒有實現
[00:06:43.160 --> 00:06:44.160]  結果有沒有實現
[00:06:44.160 --> 00:06:45.160]  耶穌說了的話
[00:06:45.160 --> 00:06:46.160]  他有沒有做到
[00:06:46.160 --> 00:06:47.160]  耶穌講了他們有沒有做到
[00:06:47.160 --> 00:06:48.160]  今天
[00:06:48.160 --> 00:06:49.160]  今天
[00:06:49.160 --> 00:06:50.160]  傳道人在台上講的
[00:06:50.160 --> 00:06:51.160]  傳道人在台上講的
[00:06:51.160 --> 00:06:52.160]  台上講的
[00:06:52.160 --> 00:06:53.160]  很多信徒當耳邊風
[00:06:53.160 --> 00:06:54.160]  很多信徒當耳邊風
[00:06:54.160 --> 00:06:55.160]  很多信徒當耳邊風
[00:06:55.160 --> 00:06:58.160]  弟兄姊妹
[00:06:58.160 --> 00:06:59.160]  弟兄姊妹
[00:06:59.160 --> 00:07:00.160]  其實這個題目可以說
[00:07:00.160 --> 00:07:01.160]  耳邊風的後果
[00:07:01.160 --> 00:07:02.160]  這個題目也可以說是
[00:07:02.160 --> 00:07:03.160]  耳邊風的後果
[00:07:03.160 --> 00:07:04.160]  這個題目也可以說是
[00:07:04.160 --> 00:07:05.160]  耳邊風的後果
[00:07:05.160 --> 00:07:07.160]  正面來講呢
[00:07:07.160 --> 00:07:08.160]  正面來講
[00:07:08.160 --> 00:07:09.160]  正面來講
[00:07:09.160 --> 00:07:11.160]  奉上帝名講話的人
[00:07:11.160 --> 00:07:13.160]  奉上帝名講話的人
[00:07:13.160 --> 00:07:14.160]  你要聽
[00:07:14.160 --> 00:07:15.160]  你要聽
[00:07:15.160 --> 00:07:16.160]  你不聽呢
[00:07:16.160 --> 00:07:17.160]  你如果不聽的話
[00:07:17.160 --> 00:07:19.160]  自取滅亡
[00:07:19.160 --> 00:07:20.160]  自取滅亡
[00:07:20.160 --> 00:07:21.160]  自取滅亡
[00:07:21.160 --> 00:07:22.160]  這個就是訊息
[00:07:22.160 --> 00:07:23.160]  這個就是訊息
[00:07:23.160 --> 00:07:24.160]  整個耶穌基督
[00:07:24.160 --> 00:07:26.160]  他在世上的訊息
[00:07:26.160 --> 00:07:27.160]  就是這個一樣
[00:07:27.160 --> 00:07:29.160]  耶穌在世上的訊息
[00:07:29.160 --> 00:07:30.160]  跟這個一樣
[00:07:30.160 --> 00:07:31.160]  耶穌做了
[00:07:31.160 --> 00:07:32.160]  耶穌做了
[00:07:32.160 --> 00:07:33.160]  保羅就解話
[00:07:33.160 --> 00:07:34.160]  保羅就解釋
[00:07:34.160 --> 00:07:37.160]  你們黃絲
[00:07:37.160 --> 00:07:39.160]  在做這兩件事
[00:07:39.160 --> 00:07:40.160]  黃絲不覺得
[00:07:40.160 --> 00:07:41.160]  在做這兩件事嗎
[00:07:41.160 --> 00:07:42.160]  解釋耶穌做了什麼
[00:07:42.160 --> 00:07:43.160]  解釋耶穌做了什麼
[00:07:43.160 --> 00:07:46.160]  要講保羅做了什麼
[00:07:46.160 --> 00:07:47.160]  保羅做了什麼
[00:07:47.160 --> 00:07:48.160]  回應耶穌的訊息
[00:07:48.160 --> 00:07:49.160]  回應耶穌的訊息
[00:07:49.160 --> 00:07:50.160]  回應耶穌的訊息
[00:07:50.160 --> 00:07:51.160]  我們不要當耳邊風
[00:07:51.160 --> 00:07:52.160]  我們不要當耳邊風
[00:07:52.160 --> 00:07:53.160]  這是我的
[00:07:53.160 --> 00:07:54.160]  這是我的
[00:07:54.160 --> 00:07:55.160]  這是我的開場白
[00:07:55.160 --> 00:07:56.160]  這是我的開場白
[00:07:56.160 --> 00:07:57.160]  這是我的開場白
[00:07:57.160 --> 00:07:58.160]  這是我的開場白
[00:07:58.160 --> 00:07:59.160]  這是我的開場白
[00:07:59.160 --> 00:08:00.160]  這是我的開場白
[00:08:00.160 --> 00:08:01.160]  現在我們看本文
[00:08:01.160 --> 00:08:02.160]  現在我們看本文
[00:08:02.160 --> 00:08:03.160]  我們看本文
[00:08:03.160 --> 00:08:04.160]  本文呢
[00:08:04.160 --> 00:08:07.160]  英文是提供了一個角度
[00:08:07.160 --> 00:08:08.160]  英文是提供了一個角度
[00:08:08.160 --> 00:08:09.160]  本文提供了一個角度
[00:08:09.160 --> 00:08:10.160]  讓我們看到耶利米
[00:08:10.160 --> 00:08:11.160]  讓我們看到耶利米
[00:08:11.160 --> 00:08:12.160]  怎麼信服上帝
[00:08:12.160 --> 00:08:13.160]  怎麼信服上帝
[00:08:13.160 --> 00:08:14.160]  我們讓我們看到
[00:08:14.160 --> 00:08:15.160]  耶和華是如何信服上帝
[00:08:15.160 --> 00:08:16.160]  我們讓我們看到
[00:08:16.160 --> 00:08:17.160]  耶和華是如何信服上帝
[00:08:17.160 --> 00:08:18.160]  我的英文是一到十一節
[00:08:18.160 --> 00:08:19.160]  我的英文是一到十一節
[00:08:19.160 --> 00:08:20.160]  我的英文是一到十一節
[00:08:20.160 --> 00:08:21.160]  一到十一節
[00:08:21.160 --> 00:08:22.160]  你看到我有兩個分段
[00:08:22.160 --> 00:08:23.160]  你看到我有兩個分段
[00:08:23.160 --> 00:08:24.160]  你看到我有兩個分段
[00:08:24.160 --> 00:08:25.160]  你看到我有兩個分段
[00:08:25.160 --> 00:08:26.160]  A和B
[00:08:26.160 --> 00:08:27.160]  A和B
[00:08:27.160 --> 00:08:28.160]  A和B
[00:08:28.160 --> 00:08:29.160]  A是一到七節
[00:08:29.160 --> 00:08:30.160]  A是一到七節
[00:08:30.160 --> 00:08:31.160]  B是八到十一節
[00:08:31.160 --> 00:08:34.160]  B是八到十一節
[00:08:34.160 --> 00:08:35.160]  在A那裡有幾個動詞
[00:08:35.160 --> 00:08:36.160]  在A那裡有幾個動詞
[00:08:36.160 --> 00:08:37.160]  有幾個動詞
[00:08:37.160 --> 00:08:38.160]  有幾個動詞
[00:08:38.160 --> 00:08:39.160]  我想大家去留意
[00:08:39.160 --> 00:08:40.160]  我想大家去留意
[00:08:40.160 --> 00:08:41.160]  大家去留意
[00:08:41.160 --> 00:08:42.160]  這些動詞全部是
[00:08:42.160 --> 00:08:43.160]  大家看到是耶和華說話
[00:08:43.160 --> 00:08:44.160]  大家看到是耶和華說話
[00:08:44.160 --> 00:08:45.160]  全是耶和華講話
[00:08:45.160 --> 00:08:46.160]  全是耶和華講話
[00:08:46.160 --> 00:08:47.160]  很多動詞
[00:08:47.160 --> 00:08:48.160]  很多動詞
[00:08:48.160 --> 00:08:49.160]  去買
[00:08:49.160 --> 00:08:50.160]  去買
[00:08:50.160 --> 00:08:51.160]  速上
[00:08:51.160 --> 00:08:52.160]  速上
[00:08:52.160 --> 00:08:53.160]  收藏
[00:08:53.160 --> 00:08:54.160]  收藏
[00:08:54.160 --> 00:08:55.160]  收藏
[00:08:55.160 --> 00:08:56.160]  我只不過是這個動詞
[00:08:56.160 --> 00:08:57.160]  我只不過是這個動詞
[00:08:57.160 --> 00:08:58.160]  我只不過是這個動詞
[00:08:58.160 --> 00:08:59.160]  拿回來
[00:08:59.160 --> 00:09:00.160]  拿回來
[00:09:00.160 --> 00:09:01.160]  一根錯腰的麻布
[00:09:01.160 --> 00:09:02.160]  一根錯腰的麻布
[00:09:02.160 --> 00:09:03.160]  耶利美
[00:09:03.160 --> 00:09:04.160]  耶利美
[00:09:04.160 --> 00:09:05.160]  趙行
[00:09:05.160 --> 00:09:06.160]  趙行
[00:09:06.160 --> 00:09:07.160]  充分他對上帝的
[00:09:07.160 --> 00:09:08.160]  充分他對上帝的
[00:09:08.160 --> 00:09:09.160]  piety
[00:09:09.160 --> 00:09:10.160]  piety
[00:09:10.160 --> 00:09:11.160]  忠誠
[00:09:11.160 --> 00:09:12.160]  忠誠
[00:09:12.160 --> 00:09:13.160]  充分看到他對上帝的真誠
[00:09:13.160 --> 00:09:14.160]  充分看到他對上帝的真誠
[00:09:14.160 --> 00:09:15.160]  充分看到他對上帝的真誠
[00:09:15.160 --> 00:09:16.160]  但是他的行動
[00:09:16.160 --> 00:09:17.160]  但是他的行動
[00:09:17.160 --> 00:09:18.160]  但是他的行動
[00:09:18.160 --> 00:09:19.160]  但是他的行動
[00:09:19.160 --> 00:09:20.160]  是指出他摯愛的猶大國和人民
[00:09:20.160 --> 00:09:21.160]  是指出他摯愛的猶大國和人民
[00:09:21.160 --> 00:09:22.160]  是指出他摯愛的猶大國和人民
[00:09:22.160 --> 00:09:23.160]  是指出他摯愛的猶大國和人民
[00:09:23.160 --> 00:09:30.160]  是指出他摯愛的猶大國和人民
[00:09:30.160 --> 00:09:31.160]  是指出他摯愛的猶大國和人民
[00:09:31.160 --> 00:09:32.160]  是指出他摯愛的猶大國和人民
[00:09:32.160 --> 00:09:33.160]  是指出他摯愛的猶大國和人民
[00:09:33.160 --> 00:09:34.160]  是指出他摯愛的猶大國和人民
[00:09:34.160 --> 00:09:35.160]  是指出他摯愛的猶大國和人民
[00:09:35.160 --> 00:09:36.160]  是指出他摯愛的猶大國和人民
[00:09:36.160 --> 00:09:37.160]  是指出他摯愛的猶大國和人民
[00:09:37.160 --> 00:09:38.160]  是指出他摯愛的猶大國和人民
[00:09:38.160 --> 00:09:39.160]  是指出他摯愛的猶大國和人民
[00:09:39.160 --> 00:09:40.160]  是指出他摯愛的猶大國和人民
[00:09:40.160 --> 00:09:41.160]  是指出他摯愛的猶大國和人民
[00:09:41.160 --> 00:09:42.160]  是指出他摯愛的猶大國和人民
[00:09:42.160 --> 00:09:53.160]  是指出他摯愛的猶大國和人民
[00:09:53.160 --> 00:09:54.160]  是指出他摯愛的猶大國和人民
[00:09:54.160 --> 00:09:55.160]  是指出他摯愛的猶大國和人民
[00:09:55.160 --> 00:09:56.160]  是指出他摯愛的猶大國和人民
[00:09:56.160 --> 00:09:57.160]  是指出他摯愛的猶大國和人民
[00:09:57.160 --> 00:09:58.160]  是指出他摯愛的猶大國和人民
[00:09:58.160 --> 00:09:59.160]  是指出他摯愛的猶大國和人民
[00:09:59.160 --> 00:10:00.160]  是指出他摯愛的猶大國和人民
[00:10:00.160 --> 00:10:01.160]  是指出他摯愛的猶大國和人民
[00:10:01.160 --> 00:10:02.160]  是指出他摯愛的猶大國和人民
[00:10:02.160 --> 00:10:03.160]  是指出他摯愛的猶大國和人民
[00:10:03.160 --> 00:10:04.160]  是指出他摯愛的猶大國和人民
[00:10:04.160 --> 00:10:05.160]  是指出他摯愛的猶大國和人民
[00:10:05.160 --> 00:10:12.160]  是指出他摯愛的猶大國和人民
[00:10:12.160 --> 00:10:13.160]  是指出他摯愛的猶大國和人民
[00:10:13.160 --> 00:10:14.160]  是指出他摯愛的猶大國和人民
[00:10:14.160 --> 00:10:15.160]  是指出他摯愛的猶大國和人民
[00:10:15.160 --> 00:10:16.160]  是指出他摯愛的猶大國和人民
[00:10:16.160 --> 00:10:17.160]  是指出他摯愛的猶大國和人民
[00:10:17.160 --> 00:10:18.160]  是指出他摯愛的猶大國和人民
[00:10:18.160 --> 00:10:19.160]  是指出他摯愛的猶大國和人民
[00:10:19.160 --> 00:10:20.160]  是指出他摯愛的猶大國和人民
[00:10:20.160 --> 00:10:21.160]  是指出他摯愛的猶大國和人民
[00:10:21.160 --> 00:10:22.160]  是指出他摯愛的猶大國和人民
[00:10:22.160 --> 00:10:23.160]  是指出他摯愛的猶大國和人民
[00:10:23.160 --> 00:10:24.160]  是指出他摯愛的猶大國和人民
[00:10:24.160 --> 00:10:35.160]  是指出他摯愛的猶大國和人民
[00:10:35.160 --> 00:10:36.160]  是指出他摯愛的猶大國和人民
[00:10:36.160 --> 00:10:37.160]  是指出他摯愛的猶大國和人民
[00:10:37.160 --> 00:10:38.160]  是指出他摯愛的猶大國和人民
[00:10:38.160 --> 00:10:39.160]  是指出他摯愛的猶大國和人民
[00:10:39.160 --> 00:10:40.160]  是指出他摯愛的猶大國和人民
[00:10:40.160 --> 00:10:41.160]  是指出他摯愛的猶大國和人民
[00:10:41.160 --> 00:10:42.160]  是指出他摯愛的猶大國和人民
[00:10:42.160 --> 00:10:43.160]  是指出他摯愛的猶大國和人民
[00:10:43.160 --> 00:10:44.160]  是指出他摯愛的猶大國和人民
[00:10:44.160 --> 00:10:45.160]  是指出他摯愛的猶大國和人民
[00:10:45.160 --> 00:10:46.160]  是指出他摯愛的猶大國和人民
[00:10:46.160 --> 00:10:47.160]  是指出他摯愛的猶大國和人民
[00:10:47.160 --> 00:10:54.160]  是指出他摯愛的猶大國和人民
[00:10:54.160 --> 00:10:55.160]  是指出他摯愛的猶大國和人民
[00:10:55.160 --> 00:10:56.160]  是指出他摯愛的猶大國和人民
[00:10:56.160 --> 00:10:57.160]  是指出他摯愛的猶大國和人民
[00:10:57.160 --> 00:10:58.160]  是指出他摯愛的猶大國和人民
[00:10:58.160 --> 00:10:59.160]  是指出他摯愛的猶大國和人民
[00:10:59.160 --> 00:11:00.160]  是指出他摯愛的猶大國和人民
[00:11:00.160 --> 00:11:01.160]  是指出他摯愛的猶大國和人民
[00:11:01.160 --> 00:11:02.160]  是指出他摯愛的猶大國和人民
[00:11:02.160 --> 00:11:03.160]  是指出他摯愛的猶大國和人民
[00:11:03.160 --> 00:11:04.160]  是指出他摯愛的猶大國和人民
[00:11:04.160 --> 00:11:05.160]  是指出他摯愛的猶大國和人民
[00:11:05.160 --> 00:11:06.160]  是指出他摯愛的猶大國和人民
[00:11:06.160 --> 00:11:17.160]  是指出他摯愛的猶大國和人民
[00:11:17.160 --> 00:11:18.160]  是指出他摯愛的猶大國和人民
[00:11:18.160 --> 00:11:19.160]  是指出他摯愛的猶大國和人民
[00:11:19.160 --> 00:11:20.160]  是指出他摯愛的猶大國和人民
[00:11:20.160 --> 00:11:21.160]  是指出他摯愛的猶大國和人民
[00:11:21.160 --> 00:11:22.160]  是指出他摯愛的猶大國和人民
[00:11:22.160 --> 00:11:23.160]  是指出他摯愛的猶大國和人民
[00:11:23.160 --> 00:11:24.160]  是指出他摯愛的猶大國和人民
