
[00:00:00.000 --> 00:00:02.840]  OK 今天星期一開始就講臉書
[00:07:43.840 --> 00:07:46.480]  我不再把你們當作僕人
[00:07:46.480 --> 00:07:49.800]  因為僕人不知道主人所做的事
[00:07:49.800 --> 00:07:51.920]  我把你們當作朋友
[00:07:51.920 --> 00:07:54.760]  因為我已經把從我父親那裡
[00:07:54.760 --> 00:07:58.200]  所聽到的一切都告訴了你們
[00:07:58.200 --> 00:08:00.560]  不是你們揀選了我
[00:08:00.560 --> 00:08:02.960]  而是我揀選了你們
[00:08:02.960 --> 00:08:07.200]  並且指派你們去結那常存的果實
[00:08:07.200 --> 00:08:08.720]  你們奉我的命
[00:08:08.720 --> 00:08:11.360]  無論向父親求什麼
[00:08:11.360 --> 00:08:13.480]  他一定賜給你們
[00:08:13.480 --> 00:08:15.720]  你們要彼此相愛
[00:08:15.720 --> 00:08:20.120]  這就是我給你們的命令
[00:08:20.120 --> 00:08:22.440]  耶穌好像我剛才所說
[00:08:22.440 --> 00:08:24.880]  是很希望我們每個人
[00:08:24.880 --> 00:08:27.720]  都能夠有真正的朋友
[00:08:27.720 --> 00:08:28.760]  為什麼呢
[00:08:28.760 --> 00:08:32.240]  因為聖經在《針言十八章》里說得很清楚
[00:08:32.240 --> 00:08:36.080]  說男交朋友的自取敗壞
[00:08:36.080 --> 00:08:38.400]  但是有一個朋友的話
[00:08:38.400 --> 00:08:40.600]  這個等於真的朋友
[00:08:40.600 --> 00:08:45.720]  比弟兄姊妹更加親密
[00:08:45.720 --> 00:08:47.080]  我相信大家不會反對的
[00:08:47.080 --> 00:08:51.520]  每一個人都會受自己的朋友影響的
[00:08:51.520 --> 00:08:52.360]  既然是這樣
[00:08:52.360 --> 00:08:53.720]  所以中國人有一句話
[00:08:53.720 --> 00:08:55.680]  近朱者赤
[00:08:55.680 --> 00:08:57.280]  近墨者黑
[00:08:57.280 --> 00:09:01.200]  看你是找哪些人做你的朋友
[00:09:01.200 --> 00:09:03.880]  所以耶穌因為這樣的原因
[00:09:03.880 --> 00:09:06.560]  很希望我們每一個屬於祂的人
[00:09:06.560 --> 00:09:09.600]  都能夠有真正的朋友
[00:09:09.600 --> 00:09:13.880]  真正的朋友能夠做些什麼事情呢
[00:09:13.880 --> 00:09:15.240]  我相信真正的朋友
[00:09:15.240 --> 00:09:17.640]  能夠幫助你變得更加成熟
[00:09:17.640 --> 00:09:20.160]  能夠激勵你成長
[00:09:20.160 --> 00:09:22.000]  讓你變得更加好
[00:09:22.000 --> 00:09:24.440]  就好像傳道書的作者講到
[00:09:24.440 --> 00:09:26.360]  兩個總比一個好
[00:09:26.360 --> 00:09:29.760]  因為兩個人的合作果效更加好
[00:09:29.760 --> 00:09:31.120]  如果一個人跌倒之後
[00:09:31.120 --> 00:09:32.440]  另外一個可以怎樣
[00:09:32.440 --> 00:09:34.200]  將他扶起來
[00:09:34.200 --> 00:09:36.560]  他說如果一個人
[00:09:36.560 --> 00:09:39.000]  跌倒沒有人扶起他的時候
[00:09:39.000 --> 00:09:40.840]  原來中文翻譯很好
[00:09:40.840 --> 00:09:42.480]  他就很倒霉了
[00:09:42.480 --> 00:09:44.640]  跌倒沒有人扶起他
[00:09:44.640 --> 00:09:46.240]  所以我們講到朋友
[00:09:46.240 --> 00:09:48.160]  特別是真正的朋友
[00:09:48.160 --> 00:09:50.040]  是貴乎什麼呢
[00:09:50.040 --> 00:09:51.880]  能夠彼此幫助
[00:09:51.880 --> 00:09:54.080]  能夠互相的鼓勵
[00:09:54.080 --> 00:09:57.560]  一起克服生命裡面所遇到的困難
[00:09:57.560 --> 00:10:00.600]  繼續走人生的道路
[00:10:00.600 --> 00:10:01.240]  開了學了
[00:10:01.240 --> 00:10:03.640]  我們有很多大學生在這裡
[00:10:03.640 --> 00:10:07.320]  牧師是不反對大學生談戀愛的
[00:10:07.320 --> 00:10:08.600]  不過呢
[00:10:08.600 --> 00:10:10.360]  談戀愛的時候
[00:10:10.360 --> 00:10:12.520]  令你不能夠專心讀書
[00:10:12.520 --> 00:10:14.440]  你的愛人
[00:10:14.440 --> 00:10:16.840]  整天只想著要跟你在一起
[00:10:16.840 --> 00:10:18.120]  要陪在你身邊
[00:10:18.120 --> 00:10:20.880]  或者整天只想著去哪裡玩去哪裡吃
[00:10:20.880 --> 00:10:26.240]  以致讀書成績倒退
[00:10:26.240 --> 00:10:28.280]  老老實實講一句
[00:10:28.280 --> 00:10:29.520]  要想一想
[00:10:29.520 --> 00:10:31.400]  安靜想一想
[00:10:31.400 --> 00:10:33.520]  到底我們是不是找對了一個
[00:10:33.520 --> 00:10:36.640]  戀愛的對象呢
[00:10:36.640 --> 00:10:38.360]  有些人呢
[00:10:38.360 --> 00:10:40.160]  就愛上了Facebook
[00:10:40.160 --> 00:10:41.720]  愛上了臉書
[00:10:41.720 --> 00:10:44.720]  當你愛上了臉書的時候呢
[00:10:44.720 --> 00:10:47.120]  其中一個可能的結果是什麼呢
[00:10:47.120 --> 00:10:51.280]  我們來看看另外一張圖片
[00:10:51.280 --> 00:10:52.280]  check me check me
[00:10:52.280 --> 00:10:54.680]  這就是Facebook經常要求你的
[00:10:54.680 --> 00:10:56.760]  有沒有收到一些電郵
[00:10:56.760 --> 00:10:57.960]  我最近經常收到電郵
[00:10:57.960 --> 00:11:01.040]  你每個星期上Facebook多少次
[00:11:01.040 --> 00:11:03.000]  有沒有收到
[00:11:03.000 --> 00:11:04.960]  因為他很想你經常上他的網
[00:11:04.960 --> 00:11:06.280]  多些人用他
[00:11:06.280 --> 00:11:08.320]  他的selling power就大一點
[00:11:08.320 --> 00:11:10.120]  所以經常check me check me
[00:11:10.120 --> 00:11:12.320]  這個人在說什麼呢
[00:11:12.320 --> 00:11:14.560]  Facebook please
[00:11:14.560 --> 00:11:17.720]  I'm trying to work
[00:11:17.720 --> 00:11:19.880]  當他愛上了Facebook
[00:11:19.880 --> 00:11:21.480]  有一個可能性的結果
[00:11:21.480 --> 00:11:22.880]  就變成這樣了
[00:11:22.880 --> 00:11:24.680]  以致我們無心讀書
[00:11:24.680 --> 00:11:26.000]  無心工作
[00:11:26.000 --> 00:11:27.920]  那你就要小心了
[00:11:27.920 --> 00:11:31.560]  到底是不是要和他做一個真正的好朋友呢
[00:11:31.560 --> 00:11:32.520]  當然我們講到
[00:11:32.520 --> 00:11:34.200]  難交的朋友的時候呢
[00:11:34.200 --> 00:11:35.320]  是自取敗位
[00:11:35.320 --> 00:11:38.120]  因為有時候有些朋友呢
[00:11:38.120 --> 00:11:39.080]  我不知道你有沒有這樣的朋友
[00:11:39.080 --> 00:11:40.880]  在你的生命當中呢
[00:11:40.880 --> 00:11:43.000]  他對你真的很好
[00:11:43.000 --> 00:11:44.360]  對你好到不得了
[00:11:44.360 --> 00:11:45.200]  不過呢
[00:11:45.200 --> 00:11:46.280]  對人就不是這樣
[00:11:46.280 --> 00:11:48.040]  是對你而已
[00:11:48.040 --> 00:11:48.680]  對你很好
[00:11:48.680 --> 00:11:50.480]  對其他人的時候呢
[00:11:50.480 --> 00:11:52.240]  很多挑剔啊
[00:11:52.240 --> 00:11:53.160]  很傲慢啊
[00:11:53.160 --> 00:11:54.280]  很驕傲啊
[00:11:54.280 --> 00:11:55.280]  沒愛心啊
[00:11:55.280 --> 00:11:56.120]  工作的時候呢
[00:11:56.120 --> 00:11:56.920]  又言而無信
[00:11:56.920 --> 00:11:58.480]  經常脫底啊
[00:11:58.480 --> 00:12:00.280]  脫底之後推卸責任啊
[00:12:00.280 --> 00:12:01.120]  又貪心啊
[00:12:01.120 --> 00:12:03.120]  又鬼炸啊
[00:12:03.120 --> 00:12:04.600]  不知道你身邊有沒有這樣的朋友
[00:12:04.600 --> 00:12:05.960]  只是對你更好
[00:12:05.960 --> 00:12:07.400]  其他人就是這樣的
[00:12:07.400 --> 00:12:08.440]  OK
[00:12:08.440 --> 00:12:10.680]  如果是這樣的話呢
[00:12:10.680 --> 00:12:12.120]  我們就不要妄想
[00:12:12.120 --> 00:12:14.640]  我們可以從這些朋友身上
[00:12:14.640 --> 00:12:17.760]  學到什麼好的東西
[00:12:17.760 --> 00:12:19.080]  這些人呢
[00:12:19.080 --> 00:12:22.840]  不可以成為我們的真朋友
[00:12:22.840 --> 00:12:23.680]  聖經裡面呢
[00:12:23.680 --> 00:12:26.520]  在《路加福音》第六章裡面說
[00:12:26.520 --> 00:12:30.240]  好樹就不能結壞果子
[00:12:30.240 --> 00:12:32.800]  壞樹也不結好果子
[00:12:32.800 --> 00:12:34.200]  樹的好壞
[00:12:34.200 --> 00:12:36.600]  從它的果子就分辨得出來
[00:12:36.600 --> 00:12:37.400]  你們呢
[00:12:37.400 --> 00:12:40.600]  不會在荊棘裡面摘到無花果
[00:12:40.600 --> 00:12:42.760]  也不會在執泥裡面
[00:12:42.760 --> 00:12:45.120]  採到葡萄
[00:12:45.120 --> 00:12:46.480]  當我們看這兩部聖經的時候呢
[00:12:46.480 --> 00:12:48.280]  就不要以為這兩部聖經呢
[00:12:48.280 --> 00:12:49.040]  就提醒我們
[00:12:49.040 --> 00:12:50.080]  教導我們
[00:12:50.080 --> 00:12:52.040]  怎麼去選擇朋友
[00:12:52.040 --> 00:12:54.440]  其實原來不是的
[00:12:54.440 --> 00:12:55.200]  這兩部聖經呢
[00:12:55.200 --> 00:12:57.520]  如果你追溯回
[00:12:57.520 --> 00:12:59.840]  第四十一節的時候呢
[00:12:59.840 --> 00:13:01.680]  其實它提醒我們呢
[00:13:01.680 --> 00:13:04.000]  我們要先看看我們自己的生命
[00:13:04.000 --> 00:13:05.960]  結出了什麼樣的果子
[00:13:05.960 --> 00:13:07.480]  然後就知道自己
[00:13:07.480 --> 00:13:09.320]  擁有一個怎樣的生命
[00:13:09.320 --> 00:13:10.920]  因為四十一節是說到
[00:13:10.920 --> 00:13:12.160]  耶穌提醒我們
[00:13:12.160 --> 00:13:14.080]  不要只是看到
[00:13:14.080 --> 00:13:15.800]  弟兄的眼裡面
[00:13:15.800 --> 00:13:18.040]  有一些木屑
[00:13:18.040 --> 00:13:18.600]  但是呢
[00:13:18.600 --> 00:13:20.280]  看不到自己的眼裡面
[00:13:20.280 --> 00:13:22.880]  有一條大的梁木
[00:13:22.880 --> 00:13:23.840]  原來呢
[00:13:23.840 --> 00:13:25.560]  我們每個人都有一個傾向
[00:13:25.560 --> 00:13:26.720]  我們傾向什麼呢
[00:13:26.720 --> 00:13:28.160]  會先用自己的標準
[00:13:28.160 --> 00:13:31.360]  甚至是只用自己的感覺
[00:13:31.360 --> 00:13:32.840]  用自己的感覺呢
[00:13:32.840 --> 00:13:36.560]  去批評別人的短處和軟弱
[00:13:36.560 --> 00:13:37.560]  所以耶穌呢
[00:13:37.560 --> 00:13:39.200]  在四十一節那裡特別提醒我們
[00:13:39.200 --> 00:13:40.160]  勸誡我們呢
[00:13:40.160 --> 00:13:43.920]  要先將自己眼裡面那條大梁木拿走
[00:13:43.920 --> 00:13:44.600]  然後呢
[00:13:44.600 --> 00:13:46.160]  才能夠看得清楚
[00:13:46.160 --> 00:13:50.400]  將弟兄眼中的木屑挑出來
[00:13:50.400 --> 00:13:52.240]  所以剛才那兩部聖經呢
[00:13:52.240 --> 00:13:53.320]  是告訴我們知道
[00:13:53.320 --> 00:13:55.440]  到底你現在的生命是怎樣的生命
[00:13:55.440 --> 00:13:57.280]  你看看你自己的結果
[00:13:57.280 --> 00:13:58.560]  你行為是怎樣的表現
[00:13:58.560 --> 00:13:59.840]  你的生命是怎樣
[00:13:59.840 --> 00:14:01.280]  從你的表現裡面
[00:14:01.280 --> 00:14:04.720]  可以看到出來
[00:14:04.720 --> 00:14:08.200]  所以如果我們稍微
[00:14:08.200 --> 00:14:11.080]  從這個角度去看我們自己的時候
[00:14:11.080 --> 00:14:12.760]  可能你發覺
[00:14:12.760 --> 00:14:16.560]  我們並不是自己想象當中那麼好的
[00:14:16.560 --> 00:14:18.160]  不過人就很厲害的
[00:14:18.160 --> 00:14:19.160]  人很聰明的
[00:14:19.160 --> 00:14:20.280]  會想辦法的
[00:14:20.280 --> 00:14:21.560]  現在有Photoshop
[00:14:21.560 --> 00:14:23.560]  我們都是Photoshop的高手
[00:14:23.560 --> 00:14:25.600]  看一看Photoshop的高手
[00:14:25.600 --> 00:14:27.560]  在Facebook裡面
[00:14:27.560 --> 00:14:33.440]  You look different in your online profile
[00:14:33.440 --> 00:14:34.760]  所以有些人都不放照片上去了
[00:14:34.760 --> 00:14:36.760]  放卡通片上去就算了
[00:14:36.760 --> 00:14:38.760]  讓他更坦白
[00:14:38.760 --> 00:14:45.120]  I was impressing you with my Photoshop skills
[00:14:45.120 --> 00:14:47.200]  原來我們每一個人
[00:14:47.200 --> 00:14:49.520]  都是Photoshop的高手
[00:14:49.520 --> 00:14:52.760]  我們通常只會將自己最漂亮
[00:14:52.760 --> 00:14:53.960]  最有趣的
[00:14:53.960 --> 00:14:55.960]  覺得別人會有興趣看的
[00:14:55.960 --> 00:14:58.840]  或者最親和的一面
[00:14:58.840 --> 00:15:01.400]  放在我們的臉書上
[00:15:01.400 --> 00:15:04.920]  甚至有時候我們會有意無意地做一些手腳
[00:15:04.920 --> 00:15:09.960]  讓人看到的是經過粉色的自我
[00:15:09.960 --> 00:15:10.960]  而人呢
[00:15:10.960 --> 00:15:12.400]  又會自動自覺
[00:15:12.400 --> 00:15:13.880]  將自己的憤怒
[00:15:13.880 --> 00:15:15.400]  自己的自私
[00:15:15.400 --> 00:15:16.000]  苦毒
[00:15:16.000 --> 00:15:17.120]  貪心
[00:15:17.120 --> 00:15:19.760]  邪惡的思想
[00:15:19.760 --> 00:15:20.760]  收集起來
[00:15:20.760 --> 00:15:22.360]  或者
[00:15:22.360 --> 00:15:24.320]  淡化它
[00:15:24.320 --> 00:15:27.560]  讓人覺得我們不是那麼差勁的
[00:15:27.560 --> 00:15:30.160]  所以聖經說得很好
[00:15:30.160 --> 00:15:30.760]  聖經說
[00:15:30.760 --> 00:15:34.600]  人心比萬物都詭詐
[00:15:34.600 --> 00:15:38.280]  壞到極處誰能插頭呢
[00:15:38.280 --> 00:15:39.040]  原來很多時候
[00:15:39.040 --> 00:15:42.480]  我們連自己的心都不能插頭
[00:15:42.480 --> 00:15:44.000]  所以呢
[00:15:44.000 --> 00:15:45.240]  不知道大家有沒有這樣的感覺
[00:15:45.240 --> 00:15:46.160]  這樣的經驗呢
[00:15:46.160 --> 00:15:49.480]  我們時不時都覺得做人很辛苦
[00:15:49.480 --> 00:15:51.680]  你覺得做人很辛苦嗎
[00:15:51.680 --> 00:15:53.880]  這個應該是朋友吧
[00:15:53.880 --> 00:15:55.720]  我以為是朋友
[00:15:55.720 --> 00:15:56.680]  原來不是
[00:15:56.680 --> 00:15:59.240]  真正的朋友
[00:15:59.240 --> 00:16:00.360]  我們看不透人
[00:16:00.360 --> 00:16:02.520]  我們又看不透自己
[00:16:02.520 --> 00:16:03.560]  我們對朋友不瞭解
[00:16:03.560 --> 00:16:05.240]  我們對自己也不瞭解
[00:16:05.240 --> 00:16:07.320]  我們不完全信任我們的朋友
[00:16:07.320 --> 00:16:10.080]  我們也不完全信任我們自己
[00:16:10.080 --> 00:16:13.680]  對親友對自己也是一樣
[00:16:13.680 --> 00:16:18.480]  所以看聖經真的很反映現實
[00:16:18.480 --> 00:16:19.640]  不單是在新約時代
[00:16:19.640 --> 00:16:22.400]  耶利米蘇已經說出這個情況
[00:16:22.400 --> 00:16:25.120]  耶利米蘇第九章第四第五節說
[00:16:25.120 --> 00:16:27.280]  每一個人都得提防親友
[00:16:27.280 --> 00:16:29.440]  聖經為什麼說這些呢
[00:16:29.440 --> 00:16:31.640]  每一個人都得提防親友
[00:16:31.640 --> 00:16:33.360]  親兄弟也不能信任
[00:16:33.360 --> 00:16:36.240]  因為兄弟都跟阿哥一樣詭詐
[00:16:36.240 --> 00:16:39.480]  每一個親友都好搬弄是非
[00:16:39.480 --> 00:16:41.040]  人人欺騙朋友
[00:16:41.040 --> 00:16:42.520]  沒有人說誠實話
[00:16:42.520 --> 00:16:47.480]  人人是教導書頭撒謊
