
[00:00:00.000 --> 00:00:02.000]  Amen,OK,大家姐妹
[00:01:29.940 --> 00:01:33.240]  除了唱歌之外,剛纔經文也說得很清楚
[00:01:33.240 --> 00:01:34.940]  我們要用什麼呢?
[00:01:34.940 --> 00:01:38.240]  心靈和誠實去敬拜
[00:01:38.240 --> 00:01:44.540]  有些翻譯本說,心靈和誠實是什麼呢?
[00:01:44.540 --> 00:01:47.440]  是聖靈和真理
[00:01:47.440 --> 00:01:51.840]  那究竟是心靈和誠實,還是聖靈和真理呢?
[00:01:51.840 --> 00:01:54.640]  其實這兩個都是對的
[00:01:54.640 --> 00:01:57.040]  看你怎麼解釋,有些人解釋是
[00:01:57.040 --> 00:02:00.540]  因爲敬拜父的那個是人嘛
[00:02:00.540 --> 00:02:03.040]  所以人一定是用心靈
[00:02:03.040 --> 00:02:06.240]  和很誠懇去敬拜,是對的
[00:02:06.240 --> 00:02:09.240]  但如果你看回這裏,他說神是靈
[00:02:09.240 --> 00:02:11.440]  如果主題在神那裏的時候
[00:02:11.440 --> 00:02:15.440]  那必須是聖靈和真理
[00:02:15.440 --> 00:02:18.840]  所以其實這四點是不能分開的
[00:02:18.840 --> 00:02:21.440]  心靈和誠實,聖靈和真理
[00:02:21.440 --> 00:02:23.240]  是扭在一起的
[00:02:23.240 --> 00:02:26.040]  如果我們有心靈和誠實的時候
[00:02:26.040 --> 00:02:27.840]  我們沒有真理
[00:02:27.840 --> 00:02:30.140]  那我們拜石頭是沒用的,對不對?
[00:02:30.140 --> 00:02:32.440]  我們很誠懇地去拜也是沒用的
[00:02:32.440 --> 00:02:34.440]  我們必須要用心靈
[00:02:34.440 --> 00:02:37.340]  很誠懇地去跟着真理走
[00:02:37.340 --> 00:02:41.440]  那就是與聖靈同行,以樂與神同行
[00:02:41.440 --> 00:02:44.740]  這個是一個敬拜,Amen?
[00:02:44.740 --> 00:02:46.440]  所以很多時候
[00:02:46.440 --> 00:02:50.240]  我看這個經文,我冥想的時候
[00:02:50.240 --> 00:02:54.540]  怎樣才真正有一個真誠在我們裏面呢?
[00:02:54.540 --> 00:02:57.240]  老實說,我們很多時候
[00:02:57.240 --> 00:02:58.940]  我們都是犯罪的
[00:02:58.940 --> 00:03:01.740]  我們挖大眼挖手就已經犯罪
[00:03:01.740 --> 00:03:03.440]  我們怎樣配得呢?
[00:03:03.440 --> 00:03:05.540]  我們是不是隻想着
[00:03:05.540 --> 00:03:08.340]  藉着你的救恩,可以來敬拜呢?
[00:03:08.340 --> 00:03:10.940]  弟兄姐妹,我相信,如果我們有一個真誠
[00:03:10.940 --> 00:03:14.740]  我們必須要首先懺悔自己
[00:03:14.740 --> 00:03:16.140]  我們要懺悔自己
[00:03:16.140 --> 00:03:17.840]  我們要認罪悔改
[00:03:17.840 --> 00:03:21.440]  這個就是我們至少可以做到的真誠,Amen?
[00:03:21.440 --> 00:03:24.440]  所以希望大家,在敬拜的時候
[00:03:24.440 --> 00:03:27.340]  每一次都認罪悔改
[00:03:27.340 --> 00:03:30.340]  每一次都將自己加回神
[00:03:30.340 --> 00:03:33.940]  這個纔是真正可以被聖靈帶領
[00:03:33.940 --> 00:03:38.540]  以及按着真理去敬拜我們的天父上帝
[00:03:38.540 --> 00:03:40.640]  我們今天的題目一起讀吧
[00:03:40.640 --> 00:03:45.240]  我們是要研點敬拜的靈
[00:03:45.240 --> 00:03:47.740]  怎樣研點敬拜的靈呢?
[00:03:47.740 --> 00:03:52.540]  我想問問大家,知不知道這個是什麼呢?
[00:03:52.540 --> 00:03:54.040]  打火機
[00:03:54.040 --> 00:03:57.940]  打火機,你也用過的,打邊爐,whatever
[00:03:57.940 --> 00:04:00.340]  裏面是怎樣去操作的呢?
[00:04:00.340 --> 00:04:02.840]  就是裏面有些氣,對不對?
[00:04:02.840 --> 00:04:05.140]  氣噴出來,當你打火時
[00:04:05.140 --> 00:04:07.140]  一啪,有些火花出來的時候
[00:04:07.140 --> 00:04:09.840]  它就可以light up了,對不對?
[00:04:09.840 --> 00:04:11.540]  其實裏面那些氣
[00:04:11.540 --> 00:04:13.740]  有點像我們的靈魂
[00:04:13.740 --> 00:04:14.840]  我們的靈魂燒不盡
[00:04:14.840 --> 00:04:18.240]  我們一世的靈魂其實就像這個氣一樣
[00:04:18.240 --> 00:04:20.840]  我們需要一些火,對不對?
[00:04:20.840 --> 00:04:22.040]  打着我們
[00:04:22.040 --> 00:04:25.940]  這個就是黑暗裏面的一火燭光
[00:04:25.940 --> 00:04:28.740]  這個就是一個敬拜
[00:04:28.740 --> 00:04:30.540]  怎樣纔可以有火?
[00:04:30.540 --> 00:04:35.740]  就是要按着真理和聖靈就有這個火
[00:04:35.740 --> 00:04:39.140]  按着我們的心靈和誠實就有這個火
[00:04:39.140 --> 00:04:40.040]  Amen?
[00:04:40.040 --> 00:04:41.940]  所以你們每一個人
[00:04:41.940 --> 00:04:44.740]  都是一個打火機,行不行?
[00:04:44.740 --> 00:04:46.440]  以後你看到打火機
[00:04:46.440 --> 00:04:49.240]  你就記得我們就像這個燭光一樣
[00:04:49.240 --> 00:04:53.140]  能夠燃點每一個黑暗的社區
[00:04:53.140 --> 00:04:53.740]  Amen?
[00:04:53.740 --> 00:04:56.540]  今天我們的經文是有一些長的
[00:04:56.540 --> 00:04:58.940]  他一訂閱給了我30節
[00:04:58.940 --> 00:04:59.840]  但我已經去break down
[00:04:59.840 --> 00:05:03.240]  希望大家都可以很有耐性
[00:05:03.240 --> 00:05:04.440]  很enjoy的
[00:05:04.440 --> 00:05:06.340]  一起去過去所有的經文
[00:05:06.340 --> 00:05:07.940]  每一個字,好嗎?
[00:05:07.940 --> 00:05:08.940]  進入我們的心裏
[00:05:08.940 --> 00:05:10.940]  我們一起去看以下經文
[00:05:10.940 --> 00:05:15.040]  1,2,3,他(耶穌)來了猶太
[00:05:15.040 --> 00:05:17.040]  又往加利利去
[00:05:17.040 --> 00:05:20.140]  必須經過撒馬尼亞
[00:05:20.140 --> 00:05:21.640]  是這個什麼詞?
[00:05:21.640 --> 00:05:23.840]  必須,不是不須
[00:05:23.840 --> 00:05:26.140]  是必須,耶穌基督
[00:05:26.140 --> 00:05:30.040]  渡成肉身,他必須要下到地上
[00:05:30.040 --> 00:05:32.340]  去拯救我們每一個人
[00:05:32.340 --> 00:05:34.540]  如果你看回以前的contest
[00:05:34.540 --> 00:05:35.940]  以前的處境
[00:05:35.940 --> 00:05:38.840]  其實耶路撒拉在這裏
[00:05:38.840 --> 00:05:41.940]  如果他去加利利那邊
[00:05:41.940 --> 00:05:43.440]  正常來說
[00:05:43.440 --> 00:05:46.240]  他們猶太人是要兜路的
[00:05:46.240 --> 00:05:47.240]  知道爲什麼嗎?
[00:05:47.240 --> 00:05:49.140]  因爲撒馬尼亞這個地方
[00:05:49.140 --> 00:05:50.940]  在主持七八年左右
[00:05:50.940 --> 00:05:52.840]  被亞述國攻陷了
[00:05:52.840 --> 00:05:53.840]  那時候是以色列
[00:05:53.840 --> 00:05:54.840]  攻陷了之後
[00:05:54.840 --> 00:05:57.040]  亞述國擄走了所有精英
[00:05:57.040 --> 00:05:59.940]  然後剩下的蝦兵蟹將
[00:05:59.940 --> 00:06:03.940]  他就拿外邦人將他們拌在一起
[00:06:03.940 --> 00:06:06.340]  就是與外邦人通婚
[00:06:06.340 --> 00:06:11.040]  成爲猶太人眼中的一個雜種
[00:06:11.040 --> 00:06:13.640]  所以猶太人覺得他們不潔
[00:06:13.640 --> 00:06:15.340]  猶太人覺得他們很不妥
[00:06:15.340 --> 00:06:17.140]  猶太人覺得他們不是猶太人
[00:06:17.140 --> 00:06:19.440]  他不配得去敬拜神
[00:06:19.440 --> 00:06:20.440]  不單止這樣
[00:06:20.440 --> 00:06:22.940]  他們還有家仇國恨
[00:06:22.940 --> 00:06:25.240]  在公元前大概一百年左右
[00:06:25.240 --> 00:06:28.640]  當猶太人見到國家之後
[00:06:28.640 --> 00:06:30.940]  他們攻打撒馬尼亞
[00:06:30.940 --> 00:06:32.640]  將他的聖殿毀了
[00:06:32.640 --> 00:06:35.240]  所以無論怎麼說
[00:06:35.240 --> 00:06:38.440]  猶太人要從耶路撒冷
[00:06:38.440 --> 00:06:40.340]  去到加里尼這一邊
[00:06:40.340 --> 00:06:43.340]  經過的話很危險
[00:06:43.340 --> 00:06:46.140]  所以一定要"兜路行"
[00:06:46.140 --> 00:06:47.740]  就好像我剛剛去日本
[00:06:47.740 --> 00:06:48.840]  你也知道的
[00:06:48.840 --> 00:06:50.340]  我住在新宿
[00:06:50.340 --> 00:06:52.640]  原來新宿有個叫"歌舞伎町"的
[00:06:52.640 --> 00:06:53.640]  你有沒有聽過
[00:06:53.640 --> 00:06:56.140]  歌舞伎町有很多三級東西
[00:06:56.140 --> 00:06:57.140]  我和我家人
[00:06:57.140 --> 00:06:59.240]  即是我和我女兒和我老婆走
[00:06:59.240 --> 00:07:01.440]  掩着女兒的眼睛也可以走
[00:07:01.440 --> 00:07:04.040]  但是我自己一個人去買東西的時候
[00:07:04.040 --> 00:07:05.340]  我真的不敢了
[00:07:05.340 --> 00:07:06.440]  我要"兜路行"
[00:07:06.440 --> 00:07:08.740]  一會你們其中一個撞到我的話
[00:07:08.740 --> 00:07:10.540]  哇!帕西安德斯
[00:07:10.540 --> 00:07:12.640]  走去歌舞伎町也有的
[00:07:12.640 --> 00:07:13.940]  要"兜路行"
[00:07:13.940 --> 00:07:16.340]  你會有失身份的
[00:07:16.340 --> 00:07:19.040]  那時候耶穌基督
[00:07:19.040 --> 00:07:21.540]  必須經過撒馬尼亞
[00:07:21.540 --> 00:07:23.740]  耶穌基督必須將拯救
[00:07:23.740 --> 00:07:25.140]  帶到去一個
[00:07:25.140 --> 00:07:28.240]  當時他們認爲最差的一個地方
[00:07:28.240 --> 00:07:31.340]  如果耶穌基督都去一個最差的地方
[00:07:31.340 --> 00:07:33.040]  去拯救人的時候
[00:07:33.040 --> 00:07:35.240]  耶穌今天一樣會拯救我們
[00:07:35.240 --> 00:07:36.040]  Amen
[00:07:36.040 --> 00:07:37.540]  我們今天來慶拜的時候
[00:07:37.540 --> 00:07:38.840]  我們每一次慶拜
[00:07:38.840 --> 00:07:40.140]  每一次都是被醫治
[00:07:40.140 --> 00:07:41.940]  每一次都是被拯救的
[00:07:41.940 --> 00:07:42.540]  Amen
[00:07:42.540 --> 00:07:45.140]  OK 我們一起繼續讀以下經文
[00:07:45.140 --> 00:07:46.140]  於是
[00:07:46.140 --> 00:07:48.240]  到了撒馬尼亞的一座城
[00:07:48.240 --> 00:07:49.640]  名叫"罪家"
[00:07:49.640 --> 00:07:51.740]  靠近雅各級他兒子
[00:07:51.740 --> 00:07:53.240]  約失的那塊地
[00:07:53.240 --> 00:07:55.540]  在那裏有雅各井
[00:07:55.540 --> 00:07:57.440]  耶穌因走路睏乏
[00:07:57.440 --> 00:07:58.940]  就坐在井旁
[00:07:58.940 --> 00:08:00.940]  那時約有五正
[00:08:00.940 --> 00:08:04.540]  由一個撒馬尼亞的婦人來打水
[00:08:04.540 --> 00:08:05.840]  耶穌對她說
[00:08:05.840 --> 00:08:08.040]  請你給我水汗
[00:08:08.040 --> 00:08:12.340]  在一個不對的地方
[00:08:12.340 --> 00:08:16.140]  加一個不適合的時候
[00:08:16.140 --> 00:08:17.640]  五正的時候
[00:08:17.640 --> 00:08:20.040]  是沒有人去打水的
[00:08:20.040 --> 00:08:21.640]  因爲五正的時候
[00:08:21.640 --> 00:08:22.940]  是烈日當空
[00:08:22.940 --> 00:08:24.040]  是最熱的時候
[00:08:24.040 --> 00:08:24.940]  當時的人打水
[00:08:24.940 --> 00:08:26.240]  都是一天早上
[00:08:26.240 --> 00:08:27.840]  一天傍晚
[00:08:27.840 --> 00:08:29.840]  就好像我們去Mesa Cali那樣
[00:08:29.840 --> 00:08:32.040]  中午沒有人出來
[00:08:32.040 --> 00:08:36.040]  坐在椅子上曬太陽
[00:08:36.040 --> 00:08:37.740]  完全沒有人
[00:08:37.740 --> 00:08:39.240]  全部都進屋
[00:08:39.240 --> 00:08:41.840]  直至晚上才走出來彈吉他
[00:08:41.840 --> 00:08:42.840]  所以
[00:08:42.840 --> 00:08:44.640]  耶穌基督走去撒馬尼亞
[00:08:44.640 --> 00:08:46.640]  還要找一個女士
[00:08:46.640 --> 00:08:48.140]  今天我們的女士很高地位
[00:08:48.140 --> 00:08:49.740]  但是當年的女士
[00:08:49.740 --> 00:08:52.640]  全部都是男士的一個產業
[00:08:52.640 --> 00:08:54.240]  所以地位是比較低的
[00:08:54.240 --> 00:08:57.240]  而這一個撒馬尼亞的婦人
[00:08:57.240 --> 00:08:58.540]  在五正打水
[00:08:58.540 --> 00:09:01.040]  是因爲她要避開人羣
[00:09:01.040 --> 00:09:03.640]  因爲她在當中是一個罪人
[00:09:03.640 --> 00:09:05.540]  是被人捱揍的一個
[00:09:05.540 --> 00:09:07.640]  是被人隔離的一個
[00:09:07.640 --> 00:09:09.540]  所以她自己一個人去打水
[00:09:09.540 --> 00:09:11.140]  避開人羣的時候
[00:09:11.140 --> 00:09:13.140]  聖經告訴我們
[00:09:13.140 --> 00:09:14.840]  如果耶穌基督
[00:09:14.840 --> 00:09:16.840]  能夠去一個最差的地方
[00:09:16.840 --> 00:09:18.640]  找一個地位不高的人之餘
[00:09:18.640 --> 00:09:23.140]  還要那個人是被人羣唾棄的
[00:09:23.140 --> 00:09:26.240]  他是流落與漂泊的
[00:09:26.240 --> 00:09:29.540]  那今天耶穌一樣是愛你
[00:09:29.540 --> 00:09:31.640]  一樣將拯救帶給你
[00:09:31.640 --> 00:09:33.240]  如果你現在心裏是
[00:09:33.240 --> 00:09:36.440]  流落與漂泊的時候
[00:09:36.440 --> 00:09:38.440]  我希望你有這個信心
[00:09:38.440 --> 00:09:41.740]  耶穌基督帶着你回來
[00:09:41.740 --> 00:09:44.540]  耶穌基督想蓋着你
[00:09:44.540 --> 00:09:46.840]  耶穌基督想燃點你
[00:09:46.840 --> 00:09:48.340]  成爲一火燭光
[00:09:48.340 --> 00:09:50.440]  一起去慶拜他自己
[00:09:50.440 --> 00:09:51.840]  有一個很幽默的
[00:09:51.840 --> 00:09:53.340]  很諷刺的就是
[00:09:53.340 --> 00:09:57.540]  耶穌基督說請你給我水喝
[00:09:57.540 --> 00:09:58.740]  他僞神到
[00:09:58.740 --> 00:10:01.440]  他要好像問他拿一些東西
[00:10:01.440 --> 00:10:03.040]  好像需要幫助一樣
[00:10:03.040 --> 00:10:03.740]  很有意思的
[00:10:03.740 --> 00:10:05.440]  如果你看回經文
[00:10:05.440 --> 00:10:07.640]  耶穌是一滴水都沒喝過的
[00:10:07.640 --> 00:10:08.540]  弟兄姊妹
[00:10:08.540 --> 00:10:10.040]  希望大家記得
[00:10:10.040 --> 00:10:12.140]  耶穌基督很愛我們
[00:10:12.140 --> 00:10:13.440]  他是值得慶拜
[00:10:13.440 --> 00:10:15.440]  因爲他的名字是寶貴的
[00:10:15.440 --> 00:10:16.440]  Amen
[00:10:16.440 --> 00:10:17.340]  OK
[00:10:17.340 --> 00:10:19.440]  那我們一起繼續讀
[00:10:19.440 --> 00:10:20.440]  一二三
[00:10:20.440 --> 00:10:22.840]  撒瑪利亞的婦人對他說
[00:10:22.840 --> 00:10:24.540]  你既是猶太人
[00:10:24.540 --> 00:10:28.340]  怎麼向我一個撒瑪利亞婦人要水喝呢
[00:10:28.340 --> 00:10:32.540]  原來猶太人和撒瑪利亞人沒有來往
[00:10:32.540 --> 00:10:34.240]  耶穌回答說
[00:10:34.240 --> 00:10:36.140]  你若知道神的恩慈
[00:10:36.140 --> 00:10:38.940]  和對你說給我水喝的是誰
[00:10:38.940 --> 00:10:40.540]  你必祖求他
[00:10:40.540 --> 00:10:44.340]  他必祖給你活水
[00:10:44.340 --> 00:10:45.240]  婦人說
[00:10:45.240 --> 00:10:46.040]  先生
[00:10:46.040 --> 00:10:47.640]  沒有打水的器具
[00:10:47.640 --> 00:10:48.540]  井有心
[00:10:48.540 --> 00:10:50.840]  你從哪裏得活水呢
[00:10:50.840 --> 00:10:52.340]  我們的祖宗雅各
[00:10:52.340 --> 00:10:54.340]  將這井流給我們
[00:10:54.340 --> 00:10:56.340]  他自己和兒子並生畜
[00:10:56.340 --> 00:10:58.640]  也都喝這井裏的水
[00:10:58.640 --> 00:11:01.340]  難道你比他還大嗎
[00:11:01.340 --> 00:11:02.240]  大兄姊妹
[00:11:02.240 --> 00:11:03.740]  有很多時候
[00:11:03.740 --> 00:11:05.140]  我們
[00:11:05.140 --> 00:11:06.340]  第一次去教會
[00:11:06.340 --> 00:11:07.340]  你回憶一下
[00:11:07.340 --> 00:11:09.240]  人家說信耶穌
[00:11:09.240 --> 00:11:11.440]  很多時候有人會說
[00:11:11.440 --> 00:11:13.240]  耶穌是鬼佬
[00:11:13.240 --> 00:11:13.940]  是白鬼
[00:11:13.940 --> 00:11:14.840]  那他幹嘛呢
[00:11:14.840 --> 00:11:16.340]  退一萬步來說
[00:11:16.340 --> 00:11:17.840]  他還是亞洲人
[00:11:17.840 --> 00:11:19.440]  他是中東人
[00:11:19.440 --> 00:11:20.940]  有時候好像
[00:11:20.940 --> 00:11:24.140]  很沒有這個連接
[00:11:24.140 --> 00:11:25.740]  好像跟耶穌基督
[00:11:25.740 --> 00:11:27.540]  連接不了的時候
[00:11:27.540 --> 00:11:29.040]  不單止你未信
[00:11:29.040 --> 00:11:30.340]  你覺得跟祂連接不了
[00:11:30.340 --> 00:11:32.140]  有時候信了
[00:11:32.140 --> 00:11:33.240]  你都連接不了
[00:11:33.240 --> 00:11:34.440]  好像離航離勒的
[00:11:34.440 --> 00:11:35.940]  但是耶穌基督
[00:11:35.940 --> 00:11:37.540]  就來到我們當中
[00:11:37.540 --> 00:11:39.440]  祂要給我們活水
[00:11:39.440 --> 00:11:41.440]  祂想我們得什麼
[00:11:41.440 --> 00:11:42.640]  得生命
[00:11:42.640 --> 00:11:43.240]  Amen
[00:11:43.240 --> 00:11:44.840]  希望你們記得
[00:11:44.840 --> 00:11:46.540]  無論你遇到什麼困難
[00:11:46.540 --> 00:11:47.340]  在人生當中
[00:11:47.340 --> 00:11:48.940]  有什麼狀態
[00:11:48.940 --> 00:11:52.340]  耶穌想你重新活過來
[00:11:52.340 --> 00:11:53.040]  行不行
[00:11:53.040 --> 00:11:55.640]  難道你比祂還大嗎
[00:11:55.640 --> 00:11:57.240]  我相信
[00:11:57.240 --> 00:12:00.440]  約翰記載了這一句
[00:12:00.440 --> 00:12:01.640]  不單止是當時
[00:12:01.640 --> 00:12:03.940]  撒馬里亞夫人的一個想法
[00:12:03.940 --> 00:12:07.040]  也是對於我們的一個提醒
[00:12:07.040 --> 00:12:09.740]  耶穌基督是當得敬拜的
[00:12:09.740 --> 00:12:12.040]  因爲祂比我們的問題
[00:12:12.040 --> 00:12:13.540]  更加大
[00:12:13.540 --> 00:12:14.640]  因爲祂可以解決
[00:12:14.640 --> 00:12:16.840]  我們所有的問題
[00:12:16.840 --> 00:12:19.040]  我不知道你有沒有經歷過
[00:12:19.040 --> 00:12:20.540]  耶穌基督
[00:12:20.540 --> 00:12:22.140]  是創天造地的神
[00:12:22.140 --> 00:12:23.840]  祂也是拯救的神
[00:12:23.840 --> 00:12:25.340]  我們每一個人
[00:12:25.340 --> 00:12:26.440]  無論你生病
[00:12:26.440 --> 00:12:27.840]  你心裏面生病
[00:12:27.840 --> 00:12:29.840]  你在什麼情況當中
[00:12:29.840 --> 00:12:31.840]  耶穌基督真的導致肉身
[00:12:31.840 --> 00:12:33.440]  現在就可以當衆
[00:12:33.440 --> 00:12:36.440]  上次我和一個夫婦祈禱
[00:12:36.440 --> 00:12:37.840]  姐妹兄弟姐妹
[00:12:37.840 --> 00:12:39.640]  姐妹林玫
[00:12:39.640 --> 00:12:40.440]  三個人
[00:12:40.440 --> 00:12:41.540]  林玫她說
[00:12:41.540 --> 00:12:43.940]  我很享受剛纔我們四個人祈禱
[00:12:43.940 --> 00:12:45.740]  因爲神永遠都可以當衆
[00:12:45.740 --> 00:12:47.040]  Amen
[00:12:47.040 --> 00:12:48.840]  你要記得現在
[00:12:48.840 --> 00:12:50.640]  就在這個時刻
[00:12:50.640 --> 00:12:52.240]  神在我們的當衆
[00:12:52.240 --> 00:12:52.940]  行不行
[00:12:52.940 --> 00:12:54.640]  你來這裏敬拜
[00:12:54.640 --> 00:12:55.640]  你要記得
[00:12:55.640 --> 00:12:57.440]  神就在這裏
[00:12:57.440 --> 00:13:00.040]  祂的名字是值得
[00:13:00.040 --> 00:13:01.040]  被敬拜
[00:13:01.040 --> 00:13:02.240]  被尊崇的
[00:13:02.240 --> 00:13:03.740]  我們一起再讀下去
[00:13:03.740 --> 00:13:04.740]  1 2 3
[00:13:04.740 --> 00:13:06.540]  耶穌回答說
[00:13:06.540 --> 00:13:07.740]  凡喝這水的
[00:13:07.740 --> 00:13:09.640]  還是要喝
[00:13:09.640 --> 00:13:11.440]  人若喝我所似的水
[00:13:11.440 --> 00:13:12.840]  就永遠不喝
[00:13:12.840 --> 00:13:14.040]  我所似的水
[00:13:14.040 --> 00:13:16.240]  就要在它裏成爲
[00:13:16.240 --> 00:13:19.040]  泉源直湧到永生
[00:13:19.040 --> 00:13:19.940]  古人說
[00:13:19.940 --> 00:13:20.640]  先生
[00:13:20.640 --> 00:13:22.440]  請把這水賜給我
[00:13:22.440 --> 00:13:23.440]  叫我不喝
[00:13:23.440 --> 00:13:24.540]  也不用來
[00:13:24.540 --> 00:13:25.240]  這麼遠
[00:13:25.240 --> 00:13:26.340]  打水
[00:13:26.340 --> 00:13:28.140]  耶穌基督告訴我們
[00:13:28.140 --> 00:13:29.440]  我們
[00:13:29.440 --> 00:13:31.140]  是會有什麼
[00:13:31.140 --> 00:13:32.240]  永生的
[00:13:32.240 --> 00:13:32.940]  永生裏面
[00:13:32.940 --> 00:13:34.040]  如果你看《啓示錄》
[00:13:34.040 --> 00:13:35.640]  我們都是聖災聖災聖災
[00:13:35.640 --> 00:13:36.740]  一起敬拜
[00:13:36.740 --> 00:13:37.740]  我們人生裏面
[00:13:37.740 --> 00:13:39.540]  無論什麼景況
[00:13:39.540 --> 00:13:41.040]  什麼景況
[00:13:41.040 --> 00:13:42.040]  我們都是
[00:13:42.040 --> 00:13:44.340]  去學習如何去敬拜
[00:13:44.340 --> 00:13:45.340]  不單止是學習
[00:13:45.340 --> 00:13:46.840]  如何去唱歌去敬拜
[00:13:46.840 --> 00:13:49.640]  學習如何用我們的心靈和誠信
[00:13:49.640 --> 00:13:51.240]  按着真理和
[00:13:51.240 --> 00:13:52.840]  跟聖靈去同行
[00:13:52.840 --> 00:13:54.740]  一同去敬拜它
[00:13:54.740 --> 00:13:57.040]  你是這樣生活的時候
[00:13:57.040 --> 00:13:58.440]  每一個當下
[00:13:58.440 --> 00:13:59.540]  都是
[00:13:59.540 --> 00:14:00.640]  一個敬拜
[00:14:00.640 --> 00:14:01.840]  我們今天的主題
[00:14:01.840 --> 00:14:03.740]  燃點敬拜的靈魂裏面
[00:14:03.740 --> 00:14:04.940]  第一點我們經常都會說
[00:14:04.940 --> 00:14:06.140]  我們要怎樣
[00:14:06.140 --> 00:14:07.440]  停止
[00:14:07.440 --> 00:14:09.540]  消耗靈魂
[00:14:09.540 --> 00:14:10.240]  戴燕姐妹
[00:14:10.240 --> 00:14:11.640]  有很多時候
[00:14:11.640 --> 00:14:14.740]  我們就像是打火機一樣
[00:14:14.740 --> 00:14:17.340]  神設計我們是可以靠得住的
[00:14:17.340 --> 00:14:20.140]  神設計我們是要敬拜祂的
[00:14:20.140 --> 00:14:21.040]  但我們有很多罪
[00:14:21.040 --> 00:14:22.940]  就像是約拿
[00:14:22.940 --> 00:14:23.840]  掉下水一樣
[00:14:23.840 --> 00:14:25.340]  大家有沒有聽過這首歌
[00:14:25.340 --> 00:14:27.640]  有隻約拿掉下水
[00:14:27.640 --> 00:14:29.340]  約拿掉下水
[00:14:29.340 --> 00:14:31.640]  掉下水之後怎麼樣
[00:14:31.640 --> 00:14:33.540]  能不能靠得住
[00:14:33.540 --> 00:14:34.740]  你覺得能不能靠得住
[00:14:34.740 --> 00:14:36.540]  猜猜
[00:14:36.540 --> 00:14:37.740]  靠不住
[00:14:37.740 --> 00:14:38.840]  靠不住
[00:14:38.840 --> 00:14:40.940]  靠不住怎麼辦
[00:14:40.940 --> 00:14:42.840]  但我們設計是要靠得住的
[00:14:42.840 --> 00:14:44.440]  那你就狂靠
[00:14:44.440 --> 00:14:45.640]  不停地靠
[00:14:45.640 --> 00:14:46.640]  不停地靠
[00:14:46.640 --> 00:14:47.240]  對不對
[00:14:47.240 --> 00:14:48.540]  但繼續靠也靠不住
[00:14:48.540 --> 00:14:51.040]  你這樣會怎麼樣
[00:14:51.040 --> 00:14:53.740]  你覺得我現在的感受是怎麼樣
[00:14:53.740 --> 00:14:55.140]  很累
[00:14:55.140 --> 00:14:56.340]  很累
[00:14:56.340 --> 00:14:58.040]  我已經靠了幾堂
[00:14:58.040 --> 00:15:00.440]  你覺得我的手指頭怎麼樣
[00:15:00.440 --> 00:15:01.840]  起疹
[00:15:01.840 --> 00:15:02.440]  我真的要停了
[00:15:02.440 --> 00:15:03.340]  真的痛痛的
[00:15:03.340 --> 00:15:04.640]  脫皮
[00:15:04.640 --> 00:15:06.440]  起疹
[00:15:06.440 --> 00:15:07.840]  戴燕姐妹
[00:15:07.840 --> 00:15:09.440]  神設計我們的生命
[00:15:09.440 --> 00:15:11.340]  是要避煙點的
[00:15:11.340 --> 00:15:14.240]  但很多時候我們沒去
