
[00:00:00.000 --> 00:00:03.000]  好,各位電影姊妹,早安
[00:03:21.000 --> 00:03:24.000]  剛才讀的那段經文應該大家都很熟悉
[00:03:24.000 --> 00:03:26.000]  就算你剛剛初信耶穌
[00:03:26.000 --> 00:03:28.000]  你都應該聽過
[00:03:28.000 --> 00:03:31.000]  就是傳統上說
[00:03:31.000 --> 00:03:35.000]  三博士就送一份厚禮
[00:03:35.000 --> 00:03:40.000]  黃金、乳香、抹藥去送給耶穌
[00:03:40.000 --> 00:03:42.000]  那些聖景
[00:03:42.000 --> 00:03:47.000]  就好像我們在商場看到的馬槽
[00:03:47.000 --> 00:03:49.000]  有個鷹鞋在那裏
[00:03:49.000 --> 00:03:54.000]  馬尼亞藥室就爸爸媽媽在旁邊
[00:03:54.000 --> 00:03:59.000]  有些牧羊人、三博士就在那裏敬拜耶穌
[00:03:59.000 --> 00:04:02.000]  送禮物給耶穌,大家記不記得?
[00:04:02.000 --> 00:04:04.000]  其實傳統上是這樣的
[00:04:04.000 --> 00:04:07.000]  但今天我們看的聖經可能有些不同
[00:04:07.000 --> 00:04:11.000]  一會兒就解釋一下有什麼不同了
[00:04:11.000 --> 00:04:14.000]  或者正確的解釋我們怎麼看
[00:04:14.000 --> 00:04:17.000]  我都想在這個時候加多個背景給大家
[00:04:17.000 --> 00:04:19.000]  剛才講到很浪漫
[00:04:19.000 --> 00:04:21.000]  我們是聖誕節送禮物
[00:04:21.000 --> 00:04:24.000]  但其實在當時耶穌出生的年代
[00:04:24.000 --> 00:04:26.000]  在猶太人的心中
[00:04:26.000 --> 00:04:29.000]  就不是一個那麼浪漫的年代
[00:04:29.000 --> 00:04:31.000]  是一個被欺壓
[00:04:31.000 --> 00:04:36.000]  被羅馬政府佔領了他們自己的土地的年代
[00:04:36.000 --> 00:04:39.000]  這個表我發覺網上找到挺好的
[00:04:39.000 --> 00:04:42.000]  可以幫我們更加細心留意一下
[00:04:42.000 --> 00:04:45.000]  這個年代,兩藥之間的年代
[00:04:45.000 --> 00:04:47.000]  這個我們比較少提
[00:04:47.000 --> 00:04:50.000]  通常我們會說以色列人做壞事
[00:04:50.000 --> 00:04:53.000]  不是做壞事,遠離了上帝的心意
[00:04:53.000 --> 00:04:54.000]  都是做壞事
[00:04:54.000 --> 00:04:57.000]  就被擄去巴比倫
[00:04:57.000 --> 00:05:00.000]  接著就波斯帝的年代就歸回了
[00:05:00.000 --> 00:05:03.000]  尼希米基、以斯拉基就歸回了
[00:05:03.000 --> 00:05:05.000]  重建聖殿
[00:05:05.000 --> 00:05:08.000]  接著就好像聖經裏面沒有再講之後發生什麼事
[00:05:08.000 --> 00:05:11.000]  接著到了新約就已經開始耶穌基督出生
[00:05:11.000 --> 00:05:14.000]  其實在馬拉基書
[00:05:14.000 --> 00:05:17.000]  就是舊約最後去到主前四百年之間
[00:05:17.000 --> 00:05:19.000]  這個四百年裏面發生了什麼事呢?
[00:05:19.000 --> 00:05:21.000]  其實接著就有希臘帝國
[00:05:21.000 --> 00:05:23.000]  如果你熟悉歐洲歷史
[00:05:23.000 --> 00:05:25.000]  都知道在西方的歷史
[00:05:25.000 --> 00:05:28.000]  波斯帝國滅了之後就被希臘帝國佔領了
[00:05:28.000 --> 00:05:32.000]  所以希臘帝國都佔領了猶太地一段時間
[00:05:32.000 --> 00:05:34.000]  後來原來
[00:05:34.000 --> 00:05:37.000]  以色列有一段獨立的時間
[00:05:37.000 --> 00:05:39.000]  馬加比王朝
[00:05:39.000 --> 00:05:41.000]  哈斯摩利王朝
[00:05:41.000 --> 00:05:44.000]  是屬於猶太人的利尾之派
[00:05:44.000 --> 00:05:47.000]  帶領他們有一段獨立的國家的時間
[00:05:47.000 --> 00:05:49.000]  這段時間都不少
[00:05:49.000 --> 00:05:51.000]  都有百多年的日子
[00:05:51.000 --> 00:05:54.000]  但後來到了主前的六十三年
[00:05:54.000 --> 00:05:56.000]  都被羅馬的將軍
[00:05:56.000 --> 00:05:58.000]  龐比佔領了以色列
[00:05:58.000 --> 00:06:00.000]  所以其實在耶穌的年代
[00:06:00.000 --> 00:06:05.000]  他們被羅馬征服了的一個地方
[00:06:05.000 --> 00:06:07.000]  派了一個希律王
[00:06:07.000 --> 00:06:09.000]  大希律
[00:06:09.000 --> 00:06:11.000]  來佔領了以色列
[00:06:11.000 --> 00:06:13.000]  大希律是一個以東人
[00:06:13.000 --> 00:06:15.000]  所以你就會覺得
[00:06:15.000 --> 00:06:18.000]  我自己的國家被一個其他的民族
[00:06:18.000 --> 00:06:20.000]  被其他人佔領住
[00:06:20.000 --> 00:06:22.000]  控制住
[00:06:22.000 --> 00:06:24.000]  那種感覺是不好受的
[00:06:24.000 --> 00:06:26.000]  而且又要交稅
[00:06:26.000 --> 00:06:28.000]  就是被壓迫的年代
[00:06:28.000 --> 00:06:31.000]  這就是當時耶穌出生的年代
[00:06:31.000 --> 00:06:33.000]  在那個年代
[00:06:33.000 --> 00:06:36.000]  有幾個博士或博學之士
[00:06:36.000 --> 00:06:38.000]  送禮給耶穌
[00:06:38.000 --> 00:06:39.000]  在這個背景裏面
[00:06:39.000 --> 00:06:40.000]  我們思想一下
[00:06:40.000 --> 00:06:42.000]  聖誕禮物對我們有什麼意義呢?
[00:06:42.000 --> 00:06:43.000]  我們一起去祈禱
[00:06:43.000 --> 00:06:45.000]  親愛的主多謝你
[00:06:45.000 --> 00:06:47.000]  帶領我們今天在聖誕節的翌日
[00:06:47.000 --> 00:06:49.000]  這個聖誕節的Boxing Day
[00:06:49.000 --> 00:06:51.000]  我們回來打開禮物的時候
[00:06:51.000 --> 00:06:53.000]  原來就是耶穌基督在我們面前
[00:06:53.000 --> 00:06:55.000]  求主讓我們在今天這個
[00:06:55.000 --> 00:06:57.000]  早堂崇拜裏面
[00:06:57.000 --> 00:06:59.000]  更深去思想
[00:06:59.000 --> 00:07:00.000]  耶穌基督的這份禮物
[00:07:00.000 --> 00:07:02.000]  對我們來說有什麼意義
[00:07:02.000 --> 00:07:04.000]  又或者我們怎樣去回應
[00:07:04.000 --> 00:07:06.000]  主耶穌基督給我們這份愛呢?
[00:07:06.000 --> 00:07:08.000]  我們願意將我們今天的崇拜
[00:07:08.000 --> 00:07:09.000]  再次的交上
[00:07:09.000 --> 00:07:11.000]  將這個講道交在你們面前
[00:07:11.000 --> 00:07:13.000]  求聖靈你親切的帶領
[00:07:13.000 --> 00:07:15.000]  祈禱交托奉耶穌基督名求
[00:07:15.000 --> 00:07:16.000]  阿門
[00:07:16.000 --> 00:07:19.000]  除了在整個經文背景想交代之外
[00:07:19.000 --> 00:07:22.000]  我也想說一下馬太福音第一章
[00:07:22.000 --> 00:07:24.000]  因為我們剛才是看第二章
[00:07:24.000 --> 00:07:26.000]  第一章有兩個大段落
[00:07:26.000 --> 00:07:29.000]  第一個大段落就是耶穌基督的家譜
[00:07:29.000 --> 00:07:31.000]  很多人看聖經
[00:07:31.000 --> 00:07:32.000]  一開
[00:07:32.000 --> 00:07:34.000]  新約第一章馬太福音第一節
[00:07:34.000 --> 00:07:36.000]  然後又不斷有很多
[00:07:36.000 --> 00:07:38.000]  誰出世誰 誰生誰 誰生誰
[00:07:38.000 --> 00:07:40.000]  好像很悶似的
[00:07:40.000 --> 00:07:42.000]  其實第一章想
[00:07:42.000 --> 00:07:43.000]  這個部份耶穌的家譜
[00:07:43.000 --> 00:07:45.000]  你去第十七節就會知道
[00:07:45.000 --> 00:07:48.000]  馬太想帶出一個什麼訊息
[00:07:48.000 --> 00:07:50.000]  我們一起讀出馬太福音
[00:07:50.000 --> 00:07:51.000]  第一章第十七節好嗎?
[00:07:51.000 --> 00:07:53.000]  一二三
[00:07:53.000 --> 00:07:55.000]  這樣從阿巴拉罕到大衛
[00:07:55.000 --> 00:07:57.000]  共有十四代
[00:07:57.000 --> 00:08:00.000]  從大衛到遷至巴比倫的時候
[00:08:00.000 --> 00:08:02.000]  也有十四代
[00:08:02.000 --> 00:08:04.000]  從遷至巴比倫的時候到基督
[00:08:04.000 --> 00:08:06.000]  又有十四代
[00:08:06.000 --> 00:08:08.000]  這裡除了看到十四代這個字
[00:08:08.000 --> 00:08:11.000]  出現了三次之外
[00:08:11.000 --> 00:08:13.000]  十四即是兩個七
[00:08:13.000 --> 00:08:14.000]  在猶太人裡面
[00:08:14.000 --> 00:08:16.000]  七是一個完全的數字
[00:08:16.000 --> 00:08:18.000]  所以不斷出現十四
[00:08:18.000 --> 00:08:20.000]  也代表一個完全的安排
[00:08:20.000 --> 00:08:22.000]  所以看到原來
[00:08:22.000 --> 00:08:24.000]  耶穌基督在大衛的家譜裡面
[00:08:24.000 --> 00:08:26.000]  是有一個上帝的安排在裡面
[00:08:26.000 --> 00:08:28.000]  而更加凸顯一件事
[00:08:28.000 --> 00:08:31.000]  就是有一個人物在這字裡面出現了兩次
[00:08:31.000 --> 00:08:32.000]  是誰呢?
[00:08:32.000 --> 00:08:33.000]  大衛沒錯
[00:08:33.000 --> 00:08:36.000]  他凸顯了耶穌是大衛的後代
[00:08:36.000 --> 00:08:38.000]  為什麼這麼重要呢?
[00:08:38.000 --> 00:08:39.000]  為什麼這麼重要呢?
[00:08:39.000 --> 00:08:40.000]  待會我們會再知道
[00:08:40.000 --> 00:08:44.000]  第二段的段落就是第一章的下半部
[00:08:44.000 --> 00:08:46.000]  就是十八至二十五節
[00:08:46.000 --> 00:08:48.000]  我選了二十至二十一節給大家讀
[00:08:48.000 --> 00:08:50.000]  我們一起讀一二三
[00:08:50.000 --> 00:08:54.000]  主的使者在若瑟夢中向他而言說
[00:08:54.000 --> 00:08:56.000]  大衛的子孫若瑟
[00:08:56.000 --> 00:08:59.000]  不要怕,把你的妻子瑪利亞娶過來
[00:08:59.000 --> 00:09:02.000]  因她所懷的孕是從聖靈來的
[00:09:02.000 --> 00:09:04.000]  她將要生一個兒子
[00:09:04.000 --> 00:09:06.000]  你要給她起名叫耶穌
[00:09:06.000 --> 00:09:11.000]  因她要將自己的百姓從罪惡裡救出來
[00:09:11.000 --> 00:09:13.000]  這裡再次強調
[00:09:13.000 --> 00:09:15.000]  阿琪應該可以說多一點背景
[00:09:15.000 --> 00:09:16.000]  應該有些人都知道
[00:09:16.000 --> 00:09:20.000]  若瑟就已經和瑪利亞有了婚約
[00:09:20.000 --> 00:09:24.000]  但是聽到瑪利亞懷了孕
[00:09:24.000 --> 00:09:26.000]  我們都知道是什麼感人
[00:09:26.000 --> 00:09:28.000]  是聖靈感人
[00:09:28.000 --> 00:09:30.000]  你作為若瑟
[00:09:30.000 --> 00:09:31.000]  你不知道這件事
[00:09:31.000 --> 00:09:33.000]  你只知道你未婚妻懷了孕
[00:09:33.000 --> 00:09:34.000]  那你會怎樣?
[00:09:34.000 --> 00:09:36.000]  那我唯有休了她
[00:09:36.000 --> 00:09:38.000]  我還是不和她結婚
[00:09:38.000 --> 00:09:40.000]  我不可以這樣
[00:09:40.000 --> 00:09:42.000]  和一個未婚懷孕的人
[00:09:42.000 --> 00:09:44.000]  我都不知道那個是誰
[00:09:44.000 --> 00:09:46.000]  那個原來是聖靈感人
[00:09:46.000 --> 00:09:48.000]  她那時候還不知道
[00:09:48.000 --> 00:09:52.000]  但是上帝透過天使在夢中告訴若瑟
[00:09:52.000 --> 00:09:53.000]  你要娶瑪利亞
[00:09:53.000 --> 00:09:57.000]  因為那個是聖靈感動瑪利亞所生的
[00:09:57.000 --> 00:09:59.000]  聖靈感人瑪利亞所生的一個兒子
[00:09:59.000 --> 00:10:01.000]  你要起名叫他耶穌
[00:10:01.000 --> 00:10:03.000]  耶穌的名字的意思是什麼?
[00:10:03.000 --> 00:10:05.000]  從罪惡裡救出來
[00:10:05.000 --> 00:10:08.000]  這裡強調了若瑟就是大衛的子孫
[00:10:08.000 --> 00:10:10.000]  所以也讓我們知道
[00:10:10.000 --> 00:10:12.000]  耶穌就是大衛的後代
[00:10:12.000 --> 00:10:14.000]  為什麼這麼重要?
[00:10:14.000 --> 00:10:16.000]  因為整個舊約裡面也預告了
[00:10:16.000 --> 00:10:20.000]  上帝將要讓大衛永遠接續他的王位
[00:10:20.000 --> 00:10:23.000]  而大衛的後代將有一個叫彌賽亞的身份
[00:10:23.000 --> 00:10:27.000]  會帶領以色列得到最大的榮耀
[00:10:27.000 --> 00:10:29.000]  這個就是耶穌
[00:10:29.000 --> 00:10:32.000]  所以在第一章已經在鋪排耶穌的出世
[00:10:32.000 --> 00:10:35.000]  和強調耶穌的地位
[00:10:35.000 --> 00:10:38.000]  我們回到今天的主題
[00:10:38.000 --> 00:10:40.000]  就是聖誕禮物
[00:10:40.000 --> 00:10:41.000]  聖誕禮物
[00:10:41.000 --> 00:10:42.000]  剛才看到那張照片
[00:10:42.000 --> 00:10:44.000]  一個送一個收
[00:10:44.000 --> 00:10:46.000]  送禮者的情義是什麼意思呢?
[00:10:46.000 --> 00:10:48.000]  就是說送聖誕禮物的人
[00:10:48.000 --> 00:10:51.000]  他們的情義
[00:10:51.000 --> 00:10:53.000]  我們一起細味一下
[00:10:53.000 --> 00:10:55.000]  我們回到經文
[00:10:55.000 --> 00:10:57.000]  多謝Cindy幫我們讀出了
[00:10:57.000 --> 00:10:59.000]  所以我們不由頭讀一次
[00:10:59.000 --> 00:11:01.000]  看看強調的字眼
[00:11:01.000 --> 00:11:03.000]  在剛才的經文
[00:11:03.000 --> 00:11:06.000]  馬利方案第二章的一至十二節裡面
[00:11:06.000 --> 00:11:09.000]  第一二節已經將那個時代的背景
[00:11:09.000 --> 00:11:12.000]  人物和地點交代出來了
[00:11:12.000 --> 00:11:13.000]  首先我們看看
[00:11:13.000 --> 00:11:15.000]  時界是什麼時候呢?
[00:11:15.000 --> 00:11:16.000]  在黃色的字
[00:11:16.000 --> 00:11:18.000]  希律作王的時候
[00:11:18.000 --> 00:11:20.000]  希律作王就是剛才我說的
[00:11:20.000 --> 00:11:25.000]  當以色列有一個獨立王國的時候
[00:11:25.000 --> 00:11:26.000]  被羅馬征服了
[00:11:26.000 --> 00:11:29.000]  之後羅馬的凱撒大帝
[00:11:29.000 --> 00:11:31.000]  就將以色列的管轄權
[00:11:31.000 --> 00:11:33.000]  交給大希律王
[00:11:33.000 --> 00:11:34.000]  就是希律作王
[00:11:34.000 --> 00:11:38.000]  就是大約在主前
[00:11:38.000 --> 00:11:41.000]  主前就是耶穌出世之前
[00:11:41.000 --> 00:11:44.000]  主前三十七至主前四年
[00:11:44.000 --> 00:11:47.000]  那段時間就是大希律在佔領
[00:11:47.000 --> 00:11:50.000]  管轄以色列的年代
[00:11:50.000 --> 00:11:52.000]  我們知道大約是二千年前
[00:11:52.000 --> 00:11:54.000]  今年是2021年
[00:11:54.000 --> 00:11:56.000]  地點在哪裡呢?
[00:11:56.000 --> 00:11:59.000]  地點就是伯利恆藍色的字
[00:11:59.000 --> 00:12:05.000]  因為有幾個博學之士從東方來到耶路撒冷
[00:12:05.000 --> 00:12:09.000]  那時候耶穌就在伯利恆出世了
[00:12:09.000 --> 00:12:14.000]  所以我想告訴大家
[00:12:14.000 --> 00:12:17.000]  不是三博士和牧羊人一起在馬槽見到耶穌
[00:12:17.000 --> 00:12:21.000]  因為當博士來到耶路撒冷
[00:12:21.000 --> 00:12:24.000]  耶穌已經出世了
[00:12:24.000 --> 00:12:27.000]  有一點點時間去上參悟
[00:12:27.000 --> 00:12:30.000]  這些是什麼人呢?
[00:12:30.000 --> 00:12:32.000]  就是博學之士
[00:12:32.000 --> 00:12:34.000]  不是博士
[00:12:34.000 --> 00:12:36.000]  和合本翻譯為博士
[00:12:36.000 --> 00:12:40.000]  和合本的修訂版也改了成博學之士
[00:12:40.000 --> 00:12:42.000]  什麼是博學之士呢?
[00:12:42.000 --> 00:12:44.000]  就是很聰明的人
[00:12:44.000 --> 00:12:49.000]  聖經不是說聰明人有很多知識
[00:12:49.000 --> 00:12:50.000]  因為來自東方
[00:12:50.000 --> 00:12:56.000]  所以人們會推敲他是一些法師、星象家
[00:12:56.000 --> 00:13:00.000]  總之都是很有智慧、很有聰明的人
[00:13:00.000 --> 00:13:02.000]  他們從東方而來
[00:13:02.000 --> 00:13:05.000]  東方就是指太陽升起的方向
[00:13:05.000 --> 00:13:11.000]  在以色列東方就是指巴比倫、波斯那邊
[00:13:11.000 --> 00:13:18.000]  所以有人說這幾個博學之士都是來自波斯、巴比倫
[00:13:18.000 --> 00:13:20.000]  他們來到的目的是什麼呢?
[00:13:20.000 --> 00:13:22.000]  來到的目的是要找那個
[00:13:22.000 --> 00:13:27.000]  山下來作猶大之王在哪裡?
[00:13:27.000 --> 00:13:29.000]  我們在東方看見他的星
[00:13:29.000 --> 00:13:31.000]  特來拜他
[00:13:31.000 --> 00:13:33.000]  就是說那幾個智者
[00:13:33.000 --> 00:13:35.000]  他們研究星象的時候
[00:13:35.000 --> 00:13:36.000]  看見有一顆星
[00:13:36.000 --> 00:13:39.000]  這顆星代表著猶太人的王的星
[00:13:39.000 --> 00:13:41.000]  他為了要尋找一個
[00:13:41.000 --> 00:13:43.000]  長出來就是猶太人的王
[00:13:43.000 --> 00:13:47.000]  就要去尋找耶穌
[00:13:47.000 --> 00:13:51.000]  就由東方來到耶路撒冷
[00:13:51.000 --> 00:13:52.000]  去見希律王
[00:13:52.000 --> 00:13:55.000]  因為希律王是當時最大權力的人
[00:13:55.000 --> 00:13:59.000]  就問他知不知道以色列的王在哪裡
[00:13:59.000 --> 00:14:01.000]  他也不懂得回答
[00:14:01.000 --> 00:14:03.000]  希律王正在當王
[00:14:03.000 --> 00:14:05.000]  將來有一個人當王的
[00:14:05.000 --> 00:14:08.000]  希律當然會很害怕或者很生氣
[00:14:08.000 --> 00:14:10.000]  所以一會兒會發生後面的事情
[00:14:10.000 --> 00:14:12.000]  一會兒再說
[00:14:12.000 --> 00:14:17.000]  說一下這群送禮物的博學之士的情義
[00:14:17.000 --> 00:14:18.000]  為什麼呢?
[00:14:18.000 --> 00:14:19.000]  我想看一張地圖
[00:14:19.000 --> 00:14:20.000]  你見不見到
[00:14:20.000 --> 00:14:22.000]  如果你熟悉的話
[00:14:22.000 --> 00:14:24.000]  這裡應該是土耳其一帶
[00:14:24.000 --> 00:14:25.000]  他們巴比倫
[00:14:25.000 --> 00:14:26.000]  我們解釋巴比倫
[00:14:26.000 --> 00:14:28.000]  由巴比倫沿著丘法拉底河
[00:14:28.000 --> 00:14:31.000]  再下來以色列
[00:14:31.000 --> 00:14:32.000]  以色列就在這裡
[00:14:32.000 --> 00:14:33.000]  就是耶路撒冷
[00:14:33.000 --> 00:14:35.000]  巴黎恆在這裡
[00:14:35.000 --> 00:14:37.000]  你說為什麼不橫向直接過呢?
[00:14:37.000 --> 00:14:39.000]  要繞一圈呢?
[00:14:39.000 --> 00:14:40.000]  因為這裡是沙漠
[00:14:40.000 --> 00:14:43.000]  在這裡就一定死定了
[00:14:43.000 --> 00:14:44.000]  一定要繞一圈
[00:14:44.000 --> 00:14:45.000]  沿著河邊走
[00:14:45.000 --> 00:14:47.000]  就不會那麼辛苦
[00:14:47.000 --> 00:14:49.000]  還有一直有水源
[00:14:49.000 --> 00:14:51.000]  所以這段路有多長呢?
[00:14:51.000 --> 00:14:53.000]  1450公里
[00:14:53.000 --> 00:14:56.000]  1450公里有多長呢?
[00:14:56.000 --> 00:14:57.000]  也要走幾個月
[00:14:57.000 --> 00:14:58.000]  要走幾個月
[00:14:58.000 --> 00:14:59.000]  飛機一會兒就飛過了
[00:14:59.000 --> 00:15:01.000]  但是那時候沒有
[00:15:01.000 --> 00:15:02.000]  所以可想而知
[00:15:02.000 --> 00:15:04.000]  一群博學之士
[00:15:04.000 --> 00:15:08.000]  由巴比倫要送禮給猶太人的王
[00:15:08.000 --> 00:15:09.000]  走1450公里
[00:15:09.000 --> 00:15:11.000]  你想想是多不容易的事
[00:15:11.000 --> 00:15:12.000]  在那個年代
[00:15:12.000 --> 00:15:15.000]  分分鐘會死人的
[00:15:15.000 --> 00:15:17.000]  所以我們相信
[00:15:17.000 --> 00:15:18.000]  不是只有三個博士
[00:15:18.000 --> 00:15:20.000]  可能是一對人
[00:15:20.000 --> 00:15:22.000]  到了耶路撒冷的時候
[00:15:22.000 --> 00:15:24.000]  不知道已經有些人中途走了
[00:15:24.000 --> 00:15:27.000]  或者是死了也不奇怪
[00:15:27.000 --> 00:15:28.000]  要帶禮物
[00:15:28.000 --> 00:15:31.000]  那你說我要送禮物給猶太人的王
[00:15:31.000 --> 00:15:33.000]  那你會帶多少呢?
[00:15:33.000 --> 00:15:34.000]  是不是像故事一樣
[00:15:34.000 --> 00:15:35.000]  一個小盒子
[00:15:35.000 --> 00:15:37.000]  送一個小盒子給人呢?
[00:15:37.000 --> 00:15:40.000]  當然是一大堆的禮物
[00:15:40.000 --> 00:15:42.000]  所以也是不少的
[00:15:42.000 --> 00:15:44.000]  就是這樣浩浩蕩蕩
[00:15:44.000 --> 00:15:47.000]  由巴比倫穿過1450公里
[00:15:47.000 --> 00:15:48.000]  去到耶路撒冷
[00:15:48.000 --> 00:15:51.000]  去尋找一個以色列人的王
[00:15:51.000 --> 00:15:54.000]  不知道大家送禮物的時候
[00:15:54.000 --> 00:15:56.000]  有沒有這麼賞心
[00:15:56.000 --> 00:15:58.000]  想買那份禮物
[00:15:58.000 --> 00:15:59.000]  在那裡買不到
[00:15:59.000 --> 00:16:01.000]  馬上去別的地方找
[00:16:01.000 --> 00:16:04.000]  或者原來要走遍整個香港
[00:16:04.000 --> 00:16:05.000]  九龍新界
[00:16:05.000 --> 00:16:06.000]  才找到那份禮物
[00:16:06.000 --> 00:16:11.000]  去送給你所想送給的人呢?
[00:16:11.000 --> 00:16:13.000]  讓我們思想一下
[00:16:13.000 --> 00:16:18.000]  博學之士修裏面的情義
[00:16:18.000 --> 00:16:20.000]  回到經文那裡
[00:16:20.000 --> 00:16:23.000]  我們看到這幾個博學之士
[00:16:23.000 --> 00:16:24.000]  這麼有心
[00:16:24.000 --> 00:16:26.000]  長路拔雪去送禮
[00:16:26.000 --> 00:16:28.000]  我們對比一下
[00:16:28.000 --> 00:16:31.000]  當時知道這件事的人
[00:16:31.000 --> 00:16:32.000]  除了博學之士之外
[00:16:32.000 --> 00:16:35.000]  就多了大希律王
[00:16:35.000 --> 00:16:39.000]  還有一群耶路撒冷城的居民
[00:16:39.000 --> 00:16:41.000]  他們是什麼反應呢?
[00:16:41.000 --> 00:16:42.000]  心裡不安
[00:16:42.000 --> 00:16:44.000]  為什麼心裡不安呢?
[00:16:44.000 --> 00:16:46.000]  很明顯希律王是不安的
[00:16:46.000 --> 00:16:47.000]  因為上個星期
[00:16:47.000 --> 00:16:49.000]  好像王全老也說過
[00:16:49.000 --> 00:16:51.000]  希律王是一個非常陰險
[00:16:51.000 --> 00:16:52.000]  奸詐
[00:16:52.000 --> 00:16:55.000]  甚至可以說是變態的人
[00:16:55.000 --> 00:16:57.000]  他最怕人謀朝篡位
[00:16:57.000 --> 00:16:59.000]  所以他曾經殺了自己的兒子
