
[00:00:00.000 --> 00:00:02.000]  (主席)各位弟兄姊妹,早安!
[00:02:17.000 --> 00:02:20.000]  在我們這個聖經裡面
[00:02:20.000 --> 00:02:24.000]  是有獨特的一個位置和價值的
[00:02:24.000 --> 00:02:28.000]  或者我再一次和大家一起讀
[00:02:28.000 --> 00:02:30.000]  剛才我們的弟兄為我們讀
[00:02:30.000 --> 00:02:32.000]  但是這裡只有五節
[00:02:32.000 --> 00:02:35.000]  所以希望大家我們一起來讀
[00:02:35.000 --> 00:02:38.000]  在舊約的878頁
[00:02:38.000 --> 00:02:42.000]  耶利米蘇第31章第31節
[00:02:42.000 --> 00:02:44.000]  所以很容易記
[00:02:44.000 --> 00:02:47.000]  31章31節到第34節
[00:02:47.000 --> 00:02:49.000]  我們打開一起讀
[00:03:12.000 --> 00:03:15.000]  這是耶和華說的
[00:03:43.000 --> 00:03:45.000]  你該認識耶和華
[00:03:45.000 --> 00:03:51.000]  因為他們從最小的到最大的都必認識我
[00:03:51.000 --> 00:03:55.000]  我要赦免他們的罪孽
[00:03:55.000 --> 00:03:58.000]  不再紀念他們的罪惡
[00:03:58.000 --> 00:04:01.000]  這是耶和華說的
[00:04:01.000 --> 00:04:04.000]  大家都知道我們的聖經
[00:04:04.000 --> 00:04:05.000]  中國人又說
[00:04:05.000 --> 00:04:07.000]  牙齒當金洗
[00:04:07.000 --> 00:04:11.000]  但是其實在整卷舊約聖經裡面
[00:04:11.000 --> 00:04:13.000]  提到新的約
[00:04:13.000 --> 00:04:17.000]  其實主要就只有這一節的經文
[00:04:17.000 --> 00:04:19.000]  而在我們的新約聖經
[00:04:19.000 --> 00:04:20.000]  當然大家知道
[00:04:20.000 --> 00:04:24.000]  壽苦節前夕最後的晚餐
[00:04:24.000 --> 00:04:26.000]  正正在那裡耶穌就說
[00:04:26.000 --> 00:04:30.000]  我要與你們立這個新的約
[00:04:30.000 --> 00:04:32.000]  所以這個御苦期
[00:04:32.000 --> 00:04:36.000]  其實就是我們去迎接主耶穌
[00:04:36.000 --> 00:04:38.000]  祂的生命
[00:04:38.000 --> 00:04:40.000]  釘在十字架上所代表的
[00:04:40.000 --> 00:04:42.000]  祂流的血
[00:04:42.000 --> 00:04:44.000]  祂捨的身
[00:04:44.000 --> 00:04:46.000]  原來在那個最後晚餐裡面
[00:04:46.000 --> 00:04:48.000]  要表達的意義
[00:04:48.000 --> 00:04:54.000]  就是祂要使我們與上帝去立這個新約
[00:04:54.000 --> 00:04:57.000]  而且保羅在哥倫多的書信裡面
[00:04:57.000 --> 00:05:04.000]  也特別提出這個新約和舊約的意思
[00:05:04.000 --> 00:05:08.000]  其實約本來就是我們基督教信仰
[00:05:08.000 --> 00:05:10.000]  最重要的核心
[00:05:10.000 --> 00:05:11.000]  也因此緣故
[00:05:11.000 --> 00:05:15.000]  我們的聖經稱為新約舊約
[00:05:15.000 --> 00:05:18.000]  雖然今天有些人的印象
[00:05:18.000 --> 00:05:20.000]  以為新約比舊約更加重要
[00:05:20.000 --> 00:05:22.000]  因為耶穌立的約
[00:05:22.000 --> 00:05:26.000]  已經是代表了這個最重要的約
[00:05:26.000 --> 00:05:27.000]  甚至有人誤會
[00:05:27.000 --> 00:05:30.000]  以為舊約已經舊了
[00:05:30.000 --> 00:05:32.000]  是應該被廢除了
[00:05:32.000 --> 00:05:35.000]  這個其實是第二世紀的異端
[00:05:35.000 --> 00:05:38.000]  特別是馬吉安所傳遞的
[00:05:38.000 --> 00:05:41.000]  希望弟兄姊妹千萬不要有這種印象
[00:05:41.000 --> 00:05:44.000]  因為有些時候我們覺得舊約太重了
[00:05:44.000 --> 00:05:47.000]  還是拿一本新約就好了
[00:05:47.000 --> 00:05:48.000]  新約有耶穌
[00:05:48.000 --> 00:05:49.000]  舊約沒有
[00:05:49.000 --> 00:05:51.000]  所以那些全部都是預表
[00:05:51.000 --> 00:05:52.000]  其實大家知道
[00:05:52.000 --> 00:05:54.000]  整卷聖經
[00:05:54.000 --> 00:05:58.000]  其實應該是舊約新約聖經
[00:05:58.000 --> 00:05:59.000]  所以我們有些學者
[00:05:59.000 --> 00:06:01.000]  舊約就說
[00:06:01.000 --> 00:06:02.000]  上帝的啟示
[00:06:02.000 --> 00:06:04.000]  其實舊約已經很完整了
[00:06:04.000 --> 00:06:07.000]  新約只不過是附錄
[00:06:07.000 --> 00:06:09.000]  新約學者就說
[00:06:09.000 --> 00:06:10.000]  不是
[00:06:10.000 --> 00:06:13.000]  舊約是悼言
[00:06:13.000 --> 00:06:15.000]  我們才是真正的餡
[00:06:15.000 --> 00:06:17.000]  所以這種說法
[00:06:17.000 --> 00:06:20.000]  有時這些新舊約的學者
[00:06:20.000 --> 00:06:22.000]  彼此認為自己比較重要
[00:06:22.000 --> 00:06:24.000]  有時說笑地說
[00:06:24.000 --> 00:06:28.000]  這種印象往往在我們弟兄姊妹當中
[00:06:28.000 --> 00:06:29.000]  都有一個印象
[00:06:29.000 --> 00:06:31.000]  新約才是重要的
[00:06:31.000 --> 00:06:33.000]  舊約是沒那麼重要
[00:06:33.000 --> 00:06:36.000]  其實在我們的信仰來說
[00:06:36.000 --> 00:06:38.000]  舊約新約連在一起
[00:06:38.000 --> 00:06:41.000]  才是整本的聖經
[00:06:41.000 --> 00:06:43.000]  而且新約的成立
[00:06:43.000 --> 00:06:46.000]  並不是廢除了舊約
[00:06:46.000 --> 00:06:48.000]  只不過今天的確
[00:06:48.000 --> 00:06:51.000]  在這個歷史的進程當中
[00:06:51.000 --> 00:06:52.000]  舊約和新約
[00:06:52.000 --> 00:06:54.000]  必定是連在一起的時候
[00:06:54.000 --> 00:06:56.000]  我們才能夠更完整地了解
[00:06:56.000 --> 00:06:58.000]  上帝的啟示
[00:06:58.000 --> 00:06:59.000]  最重要的
[00:06:59.000 --> 00:07:02.000]  是我們和上帝的關係
[00:07:02.000 --> 00:07:05.000]  舊約這種概念
[00:07:05.000 --> 00:07:07.000]  在中國文化裡面
[00:07:07.000 --> 00:07:11.000]  其實並不是那麼凸顯出來
[00:07:11.000 --> 00:07:15.000]  而現代社會所說的契約精神
[00:07:15.000 --> 00:07:17.000]  正正是我們今天
[00:07:17.000 --> 00:07:19.000]  在中國文化裡面
[00:07:19.000 --> 00:07:22.000]  相對是比較缺乏
[00:07:22.000 --> 00:07:24.000]  而這個約
[00:07:24.000 --> 00:07:26.000]  包括了我們今天在社會當中
[00:07:26.000 --> 00:07:28.000]  無論你說婚約
[00:07:28.000 --> 00:07:29.000]  買賣樓宇
[00:07:29.000 --> 00:07:31.000]  或者甚至租屋
[00:07:31.000 --> 00:07:33.000]  或者今天我們進入學校裡面
[00:07:33.000 --> 00:07:35.000]  我們其實都是有一種
[00:07:35.000 --> 00:07:38.000]  約的這種關係
[00:07:38.000 --> 00:07:41.000]  彼此是立了約的
[00:07:41.000 --> 00:07:44.000]  不能隨便去廢除的
[00:07:44.000 --> 00:07:46.000]  或者違反的
[00:07:46.000 --> 00:07:47.000]  但在中國文化裡面
[00:07:47.000 --> 00:07:49.000]  譬如我們最重要的
[00:07:49.000 --> 00:07:51.000]  說結婚
[00:07:51.000 --> 00:07:53.000]  我們其實最重要的
[00:07:53.000 --> 00:07:55.000]  不是說兩者的關係
[00:07:55.000 --> 00:07:57.000]  所以以前幾千年來
[00:07:57.000 --> 00:07:59.000]  那兩個結婚的人
[00:07:59.000 --> 00:08:02.000]  是不需要認識對方的
[00:08:02.000 --> 00:08:03.000]  只需要到時
[00:08:03.000 --> 00:08:04.000]  在媒妁之言
[00:08:04.000 --> 00:08:06.000]  父母之命
[00:08:06.000 --> 00:08:07.000]  拜天地
[00:08:07.000 --> 00:08:08.000]  拜父母
[00:08:08.000 --> 00:08:11.000]  然後最後才說彼此
[00:08:11.000 --> 00:08:13.000]  不知什麼敬茶敬酒
[00:08:13.000 --> 00:08:16.000]  交杯酒等等
[00:08:16.000 --> 00:08:18.000]  而最重要的女士
[00:08:18.000 --> 00:08:20.000]  要說的是貞節
[00:08:20.000 --> 00:08:23.000]  這是一種道德
[00:08:23.000 --> 00:08:24.000]  這是最高的
[00:08:24.000 --> 00:08:25.000]  一個女性的
[00:08:25.000 --> 00:08:27.000]  被尊敬的
[00:08:27.000 --> 00:08:30.000]  她本身的道德
[00:08:30.000 --> 00:08:32.000]  但在聖經當中
[00:08:32.000 --> 00:08:34.000]  其實整個信仰
[00:08:34.000 --> 00:08:36.000]  就是一個約的信仰
[00:08:36.000 --> 00:08:38.000]  是一個關係的信仰
[00:08:38.000 --> 00:08:39.000]  這個約呢
[00:08:39.000 --> 00:08:42.000]  不是我們平時所說的契約
[00:08:42.000 --> 00:08:44.000]  所以英文來說
[00:08:44.000 --> 00:08:46.000]  一般叫做contract
[00:08:46.000 --> 00:08:48.000]  但在聖經所說的這個約
[00:08:48.000 --> 00:08:50.000]  叫做covenant
[00:08:50.000 --> 00:08:53.000]  是這種彼此我們說的聖約
[00:08:53.000 --> 00:08:55.000]  而它特別的地方是什麼呢
[00:08:55.000 --> 00:08:58.000]  為什麼和契約不一樣呢
[00:08:58.000 --> 00:09:01.000]  除了它有共通之處
[00:09:01.000 --> 00:09:02.000]  譬如我們今天
[00:09:02.000 --> 00:09:04.000]  基督教的婚禮
[00:09:04.000 --> 00:09:07.000]  當我們來到聖壇前
[00:09:07.000 --> 00:09:09.000]  所以說要許願
[00:09:09.000 --> 00:09:11.000]  要立下這個婚約
[00:09:11.000 --> 00:09:13.000]  的約的時候
[00:09:13.000 --> 00:09:16.000]  不是問你愛不愛她
[00:09:16.000 --> 00:09:19.000]  而是你願不願意
[00:09:19.000 --> 00:09:22.000]  是一種承諾
[00:09:22.000 --> 00:09:24.000]  是一種信任
[00:09:24.000 --> 00:09:29.000]  是一個彼此承認
[00:09:29.000 --> 00:09:31.000]  自己和對方的關係
[00:09:31.000 --> 00:09:35.000]  並且作出一定很莊嚴的
[00:09:35.000 --> 00:09:37.000]  這種承諾在裡面
[00:09:37.000 --> 00:09:39.000]  因此承信
[00:09:39.000 --> 00:09:41.000]  才是整個約裡面
[00:09:41.000 --> 00:09:43.000]  最核心的東西
[00:09:43.000 --> 00:09:45.000]  所以今天我們基督教
[00:09:45.000 --> 00:09:46.000]  很多時候被人說
[00:09:46.000 --> 00:09:47.000]  這個是信仰
[00:09:47.000 --> 00:09:50.000]  或者我們剛剛讀了史毫信經
[00:09:50.000 --> 00:09:51.000]  或者我們基督徒
[00:09:51.000 --> 00:09:53.000]  我們就是信上帝
[00:09:53.000 --> 00:09:55.000]  我們就是信耶穌
[00:09:55.000 --> 00:09:57.000]  我們有信聖靈
[00:09:57.000 --> 00:10:00.000]  在裡面講到信的內容
[00:10:00.000 --> 00:10:01.000]  而今天很多人
[00:10:01.000 --> 00:10:03.000]  以為是傳福音
[00:10:03.000 --> 00:10:04.000]  或者都是問自己
[00:10:04.000 --> 00:10:07.000]  你信不信這些東西呢
[00:10:07.000 --> 00:10:09.000]  其實信這個字
[00:10:09.000 --> 00:10:10.000]  本來的意思
[00:10:10.000 --> 00:10:14.000]  並不是說信一些內容
[00:10:14.000 --> 00:10:16.000]  其實在婚禮裡面
[00:10:16.000 --> 00:10:18.000]  當然牽涉了說
[00:10:18.000 --> 00:10:19.000]  這個人
[00:10:19.000 --> 00:10:21.000]  你認不認識他
[00:10:21.000 --> 00:10:23.000]  你認識了多少
[00:10:23.000 --> 00:10:26.000]  但是無論多少都好
[00:10:26.000 --> 00:10:27.000]  我們希望結婚之後
[00:10:27.000 --> 00:10:30.000]  還有一段很長的日子
[00:10:30.000 --> 00:10:31.000]  你只是憑著
[00:10:31.000 --> 00:10:33.000]  你認識了他三年
[00:10:33.000 --> 00:10:34.000]  五年
[00:10:34.000 --> 00:10:36.000]  甚至十年
[00:10:36.000 --> 00:10:37.000]  其實大家知道
[00:10:37.000 --> 00:10:38.000]  越認識久了都沒有結婚
[00:10:38.000 --> 00:10:41.000]  那些就很危險
[00:10:41.000 --> 00:10:42.000]  而且你不要以為
[00:10:42.000 --> 00:10:44.000]  婚禮之後你不用認識他
[00:10:44.000 --> 00:10:46.000]  很多事都是結婚之後
[00:10:46.000 --> 00:10:48.000]  才發現他很多事
[00:10:48.000 --> 00:10:51.000]  那一下就很危險
[00:10:51.000 --> 00:10:53.000]  其實就是你願意
[00:10:53.000 --> 00:10:56.000]  你信得過他
[00:10:56.000 --> 00:10:58.000]  這個信
[00:10:58.000 --> 00:11:00.000]  其實我們今天的信的核心
[00:11:00.000 --> 00:11:04.000]  不是信一些什麼信條
[00:11:04.000 --> 00:11:09.000]  是你相信上帝是信實的
[00:11:09.000 --> 00:11:13.000]  你信上帝是信得過的
[00:11:13.000 --> 00:11:14.000]  所以這個約
[00:11:14.000 --> 00:11:18.000]  是包括了從舊約聖經到新約聖經
[00:11:18.000 --> 00:11:19.000]  我們說是啊
[00:11:19.000 --> 00:11:22.000]  聖經裡面很重要的是信
[00:11:22.000 --> 00:11:24.000]  但是你發現保羅
[00:11:24.000 --> 00:11:25.000]  雖然特別提到說
[00:11:25.000 --> 00:11:28.000]  如今常傳的有信
[00:11:28.000 --> 00:11:30.000]  有望
[00:11:30.000 --> 00:11:31.000]  有愛
[00:11:31.000 --> 00:11:34.000]  最大的竟然不是信
[00:11:34.000 --> 00:11:37.000]  最大的竟然是愛
[00:11:37.000 --> 00:11:38.000]  為什麼呢
[00:11:38.000 --> 00:11:39.000]  信是最重要的
[00:11:39.000 --> 00:11:42.000]  約的核心
[00:11:42.000 --> 00:11:43.000]  就是一種承諾
[00:11:43.000 --> 00:11:45.000]  就是信實
[00:11:45.000 --> 00:11:46.000]  沒錯
[00:11:46.000 --> 00:11:48.000]  但是我們今天
[00:11:48.000 --> 00:11:50.000]  信可以就是我單方面在這裡
[00:11:50.000 --> 00:11:53.000]  望我們對未發生的事情
[00:11:53.000 --> 00:11:55.000]  我仍有希望
[00:11:55.000 --> 00:11:57.000]  但是愛
[00:11:57.000 --> 00:11:59.000]  是實際的行動
[00:11:59.000 --> 00:12:00.000]  各位弟兄姊妹
[00:12:00.000 --> 00:12:01.000]  早安
[00:12:01.000 --> 00:12:03.000]  不過呢
[00:12:03.000 --> 00:12:05.000]  約翰書信裡也說
[00:12:05.000 --> 00:12:06.000]  你今天信
[00:12:06.000 --> 00:12:08.000]  看不到的是上帝
[00:12:08.000 --> 00:12:10.000]  你卻不去愛
[00:12:10.000 --> 00:12:13.000]  你見到的弟兄姊妹
[00:12:13.000 --> 00:12:15.000]  你的信算是什麼
[00:12:15.000 --> 00:12:18.000]  因為當你相信上帝的時候
[00:12:18.000 --> 00:12:19.000]  在舊約裡面
[00:12:19.000 --> 00:12:23.000]  特別強調我們上帝的特點是什麼
[00:12:23.000 --> 00:12:26.000]  是祂是首約
[00:12:26.000 --> 00:12:29.000]  私持愛的上帝
[00:12:29.000 --> 00:12:32.000]  所以這個信望愛
[00:12:32.000 --> 00:12:34.000]  是彼此結合
[00:12:34.000 --> 00:12:37.000]  但是在我們人的具體生活
[00:12:37.000 --> 00:12:41.000]  和約的關係裡面
[00:12:41.000 --> 00:12:44.000]  原來有一個特別的質素
[00:12:44.000 --> 00:12:46.000]  是愛
[00:12:46.000 --> 00:12:49.000]  才是這個約的質素
[00:12:49.000 --> 00:12:52.000]  所以當我們去了解聖經
[00:12:52.000 --> 00:12:58.000]  特別當我們在迎接主耶穌的受苦
[00:12:58.000 --> 00:13:01.000]  和祂復活的時候
[00:13:01.000 --> 00:13:04.000]  我們這四十天的禦苦期
[00:13:04.000 --> 00:13:07.000]  其實是再一次確認
[00:13:07.000 --> 00:13:10.000]  我們和上帝的這個關係
[00:13:10.000 --> 00:13:13.000]  也因這個關係引伸出來的
[00:13:13.000 --> 00:13:15.000]  我們人和人的關係
[00:13:15.000 --> 00:13:18.000]  在這個社會中的關係
[00:13:18.000 --> 00:13:20.000]  不單包括了你認識的人
[00:13:20.000 --> 00:13:22.000]  你的父母兄弟
[00:13:22.000 --> 00:13:24.000]  你的朋友同事
[00:13:24.000 --> 00:13:27.000]  現在整個聖經當中很重要的
[00:13:27.000 --> 00:13:30.000]  就是我們和那些陌生人
[00:13:30.000 --> 00:13:32.000]  那些異鄉人
[00:13:32.000 --> 00:13:35.000]  那些好像沒有關係的人
[00:13:35.000 --> 00:13:39.000]  究竟我們和他們有沒有約的關係呢?
[00:13:39.000 --> 00:13:41.000]  或者簡單來說
[00:13:41.000 --> 00:13:43.000]  究竟我們和他們有沒有關係呢?
[00:13:43.000 --> 00:13:46.000]  我們中國人最強調的倫理
[00:13:46.000 --> 00:13:48.000]  其實是基於五倫
[00:13:48.000 --> 00:13:50.000]  這五倫我們說的是
[00:13:50.000 --> 00:13:55.000]  君臣、父子、夫妻、兄弟、朋友
[00:13:55.000 --> 00:13:59.000]  沒有陌生人這件事
[00:13:59.000 --> 00:14:02.000]  因為在農村的社會當中
[00:14:02.000 --> 00:14:05.000]  是沒有陌生人這件事的
[00:14:05.000 --> 00:14:10.000]  我姓盧,從幼稚園讀到碩士
[00:14:10.000 --> 00:14:14.000]  都沒見過一個姓盧的人和我同班的
[00:14:14.000 --> 00:14:18.000]  我1975年文化大革命還沒完
[00:14:18.000 --> 00:14:20.000]  我在這裡讀神學的時候
[00:14:20.000 --> 00:14:22.000]  在這個火紅的年代
[00:14:22.000 --> 00:14:24.000]  我回我鄉下
[00:14:24.000 --> 00:14:25.000]  第一次回去
[00:14:25.000 --> 00:14:28.000]  那裡有五百多個姓盧
[00:14:28.000 --> 00:14:30.000]  嚇我一跳
[00:14:30.000 --> 00:14:33.000]  五百多個
[00:14:33.000 --> 00:14:35.000]  大家在鄉村的生活
[00:14:35.000 --> 00:14:37.000]  全部都是自己人
[00:14:37.000 --> 00:14:39.000]  全部都是認識的
[00:14:39.000 --> 00:14:41.000]  如果見到陌生人怎麼辦呢?
[00:14:41.000 --> 00:14:42.000]  快拿棍子
[00:14:42.000 --> 00:14:45.000]  是不是偷雞摸狗呢?
[00:14:45.000 --> 00:14:46.000]  所以我們今天為什麼說
[00:14:46.000 --> 00:14:47.000]  我們的儒家
[00:14:47.000 --> 00:14:49.000]  雖然近日我們知道內地說
[00:14:49.000 --> 00:14:54.000]  要重新將鄰語、中庸等等
[00:14:54.000 --> 00:14:56.000]  這些所謂經典
[00:14:56.000 --> 00:14:58.000]  要放回中小學裡面
[00:14:58.000 --> 00:15:02.000]  引起了很多的討論
[00:15:02.000 --> 00:15:06.000]  當然不是說這些經典是沒用的
[00:15:06.000 --> 00:15:08.000]  我們兩千多年
[00:15:08.000 --> 00:15:10.000]  整個科舉也好
[00:15:10.000 --> 00:15:12.000]  我們的朝廷也好
[00:15:12.000 --> 00:15:15.000]  很著重這些經典
[00:15:15.000 --> 00:15:17.000]  但是在兩百多年前
[00:15:17.000 --> 00:15:20.000]  面對西方的衝擊的時候
[00:15:20.000 --> 00:15:23.000]  我們這些傳遞下來的經典
[00:15:23.000 --> 00:15:25.000]  所帶來整個社會民族
[00:15:25.000 --> 00:15:27.000]  沒辦法應對
[00:15:27.000 --> 00:15:28.000]  以至一百年前
[00:15:28.000 --> 00:15:32.000]  蔡元培做第一任教育部部長的時候
[00:15:32.000 --> 00:15:34.000]  就將所有這些經典
[00:15:34.000 --> 00:15:38.000]  不再在中小學的課本裡面出現
[00:15:38.000 --> 00:15:41.000]  因為發現這些所帶來的
[00:15:41.000 --> 00:15:43.000]  不是全部是不好的
[00:15:43.000 --> 00:15:48.000]  但是令到中國人的這種性格
[00:15:48.000 --> 00:15:50.000]  中國的文化、社會當中
[00:15:50.000 --> 00:15:53.000]  有很大的缺乏
[00:15:53.000 --> 00:15:55.000]  以致我們知道
[00:15:55.000 --> 00:15:56.000]  當中最缺乏之一
[00:15:56.000 --> 00:15:59.000]  就是沒辦法面對現代的社會
[00:15:59.000 --> 00:16:02.000]  特別是這些陌生人的關係
[00:16:02.000 --> 00:16:05.000]  我們當他們好像不是人一樣
[00:16:05.000 --> 00:16:07.000]  沒有關係
[00:16:07.000 --> 00:16:12.000]  其實正正是這個相約的關係
[00:16:12.000 --> 00:16:14.000]  上帝與我們的關係
[00:16:14.000 --> 00:16:16.000]  人與人之間的關係
[00:16:16.000 --> 00:16:19.000]  正正就是我們聖經當中的核心
[00:16:19.000 --> 00:16:22.000]  由上帝創造的時候開始
[00:16:22.000 --> 00:16:24.000]  這個約所說的
[00:16:24.000 --> 00:16:28.000]  是上帝與亞當夏娃說給他們聽
[00:16:28.000 --> 00:16:30.000]  我創造你們
[00:16:30.000 --> 00:16:34.000]  是因為我要將這個管理權交給你們
[00:16:34.000 --> 00:16:37.000]  以至這個原子
[00:16:37.000 --> 00:16:40.000]  我授權給你們去管理、看守
[00:16:40.000 --> 00:16:45.000]  但是這裡有一棵分辨善惡樹
[00:16:45.000 --> 00:16:47.000]  你們不可以吃
[00:16:47.000 --> 00:16:49.000]  吃了會死
[00:16:49.000 --> 00:16:54.000]  這個開始了一個很具體的責任管理
[00:16:54.000 --> 00:16:57.000]  以及一個危險
[00:16:57.000 --> 00:17:01.000]  而這個最大夏娃面對著蛇的試探
[00:17:01.000 --> 00:17:02.000]  就是說
[00:17:02.000 --> 00:17:04.000]  其實上帝說的話
[00:17:04.000 --> 00:17:07.000]  不一定是真的
[00:17:07.000 --> 00:17:08.000]  你說不可以吃
[00:17:08.000 --> 00:17:09.000]  為什麼?
[00:17:09.000 --> 00:17:10.000]  因為吃了會死
[00:17:10.000 --> 00:17:13.000]  他說你不一定會死的
[00:17:13.000 --> 00:17:15.000]  這個疑惑
[00:17:15.000 --> 00:17:18.000]  上帝說的話
[00:17:18.000 --> 00:17:21.000]  是不是值得去信的呢?
[00:17:21.000 --> 00:17:23.000]  是不是信實的呢?
[00:17:23.000 --> 00:17:25.000]  而這個正正開始了
[00:17:25.000 --> 00:17:28.000]  不單止亞當夏娃與上帝的關係
[00:17:28.000 --> 00:17:31.000]  以至到了阿不拉罕
[00:17:31.000 --> 00:17:33.000]  或者是挪亞
[00:17:33.000 --> 00:17:36.000]  當洪水退去之後
[00:17:36.000 --> 00:17:40.000]  上帝重新與挪亞納約說
[00:17:40.000 --> 00:17:45.000]  我承諾再不會用洪水去毀滅這個世界
[00:17:45.000 --> 00:17:47.000]  到阿不拉罕
[00:17:47.000 --> 00:17:49.000]  我應許你的子孫
[00:17:49.000 --> 00:17:51.000]  要天上的星
[00:17:51.000 --> 00:17:53.000]  海邊的沙這麼多
[00:17:53.000 --> 00:17:54.000]  我祝福你
[00:17:54.000 --> 00:17:56.000]  但其實不是停在你那裡
[00:17:56.000 --> 00:17:58.000]  因為要藉著你的後裔
[00:17:58.000 --> 00:18:01.000]  使萬國得福
[00:18:01.000 --> 00:18:04.000]  阿不拉罕與上帝納約
[00:18:04.000 --> 00:18:06.000]  有國禮作為記號
[00:18:06.000 --> 00:18:08.000]  但是今天我們所說的
[00:18:08.000 --> 00:18:10.000]  記得的舊約
[00:18:10.000 --> 00:18:12.000]  那個高峰
[00:18:12.000 --> 00:18:14.000]  是在摩西
[00:18:14.000 --> 00:18:17.000]  在西乃山那裡的納約
[00:18:17.000 --> 00:18:19.000]  或者今天我們說的
[00:18:19.000 --> 00:18:21.000]  十條誡命
[00:18:21.000 --> 00:18:24.000]  就是納約最重要的記號
[00:18:24.000 --> 00:18:26.000]  所以我們知道
[00:18:26.000 --> 00:18:28.000]  其實上帝一方面
[00:18:28.000 --> 00:18:30.000]  他根本由創世紀整個教育裡面
[00:18:30.000 --> 00:18:31.000]  很強調的
[00:18:31.000 --> 00:18:34.000]  是這個納約的上帝
[00:18:34.000 --> 00:18:36.000]  原來祂對人有承諾
[00:18:36.000 --> 00:18:38.000]  人對祂有承諾
[00:18:38.000 --> 00:18:40.000]  而這個彼此承諾
[00:18:40.000 --> 00:18:42.000]  是規限了上帝的
[00:18:42.000 --> 00:18:45.000]  今天我們很多系統神學的說法
[00:18:45.000 --> 00:18:47.000]  說上帝是無所不能的
[00:18:47.000 --> 00:18:51.000]  其實上帝是有所不能的
[00:18:51.000 --> 00:18:53.000]  就是上帝不能夠
[00:18:53.000 --> 00:18:56.000]  去破壞祂自己的約
[00:18:56.000 --> 00:18:58.000]  祂是受約束的
[00:18:58.000 --> 00:19:00.000]  祂對人的承諾
[00:19:00.000 --> 00:19:02.000]  祂不可以隨便廢掉的
[00:19:02.000 --> 00:19:04.000]  而今天我們見到
[00:19:04.000 --> 00:19:07.000]  在這一段的經文
[00:19:07.000 --> 00:19:11.000]  耶利米蘇三十一節這裡說
[00:19:11.000 --> 00:19:14.000]  上帝是用婚姻之間的關係
[00:19:14.000 --> 00:19:16.000]  來表達
[00:19:16.000 --> 00:19:18.000]  祂對人的承諾
[00:19:18.000 --> 00:19:20.000]  祂對人的承諾
[00:19:20.000 --> 00:19:22.000]  祂對人的承諾
[00:19:22.000 --> 00:19:24.000]  祂對人的承諾
[00:19:24.000 --> 00:19:26.000]  祂對人的承諾
[00:19:26.000 --> 00:19:28.000]  祂對人的承諾
[00:19:28.000 --> 00:19:30.000]  祂對人的承諾
[00:19:30.000 --> 00:19:32.000]  祂對人的承諾
[00:19:32.000 --> 00:19:34.000]  祂對人的承諾
[00:19:34.000 --> 00:19:36.000]  祂對人的承諾
[00:19:36.000 --> 00:19:38.000]  祂對人的承諾
[00:19:38.000 --> 00:19:41.000]  祂對人的承諾
[00:19:41.000 --> 00:19:43.000]  祂對人的承諾
[00:19:43.000 --> 00:19:45.000]  祂對人的承諾
