
[00:00:00.000 --> 00:00:02.240]  好,我們一起來看一看我們的祈禱吧
[00:04:15.200 --> 00:04:17.120]  這個是親生女兒
[00:04:17.120 --> 00:04:20.800]  為什麼人有時候會有這些事情帶她去發生呢?
[00:04:20.800 --> 00:04:23.840]  某個程度這些人真是人面獸心
[00:04:23.840 --> 00:04:25.680]  連動物都不如
[00:04:25.680 --> 00:04:27.440]  原來聖經告訴我們
[00:04:27.440 --> 00:04:30.880]  人墮落是慢慢慢慢的變壞的
[00:04:30.880 --> 00:04:32.560]  我們一起來讀
[00:04:32.560 --> 00:04:35.600]  二不鎖書第四章十八、十九兩節
[00:04:35.600 --> 00:04:36.720]  我們一起來讀
[00:04:36.720 --> 00:04:42.240]  「他們心底昏悶,與神所賜的生命隔絕了,
[00:04:42.240 --> 00:04:45.760]  都因自己無知,心裡剛硬。
[00:04:45.760 --> 00:04:51.760]  良心既然喪盡,就放縱私慾,貪行種種的污穢。」
[00:04:51.760 --> 00:04:53.440]  人當他犯罪的時候
[00:04:53.440 --> 00:04:55.360]  他不好地去對付的時候
[00:04:55.360 --> 00:04:58.640]  慢慢人的內心就會心裡剛硬
[00:04:58.640 --> 00:04:59.840]  放縱私慾
[00:04:59.840 --> 00:05:01.840]  貪行種種的污穢
[00:05:01.840 --> 00:05:05.120]  今天信耶穌不是叫我們只是上天堂
[00:05:05.120 --> 00:05:06.800]  當我們進到主的時候
[00:05:06.800 --> 00:05:09.200]  我們已經失落了那種美麗
[00:05:09.200 --> 00:05:11.200]  因為在聖靈的提點底下
[00:05:11.200 --> 00:05:13.760]  我們能夠去抗拒罪惡
[00:05:13.760 --> 00:05:18.880]  慢慢慢慢我們可以回復我們這一份人性的美麗
[00:05:18.880 --> 00:05:20.640]  但我經常都說
[00:05:20.640 --> 00:05:22.720]  信耶穌不是玩神打
[00:05:22.720 --> 00:05:24.000]  不是一信的時候
[00:05:24.000 --> 00:05:26.880]  於是你就立刻可以生命很美麗
[00:05:26.880 --> 00:05:31.040]  原來我們變壞是一個漸漸的過程
[00:05:31.040 --> 00:05:34.880]  但同樣我們要扭轉這個劣勢的時候
[00:05:34.880 --> 00:05:36.880]  都是一個過程
[00:05:36.880 --> 00:05:39.040]  我們繼續看同一張聖經
[00:05:39.040 --> 00:05:40.800]  二十到二十三節
[00:05:40.800 --> 00:05:42.160]  我們一起來讀出
[00:05:42.160 --> 00:05:45.840]  「你們學了基督,卻不是這樣
[00:05:45.840 --> 00:05:48.480]  如果你們聽過祂的道
[00:05:48.480 --> 00:05:50.080]  領了祂的教
[00:05:50.080 --> 00:05:51.840]  學了祂的真理
[00:05:51.840 --> 00:05:55.840]  就要脫去你們從前行為上的舊人
[00:05:55.840 --> 00:06:00.160]  這舊人是因私慾的迷惑漸漸變壞的
[00:06:00.160 --> 00:06:03.600]  你們要將你們的心智改換一新」
[00:06:03.600 --> 00:06:07.440]  這裡很清楚說到今天人變壞是漸漸變壞
[00:06:07.440 --> 00:06:10.960]  但當我們可以回復這份人的美麗的時候
[00:06:10.960 --> 00:06:12.560]  我們都需要怎樣呢?
[00:06:12.560 --> 00:06:14.480]  需要學習
[00:06:14.480 --> 00:06:16.160]  很簡單一個嬰兒
[00:06:16.160 --> 00:06:17.600]  他要去洗手間
[00:06:17.600 --> 00:06:20.480]  他都需要慢慢的被父母教他的
[00:06:20.480 --> 00:06:22.160]  他不懂的,是不是?
[00:06:22.160 --> 00:06:23.760]  他接著要去學習
[00:06:23.760 --> 00:06:24.800]  那我們是怎樣呢?
[00:06:24.800 --> 00:06:26.640]  我們沒有學習耶穌基督
[00:06:26.640 --> 00:06:29.520]  我們對神的認識有多少
[00:06:29.520 --> 00:06:33.040]  特別是用神的真理來規範著我們
[00:06:33.040 --> 00:06:36.480]  今天我們有沒有好好的念讀神的話語
[00:06:36.480 --> 00:06:38.320]  我特別提醒弟兄姊妹
[00:06:38.320 --> 00:06:39.360]  因為新年的時候
[00:06:39.360 --> 00:06:41.040]  可能我們都有幾天的假期
[00:06:41.040 --> 00:06:42.640]  你就睡晚一點
[00:06:42.640 --> 00:06:45.040]  享受一下你的甜蜜的夢
[00:06:45.040 --> 00:06:46.720]  但是起了身之後
[00:06:46.720 --> 00:06:49.200]  你會不會抽一些時間出來
[00:06:49.200 --> 00:06:51.200]  至少一個多小時
[00:06:51.200 --> 00:06:53.360]  你帶去親近神
[00:06:53.360 --> 00:06:54.960]  我自己每一年的年初一
[00:06:54.960 --> 00:06:56.720]  我自己都有一些感慨
[00:06:56.720 --> 00:06:58.000]  就是因為為什麼呢?
[00:06:58.000 --> 00:07:01.920]  就是不能夠聚在一家人來拜年
[00:07:01.920 --> 00:07:03.520]  我的妹妹都已經通知我了
[00:07:03.520 --> 00:07:05.520]  「哥,你如果過來香港的時候通知我們」
[00:07:05.520 --> 00:07:06.320]  我們很特別的
[00:07:06.320 --> 00:07:08.480]  我們是在麥當勞那裡大家一起見面
[00:07:08.480 --> 00:07:11.120]  然後大家交換了一些利是就走了
[00:07:11.120 --> 00:07:13.120]  十五分鐘已經拜完年了
[00:07:13.120 --> 00:07:15.600]  所以都很難受
[00:07:15.600 --> 00:07:18.080]  但是我都習慣早起床
[00:07:18.080 --> 00:07:19.280]  所以我每一年
[00:07:19.280 --> 00:07:21.840]  年初一的時候又不用趕回來教會
[00:07:21.840 --> 00:07:24.880]  那個是我最親近神的時間
[00:07:24.880 --> 00:07:27.280]  就是在一個很寧靜的環境裡面
[00:07:27.280 --> 00:07:29.920]  我用較長的時間來看聖經
[00:07:29.920 --> 00:07:31.680]  你帶我去祈禱
[00:07:31.680 --> 00:07:35.200]  所以今天我們平時可能很匆忙要趕上班
[00:07:35.200 --> 00:07:36.320]  但是我們放假
[00:07:36.320 --> 00:07:39.120]  我們有沒有來到一些真的好的時間來親近神
[00:07:39.120 --> 00:07:41.120]  原來我們要學習基督
[00:07:41.120 --> 00:07:43.520]  我們沒有一個渴慕追求神的心
[00:07:43.520 --> 00:07:45.520]  我們領受神的道
[00:07:45.520 --> 00:07:48.480]  接受祂的磨練、雕琢的時候
[00:07:48.480 --> 00:07:51.200]  我們的生命才能夠美麗
[00:07:51.200 --> 00:07:54.320]  所以求神幫助我們能夠活出一個美麗的生命
[00:07:54.320 --> 00:07:57.920]  我們已經絕對不是沐猴冠冕了
[00:07:57.920 --> 00:08:01.280]  第二個成語是「願猴取月」
[00:08:01.280 --> 00:08:04.640]  我很感謝我的幹事為我預備這些圖片
[00:08:04.640 --> 00:08:07.680]  都非常美麗、貼題
[00:08:07.680 --> 00:08:11.040]  但原來「願猴取月」很特別
[00:08:11.040 --> 00:08:13.360]  是取自佛經的
[00:08:13.360 --> 00:08:15.600]  是佛教的一個教導
[00:08:15.600 --> 00:08:19.120]  牧師,在佛教的教導,你都在教會講
[00:08:19.120 --> 00:08:21.840]  我覺得裡面有些道理都是相通的
[00:08:21.840 --> 00:08:24.320]  原來就是講到那些猴子
[00:08:24.320 --> 00:08:27.920]  看到水井那裡有個月光
[00:08:27.920 --> 00:08:29.120]  但大家都知道了
[00:08:29.120 --> 00:08:31.120]  水井裡面的月光是什麼來的
[00:08:31.120 --> 00:08:34.880]  其實就是反映著天上的月光
[00:08:34.880 --> 00:08:36.880]  但牠不懂得去仰望
[00:08:36.880 --> 00:08:38.880]  牠看到水井裡面的月光
[00:08:38.880 --> 00:08:41.360]  於是牠想在水中撈月
[00:08:41.360 --> 00:08:44.080]  於是就跳下去水井裡面
[00:08:44.080 --> 00:08:45.280]  想拿這個月光
[00:08:45.280 --> 00:08:47.280]  大家知道結果是什麼
[00:08:47.280 --> 00:08:48.720]  就是拿不到
[00:08:48.720 --> 00:08:51.280]  甚至可能被淹死
[00:08:51.280 --> 00:08:55.280]  這就指出人有時候將他的焦點
[00:08:55.280 --> 00:08:57.600]  放在一些好像很好
[00:08:57.600 --> 00:09:01.600]  但原來虛浮不是實質的事上
[00:09:01.600 --> 00:09:05.280]  結果被自己陷入一個困境當中
[00:09:05.280 --> 00:09:09.200]  所以「願猴取月」往往不是今天
[00:09:09.200 --> 00:09:12.400]  現世裡面很多人的一些表現
[00:09:12.400 --> 00:09:16.000]  很多人會來大陸看一些東西
[00:09:16.000 --> 00:09:17.360]  認為是很寶貴
[00:09:17.360 --> 00:09:20.640]  特別是金錢、物質的享受
[00:09:20.640 --> 00:09:23.760]  於是他們就會拼命的
[00:09:23.760 --> 00:09:26.080]  來大陸去追求這些
[00:09:26.080 --> 00:09:29.280]  甚至可能會放棄了很多的東西
[00:09:29.280 --> 00:09:31.520]  正如我們看到有些少女
[00:09:31.520 --> 00:09:34.000]  我們認為她無知地
[00:09:34.000 --> 00:09:36.240]  放棄了她們的貞操
[00:09:36.240 --> 00:09:38.880]  她們為了要賺快錢的時候
[00:09:38.880 --> 00:09:41.280]  她們就來大陸出賣自己
[00:09:41.280 --> 00:09:44.480]  她們真的可以很快賺到不少的錢
[00:09:44.480 --> 00:09:47.040]  但最後她們帶來什麼呢?
[00:09:47.040 --> 00:09:48.560]  一生的遺憾
[00:09:48.560 --> 00:09:50.560]  特別當她們成長了之後
[00:09:50.560 --> 00:09:52.960]  她們的遺憾是很大的
[00:09:52.960 --> 00:09:56.240]  所以聖經裡面從來沒有否定到錢的重要
[00:09:56.240 --> 00:10:00.560]  它只是指出貪錢才帶來問題
[00:10:00.560 --> 00:10:03.200]  我們一起來看提摩太前書第六章
[00:10:03.200 --> 00:10:05.040]  第九、第十兩節
[00:10:05.040 --> 00:10:06.240]  我們一起來讀
[00:10:06.240 --> 00:10:10.800]  「但那些想要發財的人就陷在迷惑
[00:10:10.800 --> 00:10:14.960]  又在網絡和許多無知有害的私欲裡
[00:10:14.960 --> 00:10:18.320]  叫人尋在敗壞和滅亡中
[00:10:18.320 --> 00:10:20.560]  貪財是萬惡之根
[00:10:20.560 --> 00:10:25.200]  有人貪戀錢財就被引誘離了真道
[00:10:25.200 --> 00:10:28.400]  用許多仇苦把自己刺透了」
[00:10:28.400 --> 00:10:29.760]  在保羅的年代裡面
[00:10:29.760 --> 00:10:33.120]  有人因為貪戀錢財而離棄了真道
[00:10:33.120 --> 00:10:36.320]  結果令到自己受很多的苦
[00:10:36.320 --> 00:10:38.080]  但在今天的世代裡面
[00:10:38.080 --> 00:10:40.080]  同樣有這些情形出現
[00:10:40.080 --> 00:10:46.080]  我再說聖經不是否定了我們合法、合理之下的投資
[00:10:46.080 --> 00:10:52.480]  只不過是提醒我們不要以錢成為我們真命的最終目標
[00:10:52.480 --> 00:10:55.280]  某個程度這些是鏡花水月
[00:10:55.280 --> 00:11:00.400]  什麼才是最有價值和存在於永恆呢?
[00:11:00.400 --> 00:11:03.280]  在我們人生裡面有一個很簡單的結論
[00:11:03.280 --> 00:11:07.360]  就是當你用愛去關心人、建立人的時候
[00:11:07.360 --> 00:11:11.680]  你就能夠有一個永恆的價值在當中
[00:11:11.680 --> 00:11:15.120]  甚至你這份愛的施出你自己忘記了
[00:11:15.120 --> 00:11:18.400]  但是可能受恩的人會記得
[00:11:18.400 --> 00:11:19.920]  在上個月
[00:11:19.920 --> 00:11:22.880]  在我們自己教會裡面有一個顏關小組
[00:11:22.880 --> 00:11:26.560]  他們當中分享
[00:11:26.560 --> 00:11:30.080]  我們帶唱詩的那位姐妹帶完了
[00:11:30.080 --> 00:11:31.440]  接著我們的牧師就說
[00:11:31.440 --> 00:11:34.720]  「我們現在請牧師出來分享吧」
[00:11:34.720 --> 00:11:36.320]  誰知道這個做主席的節目
[00:11:36.320 --> 00:11:37.920]  「我都還沒介紹牧師」
[00:11:37.920 --> 00:11:39.040]  「我都餓了」
[00:11:39.040 --> 00:11:41.520]  「回來教會這麼久要不要介紹我呢?」
[00:11:41.520 --> 00:11:42.960]  接著說「我很想說一些東西」
[00:11:42.960 --> 00:11:44.240]  「可能牧師都忘記了」
[00:11:44.240 --> 00:11:46.800]  後來他說的那些我真的忘記了
[00:11:46.800 --> 00:11:49.600]  原來這位姐妹是我們教會的元老
[00:11:49.600 --> 00:11:52.240]  當我們1986年在富倩村開的時候
[00:11:52.240 --> 00:11:53.840]  沒多久她已經回來了
[00:11:53.840 --> 00:11:57.200]  但後來我們教會搬去仁興街的時候
[00:11:57.200 --> 00:12:00.080]  她那時候住在名雅園
[00:12:00.080 --> 00:12:01.600]  她覺得太遠了
[00:12:01.600 --> 00:12:03.760]  所以她就不再回教會了
[00:12:03.760 --> 00:12:06.240]  誰知道過了兩三年
[00:12:06.240 --> 00:12:08.640]  她的丈夫有癌症
[00:12:08.640 --> 00:12:11.280]  她很徬徨,不知道怎麼辦
[00:12:11.280 --> 00:12:13.360]  但是她打電話給我
[00:12:13.360 --> 00:12:16.560]  她沒有想過我會認出她
[00:12:16.560 --> 00:12:18.480]  我馬上說出她是誰
[00:12:18.480 --> 00:12:21.840]  後來我還打電話來關心她的丈夫
[00:12:21.840 --> 00:12:24.080]  她說就是因為這件事
[00:12:24.080 --> 00:12:25.920]  令她很觸動
[00:12:25.920 --> 00:12:27.920]  她說「我已經沒回教會幾年」
[00:12:27.920 --> 00:12:30.160]  「但牧師竟然會記得」
[00:12:30.160 --> 00:12:32.160]  「還關心我丈夫」
[00:12:32.160 --> 00:12:33.760]  她說從那一刻開始
[00:12:33.760 --> 00:12:35.760]  她就一直繼續有回教會
[00:12:35.760 --> 00:12:37.760]  而且是非常投入
[00:12:37.760 --> 00:12:39.920]  都為這位姐妹祈禱
[00:12:39.920 --> 00:12:43.600]  2月16日,即是下星期二
[00:12:43.600 --> 00:12:45.600]  應該是下星期二
[00:12:45.600 --> 00:12:47.920]  她會來我們九龍灣分享
[00:12:47.920 --> 00:12:50.320]  因為她的丈夫仍然有癌症
[00:12:50.320 --> 00:12:53.680]  曾經在港台拍攝過她的一些經歷
[00:12:53.680 --> 00:12:55.840]  因為接近情人節
[00:12:55.840 --> 00:12:57.680]  所以我很想她分享
[00:12:57.680 --> 00:13:00.640]  她如何面對她患病的丈夫
[00:13:00.640 --> 00:13:02.640]  她樂意的,她正在上班
[00:13:02.640 --> 00:13:04.400]  她特意來放假
[00:13:04.400 --> 00:13:06.400]  就在九龍灣分享
[00:13:06.400 --> 00:13:11.520]  好心地說,原來當你用愛來施出
[00:13:11.520 --> 00:13:13.520]  有些事你真的不記得
[00:13:13.520 --> 00:13:16.480]  但是受恩的人可能會記得
[00:13:16.480 --> 00:13:19.520]  就正如我13歲回屯契
[00:13:19.520 --> 00:13:21.520]  當年屯契的導師
[00:13:21.520 --> 00:13:24.320]  請我去他家吃一餐午飯
[00:13:24.320 --> 00:13:25.840]  我到現在都記得
[00:13:25.840 --> 00:13:27.200]  我忘記吃了什麼菜
[00:13:27.200 --> 00:13:29.200]  但我記得他很疼我
[00:13:29.200 --> 00:13:31.440]  他知道原來我回屯契的時候
[00:13:31.440 --> 00:13:33.120]  那時候星期六都要上學
[00:13:33.120 --> 00:13:35.120]  是沒有吃飯
[00:13:35.120 --> 00:13:37.120]  於是他邀請我去他家
[00:13:37.120 --> 00:13:38.560]  請我吃飯
[00:13:38.560 --> 00:13:40.560]  於是他就已經拿了我的心
[00:13:40.560 --> 00:13:42.080]  因為當時我剛回九龍
[00:13:42.080 --> 00:13:43.360]  我對他沒什麼好感
[00:13:43.360 --> 00:13:44.640]  因為當時13歲
[00:13:44.640 --> 00:13:46.000]  我覺得她是婆婆
[00:13:46.000 --> 00:13:48.000]  現在回想可能是50多歲
[00:13:48.000 --> 00:13:49.120]  但我已經覺得她很老
[00:13:49.120 --> 00:13:50.320]  還是女人
[00:13:50.320 --> 00:13:52.080]  我當時看不起她
[00:13:52.080 --> 00:13:53.760]  我現在不是很尊重女性
[00:13:53.760 --> 00:13:55.760]  當時是看不起女性
[00:13:55.760 --> 00:13:58.800]  但是一餐飯就將我改變了
[00:13:58.800 --> 00:14:01.120]  所以求神來幫助我們
[00:14:01.120 --> 00:14:04.880]  今天我們不是去追求一些虛浮的東西
[00:14:04.880 --> 00:14:06.880]  真正實質的事情就是
[00:14:06.880 --> 00:14:09.520]  你用愛去做一些事情
[00:14:09.520 --> 00:14:12.560]  縱使受恩的人可能都不記得
[00:14:12.560 --> 00:14:14.560]  但是一杯涼水
[00:14:14.560 --> 00:14:16.560]  我們的天父是會記得的
[00:14:16.560 --> 00:14:18.560]  所以求神來幫助我們
[00:14:18.560 --> 00:14:20.560]  有正確的追求
[00:14:20.560 --> 00:14:23.120]  能夠校正我們的方向
[00:14:23.120 --> 00:14:25.600]  第三個和猴子有關的就是
[00:14:25.600 --> 00:14:27.200]  猴子扮戲
[00:14:27.200 --> 00:14:28.800]  他們說不要做猴子戲了
[00:14:28.800 --> 00:14:30.080]  做來幹嘛
[00:14:30.080 --> 00:14:32.080]  猴子根本就不會演戲
[00:14:32.080 --> 00:14:33.600]  不過是被迫
[00:14:33.600 --> 00:14:36.320]  但是猴子做戲的目的是什麼
[00:14:36.320 --> 00:14:38.960]  為了要討人歡笑
[00:14:38.960 --> 00:14:40.960]  得人歡心
[00:14:40.960 --> 00:14:44.960]  但這絕對不是猴子的本性
[00:14:44.960 --> 00:14:46.720]  但是在現實生活裏面
[00:14:46.720 --> 00:14:48.720]  我們會見到很多人
[00:14:48.720 --> 00:14:52.080]  他們是為了自己的利益好處
[00:14:52.080 --> 00:14:56.000]  又或者是為了自己的家人的安全
[00:14:56.000 --> 00:14:58.960]  有時候他們要委曲求全
[00:14:58.960 --> 00:15:02.400]  表達一些他們自己不自願
[00:15:02.400 --> 00:15:05.600]  或者不是他們由衷之言
[00:15:05.600 --> 00:15:07.600]  很簡單舉個例
[00:15:07.600 --> 00:15:10.320]  大家知道最近台灣最紅的是誰
[00:15:10.320 --> 00:15:12.800]  不是蔡英文
[00:15:12.800 --> 00:15:14.800]  蔡英文做總統而已
[00:15:14.800 --> 00:15:17.280]  是一個十六歲的女孩
[00:15:17.280 --> 00:15:18.880]  這個女孩叫什麼名字
[00:15:18.880 --> 00:15:19.760]  叫周志
[00:15:19.760 --> 00:15:21.280]  是呀,大家都很熟
[00:15:21.280 --> 00:15:24.400]  這個女孩真的很可愛很美
[00:15:24.400 --> 00:15:29.760]  她去了韓國發展演藝事業
[00:15:29.760 --> 00:15:32.640]  他們組成了一隊樂隊叫TWICE
[00:15:32.640 --> 00:15:35.920]  在一次綜合節目裏面
[00:15:35.920 --> 00:15:40.320]  他們每一個人都拿自己國家的旗
[00:15:40.320 --> 00:15:42.080]  來帶去搖的時候
[00:15:42.080 --> 00:15:44.320]  你看到有人搖日本旗
[00:15:44.320 --> 00:15:48.160]  他就搖一支青天白日滿地紅的旗
[00:15:48.160 --> 00:15:49.520]  因為他在台灣出生
[00:15:49.520 --> 00:15:50.800]  台灣長大
[00:15:50.800 --> 00:15:53.920]  這個是中華民國的國旗
[00:15:53.920 --> 00:15:56.160]  但竟然有自己的人
[00:15:56.160 --> 00:15:57.600]  一個叫王安
[00:15:57.600 --> 00:16:00.640]  他已經在大陸裏面帶人去工作
[00:16:00.640 --> 00:16:04.640]  他就去投訴這個人搞台獨
[00:16:04.640 --> 00:16:08.080]  於是國內很多的網民去責備他
[00:16:08.080 --> 00:16:10.480]  但現在王安被人揭露出來是什麼呢
[00:16:10.480 --> 00:16:12.000]  他當年在綜合節目裏面
[00:16:12.000 --> 00:16:15.680]  都是在搖中華民國的旗
[00:16:15.680 --> 00:16:18.000]  這個女孩只是十六歲
[00:16:18.000 --> 00:16:19.440]  如果大家記得的時候
[00:16:19.440 --> 00:16:22.800]  她很無奈地要拿著張紙
[00:16:22.800 --> 00:16:25.120]  鞠躬不止一次
[00:16:25.120 --> 00:16:30.160]  來認錯說自己不應該舉這支旗
[00:16:30.160 --> 00:16:31.840]  很真實地說
[00:16:31.840 --> 00:16:33.680]  如果要搞台獨
[00:16:33.680 --> 00:16:37.760]  他就不是應該搖青天白日滿地紅的旗
[00:16:37.760 --> 00:16:40.720]  他應該是搖民進黨的旗
[00:16:40.720 --> 00:16:42.880]  這些人就很無奈地
[00:16:42.880 --> 00:16:47.920]  因為國內的市場是非常大的
[00:16:47.920 --> 00:16:49.920]  他不可以得罪國內的人
[00:16:49.920 --> 00:16:52.640]  否則他就不能發展
[00:16:52.640 --> 00:16:55.520]  所以公司迫他要認錯
[00:16:55.520 --> 00:16:57.600]  這個就是猴子扮戲
[00:16:57.600 --> 00:16:59.760]  迫於無奈
[00:16:59.760 --> 00:17:01.600]  所以我都很欣賞
[00:17:01.600 --> 00:17:06.240]  一百無無記電視的金曲分獎禮的時候
[00:17:06.240 --> 00:17:09.440]  有些歌星走上去唱歌
[00:17:09.440 --> 00:17:11.760]  這些歌星死定了
[00:17:11.760 --> 00:17:13.440]  你知不知道香港的陳靜心
[00:17:13.440 --> 00:17:15.600]  都會經常批評一些人
[00:17:15.600 --> 00:17:18.240]  只要一批評到的時候
[00:17:18.240 --> 00:17:21.920]  這些人就算被國內曾經邀請去演唱
[00:17:21.920 --> 00:17:23.680]  都要馬上取消
[00:17:23.680 --> 00:17:26.000]  王喜也被人投訴
[00:17:26.000 --> 00:17:29.040]  結果在電視節目裡剪掉他的片段
[00:17:29.040 --> 00:17:31.920]  剪不到的時候就打格仔
[00:17:31.920 --> 00:17:34.240]  臉是看不到的
[00:17:34.240 --> 00:17:37.200]  所以王晶他會怎樣呢
[00:17:37.200 --> 00:17:38.480]  他看輕香港人
[00:17:38.480 --> 00:17:41.040]  他說香港的市場有什麼所謂
[00:17:41.040 --> 00:17:42.720]  只有25%
[00:17:42.720 --> 00:17:44.400]  國內的市場多大
[00:17:44.400 --> 00:17:47.040]  於是就來吵很多的事
[00:17:47.040 --> 00:17:48.240]  所以你見到有很多人
[00:17:48.240 --> 00:17:51.440]  其實他講的東西究竟是不是真的合理
