
[00:00:00.000 --> 00:00:04.000]  我們同心再次禱告
[00:07:28.000 --> 00:07:30.000]  殺好種子就是人子
[00:07:30.000 --> 00:07:33.000]  好種子就是天國之子
[00:07:33.000 --> 00:07:36.000]  殺雜草的人
[00:07:36.000 --> 00:07:39.000]  囚敵就是魔鬼
[00:07:39.000 --> 00:07:43.000]  雜草就是惡者之子
[00:07:43.000 --> 00:07:47.000]  收割的時候就意指世界的終末
[00:07:47.000 --> 00:07:50.000]  收割的人是天使
[00:07:50.000 --> 00:07:53.000]  到時雜草會被捆起來
[00:07:53.000 --> 00:07:54.000]  會燒掉
[00:07:54.000 --> 00:07:57.000]  這就是最後的審判
[00:07:57.000 --> 00:08:00.000]  惡者將會被毀壞
[00:08:00.000 --> 00:08:04.000]  而人將會被保存
[00:08:04.000 --> 00:08:07.000]  聽了這個比喻之後
[00:08:07.000 --> 00:08:11.000]  我們可以怎樣回應呢
[00:08:11.000 --> 00:08:13.000]  第一個回應是
[00:08:13.000 --> 00:08:18.000]  世上的惡不是神造成的
[00:08:18.000 --> 00:08:21.000]  神不會叫無辜的人
[00:08:21.000 --> 00:08:24.000]  為著某些目的而去受苦
[00:08:24.000 --> 00:08:28.000]  也不會因為讓你們靈魂得到益處
[00:08:28.000 --> 00:08:30.000]  所以你們去受苦
[00:08:30.000 --> 00:08:34.000]  所以這裡是有家庭暴力癌症的話
[00:08:34.000 --> 00:08:38.000]  在這裡有地震和赤貧的話
[00:08:38.000 --> 00:08:42.000]  在那裡有冠狀病毒的肺炎
[00:08:42.000 --> 00:08:44.000]  在這裡有世上的雜草
[00:08:44.000 --> 00:08:46.000]  有教會的雜草
[00:08:46.000 --> 00:08:50.000]  這些都不是神造成的
[00:08:50.000 --> 00:08:54.000]  這些是囚敵造成的
[00:08:54.000 --> 00:08:58.000]  囚敵就是魔鬼
[00:08:58.000 --> 00:09:05.000]  第二,我們不應該自己將這些雜草拔出來
[00:09:05.000 --> 00:09:08.000]  耶穌基督的比喻就是說
[00:09:08.000 --> 00:09:12.000]  善良和惡是混在一起的
[00:09:12.000 --> 00:09:15.000]  所以耶穌基督不容許那些僕人
[00:09:15.000 --> 00:09:18.000]  去將這些雜草清除
[00:09:18.000 --> 00:09:20.000]  是要等待審判
[00:09:20.000 --> 00:09:24.000]  由神去處理
[00:09:24.000 --> 00:09:27.000]  所以教會是要忍耐
[00:09:27.000 --> 00:09:31.000]  教會不是要拔出雜草
[00:09:31.000 --> 00:09:34.000]  教會在這個世界上要忍耐和等待
[00:09:34.000 --> 00:09:37.000]  另一方面就是繼續聽話
[00:09:37.000 --> 00:09:40.000]  將耶穌基督的福音傳開去
[00:09:40.000 --> 00:09:43.000]  是能夠一同繼續成長
[00:09:43.000 --> 00:09:49.000]  逐漸脫離善與惡的混雜
[00:09:49.000 --> 00:09:52.000]  教會不要再善與惡的混雜
[00:09:52.000 --> 00:09:54.000]  是更多的善
[00:09:54.000 --> 00:09:59.000]  因此一起面對世界的雜草
[00:09:59.000 --> 00:10:01.000]  惡草
[00:10:01.000 --> 00:10:08.000]  逐漸成為帶著神的義的墨紙
[00:10:08.000 --> 00:10:11.000]  所以教會主要的使命
[00:10:11.000 --> 00:10:14.000]  不是要去解釋苦難
[00:10:14.000 --> 00:10:18.000]  也不是提出拔出雜草的方案
[00:10:18.000 --> 00:10:19.000]  而是去回應
[00:10:19.000 --> 00:10:20.000]  回應就是說
[00:10:20.000 --> 00:10:22.000]  當苦難來到的時候
[00:10:22.000 --> 00:10:28.000]  我們不是聚焦在苦難的解釋
[00:10:28.000 --> 00:10:30.000]  而是我們要參與苦難
[00:10:30.000 --> 00:10:32.000]  參與苦難的現實
[00:10:32.000 --> 00:10:36.000]  我們是聚焦在受苦的人身上
[00:10:36.000 --> 00:10:43.000]  我們跟受苦的人一起去成長
[00:10:43.000 --> 00:10:45.000]  這樣的話
[00:10:45.000 --> 00:10:51.000]  我們真的不要聚焦在苦難的解釋了
[00:10:51.000 --> 00:10:55.000]  我們要參與苦難的現實
[00:10:55.000 --> 00:10:59.000]  我們要聚焦在受苦的人身上
[00:10:59.000 --> 00:11:02.000]  我們要與他們一同成長
[00:11:02.000 --> 00:11:09.000]  所以讓我們一起討論受苦的人的經歷
[00:11:09.000 --> 00:11:14.000]  馬可是一個心理治療師
[00:11:14.000 --> 00:11:16.000]  但在工作期間
[00:11:16.000 --> 00:11:18.000]  他心靈有問題
[00:11:18.000 --> 00:11:21.000]  他患了抑鬱
[00:11:21.000 --> 00:11:23.000]  他不喜歡自己
[00:11:23.000 --> 00:11:26.000]  他也不喜歡他要幫我的人
[00:11:26.000 --> 00:11:30.000]  所以他退縮去憤怒去憂愁
[00:11:30.000 --> 00:11:32.000]  除了家人之外
[00:11:32.000 --> 00:11:34.000]  他再沒有朋友
[00:11:34.000 --> 00:11:35.000]  大概有十年的時間
[00:11:35.000 --> 00:11:38.000]  他身體的功能是OK的
[00:11:38.000 --> 00:11:39.000]  沒事的
[00:11:39.000 --> 00:11:46.000]  但是他長期在孤獨的地獄裡邊緣地去生還
[00:11:46.000 --> 00:11:50.000]  因為他心靈有病
[00:11:50.000 --> 00:11:54.000]  後來馬可遇到一位精神科醫生
[00:11:54.000 --> 00:11:56.000]  接受他的治療
[00:11:56.000 --> 00:11:58.000]  吃了一些抗抑鬱藥
[00:11:58.000 --> 00:12:00.000]  他身體是慢慢好一些
[00:12:00.000 --> 00:12:02.000]  多了一些喜樂
[00:12:02.000 --> 00:12:04.000]  但他仍然是憤怒
[00:12:04.000 --> 00:12:06.000]  仍然是焦慮
[00:12:06.000 --> 00:12:08.000]  後來他轉到大學教書
[00:12:08.000 --> 00:12:10.000]  希望教書容易一些
[00:12:10.000 --> 00:12:15.000]  不需要接觸那些心理的客戶
[00:12:15.000 --> 00:12:20.000]  他那時候開始又體會到神對他有呼喚
[00:12:20.000 --> 00:12:22.000]  叫他努力去幫人
[00:12:22.000 --> 00:12:26.000]  不要再集中在自己的痛楚上面
[00:12:26.000 --> 00:12:28.000]  八年之後
[00:12:28.000 --> 00:12:32.000]  他的一家人就搬到另一個地方
[00:12:32.000 --> 00:12:34.000]  但是搬了去沒多久
[00:12:34.000 --> 00:12:36.000]  在第一個秋天
[00:12:36.000 --> 00:12:39.000]  他就發覺自己咳得很厲害
[00:12:39.000 --> 00:12:40.000]  看了醫生之後
[00:12:40.000 --> 00:12:45.000]  醫生說他有末期的肺癌
[00:12:45.000 --> 00:12:46.000]  教會的牧師知道
[00:12:46.000 --> 00:12:49.000]  馬可他們一家人剛剛來到這裡
[00:12:49.000 --> 00:12:52.000]  根本沒有什麼支持的網絡
[00:12:52.000 --> 00:12:57.000]  他們是要面對生命的另一個大的難關
[00:12:57.000 --> 00:13:02.000]  當馬可一家人是非常疲困的時候
[00:13:02.000 --> 00:13:05.000]  教會的弟兄姊妹們一起去幫助他
[00:13:05.000 --> 00:13:08.000]  一些人幫他們買食物
[00:13:08.000 --> 00:13:11.000]  一些人接送孩子上課
[00:13:11.000 --> 00:13:14.000]  一些人帶馬可去看醫生
[00:13:14.000 --> 00:13:18.000]  他們逐漸成為馬可的家人
[00:13:18.000 --> 00:13:20.000]  所以和他們一起去哀傷
[00:13:20.000 --> 00:13:22.000]  一起去憂慮
[00:13:22.000 --> 00:13:24.000]  一起經歷死亡
[00:13:24.000 --> 00:13:27.000]  當然一切是很累的
[00:13:27.000 --> 00:13:29.000]  是不好受的
[00:13:29.000 --> 00:13:33.000]  但是一切也是相當的美麗
[00:13:33.000 --> 00:13:36.000]  因為在這麼困難的時間
[00:13:36.000 --> 00:13:39.000]  這麼邪惡的時間
[00:13:39.000 --> 00:13:41.000]  一個愛的群體
[00:13:41.000 --> 00:13:46.000]  就出現在一個家庭的四周
[00:13:46.000 --> 00:13:49.000]  在馬可臨終之前的一些主日
[00:13:49.000 --> 00:13:50.000]  有一次主日
[00:13:50.000 --> 00:13:55.000]  馬可出來在弟兄姊妹崇拜當中做見證
[00:13:55.000 --> 00:13:59.000]  他的手夾著氧氣筒
[00:13:59.000 --> 00:14:02.000]  就在這裡分享說
[00:14:02.000 --> 00:14:07.000]  我的感覺比以前更加好
[00:14:07.000 --> 00:14:11.000]  我對神的感謝不足夠
[00:14:11.000 --> 00:14:15.000]  雖然他的病沒有得到醫治
[00:14:15.000 --> 00:14:20.000]  但是他說我要見證神的奇妙
[00:14:20.000 --> 00:14:21.000]  他就說
[00:14:21.000 --> 00:14:24.000]  當我知道自己生病的時候
[00:14:24.000 --> 00:14:29.000]  我就發覺原來周圍的人的愛的光輝
[00:14:29.000 --> 00:14:31.000]  是這麼明亮的
[00:14:31.000 --> 00:14:35.000]  這些人是我不認識的
[00:14:35.000 --> 00:14:39.000]  但是認識了他們之後
[00:14:39.000 --> 00:14:41.000]  我們的家就充滿了禱告
[00:14:41.000 --> 00:14:44.000]  問候卡和食物
[00:14:44.000 --> 00:14:46.000]  所以我們不感到孤單
[00:14:46.000 --> 00:14:50.000]  我們感受到千千萬萬的愛的傍臂
[00:14:50.000 --> 00:14:53.000]  圍繞著我們的一家人
[00:14:53.000 --> 00:14:56.000]  這是神的同在
[00:14:56.000 --> 00:14:58.000]  我感受到神的國度
[00:14:58.000 --> 00:15:02.000]  所帶來的平安和喜樂
[00:15:02.000 --> 00:15:08.000]  馬可想不到在這麼邪惡醜陋的癌症當中
[00:15:08.000 --> 00:15:12.000]  他自己的生命都變得美麗
[00:15:12.000 --> 00:15:14.000]  所以見證的結束
[00:15:14.000 --> 00:15:17.000]  他用了以賽亞書九章二節來說
[00:15:17.000 --> 00:15:20.000]  在黑暗中行走的百姓
[00:15:20.000 --> 00:15:23.000]  看見了大光
[00:15:23.000 --> 00:15:30.000]  住在死蔭之地的人有光照耀他們
[00:15:30.000 --> 00:15:31.000]  在一個晚上
[00:15:31.000 --> 00:15:35.000]  馬可首先睡著了
[00:15:35.000 --> 00:15:37.000]  他太太在他身邊
[00:15:37.000 --> 00:15:39.000]  看著馬可
[00:15:39.000 --> 00:15:41.000]  就在想
[00:15:41.000 --> 00:15:43.000]  我想像不到
[00:15:43.000 --> 00:15:46.000]  我怎樣可以接受他會死
[00:15:46.000 --> 00:15:47.000]  我想像不到
[00:15:47.000 --> 00:15:51.000]  他將來不在我身邊
[00:15:51.000 --> 00:15:55.000]  突然間馬可醒了
[00:15:55.000 --> 00:15:58.000]  他轉到太太身邊
[00:15:58.000 --> 00:16:00.000]  太太說
[00:16:00.000 --> 00:16:05.000]  我從來沒有感受到生命這麼快樂和平安
[00:16:05.000 --> 00:16:07.000]  於是他們說到
[00:16:07.000 --> 00:16:11.000]  神怎樣將喜樂和平安賜給他們
[00:16:11.000 --> 00:16:14.000]  怎樣叫馬可的心靈得醫治
[00:16:14.000 --> 00:16:16.000]  靈魂得潔淨
[00:16:16.000 --> 00:16:21.000]  以致他們裏面有很多平安和喜樂
[00:16:21.000 --> 00:16:24.000]  弟兄姊妹們
[00:16:24.000 --> 00:16:29.000]  這是一個受苦人生命的故事
[00:16:29.000 --> 00:16:32.000]  他面對苦難
[00:16:32.000 --> 00:16:36.000]  教會和他一起面對苦難
[00:16:36.000 --> 00:16:38.000]  教會的弟兄姊妹們
[00:16:38.000 --> 00:16:42.000]  一同看見這位受苦的人
[00:16:42.000 --> 00:16:45.000]  一同在當中經歷生命的奧悲
[00:16:45.000 --> 00:16:49.000]  因為大家都看見神的工作
[00:16:49.000 --> 00:16:52.000]  神著實在苦難當中
[00:16:52.000 --> 00:16:56.000]  叫受苦的人一同同行
[00:16:56.000 --> 00:16:58.000]  叫受苦的人在當中
[00:16:58.000 --> 00:17:03.000]  能夠經歷到生命的平安和勇氣
[00:17:03.000 --> 00:17:08.000]  這正正就是約翰福音十六章三十三節所說的
[00:17:08.000 --> 00:17:12.000]  約翰福音十六章三十三節
[00:17:12.000 --> 00:17:15.000]  約翰鼓勵我們說
[00:17:15.000 --> 00:17:17.000]  我將這些事告訴你們
[00:17:17.000 --> 00:17:20.000]  是要叫你們在我裏面有平安
[00:17:20.000 --> 00:17:23.000]  在世上你們有苦難
[00:17:23.000 --> 00:17:26.000]  但你們可以放心
[00:17:26.000 --> 00:17:29.000]  Of good cheer
[00:17:29.000 --> 00:17:32.000]  我已經勝了世界
[00:17:32.000 --> 00:17:36.000]  放心這個希臘字眼
[00:17:36.000 --> 00:17:38.000]  叫Fazelo
[00:17:38.000 --> 00:17:42.000]  我的意思就是要有勇氣
[00:17:42.000 --> 00:17:44.000]  不用怕
[00:17:44.000 --> 00:17:49.000]  所以這個和修本的翻譯就是說
[00:17:49.000 --> 00:17:51.000]  我對你們說了這些事
[00:17:51.000 --> 00:17:54.000]  是要使你們在我裏面有平安
[00:17:54.000 --> 00:17:56.000]  在世上你們有苦難
[00:17:56.000 --> 00:18:00.000]  但你們要有勇氣
[00:18:00.000 --> 00:18:04.000]  我已經勝過世界
[00:18:04.000 --> 00:18:06.000]  當我們聽到這段經文的時候
[00:18:06.000 --> 00:18:09.000]  你說這是不是一個很大的安慰
[00:18:09.000 --> 00:18:11.000]  是真的
[00:18:11.000 --> 00:18:15.000]  你和我必須會面對必然
[00:18:15.000 --> 00:18:19.000]  面對苦難、邪惡、毀壞
[00:18:19.000 --> 00:18:22.000]  沒有一個人能夠避免
[00:18:22.000 --> 00:18:27.000]  這個世界從來都是善和惡的混合
[00:18:27.000 --> 00:18:31.000]  世界是有麥子、有雜草
[00:18:31.000 --> 00:18:35.000]  但主耶穌叫我們說你們放心
[00:18:35.000 --> 00:18:38.000]  你們要有勇氣
[00:18:38.000 --> 00:18:40.000]  你們不用怕
[00:18:40.000 --> 00:18:43.000]  這一切的話的意思就是說
[00:18:43.000 --> 00:18:47.000]  耶穌基督已經勝過這個世界
[00:18:47.000 --> 00:18:51.000]  勝過這些死亡、勝過這些困難
[00:18:51.000 --> 00:18:53.000]  那些相信神的人
[00:18:53.000 --> 00:18:59.000]  他們被邀請和鼓勵去一起面對這個世界的苦難
[00:18:59.000 --> 00:19:01.000]  那些相信耶穌基督的人
[00:19:01.000 --> 00:19:03.000]  不單止是被邀請、被鼓勵
[00:19:03.000 --> 00:19:05.000]  並且是被邀請、鼓勵
[00:19:05.000 --> 00:19:09.000]  其他人一起去面對這個苦難
[00:19:09.000 --> 00:19:15.000]  所以他們是不需要神經質去計算
[00:19:15.000 --> 00:19:18.000]  也不需要憂心
[00:19:18.000 --> 00:19:21.000]  他們只管放心
[00:19:21.000 --> 00:19:24.000]  他們要成為有勇氣的人
[00:19:24.000 --> 00:19:29.000]  並且他們周圍都會有有勇氣的人和他們一起
[00:19:29.000 --> 00:19:37.000]  面對苦難就是要有一種帶著勇氣的喜樂
[00:19:37.000 --> 00:19:40.000]  因為我們知道有另外一個世界
[00:19:40.000 --> 00:19:42.000]  我們將進入這個世界
[00:19:42.000 --> 00:19:47.000]  而且我們的主耶穌基督是勝過這個世界
[00:19:47.000 --> 00:19:50.000]  你們呢?
[00:19:50.000 --> 00:19:55.000]  你們的生命有沒有一些有勇氣的人圍繞著你們呢?
[00:19:55.000 --> 00:19:59.000]  想起要有勇氣的喜樂的生命
[00:19:59.000 --> 00:20:03.000]  我就想起早期教會的故事
[00:20:03.000 --> 00:20:07.000]  雖然早期的教會是面對迫害
[00:20:07.000 --> 00:20:09.000]  我們記住這個事實
[00:20:09.000 --> 00:20:11.000]  但是耶穌基督的跟隨者
[00:20:11.000 --> 00:20:14.000]  他們繼續在工作
[00:20:14.000 --> 00:20:15.000]  他們被迫害
[00:20:15.000 --> 00:20:20.000]  但是他們是去收養那些被遺棄的嬰兒
[00:20:20.000 --> 00:20:23.000]  他們和囚犯分享食物
[00:20:23.000 --> 00:20:26.000]  分享藥物
[00:20:26.000 --> 00:20:29.000]  他們幫那些跪佛的人去買棺材
[00:20:29.000 --> 00:20:31.000]  幫他們埋葬
[00:20:31.000 --> 00:20:34.000]  讓他們有一個有尊嚴的安葬
[00:20:34.000 --> 00:20:41.000]  不需要他們的屍體丟在城外
[00:20:41.000 --> 00:20:45.000]  當疫症在羅馬帝國當中蔓延的時候
[00:20:45.000 --> 00:20:48.000]  基督徒是關心那些垂死的人
[00:20:48.000 --> 00:20:51.000]  有這些疫症的人
[00:20:51.000 --> 00:20:54.000]  他們不會擔心究竟這些人是不是基督徒
[00:20:54.000 --> 00:20:57.000]  這些人的政治取向是什麼
[00:20:57.000 --> 00:21:00.000]  他們是不是基督徒還是不是基督徒
[00:21:00.000 --> 00:21:02.000]  他們沒有理會這些事情
[00:21:02.000 --> 00:21:06.000]  他們只管知道要愛這些人
[00:21:06.000 --> 00:21:11.000]  早期教會對教會愛的人是有感染力的
[00:21:11.000 --> 00:21:15.000]  他們有感染力不是因為他們能說話
[00:21:15.000 --> 00:21:17.000]  不是因為他們的神學
[00:21:17.000 --> 00:21:22.000]  而是因為他們能夠面對苦難中的人
[00:21:22.000 --> 00:21:26.000]  他們對他們是有勇氣和有愛心
[00:21:26.000 --> 00:21:30.000]  所以在這些時候他們是盡心盡性盡力
[00:21:30.000 --> 00:21:32.000]  愛神愛人
[00:21:32.000 --> 00:21:35.000]  他們是帶著勇氣
[00:21:35.000 --> 00:21:41.000]  在愛裡面是沒有懼怕
[00:21:41.000 --> 00:21:48.000]  在這裡我也想起海地首都太子港的故事
[00:21:48.000 --> 00:21:51.000]  2010年1月12日
[00:21:51.000 --> 00:21:56.000]  太子港發生了很嚴重的地震
[00:21:56.000 --> 00:22:00.000]  其實地震以前是一個很貧窮的國家
[00:22:00.000 --> 00:22:02.000]  不少建築物都在山坡上
[00:22:02.000 --> 00:22:07.000]  所以地震一來到根本是不堪一擊
[00:22:07.000 --> 00:22:09.000]  太子港人口有300萬
[00:22:09.000 --> 00:22:15.000]  這次死了大約有31萬6千人
[00:22:15.000 --> 00:22:20.000]  大約超過100萬人無家可歸
[00:22:20.000 --> 00:22:23.000]  世界各地的救援組織來幫忙
[00:22:23.000 --> 00:22:28.000]  但是救援工作不是十分理想
[00:22:28.000 --> 00:22:32.000]  居民仍然沒有居住
[00:22:32.000 --> 00:22:38.000]  缺少食水和醫療設施
[00:22:38.000 --> 00:22:45.000]  在海地以外的一些國家的人來這裡幫忙
[00:22:45.000 --> 00:22:50.000]  一些宣教隊來這裡做醫療的工作
[00:22:50.000 --> 00:22:58.000]  有一位牙醫幫海地的居民去拔牙的時候
[00:22:58.000 --> 00:23:05.000]  他首先會透過翻譯員問對方會否接受祈禱
[00:23:05.000 --> 00:23:09.000]  一位婦人回答「好,為我祈禱」
[00:23:09.000 --> 00:23:12.000]  但另一位婦人搖頭說
[00:23:12.000 --> 00:23:15.000]  「你所信的耶穌是誰?」
[00:23:15.000 --> 00:23:18.000]  於是她向他保證
[00:23:18.000 --> 00:23:22.000]  「我們是奉主耶穌基督的名來這裡醫治你們」
[00:23:22.000 --> 00:23:25.000]  但這位婦人繼續搖頭說
