
[00:00:00.000 --> 00:00:02.200]  阿爸 父 我們信實的恩主
[00:13:29.200 --> 00:13:32.200]  也是來自上帝完美的聖潔
[00:13:32.200 --> 00:13:38.200]  和我們的屬性有一種完全的相反
[00:13:38.200 --> 00:13:41.200]  這個經文在描述一幅圖畫
[00:13:41.200 --> 00:13:44.200]  一幅是愛邦人和以色列人之間的圖畫
[00:13:44.200 --> 00:13:46.200]  他們隔絕並且有冤仇
[00:13:46.200 --> 00:13:48.200]  但你記不記得我所說
[00:13:48.200 --> 00:13:52.200]  這個經文其實它不只是說兩個民族之間的對立
[00:13:52.200 --> 00:13:56.200]  它也是在說神和人之間的關係
[00:13:56.200 --> 00:14:00.200]  它用了以色列人和愛邦人的概念來做一個例子
[00:14:00.200 --> 00:14:03.200]  它描述出一幅很立體的圖畫
[00:14:03.200 --> 00:14:06.200]  你和上帝的關係是一個什麼樣的關係
[00:14:06.200 --> 00:14:07.200]  第一隔絕
[00:14:07.200 --> 00:14:10.200]  你和上帝之間是沒有祭物的
[00:14:10.200 --> 00:14:12.200]  沒有人為你代替
[00:14:12.200 --> 00:14:14.200]  你去獻祭代替
[00:14:14.200 --> 00:14:15.200]  你去親近上帝
[00:14:15.200 --> 00:14:16.200]  這是第一個圖畫
[00:14:16.200 --> 00:14:17.200]  第二
[00:14:17.200 --> 00:14:20.200]  因為上帝聖潔和完美的屬性
[00:14:20.200 --> 00:14:23.200]  你和上帝之間有仇口
[00:14:23.200 --> 00:14:25.200]  仇口還不是小的
[00:14:25.200 --> 00:14:28.200]  仇口是一種徹底殺盡
[00:14:28.200 --> 00:14:33.200]  徹底有審判和公義的仇口
[00:14:33.200 --> 00:14:36.200]  你想像一下舊約裡面所有的殺略
[00:14:36.200 --> 00:14:38.200]  以色列人對愛邦人
[00:14:38.200 --> 00:14:41.200]  殺略當然不是說所有
[00:14:41.200 --> 00:14:44.200]  但你想像一下圖畫的殺略
[00:14:44.200 --> 00:14:45.200]  冤仇的圖畫
[00:14:45.200 --> 00:14:50.200]  全部都是今天可以應用在我們身上
[00:14:50.200 --> 00:14:54.200]  因為上帝聖潔完美的律法
[00:14:54.200 --> 00:14:58.200]  和我們有一個直接的對立
[00:14:58.200 --> 00:15:00.200]  我們在聖潔完美的律法面前
[00:15:00.200 --> 00:15:03.200]  完全match不到那個標準
[00:15:03.200 --> 00:15:07.200]  這個不是這麼簡單可以解決的
[00:15:07.200 --> 00:15:09.200]  今天我們對上帝的聖潔
[00:15:09.200 --> 00:15:15.200]  有一個非常非常膚淺和小的理解
[00:15:15.200 --> 00:15:18.200]  所以我們看不到那個圖畫是怎樣的
[00:15:18.200 --> 00:15:21.200]  我不知道大家有沒有聽過一個比喻
[00:15:21.200 --> 00:15:22.200]  一個很有趣的比喻
[00:15:22.200 --> 00:15:25.200]  我讀神學的時候有聽過
[00:15:25.200 --> 00:15:27.200]  有一隻蟲
[00:15:27.200 --> 00:15:31.200]  有一隻蟲和一杯聖水
[00:15:31.200 --> 00:15:34.200]  有一隻蟲飛進了聖水裡面
[00:15:34.200 --> 00:15:36.200]  這杯被上帝潔淨的聖水
[00:15:36.200 --> 00:15:39.200]  和很骯髒的蟲
[00:15:39.200 --> 00:15:42.200]  兩方相遇的結果是甚麼呢
[00:15:42.200 --> 00:15:45.200]  於是有些中世紀的神學家就在討論
[00:15:45.200 --> 00:15:47.200]  是蟲會污染了聖水
[00:15:47.200 --> 00:15:50.200]  還是聖水會聖化了蟲呢
[00:15:50.200 --> 00:15:53.200]  這個真的是一個非常無聊
[00:15:53.200 --> 00:15:56.200]  不biblical的一個比喻和討論
[00:15:56.200 --> 00:15:57.200]  是很無聊的
[00:15:57.200 --> 00:15:59.200]  為甚麼這麼無聊呢
[00:15:59.200 --> 00:16:02.200]  為甚麼這麼錯誤呢
[00:16:02.200 --> 00:16:04.200]  這個比喻
[00:16:04.200 --> 00:16:06.200]  這個比喻出了一個很大的問題
[00:16:06.200 --> 00:16:11.200]  他完全錯誤理解上帝的聖潔是甚麼
[00:16:11.200 --> 00:16:14.200]  如果你要在整個大自然的物理界裡面
[00:16:14.200 --> 00:16:17.200]  去找一樣東西去代表上帝的聖潔
[00:16:17.200 --> 00:16:20.200]  那樣東西將會是火
[00:16:20.200 --> 00:16:23.200]  原來在聖經裡面他描述到上帝
[00:16:23.200 --> 00:16:27.200]  上帝描述他自己是一個甚麼的動勢
[00:16:27.200 --> 00:16:28.200]  甚麼的能量
[00:16:28.200 --> 00:16:31.200]  他用了火這個說話來描述
[00:16:31.200 --> 00:16:34.200]  因為又說這些神是噴滅的火
[00:16:34.200 --> 00:16:35.200]  是忌邪的神
[00:16:35.200 --> 00:16:38.200]  上帝的聖潔用一樣東西來代表
[00:16:38.200 --> 00:16:40.200]  那樣東西叫做火
[00:16:40.200 --> 00:16:42.200]  於是那隻骯髒骯髒的蟲
[00:16:42.200 --> 00:16:43.200]  它不是衝進去聖水
[00:16:43.200 --> 00:16:46.200]  如果它衝進去上帝的聖潔的時候
[00:16:46.200 --> 00:16:49.200]  那個蟲會灰飛煙滅
[00:16:49.200 --> 00:16:53.200]  這個才是對上帝聖潔最好的描述
[00:16:53.200 --> 00:16:57.200]  這個經文描述的雙隔冤仇
[00:16:57.200 --> 00:17:03.200]  是一個非常非常公義、聖潔、審判的圖畫
[00:17:03.200 --> 00:17:06.200]  上帝是怎樣去處理這個冤仇呢?
[00:17:06.200 --> 00:17:08.200]  上帝是怎樣能夠將這個隔絕
[00:17:08.200 --> 00:17:12.200]  帶回去合約和和平的裡面呢?
[00:17:12.200 --> 00:17:16.200]  這個經文最好是在問這個問題
[00:17:16.200 --> 00:17:17.200]  繼續下來
[00:17:17.200 --> 00:17:21.200]  我想帶你集中地看一個字
[00:17:21.200 --> 00:17:22.200]  這個經文它說
[00:17:22.200 --> 00:17:26.200]  「廢掉那既在律法上的規條」
[00:17:26.200 --> 00:17:28.200]  其實你聽著好像很簡單
[00:17:28.200 --> 00:17:29.200]  Wage了它
[00:17:29.200 --> 00:17:32.200]  如果在希臘原文裏面
[00:17:32.200 --> 00:17:33.200]  它有一個意思
[00:17:33.200 --> 00:17:34.200]  廢掉就是abolish
[00:17:34.200 --> 00:17:37.200]  就好像使其無效
[00:17:37.200 --> 00:17:39.200]  讓它不能再發生功用
[00:17:39.200 --> 00:17:40.200]  那你肯定在想
[00:17:40.200 --> 00:17:42.200]  這是上帝的提議
[00:17:42.200 --> 00:17:43.200]  上帝真是太好人
[00:17:43.200 --> 00:17:44.200]  上帝wage了它的律法
