
[00:00:00.000 --> 00:00:04.280]  (國語)大家好
[00:05:41.600 --> 00:05:50.600]  (英語)我們再看看提摩太前書第六章第十七至第十八節
[00:05:50.600 --> 00:05:55.600]  (英語)對那些今世付諸的人,你要警戒他們不可驕傲
[00:05:55.600 --> 00:05:58.600]  (英語)不要把希望寄託在不可靠的財物上
[00:05:58.600 --> 00:06:04.600]  (英語)而要依靠那把萬物,豐豐富富地,至今我們享受的上帝
[00:06:04.600 --> 00:06:11.600]  (英語)要吩咐他們行善,多做好事,慷慨施捨,隨時製作
[00:06:11.600 --> 00:06:20.600]  (英語)在這裏我們留意到上帝沒有命令我們要將錢給上帝
[00:06:20.600 --> 00:06:28.600]  (英語)他是吩咐我們要將我們的心奉獻給他
[00:06:28.600 --> 00:06:34.600]  (英語)在這裏有兩個吩咐
[00:06:34.600 --> 00:06:45.600]  (英語)第一個吩咐是不要驕傲,不要將希望放在錢袋上,要將希望放在上帝那裏
[00:06:45.600 --> 00:06:57.600]  (英語)保羅提醒我們要想將來,將來世上的一切都會成為過去
[00:06:57.600 --> 00:07:10.600]  (英語)如果我們將希望放在錢袋上,就是一種驕傲
[00:07:10.600 --> 00:07:21.600]  (英語)我們在世界上所擁有的東西是不能夠讓我們有任何的盼望
[00:07:21.600 --> 00:07:32.600]  (英語)保羅提醒我們要記住天堂,在天堂裏面我們才能夠擁有真實的財富
[00:07:32.600 --> 00:07:43.600]  (英語)到人生走到最後的時候,我們唯一可以擁有的就是天堂
[00:07:43.600 --> 00:07:52.600]  (英語)在這裏保羅給的第二個吩咐就是行善和慷慨
[00:07:52.600 --> 00:07:59.600]  (英語)保羅希望我們記得我們的使命
[00:07:59.600 --> 00:08:07.600]  (英語)如果我們愛錢的話,我們就會忘記了我們在世上有的使命
[00:08:07.600 --> 00:08:15.600]  (英語)我們是耶穌基督的教會,我們都是耶穌基督的見證人
[00:08:15.600 --> 00:08:28.600]  (英語)如果我們愛錢的話,我們就會忘記了耶穌給了我們一條大使命就是要去洗萬民都做他的門徒
[00:08:28.600 --> 00:08:40.600]  (英語)在活力聖公會我們的使命就是幫助我們社區裏面每一個人都成為成熟的基督徒
[00:08:40.600 --> 00:08:51.600]  (英語)我們希望帶領人不單止認識耶穌,並且要在基督裏面成熟
[00:08:51.600 --> 00:09:05.600]  (英語)上帝不是說我們一定要去慷慨奉獻才可以傳福音
[00:09:05.600 --> 00:09:20.600]  (英語)上帝是說你要慷慨地用你的錢,使你的心不會被錢佔據了
[00:09:20.600 --> 00:09:25.600]  (英語)這樣我們就可以去分享福音
[00:09:25.600 --> 00:09:32.600]  (英語)錢其實跟我們的心是很有關係的
[00:09:32.600 --> 00:09:40.600]  (英語)上帝沒有吩咐我們要多奉獻錢給教會
[00:09:40.600 --> 00:09:49.600]  (英語)但是上帝是吩咐我們要將我們的心奉獻給上帝
[00:09:49.600 --> 00:10:00.600]  (英語)我們要學習慷慨,使財富不是我們的主人
[00:10:00.600 --> 00:10:09.600]  (英語)我們要學習慷慨,使我們不會過分地愛我們的財富
[00:10:09.600 --> 00:10:20.600]  (英語)我們要學習慷慨,使我們愛錢的心少一點,愛耶穌的心多一點
[00:10:20.600 --> 00:10:26.600]  (英語)我們喜不喜歡奉獻呢?
[00:10:26.600 --> 00:10:30.600]  (英語)因為我們覺得很難奉獻
[00:10:30.600 --> 00:10:35.600]  (英語)我們奉獻的時候會不會很開心呢?
[00:10:35.600 --> 00:10:45.600]  (英語)我們會不會以能夠很慷慨地奉獻的事
[00:10:45.600 --> 00:10:48.600]  (英語)來感覺得很好,很興奮呢?
[00:10:48.600 --> 00:11:02.600]  (英語)如果我們覺得很難拿錢出來捐獻的話
[00:11:02.600 --> 00:11:06.600]  (英語)唯一的原因就是我們愛錢太多
[00:11:06.600 --> 00:11:14.600]  (英語)我們不妨看看歷代之上第29章
[00:11:14.600 --> 00:11:27.600]  (英語)大衛非常興奮,因為他可以有份參與建造上帝的聖殿
[00:11:27.600 --> 00:11:37.600]  (英語)以色列人預備建造一座聖殿,看得見的聖殿來給上帝
[00:11:37.600 --> 00:11:56.600]  (英語)大衛公開地告訴所有人,他要奉獻3000他年得的金子和7000他年得的銀子
[00:11:56.600 --> 00:12:14.600]  (英語)現在我們比較熟悉的公噸是他奉獻100噸的金子和240噸的銀子,是他個人的奉獻
[00:12:14.600 --> 00:12:21.600]  (英語)如果你有這麼多,你會不會很開心地奉獻出來呢?
[00:12:21.600 --> 00:12:40.600]  (英語)然後他呼籲人民要將自己奉獻給上帝,並且可以奉獻錢財來建造聖殿
[00:12:40.600 --> 00:12:55.600]  (英語)奉獻即是將自己分別出來為上帝工作
[00:12:55.600 --> 00:13:05.600]  (英語)當時的領袖也很開心地奉獻了很多金銀和寶石
[00:13:05.600 --> 00:13:14.600]  (英語)當時的領袖也很開心地奉獻了很多金銀和寶石
[00:13:14.600 --> 00:13:34.600]  (英語)然後大衛公開地告訴所有人,他要奉獻3000他年得的金子和7000他年得的銀子,是他個人的奉獻
[00:13:34.600 --> 00:13:45.600]  (英語)大衛在這裡所做的一切,其實跟他的心很有關係
[00:13:45.600 --> 00:13:51.600]  (英語)他是很隨意很慷慨地去奉獻
[00:13:51.600 --> 00:13:59.600]  (英語)在這段經文中讓我們看到大衛王的心和當時的人民的心
[00:13:59.600 --> 00:14:04.600]  (英語)在這段經文中讓我們看到大衛王的心和當時的人民的心
[00:14:04.600 --> 00:14:08.600]  (英語)都是屬於上帝的
[00:14:08.600 --> 00:14:24.600]  (英語)在非洲,奉獻的時候是很不一樣的
[00:14:24.600 --> 00:14:36.600]  (英語)他們會每一個人拿著錢去到台前放在一個碗裡
[00:14:36.600 --> 00:14:50.600]  (英語)他們會出來奉獻的時候不會走出來,他們很開心地跳舞,一路跳到台前奉獻了之後,又很開心地一路跳舞回到座位
[00:14:50.600 --> 00:14:55.600]  (英語)因為他們覺得很開心
[00:14:55.600 --> 00:15:00.600]  (英語)他們會跳舞來奉獻嗎?
[00:15:00.600 --> 00:15:07.600]  (英語)當我們奉獻的時候,會不會覺得很開心呢?
[00:15:07.600 --> 00:15:16.600]  (英語)我們會不會將我們的心首先奉獻給上帝呢?
[00:15:16.600 --> 00:15:27.600]  (英語)今天我們要為上帝建造聖殿,但不是一座有形看得到的聖殿
[00:15:27.600 --> 00:15:43.600]  (英語)耶穌才是上帝的聖殿,而我們是祂的教會,我們會幫助人認識耶穌,建立祂的身體,這個聖殿
[00:15:43.600 --> 00:15:55.600]  (英語)我們會不會將我們的心奉獻給上帝一起,同心合意去建造這個聖殿呢?
[00:15:55.600 --> 00:16:04.600]  (英語)第三點就是說,錢是不能夠使任何事發生的
[00:16:04.600 --> 00:16:10.600]  (英語)上帝是要我們的心
[00:16:10.600 --> 00:16:20.600]  (英語)只有當我們的心歸回上帝的時候,事情才會發生
[00:16:20.600 --> 00:16:35.600]  (英語)假如我們的心不是屬於上帝,我們要盼望不是在乎上帝的話,我們無論奉獻多少錢都沒有什麼用
[00:16:35.600 --> 00:16:45.600]  (英語)如果我們的心不是完全屬於上帝的話,我們都不是完全屬於上帝
[00:16:45.600 --> 00:17:01.600]  (英語)就是由於這樣的原因,我們是要聽這些吩咐,是要帶著信心,是為了我們的信仰來留心聽這些吩咐
[00:17:01.600 --> 00:17:18.600]  (英語)假如我們教會今年的奉獻是未達到我們的預算收入,是否意味著我們的使命已經失敗了呢?
[00:17:18.600 --> 00:17:21.600]  (英語)不是
[00:17:21.600 --> 00:17:30.600]  (英語)假如我們明年是不夠錢請我們的同工了
[00:17:30.600 --> 00:17:37.600]  (英語)有些同工離開我們了,是否意味著上帝會停止在我們中間做工呢?
[00:17:37.600 --> 00:17:40.600]  (英語)也不是
[00:17:40.600 --> 00:17:50.600]  (英語)假如我們不夠錢交電費了,我們會不會停止傳福音呢?
[00:17:50.600 --> 00:17:53.600]  (英語)也不會
[00:17:53.600 --> 00:18:03.600]  (英語)今天不是和大家講錢,是和我們講心
[00:18:03.600 --> 00:18:12.600]  (英語)上帝命令吩咐我們要將我們的盼望放在祂身上
[00:18:12.600 --> 00:18:20.600]  (英語)
[00:18:20.600 --> 00:18:31.600]  (英語)今天我在四個堂講到,大約有二百五十個成年人聽到這個吩咐,要將我們的心獻給上帝
[00:18:31.600 --> 00:18:37.600]  (英語)因為提摩太前書六章十字是這樣講的
[00:18:37.600 --> 00:18:46.600]  (英語)貪財是萬惡的根源,有些人因貪慕賤才而背離了信仰,飽嘗痛苦,心靈破碎
[00:18:46.600 --> 00:18:52.600]  (英語)
[00:18:52.600 --> 00:18:59.600]  結束之前,牧師會分享他個人的意向,是有關奉獻方面的意向
[00:18:59.600 --> 00:19:07.600]  (英語)
[00:19:07.600 --> 00:19:18.600]  他和太太師母訂了三個目標,是要保證錢財不會妨礙他們和上帝的關係
[00:19:18.600 --> 00:19:21.600]  (英語)
[00:19:21.600 --> 00:19:25.600]  他們訂下的目標第一是要慷慨奉獻
[00:19:25.600 --> 00:19:27.600]  (英語)
[00:19:27.600 --> 00:19:31.600]  第二他們的奉獻是會很經常的奉獻
[00:19:31.600 --> 00:19:34.600]  (英語)
[00:19:34.600 --> 00:19:41.600]  第三是奉獻到能夠感覺到有點肉赤的意思
[00:19:41.600 --> 00:19:47.600]  (英語)
[00:19:47.600 --> 00:19:55.600]  首先他們會將所有交稅收入的十分之一要奉獻
[00:19:55.600 --> 00:19:58.600]  (英語)
[00:19:58.600 --> 00:20:04.600]  是扣稅之前,也是在所有其他洗費之前
[00:20:04.600 --> 00:20:07.600]  (英語)
[00:20:07.600 --> 00:20:13.600]  我們會奉獻十分之一給上帝,擺在最優先的地位
[00:20:13.600 --> 00:20:16.600]  (英語)
[00:20:16.600 --> 00:20:25.600]  其實這個十一奉獻是在舊約裡面,我們看到最低的奉獻是上帝要求以色列人所做的
[00:20:25.600 --> 00:20:28.600]  (英語)
[00:20:28.600 --> 00:20:34.600]  牧師個人覺得從這個做一個起點是非常之好
[00:20:34.600 --> 00:20:37.600]  (英語)
[00:20:37.600 --> 00:20:40.600]  所以我們覺得我們應該是這樣做
[00:20:40.600 --> 00:20:45.600]  (英語)
[00:20:45.600 --> 00:20:54.600]  首先第一步要做的是將所有的收入包括所有的津貼都加在一起
[00:20:54.600 --> 00:21:01.600]  (英語)
[00:21:01.600 --> 00:21:09.600]  包括薪水,房屋津貼,汽車津貼,所有的收入
[00:21:09.600 --> 00:21:13.600]  (英語)
[00:21:13.600 --> 00:21:20.600]  這個十分之一我們會奉獻給自己的教會,因為這個教會是我們屬靈的家
[00:21:20.600 --> 00:21:24.600]  (英語)
[00:21:24.600 --> 00:21:31.600]  我們是用銀行轉帳的方式來奉獻的,使得我們絕對不會忘記了奉獻
[00:21:31.600 --> 00:21:35.600]  (英語)
[00:21:35.600 --> 00:21:42.600]  如果我們遇到一些有需要幫忙的人,我們都盡量慷慨愛心的捐助
[00:21:42.600 --> 00:21:45.600]  (英語)
[00:21:45.600 --> 00:21:51.600]  然後我們會看看這個社區裏面有什麼其他的需要
[00:21:51.600 --> 00:21:53.600]  (英語)
[00:21:53.600 --> 00:21:57.600]  我們都參加了Compassion的助養兒童
[00:21:57.600 --> 00:22:01.600]  (英語)
[00:22:01.600 --> 00:22:06.600]  有一些機構籌募款項的時候,好像前一陣子有Toys and Tucker
[00:22:06.600 --> 00:22:15.600]  就是收集一些玩具,食品給小朋友,或者紅十字會有一些募捐計劃
[00:22:15.600 --> 00:22:23.600]  (英語)
[00:22:23.600 --> 00:22:27.600]  我們有一些特殊的需要的時候,我們都會捐助,盡力捐助
[00:22:27.600 --> 00:22:32.600]  比如說教會有特別的計劃,宣教士有特別的需要,某人有特別的需要
[00:22:32.600 --> 00:22:35.600]  我們教會每年的感恩奉獻
[00:22:35.600 --> 00:22:43.600]  (英語)
[00:22:43.600 --> 00:22:50.600]  我們會由十分之一開始奉獻,但是我們的奉獻是會超過十分之一
[00:22:50.600 --> 00:22:54.600]  超過了之後,我們盡力去做,我們不會計數
[00:22:54.600 --> 00:22:59.600]  (英語)
[00:22:59.600 --> 00:23:07.600]  當然啦,我這麼樂意去奉獻的時候,我用錢的時候都要很有智慧,所以我可以很樂意去奉獻
[00:23:07.600 --> 00:23:09.600]  (英語)
[00:23:09.600 --> 00:23:11.600]  我們不算民窮
[00:23:11.600 --> 00:23:16.600]  (英語)
[00:23:16.600 --> 00:23:21.600]  他覺得自己從世界角度來說,他真的是很富有
[00:23:21.600 --> 00:23:30.600]  (英語)
[00:23:30.600 --> 00:23:37.600]  當他這樣慷慨奉獻給上帝的時候,他就發現保羅在這裡所說的話,真的是很真實
[00:23:37.600 --> 00:23:46.600]  (英語)
[00:23:46.600 --> 00:23:53.600]  當我們越慷慨奉獻我們的錢財的時候,我們就越覺得不會依附了錢財
[00:23:53.600 --> 00:23:58.600]  更加會委身給上帝,和樂意去完成上帝的計劃
[00:23:58.600 --> 00:24:04.600]  (英語)
[00:24:04.600 --> 00:24:12.600]  每一年我們都會提高我們的奉獻,直到我們開始感覺到,就是有些經濟壓力
[00:24:12.600 --> 00:24:22.600]  (英語)
[00:24:22.600 --> 00:24:32.600]  今年牧師設計了這個表,決定明年每一個星期奉獻50元
[00:24:32.600 --> 00:24:35.600]  (英語)
[00:24:35.600 --> 00:24:39.600]  或者有些人很奇怪,為什麼要告訴我們
[00:24:39.600 --> 00:24:43.600]  (英語)
[00:24:43.600 --> 00:24:51.600]  作為大家的主任牧師,我想告訴大家,我都可以說要向你們有個交代
[00:24:51.600 --> 00:24:54.600]  又不只是叫你們奉獻,我不奉獻的
[00:24:54.600 --> 00:25:00.600]  (英語)
[00:25:00.600 --> 00:25:05.600]  我不單止要信服上帝,我也要讓大家看到,我是真的在信服上帝
[00:25:05.600 --> 00:25:08.600]  (英語)
[00:25:08.600 --> 00:25:15.600]  聖經裡面有這兩個命令,第一就是要將盼望寄託在上帝身上,第二就是要學習慷慨
[00:25:15.600 --> 00:25:17.600]  (英語)
[00:25:17.600 --> 00:25:19.600]  我也都想鼓勵大家
[00:25:19.600 --> 00:25:24.600]  (英語)
[00:25:24.600 --> 00:25:31.600]  其實慷慨是很好的,甚至是非常重要的一件事,唯有我們慷慨的時候,我們才會和上帝有好的關係
[00:25:31.600 --> 00:25:34.600]  (英語)
[00:25:34.600 --> 00:25:38.600]  我們教會的使命是要我們在基督裡面成熟
[00:25:38.600 --> 00:25:44.600]  (英語)
[00:25:44.600 --> 00:25:49.600]  簡單來說,我們愛錢越少,我們就會愛耶穌越多
[00:25:49.600 --> 00:25:53.600]  (英語)
[00:25:53.600 --> 00:25:56.600]  上帝不是要我們的錢
[00:25:56.600 --> 00:25:58.600]  (英語)
[00:25:58.600 --> 00:26:01.600]  祂要的是我們的心
[00:26:01.600 --> 00:26:04.600]  (英語)
[00:26:04.600 --> 00:26:07.600]  就是因為這樣的原因,祂要吩咐我們
[00:26:07.600 --> 00:26:10.600]  (英語)
[00:26:10.600 --> 00:26:15.600]  將我們的盼望放在上帝的身上,並且我們要慷慨
[00:26:15.600 --> 00:26:20.600]  (英語)
[00:26:20.600 --> 00:26:26.600]  如果你今天服役的時候,你想跳舞,你就跳舞吧,我們的箱子在後面,不是在前面
[00:26:26.600 --> 00:26:29.600]  (英語)
[00:26:29.600 --> 00:26:31.600]  我們一起祈禱
[00:26:31.600 --> 00:26:36.600]  (英語)
[00:26:36.600 --> 00:26:40.600]  上帝,我們感謝祢在聖經裡面給我們的吩咐
[00:26:40.600 --> 00:26:43.600]  (英語)
[00:26:43.600 --> 00:26:45.600]  幫助我們愛祢更多
[00:26:45.600 --> 00:26:48.600]  (英語)
[00:26:48.600 --> 00:26:51.600]  幫助我們愛財富更少
[00:26:51.600 --> 00:26:54.600]  (英語)
[00:26:54.600 --> 00:26:57.600]  幫助我們真的能夠慷慨奉獻
[00:26:57.600 --> 00:26:59.600]  (英語)
[00:26:59.600 --> 00:27:01.600]  我們在耶穌的名下祈禱
