
[00:00:00.000 --> 00:00:06.000]  我們仍然是在一個講道的系列裡講生命記
[00:01:56.400 --> 00:01:59.000]  當我們看到我們自己的時候
[00:01:59.000 --> 00:02:02.900]  每個人都遇到很多困難
[00:02:02.900 --> 00:02:07.300]  困難的事常常都是要我們花很多心思
[00:02:07.300 --> 00:02:12.500]  很多的精力 我們的體力去完成
[00:02:12.500 --> 00:02:16.800]  但是我們到最後未必真的達標
[00:02:16.800 --> 00:02:20.200]  有時失敗率都很高
[00:02:20.200 --> 00:02:26.400]  當我們思想要跟一班內地的同學去行山的時候
[00:02:26.400 --> 00:02:28.700]  我們要看路徑
[00:02:28.700 --> 00:02:30.500]  我們上網一看路徑
[00:02:30.500 --> 00:02:34.300]  這條三粒星我行不了
[00:02:34.300 --> 00:02:37.300]  帶不到他們行
[00:02:37.300 --> 00:02:41.100]  艱難有時有一些客觀的標準
[00:02:41.100 --> 00:02:47.500]  但是其實艱難的事對於不同人的看法也不同
[00:02:47.500 --> 00:02:49.300]  對基督徒更加是
[00:02:49.300 --> 00:02:51.800]  我們面對艱難的時候
[00:02:51.800 --> 00:02:55.900]  我們有神在我們前面引路
[00:02:55.900 --> 00:02:58.800]  我們會不會再覺得艱難呢?
[00:02:58.800 --> 00:03:02.300]  這個是我們的考驗
[00:03:02.300 --> 00:03:04.900]  每個人對艱難的看法不同
[00:03:04.900 --> 00:03:10.500]  困難對一些人很小的事 他看得很大
[00:03:10.500 --> 00:03:15.400]  有些很大的艱難 有些人面對的時候
[00:03:15.400 --> 00:03:19.200]  又很輕鬆去經過
[00:03:19.200 --> 00:03:23.100]  有兩姐弟 兩姐弟差不多同時間
[00:03:23.100 --> 00:03:26.900]  他們工作是需要面試
[00:03:26.900 --> 00:03:32.000]  姐姐去面對的就是要轉公司
[00:03:32.000 --> 00:03:34.900]  一個她認為是適合她的公司
[00:03:34.900 --> 00:03:40.300]  幾大的變動 要搬到城市
[00:03:40.300 --> 00:03:45.600]  弟弟他也是同時間面對面試
[00:03:45.600 --> 00:03:48.600]  面試就是他內部公司的
[00:03:48.600 --> 00:03:54.900]  公司升遷的時候要考試 要面試
[00:03:54.900 --> 00:03:59.500]  兩個人面對面試的困難
[00:03:59.500 --> 00:04:04.000]  跟著他可不可以得到一份新的職業
[00:04:04.000 --> 00:04:07.100]  或者是一個升職
[00:04:07.100 --> 00:04:10.100]  兩個人的反應是很不同
[00:04:10.100 --> 00:04:14.700]  姐姐會說 我看多一點公司的年報
[00:04:14.700 --> 00:04:16.500]  去了解一下公司
[00:04:16.500 --> 00:04:20.900]  我準備一下就可以了 就去面試
[00:04:20.900 --> 00:04:26.700]  弟弟去面試之前幾晚都睡不著覺
[00:04:26.700 --> 00:04:31.700]  其實姐姐所面對的困難是更難
[00:04:31.700 --> 00:04:35.600]  但是他能夠輕身上路
[00:04:35.600 --> 00:04:38.900]  弟弟不行
[00:04:38.900 --> 00:04:41.700]  其實他們的自信心不一樣
[00:04:41.700 --> 00:04:44.600]  他們抗疫的能力也不一樣
[00:04:44.600 --> 00:04:47.000]  用這個例子我們看到的就是
[00:04:47.000 --> 00:04:50.100]  有很多人覺得很艱難的時候
[00:04:50.100 --> 00:04:53.300]  可能可以看一下旁邊那個
[00:04:53.300 --> 00:04:56.900]  他面對的難題也比我難
[00:04:56.900 --> 00:05:00.700]  為什麼他可以輕身上路
[00:05:00.700 --> 00:05:04.600]  所以弟兄姊妹 我們難題每天都有
[00:05:04.600 --> 00:05:07.400]  尤其是面對人的時候
[00:05:07.400 --> 00:05:10.000]  人就是最難的難題
[00:05:10.000 --> 00:05:15.500]  我經常說學會去愛人愛妻子是難的
[00:05:15.500 --> 00:05:20.200]  要他滿意 真的不簡單
[00:05:20.200 --> 00:05:21.900]  在這些難題裡面
[00:05:21.900 --> 00:05:26.500]  是不是能夠靠自己可以勝過呢?
[00:05:26.500 --> 00:05:32.100]  如果靠自己一直去背這些重擔的時候
[00:05:32.100 --> 00:05:34.400]  我們會很辛苦
[00:05:34.400 --> 00:05:37.100]  尤其是香港工作的環境是
[00:05:37.100 --> 00:05:41.000]  要求這麼高的時候
[00:05:41.000 --> 00:05:44.000]  我們若果是靠自己
[00:05:44.000 --> 00:05:45.600]  我們背著背著
[00:05:45.600 --> 00:05:47.000]  我們會失眠
[00:05:47.000 --> 00:05:50.300]  我們身體會受影響
[00:05:50.300 --> 00:05:52.300]  但是基督徒有什麼不同呢?
[00:05:52.300 --> 00:05:56.200]  我們可以倚靠神
[00:05:56.200 --> 00:05:59.500]  我們看一下我們要看的一段經文
[00:05:59.500 --> 00:06:00.900]  這段經文就是
[00:06:00.900 --> 00:06:05.700]  《新命記》二章二十六節到三章七節
[00:06:05.700 --> 00:06:07.700]  這段經文
[00:06:07.700 --> 00:06:12.300]  以色列人面對的艱難是相當大的
[00:06:12.300 --> 00:06:16.100]  我略略的介紹一下
[00:06:16.100 --> 00:06:18.200]  他們要面對阿摩利人
[00:06:18.200 --> 00:06:20.200]  阿摩利人是什麼人呢?
[00:06:20.200 --> 00:06:23.500]  就是身軀非常之高大
[00:06:23.500 --> 00:06:25.700]  大隻龐大的
[00:06:25.700 --> 00:06:28.700]  他們在摩西之前五百年
[00:06:28.700 --> 00:06:31.700]  他們能夠有能力
[00:06:31.700 --> 00:06:37.200]  佔領中東那邊有兩條很主要的河流
[00:06:37.200 --> 00:06:41.100]  尤法拉底河和底格里斯河
[00:06:41.100 --> 00:06:44.400]  那裡被他們佔領了
[00:06:44.400 --> 00:06:46.800]  就是統治了一段日子
[00:06:46.800 --> 00:06:49.600]  在那段時間他們佔領的範圍
[00:06:49.600 --> 00:06:52.700]  就闊到差不多地中海
[00:06:52.700 --> 00:06:57.300]  當然他們不是所有每個地方都佔領了
[00:06:57.300 --> 00:07:00.800]  但是他們的勢力可以去到地中海那邊
[00:07:00.800 --> 00:07:03.600]  他們是一班很能打的人
[00:07:03.600 --> 00:07:06.100]  善戰
[00:07:06.100 --> 00:07:09.100]  他們以前是游牧民族
[00:07:09.100 --> 00:07:13.500]  但後來慢慢就畜牧為生
[00:07:13.500 --> 00:07:18.700]  這班人他們到後來經過幾百年之後
[00:07:18.700 --> 00:07:21.200]  就被黑人
[00:07:21.200 --> 00:07:24.000]  不是顏色的黑
[00:07:24.000 --> 00:07:24.900]  顯黑的黑
[00:07:24.900 --> 00:07:29.800]  黑人就將他們驅逐離開米索不達米亞
[00:07:29.800 --> 00:07:34.300]  他們就散到西亞的地方
[00:07:34.300 --> 00:07:38.000]  在迦南是有很多阿摩利人
[00:07:38.000 --> 00:07:39.100]  還有其他種族
[00:07:39.100 --> 00:07:41.900]  不過阿摩利人是很多
[00:07:41.900 --> 00:07:49.300]  當摩西準備向這班以色列人的第二代講話的時候
[00:07:49.300 --> 00:07:52.300]  他要鼓勵他們去爭戰
[00:07:52.300 --> 00:07:56.600]  爭戰的對象就是阿摩利人
[00:07:56.600 --> 00:07:59.900]  這班人因為是善戰
[00:07:59.900 --> 00:08:04.100]  所以第一代的以色列人
[00:08:04.100 --> 00:08:08.100]  當他們見到這麼高大的阿摩利人
[00:08:08.100 --> 00:08:09.300]  他們害怕
[00:08:09.300 --> 00:08:11.800]  這是第一章有講
[00:08:11.800 --> 00:08:13.200]  他們害怕
[00:08:13.200 --> 00:08:14.800]  就不想進去
[00:08:14.800 --> 00:08:17.700]  我們真的不想死在這裡
[00:08:17.700 --> 00:08:21.500]  跟他們打仗送死
[00:08:21.500 --> 00:08:27.000]  但是他們害怕的時候神非常不喜悅他們
[00:08:27.000 --> 00:08:28.900]  神發怒
[00:08:28.900 --> 00:08:32.500]  他們害怕神發怒就亂起來
[00:08:32.500 --> 00:08:38.000]  亂起來就拿刀上去跟他們打
[00:08:38.000 --> 00:08:42.000]  已經不是神心意打仗的方式
[00:08:42.000 --> 00:08:45.500]  所以神不跟他們同在
[00:08:45.500 --> 00:08:47.500]  第一章有清楚講
[00:08:47.500 --> 00:08:49.900]  神不跟他們同在
[00:08:49.900 --> 00:08:52.500]  於是他們輸得很慘
[00:08:52.500 --> 00:08:59.200]  有這個歷史的包袱給第二代的以色列人
[00:08:59.200 --> 00:09:02.500]  他們要面對同樣的阿摩利人
[00:09:02.500 --> 00:09:05.000]  他們怎樣面對呢?
[00:09:05.000 --> 00:09:07.300]  難題來的
[00:09:07.300 --> 00:09:12.100]  神要他們去兩個地方
[00:09:12.100 --> 00:09:14.300]  兩個城邦
[00:09:14.300 --> 00:09:15.800]  這裡就要講
[00:09:15.800 --> 00:09:19.900]  阿摩利人當他們分散了之後
[00:09:19.900 --> 00:09:24.100]  不在米索不達米亞的時候
[00:09:24.100 --> 00:09:27.700]  他們就散到不同的城市
[00:09:27.700 --> 00:09:29.700]  有些大些有些小些
[00:09:29.700 --> 00:09:32.900]  就在不同的城邦裡面
[00:09:32.900 --> 00:09:36.400]  我們接著要看一段經文
[00:09:36.400 --> 00:09:39.000]  就是兩個城邦
[00:09:39.000 --> 00:09:43.900]  就是希什本為首都的一個城邦
[00:09:43.900 --> 00:09:46.800]  皇帝叫做西弘
[00:09:46.800 --> 00:09:48.300]  和他的子民
[00:09:48.300 --> 00:09:52.700]  是一個很強大的城邦
[00:09:52.700 --> 00:09:56.400]  就在約旦河以東的
[00:09:56.400 --> 00:10:00.900]  接著下一個要打的就是巴山
[00:10:00.900 --> 00:10:05.100]  巴山那裡就是更富庶的一片地方
[00:10:05.100 --> 00:10:09.400]  人民更加有錢強大
[00:10:09.400 --> 00:10:14.400]  巴山王鄂是一個很不簡單的人
[00:10:14.400 --> 00:10:16.400]  相當高大
[00:10:16.400 --> 00:10:19.100]  第三章講到他死的時候
[00:10:19.100 --> 00:10:24.400]  他的棺木是十二尺長
[00:10:24.400 --> 00:10:26.400]  不知道中間有多少空位
[00:10:26.400 --> 00:10:31.400]  但我想他的高度不會比耀明差
[00:10:31.400 --> 00:10:36.700]  是一個很高很大很勇猛的皇帝
[00:10:36.700 --> 00:10:40.200]  這個皇帝的名字叫鄂
[00:10:40.200 --> 00:10:42.200]  鄂和西弘
[00:10:42.200 --> 00:10:45.600]  他們對以色列人是不友善
[00:10:45.600 --> 00:10:48.800]  所以以色列人面對困難的就是
[00:10:48.800 --> 00:10:51.900]  打得又不友善
[00:10:51.900 --> 00:10:56.900]  而且他們的疆土是相當大的一片地
[00:10:56.900 --> 00:11:01.500]  就是約旦河以東一片大的土地
[00:11:01.500 --> 00:11:05.800]  但這場戰爭是對以色列人很重要
[00:11:05.800 --> 00:11:08.800]  因為神的計劃裡面
[00:11:08.800 --> 00:11:13.400]  我們很多時候說入迦南就是過約旦河
[00:11:13.400 --> 00:11:18.100]  去到約旦河的西岸才是入迦南
[00:11:18.100 --> 00:11:20.300]  其實神的計劃
[00:11:20.300 --> 00:11:21.500]  以色列人入迦南
[00:11:21.500 --> 00:11:23.800]  其中一部分要佔領的
[00:11:23.800 --> 00:11:26.400]  就是我們這一段經文
[00:11:26.400 --> 00:11:28.400]  我們研究的這段兵文
[00:11:28.400 --> 00:11:31.400]  宣講的這段經文所講的
[00:11:31.400 --> 00:11:34.900]  就是要打贏西弘和鄂之後
[00:11:34.900 --> 00:11:36.800]  拿了他的領土
[00:11:36.800 --> 00:11:41.500]  然後將以色列支派的人放在裡面
[00:11:41.500 --> 00:11:45.400]  東岸都是英許地的一部分
[00:11:45.400 --> 00:11:48.400]  為什麼我們很多時候說要過了約旦河
[00:11:48.400 --> 00:11:49.900]  入英許之地呢?
[00:11:49.900 --> 00:11:51.100]  這個是對的
[00:11:51.100 --> 00:11:56.800]  因為在西岸是迦南地的核心
[00:11:56.800 --> 00:11:59.800]  英許地的核心
[00:11:59.800 --> 00:12:01.800]  神一定要以色列人
[00:12:01.800 --> 00:12:04.300]  去經過這兩個城邦
[00:12:04.300 --> 00:12:06.900]  以致到他們完成了
[00:12:06.900 --> 00:12:11.100]  入迦南去神的英許地
[00:12:11.100 --> 00:12:14.000]  住在裡面
[00:12:14.000 --> 00:12:18.200]  在經文裡面你要看到
[00:12:18.200 --> 00:12:20.900]  他們建的城牆是很高
[00:12:20.900 --> 00:12:22.900]  我也上網看一下
[00:12:22.900 --> 00:12:25.000]  當時以色列人不同的城牆
[00:12:25.000 --> 00:12:26.200]  他們怎樣建呢?
[00:12:26.200 --> 00:12:27.800]  真的很堅固
[00:12:27.800 --> 00:12:29.800]  一塊一塊石頭
[00:12:29.800 --> 00:12:30.900]  建得很高
[00:12:30.900 --> 00:12:34.100]  是很難去攻佔
[00:12:34.100 --> 00:12:36.400]  所以我們說以色列人
[00:12:36.400 --> 00:12:40.800]  他們面對接下來的兩場戰爭
[00:12:40.800 --> 00:12:44.000]  兩個城邦
[00:12:44.000 --> 00:12:45.800]  阿摩利人
[00:12:45.800 --> 00:12:49.300]  是他們很難很難的事
[00:12:49.300 --> 00:12:51.100]  今天的題目就是
[00:12:51.100 --> 00:12:54.200]  派出萬難
[00:12:54.200 --> 00:12:57.000]  依靠神去得勝
[00:12:57.000 --> 00:12:59.500]  讓我們一起看看這段經文
[00:12:59.500 --> 00:13:01.100]  在看經文的時候
[00:13:01.100 --> 00:13:04.100]  我也請大家留意一下
[00:13:04.100 --> 00:13:07.900]  在裡面神是扮演什麼角色呢?
[00:13:07.900 --> 00:13:10.100]  有沒有一些字很特別呢?
[00:13:10.100 --> 00:13:13.500]  譬如神賜以色列人一些東西
[00:13:13.500 --> 00:13:16.000]  或者神把那些土地
[00:13:16.000 --> 00:13:19.600]  把那些人交給以色列人
[00:13:19.600 --> 00:13:22.300]  留意這些字是很有意思的
[00:13:22.300 --> 00:13:25.300]  讓我們一起讀這段經文
[00:13:25.300 --> 00:13:27.000]  比較長的一段經文
[00:13:27.000 --> 00:13:28.700]  讓我們一起讀
[00:13:28.700 --> 00:13:31.700]  「我從基底漠的曠野」
[00:13:59.700 --> 00:14:04.600]  「我進入耶和華我們神所賜給我們的地」
[00:14:04.600 --> 00:14:10.300]  「但希什本王西弘不容我們從他眼裡經過」
[00:14:10.300 --> 00:14:14.300]  「因為耶和華祢的神是祂的心肝」
[00:14:14.300 --> 00:14:16.500]  「性情還感」
[00:14:16.500 --> 00:14:19.700]  「我要將祂交在祢的手中」
[00:14:19.700 --> 00:14:21.500]  「像今天一樣」
[00:14:21.500 --> 00:14:25.000]  「耶和華對我說從此起」
[00:14:25.000 --> 00:14:29.000]  「我要將西弘和祂的地交給你們」
[00:14:29.000 --> 00:14:32.000]  「這是一個經文」
[00:14:32.000 --> 00:14:36.500]  「但是西弘和祂的眾民出來攻擊我們」
[00:14:36.500 --> 00:14:39.500]  「在也習與我們交戰」
[00:14:39.500 --> 00:14:43.000]  「耶和華我們的神將祂交給我們」
[00:14:43.000 --> 00:14:46.000]  「我們就把祂的義子」
[00:14:46.000 --> 00:14:49.500]  「並祂的眾民都擊殺了」
[00:14:49.500 --> 00:14:52.500]  「我們奪了祂一切成立」
[00:14:52.500 --> 00:14:55.000]  「將有人煙的覺醒」
[00:14:55.000 --> 00:14:58.500]  「變女人帶孩子盡刀毀滅」
[00:14:58.500 --> 00:15:00.500]  「沒有留下一個」
[00:15:00.500 --> 00:15:03.500]  「為我生存我所居的覺醒」
[00:15:03.500 --> 00:15:08.500]  「並其中的財物都取為自己的掠物」
[00:15:08.500 --> 00:15:13.500]  「從阿亂谷變阿羅爾河谷中的聖」
[00:15:13.500 --> 00:15:15.000]  「變基列」
[00:15:15.000 --> 00:15:18.500]  「耶和華我們的神都交給我們了」
[00:15:18.500 --> 00:15:23.000]  「沒有一座城高得使我們不能共聚的」
[00:15:23.000 --> 00:15:28.000]  「唯有阿滿耶徒的凡靠近阿羅爾河谷」
[00:15:28.000 --> 00:15:30.500]  「變生理所」
[00:15:30.500 --> 00:15:34.500]  「耶和華我們的神所禁止我們去的地方」
[00:15:34.500 --> 00:15:40.000]  「都沒有危害我們巴沙王國」
[00:15:40.000 --> 00:15:43.500]  「巴沙王國和祂的眾民都出來」
[00:15:43.500 --> 00:15:47.000]  「在也習與我們交戰」
[00:15:47.000 --> 00:15:53.500]  「耶和華對他們說不要怕他們」
[00:15:53.500 --> 00:15:57.000]  「令他們的地都交在你手中」
[00:15:57.000 --> 00:16:01.000]  「你要當它像從前代」
[00:16:01.000 --> 00:16:04.500]  「阿摩利和西弘一樣」
[00:16:04.500 --> 00:16:09.000]  「於是耶和華我們的神也將巴沙王國」
[00:16:09.000 --> 00:16:13.000]  「和祂的子女都交在我們手中」
[00:16:13.000 --> 00:16:17.000]  「我們殺了他們沒有留下一個」
[00:16:17.000 --> 00:16:20.000]  「但是我們奪了他們所有的城」
[00:16:20.000 --> 00:16:25.000]  「共有六十座沒有一座無所奪」
[00:16:25.000 --> 00:16:31.000]  「這位阿爾哥伯的全景就是巴沙王國」
[00:16:31.000 --> 00:16:34.000]  「這些城都有堅固的高牆」
[00:16:34.000 --> 00:16:36.000]  「有門有山」
[00:16:36.000 --> 00:16:40.000]  「此外還有許多無城牆的建築」
[00:16:40.000 --> 00:16:42.500]  「我們將這些都毀滅了」
[00:16:42.500 --> 00:16:45.000]  「到時代欺殺本王」
[00:16:45.000 --> 00:16:48.000]  「西弘一樣把養人」
[00:16:48.000 --> 00:16:53.000]  「連女人帶孩子盡都毀滅」
[00:16:53.000 --> 00:16:59.000]  「我城中的財物都會採為自己的略物」
[00:16:59.000 --> 00:17:02.000]  好,一段幾長的經文
[00:17:02.000 --> 00:17:08.000]  在這段經文裏面是講到兩場的爭戰
[00:17:08.000 --> 00:17:11.000]  在這兩場的爭戰
[00:17:11.000 --> 00:17:13.000]  我們下一點看到就是
[00:17:13.000 --> 00:17:15.000]  他們要清晰的就是
[00:17:15.000 --> 00:17:22.000]  這兩場的爭戰是耶和華神帶領著他們的
[00:17:22.000 --> 00:17:25.000]  很多時候我們面對困難的時候
[00:17:25.000 --> 00:17:29.000]  我們不知道神要怎樣帶領我們
[00:17:29.000 --> 00:17:33.000]  我們甚至一般都是靠自己的聰明智慧
[00:17:33.000 --> 00:17:37.000]  靠我們的經驗去面對我們的困難
[00:17:37.000 --> 00:17:38.000]  我們很多時候已經自動波
[00:17:38.000 --> 00:17:42.000]  有這樣的難題,我就這樣解決
[00:17:42.000 --> 00:17:46.000]  但是我們看以色列人他們怎樣面對
[00:17:46.000 --> 00:17:48.000]  在剛才一段經文裏面
[00:17:48.000 --> 00:17:51.000]  我們很清楚的就是知道
[00:17:51.000 --> 00:17:56.000]  他們是靠神去面對
[00:17:56.000 --> 00:17:59.000]  神揀選以色列人
[00:17:59.000 --> 00:18:02.000]  這個是他們的一個器皿
[00:18:02.000 --> 00:18:05.000]  這個器皿是給神使用
[00:18:05.000 --> 00:18:08.000]  以色列人他們的列祖
[00:18:08.000 --> 00:18:11.000]  阿伯拉罕、以撒、雅各
[00:18:11.000 --> 00:18:13.000]  他們跟神立了約
[00:18:13.000 --> 00:18:16.000]  就說他們的子孫就會多到地下的沙
[00:18:16.000 --> 00:18:18.000]  天上的星那麼多
[00:18:18.000 --> 00:18:21.000]  他們成為大國、萬國
[00:18:21.000 --> 00:18:24.000]  因為他們而得祝福
[00:18:24.000 --> 00:18:26.000]  他們要進到英許地
[00:18:26.000 --> 00:18:28.000]  去到迦南的地方
[00:18:28.000 --> 00:18:31.000]  這些都是神的計劃裏面
[00:18:31.000 --> 00:18:34.000]  這個對於他們來說是很清楚的
[00:18:34.000 --> 00:18:37.000]  神要用這班的子民
[00:18:37.000 --> 00:18:41.000]  去宣示祂自己的榮耀和恩典
[00:18:41.000 --> 00:18:43.000]  祂的救恩
[00:18:43.000 --> 00:18:47.000]  一步一步的去將神的愛
[00:18:47.000 --> 00:18:50.000]  神的公義、神的屬性
[00:18:50.000 --> 00:18:52.000]  神的拯救的計劃
[00:18:52.000 --> 00:18:55.000]  一路透過以色列人
[00:18:55.000 --> 00:18:57.000]  然後其他的種族的人
[00:18:57.000 --> 00:19:00.000]  都知道,以致我們懂得認識神
[00:19:00.000 --> 00:19:02.000]  去跟神建立關係
[00:19:02.000 --> 00:19:05.000]  在這段我們剛剛讀的經文裏面
[00:19:05.000 --> 00:19:09.000]  摩西很清楚再一次
[00:19:09.000 --> 00:19:12.000]  說給第二代的以色列人聽
[00:19:12.000 --> 00:19:14.000]  我們面對這場爭戰
[00:19:14.000 --> 00:19:18.000]  其實我們要對準神
[00:19:18.000 --> 00:19:20.000]  我們要清晰的就是
[00:19:20.000 --> 00:19:22.000]  神是帶領我們
[00:19:22.000 --> 00:19:25.000]  所以我剛剛請大家留意
[00:19:25.000 --> 00:19:29.000]  有多少個字是交給他們
[00:19:29.000 --> 00:19:32.000]  交給他們去打仗
[00:19:32.000 --> 00:19:35.000]  交給他們去佔領的地方
[00:19:35.000 --> 00:19:38.000]  是有很多的
[00:19:38.000 --> 00:19:40.000]  神既然賜了他們這個地方
[00:19:40.000 --> 00:19:43.000]  他們知不知道這是神賜的呢?
[00:19:43.000 --> 00:19:46.000]  他們又賜知又賜不知道
[00:19:46.000 --> 00:19:48.000]  所以經常都會猶豫
[00:19:48.000 --> 00:19:50.000]  但在這段經文裏面
[00:19:50.000 --> 00:19:53.000]  神就很清楚再一次
[00:19:53.000 --> 00:19:55.000]  說給以色列人聽
[00:19:55.000 --> 00:19:57.000]  那場仗要怎樣打
[00:19:57.000 --> 00:20:00.000]  攻佔的路線是怎樣
[00:20:00.000 --> 00:20:02.000]  那場仗你不要打
[00:20:02.000 --> 00:20:06.000]  清清楚楚的說給以色列人聽
[00:20:06.000 --> 00:20:08.000]  在三章十八節
[00:20:08.000 --> 00:20:10.000]  我們讀過經文裏面有說
[00:20:10.000 --> 00:20:16.000]  耶和華神已將前面那塊地賜給你
[00:20:16.000 --> 00:20:19.000]  阿摩利人他們那塊地是賜給你的
[00:20:19.000 --> 00:20:21.000]  神賜他們
[00:20:21.000 --> 00:20:25.000]  第二章五節就說到
[00:20:25.000 --> 00:20:28.000]  西爾山賜給耳掃
[00:20:28.000 --> 00:20:30.000]  即是耳洞人
[00:20:30.000 --> 00:20:33.000]  耳掃的子孫是耳洞人
[00:20:33.000 --> 00:20:37.000]  第九節就說到
[00:20:37.000 --> 00:20:41.000]  摩押的地我不賜你為業
[00:20:41.000 --> 00:20:44.000]  你去到摩押那裏不要打
[00:20:44.000 --> 00:20:47.000]  我會不賜你為業
[00:20:47.000 --> 00:20:48.000]  十九節
[00:20:48.000 --> 00:20:54.000]  阿摩利人的地我不賜你們為業
[00:20:54.000 --> 00:20:57.000]  剛才是摩押,現在是阿摩利人
[00:20:57.000 --> 00:21:00.000]  阿摩利人的地我也不賜你們為業
[00:21:00.000 --> 00:21:03.000]  你走過就好了,你不要打
[00:21:03.000 --> 00:21:06.000]  因為阿摩利人那塊地
[00:21:06.000 --> 00:21:11.000]  我要將那地賜給羅德的子孫為業
[00:21:11.000 --> 00:21:15.000]  這三個地方都是和以色列人遠親
[00:21:15.000 --> 00:21:19.000]  大家都知道耳洞是耳掃的子孫
[00:21:19.000 --> 00:21:23.000]  摩押和阿摩利人都是羅德的子孫
[00:21:23.000 --> 00:21:26.000]  因此神是有情的
[00:21:26.000 --> 00:21:29.000]  在他選應許地的時候
[00:21:29.000 --> 00:21:33.000]  他就不將這三個種族
[00:21:33.000 --> 00:21:37.000]  這個民族的地歸入以色列
[00:21:37.000 --> 00:21:41.000]  走過就好了,不要動他們
[00:21:41.000 --> 00:21:45.000]  神對以色列人是有很清楚的計劃
[00:21:45.000 --> 00:21:48.000]  這些不是我賜給你的
[00:21:48.000 --> 00:21:52.000]  這些就是我賜給你的,你要搞清楚
[00:21:52.000 --> 00:21:56.000]  現在去到要賜給你的地方
[00:21:56.000 --> 00:21:58.000]  你們準備一個心態是什麼呢?
[00:21:58.000 --> 00:22:03.000]  這些地方是我交給你的
[00:22:03.000 --> 00:22:06.000]  所以在經文裏面我們看到
[00:22:06.000 --> 00:22:11.000]  有很多很多提到我是交給你的
[00:22:11.000 --> 00:22:13.000]  你要清楚神的帶領的時候
[00:22:13.000 --> 00:22:18.000]  你跟著去做就好了
[00:22:18.000 --> 00:22:21.000]  很多時候神是和我們一起作戰的
[00:22:21.000 --> 00:22:24.000]  面對困難的時候
[00:22:24.000 --> 00:22:29.000]  我們很多時候就未必覺得神那麼重要
[00:22:29.000 --> 00:22:32.000]  因為我的聰明是重要的
[00:22:32.000 --> 00:22:37.000]  基督徒的人生很多時候會面對不同的人
[00:22:37.000 --> 00:22:41.000]  夫妻裏面,如果覺得自己厲害的時候
[00:22:41.000 --> 00:22:45.000]  未必會尊重對方的看法
[00:22:45.000 --> 00:22:47.000]  如果我們能謙卑下來
[00:22:47.000 --> 00:22:52.000]  知道我們的關係背後,神是掌管的
[00:22:52.000 --> 00:22:56.000]  我們的生命是會不一樣的
[00:22:56.000 --> 00:22:59.000]  我跟一個弟兄聊過天
[00:22:59.000 --> 00:23:02.000]  最近他告訴我
[00:23:02.000 --> 00:23:07.000]  他的工廠準備結束了,不做了
[00:23:07.000 --> 00:23:11.000]  一大片的廠房打算賣了
[00:23:11.000 --> 00:23:17.000]  前一陣子他告訴我,我的錢應該要交很多稅
[00:23:17.000 --> 00:23:21.000]  但是他是一個很忠心的基督徒
[00:23:21.000 --> 00:23:24.000]  他就跟他幾個兒子宣佈
[00:23:24.000 --> 00:23:27.000]  我們千萬不要騙稅
[00:23:27.000 --> 00:23:31.000]  照實去報
[00:23:31.000 --> 00:23:33.000]  因為我們這樣的時候
[00:23:33.000 --> 00:23:36.000]  我們會得到神的祝福
