
[00:00:00.000 --> 00:00:02.800]  這幾天 應該講不是這幾天了
[00:03:31.520 --> 00:03:34.920]  那麼這個哈米吉多頓大戰
[00:03:34.920 --> 00:03:39.000]  在啓示錄十六章
[00:03:39.000 --> 00:03:41.760]  這個十二節到十六節
[00:03:41.760 --> 00:03:43.720]  他有這樣講
[00:03:43.720 --> 00:03:45.680]  那在這裏你注意看
[00:03:45.680 --> 00:03:49.280]  在這個哈米吉多頓大戰這裏提到什麼呢
[00:03:49.280 --> 00:03:51.600]  他說從日出之地
[00:03:51.600 --> 00:03:53.600]  有沒有
[00:03:53.600 --> 00:03:57.520]  所來的縱王
[00:03:57.520 --> 00:04:00.400]  日出地是哪裏
[00:04:00.400 --> 00:04:03.040]  太陽從哪裏起
[00:04:03.040 --> 00:04:04.520]  東方是不是
[00:04:04.520 --> 00:04:08.480]  所以這邊講到的是從東方來的什麼
[00:04:08.480 --> 00:04:09.720]  縱王
[00:04:09.720 --> 00:04:11.840]  然後呢
[00:04:11.840 --> 00:04:14.320]  接下來在這裏有提到說什麼
[00:04:14.320 --> 00:04:18.240]  他說出去到普天下
[00:04:18.240 --> 00:04:19.920]  縱王那裏
[00:04:19.920 --> 00:04:25.080]  叫他們在神全能者的大日聚集征戰
[00:04:25.080 --> 00:04:27.080]  看到沒有
[00:04:27.080 --> 00:04:28.880]  然後最後十六節就說
[00:04:28.880 --> 00:04:32.480]  那三個鬼魔便叫縱王聚集在一處
[00:04:32.480 --> 00:04:38.080]  希伯來話叫做哈米吉多頓
[00:04:38.080 --> 00:04:40.560]  哈米吉多頓
[00:04:40.560 --> 00:04:44.880]  這個地方其實就是指的以色列的一個叫米吉多
[00:04:44.880 --> 00:04:48.160]  這一個小山
[00:04:48.160 --> 00:04:49.840]  好了六姊妹
[00:04:49.840 --> 00:04:54.320]  那其實如果從聖經上面來看的話
[00:04:54.320 --> 00:04:58.200]  這個俄羅斯打這個烏克蘭呢
[00:04:58.200 --> 00:05:01.640]  還談不到哈米吉多頓
[00:05:01.640 --> 00:05:03.680]  你看哈米吉多頓
[00:05:03.680 --> 00:05:05.600]  他已經是什麼
[00:05:05.600 --> 00:05:07.800]  是普天下的縱王
[00:05:07.800 --> 00:05:09.280]  有沒有
[00:05:09.280 --> 00:05:13.120]  縱王的聚集在一起
[00:05:13.120 --> 00:05:15.800]  好了那另外
[00:05:15.800 --> 00:05:18.280]  在這個
[00:05:18.280 --> 00:05:20.600]  以希節書跟這有關係的
[00:05:20.600 --> 00:05:25.480]  以希節書38章跟39章
[00:05:25.480 --> 00:05:30.960]  又講到這個哥格跟瑪格的戰爭
[00:05:30.960 --> 00:05:32.800]  好我們來看一下
[00:05:32.800 --> 00:05:37.400]  我們來看一下這一章的對照表
[00:05:37.400 --> 00:05:41.480]  首先我們來看在以希節書第38章39節
[00:05:41.480 --> 00:05:43.960]  在這個地方他講到的時間表是什麼呢
[00:05:43.960 --> 00:05:47.560]  他講到是在末後的日子也就是末日
[00:05:47.560 --> 00:05:49.560]  他並沒有特別是在講
[00:05:49.560 --> 00:05:51.920]  就是講的末日是不是
[00:05:51.920 --> 00:05:54.080]  好那這個
[00:05:54.080 --> 00:05:57.160]  剛纔我們還有就是在
[00:05:57.160 --> 00:05:59.360]  在啓示錄19章
[00:05:59.360 --> 00:06:02.720]  那邊有講到這個戰爭
[00:06:02.720 --> 00:06:06.560]  我們來看一下
[00:06:06.560 --> 00:06:10.040]  好19章呢就是接着
[00:06:10.040 --> 00:06:13.080]  啓示錄16章的哈米吉多頓
[00:06:13.080 --> 00:06:16.200]  哈米吉多頓大戰裏面並沒有講到說
[00:06:16.200 --> 00:06:18.360]  這個結果是如何死傷如何
[00:06:18.360 --> 00:06:21.520]  但是呢到了19章的時候就開始講了
[00:06:21.520 --> 00:06:24.040]  到了19章就開始講了
[00:06:24.040 --> 00:06:26.240]  那19章這個地方
[00:06:26.240 --> 00:06:28.280]  最後就是等於是
[00:06:28.280 --> 00:06:31.360]  這個基督騎着白馬
[00:06:31.360 --> 00:06:33.760]  然後帶着重軍
[00:06:33.760 --> 00:06:37.240]  一起把這一個戰爭結束了
[00:06:37.240 --> 00:06:41.360]  所以我們就來看這兩個戰爭的一個比較
[00:06:41.360 --> 00:06:47.440]  以西節書跟38章跟39節這兩個比較
[00:06:47.440 --> 00:06:48.560]  好了
[00:06:48.560 --> 00:06:50.360]  那我們來看
[00:06:50.360 --> 00:06:51.920]  那你可以看見
[00:06:51.920 --> 00:06:55.800]  這個以西節書這邊的講到的這個末日之戰呢
[00:06:55.800 --> 00:06:58.000]  他主要是指的是
[00:06:58.000 --> 00:07:00.040]  在針對以色列
[00:07:00.040 --> 00:07:04.960]  也就是說這些的軍隊他們要來攻打以色列
[00:07:04.960 --> 00:07:06.800]  OK
[00:07:06.800 --> 00:07:07.960]  好了那穆斯你說
[00:07:07.960 --> 00:07:10.040]  你說穆斯你講這些
[00:07:10.040 --> 00:07:11.480]  我這個東西
[00:07:11.480 --> 00:07:13.800]  我今天要講這個要把它
[00:07:13.800 --> 00:07:16.080]  如果要仔細地講我可能也要整
[00:07:16.080 --> 00:07:18.640]  要花個一個小時的時間
[00:07:18.640 --> 00:07:20.160]  但是我今天要講就是說
[00:07:20.160 --> 00:07:21.720]  這個東西到底跟
[00:07:21.720 --> 00:07:25.800]  俄羅斯烏克蘭打仗有什麼關係
[00:07:25.800 --> 00:07:26.960]  現在聽我怎麼講
[00:07:26.960 --> 00:07:28.560]  有的人
[00:07:28.560 --> 00:07:30.800]  在這個解經上面來講
[00:07:30.800 --> 00:07:33.120]  有的很多的解經家
[00:07:33.120 --> 00:07:38.760]  就把這個以西節書3839章解釋
[00:07:38.760 --> 00:07:39.840]  你注意看
[00:07:39.840 --> 00:07:41.840]  他這邊提到什麼呢
[00:07:41.840 --> 00:07:46.080]  他說亞馬各地的哥格有沒有
[00:07:46.080 --> 00:07:47.480]  哥格不是一個地名
[00:07:47.480 --> 00:07:48.960]  哥格是一個人民
[00:07:48.960 --> 00:07:51.720]  是這個軍隊的首領
[00:07:51.720 --> 00:07:54.840]  那接下來他有提到說參戰的是什麼呢
[00:07:54.840 --> 00:07:57.760]  羅斯有沒有
[00:07:57.760 --> 00:07:59.520]  OK
[00:07:59.520 --> 00:08:01.560]  那羅斯呢
[00:08:01.560 --> 00:08:04.320]  就有很多的解經家認爲
[00:08:04.320 --> 00:08:08.760]  他的這一個羅斯就是俄羅斯
[00:08:08.760 --> 00:08:09.880]  好了
[00:08:09.880 --> 00:08:12.200]  那麼這個米色土巴
[00:08:12.200 --> 00:08:13.200]  是什麼呢
[00:08:13.200 --> 00:08:14.480]  米色土巴
[00:08:14.480 --> 00:08:16.520]  好我們看一下
[00:08:16.520 --> 00:08:22.320]  米色土巴
[00:08:22.320 --> 00:08:24.120]  米色土巴
[00:08:24.120 --> 00:08:30.440]  都是在今天的土耳其
[00:08:30.440 --> 00:08:32.000]  米色有沒有
[00:08:32.000 --> 00:08:33.800]  然後土巴有沒有
[00:08:33.800 --> 00:08:37.760]  它都在今天的土耳其這個地方
[00:08:37.760 --> 00:08:39.120]  所以換句話說
[00:08:39.120 --> 00:08:41.800]  如果是俄羅斯
[00:08:41.800 --> 00:08:44.080]  那個羅斯是俄羅斯
[00:08:44.080 --> 00:08:46.960]  那麼這個米色土巴是在土耳其
[00:08:46.960 --> 00:08:48.200]  接下來他又提到什麼
[00:08:48.200 --> 00:08:50.160]  波斯有沒有
[00:08:50.160 --> 00:08:51.200]  波斯是什麼呢
[00:08:51.200 --> 00:08:55.480]  波斯就是今天的伊朗
[00:08:55.480 --> 00:08:56.640]  古時呢
[00:08:56.640 --> 00:09:01.720]  古時就是伊索匹亞北非的地方
[00:09:01.720 --> 00:09:04.520]  好這些都是在佛都是這些
[00:09:04.520 --> 00:09:06.320]  佛也是在北非的地方
[00:09:06.320 --> 00:09:07.280]  利比亞
[00:09:07.280 --> 00:09:08.880]  所以你可以看見
[00:09:08.880 --> 00:09:12.520]  這一個以西節三十八三十九章呢
[00:09:12.520 --> 00:09:13.800]  就在講到說
[00:09:13.800 --> 00:09:16.480]  在這個在莫斯的時候
[00:09:16.480 --> 00:09:19.200]  會有這樣子的一個軍隊
[00:09:19.200 --> 00:09:22.440]  他們聯合非洲的這些的軍隊
[00:09:22.440 --> 00:09:25.360]  還有中東的這個伊朗
[00:09:25.360 --> 00:09:28.960]  那麼這一個從北方急促而來
[00:09:28.960 --> 00:09:33.360]  從地理上面的位置來講呢
[00:09:33.360 --> 00:09:35.400]  俄羅斯
[00:09:35.400 --> 00:09:37.240]  確實是在
[00:09:37.240 --> 00:09:41.360]  這一個以色列最北方的地方
[00:09:41.360 --> 00:09:42.800]  好這就是爲什麼
[00:09:42.800 --> 00:09:44.360]  許多的學者認爲說
[00:09:44.360 --> 00:09:45.840]  這個俄羅斯
[00:09:45.840 --> 00:09:48.240]  這個羅斯就是俄羅斯
[00:09:48.240 --> 00:09:48.840]  OK
[00:09:48.840 --> 00:09:49.600]  所以呢
[00:09:49.600 --> 00:09:50.760]  你會發現
[00:09:50.760 --> 00:09:55.320]  當這個俄羅斯在打這個烏克蘭的時候呢
[00:09:55.320 --> 00:09:58.240]  引起全世界的這個注意力
[00:09:58.240 --> 00:10:00.480]  不單單是一般的媒體
[00:10:00.480 --> 00:10:05.480]  甚至教會也非常關注這件事情
[00:10:05.480 --> 00:10:11.400]  但是丁子妹
[00:10:11.400 --> 00:10:13.280]  到底
[00:10:13.280 --> 00:10:19.320]  這一個北方的這一個急促所來的這一大羣軍隊
[00:10:19.320 --> 00:10:23.000]  他們要來攻打以色列
[00:10:23.000 --> 00:10:24.520]  這件事情
[00:10:24.520 --> 00:10:27.960]  目前你只看到烏克蘭對不對
[00:10:27.960 --> 00:10:29.560]  可是聖經裏面提到說
[00:10:29.560 --> 00:10:32.800]  最後他是要來攻打以色列
[00:10:32.800 --> 00:10:36.760]  那到底這個軍隊是不是俄羅斯呢
[00:10:36.760 --> 00:10:38.960]  當然這個說法有不同的
[00:10:38.960 --> 00:10:41.000]  有的人認爲從這個時事裏面來看
[00:10:41.000 --> 00:10:42.760]  好像就是這樣子在演變
[00:10:42.760 --> 00:10:43.240]  對不對
[00:10:43.240 --> 00:10:45.600]  我們從這樣子分析也是很make sense
[00:10:45.600 --> 00:10:46.160]  對不對
[00:10:46.160 --> 00:10:51.120]  現在伊朗跟這個伊朗跟這個俄羅斯
[00:10:51.120 --> 00:10:54.520]  其實是非常關係非常好的
[00:10:54.520 --> 00:10:57.480]  那俄羅斯你可以看見土耳其也是
[00:10:57.480 --> 00:10:58.840]  那麼所以這些呢
[00:10:58.840 --> 00:11:01.520]  好像他們這是確實目前來看
[00:11:01.520 --> 00:11:02.960]  這個是聯合起來
[00:11:02.960 --> 00:11:07.720]  他們好像是將來是要一起來對抗這個以色列的
[00:11:07.720 --> 00:11:09.160]  但是丁子妹
[00:11:09.160 --> 00:11:13.200]  我要大家注意的這件事情就不是要你們去
[00:11:13.200 --> 00:11:16.720]  拜託拜託
[00:11:16.720 --> 00:11:20.360]  我最近在我們這一個傳道人的一個羣組裏面呢
[00:11:20.360 --> 00:11:24.760]  我就發現爲了這個俄羅斯跟烏克蘭戰爭
[00:11:24.760 --> 00:11:28.760]  又開始有兩個不同的看法出來了
[00:11:28.760 --> 00:11:32.840]  那有的就認爲說俄羅斯就是那個
[00:11:32.840 --> 00:11:36.440]  這個這個這個就是這個羅斯
[00:11:36.440 --> 00:11:37.400]  所以呢
[00:11:37.400 --> 00:11:41.800]  那當然這個就影響到我們的觀念就會影響
[00:11:41.800 --> 00:11:42.400]  對不對
[00:11:42.400 --> 00:11:47.080]  我們就禱告說這個俄羅斯求神真是管教他們的
[00:11:47.080 --> 00:11:48.000]  是不是
[00:11:48.000 --> 00:11:49.760]  我不曉得你最近在爲俄羅斯禱告
[00:11:49.760 --> 00:11:52.000]  你你這個烏克蘭戰爭禱告
[00:11:52.000 --> 00:11:55.200]  你怎麼禱告的
[00:11:55.200 --> 00:11:58.240]  請問你爲俄羅斯怎麼禱告
[00:11:58.240 --> 00:12:05.640]  叫他們停止對不對
[00:12:05.640 --> 00:12:07.280]  是不是
[00:12:07.280 --> 00:12:10.400]  可能我們比較多在爲普丁禱告是不是
[00:12:10.400 --> 00:12:12.320]  我們希望他要這個止習戰爭
[00:12:12.320 --> 00:12:15.600]  叫他不要不要再這麼這樣做
[00:12:15.600 --> 00:12:17.360]  不要繼續這樣做對不對
[00:12:17.360 --> 00:12:20.480]  那爲什麼
[00:12:20.480 --> 00:12:24.440]  聖經裏面沒有去很清楚的交代
[00:12:24.440 --> 00:12:25.920]  學者怎麼說
[00:12:25.920 --> 00:12:32.080]  也沒有一個人可以很肯定百分之百的確認這件事情
[00:12:32.080 --> 00:12:37.560]  到底這個北方的軍隊是不是俄羅斯領頭
[00:12:37.560 --> 00:12:41.120]  將來的世界是不是這個俄羅斯會變成
[00:12:41.120 --> 00:12:46.520]  那個聯合這些的軍隊一起要來攻殺以色列的
[00:12:46.520 --> 00:12:50.080]  重點是一件事情
[00:12:50.080 --> 00:12:51.800]  就是我們看見一些事情
[00:12:51.800 --> 00:12:59.880]  就是說這些都是主耶穌再來之前的徵兆
[00:12:59.880 --> 00:13:04.840]  我要再一次的提醒大家就是說
[00:13:04.840 --> 00:13:09.760]  我們的焦點不要放在像今天很多的一些什麼
[00:13:09.760 --> 00:13:13.840]  反正現在很多人就是自己弄了一個自媒體
[00:13:13.840 --> 00:13:15.440]  自己在那邊播一些東西
[00:13:15.440 --> 00:13:17.760]  他反正就是講的也是天花亂墜的
[00:13:17.760 --> 00:13:20.080]  你看這些東西你真的看不完
[00:13:20.080 --> 00:13:21.840]  那我要講的就是說
[00:13:21.840 --> 00:13:25.760]  請我們的重點不要被這些
[00:13:25.760 --> 00:13:30.240]  到底這個會不會發生的這個世界大戰
[00:13:30.240 --> 00:13:31.960]  會不會會怎麼樣子
[00:13:31.960 --> 00:13:34.080]  我們的重點要記得一件事情
[00:13:34.080 --> 00:13:38.120]  這些事情都是災難的起頭
[00:13:38.120 --> 00:13:41.640]  這些事情就是主耶穌再來的徵兆
[00:13:41.640 --> 00:13:43.400]  這些事情的發生讓我們
[00:13:43.400 --> 00:13:47.480]  真正讓我們看見聖經裏面所說的這些預言
[00:13:47.480 --> 00:13:52.920]  都有一天會成就
[00:13:52.920 --> 00:13:57.480]  不管是哪一派怎麼說法
[00:13:57.480 --> 00:13:59.440]  但是大家都知道
[00:13:59.440 --> 00:14:04.920]  這個在末日的時候會有這樣子的事情的發生
[00:14:04.920 --> 00:14:06.200]  所以呢
[00:14:06.200 --> 00:14:07.080]  親愛的同志們
[00:14:07.080 --> 00:14:11.200]  你可以看見今天我們所生長的這一個時代
[00:14:11.200 --> 00:14:13.880]  特別這兩年讓我們看見這些事情
[00:14:13.880 --> 00:14:16.120]  主來的腳步真的是越來越近了
[00:14:16.120 --> 00:14:18.200]  有沒有
[00:14:18.200 --> 00:14:23.120]  這個全球性的這個pandemic
[00:14:23.120 --> 00:14:27.000]  就是所謂身體上所謂的瘟疫
[00:14:27.000 --> 00:14:30.480]  全球性全球都關注的戰爭
[00:14:30.480 --> 00:14:35.160]  也在我們今天這一個時代發生
[00:14:35.160 --> 00:14:38.080]  接下來的這個戰爭如何的下去
[00:14:38.080 --> 00:14:42.720]  現在已經有一些的這些在做一些的研究
[00:14:42.720 --> 00:14:44.800]  我今天纔看到提到說
[00:14:44.800 --> 00:14:48.880]  這個
[00:14:48.880 --> 00:14:52.000]  有這個美國的已經在準備
[00:14:52.000 --> 00:14:54.000]  說是烏克蘭可能
[00:14:54.000 --> 00:14:57.120]  挺不住最後要成立流亡政府
[00:14:57.120 --> 00:14:59.520]  那怎麼幫助他們成立流亡政府
[00:14:59.520 --> 00:15:04.240]  那麼以後可能在烏克蘭就變成要打游擊戰等等這些東西
[00:15:04.240 --> 00:15:06.480]  所以你看這些事情
[00:15:06.480 --> 00:15:08.640]  當然我們現在不去
[00:15:08.640 --> 00:15:14.800]  我們不是去參與這些的戰爭的這些討論
[00:15:14.800 --> 00:15:16.600]  但是親愛的同志們
[00:15:16.600 --> 00:15:19.200]  讓我們看到這些事情的時候
[00:15:19.200 --> 00:15:21.800]  更知道說主來的日子近了
[00:15:21.800 --> 00:15:23.640]  主來的日子近了
[00:15:23.640 --> 00:15:25.760]  那我們該怎麼辦呢
[00:15:25.760 --> 00:15:27.920]  我們除了爲這個時代
[00:15:27.920 --> 00:15:30.080]  我們爲這些的戰爭我們禱告
[00:15:30.080 --> 00:15:32.640]  禱告怎麼禱告呢
[00:15:32.640 --> 00:15:34.480]  上個禮拜我也提到了
[00:15:34.480 --> 00:15:37.200]  這一個天國的福音要傳遍天下
[00:15:37.200 --> 00:15:39.680]  末期纔會來到
[00:15:39.680 --> 00:15:42.440]  所以我們的禱告
[00:15:42.440 --> 00:15:44.800]  是要看見烏克蘭也好
[00:15:44.800 --> 00:15:46.480]  俄羅斯也好
[00:15:46.480 --> 00:15:49.160]  他們都要來信靠耶穌
[00:15:49.160 --> 00:15:51.160]  神怎麼做呢
[00:15:51.160 --> 00:15:52.040]  神怎麼做
[00:15:52.040 --> 00:15:53.960]  神有祂的方法
[00:15:53.960 --> 00:15:56.440]  戰爭也是可以被神所用的
[00:15:56.440 --> 00:15:57.240]  是不是
[00:15:57.240 --> 00:15:59.400]  神有祂的方法
[00:15:59.400 --> 00:16:04.560]  所以我們要禱告求神來掌管君王的心
[00:16:04.560 --> 00:16:06.360]  以至於君王
[00:16:06.360 --> 00:16:08.720]  要他的心在神的手中
[00:16:08.720 --> 00:16:11.320]  好像冷溝的水一樣隨意流轉
[00:16:11.320 --> 00:16:13.440]  我們要禱告神的旨意
[00:16:13.440 --> 00:16:16.680]  神的國度能夠成就在我們這個時代
[00:16:16.680 --> 00:16:18.840]  也就是主的國要降臨
[00:16:18.840 --> 00:16:22.480]  主的旨意要成就在我們中間
[00:16:22.480 --> 00:16:26.600]  所以接下來
[00:16:26.600 --> 00:16:31.000]  在啓示錄第二十二章剛纔我們讀的這段聖經裏面
[00:16:31.000 --> 00:16:33.800]  他就提到說在主耶穌要再來
[00:16:33.800 --> 00:16:35.880]  約翰說主啊約禰快來
[00:16:35.880 --> 00:16:37.800]  然後就提到說
[00:16:37.800 --> 00:16:41.560]  有一件事情提到說要他們做的
[00:16:41.560 --> 00:16:44.520]  就是要他們聖潔
[00:16:44.520 --> 00:16:52.560]  不義的不義的讓他繼續不義吧
[00:16:56.600 --> 00:17:03.200]  不義的叫他繼續的不義
[00:17:03.200 --> 00:17:05.520]  污穢的叫他仍舊污穢
[00:17:05.520 --> 00:17:12.240]  聖潔的叫他仍舊聖潔
[00:17:12.240 --> 00:17:15.560]  他這裏在講什麼
[00:17:15.560 --> 00:17:17.840]  他在這裏提醒說
[00:17:17.840 --> 00:17:21.120]  當這個末日的來臨的時候
[00:17:21.120 --> 00:17:23.080]  你會發現
[00:17:23.080 --> 00:17:27.320]  許多的人他雖然聽聞了福音
[00:17:27.320 --> 00:17:29.480]  可是他還是不願意悔改
[00:17:29.480 --> 00:17:31.360]  就像我們在啓示錄裏曾經提過
[00:17:31.360 --> 00:17:34.080]  很多人在當時經歷這麼多災難的時候
[00:17:34.080 --> 00:17:36.760]  他還是不悔改
[00:17:36.760 --> 00:17:40.120]  所以主說不義的讓他仍舊不義
[00:17:40.120 --> 00:17:45.080]  不是說上帝喜歡這個人過不潔淨的生活
[00:17:45.080 --> 00:17:45.760]  不是
[00:17:45.760 --> 00:17:48.080]  而是因爲這些人不肯悔改
[00:17:48.080 --> 00:17:53.000]  這些人他們不願意聽了福音
[00:17:53.000 --> 00:17:55.160]  看到這些神的審判
[00:17:55.160 --> 00:17:56.240]  他們不願意悔改
[00:17:56.240 --> 00:17:58.080]  所以不義的叫他仍舊不義
[00:17:58.080 --> 00:18:00.000]  污穢的叫他仍舊污穢
[00:18:00.000 --> 00:18:05.880]  但是聖潔的叫他仍舊聖潔
[00:18:05.880 --> 00:18:14.400]  然後接着在十五節
[00:18:14.400 --> 00:18:16.120]  接着又講說什麼呢
[00:18:16.120 --> 00:18:21.520]  他說那些洗淨自己衣服的有福了
[00:18:21.520 --> 00:18:24.080]  可得全比能到生命樹那裏
[00:18:24.080 --> 00:18:25.800]  也能從門進城
[00:18:25.800 --> 00:18:30.080]  城外有那些犬類 行邪術的
[00:18:30.080 --> 00:18:34.680]  淫亂的 殺人的 拜偶像的
[00:18:34.680 --> 00:18:40.440]  並一切喜好 說謊言 編造虛謊的
[00:18:40.440 --> 00:18:41.520]  看到沒有
[00:18:41.520 --> 00:18:43.960]  所以在末世的時候
[00:18:43.960 --> 00:18:47.240]  你會發現神要我們做一件事情
[00:18:47.240 --> 00:18:53.200]  神的兒女們 你要聖潔
[00:18:53.200 --> 00:18:57.000]  那些污穢的 那些殺人的
[00:18:57.000 --> 00:18:59.240]  那些編造謊話的
[00:18:59.240 --> 00:19:05.120]  這些都不能夠進入神的國
[00:19:05.120 --> 00:19:06.840]  那麼彼得後書
[00:19:06.840 --> 00:19:08.800]  彼得後書剛纔我們讀的
[00:19:08.800 --> 00:19:11.840]  彼得後書第三章
[00:19:11.840 --> 00:19:14.960]  彼得後書第三章十一節跟十四節
[00:19:14.960 --> 00:19:17.120]  也好幾次的提到
[00:19:17.120 --> 00:19:18.200]  它是提到說
[00:19:18.200 --> 00:19:20.960]  既然這一切都要如此的消化
[00:19:20.960 --> 00:19:26.000]  你們爲人應當怎樣的聖潔
[00:19:26.000 --> 00:19:27.880]  請注意這句話
[00:19:27.880 --> 00:19:29.640]  彼得說這一切
[00:19:29.640 --> 00:19:32.120]  將來這個世界所有的一切
[00:19:32.120 --> 00:19:37.360]  通通都要 怎麼樣
[00:19:37.360 --> 00:19:39.880]  通通都要消化
[00:19:39.880 --> 00:19:46.160]  這個世界有一天所有的都要被火燒掉
[00:19:46.160 --> 00:19:48.280]  不管它是核子彈燒掉也好
[00:19:48.280 --> 00:19:50.680]  或者是天降下火來燒掉也好
[00:19:50.680 --> 00:19:51.480]  親愛的同志們
[00:19:51.480 --> 00:19:54.080]  聖經上清楚說將來這一切
[00:19:54.080 --> 00:19:57.840]  有一天所有有形質的通通要銷燬
[00:19:57.840 --> 00:19:59.960]  你相信嗎
[00:19:59.960 --> 00:20:02.120]  你相信嗎
