
[00:00:00.000 --> 00:00:03.360]  剛才是紀貞傳跟我們讀這段經文
[00:02:03.100 --> 00:02:05.000]  可能都抱著不同的心情
[00:02:05.000 --> 00:02:05.900]  是經過一個星期
[00:02:05.900 --> 00:02:08.000]  我們有不同的掛慮
[00:02:08.000 --> 00:02:10.100]  是我們現在的心裏面
[00:02:10.100 --> 00:02:13.300]  可能想著其他的事
[00:02:13.300 --> 00:02:14.300]  但我們祈求主
[00:02:14.300 --> 00:02:16.900]  你的聖靈在這個時刻就工作
[00:02:16.900 --> 00:02:18.100]  幫助我們
[00:02:18.100 --> 00:02:20.700]  能夠去專一的敬拜你
[00:02:20.700 --> 00:02:22.100]  剛才唱的詩歌
[00:02:22.100 --> 00:02:23.500]  求你月立
[00:02:23.500 --> 00:02:25.700]  我們在你面前的禱告
[00:02:25.700 --> 00:02:27.500]  也都求你垂聽
[00:02:27.500 --> 00:02:30.400]  我們現在一起在這個話語裏面學習
[00:02:30.400 --> 00:02:32.200]  求主幫助我們
[00:02:32.200 --> 00:02:34.500]  我們願意這個時間打我們的心
[00:02:34.500 --> 00:02:37.000]  求聖靈可以在我們裏面工作
[00:02:37.000 --> 00:02:39.100]  讓我們每一個今晚
[00:02:39.100 --> 00:02:41.000]  主你按著我們的需要
[00:02:41.000 --> 00:02:42.500]  對我們說話
[00:02:42.500 --> 00:02:46.400]  我們全心全意的敬拜你
[00:02:46.400 --> 00:02:50.300]  因為我們可以稱呼你是阿爸父
[00:02:50.300 --> 00:02:52.100]  主我們能夠這樣去稱呼你
[00:02:52.100 --> 00:02:54.200]  都是聖靈的工作
[00:02:54.200 --> 00:02:56.700]  願主與我們的父
[00:02:56.700 --> 00:02:58.900]  今晚就聽我們的祈求
[00:02:58.900 --> 00:03:00.900]  特別你與我們同在
[00:03:00.900 --> 00:03:03.100]  將來有一段時間交託在你的手
[00:03:03.100 --> 00:03:03.900]  我們這樣禱告
[00:03:03.900 --> 00:03:05.400]  奉主耶穌的名求
[00:03:05.400 --> 00:03:07.200]  阿門
[00:03:07.200 --> 00:03:09.600]  凡是蒙神的靈引導
[00:03:09.600 --> 00:03:11.700]  或者被神的靈引導的
[00:03:11.700 --> 00:03:13.600]  都是神的兒子
[00:03:13.600 --> 00:03:15.900]  今天我想就著這個主題
[00:03:15.900 --> 00:03:18.900]  問三個問題
[00:03:18.900 --> 00:03:21.500]  第一個問題就是
[00:03:21.500 --> 00:03:22.100]  很簡單的
[00:03:22.100 --> 00:03:25.300]  什麼叫做被神的靈引導呢
[00:03:25.300 --> 00:03:26.100]  What
[00:03:26.100 --> 00:03:27.600]  究竟什麼是
[00:03:27.600 --> 00:03:28.900]  第二個問題就是
[00:03:28.900 --> 00:03:36.700]  為什麼要被神的靈引導呢
[00:03:36.700 --> 00:03:38.500]  不被神的靈引導
[00:03:38.500 --> 00:03:40.800]  那又如何
[00:03:40.800 --> 00:03:43.300]  是不是每個人都會自自動動
[00:03:43.300 --> 00:03:46.600]  就被神的靈引導呢
[00:03:46.600 --> 00:03:48.100]  而第三個問題
[00:03:48.100 --> 00:03:49.300]  是更加切身的
[00:03:49.300 --> 00:03:52.000]  究竟我們怎樣
[00:03:52.000 --> 00:03:54.000]  才可以被神的靈引導
[00:03:54.000 --> 00:04:00.000]  或者我們怎樣預備自己
[00:04:00.000 --> 00:04:04.100]  使我們能夠被神的靈引導
[00:04:04.100 --> 00:04:05.900]  或者我們願意去跟隨他
[00:04:05.900 --> 00:04:07.400]  這三個問題
[00:04:07.400 --> 00:04:10.300]  What, Why and How
[00:04:10.300 --> 00:04:11.600]  第一個我們要看的
[00:04:11.600 --> 00:04:18.200]  究竟什麼是被神的靈引導呢
[00:04:18.200 --> 00:04:20.600]  不知道大家聽這句說話的時候
[00:04:20.600 --> 00:04:23.300]  我們很多時候在教會的圈子
[00:04:23.300 --> 00:04:25.000]  在基督徒的圈子裏面
[00:04:25.000 --> 00:04:26.800]  很多時候都會用這句說話
[00:04:26.800 --> 00:04:29.800]  被神去引導
[00:04:29.800 --> 00:04:31.900]  神的靈去引導我們
[00:04:31.900 --> 00:04:35.500]  不知道大家聽這句說話的時候
[00:04:35.500 --> 00:04:37.900]  在想些什麼呢
[00:04:37.900 --> 00:04:43.400]  究竟被神的靈引導是什麼一回事呢
[00:04:43.400 --> 00:04:45.700]  你和我或者你
[00:04:45.700 --> 00:04:48.800]  有沒有試過被神的靈引導
[00:04:48.800 --> 00:04:53.500]  有沒有
[00:04:53.500 --> 00:04:55.500]  如果我叫你
[00:04:55.500 --> 00:04:57.400]  這個時間跟你隔壁那個去講一下
[00:04:57.400 --> 00:05:00.100]  你被神的靈引導的話
[00:05:00.100 --> 00:05:03.100]  你有沒有話要跟隔壁那個講呢
[00:05:03.100 --> 00:05:07.400]  因為崇拜我就不會給大家這樣去講
[00:05:07.400 --> 00:05:10.300]  我也問我自己這個問題
[00:05:10.300 --> 00:05:12.800]  當我一直在預備這段經文的時候
[00:05:12.800 --> 00:05:16.400]  有時候我們覺得被神的靈引導
[00:05:16.400 --> 00:05:18.300]  好像是一些很神秘
[00:05:18.300 --> 00:05:21.000]  很神奇的經歷
[00:05:21.000 --> 00:05:22.000]  是不是
[00:05:22.000 --> 00:05:26.200]  被神的靈去引導
[00:05:26.200 --> 00:05:30.600]  我願意以下用少許時間跟大家看
[00:05:30.600 --> 00:05:32.300]  在新約聖經裏面
[00:05:32.300 --> 00:05:34.000]  究竟有些什麼例子
[00:05:34.000 --> 00:05:35.400]  有些什麼人
[00:05:35.400 --> 00:05:37.200]  在什麼情況下
[00:05:37.200 --> 00:05:41.600]  被神的靈去引導
[00:05:41.600 --> 00:05:43.500]  在新約裏面
[00:05:43.500 --> 00:05:47.400]  第一個人是被神的靈引導的
[00:05:47.400 --> 00:05:49.300]  我們可以化解是誰呢
[00:05:49.300 --> 00:05:51.300]  是主耶穌
[00:05:51.300 --> 00:05:55.000]  主耶穌是在《馬太福音》第四章那裏告訴我們
[00:05:55.000 --> 00:05:57.600]  是主耶穌
[00:05:57.600 --> 00:06:01.400]  他受司西約翰受洗之後
[00:06:01.400 --> 00:06:02.700]  出來開始傳道的時候
[00:06:02.700 --> 00:06:04.400]  在之前的時候
[00:06:04.400 --> 00:06:07.100]  《馬太福音》第四章第一節告訴我們
[00:06:07.100 --> 00:06:10.700]  耶穌被聖靈引導
[00:06:10.700 --> 00:06:12.400]  帶他去抗耶
[00:06:12.400 --> 00:06:14.600]  抗耶是做什麼的呢
[00:06:14.600 --> 00:06:16.500]  大家知道那段經文是講什麼的
[00:06:16.500 --> 00:06:20.600]  是受魔鬼的試探
[00:06:20.600 --> 00:06:24.900]  聖靈帶耶穌去受魔鬼的試探
[00:06:24.900 --> 00:06:26.300]  是不是一件好事
[00:06:26.300 --> 00:06:27.700]  大家想一下
[00:06:27.700 --> 00:06:29.800]  被聖靈帶領
[00:06:29.800 --> 00:06:32.700]  然後我們也看到
[00:06:32.700 --> 00:06:35.600]  照我所找得到的經文
[00:06:35.600 --> 00:06:38.000]  就是在《路加福音》裏面
[00:06:38.000 --> 00:06:41.200]  也記載有一個人叫做西冕
[00:06:41.200 --> 00:06:43.800]  他是一個耶路撒冷的人
[00:06:43.800 --> 00:06:46.900]  聖經形容他是一個很公義很虔誠
[00:06:46.900 --> 00:06:50.300]  還有他一生都想盼望
[00:06:50.300 --> 00:06:51.400]  聖經裏面形容
[00:06:51.400 --> 00:06:54.000]  意思是安慰者來到
[00:06:54.000 --> 00:06:55.400]  這個人
[00:06:55.400 --> 00:06:59.600]  他見到耶穌
[00:06:59.600 --> 00:07:02.400]  聖經裏面說他受聖靈的感動
[00:07:02.400 --> 00:07:03.900]  去到聖殿的時候
[00:07:03.900 --> 00:07:07.200]  當時耶穌還很小
[00:07:07.200 --> 00:07:11.700]  他的父母抱著嬰兒耶穌
[00:07:11.700 --> 00:07:13.500]  耶穌來到的時候
[00:07:13.500 --> 00:07:17.700]  西冕是因為聖靈的帶領
[00:07:17.700 --> 00:07:21.300]  見到耶穌
[00:07:21.300 --> 00:07:22.700]  然後我們也看到
[00:07:22.700 --> 00:07:24.100]  在《司徒華林傳》裏面
[00:07:24.100 --> 00:07:28.700]  有幾個人是被聖靈帶領過
[00:07:28.700 --> 00:07:31.600]  第一個我相信大家都不太陌生的
[00:07:31.600 --> 00:07:34.200]  就是菲利
[00:07:34.200 --> 00:07:37.600]  在《司徒華林傳》第八章第十九節
[00:07:37.600 --> 00:07:39.200]  大家都可能很熟悉
[00:07:39.200 --> 00:07:40.400]  就是菲利
[00:07:40.400 --> 00:07:45.500]  菲利是那七個執事之一
[00:07:45.500 --> 00:07:48.600]  被聖靈帶到那裏
[00:07:48.600 --> 00:07:53.600]  去在曠野遇見埃提阿伯
[00:07:53.600 --> 00:07:56.700]  或者伊索比亞的一個太監
[00:07:56.700 --> 00:07:58.800]  聖靈帶領他
[00:07:58.800 --> 00:08:01.500]  去到和這個太監相遇
[00:08:01.500 --> 00:08:07.600]  大家知道後來的故事是發生什麼事嗎?
[00:08:07.600 --> 00:08:10.500]  那個太監正在看聖經
[00:08:10.500 --> 00:08:12.100]  於是聖靈帶領他
[00:08:12.100 --> 00:08:13.300]  藉著這個時候
[00:08:13.300 --> 00:08:14.800]  就將聖經裏面
[00:08:14.800 --> 00:08:19.100]  耶穌在《倚創亞書》裏面所說的
[00:08:19.100 --> 00:08:20.900]  受苦的僕人
[00:08:20.900 --> 00:08:21.800]  換句話說
[00:08:21.800 --> 00:08:23.800]  就將福音傳了給他
[00:08:23.800 --> 00:08:29.600]  聖靈帶領菲利去傳福音
[00:08:29.600 --> 00:08:32.200]  然後《使徒行傳》第十章
[00:08:32.200 --> 00:08:34.700]  亦都說到有一件事情發生
[00:08:34.700 --> 00:08:35.800]  是彼得
[00:08:35.800 --> 00:08:37.300]  使徒彼得
[00:08:37.300 --> 00:08:38.800]  是聖靈帶領他
[00:08:38.800 --> 00:08:40.200]  去到一個外邦人
[00:08:40.200 --> 00:08:42.900]  那個外邦人叫做
[00:08:42.900 --> 00:08:43.900]  大家知道是什麼嗎?
[00:08:43.900 --> 00:08:45.600]  第十章那裏說
[00:08:45.600 --> 00:08:47.700]  是哥尼劉
[00:08:47.700 --> 00:08:52.000]  是一個意大利的白夫長
[00:08:52.000 --> 00:08:55.800]  聖靈帶領彼得
[00:08:55.800 --> 00:08:59.600]  去到也帶領了他們順主
[00:08:59.600 --> 00:09:01.100]  接著《使徒行傳》
[00:09:01.100 --> 00:09:04.100]  亦都說到有兩件事
[00:09:04.100 --> 00:09:06.300]  在《使徒行傳》十三章那裏
[00:09:06.300 --> 00:09:10.200]  就是安提拉教會的先知和教師
[00:09:10.200 --> 00:09:12.800]  隨著聖靈的帶領
[00:09:12.800 --> 00:09:14.100]  聖經裏面說
[00:09:14.100 --> 00:09:15.800]  聖靈跟他們說
[00:09:15.800 --> 00:09:19.100]  要將巴拿巴和蘇羅分別出來
[00:09:19.100 --> 00:09:21.300]  蘇羅即是後來的稱呼是什麼?
[00:09:21.300 --> 00:09:22.600]  就是保羅
[00:09:22.600 --> 00:09:24.100]  他們就開始
[00:09:24.100 --> 00:09:28.800]  在《使徒行傳》裏面的第一個傳道的旅程
[00:09:28.800 --> 00:09:31.200]  是聖靈帶領他們的
[00:09:31.200 --> 00:09:35.900]  當然接著大家會很熟悉的
[00:09:35.900 --> 00:09:37.800]  在《使徒行傳》第十六章
[00:09:37.800 --> 00:09:39.000]  六節到第七節
[00:09:39.000 --> 00:09:41.600]  馬其頓的呼聲
[00:09:41.600 --> 00:09:46.000]  聖靈帶領保羅和巴拿巴
[00:09:46.000 --> 00:09:47.800]  是怎樣去到馬其頓那裏
[00:09:47.800 --> 00:09:51.800]  將福音傳到亞細亞那裏
[00:09:51.800 --> 00:09:52.600]  大家留意
[00:09:52.600 --> 00:09:56.100]  我所講的那些聖靈的帶領
[00:09:56.100 --> 00:09:57.700]  我看到明顯的
[00:09:57.700 --> 00:09:59.400]  聖經裏面的例子
[00:09:59.400 --> 00:10:01.100]  就是這麼多個
[00:10:01.100 --> 00:10:02.100]  如果我有漏的話
[00:10:02.100 --> 00:10:03.100]  待會完了崇拜之後
[00:10:03.100 --> 00:10:05.200]  你跟我說好嗎?
[00:10:05.200 --> 00:10:06.700]  大概就是這麼多個
[00:10:06.700 --> 00:10:09.500]  大家有沒有留意到
[00:10:09.500 --> 00:10:11.200]  新約聖經裏面講到
[00:10:11.200 --> 00:10:13.600]  聖靈帶領人
[00:10:13.600 --> 00:10:16.200]  這裏講到是做一些特別的事
[00:10:16.200 --> 00:10:18.500]  去一個特別的地方
[00:10:18.500 --> 00:10:21.800]  是完成一個特別的任務的
[00:10:21.800 --> 00:10:23.600]  通常都是這樣去帶領的
[00:10:23.600 --> 00:10:24.800]  因此主耶穌
[00:10:24.800 --> 00:10:26.600]  被帶領去受試探
[00:10:26.600 --> 00:10:29.300]  早期的使徒被帶領去完成
[00:10:29.300 --> 00:10:32.400]  神要藉著他們完成的福音的事工
[00:10:32.400 --> 00:10:34.600]  這些都是我們一般所認識的
[00:10:34.600 --> 00:10:38.000]  關於聖靈的帶領
[00:10:38.000 --> 00:10:40.200]  問問大家
[00:10:40.200 --> 00:10:43.200]  你有沒有類似的經歷?
[00:10:43.200 --> 00:10:44.200]  你有沒有類似的經歷?
[00:10:44.200 --> 00:10:45.700]  我自己
[00:10:45.700 --> 00:10:48.700]  回想我自己信主而來的經歷
[00:10:48.700 --> 00:10:50.000]  我自己
[00:10:50.000 --> 00:10:51.500]  這幾天回想
[00:10:51.500 --> 00:10:53.500]  我有沒有類似的經歷?
[00:10:53.500 --> 00:10:55.800]  有沒有聖靈帶領我去
[00:10:55.800 --> 00:10:59.300]  一些我之前不知道的
[00:10:59.300 --> 00:11:01.100]  忽然間聽到一把聲音說
[00:11:01.100 --> 00:11:02.400]  是Fred
[00:11:02.400 --> 00:11:08.100]  或者王永佳你去那裏吧
[00:11:08.100 --> 00:11:10.200]  照我的記憶我就沒有
[00:11:10.200 --> 00:11:12.000]  我不知道你們有沒有
[00:11:12.000 --> 00:11:14.200]  你們有沒有?
[00:11:14.200 --> 00:11:17.000]  我不是否認有沒有這些事
[00:11:17.000 --> 00:11:18.500]  很明顯聖經裏面
[00:11:18.500 --> 00:11:20.900]  是有記載的
[00:11:20.900 --> 00:11:22.500]  當我回想我自己信主的經歷
[00:11:22.500 --> 00:11:26.200]  或者觀察其他信徒的經歷
[00:11:26.200 --> 00:11:28.600]  也包括歷代聖徒的經歷
[00:11:28.600 --> 00:11:30.700]  教會歷史裏面
[00:11:30.700 --> 00:11:33.000]  我看到這些特別的經歷
[00:11:33.000 --> 00:11:33.700]  不是沒有
[00:11:33.700 --> 00:11:37.300]  但不是經常有
[00:11:37.300 --> 00:11:38.800]  我不否認有
[00:11:38.800 --> 00:11:45.500]  我看過一些傳記
[00:11:45.500 --> 00:11:47.800]  間中都有
[00:11:47.800 --> 00:11:49.000]  但是這個是不是
[00:11:49.000 --> 00:11:52.900]  為什麼我們沒有呢?
[00:11:52.900 --> 00:11:54.800]  是不是我們其他人
[00:11:54.800 --> 00:11:59.400]  表示沒有聖靈的帶領呢?
[00:11:59.400 --> 00:12:04.100]  於是我們今天就要看第二點
[00:12:04.100 --> 00:12:06.600]  我們回到羅馬書這段經文
[00:12:06.600 --> 00:12:07.400]  羅馬書這段經文
[00:12:07.400 --> 00:12:09.400]  大家留意八章第十四節
[00:12:09.400 --> 00:12:11.400]  講聖靈的帶領
[00:12:11.400 --> 00:12:15.800]  在這裏有沒有講到做什麼事?
[00:12:15.800 --> 00:12:17.100]  有沒有?
[00:12:17.100 --> 00:12:20.500]  或者去什麼地方?
[00:12:20.500 --> 00:12:23.500]  似乎沒有
[00:12:23.500 --> 00:12:24.300]  似乎沒有
[00:12:24.300 --> 00:12:26.600]  羅馬書這段經文所講的
[00:12:26.600 --> 00:12:27.600]  聖靈的帶領
[00:12:27.600 --> 00:12:29.300]  或者被聖靈的帶領
[00:12:29.300 --> 00:12:32.400]  究竟又是什麼一回事呢?
[00:12:32.400 --> 00:12:33.400]  大家留意
[00:12:33.400 --> 00:12:35.600]  這裏羅馬書第八章
[00:12:35.600 --> 00:12:37.000]  講這個帶領
[00:12:37.000 --> 00:12:39.600]  和我們剛才看的經文
[00:12:39.600 --> 00:12:42.500]  剛才我跟大家分享的
[00:12:42.500 --> 00:12:45.200]  似乎是很不同
[00:12:45.200 --> 00:12:48.500]  和另類的帶領
[00:12:48.500 --> 00:12:49.800]  剛才我所分享的
[00:12:49.800 --> 00:12:52.600]  是關乎一些外在的環境
[00:12:52.600 --> 00:12:54.200]  帶領一些事
[00:12:54.200 --> 00:12:55.800]  去一些地方
[00:12:55.800 --> 00:12:56.500]  但羅馬書
[00:12:56.500 --> 00:12:57.100]  大家留意
[00:12:57.100 --> 00:12:59.000]  在八章第十四節
[00:12:59.000 --> 00:13:00.200]  似乎講到
[00:13:00.200 --> 00:13:01.000]  上文下理
[00:13:01.000 --> 00:13:04.400]  講到跟我們生命有關係
[00:13:04.400 --> 00:13:06.000]  特別
[00:13:06.000 --> 00:13:07.800]  這裏提到什麼呢?
[00:13:07.800 --> 00:13:13.300]  是聖靈和肉體之間
[00:13:13.300 --> 00:13:15.300]  信服和不信服
[00:13:15.300 --> 00:13:19.200]  聖靈的關係的問題
[00:13:19.200 --> 00:13:23.200]  我們要明白這段經文的時候
[00:13:23.200 --> 00:13:24.400]  我們必須要知道
[00:13:24.400 --> 00:13:26.300]  在羅馬書第八章
[00:13:26.300 --> 00:13:28.200]  其實接下來這兩個星期
[00:13:28.200 --> 00:13:28.800]  你會發現
[00:13:28.800 --> 00:13:30.000]  我們都分別
[00:13:30.000 --> 00:13:33.800]  其實由羅馬書第八章第一節開始
[00:13:33.800 --> 00:13:36.100]  分開幾次去看
[00:13:36.100 --> 00:13:37.500]  大家有沒有留意?
[00:13:37.500 --> 00:13:38.400]  裏面講的內容
[00:13:38.400 --> 00:13:42.000]  其實都很相似
[00:13:42.000 --> 00:13:43.800]  大家留意今天我們看這段經文
[00:13:43.800 --> 00:13:45.500]  是一個大圖畫裏面的
[00:13:45.500 --> 00:13:51.100]  一個很小的片段
[00:13:51.100 --> 00:13:51.900]  我們要明白
[00:13:51.900 --> 00:13:54.000]  這個很小的片段的時候
[00:13:54.000 --> 00:13:56.600]  大家要忍耐一下
[00:13:56.600 --> 00:13:58.600]  我要和大家先看大圖畫
[00:13:58.600 --> 00:14:00.000]  現在大家才明白
[00:14:00.000 --> 00:14:03.100]  這個小的片段是什麼意思
[00:14:03.100 --> 00:14:05.200]  要明白羅馬書第八章
[00:14:05.200 --> 00:14:07.400]  這個小的片段
[00:14:07.400 --> 00:14:12.700]  必須要由羅馬書第五章開始去看
[00:14:12.700 --> 00:14:14.800]  今天我不和大家去看聖經
[00:14:14.800 --> 00:14:16.500]  第五章
[00:14:16.500 --> 00:14:18.200]  大家回去有機會看的時候
[00:14:18.200 --> 00:14:20.000]  第五章
[00:14:20.000 --> 00:14:23.000]  保羅開始提到很多特別的字眼
[00:14:23.000 --> 00:14:31.900]  包括因典、律法、罪、聖靈、肉體等等的字眼
[00:14:31.900 --> 00:14:33.700]  在第五章開始
[00:14:33.700 --> 00:14:38.100]  保羅說我們因為信心的緣故
[00:14:38.100 --> 00:14:41.800]  因信就稱義了
[00:14:41.800 --> 00:14:43.300]  我們因信稱義之後
[00:14:43.300 --> 00:14:50.000]  保羅說我們現在就站在神的因典當中
[00:14:50.000 --> 00:14:51.200]  神的因典
[00:14:51.200 --> 00:14:52.300]  他接著解釋
[00:14:52.300 --> 00:14:55.800]  是因為主耶穌基督的信服
[00:14:55.800 --> 00:14:58.600]  耶穌基督什麼時候信服?
[00:14:58.600 --> 00:15:00.200]  信服上十字架
[00:15:00.200 --> 00:15:01.900]  為我們擺上
[00:15:01.900 --> 00:15:04.800]  然後因為主耶穌基督的信服
[00:15:04.800 --> 00:15:07.500]  抵消了罪的結果
[00:15:07.500 --> 00:15:10.100]  我們不再被定罪
[00:15:10.100 --> 00:15:13.500]  這個就是第五章開始說的
[00:15:13.500 --> 00:15:17.000]  保羅接著解釋的時候
[00:15:17.000 --> 00:15:19.600]  他說律法的出現使過犯增多
[00:15:19.600 --> 00:15:21.600]  然而罪在哪裡增多
[00:15:21.600 --> 00:15:23.700]  因典就增多了
[00:15:23.700 --> 00:15:24.600]  他接著這麼說
[00:15:24.600 --> 00:15:26.200]  是第五章第二十節
[00:15:26.200 --> 00:15:27.900]  有人可能因此說
[00:15:27.900 --> 00:15:33.000]  這樣罪越多,因典越多
[00:15:33.000 --> 00:15:35.100]  有些人的轉數就很快
[00:15:35.100 --> 00:15:36.500]  然後呢?
[00:15:36.500 --> 00:15:39.000]  什麼意思?
[00:15:39.000 --> 00:15:44.000]  犯罪多些,因典就多些
[00:15:44.000 --> 00:15:46.600]  大家會不會這樣想?
[00:15:46.600 --> 00:15:47.800]  有些人的轉數很快
[00:15:47.800 --> 00:15:50.200]  於是保羅也知道有些人這樣想
[00:15:50.200 --> 00:15:51.600]  有人以為
[00:15:51.600 --> 00:15:55.900]  因此我們就可以肆意犯罪
[00:15:55.900 --> 00:15:57.400]  犯罪之後
[00:15:57.400 --> 00:15:59.200]  有因典做什麼?
[00:15:59.200 --> 00:16:01.700]  做保險
[00:16:01.700 --> 00:16:03.800]  做打底
[00:16:03.800 --> 00:16:06.300]  犯罪越多,因典越多
[00:16:06.300 --> 00:16:11.300]  保羅當然不是這個意思
[00:16:11.300 --> 00:16:12.600]  接著第六章
[00:16:12.600 --> 00:16:13.600]  保羅就這麼說
[00:16:13.600 --> 00:16:14.800]  怎麼可以?
[00:16:14.800 --> 00:16:17.100]  我們如果在罪裡面
[00:16:17.100 --> 00:16:20.300]  叫因典更加多的時候
[00:16:20.300 --> 00:16:24.100]  我們萬萬不能
[00:16:24.100 --> 00:16:26.300]  不可以
[00:16:26.300 --> 00:16:28.200]  於是接著在第六章
[00:16:28.200 --> 00:16:31.000]  保羅忽然間就說
[00:16:31.000 --> 00:16:32.900]  你們信耶穌的時候
[00:16:32.900 --> 00:16:35.300]  做了什麼?
[00:16:35.300 --> 00:16:39.000]  信耶穌的時候
[00:16:39.000 --> 00:16:40.400]  你們記不記得
[00:16:40.400 --> 00:16:41.700]  你們信耶穌的時候
[00:16:41.700 --> 00:16:43.500]  受洗的時候
[00:16:43.500 --> 00:16:44.700]  第六章說
[00:16:44.700 --> 00:16:47.400]  你是與主耶穌
[00:16:47.400 --> 00:16:53.000]  同死同復活
[00:16:53.000 --> 00:16:55.200]  那個經歷
[00:16:55.200 --> 00:16:59.600]  代表你已經向罪死
[00:16:59.600 --> 00:17:03.000]  現在你是與耶穌一同復活
[00:17:03.000 --> 00:17:04.500]  因此你們現在
[00:17:04.500 --> 00:17:06.700]  在因典底下的意思是
[00:17:06.700 --> 00:17:09.600]  你不再犯罪
[00:17:09.600 --> 00:17:13.500]  你以前的罪是一筆勾銷
[00:17:13.500 --> 00:17:15.100]  但不是代表
[00:17:15.100 --> 00:17:18.700]  你從此可以肆無忌憚地犯罪
[00:17:18.700 --> 00:17:25.300]  保羅接著會解釋下去
[00:17:25.300 --> 00:17:28.300]  我們是不是可以
[00:17:28.300 --> 00:17:30.000]  時時在罪裡面
[00:17:30.000 --> 00:17:33.100]  就叫因典可以更加多呢?
[00:17:33.100 --> 00:17:34.200]  第七章
[00:17:34.200 --> 00:17:37.600]  保羅又重覆這個主題
[00:17:37.600 --> 00:17:39.600]  有些人這樣說第七章
[00:17:39.600 --> 00:17:41.400]  人都是軟弱的
[00:17:41.400 --> 00:17:43.400]  犯罪是必然的
[00:17:43.400 --> 00:17:45.500]  你有沒有聽過很多人這樣說
[00:17:45.500 --> 00:17:48.300]  就算基督徒
[00:17:48.300 --> 00:17:50.400]  你與我誰都不軟弱
[00:17:50.400 --> 00:17:53.200]  我們每個人都一定會犯罪
[00:17:53.200 --> 00:17:56.900]  神的因典自然會
[00:17:56.900 --> 00:17:58.100]  饒恕我們
[00:17:58.100 --> 00:17:59.600]  犯罪之後
[00:17:59.600 --> 00:18:01.900]  神就會寬恕我們
[00:18:01.900 --> 00:18:04.700]  因此我們不需要怕犯罪
[00:18:04.700 --> 00:18:05.900]  第七章
[00:18:05.900 --> 00:18:10.300]  保羅特別說到肉體
[00:18:10.300 --> 00:18:12.200]  那個掙扎就是這樣
[00:18:12.200 --> 00:18:14.200]  我真苦
[00:18:14.200 --> 00:18:15.900]  我要想做的就做不到
[00:18:15.900 --> 00:18:19.000]  我不想做就好像我們要做
[00:18:19.000 --> 00:18:22.700]  有些人就這樣去形容基督徒的生命
[00:18:22.700 --> 00:18:25.900]  那個掙扎
[00:18:25.900 --> 00:18:27.800]  但保羅這樣說
