
[00:00:00.000 --> 00:00:02.640]  好 大家姐妹平安
[00:05:47.400 --> 00:05:51.400]  但應用喺呢個處境之下 其實講緊咩嘢呢
[00:05:51.400 --> 00:05:54.400]  如果前面段經文係講緊一個盲眼嘅人
[00:05:54.400 --> 00:05:58.400]  盲眼嘅人好返 佢被趕出會堂
[00:05:58.400 --> 00:06:02.400]  但係佢跟咗耶穌 其實背後嘅含義
[00:06:02.400 --> 00:06:05.400]  即係話呢 其實呢一個盲眼嘅人
[00:06:05.400 --> 00:06:11.400]  好返嘅人呢 其實佢認得耶穌先至係佢嘅羊人
[00:06:11.400 --> 00:06:15.400]  佢跟佢 嗰啲賊 盜賊
[00:06:15.400 --> 00:06:18.400]  嚟想要勒呢啲羊走嗰啲呢
[00:06:18.400 --> 00:06:21.400]  嗰啲羊呢 其實係唔聽佢嘅聲音 即係影射緊呢
[00:06:21.400 --> 00:06:25.400]  嗰啲法治賽人 你好似有喺呢個當時嘅建制嘅裏面
[00:06:25.400 --> 00:06:29.400]  冇錯呀 你係宗教領袖 你係管理會堂 你係管理聖殿添
[00:06:29.400 --> 00:06:33.400]  但問題就係嗰啲羊唔聽你 因為佢認得我嘅聲音
[00:06:33.400 --> 00:06:37.400]  所以其實耶穌喺度咁樣講 其實有咁樣影射緊呢
[00:06:37.400 --> 00:06:40.400]  當時候嗰啲嘅法治賽人 宗教領袖咁樣含義後面嚟嘅
[00:06:40.400 --> 00:06:44.400]  你哋其實係賊 對嗰啲羊嚟講 佢認得我
[00:06:44.400 --> 00:06:47.400]  但佢哋唔認得你哋嘅聲音 唔會跟住你哋走嘅
[00:06:47.400 --> 00:06:51.400]  其實我想講呢個係引言嚟嘅 引入去下面
[00:06:51.400 --> 00:06:55.400]  因為最主要今日想講嘅就係第七節開始講到第十八節
[00:06:55.400 --> 00:07:00.400]  喺呢個咁樣嘅比喻嘅裏面 耶穌又再對佢哋講
[00:07:00.400 --> 00:07:06.400]  大家留意頭先大家讀嘅時候 有幾個說話係好重要嘅
[00:07:06.400 --> 00:07:13.400]  有兩個句說話 第一句說話叫做 耶穌話我係羊的門
[00:07:13.400 --> 00:07:19.400]  我係羊的門 第七節去到第十節呢 呢句說話講咗兩次
[00:07:19.400 --> 00:07:27.400]  第二句說話就係 我係好木人 由第十一節去到第十八節裏面呢 又係講咗兩次
[00:07:27.400 --> 00:07:32.400]  唔知大家有冇聽過喺《約翰福音》裏面有七個「我是」
[00:07:32.400 --> 00:07:40.400]  《約翰福音》係一個好精彩嘅 去描寫耶穌嘅一個神學作品
[00:07:40.400 --> 00:07:45.400]  即係話佢用咗好多言語去講耶穌係邊個 咁用咗七個「我是」
[00:07:45.400 --> 00:07:51.400]  有啲我哋好熟㗎 即係「我是生命的糧」
[00:07:51.400 --> 00:07:56.400]  「我是世界的光」 「我是道路真理生命」
[00:07:56.400 --> 00:08:02.400]  「我是真葡萄樹」 「我是復活」「我是生命」
[00:08:02.400 --> 00:08:06.400]  即係「復活在我 生命也在我」呢 呢句其實原本就係「我是復活 我是生命」
[00:08:06.400 --> 00:08:11.400]  仲有就係「我是羊的門」 「我是好木人」
[00:08:11.400 --> 00:08:15.400]  七個「我是」係表示緊耶穌係邊一個
[00:08:15.400 --> 00:08:19.400]  佢係真係從神而來嗰個嘅神嘅兒子 佢係基督
[00:08:19.400 --> 00:08:28.400]  好喇 喺呢段經文裏面用咗兩個 呢兩個咁樣嘅說話去講緊耶穌同埋佢嗰啲羊之間嘅關係
[00:08:28.400 --> 00:08:32.400]  其實嗰啲羊呢係有好多需要嘅
[00:08:32.400 --> 00:08:39.400]  耶穌就用咗呢個咁樣嘅講法去表示緊 去帶出嗰啲嘅羊 即係今日你同埋我
[00:08:39.400 --> 00:08:44.400]  我哋都係耶穌嘅羊 我哋其實有咩需要 耶穌點樣能夠滿足我哋
[00:08:44.400 --> 00:08:50.400]  喺滿足我哋嘅時候 其實佢都想對我哋呢啲群嘅羊呢 有啲乜嘢嘅期待同埋期望
[00:08:50.400 --> 00:08:54.400]  好喇 我想講嘅第一樣就係第七節去到第十節嘅裏面呢
[00:08:54.400 --> 00:09:00.400]  呢度用咗兩次講 耶穌話「實實在在地告訴你們 我就是羊嘅門」
[00:09:00.400 --> 00:09:03.400]  第九節就話「我就是門」
[00:09:03.400 --> 00:09:09.400]  呢個耶穌講「我係門」嘅時候呢 佢講緊羊圈嗰度門
[00:09:09.400 --> 00:09:14.400]  羊圈嗰度門呢 佢用嚟做一個對比嘅
[00:09:14.400 --> 00:09:21.400]  對比緊呢 佢話「我係門」跟住就話「凡在我耳先來的都是賊 是強盜」
[00:09:21.400 --> 00:09:26.400]  所以佢用門去對比緊強盜同埋賊 兩次都係嘅
[00:09:26.400 --> 00:09:30.400]  咁其實耶穌想講咩呢 當耶穌話「我係羊嘅門」嘅時候
[00:09:30.400 --> 00:09:34.400]  其實佢想帶出一個咩嘅訊息呢
[00:09:34.400 --> 00:09:37.400]  耶穌話「我係羊嘅門」
[00:09:37.400 --> 00:09:40.400]  呢段經文呢其實如果我哋想了解呢
[00:09:40.400 --> 00:09:44.400]  我哋應該同個相反嗰個盜賊去做個對比
[00:09:44.400 --> 00:09:46.400]  比較上容易啲去明白嘅
[00:09:46.400 --> 00:09:51.400]  佢話「在我耳先來的都是賊 是強盜 羊唔聽佢地」
[00:09:51.400 --> 00:09:55.400]  當然講緊前面頭先我講嗰個盲眼嘅人好返
[00:09:55.400 --> 00:09:59.400]  耶穌話「呢個人認得我嘅聲音 佢唔睬你」
[00:09:59.400 --> 00:10:02.400]  「凡在我耳先來嘅當然唔係講緊全部啦」
[00:10:02.400 --> 00:10:06.400]  即係講緊當代嘅社會裏面有啲假嘅宗教領袖
[00:10:06.400 --> 00:10:08.400]  嗰啲唔係真係從神而嚟嘅
[00:10:08.400 --> 00:10:12.400]  嗰啲假嘅彌賽 假嘅教師 假嘅師父
[00:10:12.400 --> 00:10:15.400]  嗰啲唔信耶穌嘅宗教領袖
[00:10:15.400 --> 00:10:19.400]  呢啲其實係屬於神嘅子民係唔會聽佢地嘅
[00:10:19.400 --> 00:10:20.400]  呢個係第一樣嘢
[00:10:20.400 --> 00:10:23.400]  好啦 耶穌轉一步話「佢係羊嘅門」
[00:10:23.400 --> 00:10:30.400]  其實「羊嘅門」呢個含義係講緊一個出入嘅途徑
[00:10:30.400 --> 00:10:34.400]  耶穌話「我係羊嘅門」係講緊要透過佢
[00:10:34.400 --> 00:10:38.400]  透過呢道門 嗰啲羊先能夠得到啲嘢
[00:10:38.400 --> 00:10:40.400]  得到啲咩呢 佢話咩
[00:10:40.400 --> 00:10:42.400]  佢話「我就是門」第九節
[00:10:42.400 --> 00:10:48.400]  「凡從我進來的必然得救 並且出入得草吃」
[00:10:48.400 --> 00:10:52.400]  呢樣嘢 從呢道門經過就可以得救
[00:10:52.400 --> 00:10:54.400]  呢個有雙重意思
[00:10:54.400 --> 00:10:56.400]  得救即係安全 平安
[00:10:56.400 --> 00:11:00.400]  因為夜晚可能有啲豺狼 可能有啲野獸嚟侵襲佢地
[00:11:00.400 --> 00:11:05.400]  佢從呢道門入咗去之後就受到保護 安全
[00:11:05.400 --> 00:11:08.400]  另外一個進心嘅含義就係講緊得救
[00:11:08.400 --> 00:11:10.400]  即係真係救贖同埋救恩
[00:11:10.400 --> 00:11:12.400]  耶穌係與大相關 話俾啲人聽
[00:11:12.400 --> 00:11:15.400]  其實呢啲羊透過我 透過我呢
[00:11:15.400 --> 00:11:17.400]  能夠進入到去平安安全嘅裏面
[00:11:17.400 --> 00:11:20.400]  同時間得到呢個救贖
[00:11:20.400 --> 00:11:24.400]  而且唔單止咁 仲要出入得咩
[00:11:24.400 --> 00:11:26.400]  得草吃
[00:11:26.400 --> 00:11:29.400]  意思話 透過耶穌 透過呢道門
[00:11:29.400 --> 00:11:31.400]  嗰啲嘅羊係得到咩
[00:11:31.400 --> 00:11:36.400]  餵羊 得到生命上面嘅種種嘅供應
[00:11:36.400 --> 00:11:39.400]  原來耶穌話佢係羊嘅門
[00:11:39.400 --> 00:11:41.400]  影射緊 或者係含義之下話呢
[00:11:41.400 --> 00:11:43.400]  佢係同啲盜賊唔同嘅
[00:11:43.400 --> 00:11:45.400]  其實係要偷嘢 係要破壞
[00:11:45.400 --> 00:11:46.400]  但係耶穌話佢嚟呢
[00:11:46.400 --> 00:11:48.400]  係要叫嗰啲嘅羊呢
[00:11:48.400 --> 00:11:51.400]  能夠平安 能夠得到救贖
[00:11:51.400 --> 00:11:54.400]  而且得到好多好多嘅供應
[00:11:54.400 --> 00:11:56.400]  生命得著供應
[00:11:56.400 --> 00:11:58.400]  第十節
[00:11:58.400 --> 00:12:00.400]  呢個係我哋好熟嘅經文
[00:12:00.400 --> 00:12:02.400]  佢進一步再講
[00:12:02.400 --> 00:12:03.400]  佢講咩呢 佢話
[00:12:03.400 --> 00:12:07.400]  盜賊來 無非要偷竊 殺害 毀壞
[00:12:07.400 --> 00:12:10.400]  我來了 是要叫羊得生命
[00:12:10.400 --> 00:12:12.400]  並且得的更豐盛
[00:12:12.400 --> 00:12:14.400]  差唔多我哋羊夫人最熟就呢節
[00:12:14.400 --> 00:12:15.400]  係咪
[00:12:15.400 --> 00:12:18.400]  我隔離嗰個 問佢你識唔識背呀
[00:12:18.400 --> 00:12:19.400]  你唔識背 即係話
[00:12:19.400 --> 00:12:21.400]  你好畀心機度呀
[00:12:21.400 --> 00:12:29.400]  大家你唔理解
[00:12:29.400 --> 00:12:30.400]  或者你可唔可以想像
[00:12:30.400 --> 00:12:32.400]  咩叫豐盛嘅生命呀
[00:12:32.400 --> 00:12:34.400]  豐盛嘅生命
[00:12:34.400 --> 00:12:36.400]  我自己默想呢個好耐啦
[00:12:36.400 --> 00:12:38.400]  豐盛嘅生命呢
[00:12:38.400 --> 00:12:41.400]  通常我哋有一種嘅聯想
[00:12:41.400 --> 00:12:45.400]  就係話 一個人係一個好
[00:12:45.400 --> 00:12:46.400]  各方面呀
[00:12:46.400 --> 00:12:48.400]  即係人生各方面呢
[00:12:48.400 --> 00:12:49.400]  其實都係好圓滿
[00:12:49.400 --> 00:12:51.400]  好豐富
[00:12:51.400 --> 00:12:53.400]  好有光彩
[00:12:53.400 --> 00:12:55.400]  好正嘅
[00:12:55.400 --> 00:12:56.400]  即係咁嘅意思係咪
[00:12:56.400 --> 00:12:57.400]  舉個例子
[00:12:57.400 --> 00:12:59.400]  如果我係個男士
[00:12:59.400 --> 00:13:02.400]  我呢就係一個爸爸
[00:13:02.400 --> 00:13:05.400]  咁我係一個好能夠照顧帶領屋企嘅爸爸
[00:13:05.400 --> 00:13:06.400]  我係一個丈夫
[00:13:06.400 --> 00:13:08.400]  我能夠好能夠愛太太
[00:13:08.400 --> 00:13:10.400]  好能夠照顧老婆嘅一個好嘅丈夫
[00:13:10.400 --> 00:13:12.400]  我係一個打工
[00:13:12.400 --> 00:13:14.400]  出面工作嘅
[00:13:14.400 --> 00:13:15.400]  如果我係人嘅下屬
[00:13:15.400 --> 00:13:17.400]  我就係一個好能夠幫助我老闆
[00:13:17.400 --> 00:13:19.400]  幫助佢無論係搵錢呀 明星呀
[00:13:19.400 --> 00:13:21.400]  幫助佢建立佢嘅聲譽呀
[00:13:21.400 --> 00:13:22.400]  好好嘅下屬
[00:13:22.400 --> 00:13:23.400]  如果我係做老細嘅
[00:13:23.400 --> 00:13:25.400]  我就會做一個好嘅老細
[00:13:25.400 --> 00:13:27.400]  我就會照顧好我嘅員工
[00:13:27.400 --> 00:13:28.400]  令間公司發展得好好啦
[00:13:28.400 --> 00:13:30.400]  我係教會嘅弟兄姊妹
[00:13:30.400 --> 00:13:32.400]  我就會係一個好熱誠嘅參與侍奉呀
[00:13:32.400 --> 00:13:34.400]  即係我又做組長呀
[00:13:34.400 --> 00:13:35.400]  又去祈禱會呀
[00:13:35.400 --> 00:13:36.400]  又去晴朗之家呀
[00:13:36.400 --> 00:13:38.400]  去晴朗飯局呀 諸如此類
[00:13:38.400 --> 00:13:40.400]  嘩 咁就係豐盛嘅生命啦
[00:13:40.400 --> 00:13:43.400]  你係咪好想呀
[00:13:43.400 --> 00:13:47.400]  各方面都好圓滿呀
[00:13:47.400 --> 00:13:48.400]  好豐富
[00:13:48.400 --> 00:13:50.400]  好滿溢
[00:13:50.400 --> 00:13:52.400]  係咪 咁嘅意思呢 佢講
[00:13:52.400 --> 00:13:53.400]  豐盛嘅生命
[00:13:53.400 --> 00:13:54.400]  佢冇解 因為
[00:13:54.400 --> 00:13:56.400]  佢冇再解釋呢個字眼
[00:13:56.400 --> 00:13:57.400]  所以其實呢
[00:13:57.400 --> 00:13:58.400]  我哋有好多想像嘅空間
[00:13:58.400 --> 00:14:00.400]  但我覺得如果要準確嘅
[00:14:00.400 --> 00:14:03.400]  了解呢一節經文嘅意思呢
[00:14:03.400 --> 00:14:05.400]  其實因為佢有個對比嘛
[00:14:05.400 --> 00:14:07.400]  佢對比佢嘅道策
[00:14:07.400 --> 00:14:09.400]  所以我哋應該從個道策嘅角度
[00:14:09.400 --> 00:14:10.400]  相反去諗
[00:14:10.400 --> 00:14:11.400]  咁就準確啲了解
[00:14:11.400 --> 00:14:13.400]  耶穌講豐盛嘅時候
[00:14:13.400 --> 00:14:14.400]  係咩意思
[00:14:14.400 --> 00:14:15.400]  大家有冇諗過呢
[00:14:15.400 --> 00:14:16.400]  頭先我話
[00:14:16.400 --> 00:14:18.400]  豐盛係咪講緊
[00:14:18.400 --> 00:14:20.400]  呢個人嘅生命呢係
[00:14:20.400 --> 00:14:22.400]  每一方面都好圓滿嘅
[00:14:22.400 --> 00:14:24.400]  佢係孝子
[00:14:24.400 --> 00:14:26.400]  佢係好老公 好丈夫
[00:14:26.400 --> 00:14:27.400]  佢係好員工
[00:14:27.400 --> 00:14:28.400]  佢係好嘅服事者
[00:14:28.400 --> 00:14:30.400]  諸如此類 諸如此類 好公民
[00:14:30.400 --> 00:14:32.400]  但你有冇諗過耶穌呀
[00:14:32.400 --> 00:14:33.400]  耶穌一生嘅裏面
[00:14:33.400 --> 00:14:35.400]  佢係咪孝子呢
[00:14:35.400 --> 00:14:37.400]  即刻有啲問號
[00:14:37.400 --> 00:14:39.400]  佢對阿爸阿媽
[00:14:39.400 --> 00:14:41.400]  似乎有陣時都唔係幾好
[00:14:41.400 --> 00:14:43.400]  喺人眼中
[00:14:43.400 --> 00:14:45.400]  保羅
[00:14:45.400 --> 00:14:47.400]  保羅係咪豐盛嘅人生呢
[00:14:47.400 --> 00:14:49.400]  生命係咪好豐盛呢
[00:14:49.400 --> 00:14:51.400]  唔該按照頭先嘅理解
[00:14:51.400 --> 00:14:53.400]  我諗起碼都數到佢幾樣衰嘢呢
[00:14:53.400 --> 00:14:55.400]  叫做"衰嘢"
[00:14:55.400 --> 00:14:57.400]  第一 佢同佢嘅拍檔巴拿巴
[00:14:57.400 --> 00:14:59.400]  嗌曬大交
[00:14:59.400 --> 00:15:01.400]  第二 佢都脾氣都幾躁嘅
[00:15:01.400 --> 00:15:03.400]  好火嘅
[00:15:03.400 --> 00:15:05.400]  令彼得都同佢嗌大輪
[00:15:05.400 --> 00:15:07.400]  然之後就
[00:15:07.400 --> 00:15:09.400]  好多人都覺得佢唔係幾好嘅
[00:15:09.400 --> 00:15:13.400]  甚至係彼得自己
[00:15:13.400 --> 00:15:15.400]  人生係咪豐盛呢
[00:15:15.400 --> 00:15:17.400]  呢個耶穌嘅大弟子
[00:15:17.400 --> 00:15:19.400]  聖經楊弗林都講
[00:15:19.400 --> 00:15:21.400]  三次不認
[00:15:21.400 --> 00:15:23.400]  就算耶穌挽回佢
[00:15:23.400 --> 00:15:25.400]  三次不認之後挽回佢
[00:15:25.400 --> 00:15:27.400]  即係嗰個問佢 你愛我比這些更深嗎
[00:15:27.400 --> 00:15:29.400]  楊弗林最後講
[00:15:29.400 --> 00:15:31.400]  講咗三次
[00:15:31.400 --> 00:15:33.400]  呢個呢 答曬啦
[00:15:33.400 --> 00:15:35.400]  好曬啦
[00:15:35.400 --> 00:15:37.400]  之後佢都要
[00:15:37.400 --> 00:15:39.400]  跌落個陷阱裏面嘅 大家記唔記得
[00:15:39.400 --> 00:15:41.400]  佢就問耶穌
[00:15:41.400 --> 00:15:43.400]  喂 呢個人點呀
[00:15:43.400 --> 00:15:45.400]  耶穌話關你咩事呀
[00:15:45.400 --> 00:15:47.400]  我要佢跟我
[00:15:47.400 --> 00:15:49.400]  你要佢跟我囉
[00:15:49.400 --> 00:15:51.400]  你問佢要點呢
[00:15:51.400 --> 00:15:53.400]  嗰種比較
[00:15:53.400 --> 00:15:55.400]  我想講嘅就係咩呢
[00:15:55.400 --> 00:15:57.400]  耶穌呢度講話生命嘅豐盛呢
[00:15:57.400 --> 00:15:59.400]  其實可能唔係指緊一個人
[00:15:59.400 --> 00:16:01.400]  願所有嘅範疇
[00:16:01.400 --> 00:16:03.400]  都好好呀
[00:16:03.400 --> 00:16:05.400]  我諗如果係咁呢
[00:16:05.400 --> 00:16:07.400]  冇乜人有豐盛嘅生命
[00:16:07.400 --> 00:16:09.400]  咁呢度想講係乜嘢呢
[00:16:09.400 --> 00:16:11.400]  如果我對比返呢節嘅
[00:16:11.400 --> 00:16:13.400]  經文嘅前半部嘅道策
[00:16:13.400 --> 00:16:15.400]  佢話道策呢就要
[00:16:15.400 --> 00:16:17.400]  偷善殺害毀壞 當然影射緊
[00:16:17.400 --> 00:16:19.400]  殺旦啦 即係惡者啦
[00:16:19.400 --> 00:16:21.400]  佢嚟到呢個世界
[00:16:21.400 --> 00:16:23.400]  佢要將人嘅生命
[00:16:23.400 --> 00:16:25.400]  裏面嘅一啲原本
[00:16:25.400 --> 00:16:27.400]  神俾我哋嘅嘢
[00:16:27.400 --> 00:16:29.400]  係好嘅嘢
[00:16:29.400 --> 00:16:31.400]  偷走
