
[00:00:00.000 --> 00:00:05.520]  好,我們一起祈禱,求主幫助我們明白祂的說話
[00:02:58.640 --> 00:03:01.640]  我又聽見從天上有聲音說
[00:03:01.640 --> 00:03:04.640]  你要把這話寫下來
[00:03:04.640 --> 00:03:10.640]  從今以後為主而死的人有福了
[00:03:10.640 --> 00:03:12.640]  聖靈回答時的
[00:03:12.640 --> 00:03:16.640]  他們結束勞苦而享安息
[00:03:16.640 --> 00:03:20.640]  因為工作的成果隨著他們
[00:03:20.640 --> 00:03:24.640]  而假如我們能夠按照聖經的教導
[00:03:24.640 --> 00:03:29.640]  培養正確的態度去看人生的話
[00:03:29.640 --> 00:03:31.640]  即使我們遇到苦難
[00:03:31.640 --> 00:03:35.640]  我們一樣可以在主的裡面有平安
[00:03:35.640 --> 00:03:37.640]  正如主耶穌曾經說
[00:03:37.640 --> 00:03:39.640]  我把這件事告訴你們
[00:03:39.640 --> 00:03:44.640]  是要使你們因跟我連結而有平安
[00:03:44.640 --> 00:03:47.640]  在世上你們有苦難
[00:03:47.640 --> 00:03:49.640]  但是你們要勇敢
[00:03:49.640 --> 00:03:52.640]  我已經勝過世界
[00:03:52.640 --> 00:03:56.640]  主耶穌預先告訴善妹娜教會
[00:03:56.640 --> 00:03:59.640]  還有十天的苦難
[00:03:59.640 --> 00:04:01.640]  鼓勵他們要繼續忠心
[00:04:01.640 --> 00:04:03.640]  勇敢面對
[00:04:03.640 --> 00:04:07.640]  享受與主連結而有的平安
[00:04:07.640 --> 00:04:10.640]  今天讓我們先看一幅地圖
[00:04:10.640 --> 00:04:14.640]  稍為了解一下啟示錄七間教會的地理位置
[00:04:14.640 --> 00:04:17.640]  比較細一點
[00:04:17.640 --> 00:04:19.640]  好像不太清楚
[00:04:19.640 --> 00:04:21.640]  不知道大家能不能看到號碼
[00:04:21.640 --> 00:04:22.640]  我編了號碼
[00:04:22.640 --> 00:04:25.640]  1,2,3,4,5,6,7
[00:04:25.640 --> 00:04:27.640]  一開始是以弗所教會
[00:04:27.640 --> 00:04:30.640]  去到第三間就是別加摩教會
[00:04:30.640 --> 00:04:32.640]  向上向北邊走
[00:04:32.640 --> 00:04:34.640]  然後向東南走
[00:04:34.640 --> 00:04:36.640]  順著地下去
[00:04:36.640 --> 00:04:39.640]  其實那七間教會在地理上
[00:04:39.640 --> 00:04:41.640]  都是很近距離的
[00:04:41.640 --> 00:04:44.640]  相距不過是幾十公里路程
[00:04:44.640 --> 00:04:51.640]  地圖上如果你看到那條比較黑的粗線
[00:04:51.640 --> 00:04:55.640]  其實就是代表由羅馬建造的大路
[00:04:55.640 --> 00:04:59.640]  這七間教會都是在那條大路上面
[00:04:59.640 --> 00:05:04.640]  所以以前那個時代送信都要走路
[00:05:04.640 --> 00:05:07.640]  沿著大路送信給他們
[00:05:07.640 --> 00:05:09.640]  也是很方便的
[00:05:09.640 --> 00:05:13.640]  現在我們要看主耶穌對別加摩教會
[00:05:13.640 --> 00:05:15.640]  第三間教會的診斷
[00:05:15.640 --> 00:05:19.640]  別加摩其實是一個山城
[00:05:19.640 --> 00:05:26.640]  由於地理位置使這個城不能成為商業中心
[00:05:26.640 --> 00:05:32.640]  但它成為了一個文化、宗教和羅馬政府
[00:05:32.640 --> 00:05:35.640]  在亞西亞省的行政中心
[00:05:35.640 --> 00:05:40.640]  由於各種宗教都有廟在那裡
[00:05:40.640 --> 00:05:44.640]  尤其是希臘崇拜的宙斯神
[00:05:44.640 --> 00:05:52.640]  故此耶穌基督的教會坐落在撒旦清王的地方
[00:05:52.640 --> 00:05:54.640]  就是這個原因
[00:05:54.640 --> 00:06:02.640]  當時所有基督徒都面對羅馬政府強迫人去拜蓋撒
[00:06:02.640 --> 00:06:03.640]  即是羅馬皇帝
[00:06:03.640 --> 00:06:07.640]  當時是將羅馬皇帝當神去拜
[00:06:07.640 --> 00:06:13.640]  別加摩既然是位於羅馬政府的行政中心
[00:06:13.640 --> 00:06:18.640]  那裡的羅馬官員也一定會去為難基督徒
[00:06:18.640 --> 00:06:26.640]  但主耶穌是那位有雙刃利劍的
[00:06:26.640 --> 00:06:29.640]  來審判教會
[00:06:29.640 --> 00:06:35.640]  讓基督徒明白主耶穌才是最後的審判者
[00:06:35.640 --> 00:06:39.640]  而不是那些羅馬的政府官員
[00:06:39.640 --> 00:06:47.640]  在第十三節主稱讚別加摩的信徒對主忠誠
[00:06:47.640 --> 00:06:52.640]  忠誠到一個程度甚至有一位信徒叫安提柏
[00:06:52.640 --> 00:06:57.640]  他是為了他的信仰來殉道
[00:06:57.640 --> 00:07:04.640]  在這裡叫這位安提柏做忠心的見證人
[00:07:04.640 --> 00:07:09.640]  面對宗教和政治上的壓力
[00:07:09.640 --> 00:07:14.640]  別加摩教會都沒有離棄他們的信仰
[00:07:14.640 --> 00:07:18.640]  這是主對他們的稱讚
[00:07:18.640 --> 00:07:21.640]  不過在第十四節
[00:07:21.640 --> 00:07:26.640]  主卻是「有些事責備他們」
[00:07:26.640 --> 00:07:31.640]  「有些」的意思是不止一件事
[00:07:31.640 --> 00:07:34.640]  當主耶穌責備已不所教會時
[00:07:34.640 --> 00:07:37.640]  祂說只有一件事要責備他們
[00:07:37.640 --> 00:07:43.640]  但對別加摩教會卻是有一些事要責備他們
[00:07:43.640 --> 00:07:46.640]  是什麼事呢?
[00:07:46.640 --> 00:07:52.640]  原來他們當中有些人是隨從了巴蘭的教訓
[00:07:52.640 --> 00:07:59.640]  這種教訓使得別加摩的信徒過一些放縱的生活
[00:07:59.640 --> 00:08:02.640]  在第十五節主耶穌也責備他們
[00:08:02.640 --> 00:08:10.640]  當中有些人是跟隨了尼哥拉派的教訓
[00:08:10.640 --> 00:08:17.640]  其實這兩派巴蘭或尼哥拉派都可能有同類型的思想
[00:08:17.640 --> 00:08:25.640]  這些思想使得信徒只講信仰
[00:08:25.640 --> 00:08:30.640]  不注意生活
[00:08:30.640 --> 00:08:33.640]  在提到他們隨從巴蘭的教訓時
[00:08:33.640 --> 00:08:36.640]  特別是指出他們有一件事
[00:08:36.640 --> 00:08:39.640]  就是吃祭過偶像的食物
[00:08:39.640 --> 00:08:45.640]  有犯淫亂的行為
[00:08:45.640 --> 00:08:50.640]  為什麼別加摩的信徒會犯這些罪呢?
[00:08:50.640 --> 00:08:55.640]  我們要先了解一下羅馬社會的一些情況
[00:08:55.640 --> 00:08:59.640]  雖然別加摩城不是一個商業的中心
[00:08:59.640 --> 00:09:06.640]  但信徒都很可能是有人經商的
[00:09:06.640 --> 00:09:08.640]  做生意的
[00:09:08.640 --> 00:09:12.640]  而羅馬社會有很多不同的商會
[00:09:12.640 --> 00:09:16.640]  做生意的人一定要加入商會
[00:09:16.640 --> 00:09:21.640]  不加入商會就很難做生意
[00:09:21.640 --> 00:09:27.640]  要加入商會就要跟其他商人一起談生意
[00:09:27.640 --> 00:09:31.640]  他們談生意去哪些地方呢?
[00:09:31.640 --> 00:09:35.640]  原來他們一定要去廟裡談
[00:09:35.640 --> 00:09:39.640]  去廟裡就要參加那裡的拜祭儀式
[00:09:39.640 --> 00:09:42.640]  當然要吃祭過的肉
[00:09:42.640 --> 00:09:49.640]  跟廟裡的廟祭有性關係
[00:09:49.640 --> 00:09:52.640]  在別加摩的信徒
[00:09:52.640 --> 00:09:54.640]  如果他做生意的話
[00:09:54.640 --> 00:09:56.640]  又繼續想做生意的話
[00:09:56.640 --> 00:09:57.640]  他開始的時候
[00:09:57.640 --> 00:10:00.640]  我估計可能心裡有些掙扎
[00:10:00.640 --> 00:10:02.640]  但假如有人告訴他
[00:10:02.640 --> 00:10:03.640]  不怕的
[00:10:03.640 --> 00:10:07.640]  信耶穌是使我們靈魂得救的
[00:10:07.640 --> 00:10:10.640]  我們的靈魂可以得永生
[00:10:10.640 --> 00:10:13.640]  但人的肉體是邪惡的
[00:10:13.640 --> 00:10:16.640]  肉體有一天會歸回塵土
[00:10:16.640 --> 00:10:18.640]  所以即使我們的肉體敗壞
[00:10:18.640 --> 00:10:19.640]  不要緊
[00:10:19.640 --> 00:10:22.640]  不會影響我們的靈魂得救的
[00:10:22.640 --> 00:10:24.640]  我也是別加摩教會會友
[00:10:24.640 --> 00:10:26.640]  所以你放心一起來吧
[00:10:26.640 --> 00:10:28.640]  很可能是這樣的情況
[00:10:28.640 --> 00:10:31.640]  聖經沒有詳細講清楚
[00:10:31.640 --> 00:10:34.640]  但這些巴蘭和尼哥拉的教訓
[00:10:34.640 --> 00:10:39.640]  其實很可能是受了希臘的一種哲學思想
[00:10:39.640 --> 00:10:43.640]  二元論的思想的影響
[00:10:43.640 --> 00:10:46.640]  二元論全部相對有兩面
[00:10:46.640 --> 00:10:50.640]  但這不是主耶穌基督的教訓
[00:10:50.640 --> 00:10:54.640]  主耶穌將來要審判信徒
[00:10:54.640 --> 00:10:59.640]  不只審判我們是否曾經口裡承認
[00:10:59.640 --> 00:11:01.640]  心裡相信
[00:11:01.640 --> 00:11:04.640]  而是要審判我們的行為
[00:11:04.640 --> 00:11:08.640]  主耶穌警告別加摩的信徒
[00:11:08.640 --> 00:11:12.640]  假如他們不悔改
[00:11:12.640 --> 00:11:17.640]  就會用口中的劍攻擊這些人
[00:11:17.640 --> 00:11:21.640]  不是說主耶穌在口裡套一把劍出來
[00:11:21.640 --> 00:11:23.640]  這樣比較神怪
[00:11:23.640 --> 00:11:28.640]  而是主耶穌好像一個審判官
[00:11:28.640 --> 00:11:30.640]  判人有罪
[00:11:30.640 --> 00:11:32.640]  如果他說那個人有罪
[00:11:32.640 --> 00:11:37.640]  自然有其他行刑官拉他出去斬首
[00:11:37.640 --> 00:11:44.640]  所以主耶穌口中的判詞就像劍一樣
[00:11:44.640 --> 00:11:47.640]  這麼有威力
[00:11:47.640 --> 00:11:50.640]  但如果有人願意悔改
[00:11:50.640 --> 00:11:54.640]  他就會賞賜隱藏著的瑪拿
[00:11:54.640 --> 00:11:56.640]  瑪拿我們如果熟悉舊約
[00:11:56.640 --> 00:12:01.640]  就知道是天父從天上降下來的食物
[00:12:01.640 --> 00:12:03.640]  這裡真的很有意思
[00:12:03.640 --> 00:12:05.640]  他們吃祭偶像的物
[00:12:05.640 --> 00:12:07.640]  吃祭偶像的食物
[00:12:07.640 --> 00:12:09.640]  現在耶穌告訴他們
[00:12:09.640 --> 00:12:11.640]  我用屬天的食物
[00:12:11.640 --> 00:12:15.640]  去代替那些祭偶像的食物
[00:12:15.640 --> 00:12:18.640]  又像給他們一塊白石頭
[00:12:18.640 --> 00:12:21.640]  上面寫著一些新的名字
[00:12:21.640 --> 00:12:23.640]  其實是代表一個新的生命
[00:12:23.640 --> 00:12:28.640]  和主耶穌有新的關係
[00:12:28.640 --> 00:12:31.640]  我們要看主耶穌給第四間教會
[00:12:31.640 --> 00:12:34.640]  推瓦推拉教會的信息
[00:12:34.640 --> 00:12:37.640]  推瓦推拉教會離開別加摩
[00:12:37.640 --> 00:12:40.640]  大約有五十公里的路程
[00:12:40.640 --> 00:12:43.640]  由別加摩向東南走五十公里
[00:12:43.640 --> 00:12:45.640]  推瓦推拉就很不同
[00:12:45.640 --> 00:12:47.640]  它是一個商業中心
[00:12:47.640 --> 00:12:49.640]  在這個城市裡
[00:12:49.640 --> 00:12:51.640]  真的有很多不同行業的商會
[00:12:51.640 --> 00:12:55.640]  現在考古找到很多商會的文件
[00:12:55.640 --> 00:12:59.640]  它比其他亞西亞省任何的城市
[00:12:59.640 --> 00:13:03.640]  商會都多很多
[00:13:03.640 --> 00:13:06.640]  主耶穌對這個教會的稱讚
[00:13:06.640 --> 00:13:08.640]  只有一句話
[00:13:08.640 --> 00:13:10.640]  就是十九節說
[00:13:10.640 --> 00:13:12.640]  我知道你的愛心
[00:13:12.640 --> 00:13:13.640]  信心
[00:13:13.640 --> 00:13:14.640]  侍奉
[00:13:14.640 --> 00:13:16.640]  和耐心
[00:13:16.640 --> 00:13:19.640]  我知道你現在所做的
[00:13:19.640 --> 00:13:23.640]  比先前的還要多
[00:13:23.640 --> 00:13:25.640]  這個稱讚真的好
[00:13:25.640 --> 00:13:30.640]  比以弗所教會更好
[00:13:30.640 --> 00:13:34.640]  這個教會除了努力地為主工作之外
[00:13:34.640 --> 00:13:36.640]  他們還是很有愛心的
[00:13:36.640 --> 00:13:40.640]  不像以弗所教會失去了起初的愛心
[00:13:40.640 --> 00:13:47.640]  但主對這個教會的負面批評是很長的
[00:13:47.640 --> 00:13:49.640]  雖然有幾次雜備的經文
[00:13:49.640 --> 00:13:52.640]  重點只有一個
[00:13:52.640 --> 00:13:57.640]  就是他們容忍了錯誤的教導
[00:13:57.640 --> 00:13:59.640]  這個錯誤的教導
[00:13:59.640 --> 00:14:03.640]  是由那位自稱是先知的女人
[00:14:03.640 --> 00:14:07.640]  耶洗碧傳播的
[00:14:07.640 --> 00:14:11.640]  在推瓦推拉教會裡
[00:14:11.640 --> 00:14:13.640]  是不是真的有一位女先知
[00:14:13.640 --> 00:14:15.640]  叫做耶洗碧呢?
[00:14:15.640 --> 00:14:18.640]  大概是有一位女先知
[00:14:18.640 --> 00:14:22.640]  但名字很可能不是真的叫做耶洗碧
[00:14:22.640 --> 00:14:25.640]  而是借用了舊約聖經裡
[00:14:25.640 --> 00:14:30.640]  那位阿哈王的王后的名字
[00:14:30.640 --> 00:14:32.640]  在舊約中的耶洗碧
[00:14:32.640 --> 00:14:34.640]  不是以色列人
[00:14:34.640 --> 00:14:39.640]  是拜巴力的外邦女子
[00:14:39.640 --> 00:14:42.640]  當她成為了阿哈王的王后之後
[00:14:42.640 --> 00:14:46.640]  她殺害了很多上主的先知
[00:14:46.640 --> 00:14:49.640]  結果上主就用以利亞先知
[00:14:49.640 --> 00:14:51.640]  去殺了由耶洗碧供養的
[00:14:51.640 --> 00:14:54.640]  八百位的拜巴力的先知
[00:14:54.640 --> 00:14:59.640]  有興趣詳細看看這個歷史典故的話
[00:14:59.640 --> 00:15:03.640]  可以回家看獵王紀上第十八章的記載
[00:15:03.640 --> 00:15:09.640]  推瓦推拉教會是一間有愛心的教會
[00:15:09.640 --> 00:15:12.640]  他們真是凡事包容
[00:15:12.640 --> 00:15:16.640]  連賈先知他們一樣包容
[00:15:16.640 --> 00:15:20.640]  那位賈先知教導那裡的信徒
[00:15:20.640 --> 00:15:24.640]  行淫吃製過偶像的食物
[00:15:24.640 --> 00:15:29.640]  情況和別加摩教會是很相似的
[00:15:29.640 --> 00:15:35.640]  但主耶穌似乎曾經給耶洗碧有悔改的機會
[00:15:35.640 --> 00:15:38.640]  而祂卻沒有悔改
[00:15:38.640 --> 00:15:39.640]  二十一節說
[00:15:39.640 --> 00:15:42.640]  我曾經給祂時間讓祂悔改
[00:15:42.640 --> 00:15:46.640]  祂卻不肯離棄祂的淫行
[00:15:46.640 --> 00:15:49.640]  於是主耶穌就進一步
[00:15:49.640 --> 00:15:52.640]  使祂病倒在床上
[00:15:52.640 --> 00:15:57.640]  有時我們犯罪或者遭遇不幸的事情
[00:15:57.640 --> 00:15:59.640]  是和罪無關的
[00:15:59.640 --> 00:16:03.640]  但有時卻是有直接關係的
[00:16:03.640 --> 00:16:09.640]  上主可以用病患來管教祂的兒女
[00:16:09.640 --> 00:16:13.640]  這位耶洗碧已經病了
[00:16:13.640 --> 00:16:16.640]  不知道是不是患了性病
[00:16:16.640 --> 00:16:19.640]  因為二十二節繼續說
[00:16:19.640 --> 00:16:23.640]  那些跟祂行淫的人
[00:16:23.640 --> 00:16:25.640]  除非他們悔改
[00:16:25.640 --> 00:16:27.640]  不再跟祂行淫
[00:16:27.640 --> 00:16:31.640]  我就要使他們跟祂同受大苦難
[00:16:31.640 --> 00:16:34.640]  在啟示錄的後面
[00:16:34.640 --> 00:16:37.640]  提到有很多的大苦難
[00:16:37.640 --> 00:16:39.640]  是非常可怕的
[00:16:39.640 --> 00:16:41.640]  不過在大苦難之後
[00:16:41.640 --> 00:16:45.640]  還有的是更加可怕
[00:16:45.640 --> 00:16:47.640]  因為在二十三節說
[00:16:47.640 --> 00:16:52.640]  祂也要擊殺跟從祂的人
[00:16:52.640 --> 00:16:58.640]  上主對這位假先知和跟從祂的人
[00:16:58.640 --> 00:17:02.640]  有四個不同的懲罰步驟
[00:17:02.640 --> 00:17:06.640]  第一是給他們有時間去悔改
[00:17:06.640 --> 00:17:10.640]  當然是包含了先勸告他們
[00:17:10.640 --> 00:17:13.640]  勸告了再等等
[00:17:13.640 --> 00:17:16.640]  給他們一點時間去悔改
[00:17:16.640 --> 00:17:18.640]  然後是第二步
[00:17:18.640 --> 00:17:23.640]  不悔改的話就有更進一步的懲罰
[00:17:23.640 --> 00:17:25.640]  都是比較輕的懲罰
[00:17:25.640 --> 00:17:27.640]  由輕的懲罰開始
[00:17:27.640 --> 00:17:30.640]  第三步就是有大苦難
[00:17:30.640 --> 00:17:32.640]  這些是比較重的懲罰
[00:17:32.640 --> 00:17:35.640]  還不悔改?最後沒辦法了
[00:17:35.640 --> 00:17:36.640]  就擊殺
[00:17:36.640 --> 00:17:39.640]  是四步慢慢來的
[00:17:39.640 --> 00:17:42.640]  其實這些管教的步驟
[00:17:42.640 --> 00:17:44.640]  都是在舊約裡面
[00:17:44.640 --> 00:17:48.640]  上主管教以色列人的步驟一樣
[00:17:48.640 --> 00:17:52.640]  通常上主首先派先知去警告人民
[00:17:52.640 --> 00:17:56.640]  然後就有一些較為輕的懲罰
[00:17:56.640 --> 00:17:59.640]  最後就使得以色列人亡國
[00:17:59.640 --> 00:18:03.640]  那時候就死的人多了
[00:18:03.640 --> 00:18:07.640]  如果倖存的人都會被流放異地
[00:18:07.640 --> 00:18:12.640]  就被擄去巴比倫或者亞述
[00:18:12.640 --> 00:18:16.640]  主耶穌要這樣懲罰背道的人
[00:18:16.640 --> 00:18:19.640]  除了是管教當事人之外
[00:18:19.640 --> 00:18:22.640]  聖經告訴我們還有一個目的
[00:18:22.640 --> 00:18:25.640]  就是要其他的人都引以為鑒
[00:18:25.640 --> 00:18:27.640]  二十三節說
[00:18:27.640 --> 00:18:30.640]  國家會就會知道
[00:18:30.640 --> 00:18:35.640]  我洞悉人的思想和意念
[00:18:35.640 --> 00:18:42.640]  我要按照你們每一個人所做的
[00:18:42.640 --> 00:18:46.640]  所做的報應你們
[00:18:46.640 --> 00:18:50.640]  弟兄姊妹我們生活在西方社會
[00:18:50.640 --> 00:18:52.640]  在信仰上是比較自由
[00:18:52.640 --> 00:18:58.640]  但是也很容易受世俗價值的影響
[00:18:58.640 --> 00:19:03.640]  而使得我們的生活行為慢慢離開真道
[00:19:03.640 --> 00:19:06.640]  尤其是在教會中
[00:19:06.640 --> 00:19:09.640]  有些人傳播一些不正確的觀念
[00:19:09.640 --> 00:19:14.640]  就會使人很容易不注意自己的行為
[00:19:14.640 --> 00:19:21.640]  很容易就會變成了巴蘭或者耶世碧的教訓
[00:19:21.640 --> 00:19:26.640]  很多教會和牧師教導信徒有一個觀念
[00:19:26.640 --> 00:19:29.640]  就是一次得救永遠得救
[00:19:29.640 --> 00:19:32.640]  或者我舉一個例子
[00:19:32.640 --> 00:19:34.640]  有一位美南浸信會的牧師
[00:19:34.640 --> 00:19:36.640]  英文名叫Charles Stanley
[00:19:36.640 --> 00:19:37.640]  他寫了一本書
[00:19:37.640 --> 00:19:40.640]  他的題目就是Eternal Security
[00:19:40.640 --> 00:19:42.640]  Can you be sure?
[00:19:42.640 --> 00:19:45.640]  翻譯中文可以說永恆的安慰
[00:19:45.640 --> 00:19:47.640]  你能肯定嗎?
[00:19:47.640 --> 00:19:53.640]  這本書的觀點很能夠代表白白恩典派
[00:19:53.640 --> 00:19:56.640]  他將一次得救永遠得救解釋為
[00:19:56.640 --> 00:20:00.640]  一次缺治永遠得救
[00:20:00.640 --> 00:20:03.640]  這本書的核心教導就是
[00:20:03.640 --> 00:20:06.640]  如果我們有清楚的缺治
[00:20:06.640 --> 00:20:09.640]  無論將來我們會怎樣
[00:20:09.640 --> 00:20:12.640]  我們都必然得救
[00:20:12.640 --> 00:20:13.640]  他很強調
[00:20:13.640 --> 00:20:18.640]  我和你不是因為我們有堅持下去的信仰而得救
[00:20:18.640 --> 00:20:22.640]  我們得救是因為我們曾經有一個時間
[00:20:22.640 --> 00:20:24.640]  我們曾經表白過
[00:20:24.640 --> 00:20:28.640]  我們相信那位能夠兼顧我們的主
[00:20:28.640 --> 00:20:31.640]  他更進一步推論
[00:20:31.640 --> 00:20:34.640]  即使人離開信仰
[00:20:34.640 --> 00:20:37.640]  神的愛是那麼偉大
[00:20:37.640 --> 00:20:40.640]  那個人也不會失去救恩
[00:20:40.640 --> 00:20:42.640]  不會從神的手流失
[00:20:42.640 --> 00:20:43.640]  他更說
[00:20:43.640 --> 00:20:44.640]  縱然因為信徒
[00:20:44.640 --> 00:20:48.640]  因為各種實際的原因成為非信徒
[00:20:48.640 --> 00:20:52.640]  他的救恩都不會受影響
[00:20:52.640 --> 00:20:54.640]  今天的經文提醒我們
[00:20:54.640 --> 00:21:00.640]  主耶穌是那位洞察人心的主
[00:21:00.640 --> 00:21:04.640]  祂是要按照你們每一個人
[00:21:04.640 --> 00:21:08.640]  所做的報應你們
[00:21:08.640 --> 00:21:15.640]  而不是按照我們是否曾經口裡承認和心裡相信
[00:21:15.640 --> 00:21:18.640]  有關一次得救是不是永遠得救這個問題
[00:21:18.640 --> 00:21:20.640]  其實是相當複雜
[00:21:20.640 --> 00:21:22.640]  神學家都有不同的意見
[00:21:22.640 --> 00:21:25.640]  但是我們要相信的不是神學家說什麼
[00:21:25.640 --> 00:21:28.640]  是聖經在說什麼
[00:21:28.640 --> 00:21:32.640]  不是單單聽一兩位神學家的意見
[00:21:32.640 --> 00:21:34.640]  我曾經用了四個星期的時間
[00:21:34.640 --> 00:21:38.640]  寫每日敬拜一共二十四篇文章
[00:21:38.640 --> 00:21:40.640]  來討論這個問題
[00:21:40.640 --> 00:21:44.640]  每一篇文章都參考不同的經文
[00:21:44.640 --> 00:21:46.640]  我也將它整理成一篇文章
[00:21:46.640 --> 00:21:49.640]  大約一萬二千字
[00:21:49.640 --> 00:21:52.640]  是從不同的聖經經文去探討這個問題
[00:21:52.640 --> 00:21:54.640]  如果你有興趣詳細研究
[00:21:54.640 --> 00:21:56.640]  散會後你來告訴我
[00:21:56.640 --> 00:21:59.640]  我將文章是電郵給你
[00:21:59.640 --> 00:22:01.640]  由於時間的關係
[00:22:01.640 --> 00:22:03.640]  我只是想簡單的說
[00:22:03.640 --> 00:22:06.640]  根據我個人對聖經的查考
[00:22:06.640 --> 00:22:08.640]  從舊約到新約
[00:22:08.640 --> 00:22:10.640]  都是告訴我們
[00:22:10.640 --> 00:22:15.640]  上帝有一天會審判人的行為
[00:22:15.640 --> 00:22:19.640]  而不是只是聽我們說過的話
[00:22:19.640 --> 00:22:22.640]  我們說過的話會不會被上帝審呢
[00:22:22.640 --> 00:22:23.640]  會的
[00:22:23.640 --> 00:22:24.640]  耶穌告訴我們
[00:22:24.640 --> 00:22:27.640]  祂會審判我們的閒言閒語
[00:22:27.640 --> 00:22:29.640]  小心不要說那麼多閒話
[00:22:29.640 --> 00:22:32.640]  尤其是不要說別人的閒話
[00:22:32.640 --> 00:22:36.640]  有很多贊成一次得救永遠得救的人
[00:22:36.640 --> 00:22:41.640]  是強調預定論和上帝的主權
[00:22:41.640 --> 00:22:44.640]  但是當他過份強調的時候
[00:22:44.640 --> 00:22:46.640]  就取消了人的自由選擇
[00:22:46.640 --> 00:22:49.640]  還有聖經裡面也非常強調
[00:22:49.640 --> 00:22:54.640]  人是要為自己的行為負責的
[00:22:54.640 --> 00:22:58.640]  預定論其實我也相信
[00:22:58.640 --> 00:23:02.640]  不過我也相信預定論是一個奧秘
[00:23:02.640 --> 00:23:06.640]  因為上帝從來沒有公佈一個
[00:23:06.640 --> 00:23:08.640]  被預定的人的名單
[00:23:08.640 --> 00:23:10.640]  我不知道你有沒有被預定
[00:23:10.640 --> 00:23:12.640]  我也不知道我有沒有被預定
[00:23:12.640 --> 00:23:16.640]  正如《新命紀》裡面29章29節說
[00:23:16.640 --> 00:23:19.640]  有些事情上主我們的上帝
[00:23:19.640 --> 00:23:21.640]  向我們隱蔽
[00:23:21.640 --> 00:23:23.640]  沒有告訴我們
[00:23:23.640 --> 00:23:25.640]  不過他啟示了什麼呢
[00:23:25.640 --> 00:23:27.640]  他啟示了自己的法律
[00:23:27.640 --> 00:23:31.640]  我們跟我們的子孫都要永遠進行
[00:23:31.640 --> 00:23:34.640]  聖經就是給我們人生的指引
[00:23:34.640 --> 00:23:36.640]  所以我們要跟從的就是
[00:23:36.640 --> 00:23:38.640]  聖經明顯的經文
[00:23:38.640 --> 00:23:43.640]  去理解救恩和審判的問題
[00:23:43.640 --> 00:23:46.640]  一個人一次得救
[00:23:46.640 --> 00:23:49.640]  假如他得救了之後
[00:23:49.640 --> 00:23:52.640]  就不再離開上帝
[00:23:52.640 --> 00:23:55.640]  或者他曾經有一段時間離開過上帝
[00:23:55.640 --> 00:23:58.640]  但是他又悔改回轉
[00:23:58.640 --> 00:24:01.640]  這樣那個信徒可以永遠得救
