
[00:00:00.000 --> 00:00:07.900]  我唔知大家你最先嚟紐西蘭嘅時候
[00:05:23.900 --> 00:05:26.000]  佢個老師撐佢
[00:05:26.000 --> 00:05:28.000]  佢話我未見過一個學生
[00:05:28.000 --> 00:05:30.000]  啲希臘文咁出色
[00:05:30.000 --> 00:05:33.500]  你係我遇過學生中最出色
[00:05:33.500 --> 00:05:36.500]  所以神學院預備留低佢
[00:05:36.500 --> 00:05:38.200]  喺美國教神學
[00:05:38.200 --> 00:05:39.000]  佢話唔得
[00:05:39.000 --> 00:05:41.600]  我要返台灣服侍主
[00:05:41.600 --> 00:05:45.600]  咁佢就一生奉獻畀台灣
[00:05:45.600 --> 00:05:48.300]  由佢喺美國攞完博士學位返嚟
[00:05:48.300 --> 00:05:50.300]  一路做嘢 一路做嘢
[00:05:50.300 --> 00:05:52.300]  做好多聯合士工
[00:05:52.300 --> 00:05:57.600]  直到佢九十幾歲返建教
[00:05:57.600 --> 00:06:01.700]  嘩 佢畀我一個好大嘅榜樣
[00:06:01.700 --> 00:06:04.800]  因為佢愛神 愛人
[00:06:04.800 --> 00:06:07.600]  熱心全服任
[00:06:07.600 --> 00:06:11.100]  佢全然為主焚燒
[00:06:11.100 --> 00:06:14.000]  冇錯 佢有好多嘅攻擊
[00:06:14.000 --> 00:06:15.900]  有好多人講佢
[00:06:15.900 --> 00:06:18.100]  鍾牧師好似新派
[00:06:18.100 --> 00:06:20.700]  而且佢做聖經翻譯
[00:06:20.700 --> 00:06:23.100]  好幾本新嘅譯本
[00:06:23.100 --> 00:06:25.100]  現代中文譯本
[00:06:25.100 --> 00:06:27.400]  和合本修訂版
[00:06:27.400 --> 00:06:31.100]  佢係其中好主要嘅編輯之一
[00:06:31.100 --> 00:06:35.100]  佢幫全球嘅聖經工會
[00:06:35.100 --> 00:06:38.400]  翻譯中文聖經
[00:06:38.400 --> 00:06:42.100]  佢真係好有心服侍神
[00:06:42.100 --> 00:06:45.100]  嗰年就係懷恩朕信會
[00:06:45.100 --> 00:06:49.100]  舉行周聯華誕辰
[00:06:49.100 --> 00:06:52.600]  一百歲嘅紀念
[00:06:52.600 --> 00:06:56.600]  因為佢九十幾歲離開世界
[00:06:56.600 --> 00:06:58.900]  佢哋九十五歲
[00:06:58.900 --> 00:07:00.600]  又幫佢搞個活動
[00:07:00.600 --> 00:07:03.600]  然後一百歲又搞個活動
[00:07:03.600 --> 00:07:06.900]  我好感恩佢哋邀請咗我
[00:07:06.900 --> 00:07:09.100]  起嗰日嘅主要崇拜
[00:07:09.100 --> 00:07:10.600]  負責港島
[00:07:10.600 --> 00:07:13.100]  因為我係佢嘅學生
[00:07:13.100 --> 00:07:15.100]  跟佢學嘅嘢
[00:07:15.100 --> 00:07:18.100]  所以我就去咗台灣
[00:07:18.100 --> 00:07:21.100]  點知疫情越嚟越嚴重
[00:07:21.100 --> 00:07:23.100]  我本來買咗機票
[00:07:23.100 --> 00:07:25.600]  要喺台灣返香港
[00:07:25.600 --> 00:07:28.100]  然後就陪我未婚妻
[00:07:28.100 --> 00:07:31.700]  就嚟紐西蘭visit
[00:07:31.700 --> 00:07:33.500]  我只係visit
[00:07:33.500 --> 00:07:37.200]  我冇諗住移民嚟紐西蘭
[00:07:37.200 --> 00:07:40.700]  點知見到香港嘅疫情嚴重
[00:07:40.700 --> 00:07:44.500]  我哋即刻重新買過張機票
[00:07:44.500 --> 00:07:46.100]  唔返香港
[00:07:46.100 --> 00:07:47.700]  因為香港嘅疫情咁多
[00:07:47.700 --> 00:07:50.100]  用咩而唔入得紐西蘭
[00:07:50.100 --> 00:07:51.500]  你知嗰陣時疫情
[00:07:51.500 --> 00:07:55.500]  啱啱2020係好緊張嘅時候
[00:07:55.500 --> 00:07:57.300]  咁我哋買咗張機票
[00:07:57.300 --> 00:08:01.100]  由台北直飛奧克蘭
[00:08:01.100 --> 00:08:04.500]  3月17號
[00:08:04.500 --> 00:08:07.100]  我3月18號
[00:08:07.100 --> 00:08:09.500]  3月17號離開台灣
[00:08:09.500 --> 00:08:11.900]  18號Land Oakland
[00:08:11.900 --> 00:08:14.500]  19號嗰日
[00:08:14.500 --> 00:08:16.500]  Josin the宣佈
[00:08:16.500 --> 00:08:18.900]  全個國家lockdown
[00:08:18.900 --> 00:08:21.900]  我就困住喺呢度唔走得
[00:08:21.900 --> 00:08:24.700]  我係tourist咁入嚟㗎嘛
[00:08:24.700 --> 00:08:27.500]  本來三個月要咩續期
[00:08:27.500 --> 00:08:30.900]  自動畀我半年唔使續期
[00:08:30.900 --> 00:08:33.300]  跟住就一路續落去
[00:08:33.300 --> 00:08:36.300]  lock咗喺紐西蘭兩年
[00:08:36.300 --> 00:08:37.900]  唔走得
[00:08:37.900 --> 00:08:42.900]  咁跟住我梗係同未婚妻結婚
[00:08:42.900 --> 00:08:46.700]  所以2020年我哋喺紐西蘭結婚
[00:08:46.700 --> 00:08:50.900]  咁咪有張marriage certificate
[00:08:50.900 --> 00:08:55.100]  就憑住張sir marriage certificate
[00:08:55.100 --> 00:08:57.700]  我申請work visa
[00:08:57.700 --> 00:09:00.900]  跟住申請resident
[00:09:00.900 --> 00:09:04.700]  咁就成為Kiwi
[00:09:04.700 --> 00:09:07.900]  我冇遇到乜嘢挑戰
[00:09:07.900 --> 00:09:10.900]  好似神整定
[00:09:10.900 --> 00:09:14.300]  我唔入籍紐西蘭都唔得
[00:09:14.300 --> 00:09:17.100]  我就咁就嚟咗紐西蘭
[00:09:17.100 --> 00:09:20.700]  乜行李都冇帶全部去香港
[00:09:20.700 --> 00:09:24.900]  所以兩年前我哋返香港執嘢
[00:09:24.900 --> 00:09:29.900]  真係慘 原來移民執嘢咁辛苦
[00:09:29.900 --> 00:09:34.900]  淨係劈嘢我哋扔咗十幾箱垃圾
[00:09:34.900 --> 00:09:37.300]  就啲舊衫
[00:09:37.300 --> 00:09:42.700]  連我讀神學院啲looks仲喺度
[00:09:42.700 --> 00:09:44.700]  全部扔
[00:09:44.700 --> 00:09:46.900]  真係好艱難
[00:09:46.900 --> 00:09:49.300]  好艱巨嘅挑戰
[00:09:49.300 --> 00:09:51.300]  各位我唔知你生命裏面
[00:09:51.300 --> 00:09:53.700]  有冇遇過巨人
[00:09:53.700 --> 00:09:57.300]  大衛佢就遇到一個巨人
[00:09:57.300 --> 00:09:59.700]  叫做哥利亞
[00:09:59.700 --> 00:10:03.300]  但係大衛個信心真係好犀利
[00:10:03.300 --> 00:10:07.700]  佢當佢出嚟挑戰哥利亞嘅時候
[00:10:07.700 --> 00:10:10.100]  Solomon呢個王
[00:10:10.100 --> 00:10:13.100]  唔係Solo
[00:10:13.100 --> 00:10:15.900]  就畀套軍裝大衛著
[00:10:15.900 --> 00:10:17.500]  佢話你要著軍裝
[00:10:17.500 --> 00:10:20.700]  大衛呢個十幾歲嘅青年人
[00:10:20.700 --> 00:10:23.100]  咁佢著上副軍裝
[00:10:23.100 --> 00:10:25.900]  著咗之後佢話佢行唔到
[00:10:25.900 --> 00:10:27.900]  因為佢軍裝太重了
[00:10:27.900 --> 00:10:29.300]  紮住佢
[00:10:29.300 --> 00:10:31.500]  佢唔得我唔能夠著軍裝
[00:10:31.500 --> 00:10:33.700]  我就咁上陣
[00:10:33.700 --> 00:10:37.900]  佢就拎住佢牧羊時候用嘅嗰個機器
[00:10:37.900 --> 00:10:41.900]  然後聖經話佢去溪水旁
[00:10:41.900 --> 00:10:47.100]  就揀咗五塊好光滑嘅石頭
[00:10:47.100 --> 00:10:49.300]  放起佢嘅袋裏面
[00:10:49.300 --> 00:10:53.700]  就出去迎戰哥利亞
[00:10:53.700 --> 00:10:55.900]  哥利亞係一個巨人
[00:10:55.900 --> 00:10:59.100]  佢手裏面嗰把劍幾重
[00:10:59.100 --> 00:11:01.500]  佢全身裝備
[00:11:01.500 --> 00:11:05.700]  而且有個後生仔幫佢拎個盾牌
[00:11:05.700 --> 00:11:09.300]  嗰啲嘅盾牌係好高嘅
[00:11:09.300 --> 00:11:12.100]  哥利亞見到以色列
[00:11:12.100 --> 00:11:13.900]  你冇搞錯呀
[00:11:13.900 --> 00:11:16.300]  派個後生仔
[00:11:16.300 --> 00:11:19.900]  細細粒出嚟同我打
[00:11:19.900 --> 00:11:22.700]  真係未死過
[00:11:22.700 --> 00:11:26.500]  佢根本冇放大衛起眼嚟
[00:11:26.500 --> 00:11:28.300]  大衛同佢講
[00:11:28.300 --> 00:11:29.900]  我出嚟打
[00:11:29.900 --> 00:11:33.500]  係憑著萬軍嘅耶和華的命
[00:11:33.500 --> 00:11:35.500]  嚟到去同你作戰
[00:11:35.500 --> 00:11:37.500]  我當日看羊嘅時候
[00:11:37.500 --> 00:11:40.100]  點樣打死獅子同埋熊
[00:11:40.100 --> 00:11:45.100]  今日神必定將你交在我手中
[00:11:45.100 --> 00:11:47.300]  於是佢就迎向哥利亞
[00:11:47.300 --> 00:11:50.100]  揮呀揮手裏面嗰個肌炎
[00:11:50.100 --> 00:11:53.500]  有一塊石頭就直接飛入
[00:11:53.500 --> 00:11:56.300]  哥利亞嘅額頭裏面
[00:11:56.300 --> 00:11:59.700]  哥利亞就扑咗喺地下度
[00:11:59.700 --> 00:12:01.700]  大衛連刀都冇
[00:12:01.700 --> 00:12:05.300]  走埋去拎咗哥利亞把刀出嚟
[00:12:05.300 --> 00:12:08.100]  我諗幾難拎嘅 口好重
[00:12:08.100 --> 00:12:14.300]  竟然間將哥利亞嘅頭割咗落嚟
[00:12:14.300 --> 00:12:15.900]  各位弟兄姊妹
[00:12:15.900 --> 00:12:21.500]  可能你生命裏面都會遇見巨人
[00:12:21.500 --> 00:12:25.900]  一啲你冇辦法預料嘅挑戰
[00:12:25.900 --> 00:12:29.100]  一啲疾病突然間臨到你
[00:12:29.100 --> 00:12:31.300]  一啲最親嘅家人
[00:12:31.300 --> 00:12:34.700]  可能好突然離世
[00:12:34.700 --> 00:12:38.900]  我哋都遇過巨人
[00:12:38.900 --> 00:12:41.500]  因為我哋嘅仇敵好犀利
[00:12:41.500 --> 00:12:45.100]  佢專門向我哋埋手
[00:12:45.100 --> 00:12:47.700]  特別向基督徒埋手
[00:12:47.700 --> 00:12:49.900]  就要攻擊我哋
[00:12:49.900 --> 00:12:51.900]  打擊我哋嘅信心
[00:12:51.900 --> 00:12:54.900]  叫我哋冇信心
[00:12:54.900 --> 00:12:56.900]  所以今日我要講嘅
[00:12:56.900 --> 00:13:01.900]  就我哋必須要穿起全副軍裝
[00:13:01.900 --> 00:13:04.100]  然後我哋能夠打仗
[00:13:04.100 --> 00:13:08.300]  請大家睇起大家嘅周刊裏面
[00:13:08.300 --> 00:13:11.900]  有我嘅講道大綱
[00:13:11.900 --> 00:13:15.100]  咁以忽所書起結束嘅時候
[00:13:15.100 --> 00:13:20.300]  保羅就講咗一番好語重心長嘅說話
[00:13:20.300 --> 00:13:23.700]  佢話我還有沒尿嘅話
[00:13:23.700 --> 00:13:28.300]  The last word is the most important
[00:13:28.300 --> 00:13:34.700]  最重要嘅說話往往最後講出嚟
[00:13:34.700 --> 00:13:37.700]  好似一個結論咁樣
[00:13:37.700 --> 00:13:42.100]  佢畀我哋有五樣好重要嘅提醒
[00:13:42.100 --> 00:13:46.500]  佢話第一你係必須要光強
[00:13:46.500 --> 00:13:49.500]  呢個喺第十節
[00:13:49.500 --> 00:13:54.300]  你哋要靠著主依賴佢嘅大能大力
[00:13:54.300 --> 00:13:57.700]  作光強嘅人
[00:13:57.700 --> 00:14:01.500]  你知唔知打仗最緊要係有勇氣
[00:14:01.500 --> 00:14:03.900]  去面對你嘅敵人
[00:14:03.900 --> 00:14:06.300]  無論環境幾惡劣
[00:14:06.300 --> 00:14:09.100]  無論嘅挑戰係幾大
[00:14:09.100 --> 00:14:14.500]  你企喺度去面對光強
[00:14:14.500 --> 00:14:17.300]  有嗰份嘅膽量
[00:14:17.300 --> 00:14:19.900]  跟住下一節就話
[00:14:19.900 --> 00:14:27.500]  要穿大神所賜嘅全副軍裝
[00:14:27.500 --> 00:14:32.500]  特別留意全副兩個字
[00:14:32.500 --> 00:14:36.700]  你著軍裝冇理由著啲唔著啲
[00:14:36.700 --> 00:14:40.500]  一定檢查齊唔齊曬
[00:14:40.500 --> 00:14:43.500]  咁因為我喺台灣讀大學
[00:14:43.500 --> 00:14:47.500]  咁就要受三個月嘅軍訓
[00:14:47.500 --> 00:14:52.500]  咁我哋就去台中有個地方叫做成功嶺
[00:14:52.500 --> 00:14:56.100]  成為軍人真係正式軍人
[00:14:56.100 --> 00:14:59.500]  有軍服著有個號碼
[00:14:59.500 --> 00:15:03.100]  我哋著軍裝去戲院睇戲
[00:15:03.100 --> 00:15:06.300]  收軍人嘅費即係平好多
[00:15:06.300 --> 00:15:09.100]  咁所以我哋當兵嘅時候
[00:15:09.100 --> 00:15:11.300]  禮拜日最好嘅節目
[00:15:11.300 --> 00:15:14.700]  就落去睇戲因為夠平
[00:15:14.700 --> 00:15:16.700]  咁入去軍營受訓
[00:15:16.700 --> 00:15:18.700]  第一件事剃光頭
[00:15:18.700 --> 00:15:30.100]  嗰時我好靚仔 頭髮好多 睇曬我啲頭髮
[00:15:30.100 --> 00:15:33.100]  特別我哋啲僑生 香港 馬來西亞 星加坡
[00:15:33.100 --> 00:15:35.100]  好唔慣㗎嘛
[00:15:35.100 --> 00:15:37.700]  瞓嗰啲硬板床
[00:15:37.700 --> 00:15:41.700]  早上六點已經叫你起身
[00:15:41.700 --> 00:15:44.300]  一起身要摺好曬啲床
[00:15:44.300 --> 00:15:46.700]  摺到好似豆腐卵咁
[00:15:46.700 --> 00:15:48.700]  嗰時真係想喊
[00:15:48.700 --> 00:15:50.700]  咁去食早餐
[00:15:50.700 --> 00:15:54.700]  唔知十五分鐘之內要全部食好
[00:15:54.700 --> 00:15:57.700]  得啲咩熱嘅饅頭食
[00:15:57.700 --> 00:16:01.700]  最弊沖涼嗰時都計時㗎喎
[00:16:01.700 --> 00:16:04.700]  一沖入洗手間
[00:16:04.700 --> 00:16:07.700]  冇花灑嘅一匙水
[00:16:07.700 --> 00:16:10.700]  咁搵個殼就咁沖落嚟
[00:16:10.700 --> 00:16:14.700]  唔知幾分鐘之內就沖返出去沖完涼
[00:16:14.700 --> 00:16:16.700]  都唔知有冇洗乾淨
[00:16:16.700 --> 00:16:18.700]  係咁撒啲肥皂
[00:16:18.700 --> 00:16:20.700]  然後琳琅琳琅咁走出去
[00:16:20.700 --> 00:16:22.700]  因為趕時間
[00:16:22.700 --> 00:16:24.700]  特別嗰啲排長
[00:16:24.700 --> 00:16:28.700]  專門吹我哋啲新丁
[00:16:28.700 --> 00:16:31.700]  排隊 排得整唔整齊
[00:16:31.700 --> 00:16:33.700]  唔整齊 跑步 跑一個圈
[00:16:33.700 --> 00:16:36.700]  唔得 再跑 跑兩個圈
[00:16:36.700 --> 00:16:38.700]  整蠱你哋呢啲大學生
[00:16:38.700 --> 00:16:40.700]  咁巴閉入嚟當兵
[00:16:40.700 --> 00:16:44.700]  嘩 操到我哋真係好辛苦
[00:16:44.700 --> 00:16:47.700]  原來首先要檢查
[00:16:47.700 --> 00:16:51.700]  你嘅軍裝齊唔齊全
[00:16:51.700 --> 00:16:55.700]  每日就嚟到檢閱你嘅軍裝
[00:16:55.700 --> 00:16:58.700]  嘩 你對鞋擦得唔夠靈
[00:16:58.700 --> 00:17:01.700]  嗰時我唔知原來嘅軍箱
[00:17:01.700 --> 00:17:04.700]  要擦擦好耐 擦到閃閃靈
[00:17:04.700 --> 00:17:06.700]  如果唔係個排長賣你
[00:17:06.700 --> 00:17:08.700]  就踢你一腳㗎啦
[00:17:08.700 --> 00:17:12.700]  咁你去擦 嘩 真係渴你㗎
[00:17:12.700 --> 00:17:14.700]  咁到尾我先知啦
[00:17:14.700 --> 00:17:16.700]  原來擦軍箱有個秘密
[00:17:16.700 --> 00:17:18.700]  要掠一啖口水落去
[00:17:18.700 --> 00:17:21.700]  咁以後擦就靈啦
[00:17:21.700 --> 00:17:26.700]  咁我見到有啲長級啲
[00:17:26.700 --> 00:17:28.700]  原來佢教我呢個秘密
[00:17:28.700 --> 00:17:30.700]  喂 掠一啖口水落去
[00:17:30.700 --> 00:17:35.700]  然後擦 咁你對軍箱就好靈㗎啦
[00:17:35.700 --> 00:17:39.700]  所以我哋一定要著上全副嘅軍裝
[00:17:39.700 --> 00:17:40.700]  千祈唔好漏咗一樣
[00:17:40.700 --> 00:17:45.700]  第三 就係認識我哋嘅敵人
[00:17:45.700 --> 00:17:48.700]  所謂知己知彼 百戰百勝
[00:17:48.700 --> 00:17:50.700]  你同乜人打緊仗
[00:17:50.700 --> 00:17:54.700]  聖經呢度有好精彩嘅描述
[00:17:54.700 --> 00:17:58.700]  抵擋魔鬼嘅詭計
[00:17:58.700 --> 00:18:01.700]  係魔鬼嘅詭計
[00:18:01.700 --> 00:18:04.700]  專門好陰險㗎
[00:18:04.700 --> 00:18:08.700]  因我哋唔係同屬血氣嘅爭竭
[00:18:08.700 --> 00:18:13.700]  乃係執政掌權
[00:18:13.700 --> 00:18:16.700]  管轄呢個幽暗世界
[00:18:16.700 --> 00:18:21.700]  以及天空屬靈氣嘅惡魔爭戰
[00:18:21.700 --> 00:18:23.700]  四個形容
[00:18:23.700 --> 00:18:28.700]  第一 佢係執政嘅
[00:18:28.700 --> 00:18:31.700]  第二 佢係掌權嘅
[00:18:31.700 --> 00:18:35.700]  第三 佢係管轄呢個幽暗世界
[00:18:35.700 --> 00:18:41.700]  第四 佢係喺天空嗰度屬靈氣
[00:18:41.700 --> 00:18:45.700]  而且係一個惡魔爭戰
[00:18:45.700 --> 00:18:48.700]  我記得上一次我喺呢度講到
[00:18:48.700 --> 00:18:52.700]  就介紹我哋嘅仇敵魔鬼
[00:18:52.700 --> 00:18:56.700]  我哋必須要好清晰認識
[00:18:56.700 --> 00:19:00.700]  今日我哋嘅對手唔係普通㗎
[00:19:00.700 --> 00:19:05.700]  佢係好勁㗎 好犀利
[00:19:05.700 --> 00:19:08.700]  無所不能 無所不入
[00:19:08.700 --> 00:19:11.700]  向我哋四方八面
[00:19:11.700 --> 00:19:14.700]  嚟攻擊我哋
[00:19:14.700 --> 00:19:19.700]  所以我哋基督徒必須要謹慎
[00:19:19.700 --> 00:19:21.700]  然後下面第四
[00:19:21.700 --> 00:19:26.700]  要拿起神所賜嘅全副軍裝
[00:19:26.700 --> 00:19:30.700]  呢度嘅翻譯真係幾拗頭
[00:19:30.700 --> 00:19:33.700]  拎住你呢份軍裝
[00:19:33.700 --> 00:19:35.700]  穿上去嘅嘛
[00:19:35.700 --> 00:19:37.700]  冇理由拿起
[00:19:37.700 --> 00:19:40.700]  其實呢度嘅字眼都係表示
[00:19:40.700 --> 00:19:45.700]  要穿上全副嘅軍裝
[00:19:45.700 --> 00:19:49.700]  然後最後要暫穩
[00:19:49.700 --> 00:19:51.700]  呢度我要花啲時間
[00:19:51.700 --> 00:19:53.700]  喺大家嘅手上面
[00:19:53.700 --> 00:19:57.700]  有三份係有份彩色嘅軍裝
[00:19:57.700 --> 00:20:02.700]  然後後面有張中文嘅聖經翻譯
[00:20:02.700 --> 00:20:05.700]  叫做新漢語譯本
[00:20:05.700 --> 00:20:09.700]  好冇請大家揭開新漢語譯本
[00:20:09.700 --> 00:20:13.700]  因為呢本係比較新嘅中文譯本
[00:20:13.700 --> 00:20:16.700]  咁佢就將原文嘅意思呢
[00:20:16.700 --> 00:20:19.700]  翻譯得比較透徹
[00:20:19.700 --> 00:20:21.700]  咁你睇住嗰張紙
[00:20:21.700 --> 00:20:23.700]  我再讀一讀
[00:20:23.700 --> 00:20:27.700]  由第十一節開始讀
[00:20:27.700 --> 00:20:34.700]  佢話要穿上神所賜嘅全副盔甲
[00:20:34.700 --> 00:20:44.700]  好讓你門能夠係抵擋魔鬼嘅圈套
[00:20:44.700 --> 00:20:47.700]  得以站立得穩
[00:20:47.700 --> 00:20:49.700]  係和合本冇嘅
