
[00:00:00.000 --> 00:00:05.200]  剛才音樂師幫我們讀完今早我們要思想的經文
[00:12:55.200 --> 00:12:58.200]  學生不高過老師
[00:12:58.200 --> 00:13:01.200]  僕人不高過主人
[00:13:01.200 --> 00:13:04.200]  學生如果遭遇的和老師一樣
[00:13:04.200 --> 00:13:06.200]  僕人遭遇的和主人一樣
[00:13:06.200 --> 00:13:08.200]  也就夠了
[00:13:08.200 --> 00:13:11.200]  既然有人說一家的主人是別西卜
[00:13:11.200 --> 00:13:12.200]  即是鬼王
[00:13:12.200 --> 00:13:14.200]  撒旦的意思
[00:13:14.200 --> 00:13:16.200]  更何況他的家人呢
[00:13:16.200 --> 00:13:19.200]  在這裏耶穌說的是甚麼
[00:13:19.200 --> 00:13:21.200]  首先要界定
[00:13:21.200 --> 00:13:23.200]  學生是指甚麼
[00:13:23.200 --> 00:13:25.200]  耶穌的門徒
[00:13:25.200 --> 00:13:27.200]  耶穌的門徒就是學生
[00:13:27.200 --> 00:13:29.200]  就是僕人
[00:13:29.200 --> 00:13:31.200]  你是誰
[00:13:31.200 --> 00:13:32.200]  耶穌
[00:13:32.200 --> 00:13:37.200]  老師主人就是耶穌
[00:13:37.200 --> 00:13:39.200]  一班的門徒
[00:13:39.200 --> 00:13:41.200]  跟從耶穌的人
[00:13:41.200 --> 00:13:43.200]  在這裏告訴我們
[00:13:43.200 --> 00:13:44.200]  他們所遭遇的
[00:13:44.200 --> 00:13:46.200]  會和他們的老師一樣
[00:13:46.200 --> 00:13:50.200]  即是說耶穌正在面對甚麼
[00:13:50.200 --> 00:13:52.200]  跟從他的人
[00:13:52.200 --> 00:13:54.200]  都會面對
[00:13:54.200 --> 00:13:56.200]  我們要問
[00:13:56.200 --> 00:13:59.200]  耶穌一生的生活
[00:13:59.200 --> 00:14:04.200]  是不是天天無憂無慮
[00:14:04.200 --> 00:14:06.200]  開心快樂
[00:14:06.200 --> 00:14:07.200]  不是的
[00:14:07.200 --> 00:14:10.200]  耶穌面對很多困難挑戰
[00:14:10.200 --> 00:14:14.200]  不過耶穌心裏面有平安
[00:14:14.200 --> 00:14:16.200]  耶穌是面對困難
[00:14:16.200 --> 00:14:19.200]  挑戰很多人的壓迫
[00:14:19.200 --> 00:14:23.200]  所以如果耶穌面對一些
[00:14:23.200 --> 00:14:24.200]  學生
[00:14:24.200 --> 00:14:26.200]  僕人
[00:14:26.200 --> 00:14:28.200]  要不要面對
[00:14:28.200 --> 00:14:29.200]  都要面對
[00:14:29.200 --> 00:14:31.200]  跟從耶穌的人
[00:14:31.200 --> 00:14:35.200]  都要面對這一切
[00:14:35.200 --> 00:14:38.200]  不高過是甚麼意思呢
[00:14:38.200 --> 00:14:40.200]  學生不高過老師
[00:14:40.200 --> 00:14:42.200]  不只是高度的高
[00:14:42.200 --> 00:14:46.200]  有些翻譯是不超過
[00:14:46.200 --> 00:14:48.200]  不高過呢
[00:14:48.200 --> 00:14:51.200]  當我去看的時候
[00:14:51.200 --> 00:14:53.200]  有兩個很不同的解釋
[00:14:53.200 --> 00:14:55.200]  完全不同
[00:14:55.200 --> 00:14:56.200]  第一個就是說
[00:14:56.200 --> 00:14:58.200]  學生不高過老師
[00:14:58.200 --> 00:15:00.200]  不超過老師的意思就是
[00:15:00.200 --> 00:15:04.200]  如果老師受的是這麼多
[00:15:04.200 --> 00:15:05.200]  學生
[00:15:05.200 --> 00:15:06.200]  你做小的
[00:15:06.200 --> 00:15:07.200]  應該怎樣
[00:15:07.200 --> 00:15:09.200]  受得更多
[00:15:09.200 --> 00:15:11.200]  意思就是說
[00:15:11.200 --> 00:15:14.200]  我們所受的不會
[00:15:14.200 --> 00:15:16.200]  你不要期望你受的
[00:15:16.200 --> 00:15:18.200]  少得過耶穌所受的
[00:15:18.200 --> 00:15:20.200]  這是第一個意思
[00:15:20.200 --> 00:15:22.200]  第二個意思
[00:15:22.200 --> 00:15:24.200]  完全倒轉
[00:15:24.200 --> 00:15:26.200]  意思就是
[00:15:26.200 --> 00:15:28.200]  學生不超過老師
[00:15:28.200 --> 00:15:30.200]  通常我們都知道
[00:15:30.200 --> 00:15:32.200]  如果你的下屬做錯事
[00:15:32.200 --> 00:15:34.200]  上師要不要負責
[00:15:34.200 --> 00:15:36.200]  上師都要負責
[00:15:36.200 --> 00:15:38.200]  意思就是
[00:15:38.200 --> 00:15:41.200]  大的要承擔
[00:15:41.200 --> 00:15:44.200]  所以下屬就在上師的
[00:15:44.200 --> 00:15:46.200]  Umbrella底下
[00:15:46.200 --> 00:15:48.200]  在陰秘的底下
[00:15:48.200 --> 00:15:53.200]  下屬不會受超過上師所受的
[00:15:53.200 --> 00:15:57.200]  學生不會受超過老師所受的
[00:15:57.200 --> 00:16:01.200]  這兩個完全相反的解釋都有
[00:16:01.200 --> 00:16:03.200]  我都見到
[00:16:03.200 --> 00:16:08.200]  哪一個你覺得合理些
[00:16:08.200 --> 00:16:11.200]  我就會選擇第二個
[00:16:11.200 --> 00:16:13.200]  因為我覺得
[00:16:13.200 --> 00:16:17.200]  我們不可能承受超過耶穌所承受的
[00:16:17.200 --> 00:16:21.200]  我們不可能承受超過耶穌所承受的
[00:16:21.200 --> 00:16:23.200]  所以這句說話
[00:16:23.200 --> 00:16:25.200]  如果從第二方面解釋
[00:16:25.200 --> 00:16:28.200]  是一個安慰的說話
[00:16:28.200 --> 00:16:29.200]  意思就是說
[00:16:29.200 --> 00:16:33.200]  你最多都像耶穌所受的那麼多
[00:16:33.200 --> 00:16:35.200]  你不會超過去的
[00:16:35.200 --> 00:16:37.200]  不過已經很久了
[00:16:37.200 --> 00:16:42.200]  耶穌所承受的是多少
[00:16:42.200 --> 00:16:46.200]  無論哪一個解釋都好
[00:16:46.200 --> 00:16:49.200]  表示的是
[00:16:49.200 --> 00:16:51.200]  跟從耶穌的人
[00:16:51.200 --> 00:16:54.200]  一定好像耶穌一樣
[00:16:54.200 --> 00:16:57.200]  承受壓迫困難
[00:16:57.200 --> 00:17:01.200]  這個壓迫困難在跟著耶穌的說話裏
[00:17:01.200 --> 00:17:05.200]  特別舉到第34至36節
[00:17:05.200 --> 00:17:08.200]  在家庭裏面的關係
[00:17:08.200 --> 00:17:10.200]  來做一個例子
[00:17:10.200 --> 00:17:15.200]  34至36節是一段很難消化的說話
[00:17:15.200 --> 00:17:18.200]  怎麼會耶穌說一番說話呢
[00:17:18.200 --> 00:17:21.200]  耶穌不是來承受和睦的嗎
[00:17:21.200 --> 00:17:26.200]  為什麼耶穌說不是帶來和平而是刀劍呢
[00:17:26.200 --> 00:17:28.200]  還要叫人與父親對立
[00:17:28.200 --> 00:17:30.200]  女兒與母親對立
[00:17:30.200 --> 00:17:32.200]  媳婦與婆婆對立
[00:17:32.200 --> 00:17:38.200]  人的受敵就是自己家裏的人
[00:17:38.200 --> 00:17:41.200]  一番說話好聽嗎
[00:17:41.200 --> 00:17:43.200]  很難聽
[00:17:43.200 --> 00:17:47.200]  耶穌怎麼會說出這一番說話呢
[00:17:47.200 --> 00:17:52.200]  看這一段經文我們要知道
[00:17:52.200 --> 00:17:56.200]  首先我們要從整本聖經看看
[00:17:56.200 --> 00:18:02.200]  聖經裏面怎樣教導我們對家人
[00:18:02.200 --> 00:18:06.200]  聖經裏面教我們要孝敬父母
[00:18:06.200 --> 00:18:09.200]  這是十誡裏面其中一誡
[00:18:09.200 --> 00:18:13.200]  十誡是聖經裏面所提到的
[00:18:13.200 --> 00:18:18.200]  所以不要看完這段經文回去與父親對立
[00:18:18.200 --> 00:18:20.200]  與母親對立
[00:18:20.200 --> 00:18:22.200]  與婆婆對立
[00:18:22.200 --> 00:18:24.200]  這不是聖經裏面的教導
[00:18:24.200 --> 00:18:29.200]  聖經的教導就是要愛護你的家人
[00:18:29.200 --> 00:18:34.200]  在教會裏面做領袖的要好好管理自己的家
[00:18:34.200 --> 00:18:36.200]  怎樣叫好好管理自己的家
[00:18:36.200 --> 00:18:39.200]  是否在家裏面搞對抗
[00:18:39.200 --> 00:18:41.200]  家嘈屋閉叫好好管理
[00:18:41.200 --> 00:18:43.200]  絕對不是
[00:18:43.200 --> 00:18:47.200]  聖經的教導就是我們要愛家人
[00:18:47.200 --> 00:18:51.200]  在這裏也不是說
[00:18:51.200 --> 00:18:52.200]  有些人說
[00:18:52.200 --> 00:18:55.200]  愛父母勝過愛我的不配作我的門徒
[00:18:55.200 --> 00:18:58.200]  在這裏也不是提到我們做父母的
[00:18:58.200 --> 00:19:02.200]  我回去不照顧我自己的子女
[00:19:02.200 --> 00:19:06.200]  我要在教會裏面服侍
[00:19:06.200 --> 00:19:09.200]  忽略自己的家庭
[00:19:09.200 --> 00:19:14.200]  忽略自己的家庭就表示我更愛耶穌
[00:19:14.200 --> 00:19:16.200]  有些人是這樣的心態
[00:19:16.200 --> 00:19:20.200]  但聖經裏面從來不是這樣告訴我們
[00:19:20.200 --> 00:19:23.200]  你在家裏好好管理自己的家
[00:19:23.200 --> 00:19:26.200]  這就是一個侍奉
[00:19:26.200 --> 00:19:30.200]  是作門徒必須的
[00:19:30.200 --> 00:19:33.200]  這裏的意思是甚麼呢
[00:19:33.200 --> 00:19:36.200]  這裏的意思是
[00:19:36.200 --> 00:19:39.200]  門徒是一個學生
[00:19:39.200 --> 00:19:41.200]  是一個僕人
[00:19:41.200 --> 00:19:43.200]  那耶穌是誰呢
[00:19:43.200 --> 00:19:46.200]  老師主人
[00:19:46.200 --> 00:19:49.200]  耶穌是老師主人
[00:19:49.200 --> 00:19:53.200]  家裏面的那些是家人
[00:19:53.200 --> 00:19:55.200]  是家人
[00:19:55.200 --> 00:19:57.200]  這裏是告訴我們
[00:19:57.200 --> 00:20:01.200]  面對著主人老師
[00:20:01.200 --> 00:20:05.200]  和面對家人這兩個角色
[00:20:05.200 --> 00:20:08.200]  如果在面對這兩個角色
[00:20:08.200 --> 00:20:15.200]  我們的抉擇有衝突的時候
[00:20:15.200 --> 00:20:21.200]  哪一個是你優先要信服的對象
[00:20:21.200 --> 00:20:23.200]  哪一個呢
[00:20:23.200 --> 00:20:26.200]  如果你作為一個僕人一個學生
[00:20:26.200 --> 00:20:31.200]  一個老師主人就是你優先信服的對象
[00:20:31.200 --> 00:20:36.200]  如果你以耶穌為你的生命的主宰
[00:20:36.200 --> 00:20:41.200]  這個優先對象勝過你的家人
[00:20:41.200 --> 00:20:46.200]  勝過你的家人
[00:20:46.200 --> 00:20:50.200]  有時我們都不想思想這些問題
[00:20:50.200 --> 00:20:54.200]  因為太難去做抉擇了
[00:20:54.200 --> 00:20:58.200]  不過我相信有些弟兄姊妹
[00:20:58.200 --> 00:21:03.200]  可能他們都在面對著這種張力
[00:21:03.200 --> 00:21:05.200]  面對著這種張力
[00:21:05.200 --> 00:21:07.200]  是不是呢
[00:21:07.200 --> 00:21:08.200]  會的
[00:21:08.200 --> 00:21:11.200]  有些地方我們從新聞都見到
[00:21:11.200 --> 00:21:15.200]  如果他選擇要相信耶穌的話
[00:21:15.200 --> 00:21:20.200]  特別在一些穆斯林的國家世界裏面我們見到
[00:21:20.200 --> 00:21:25.200]  一個女信徒被她爸爸殺死
[00:21:25.200 --> 00:21:27.200]  為什麼呢
[00:21:27.200 --> 00:21:29.200]  因為她信了耶穌
[00:21:29.200 --> 00:21:33.200]  她信了耶穌她就要付上一個性命代價
[00:21:33.200 --> 00:21:36.200]  她就和家人好像對立一樣
[00:21:36.200 --> 00:21:38.200]  她爸爸想不想去信耶穌
[00:21:38.200 --> 00:21:43.200]  不想你要來跟我信伊斯蘭教
[00:21:43.200 --> 00:21:47.200]  她說我不信我信耶穌
