
[00:00:00.000 --> 00:00:04.000]  上禮拜我有機會只回臺北一天的時間
[00:07:17.000 --> 00:07:19.000]  我們看透過心中的感動
[00:07:19.000 --> 00:07:23.000]  跟你媽說透過心中的感動
[00:07:23.000 --> 00:07:26.000]  有時候聖靈是在我們意念當中
[00:07:26.000 --> 00:07:28.000]  給我們一個意義放在我們腦海當中
[00:07:28.000 --> 00:07:32.000]  或者是一個圖像放在我們腦海當中
[00:07:32.000 --> 00:07:35.000]  聖靈會藉著我們心中的感動來引導我們
[00:07:35.000 --> 00:07:38.000]  有時候神感動我們要去打個電話
[00:07:38.000 --> 00:07:40.000]  給一個有需要的弟兄姊妹
[00:07:40.000 --> 00:07:44.000]  或者是我們要去探訪一些有需要的家庭
[00:07:44.000 --> 00:07:45.000]  很多時候我們看見
[00:07:45.000 --> 00:07:46.000]  我們常常
[00:07:46.000 --> 00:07:48.000]  聖靈雖然感動我們
[00:07:48.000 --> 00:07:50.000]  可是我們常常忽略了聖靈的感動
[00:07:50.000 --> 00:07:52.000]  或者消滅了聖靈的感動
[00:07:52.000 --> 00:07:56.000]  以至於我們常常錯失神的作為
[00:07:56.000 --> 00:07:58.000]  所以我們要學習敏銳
[00:07:58.000 --> 00:07:59.000]  其實弟兄姊妹
[00:07:59.000 --> 00:08:01.000]  聖靈常常向我們說話
[00:08:01.000 --> 00:08:04.000]  事實上聖靈天天向我們說話
[00:08:04.000 --> 00:08:07.000]  可是我們一定要敏銳的心來操練
[00:08:07.000 --> 00:08:09.000]  你知道這些年來
[00:08:09.000 --> 00:08:10.000]  當我在墓會
[00:08:10.000 --> 00:08:12.000]  當我在服侍的時候
[00:08:12.000 --> 00:08:14.000]  我越來越能夠明白一件事情
[00:08:14.000 --> 00:08:17.000]  今天對每一個基督徒來講
[00:08:17.000 --> 00:08:21.000]  最重要一個屬靈生命的操練
[00:08:21.000 --> 00:08:23.000]  對每一個基督徒來講
[00:08:23.000 --> 00:08:25.000]  最重要屬靈生命的操練
[00:08:25.000 --> 00:08:27.000]  就是要聆聽聖靈的聲音
[00:08:27.000 --> 00:08:30.000]  順從聖靈的引導
[00:08:30.000 --> 00:08:31.000]  跟你媽說
[00:08:31.000 --> 00:08:32.000]  聆聽聖靈的聲音
[00:08:32.000 --> 00:08:36.000]  順從聖靈的引導
[00:08:36.000 --> 00:08:37.000]  我再說
[00:08:37.000 --> 00:08:40.000]  這是一個最重要的屬靈操練
[00:08:40.000 --> 00:08:43.000]  你若是想要經歷聖靈的帶領
[00:08:43.000 --> 00:08:45.000]  你要經歷到聖靈的能力
[00:08:45.000 --> 00:08:47.000]  你要經歷神的真實
[00:08:47.000 --> 00:08:50.000]  這是必須有的經歷操練
[00:08:50.000 --> 00:08:52.000]  你要學習聆聽
[00:08:52.000 --> 00:08:54.000]  聖靈常常向你說話
[00:08:54.000 --> 00:08:55.000]  你要聆聽
[00:08:55.000 --> 00:08:56.000]  而且順從
[00:08:56.000 --> 00:09:00.000]  你就能夠經歷在你生命當中的神蹟奇事
[00:09:00.000 --> 00:09:01.000]  你們
[00:09:01.000 --> 00:09:02.000]  所以第一個
[00:09:02.000 --> 00:09:04.000]  你一定要敏銳聖靈的引導
[00:09:04.000 --> 00:09:05.000]  再一次說
[00:09:05.000 --> 00:09:06.000]  我再一次說
[00:09:06.000 --> 00:09:08.000]  不能比這再重要
[00:09:08.000 --> 00:09:10.000]  花點時間操練一下
[00:09:10.000 --> 00:09:11.000]  不要忽略這件事情
[00:09:11.000 --> 00:09:13.000]  不要聽完就算
[00:09:13.000 --> 00:09:15.000]  花一點時間操練一下
[00:09:15.000 --> 00:09:17.000]  敏銳聖靈的帶領
[00:09:17.000 --> 00:09:20.000]  第二你要勝過生命中的考驗
[00:09:20.000 --> 00:09:24.000]  跟你媽說要勝過生命中的考驗
[00:09:24.000 --> 00:09:25.000]  在第一節當中
[00:09:25.000 --> 00:09:27.000]  聖靈引導耶穌進入曠野
[00:09:27.000 --> 00:09:28.000]  幹什麼呢
[00:09:28.000 --> 00:09:30.000]  要受魔鬼的試探
[00:09:30.000 --> 00:09:31.000]  換句話說
[00:09:31.000 --> 00:09:35.000]  連耶穌都需要經過生命的考驗
[00:09:35.000 --> 00:09:37.000]  今天在我們生命當中也是這樣
[00:09:37.000 --> 00:09:40.000]  神從來沒有應許我們天色常藍
[00:09:40.000 --> 00:09:41.000]  花香常蔓
[00:09:41.000 --> 00:09:43.000]  的確在我們生命當中
[00:09:43.000 --> 00:09:46.000]  我們一定會遇見生命中的風暴
[00:09:46.000 --> 00:09:49.000]  我們會遇見到仇敵的攻擊
[00:09:49.000 --> 00:09:51.000]  我們會遇到環境的攔阻
[00:09:51.000 --> 00:09:54.000]  當我們面對這種生命中的考驗的時候
[00:09:54.000 --> 00:09:57.000]  我們要怎麼來面對呢
[00:09:57.000 --> 00:09:58.000]  我們看見在這裡
[00:09:58.000 --> 00:10:02.000]  耶穌受了魔鬼三方面的試探
[00:10:02.000 --> 00:10:05.000]  我們看見耶穌怎麼來面對這些試探
[00:10:05.000 --> 00:10:07.000]  怎麼樣面對生命中的考驗
[00:10:07.000 --> 00:10:08.000]  第一個
[00:10:08.000 --> 00:10:09.000]  要渴慕神的話語
[00:10:09.000 --> 00:10:13.000]  跟你媽說要渴慕神的話語
[00:10:13.000 --> 00:10:14.000]  你記得第一個試探的時候
[00:10:14.000 --> 00:10:16.000]  魔鬼試探耶穌怎麼試探的嗎
[00:10:16.000 --> 00:10:17.000]  他對耶穌說
[00:10:17.000 --> 00:10:20.000]  你把這塊石頭變成食物吃嘛
[00:10:20.000 --> 00:10:22.000]  耶穌怎麼回答呢
[00:10:22.000 --> 00:10:23.000]  耶穌很清楚地回答
[00:10:23.000 --> 00:10:26.000]  人活著不是單靠食物
[00:10:26.000 --> 00:10:30.000]  人活著乃是靠神口中所出的一切話語
[00:10:30.000 --> 00:10:32.000]  你們
[00:10:32.000 --> 00:10:33.000]  換句話說
[00:10:33.000 --> 00:10:37.000]  聖靈的工作跟神的話是不可分的了
[00:10:37.000 --> 00:10:39.000]  我們若想要被聖靈充滿
[00:10:39.000 --> 00:10:42.000]  我們一定要渴慕更多來讀神的話
[00:10:42.000 --> 00:10:45.000]  讓神的話能夠充滿在我們心中
[00:10:45.000 --> 00:10:47.000]  你知道過去靈恩運動
[00:10:47.000 --> 00:10:50.000]  常常犯了一個很大的錯誤
[00:10:50.000 --> 00:10:52.000]  就以為今天只有聖靈向我們說話就好
[00:10:52.000 --> 00:10:53.000]  我們聽聖靈的聲音就好了
[00:10:53.000 --> 00:10:55.000]  就不必再讀神的話語了
[00:10:55.000 --> 00:10:57.000]  其實是錯了
[00:10:57.000 --> 00:11:00.000]  神的話跟聖靈的工作是不可分的
[00:11:00.000 --> 00:11:01.000]  所以有人說
[00:11:01.000 --> 00:11:06.000]  聖靈跟神的話是神施恩的雙線
[00:11:06.000 --> 00:11:08.000]  是神施恩點的兩條線
[00:11:08.000 --> 00:11:11.000]  是並進的兩條線
[00:11:11.000 --> 00:11:13.000]  請問你怎麼得救的
[00:11:13.000 --> 00:11:15.000]  是聖靈藉著神的話
[00:11:15.000 --> 00:11:19.000]  在我們心中產生信心讓我們得救的
[00:11:19.000 --> 00:11:20.000]  你怎麼會有信心呢
[00:11:20.000 --> 00:11:21.000]  Again 聖經講到
[00:11:21.000 --> 00:11:23.000]  怎麼樣很多人就是信不來
[00:11:23.000 --> 00:11:25.000]  這信心從哪裡來
[00:11:25.000 --> 00:11:28.000]  必須是聖靈藉著神的話語
[00:11:28.000 --> 00:11:31.000]  讓我們心中就產生信心
[00:11:31.000 --> 00:11:32.000]  同樣聖經講到
[00:11:32.000 --> 00:11:33.000]  是聖靈藉著神的話
[00:11:33.000 --> 00:11:36.000]  叫我們生命得以聖潔的
[00:11:36.000 --> 00:11:38.000]  連成為聖潔都是因為
[00:11:38.000 --> 00:11:41.000]  神的話語跟神的靈連結在一起
[00:11:41.000 --> 00:11:43.000]  在我們心中產生一個能力
[00:11:43.000 --> 00:11:45.000]  讓我們活出聖潔的生活
[00:11:45.000 --> 00:11:47.000]  所以一個被聖靈充滿的人
[00:11:47.000 --> 00:11:52.000]  我們一定要持續地來渴慕神的話語
[00:11:52.000 --> 00:11:55.000]  我發現今天在教會常常有一個危機
[00:11:55.000 --> 00:11:58.000]  那就是我們對神的話好像失去胃口
[00:11:58.000 --> 00:12:01.000]  如果今天在教會辦一個健康講座
[00:12:01.000 --> 00:12:02.000]  升大學講座
[00:12:02.000 --> 00:12:04.000]  哇 高朋滿座
[00:12:04.000 --> 00:12:05.000]  說神醫步道
[00:12:05.000 --> 00:12:08.000]  哇 那真的是排長龍 早七早八早排長龍
[00:12:08.000 --> 00:12:10.000]  可是一讀神的話
[00:12:10.000 --> 00:12:12.000]  我們就想打瞌睡
[00:12:12.000 --> 00:12:15.000]  我們似乎沒有辦法能夠體會
[00:12:15.000 --> 00:12:17.000]  詩篇的作者說
[00:12:17.000 --> 00:12:21.000]  主啊 祢的話比金子更令人羨慕
[00:12:21.000 --> 00:12:22.000]  真的嗎
[00:12:22.000 --> 00:12:24.000]  我們在戲古人我們能夠明白
[00:12:24.000 --> 00:12:29.000]  神的話比金子還值得我們羨慕嗎
[00:12:29.000 --> 00:12:34.000]  恐怕我們覺得連股票都不如
[00:12:34.000 --> 00:12:39.000]  神的話勝天說比金子更令人羨慕
[00:12:39.000 --> 00:12:41.000]  我們要求神憐憫我們多少說
[00:12:41.000 --> 00:12:44.000]  我們對神的話缺乏胃口
[00:12:44.000 --> 00:12:47.000]  我們要求神重新賜下渴慕的靈在我們中間
[00:12:47.000 --> 00:12:49.000]  我們要讀神的話語
[00:12:49.000 --> 00:12:52.000]  在神的話語當中我們要得著神的能力的
[00:12:52.000 --> 00:12:54.000]  Amen
[00:12:54.000 --> 00:12:55.000]  第二件事情
[00:12:55.000 --> 00:12:57.000]  要每天過敬拜的生活
[00:12:57.000 --> 00:13:00.000]  跟你們講每天過敬拜的生活
[00:13:00.000 --> 00:13:02.000]  第二個試探
[00:13:02.000 --> 00:13:05.000]  魔鬼把萬國的榮華給耶穌來看
[00:13:05.000 --> 00:13:06.000]  然後對祂說
[00:13:06.000 --> 00:13:08.000]  祢要在我面前下拜
[00:13:08.000 --> 00:13:10.000]  我就把這一切都賜給你
[00:13:10.000 --> 00:13:12.000]  我們看耶穌怎麼回答呢
[00:13:12.000 --> 00:13:13.000]  耶穌很清楚地回答
[00:13:13.000 --> 00:13:16.000]  當拜主祢的神
[00:13:16.000 --> 00:13:18.000]  但要侍奉祂
[00:13:18.000 --> 00:13:19.000]  換句話說
[00:13:19.000 --> 00:13:21.000]  要在每天的生活當中
[00:13:21.000 --> 00:13:23.000]  要過敬拜神的生活
[00:13:23.000 --> 00:13:24.000]  敬拜
[00:13:24.000 --> 00:13:25.000]  弟兄姊
[00:13:25.000 --> 00:13:27.000]  不是只有主日所發生的事情
[00:13:27.000 --> 00:13:30.000]  不是只有禮拜堂才來敬拜
[00:13:30.000 --> 00:13:32.000]  敬拜是每天生活
[00:13:32.000 --> 00:13:34.000]  我們需要過的一個生活
[00:13:34.000 --> 00:13:35.000]  Amen
[00:13:35.000 --> 00:13:38.000]  基督徒每天都要學習敬拜讚美
[00:13:38.000 --> 00:13:42.000]  在各種環境當中都要學習敬拜讚美
[00:13:42.000 --> 00:13:44.000]  在聖經當中我們看到很多很好的榜樣
[00:13:44.000 --> 00:13:46.000]  你看亞伯拉罕
[00:13:46.000 --> 00:13:49.000]  他是懂得在家裡敬拜神的
[00:13:49.000 --> 00:13:52.000]  聖經講到亞伯拉罕無論搬到哪裡
[00:13:52.000 --> 00:13:53.000]  他一定做一件事情
[00:13:53.000 --> 00:13:54.000]  什麼事啊
[00:13:54.000 --> 00:13:57.000]  燭祭壇來敬拜神
[00:13:57.000 --> 00:14:00.000]  他是懂得在家裡就敬拜
[00:14:00.000 --> 00:14:05.000]  如果你比較亞伯拉罕跟羅德這兩個家庭
[00:14:05.000 --> 00:14:08.000]  你看他們都一同從吾爾這個地方出來的
[00:14:08.000 --> 00:14:12.000]  你看一個人是家裡有敬拜的祭壇
[00:14:12.000 --> 00:14:15.000]  羅德家是沒有敬拜祭壇
[00:14:15.000 --> 00:14:17.000]  你就看見亞伯拉罕的子孫
[00:14:17.000 --> 00:14:20.000]  是一代又一代的侍奉神
[00:14:20.000 --> 00:14:22.000]  羅德的子孫是誰呢
[00:14:22.000 --> 00:14:24.000]  摩押亞門
[00:14:24.000 --> 00:14:28.000]  反而成為外邦的子民
[00:14:28.000 --> 00:14:30.000]  哇何等的不同
[00:14:30.000 --> 00:14:31.000]  一同從吾爾出來
[00:14:31.000 --> 00:14:33.000]  這兩個家庭一同出來
[00:14:33.000 --> 00:14:35.000]  一個家庭有敬拜
[00:14:35.000 --> 00:14:37.000]  一個家庭沒有敬拜
[00:14:37.000 --> 00:14:40.000]  那個結局何等不同
[00:14:40.000 --> 00:14:43.000]  我們看見保羅也是懂得敬拜的
[00:14:43.000 --> 00:14:46.000]  保羅在苦難的環境當中來敬拜
[00:14:46.000 --> 00:14:49.000]  當他跟希拉被關在監獄裡面的時候
[00:14:49.000 --> 00:14:51.000]  他們沒有在那裡埋怨神
[00:14:51.000 --> 00:14:53.000]  也沒有哀聲嘆氣
[00:14:53.000 --> 00:14:55.000]  他們在監獄裡面怎麼樣
[00:14:55.000 --> 00:14:58.000]  唱詩讚美神
[00:14:58.000 --> 00:14:59.000]  結果聖經說
[00:14:59.000 --> 00:15:02.000]  地大震動 間門全開
[00:15:02.000 --> 00:15:05.000]  有人說為什麼敬拜地大震動
[00:15:05.000 --> 00:15:08.000]  就是因為聖經說天是神的寶座
[00:15:08.000 --> 00:15:10.000]  地是祂的腳凳
[00:15:10.000 --> 00:15:12.000]  當保羅希拉唱詩歌給神聽
[00:15:12.000 --> 00:15:14.000]  神就很悅耳
[00:15:14.000 --> 00:15:16.000]  很高興
[00:15:16.000 --> 00:15:18.000]  所以腳就打拍子
[00:15:18.000 --> 00:15:20.000]  地就震動
[00:15:20.000 --> 00:15:22.000]  地大震動 間門全開
[00:15:22.000 --> 00:15:24.000]  他們就得蒙拯救
[00:15:24.000 --> 00:15:25.000]  Hallelujah
[00:15:25.000 --> 00:15:28.000]  約沙法王懂得在戰場上來敬拜
[00:15:28.000 --> 00:15:31.000]  當約沙法面對仇敵來攻擊的時候
[00:15:31.000 --> 00:15:34.000]  把詩歌隊放在軍隊的前面
[00:15:34.000 --> 00:15:36.000]  聖經說當他們一歌唱的時候
[00:15:36.000 --> 00:15:40.000]  神就拆遣伏兵來擊潰一切的敵人
[00:15:40.000 --> 00:15:41.000]  Hallelujah
[00:15:41.000 --> 00:15:42.000]  換句話說
[00:15:42.000 --> 00:15:44.000]  敬拜是在每一天的事情
[00:15:44.000 --> 00:15:48.000]  敬拜是在每一個環境的事情
[00:15:48.000 --> 00:15:49.000]  無論在任何環境
[00:15:49.000 --> 00:15:52.000]  我們應當來敬拜讚美我們的神
[00:15:52.000 --> 00:15:53.000]  聖經上說
[00:15:53.000 --> 00:15:56.000]  大衛一天讚美神幾次啊
[00:15:56.000 --> 00:15:58.000]  七次啊
[00:15:58.000 --> 00:16:01.000]  你一天讚美神幾次啊
[00:16:01.000 --> 00:16:03.000]  不好意思問
[00:16:03.000 --> 00:16:05.000]  大衛一天讚美神七次啊
[00:16:05.000 --> 00:16:07.000]  我算一算七次就怎麼算法
[00:16:07.000 --> 00:16:10.000]  一早起來就要讚美神了
[00:16:10.000 --> 00:16:12.000]  開車上班
[00:16:12.000 --> 00:16:13.000]  讚美神
[00:16:13.000 --> 00:16:15.000]  雖然traffic jam
[00:16:15.000 --> 00:16:17.000]  要感謝神給你一個機會來禱告
[00:16:17.000 --> 00:16:19.000]  來讚美
[00:16:19.000 --> 00:16:20.000]  traffic jam最好的時間
