
[00:00:00.000 --> 00:00:00.800]  鄧小妹,早晨
[00:01:55.260 --> 00:01:56.760]  多謝主,願祢越立
[00:01:56.760 --> 00:01:58.260]  聽我們祈禱
[00:01:58.260 --> 00:02:00.760]  奉靠主耶穌得世,名字其給
[00:02:00.760 --> 00:02:01.760]  阿們
[00:02:01.760 --> 00:02:06.760]  對了,我們剛剛讀到《使徒行轉》的經文
[00:02:06.760 --> 00:02:08.760]  讓我們再一次重溫一下
[00:02:08.760 --> 00:02:11.260]  《使徒行轉》的背景是什麼呢?
[00:02:11.260 --> 00:02:13.260]  大家都可能很熟悉
[00:02:13.260 --> 00:02:16.260]  我們都會叫《使徒行轉》為《聖靈行轉》
[00:02:16.260 --> 00:02:20.760]  因為作者路加帶我們從四福音走出了
[00:02:20.760 --> 00:02:24.760]  一個從耶穌與門徒一起服侍的時代
[00:02:24.760 --> 00:02:26.760]  走進了耶穌死後
[00:02:26.760 --> 00:02:29.260]  差派聖靈作為保衛師
[00:02:29.260 --> 00:02:32.760]  聖靈與門徒同工的新時代
[00:02:32.760 --> 00:02:36.260]  從耶穌教會的基石
[00:02:36.260 --> 00:02:38.760]  到我們看到教會的擴展
[00:02:38.760 --> 00:02:41.760]  看見聖靈在當中有很多的工作
[00:02:41.760 --> 00:02:44.760]  《使徒行轉》是一卷非常精彩的書卷
[00:02:44.760 --> 00:02:48.260]  鼓勵大家慢慢去細讀
[00:02:48.260 --> 00:02:50.760]  為什麼要細讀呢?
[00:02:50.760 --> 00:02:53.760]  因為作者是路加
[00:02:53.760 --> 00:02:57.260]  路加寫《使徒行轉》和《路加福音》
[00:02:57.260 --> 00:03:00.260]  有他特別的寫作手法
[00:03:00.260 --> 00:03:03.260]  路加並不是十二門徒的其中一個
[00:03:03.260 --> 00:03:04.760]  他是一位醫生
[00:03:04.760 --> 00:03:07.260]  大家如果讀到《路加福音》的時候
[00:03:07.260 --> 00:03:09.260]  你會發現路加寫的
[00:03:09.260 --> 00:03:12.260]  很多時候除了寫大的人物
[00:03:12.260 --> 00:03:16.260]  包括耶穌或者大門徒彼得約翰等等
[00:03:16.260 --> 00:03:21.760]  他更加細緻地描寫了身邊被邊緣的人物
[00:03:21.760 --> 00:03:25.760]  那些人物可能在種族、階級、性別
[00:03:25.760 --> 00:03:29.760]  甚至在社會上都被人邊緣
[00:03:29.760 --> 00:03:34.260]  更加提出了一些出場比較少的人物
[00:03:34.260 --> 00:03:37.260]  但他們又非常重要的人在當中
[00:03:37.260 --> 00:03:39.260]  在《使徒行轉》當中
[00:03:39.260 --> 00:03:41.260]  可能有三個大家都會比較熟悉的
[00:03:41.260 --> 00:03:45.260]  就是有民眾所敬重的馬加烈
[00:03:45.260 --> 00:03:47.260]  有廣行善事的多加
[00:03:47.260 --> 00:03:52.260]  以及今天要說的驚乾愛主的亞勒尼亞
[00:03:52.260 --> 00:03:56.260]  而路加這樣去寫這些細緻的人物
[00:03:56.260 --> 00:04:00.260]  這些普通的人物是想讓當時
[00:04:00.260 --> 00:04:03.260]  即是濃厚的階級文化觀念的讀者
[00:04:03.260 --> 00:04:05.760]  能夠明白神是看重
[00:04:05.760 --> 00:04:09.260]  並且會重用這些被邊緣的人
[00:04:09.260 --> 00:04:13.260]  那些眼次看起來不明顯的人物
[00:04:13.260 --> 00:04:17.260]  神都會使用他們成為神所使用的器皿
[00:04:17.260 --> 00:04:21.260]  《使徒行轉》當中說到關於見異象的人
[00:04:21.260 --> 00:04:25.260]  包括有保羅、有亞勒尼亞、哥利留和彼得
[00:04:25.260 --> 00:04:28.260]  說回今天的主角亞勒尼亞
[00:04:28.260 --> 00:04:30.260]  我們發現很有趣的地方是
[00:04:30.260 --> 00:04:34.260]  在《使徒行轉》當中有三個亞勒尼亞
[00:04:34.260 --> 00:04:37.260]  第一個亞勒尼亞就是在第五章
[00:04:37.260 --> 00:04:39.260]  形容是那位欺控聖靈
[00:04:39.260 --> 00:04:42.260]  立即斷氣身亡的亞勒尼亞
[00:04:42.260 --> 00:04:47.260]  而第三位是在保羅面對受審的時候
[00:04:47.260 --> 00:04:51.260]  提到的那位滿有政治野心的大祭司亞勒尼亞
[00:04:51.260 --> 00:04:55.260]  而今天說的就是第二位出現的亞勒尼亞
[00:04:55.260 --> 00:04:59.260]  經文這樣說他是大馬士革的門徒
[00:04:59.260 --> 00:05:04.260]  整本聖經只有15節的經文去說到這個人物
[00:05:04.260 --> 00:05:08.260]  到底神在當中對我們有什麼提醒呢?
[00:05:08.260 --> 00:05:11.260]  我們正式進入經文
[00:05:11.260 --> 00:05:12.260]  第十節這樣說的
[00:05:12.260 --> 00:05:17.260]  他說:那時在大馬士革有一個門徒名叫亞勒尼亞
[00:05:17.260 --> 00:05:21.260]  主在異象中對他說:亞勒尼亞
[00:05:21.260 --> 00:05:24.260]  他說:主啊,我在這裏
[00:05:24.260 --> 00:05:28.260]  主對他說:起來,往那叫直街的路上去
[00:05:28.260 --> 00:05:33.260]  在猶大的家裏面去找一個大素人叫做素羅
[00:05:33.260 --> 00:05:37.260]  他正在禱告在異象中看見一個人名叫亞勒尼亞
[00:05:37.260 --> 00:05:42.260]  進來為他按守,讓他再次能得看見
[00:05:42.260 --> 00:05:44.260]  那時是一個什麼時候呢?
[00:05:44.260 --> 00:05:47.260]  如果我們回看九章前一點的時候
[00:05:47.260 --> 00:05:51.260]  就是正正說到保羅重生前的經歷
[00:05:51.260 --> 00:05:57.260]  保羅原本對著他祖父所傳遞下來的信仰、律法
[00:05:57.260 --> 00:05:59.260]  他非常熱誠
[00:05:59.260 --> 00:06:03.260]  就在他去到大馬式或者大馬士革的路上
[00:06:03.260 --> 00:06:06.260]  他拿著正牌去捉這些基督徒的時間
[00:06:06.260 --> 00:06:10.260]  主的大光突然間照到保羅身上
[00:06:10.260 --> 00:06:13.260]  當刻保羅與耶穌有一個對話
[00:06:13.260 --> 00:06:16.260]  在對話之後,他盲了三天三夜
[00:06:16.260 --> 00:06:18.260]  在這三天三夜裏面
[00:06:18.260 --> 00:06:21.260]  他重新思想這個異象
[00:06:21.260 --> 00:06:25.260]  對他自己一直持守的律法和信仰有什麼關係
[00:06:25.260 --> 00:06:31.260]  他一下子將轉化到從過去的信仰裏面
[00:06:31.260 --> 00:06:34.260]  集中在耶穌基督身上
[00:06:34.260 --> 00:06:37.260]  一個神的義子的時間裏面
[00:06:37.260 --> 00:06:42.260]  保羅被這個被主的異象所重新去塑造
[00:06:42.260 --> 00:06:44.260]  成為一個新的生命
[00:06:44.260 --> 00:06:47.260]  這是當時發生的背景
[00:06:47.260 --> 00:06:51.260]  阿拿尼亞在保羅領受這個異象的三天之後
[00:06:51.260 --> 00:06:55.260]  同時間在當中無緣無故看到異象
[00:06:55.260 --> 00:06:57.260]  他聽到主的呼喚
[00:06:57.260 --> 00:06:59.260]  叫他阿拿尼亞
[00:06:59.260 --> 00:07:01.260]  然後他即時有個回應
[00:07:01.260 --> 00:07:04.260]  他說:主啊,我在這裏
[00:07:04.260 --> 00:07:11.260]  我深信阿拿尼亞是清楚深深知道這個聲音是來自神
[00:07:11.260 --> 00:07:15.260]  基於《仕途行傳》二十二章十二節所說的
[00:07:15.260 --> 00:07:17.260]  他這樣形容阿拿尼亞
[00:07:17.260 --> 00:07:21.260]  是說阿拿尼亞是一個按照律法的虔誠人
[00:07:21.260 --> 00:07:23.260]  在那個地方裏面
[00:07:23.260 --> 00:07:27.260]  所有的猶太人都因為這個人而去稱讚他
[00:07:27.260 --> 00:07:32.260]  阿拿尼亞是透過律法,透過聖經
[00:07:32.260 --> 00:07:35.260]  很認識那個呼召他的上帝
[00:07:35.260 --> 00:07:37.260]  他很清楚知道
[00:07:37.260 --> 00:07:41.260]  原來上帝是會知道他,認識他
[00:07:41.260 --> 00:07:43.260]  並且是會呼召他的
[00:07:43.260 --> 00:07:48.260]  所以他的心隨時都預備神會向他説話
[00:07:48.260 --> 00:07:54.260]  因此他就沒有被這個神的呼召
[00:07:54.260 --> 00:07:57.260]  突如其來的呼喚而嚇倒
[00:07:57.260 --> 00:08:02.260]  他亦都知道當神去呼喚自己的時候
[00:08:02.260 --> 00:08:06.260]  就好像昔日先知所領受異象的時間裏面
[00:08:06.260 --> 00:08:09.260]  他要怎樣去回應
[00:08:09.260 --> 00:08:12.260]  我們看回一些舊約的經文
[00:08:12.260 --> 00:08:15.260]  就好像阿巴拉罕獻耳札的時候
[00:08:15.260 --> 00:08:17.260]  在《創世紀》二十二章一節
[00:08:17.260 --> 00:08:22.260]  他說:這些事以後,神要試驗阿巴拉罕
[00:08:22.260 --> 00:08:27.260]  就呼叫他說:阿巴拉罕,他説:我在這裏
[00:08:27.260 --> 00:08:32.260]  亦都好像摩西那樣,在《曠野經》經上面去看見主
[00:08:32.260 --> 00:08:37.260]  也就是說,上帝見到他過去要看
[00:08:37.260 --> 00:08:40.260]  就在《經》經裏面呼叫說:摩西啊摩西
[00:08:40.260 --> 00:08:43.260]  他説:我在這裏
[00:08:43.260 --> 00:08:47.260]  亦都好像《爾卓亞》見到異象的時候
[00:08:47.260 --> 00:08:52.260]  他在《爾卓亞書六章》第八節這樣說
[00:08:52.260 --> 00:08:56.260]  我聽見主的聲音,這樣說:我可以猜遣誰呢?
[00:08:56.260 --> 00:08:58.260]  誰肯為我們去呢?
[00:08:58.260 --> 00:09:03.260]  《爾卓亞》的回應是說:我在這裏,請猜遣我
[00:09:03.260 --> 00:09:07.260]  阿拉利亞熟悉經文,熟悉過去的歷史
[00:09:07.260 --> 00:09:11.260]  就知道當主呼喚的時候,他要怎樣去回應
[00:09:11.260 --> 00:09:15.260]  就好像阿巴拉罕、摩西和《爾卓亞》一樣
[00:09:15.260 --> 00:09:20.260]  主的呼喚來到的時候,就要回應:我在這裏
[00:09:20.260 --> 00:09:24.260]  我們來看看「我在這裏」的意思是甚麼呢?
[00:09:24.260 --> 00:09:28.260]  「我在這裏」在希伯來文叫做 "Hinene"
[00:09:28.260 --> 00:09:31.260]  我知道大家都可能聽過這個名字
[00:09:31.260 --> 00:09:34.260]  有首詩歌也叫做 "Hinene"
[00:09:34.260 --> 00:09:38.260]  「我在這裏」是由兩個部份所組成的
[00:09:38.260 --> 00:09:45.260]  前半部份是從 "Hinene" 說到 "在這裏" 的意思
[00:09:45.260 --> 00:09:49.260]  英文也這樣說: "Look, see here, take note, behold"
[00:09:49.260 --> 00:09:52.260]  就是說:在這裏,看見吧
[00:09:52.260 --> 00:09:56.260]  後面的部份,第一個人稱就是「我」
[00:09:56.260 --> 00:10:01.260]  所以他們合起來,除了說「我在這裏」的意思之外
[00:10:01.260 --> 00:10:05.260]  就是「神啊,你看見我在這裏」
[00:10:05.260 --> 00:10:10.260]  「Hinene」也有一種純粹、單純的
[00:10:10.260 --> 00:10:13.260]  沒有防備、肯定的回應的意思
[00:10:13.260 --> 00:10:16.260]  就是那些事未發生、未見到之前
[00:10:16.260 --> 00:10:19.260]  他已經作出一個肯定的回應
[00:10:19.260 --> 00:10:25.260]  是說到一個完全的專注、完全的投入
[00:10:25.260 --> 00:10:29.260]  也在「我在這裏」的意思裏面說到
[00:10:29.260 --> 00:10:34.260]  是我付上我的所有,來回應你
[00:10:34.260 --> 00:10:42.260]  「我在這裏」讓我想起對阿拉利亞的呼喚
[00:10:42.260 --> 00:10:45.260]  讓我想起,自從離開了中學的時候
[00:10:45.260 --> 00:10:50.260]  我很少聽到有人直呼我的全名為「陳偉傑」
[00:10:50.260 --> 00:10:53.260]  回想起來,現在好像只有兩個人會這樣稱呼我
[00:10:53.260 --> 00:10:57.260]  第一個就是我老婆,第二個就是我的女兒
[00:10:57.260 --> 00:11:00.260]  不過,我慢慢發現
[00:11:00.260 --> 00:11:04.260]  最近越來越多人叫了我的名字
[00:11:04.260 --> 00:11:07.260]  因為教會裏面有第二位陳偉傑出現
[00:11:07.260 --> 00:11:11.260]  亦都是「客令會主題歌」的創作者
[00:11:11.260 --> 00:11:15.260]  所以這一刻,當我聽到陳偉傑的時候
[00:11:15.260 --> 00:11:20.260]  我就會想想,他是叫我,還是叫另一位呢?
[00:11:20.260 --> 00:11:22.260]  而我在發現裏面,剛剛說到
[00:11:22.260 --> 00:11:25.260]  有兩個人會這樣叫我的,對不對?
[00:11:25.260 --> 00:11:28.260]  我發現當他們叫我的時候
[00:11:28.260 --> 00:11:31.260]  在這個時代裏面,很難專注地回應
[00:11:31.260 --> 00:11:34.260]  譬如,女兒叫我和她去玩的時候
[00:11:34.260 --> 00:11:36.260]  又或者老婆叫我去工作的時候
[00:11:36.260 --> 00:11:38.260]  我會說:「陳偉傑!」
[00:11:38.260 --> 00:11:40.260]  她會說:「是啊,是啊,是啊!」
[00:11:40.260 --> 00:11:42.260]  但是「是啊,是啊,是啊!」的時候
[00:11:42.260 --> 00:11:44.260]  原來我還是拿著我的手機
[00:11:44.260 --> 00:11:46.260]  一邊看著手機,一邊回應
[00:11:46.260 --> 00:11:49.260]  女兒要我陪她去玩的時候
[00:11:49.260 --> 00:11:53.260]  可能我只是敷衍了她
[00:11:53.260 --> 00:11:55.260]  這個年代裏面,我們很難專注
[00:11:55.260 --> 00:11:58.260]  很難投入在其中
[00:11:58.260 --> 00:12:00.260]  經文裏面說的Hineni的回應
[00:12:00.260 --> 00:12:02.260]  是一種神聖的回應
[00:12:02.260 --> 00:12:06.260]  是講述一種自我拋開所有的保留
[00:12:06.260 --> 00:12:08.260]  去回應主
[00:12:08.260 --> 00:12:11.260]  是一種講述一個擴展自我
[00:12:11.260 --> 00:12:15.260]  並且是一種勇敢而謙卑的回應
[00:12:15.260 --> 00:12:18.260]  原來要接受主,去回應主的時候
[00:12:18.260 --> 00:12:23.260]  要這樣,好像昔日的聖經人物裏面
[00:12:23.260 --> 00:12:25.260]  去這樣回應主
[00:12:25.260 --> 00:12:27.260]  回到阿拿尼亞
[00:12:27.260 --> 00:12:29.260]  當她聽到神呼喚她的名字的時候
[00:12:29.260 --> 00:12:32.260]  她很清楚知道要怎樣去回應
[00:12:32.260 --> 00:12:36.260]  所以她就說:「主啊,我在這裏」
[00:12:36.260 --> 00:12:38.260]  而這樣回應的時候
[00:12:38.260 --> 00:12:40.260]  我深信這一群屬靈的人裏面
[00:12:40.260 --> 00:12:44.260]  都深知道神會達領他們的每一步
[00:12:44.260 --> 00:12:48.260]  果然是,在第十一節、十二節的時候
[00:12:48.260 --> 00:12:50.260]  我們看見當回應了之後
[00:12:50.260 --> 00:12:53.260]  神很清楚、很清晰地指示
[00:12:53.260 --> 00:12:55.260]  阿拿尼亞要怎樣做
[00:12:55.260 --> 00:12:57.260]  十一、十二節是這樣說的
[00:12:57.260 --> 00:13:01.260]  就是起來到大馬士革的直街
[00:13:01.260 --> 00:13:04.260]  那裏有一個名叫尤大的人家裏
[00:13:04.260 --> 00:13:09.260]  去找一個正在禱告名叫素羅的人
[00:13:09.260 --> 00:13:13.260]  為他按手禱告,使他復命
[00:13:13.260 --> 00:13:16.260]  在這裏我們看見神的指示
[00:13:16.260 --> 00:13:18.260]  對阿拿尼亞是非常清晰
[00:13:18.260 --> 00:13:20.260]  再按一按
[00:13:20.260 --> 00:13:22.260]  看見有六個步驟
[00:13:22.260 --> 00:13:24.260]  就是起來,去直街
[00:13:24.260 --> 00:13:26.260]  然後到尤大的家裏面
[00:13:26.260 --> 00:13:30.260]  去找一個叫素羅的人
[00:13:30.260 --> 00:13:35.260]  為他按手,也讓他能夠再次看見
[00:13:35.260 --> 00:13:37.260]  神有時的任務是這麼清晰的
[00:13:37.260 --> 00:13:39.260]  可能我們就這樣看的時候
[00:13:39.260 --> 00:13:44.260]  都很簡單,只是要回應這六個步驟
[00:13:44.260 --> 00:13:46.260]  好像是一件很容易的差事
[00:13:46.260 --> 00:13:50.260]  我想起今天,當我們向主祂禱告的時候
[00:13:50.260 --> 00:13:53.260]  我們一群年紀輕的時候
[00:13:53.260 --> 00:13:57.260]  我們很多時候職稱目養祂的時候
[00:13:57.260 --> 00:14:01.260]  都會問到,神啊,我前面的方向是怎樣
[00:14:01.260 --> 00:14:02.260]  我的工作是怎樣
[00:14:02.260 --> 00:14:05.260]  很多時候神都不是很清晰地回應
[00:14:05.260 --> 00:14:08.260]  阿拿尼亞的經歷裏面
[00:14:08.260 --> 00:14:11.260]  他聽到神很清楚地回應
[00:14:11.260 --> 00:14:14.260]  但是,阿拿尼亞怎樣回應呢
[00:14:14.260 --> 00:14:16.260]  第十三節這樣說
[00:14:16.260 --> 00:14:18.260]  阿拿尼亞回答主啊
[00:14:18.260 --> 00:14:21.260]  我聽見許多人說這個人
[00:14:21.260 --> 00:14:23.260]  說他怎樣在耶路撒冷裏面
[00:14:23.260 --> 00:14:26.260]  多多苦待你的聖徒
[00:14:26.260 --> 00:14:28.260]  並且他在這裏
[00:14:28.260 --> 00:14:30.260]  從祭司裏面得來的權柄
[00:14:30.260 --> 00:14:34.260]  要捆綁一切求告李明的人
[00:14:34.260 --> 00:14:37.260]  於是我就看到這個阿拿尼亞的回應
[00:14:37.260 --> 00:14:40.260]  我有嘗試代入阿拿尼亞裏面
[00:14:40.260 --> 00:14:42.260]  我想起Summer Camp
[00:14:42.260 --> 00:14:45.260]  第一晚的晚上,榮耀啟航的團隊
[00:14:45.260 --> 00:14:48.260]  帶領我們做一個戲劇的茶經
[00:14:48.260 --> 00:14:50.260]  我嘗試代入阿拿尼亞
[00:14:50.260 --> 00:14:53.260]  當聽到主的呼喚說
[00:14:53.260 --> 00:14:54.260]  阿拿尼亞
[00:14:54.260 --> 00:14:56.260]  然後祂說,我在這裏
[00:14:56.260 --> 00:14:58.260]  然後他聽到這剛剛錄的步驟裏面
[00:14:58.260 --> 00:15:00.260]  他就會這樣想
[00:15:00.260 --> 00:15:03.260]  神說要我起來
[00:15:03.260 --> 00:15:04.260]  那我起來
[00:15:04.260 --> 00:15:07.260]  我要去到最繁盛的直街裏面
[00:15:07.260 --> 00:15:10.260]  那我會覺得,都OK啊
[00:15:10.260 --> 00:15:13.260]  大家要去想想這條繁盛的直街有多長
[00:15:13.260 --> 00:15:15.260]  原來這條繁盛的直街
[00:15:15.260 --> 00:15:17.260]  是有1500米那麼長
[00:15:17.260 --> 00:15:19.260]  要去走,去回應
[00:15:19.260 --> 00:15:20.260]  OK
[00:15:20.260 --> 00:15:22.260]  要找一個叫做
[00:15:22.260 --> 00:15:24.260]  猶大的家,亦都不懶
[00:15:24.260 --> 00:15:27.260]  因為在這條那麼繁盛的街裏面
[00:15:27.260 --> 00:15:29.260]  住在那裏的人
[00:15:29.260 --> 00:15:30.260]  應該是大戶人家
[00:15:30.260 --> 00:15:32.260]  應該很容易去找到的
[00:15:32.260 --> 00:15:34.260]  要這樣去回應
[00:15:34.260 --> 00:15:35.260]  OK
[00:15:35.260 --> 00:15:38.260]  然後要找一個陌生人去祈禱
[00:15:38.260 --> 00:15:40.260]  然後我會再想
[00:15:40.260 --> 00:15:43.260]  如果神是要這樣做的時候
[00:15:43.260 --> 00:15:45.260]  找一個陌生人去祈禱
[00:15:45.260 --> 00:15:47.260]  真是神的感動的時候
[00:15:47.260 --> 00:15:49.260]  要回應,我都OK
[00:15:49.260 --> 00:15:50.260]  雖然是有些唐突的
[00:15:50.260 --> 00:15:52.260]  去到人家家裏的時候
[00:15:52.260 --> 00:15:53.260]  要去為祂
[00:15:53.260 --> 00:15:55.260]  神叫我來為祢祈禱
[00:15:55.260 --> 00:15:57.260]  可能有些唐突
[00:15:57.260 --> 00:15:59.260]  但是如果是出於神的話
[00:15:59.260 --> 00:16:00.260]  都OK
[00:16:00.260 --> 00:16:02.260]  但是,問題來了
[00:16:02.260 --> 00:16:03.260]  先等等
[00:16:03.260 --> 00:16:06.260]  神,祢要我找哪一個去祈禱呢
[00:16:06.260 --> 00:16:09.260]  經文說是要找蘇羅
[00:16:09.260 --> 00:16:11.260]  而且是大蘇人的蘇羅
[00:16:11.260 --> 00:16:14.260]  大蘇人的蘇羅是甚麼人呢
[00:16:14.260 --> 00:16:16.260]  剛剛一開始說到
[00:16:16.260 --> 00:16:18.260]  蘇羅就是保羅
[00:16:18.260 --> 00:16:21.260]  在過去的時間裏面
[00:16:21.260 --> 00:16:23.260]  是最令耶路撒冷
[00:16:23.260 --> 00:16:25.260]  聞風喪膽的一位
[00:16:25.260 --> 00:16:29.260]  他是使教會遭受迫害
[00:16:29.260 --> 00:16:31.260]  遭受殘酷迫害的那一位
[00:16:31.260 --> 00:16:34.260]  他是迫害史提反那一位
[00:16:34.260 --> 00:16:37.260]  成為第一個信徒者的那一位
[00:16:37.260 --> 00:16:39.260]  也剛剛才說到
[00:16:39.260 --> 00:16:40.260]  蘇羅在三日前
[00:16:40.260 --> 00:16:42.260]  在大祭司那裏
[00:16:42.260 --> 00:16:46.260]  領了一個信託的信件
[00:16:46.260 --> 00:16:48.260]  說可以去捉拿基督徒入獄
[00:16:48.260 --> 00:16:51.260]  去迫害他們的那一位
[00:16:51.260 --> 00:16:52.260]  於是我就想
[00:16:52.260 --> 00:16:54.260]  如果不是蘇羅的話
[00:16:54.260 --> 00:16:56.260]  我會覺得OK
[00:16:56.260 --> 00:16:59.260]  但是神,你現在是不是搞笑
[00:16:59.260 --> 00:17:01.260]  為他按手祈禱的那個
[00:17:01.260 --> 00:17:03.260]  會不會是天父羅
[00:17:03.260 --> 00:17:04.260]  不是叫做蘇羅
[00:17:04.260 --> 00:17:06.260]  會不會是世數人
[00:17:06.260 --> 00:17:08.260]  不是大數人的那個蘇羅
[00:17:08.260 --> 00:17:10.260]  於是我就再想
[00:17:10.260 --> 00:17:12.260]  如果今天神叫我們
[00:17:12.260 --> 00:17:14.260]  好像亞拿尼亞的時候
[00:17:14.260 --> 00:17:15.260]  我們會怎樣回應呢
[00:17:15.260 --> 00:17:18.260]  給了一條問題給大家
[00:17:18.260 --> 00:17:19.260]  我們按一按
[00:17:19.260 --> 00:17:23.260]  如果你是當時的亞拿尼亞
[00:17:23.260 --> 00:17:25.260]  你會怎樣回應呢
[00:17:25.260 --> 00:17:26.260]  第一
[00:17:26.260 --> 00:17:28.260]  主啊,我在這裏
[00:17:28.260 --> 00:17:29.260]  還是
[00:17:29.260 --> 00:17:30.260]  第二
[00:17:30.260 --> 00:17:32.260]  主啊,我考慮在這裏
[00:17:32.260 --> 00:17:33.260]  還是
[00:17:33.260 --> 00:17:34.260]  第三
[00:17:34.260 --> 00:17:36.260]  主啊,我不在這裏
[00:17:36.260 --> 00:17:37.260]  還是
[00:17:37.260 --> 00:17:38.260]  第四
[00:17:38.260 --> 00:17:41.260]  主啊,他在這裏
[00:17:41.260 --> 00:17:43.260]  神的命令很不容易
[00:17:43.260 --> 00:17:45.260]  要他去面對
[00:17:45.260 --> 00:17:48.260]  要他去見迫害的信徒蘇羅
[00:17:48.260 --> 00:17:50.260]  並且為他按手祈禱
[00:17:50.260 --> 00:17:52.260]  蘇羅這樣提出
[00:17:52.260 --> 00:17:53.260]  其實都
[00:17:53.260 --> 00:17:55.260]  亞拿尼亞這樣提出
[00:17:55.260 --> 00:17:58.260]  其實都在反映他裏面的恐懼
[00:17:58.260 --> 00:18:01.260]  亞拿尼亞面對真實的恐懼
[00:18:01.260 --> 00:18:03.260]  因為這個眼前的
[00:18:03.260 --> 00:18:06.260]  是整個大馬士革的基督徒
[00:18:06.260 --> 00:18:08.260]  都聽見會害怕的一個人
[00:18:08.260 --> 00:18:11.260]  一個很殘忍
[00:18:11.260 --> 00:18:12.260]  會去迫害他們
[00:18:12.260 --> 00:18:14.260]  要去捉他們入監的人
[00:18:14.260 --> 00:18:16.260]  現在神跟他說
[00:18:16.260 --> 00:18:18.260]  要為他去禱告
[00:18:18.260 --> 00:18:21.260]  恐懼在這一刻裏面
[00:18:21.260 --> 00:18:23.260]  成為了亞拿尼亞
[00:18:23.260 --> 00:18:25.260]  猶疑會應處的地方
[00:18:25.260 --> 00:18:26.260]  我們看看
[00:18:26.260 --> 00:18:28.260]  恐懼是甚麼來的呢
[00:18:28.260 --> 00:18:30.260]  有這樣的解釋
[00:18:30.260 --> 00:18:32.260]  他說恐懼是人天生
[00:18:32.260 --> 00:18:36.260]  對感知或者意識到危險的一種
[00:18:36.260 --> 00:18:39.260]  極強的不愉快的情緒
[00:18:39.260 --> 00:18:42.260]  恐懼會導致我們生理
[00:18:42.260 --> 00:18:44.260]  會做出一些變化
[00:18:44.260 --> 00:18:46.260]  可能會產生一些行為
[00:18:46.260 --> 00:18:48.260]  例如會做出一些攻擊性
[00:18:48.260 --> 00:18:50.260]  又或者會選擇逃避
[00:18:50.260 --> 00:18:52.260]  我們很清楚理解
[00:18:52.260 --> 00:18:53.260]  而我理解的
[00:18:53.260 --> 00:18:55.260]  為甚麼會產生這種恐懼
