
[00:00:00.000 --> 00:00:02.880]  今日在講道之前,我們先有個祈禱
[00:07:26.520 --> 00:07:28.220]  「心」
[00:07:28.220 --> 00:07:32.340]  讀到鷹執事都有點困難了
[00:07:33.280 --> 00:07:36.760]  我們經常都要起題目,要想一想
[00:07:36.760 --> 00:07:40.180]  其實是這件事而已,告訴你
[00:07:40.180 --> 00:07:44.840]  如果你有心
[00:07:44.840 --> 00:07:49.340]  你就會認真
[00:07:49.340 --> 00:07:54.460]  如果你有心,你又會認真
[00:07:54.460 --> 00:07:57.500]  你就會慢慢有心到
[00:07:57.500 --> 00:08:01.480]  你就會看到一些人看不到的東西
[00:08:01.580 --> 00:08:03.320]  你看得更加深入
[00:08:03.320 --> 00:08:08.160]  然後你就能夠創新
[00:08:08.160 --> 00:08:17.060]  或者你能夠用一種與人不同的演繹方式
[00:08:17.060 --> 00:08:21.380]  所以你可以把它當成一件事來理解
[00:08:21.380 --> 00:08:23.560]  如果我們有心
[00:08:23.560 --> 00:08:26.740]  我們就會認真
[00:08:26.740 --> 00:08:31.220]  如果我們認真
[00:08:32.420 --> 00:08:37.000]  我們就能夠對事物有更深入的掌握
[00:08:37.000 --> 00:08:39.080]  和理解
[00:08:39.080 --> 00:08:41.940]  這樣我們才能夠創新
[00:08:41.940 --> 00:08:45.580]  所以這是一件事
[00:08:45.580 --> 00:08:49.840]  我們說更新,如果你沒有心,就不能更新
[00:08:49.840 --> 00:08:54.220]  不夠深入,也不能更新
[00:08:54.220 --> 00:08:56.380]  不認真,怎麼更新呢?
[00:08:56.380 --> 00:08:59.600]  搬來搬去而已,那些不是更新
[00:09:00.440 --> 00:09:04.660]  耶穌呢,肯定是一個相當之有心的人
[00:09:04.660 --> 00:09:08.260]  所以你看到耶穌的認真
[00:09:08.260 --> 00:09:10.060]  看到耶穌的深度
[00:09:10.060 --> 00:09:13.320]  而耶穌說的道理不是
[00:09:13.320 --> 00:09:18.360]  一種完全是橫空出世的東西
[00:09:18.360 --> 00:09:20.320]  而是祂能夠從這些舊的
[00:09:20.320 --> 00:09:23.460]  祂真的完全有一個所謂的亮光
[00:09:23.460 --> 00:09:25.940]  可以帶出來給我們知道
[00:09:26.800 --> 00:09:30.460]  那五至七章呢,有很多內容的
[00:09:30.460 --> 00:09:32.240]  你回到《聖經》就能看到
[00:09:32.240 --> 00:09:36.760]  一開始是論福
[00:09:36.760 --> 00:09:40.480]  接著有一段是論炎和光
[00:09:40.480 --> 00:09:41.480]  你看黑色字就行了
[00:09:41.480 --> 00:09:45.200]  接著是論法,接著開始是論法路
[00:09:45.200 --> 00:09:47.940]  論奸淫,論丘七
[00:09:47.940 --> 00:09:50.360]  論喜世,論報復
[00:09:50.360 --> 00:09:52.780]  論愛仇敵,論施捨
[00:09:52.780 --> 00:09:56.480]  論禱告,就是今天我們挑來說的
[00:09:56.940 --> 00:10:01.140]  然後呢,禱告之後有一段主禱文
[00:10:01.140 --> 00:10:04.320]  接著有論禁食,論天上的財寶
[00:10:04.320 --> 00:10:06.780]  論眼睛是身上的燈
[00:10:06.780 --> 00:10:09.920]  然後論神和錢財
[00:10:09.920 --> 00:10:12.060]  教導我們不要憂慮
[00:10:12.060 --> 00:10:14.360]  然後呢,說不要評斷人
[00:10:14.360 --> 00:10:18.360]  然後呢,最後的結語就是說我們要進閘門
[00:10:18.360 --> 00:10:20.660]  有兩種樹
[00:10:20.660 --> 00:10:23.720]  要遵行主的主旨才可以進天國
[00:10:23.720 --> 00:10:27.080]  有兩種根基,一個很完整的
[00:10:27.080 --> 00:10:28.080]  一個
[00:10:28.080 --> 00:10:30.040]  很
[00:10:30.040 --> 00:10:32.560]  很闊的範圍
[00:10:32.560 --> 00:10:35.080]  說了很多很多的東西
[00:10:35.080 --> 00:10:39.240]  甚至可以說有些東西是沒有包括在內
[00:10:39.240 --> 00:10:42.500]  但這個可以說是一個很有概括性的
[00:10:42.500 --> 00:10:45.580]  那個結語就是說我們要祈禱
[00:10:45.580 --> 00:10:47.940]  我們要進閘門
[00:10:47.940 --> 00:10:52.460]  就是要去跟從這些的教訓
[00:10:52.840 --> 00:10:54.900]  是有挑戰性的
[00:10:54.900 --> 00:10:56.640]  是有難度的
[00:10:56.640 --> 00:10:59.500]  但是有兩條路,你選哪一條路呢?
[00:10:59.500 --> 00:11:03.820]  面對一大堆的題目,那麼多的題目
[00:11:03.820 --> 00:11:06.020]  我們怎樣去解讀它呢?
[00:11:06.020 --> 00:11:09.400]  耶穌又用什麼樣的方法
[00:11:09.400 --> 00:11:11.500]  來活化它呢?
[00:11:11.500 --> 00:11:18.880]  很久之前我有一個經驗就是
[00:11:18.880 --> 00:11:22.200]  重建禮拜堂
[00:11:22.200 --> 00:11:25.160]  那個就真的不是活化了,真的是重建了
[00:11:25.160 --> 00:11:27.760]  因為那間舊屋不可以保留,所以拆掉它
[00:11:27.760 --> 00:11:30.740]  就算重新蓋一間全新的禮拜堂
[00:11:30.740 --> 00:11:33.280]  禮拜堂也有少許規模的
[00:11:33.280 --> 00:11:37.860]  因為做的時候有很多細節我都要去跟
[00:11:37.860 --> 00:11:40.780]  其中有一個細節就是
[00:11:40.780 --> 00:11:45.220]  那個建築師就說,牧師
[00:11:45.220 --> 00:11:48.200]  有很多房門
[00:11:48.200 --> 00:11:51.140]  有幾十間房,叫幾十道門
[00:11:51.500 --> 00:11:54.320]  他就問你選什麼鎖呢?
[00:11:54.320 --> 00:11:56.260]  房門是要鎖的
[00:11:56.260 --> 00:12:00.200]  那幾十道門就是幾十條鎖匙
[00:12:00.200 --> 00:12:02.380]  幾十條鎖匙
[00:12:02.380 --> 00:12:05.840]  那開門也很慘,抽著一大扣鎖匙
[00:12:05.840 --> 00:12:10.260]  所以我那時候,很多年之前,是八幾年的事
[00:12:10.260 --> 00:12:13.220]  我是第一次有這個印象
[00:12:13.220 --> 00:12:15.520]  他就說
[00:12:15.520 --> 00:12:19.060]  他就拿了一條來,這條叫做Master Key
[00:12:19.060 --> 00:12:21.300]  你聽過沒有?
[00:12:21.680 --> 00:12:23.020]  即是總匙
[00:12:23.020 --> 00:12:27.040]  這條匙是可以開所有的門的
[00:12:27.040 --> 00:12:30.620]  我想學校可能都有這些設備
[00:12:30.620 --> 00:12:33.760]  其他的匙只能開自己的門
[00:12:33.760 --> 00:12:36.780]  但這條總匙,這條Master Key
[00:12:36.780 --> 00:12:38.840]  是可以所有的門都開得到的
[00:12:38.840 --> 00:12:42.100]  這條你一定要保留著,不可以給其他人的
[00:12:42.100 --> 00:12:45.000]  因為除非那些有需要做事的人
[00:12:45.000 --> 00:12:46.940]  才保留那條匙
[00:12:46.940 --> 00:12:50.420]  耶穌的教訓
[00:12:51.500 --> 00:12:54.300]  要解讀的時候,有這麼多的題目
[00:12:54.300 --> 00:12:55.940]  是不是?
[00:12:55.940 --> 00:12:59.060]  我們要進入去解每一個
[00:12:59.060 --> 00:13:01.060]  每一個部份,每一個的時候
[00:13:01.060 --> 00:13:03.820]  那有沒有一條總匙呢?
[00:13:03.820 --> 00:13:06.160]  有沒有一條匙可以
[00:13:06.160 --> 00:13:07.720]  每一道門都可以開的呢?
[00:13:07.720 --> 00:13:10.880]  每一道都可以的,無論你說禱告也好,說什麼也好
[00:13:10.880 --> 00:13:14.940]  都有些相關性的,開得到的,有沒有呢?
[00:13:14.940 --> 00:13:19.260]  如果找到這條,那就輕鬆很多了
[00:13:19.260 --> 00:13:22.480]  或者帶著這條Master Key,好像我是堂主一樣
[00:13:22.480 --> 00:13:25.520]  就帶著這條Master Key,就不用一整個禮拜了
[00:13:25.520 --> 00:13:29.780]  其他的人,如果沒有呢,他就真的要逐條逐條來開了
[00:13:29.780 --> 00:13:31.860]  今天我們想探討一下這個
[00:13:31.860 --> 00:13:35.160]  這條匙呢
[00:13:35.160 --> 00:13:37.160]  是什麼呢?
[00:13:37.160 --> 00:13:40.100]  我這樣去
[00:13:40.100 --> 00:13:41.660]  詮釋它
[00:13:41.660 --> 00:13:44.320]  是從外表
[00:13:44.320 --> 00:13:45.900]  轉到內心
[00:13:48.220 --> 00:13:49.480]  當我們說
[00:13:49.480 --> 00:13:51.500]  我們
[00:13:51.500 --> 00:13:54.840]  靈性的生活,或者信仰的生活
[00:13:54.840 --> 00:13:58.000]  要從外表轉到內心
[00:13:58.000 --> 00:14:00.560]  從解釋
[00:14:00.560 --> 00:14:02.680]  轉到去反省
[00:14:02.680 --> 00:14:04.040]  解釋
[00:14:04.040 --> 00:14:07.000]  是拿著這條經文,你去研究它,你去解釋它
[00:14:07.000 --> 00:14:11.220]  反省是你去問那段經文對我有什麼意思
[00:14:11.220 --> 00:14:13.760]  我有沒有回應到這段經文
[00:14:13.760 --> 00:14:16.880]  對我的要求,這個是反省
[00:14:17.940 --> 00:14:19.240]  從他人
[00:14:19.240 --> 00:14:20.920]  轉向自己
[00:14:20.920 --> 00:14:25.560]  不是去量度其他的人
[00:14:25.560 --> 00:14:26.960]  其他的人
[00:14:26.960 --> 00:14:28.440]  怎樣去
[00:14:28.440 --> 00:14:33.720]  實行,怎樣去回應上帝,這是其他人的事
[00:14:33.720 --> 00:14:35.000]  我呢
[00:14:35.000 --> 00:14:37.300]  從他人轉向
[00:14:37.300 --> 00:14:39.700]  我認為有三個元素
[00:14:39.700 --> 00:14:42.740]  就是從外表轉向內心
[00:14:42.740 --> 00:14:46.500]  從解釋轉向反省
[00:14:47.060 --> 00:14:49.900]  從他人轉向自己
[00:14:49.900 --> 00:14:52.540]  這個就是我今天所定的題目
[00:14:52.540 --> 00:14:54.820]  的意思
[00:14:54.820 --> 00:14:59.120]  用更新的眼光來看懂那些
[00:14:59.120 --> 00:15:00.440]  陳舊的律法
[00:15:00.440 --> 00:15:05.200]  原來律法的總規就是愛
[00:15:05.200 --> 00:15:08.000]  你搜一看就知道了,一看就明白了
[00:15:08.000 --> 00:15:09.760]  整篇律法書這麼複雜
[00:15:09.760 --> 00:15:14.000]  原來它總規是愛,它一條Key
[00:15:14.000 --> 00:15:16.320]  就開了所有律法的門
[00:15:16.680 --> 00:15:19.200]  當有任何一個人去解釋律法
[00:15:19.200 --> 00:15:22.500]  或者去實行律法的時候,原來他不是用愛的原則出發的
[00:15:22.500 --> 00:15:26.180]  你一定是拿錯了鑰匙,開不了門
[00:15:26.180 --> 00:15:31.580]  用很誠實的態度來代替那些
[00:15:31.580 --> 00:15:33.280]  虛浮的表現
[00:15:33.280 --> 00:15:36.140]  譬如說起誓
[00:15:36.140 --> 00:15:38.000]  其實當時也很流行的
[00:15:38.000 --> 00:15:41.120]  我指著耶路撒冷起誓
[00:15:41.120 --> 00:15:44.400]  起誓用一種很誇張的說法
[00:15:44.400 --> 00:15:46.900]  你信我,我發誓的
[00:15:46.900 --> 00:15:50.660]  耶穌說不用,你誓就說誓,不誓就說不誓就可以了
[00:15:50.660 --> 00:15:54.980]  這個人格已經成為了一種保證
[00:15:54.980 --> 00:15:57.700]  你不用指著耶路撒冷來叫他保證你
[00:15:57.700 --> 00:16:00.580]  你能夠取信於人
[00:16:00.580 --> 00:16:04.440]  這個才是最重要的
[00:16:04.440 --> 00:16:07.780]  不是一種很虛浮的,很誇張的
[00:16:07.780 --> 00:16:10.780]  行動來表示自己可信
[00:16:14.920 --> 00:16:16.180]  很實在的
[00:16:16.180 --> 00:16:23.060]  所以一切都是
[00:16:23.060 --> 00:16:25.260]  從心開始的
[00:16:25.260 --> 00:16:28.560]  《真言書》說你要保守你的心,勝過保守一切
[00:16:28.560 --> 00:16:32.640]  因為生命的泉源是由心那裡發出
[00:16:32.640 --> 00:16:35.820]  耶穌整個的
[00:16:35.820 --> 00:16:38.300]  在《瑪麗福音》裡面所說的
[00:16:38.300 --> 00:16:42.140]  回到最後,其實就是由心出發
[00:16:42.980 --> 00:16:46.000]  不知道大家有沒有留意,在廣告裡面
[00:16:46.000 --> 00:16:49.340]  有一個廣告,要用心做人
[00:16:49.340 --> 00:16:52.300]  要用心做餅
[00:16:52.300 --> 00:16:55.780]  我不幫你賣廣告了,不過這個都到處貼的了
[00:16:55.780 --> 00:16:59.100]  連那些做生意的人
[00:16:59.100 --> 00:17:03.380]  都懂得用心去做
[00:17:03.380 --> 00:17:07.300]  是不是?用心去做
[00:17:07.300 --> 00:17:10.880]  是一個很決定的因素
[00:17:12.360 --> 00:17:13.840]  我們做基督徒
[00:17:13.840 --> 00:17:19.560]  我們有沒有用心去做
[00:17:19.560 --> 00:17:23.380]  因為很決定性
[00:17:23.380 --> 00:17:28.420]  我們當中多數都是成年人
[00:17:28.420 --> 00:17:33.880]  成年人應該都有一些社會和人生的經驗
[00:17:33.880 --> 00:17:37.180]  在我們同濟當中的朋友
[00:17:37.180 --> 00:17:39.160]  你想一想
[00:17:41.260 --> 00:17:42.560]  你的同學
[00:17:42.560 --> 00:17:44.860]  一起長大的
[00:17:44.860 --> 00:17:48.460]  其實很多人,一般來說
[00:17:48.460 --> 00:17:50.780]  智力是差不多的
[00:17:50.780 --> 00:17:53.340]  不會差得太遠
[00:17:53.340 --> 00:17:58.200]  背景也不會差得太多
[00:17:58.200 --> 00:18:04.420]  際遇
[00:18:04.420 --> 00:18:06.660]  各有不同
[00:18:09.180 --> 00:18:11.620]  我觀察我身邊的朋友
[00:18:11.620 --> 00:18:13.460]  有時我都有一個問題
[00:18:13.460 --> 00:18:15.620]  為何會有一些
[00:18:15.620 --> 00:18:19.580]  那麼成功的呢?
[00:18:19.580 --> 00:18:23.900]  那種成功不只是事業上的成功
[00:18:23.900 --> 00:18:25.940]  它是很通達的
[00:18:25.940 --> 00:18:29.220]  人緣也好,生活也好
[00:18:29.220 --> 00:18:32.180]  各方面都好,我稱這個為成功
[00:18:32.180 --> 00:18:34.300]  有些
[00:18:34.300 --> 00:18:37.300]  是很倒楣的
[00:18:38.320 --> 00:18:40.620]  倒楣就是你做甚麼都不順利
[00:18:40.620 --> 00:18:42.780]  工作又不順利,交友又不順利
[00:18:42.780 --> 00:18:44.820]  你個人的精神健康又不順利
[00:18:44.820 --> 00:18:45.900]  很多問題
[00:18:45.900 --> 00:18:46.900]  為甚麼呢?
[00:18:46.900 --> 00:18:50.140]  其實它們差不多的
[00:18:50.140 --> 00:18:53.620]  我曾經也很困惑
[00:18:53.620 --> 00:18:56.060]  後來我慢慢明白
[00:18:56.060 --> 00:18:59.300]  不是他們的智力有差別
[00:18:59.300 --> 00:19:01.900]  也不是他們的學歷有差別
[00:19:01.900 --> 00:19:05.660]  是你們的心有分別
[00:19:05.660 --> 00:19:07.500]  是真的
[00:19:09.300 --> 00:19:10.900]  心是正直的
[00:19:10.900 --> 00:19:12.740]  良善的
[00:19:12.740 --> 00:19:16.460]  它越做越好
[00:19:16.460 --> 00:19:19.580]  越做越好
[00:19:19.580 --> 00:19:23.340]  心是不正的
[00:19:23.340 --> 00:19:31.340]  所以我們經常提升我們的智力
[00:19:31.340 --> 00:19:33.100]  智力也不是不重要的
[00:19:33.100 --> 00:19:39.740]  但是原來影響我們一生的工作上的表現
[00:19:39.740 --> 00:19:43.340]  或者我們在人際關係上的表現
[00:19:43.340 --> 00:19:45.220]  心是很決定性的
[00:19:45.220 --> 00:19:47.900]  甚至我們怎樣去理解一件事物
[00:19:47.900 --> 00:19:50.020]  也不是智力問題
[00:19:50.020 --> 00:19:53.460]  是心態的問題
[00:19:53.460 --> 00:19:56.780]  如果心被閉塞了
[00:19:56.780 --> 00:19:58.900]  你一看也不明白
[00:19:59.820 --> 00:20:03.260]  其實讀聖經不只是讀言經書
[00:20:03.260 --> 00:20:11.620]  是真的有一種靈性上的一種培養
[00:20:11.620 --> 00:20:19.140]  從心出發
[00:20:19.140 --> 00:20:20.820]  認真
[00:20:20.820 --> 00:20:27.500]  慢慢我們就會發覺
[00:20:28.020 --> 00:20:30.820]  那個信仰是會進步的
[00:20:30.820 --> 00:20:34.220]  今天我會選擇兩段
[00:20:34.220 --> 00:20:36.020]  就是六章這裡的兩段
[00:20:36.020 --> 00:20:37.020]  回到聖經
[00:20:37.020 --> 00:20:41.700]  來講一下耶穌基督教訓的特點
[00:20:41.700 --> 00:20:44.860]  這些老舊的聖經
[00:20:44.860 --> 00:20:47.140]  特別是在耶穌講的時候
[00:20:47.140 --> 00:20:48.380]  講到第六章
[00:20:48.380 --> 00:20:50.380]  這裡講的時候
[00:20:50.380 --> 00:20:56.940]  他們這種行為是一種很習慣式的行為
[00:20:58.860 --> 00:20:59.860]  我們可以看到
[00:20:59.860 --> 00:21:02.460]  在耶穌基督教教徒的那些行為
[00:21:02.460 --> 00:21:04.260]  他們的行為是很習慣的
[00:21:04.260 --> 00:21:05.820]  他們的行為是很習慣的
[00:21:05.820 --> 00:21:07.100]  他們的行為是很習慣的
[00:21:07.100 --> 00:21:08.420]  他們的行為是很習慣的
[00:21:08.420 --> 00:21:09.660]  他們的行為是很習慣的
[00:21:09.660 --> 00:21:10.860]  他們的行為是很習慣的
[00:21:10.860 --> 00:21:12.220]  他們的行為是很習慣的
[00:21:12.220 --> 00:21:13.460]  他們的行為是很習慣的
[00:21:13.460 --> 00:21:14.660]  他們的行為是很習慣的
[00:21:14.660 --> 00:21:15.820]  他們的行為是很習慣的
[00:21:15.820 --> 00:21:17.020]  他們的行為是很習慣的
[00:21:17.020 --> 00:21:18.020]  他們的行為是很習慣的
[00:21:18.020 --> 00:21:19.220]  他們的行為是很習慣的
[00:21:19.220 --> 00:21:20.340]  他們的行為是很習慣的
[00:21:20.340 --> 00:21:28.620]  他們的行為是很習慣的
[00:21:28.620 --> 00:21:29.780]  他們的行為是很習慣的
[00:21:29.780 --> 00:21:31.020]  他們的行為是很習慣的
[00:21:31.020 --> 00:21:32.020]  他們的行為是很習慣的
[00:21:32.020 --> 00:21:33.020]  他們的行為是很習慣的
[00:21:33.020 --> 00:21:34.020]  他們的行為是很習慣的
[00:21:34.020 --> 00:21:35.020]  他們的行為是很習慣的
[00:21:35.020 --> 00:21:36.020]  他們的行為是很習慣的
[00:21:36.020 --> 00:21:37.020]  他們的行為是很習慣的
[00:21:37.020 --> 00:21:38.020]  他們的行為是很習慣的
[00:21:38.020 --> 00:21:39.020]  他們的行為是很習慣的
[00:21:39.020 --> 00:21:40.020]  他們的行為是很習慣的
[00:21:40.020 --> 00:21:41.020]  他們的行為是很習慣的
[00:21:41.020 --> 00:21:42.020]  他們的行為是很習慣的
[00:21:42.020 --> 00:21:43.020]  他們的行為是很習慣的
[00:21:43.020 --> 00:22:00.900]  他們的行為是很習慣的
[00:22:00.900 --> 00:22:01.900]  他們的行為是很習慣的
[00:22:01.900 --> 00:22:02.900]  他們的行為是很習慣的
