
[00:00:00.000 --> 00:00:01.680]  當讀到這段聖經的時候
[00:01:11.280 --> 00:01:15.920]  大家會熟悉一點舊約聖經的背景就知道
[00:01:15.920 --> 00:01:18.720]  回望或者回望裡面所有的器具
[00:01:18.720 --> 00:01:21.200]  又或者之後發展成為一個聖殿
[00:01:21.200 --> 00:01:22.560]  或者聖殿所有器具
[00:01:22.560 --> 00:01:26.080]  只有一種人去打理回望或者聖殿
[00:01:26.080 --> 00:01:28.720]  無論敬拜那些器具
[00:01:28.720 --> 00:01:31.040]  是哪一個人先去打理?
[00:01:31.040 --> 00:01:32.000]  利尼人
[00:01:32.000 --> 00:01:32.960]  就只有利尼人
[00:01:32.960 --> 00:01:34.400]  其他資格是不可以做的
[00:01:34.400 --> 00:01:36.720]  不可以做了就被僭越了
[00:01:36.720 --> 00:01:39.120]  就會有上帝的憤怒
[00:01:39.120 --> 00:01:41.440]  所以這裡很清楚應該很明顯
[00:01:41.440 --> 00:01:44.880]  這個阿比拿達就一定是利尼人
[00:01:44.880 --> 00:01:47.920]  因為你要打點關於藥櫃的事
[00:01:47.920 --> 00:01:49.200]  一定要利尼人
[00:01:49.200 --> 00:01:51.120]  否則就不行了
[00:01:51.120 --> 00:01:53.440]  烏達就是他的其中一個兒子
[00:01:53.440 --> 00:01:56.400]  烏達自然也是一個利尼人
[00:01:56.400 --> 00:01:59.280]  另外我們也要問一個問題
[00:01:59.280 --> 00:02:04.800]  為什麼藥櫃會在阿比拿達的家裡面
[00:02:04.800 --> 00:02:07.280]  這麼重要的物品
[00:02:07.280 --> 00:02:08.400]  藥櫃
[00:02:08.400 --> 00:02:10.320]  為什麼會在一個人的家裡面
[00:02:10.320 --> 00:02:12.960]  原來在聖經裡面在撒姆爾基上
[00:02:12.960 --> 00:02:14.560]  就告訴我們知道
[00:02:14.560 --> 00:02:17.680]  藥櫃原本是放在回望
[00:02:17.680 --> 00:02:21.680]  回望當時就在侍羅這個地方
[00:02:21.680 --> 00:02:25.520]  人們就會去那個地方朝見或者朝拜
[00:02:25.520 --> 00:02:28.240]  但是聖經記載在撒姆爾基上
[00:02:28.240 --> 00:02:30.960]  第四至第六章就記載了一件這樣的事
[00:02:30.960 --> 00:02:34.080]  就是當以色列人要和非利士人爭戰的時候
[00:02:34.080 --> 00:02:35.760]  第一場戰爭輸了
[00:02:35.760 --> 00:02:38.400]  於是當時的士師以尼的兩個兒子
[00:02:38.400 --> 00:02:40.480]  叫做何弗利·菲尼哈
[00:02:40.480 --> 00:02:42.160]  這兩個就不是很好的
[00:02:42.160 --> 00:02:43.440]  是個臭小子
[00:02:43.440 --> 00:02:45.840]  打仗輸了之後他想了一個計謀
[00:02:45.840 --> 00:02:48.880]  因為沒有神和我們同在
[00:02:48.880 --> 00:02:49.920]  抬藥櫃出來
[00:02:49.920 --> 00:02:51.920]  藥櫃象徵神與我們同在
[00:02:51.920 --> 00:02:53.360]  抬藥櫃出來的時候
[00:02:53.360 --> 00:02:54.400]  我就有神同在
[00:02:54.400 --> 00:02:55.680]  神會打贏這場仗
[00:02:55.680 --> 00:02:57.280]  於是就抬藥櫃出來
[00:02:57.280 --> 00:03:00.640]  當時以色列人就大聲振奮
[00:03:00.640 --> 00:03:02.960]  認為有神同在有藥櫃
[00:03:02.960 --> 00:03:05.280]  應該會打贏這場仗
[00:03:05.280 --> 00:03:09.280]  對方的非利士知道這樣的情況都害怕
[00:03:09.280 --> 00:03:10.800]  但也要奮力一戰
[00:03:10.800 --> 00:03:12.960]  於是就打這場仗
[00:03:12.960 --> 00:03:14.320]  但結果是怎樣呢
[00:03:14.320 --> 00:03:15.680]  以色列人輸了
[00:03:15.680 --> 00:03:17.120]  不單輸了這場仗
[00:03:17.120 --> 00:03:19.760]  藥櫃被人擄去了
[00:03:19.760 --> 00:03:22.480]  被人擄去了非利士人的地方裏面
[00:03:22.480 --> 00:03:24.800]  那非利士人怎樣處置藥櫃呢
[00:03:24.800 --> 00:03:28.080]  他們將藥櫃放在一個神廟
[00:03:28.080 --> 00:03:30.320]  那個神叫大滾
[00:03:30.320 --> 00:03:32.080]  大滾的神廟裏面
[00:03:32.080 --> 00:03:34.720]  在《撒姆爾記》上第五章記載
[00:03:34.720 --> 00:03:37.840]  放在大滾這個神廟裏面的時候
[00:03:37.840 --> 00:03:39.920]  當第二天非利士人起身的時候
[00:03:39.920 --> 00:03:43.280]  去這個大滾的神廟裏面拜的時候
[00:03:43.280 --> 00:03:47.600]  發覺大滾神面目相對
[00:03:47.600 --> 00:03:51.040]  就倒在藥窯、藥櫃面前
[00:03:51.040 --> 00:03:54.240]  那些人就將他移政回去
[00:03:54.240 --> 00:03:55.920]  沒多久第二天又再去的時候
[00:03:55.920 --> 00:03:58.480]  發覺大滾又跌在地上
[00:03:58.480 --> 00:03:59.360]  頭又斷了
[00:03:59.360 --> 00:04:01.040]  兩隻手又斷了
[00:04:01.040 --> 00:04:02.720]  在藥窯、藥櫃面前
[00:04:02.720 --> 00:04:04.480]  那些人就開始很不安了
[00:04:04.480 --> 00:04:05.360]  為何會這樣呢
[00:04:05.360 --> 00:04:06.480]  藥窯、藥櫃運來的時候
[00:04:06.480 --> 00:04:09.200]  竟然我們的神要斷了
[00:04:09.200 --> 00:04:10.000]  不單止這樣
[00:04:10.000 --> 00:04:12.400]  第十一節就告訴我們
[00:04:12.400 --> 00:04:18.160]  當時神重重手擊攻擊這座城
[00:04:18.160 --> 00:04:22.080]  這座城中有很多人因驚慌而死
[00:04:22.080 --> 00:04:23.280]  其實我也不明白
[00:04:23.280 --> 00:04:24.320]  為何因驚慌而死
[00:04:24.320 --> 00:04:25.600]  總之有很多人死了
[00:04:25.600 --> 00:04:27.920]  當藥櫃運來的時候
[00:04:27.920 --> 00:04:30.000]  反而城中有很多人死了
[00:04:30.000 --> 00:04:30.960]  不單止這樣
[00:04:30.960 --> 00:04:33.120]  未死的人又發生了甚麼毛病呢
[00:04:33.120 --> 00:04:34.400]  第十二節就說
[00:04:34.400 --> 00:04:36.640]  未死的人生痔瘡
[00:04:36.640 --> 00:04:37.920]  痔瘡應該是很痛的
[00:04:37.920 --> 00:04:39.920]  因為合成的人呼號
[00:04:39.920 --> 00:04:41.120]  聲音上達於天
[00:04:41.120 --> 00:04:42.400]  要很痛很痛
[00:04:42.400 --> 00:04:45.120]  痛到要叫出來
[00:04:45.120 --> 00:04:46.560]  不知道大家有沒有生過痔瘡
[00:04:46.560 --> 00:04:47.760]  是不是真的很痛
[00:04:47.760 --> 00:04:48.800]  有沒有生過
[00:04:48.800 --> 00:04:50.080]  生過就舉手
[00:04:50.080 --> 00:04:51.600]  有也不舉手
[00:04:51.600 --> 00:04:54.160]  這麼尷尬的事
[00:04:54.160 --> 00:04:56.720]  他們也要處理這個問題
[00:04:56.720 --> 00:04:59.440]  送走耶華的藥櫃
[00:04:59.440 --> 00:05:01.760]  看到反而累了自己
[00:05:01.760 --> 00:05:04.080]  於是他們在撒姆爾記上
[00:05:04.080 --> 00:05:05.200]  六章一至十八節
[00:05:05.200 --> 00:05:06.480]  記載整個過程
[00:05:06.480 --> 00:05:08.560]  其中他們做了兩輛新的車
[00:05:08.560 --> 00:05:12.080]  找兩隻從未試過推車的牛仔
[00:05:12.080 --> 00:05:15.120]  然後將耶華的藥櫃放在牛車上
[00:05:15.120 --> 00:05:17.360]  送回以色列的境內
[00:05:17.360 --> 00:05:21.120]  送到期間還有一些陪禮的禮物
[00:05:21.120 --> 00:05:22.880]  陪罪的禮物
[00:05:22.880 --> 00:05:24.400]  有五隻金老鼠
[00:05:24.400 --> 00:05:26.320]  還有五隻金痔瘡
[00:05:26.320 --> 00:05:27.360]  當我讀到這裡的時候
[00:05:27.360 --> 00:05:28.400]  我覺得有點奇怪
[00:05:28.400 --> 00:05:30.000]  老鼠我又知道怎樣養
[00:05:30.000 --> 00:05:31.920]  痔瘡是怎樣養的
[00:05:31.920 --> 00:05:32.960]  有沒有見過
[00:05:32.960 --> 00:05:34.720]  痔瘡是怎樣養的
[00:05:34.720 --> 00:05:36.560]  最多只有一粒東西
[00:05:36.560 --> 00:05:39.360]  總之他們送一些陪禮的禮物
[00:05:39.360 --> 00:05:41.680]  送過給他
[00:05:41.680 --> 00:05:43.760]  送到以色列境內之後
[00:05:43.760 --> 00:05:46.160]  以色列人在撒姆爾記上
[00:05:46.160 --> 00:05:47.680]  寫了七章
[00:05:47.680 --> 00:05:50.080]  基列耶林的人
[00:05:50.080 --> 00:05:53.280]  基列耶林就是住在基列耶林的猶太人
[00:05:53.280 --> 00:05:54.400]  就是以色列人
[00:05:54.400 --> 00:05:59.600]  將這個藥櫃送到阿比拿達的家裡
[00:05:59.600 --> 00:06:04.560]  然後分派兒子阿撒來看守藥的藥櫃
[00:06:04.560 --> 00:06:06.080]  原來就是這樣的過程
[00:06:06.080 --> 00:06:09.840]  去了阿比拿達的家裡
[00:06:09.840 --> 00:06:11.760]  阿比拿達是一個利尼人
[00:06:11.760 --> 00:06:13.600]  所以很適合來看守
[00:06:13.600 --> 00:06:17.440]  打點關於藥櫃的事情
[00:06:17.440 --> 00:06:20.400]  藥櫃放在那裡放了多少年了?
[00:06:20.400 --> 00:06:21.680]  二十年了
[00:06:21.680 --> 00:06:25.760]  這二十年裡面發生什麼事呢?
[00:06:25.760 --> 00:06:26.720]  撒姆爾
[00:06:26.720 --> 00:06:28.160]  就是剛才說的以利的兒子
[00:06:28.160 --> 00:06:30.880]  以利之後就做撒姆爾做先知
[00:06:30.880 --> 00:06:34.400]  然後就去高納了素羅做皇帝
[00:06:34.400 --> 00:06:35.600]  素羅過身了
[00:06:35.600 --> 00:06:37.680]  然後做大衛才做皇帝
[00:06:37.680 --> 00:06:39.120]  整個時間裡面
[00:06:39.120 --> 00:06:42.080]  其實在素羅這個作王的年代裡面
[00:06:42.080 --> 00:06:48.880]  藥櫃一直都放在阿比拿達的家裡面
[00:06:48.880 --> 00:06:53.760]  直至大衛成為以色列國的皇帝的時候
[00:06:53.760 --> 00:06:55.360]  統一王國的皇帝的時候
[00:06:55.360 --> 00:07:00.080]  他就想起要將這個藥櫃運回來了
[00:07:00.080 --> 00:07:02.080]  我們可以看看資料
[00:07:02.080 --> 00:07:04.480]  為什麼大衛要運回來呢?
[00:07:04.480 --> 00:07:07.440]  時間是怎樣的呢?
[00:07:07.440 --> 00:07:14.320]  當素羅皇帝過了身的時候
[00:07:14.320 --> 00:07:17.440]  整個以色列國沒有皇帝
[00:07:17.440 --> 00:07:24.000]  於是猶大支派首先就邀請大衛做他們的皇帝
[00:07:24.000 --> 00:07:26.160]  另外其他支派怎麼樣呢?
[00:07:26.160 --> 00:07:28.080]  另外其他支派就不找大衛
[00:07:28.080 --> 00:07:30.160]  他就找了素羅的兒子
[00:07:30.160 --> 00:07:31.040]  伊斯波切
[00:07:31.040 --> 00:07:32.240]  很容易的
[00:07:32.240 --> 00:07:34.400]  繼承父業
[00:07:34.400 --> 00:07:35.520]  繼承王位
[00:07:35.520 --> 00:07:37.520]  伊斯波切就做王
[00:07:37.520 --> 00:07:40.320]  在撒姆爾記下二章記載
[00:07:40.320 --> 00:07:42.560]  後來伊斯波切被暗殺了
[00:07:42.560 --> 00:07:44.640]  於是其他的支派就想
[00:07:44.640 --> 00:07:45.360]  還是不要了
[00:07:45.360 --> 00:07:46.800]  找大衛做王
[00:07:46.800 --> 00:07:48.560]  在撒姆爾記下五章記載
[00:07:48.560 --> 00:07:51.200]  他們前來到希伯倫這個地方
[00:07:51.200 --> 00:07:55.360]  邀請大衛做整個以色列支派的王
[00:07:55.360 --> 00:07:57.040]  於是在那個時候裡面
[00:07:57.040 --> 00:08:05.200]  所謂十二個支派正式接納了大衛做統一王國的皇帝
[00:08:05.200 --> 00:08:08.320]  他的就都定於耶路撒冷
[00:08:08.320 --> 00:08:09.680]  在這個時候裡面
[00:08:09.680 --> 00:08:13.920]  在撒姆爾記下第六章
[00:08:13.920 --> 00:08:15.360]  就是剛才我所讀的經文
[00:08:15.360 --> 00:08:18.000]  就講到運送藥櫃
[00:08:18.000 --> 00:08:20.880]  之前他們開會
[00:08:20.880 --> 00:08:24.000]  大衛提出要運送藥櫃的原因是什麼呢?
[00:08:24.000 --> 00:08:28.400]  就在歷代至上十三章一至十四節
[00:08:28.400 --> 00:08:31.680]  大衛聚集了很多千夫百孫上一切的首領
[00:08:31.680 --> 00:08:32.720]  跟他們說
[00:08:32.720 --> 00:08:35.200]  我們如果是以為美的時候
[00:08:35.200 --> 00:08:38.240]  我們應該將神的藥櫃運送回來
[00:08:38.240 --> 00:08:41.680]  在代上的第十三章第三節就這樣說
[00:08:41.680 --> 00:08:44.880]  「我們要把神的藥櫃運到我們這裡來
[00:08:44.880 --> 00:08:46.320]  因為在數羅年間
[00:08:46.320 --> 00:08:50.000]  我們沒有將在藥櫃面前求問神」
[00:08:50.000 --> 00:08:51.520]  整個數羅年間裡面
[00:08:51.520 --> 00:08:54.160]  因為藥櫃已經在亞地拿達家裡面
[00:08:54.160 --> 00:08:56.720]  根本沒有人去找藥櫃
[00:08:56.720 --> 00:08:59.600]  去求問神或者敬拜上帝
[00:08:59.600 --> 00:09:01.440]  所以老闆大衛認為
[00:09:01.440 --> 00:09:04.720]  今天我要成為一個統一王國的皇帝
[00:09:04.720 --> 00:09:07.760]  我們應該要將藥櫃運回來
[00:09:07.760 --> 00:09:09.440]  擺在會幕裡面
[00:09:09.440 --> 00:09:11.360]  這樣才是正正式式
[00:09:11.360 --> 00:09:13.920]  於是他就做了一件事
[00:09:13.920 --> 00:09:16.000]  剛才我們所誦讀的那段聖經
[00:09:16.000 --> 00:09:20.000]  記載了整個運送的過程是怎樣
[00:09:20.000 --> 00:09:21.920]  剛才我們所誦讀的聖經裡面說
[00:09:21.920 --> 00:09:25.280]  大衛是一個很隆重的運送
[00:09:25.280 --> 00:09:28.960]  用了多少萬人來運送呢?
[00:09:28.960 --> 00:09:32.560]  三萬人!很厲害!
[00:09:32.560 --> 00:09:33.600]  三萬人你能想像到嗎?
[00:09:33.600 --> 00:09:35.360]  即是現在巡遊的意思
[00:09:35.360 --> 00:09:38.480]  因為他還要有很多樂器伴奏
[00:09:38.480 --> 00:09:39.840]  然後他怎樣運送呢?
[00:09:39.840 --> 00:09:43.280]  就是將藥櫃放在牛車上
[00:09:43.280 --> 00:09:45.040]  然後找一隻牛來說
[00:09:45.040 --> 00:09:47.120]  這個車是新車
[00:09:47.120 --> 00:09:48.640]  聖經說他用新車
[00:09:48.640 --> 00:09:52.320]  即是未用過的新車來運送
[00:09:52.320 --> 00:09:53.600]  單純這樣
[00:09:53.600 --> 00:09:55.360]  他還有兩個護衛
[00:09:55.360 --> 00:09:58.240]  兩個都是亞地拿達的兒子
[00:09:58.240 --> 00:09:59.280]  一個叫烏撒
[00:09:59.280 --> 00:10:00.800]  一個叫阿希約
[00:10:00.800 --> 00:10:03.520]  一人在一邊綁著車來運送
[00:10:03.520 --> 00:10:06.720]  非常盛大的運送
[00:10:06.720 --> 00:10:09.440]  如果你們見過祭神出塚
[00:10:09.440 --> 00:10:13.440]  你會知道是很盛大的場面
[00:10:13.440 --> 00:10:15.280]  但問題來了
[00:10:15.280 --> 00:10:17.120]  第六節就告訴我們
[00:10:17.120 --> 00:10:19.360]  去到蘭銀和場的時候
[00:10:19.360 --> 00:10:21.200]  因為牛失前體
[00:10:21.200 --> 00:10:23.840]  烏撒伸手扶著藥櫃
[00:10:23.840 --> 00:10:26.000]  神就向烏撒發怒
[00:10:26.000 --> 00:10:27.680]  因者錯誤擊殺他
[00:10:27.680 --> 00:10:30.720]  於是他就死在旁邊
[00:10:30.720 --> 00:10:32.000]  發生什麼問題呢?
[00:10:32.000 --> 00:10:33.440]  現在叫做「碌碌」
[00:10:33.440 --> 00:10:36.000]  就是牛突然失前體
[00:10:36.000 --> 00:10:37.760]  藥櫃在旁邊
[00:10:37.760 --> 00:10:40.000]  剛剛傾向烏撒旁邊
[00:10:40.000 --> 00:10:41.600]  烏撒的反應是甚麼?
[00:10:41.600 --> 00:10:42.560]  原來是手托著
[00:10:42.560 --> 00:10:44.640]  不要掉下來
[00:10:44.640 --> 00:10:47.440]  聖經說因為他這個錯誤
[00:10:47.440 --> 00:10:51.280]  耶和華就擊殺了他
[00:10:51.280 --> 00:10:52.880]  我們的問題就在這裡
[00:10:52.880 --> 00:10:54.720]  錯在哪裡呢?
[00:10:54.720 --> 00:10:56.080]  錯在哪裡呢?
[00:10:56.080 --> 00:10:57.120]  聖經說是錯誤
[00:10:57.120 --> 00:10:58.160]  錯在哪裡呢?
[00:10:58.160 --> 00:10:59.120]  第二件事
[00:10:59.120 --> 00:11:00.000]  我們也要問
[00:11:00.000 --> 00:11:01.840]  就算是錯
[00:11:01.840 --> 00:11:05.200]  也不用擊殺他
[00:11:05.200 --> 00:11:06.800]  他也是好心而已
[00:11:06.800 --> 00:11:07.520]  掉下來
[00:11:07.520 --> 00:11:09.200]  自然反應當然是負的
[00:11:09.200 --> 00:11:10.480]  你給我的反應
[00:11:10.480 --> 00:11:12.080]  自然反應當然是負的
[00:11:12.080 --> 00:11:13.200]  也是好心而已
[00:11:13.200 --> 00:11:15.360]  為什麼要擊殺呢?
[00:11:15.360 --> 00:11:18.160]  我就要回答這兩個問題
[00:11:18.160 --> 00:11:21.280]  其實關於運送藥櫃
[00:11:21.280 --> 00:11:22.880]  在舊約聖經裡
[00:11:22.880 --> 00:11:24.800]  文述裡很清楚記載
[00:11:24.800 --> 00:11:26.880]  怎樣運送的
[00:11:26.880 --> 00:11:28.400]  身為利尾人
[00:11:28.400 --> 00:11:29.680]  就應該很清楚知道
[00:11:29.680 --> 00:11:30.880]  運送是怎樣做的
[00:11:30.880 --> 00:11:33.120]  因為關於聖殿的事
[00:11:33.120 --> 00:11:33.840]  不是聖殿
[00:11:33.840 --> 00:11:35.600]  回眸或物器具的事
[00:11:35.600 --> 00:11:37.600]  般論運送勁快規則
[00:11:37.600 --> 00:11:38.720]  他們應該很清楚
[00:11:38.720 --> 00:11:41.200]  因為他們是專責做這件事
[00:11:41.200 --> 00:11:42.960]  專業人士
[00:11:42.960 --> 00:11:44.320]  沒理由不懂
[00:11:44.320 --> 00:11:46.240]  聖經裡記載
[00:11:46.240 --> 00:11:48.800]  文述記載怎樣運送
[00:11:48.800 --> 00:11:50.400]  我們就看一些經文
[00:11:50.400 --> 00:11:53.360]  文述第三章二十九至三十一節
[00:11:53.360 --> 00:11:56.000]  其中聖經說清楚
[00:11:56.000 --> 00:11:57.520]  有什麼族的人
[00:11:57.520 --> 00:11:59.920]  利尾之派有很多不同的族
[00:11:59.920 --> 00:12:01.280]  有一個叫哥核族
[00:12:01.280 --> 00:12:04.720]  神指定一定由哥核族的子孫後代
[00:12:04.720 --> 00:12:08.480]  才可以運送一些聖殿的物品
[00:12:08.480 --> 00:12:09.680]  部分的物品
[00:12:09.680 --> 00:12:12.640]  其他物品要由另外一個族去做
[00:12:12.640 --> 00:12:15.200]  而哥核族會做什麼呢?
[00:12:15.200 --> 00:12:17.680]  第三章的第一節說
[00:12:17.680 --> 00:12:20.640]  他們要看守的是藥櫃
[00:12:20.640 --> 00:12:26.160]  卻使登臺兩座壇聖所內所使用的器皿
[00:12:26.160 --> 00:12:28.960]  並連紙和一切使用的物
[00:12:28.960 --> 00:12:30.800]  第十五節說
[00:12:30.800 --> 00:12:32.160]  當他們要搬運的時候
[00:12:32.160 --> 00:12:34.320]  哥核的子孫要用什麼?
[00:12:34.320 --> 00:12:35.600]  「臺」
[00:12:35.600 --> 00:12:40.080]  藥櫃裡有兩支鋼
[00:12:40.080 --> 00:12:42.320]  前後兩個人去「臺」
[00:12:42.320 --> 00:12:43.920]  而不是運送
[00:12:43.920 --> 00:12:46.240]  還有不可以摸聖物
[00:12:46.240 --> 00:12:48.240]  摸的時候會怎樣?
[00:12:48.240 --> 00:12:50.640]  會死亡
[00:12:50.640 --> 00:12:52.720]  摸的時候要捉摸
[00:12:52.720 --> 00:12:54.880]  上帝就會死亡
[00:12:54.880 --> 00:12:58.160]  另外一段聖經四章裡也說
[00:12:58.160 --> 00:13:00.640]  哥核不可以在支派裡沒有
[00:13:00.640 --> 00:13:03.920]  因為他們要負責那些聖物的運送
[00:13:03.920 --> 00:13:05.920]  要用「臺」的方法
[00:13:05.920 --> 00:13:07.600]  四章二十節還要看
[00:13:07.600 --> 00:13:10.000]  也不可以經常地觀望聖所
[00:13:10.000 --> 00:13:11.840]  不可以侵犯上帝
[00:13:11.840 --> 00:13:13.600]  經常看也不行
[00:13:13.600 --> 00:13:16.720]  所以也說有死亡的結果
[00:13:16.720 --> 00:13:19.120]  很嚴重的不可以隨便觀看
[00:13:19.120 --> 00:13:21.120]  因為那些是聖物
[00:13:21.120 --> 00:13:22.400]  七章九節說
[00:13:22.400 --> 00:13:25.120]  牛乳車沒有交給哥核子孫
[00:13:25.120 --> 00:13:29.040]  因為他們辦聖所時要用肩頭臺聖物
[00:13:29.040 --> 00:13:31.280]  其他族要搬運聖物
[00:13:31.280 --> 00:13:35.040]  搬運其他器具的時候
[00:13:35.040 --> 00:13:37.520]  有些可以用牛桶車去做
[00:13:37.520 --> 00:13:38.800]  但有些是怎樣?
[00:13:38.800 --> 00:13:41.440]  規定是由哥核的子孫
[00:13:41.440 --> 00:13:46.000]  並且要用肩頭的肩膀來擔負
[00:13:46.000 --> 00:13:48.720]  還有吩咐不可以摸
[00:13:48.720 --> 00:13:50.720]  否則會有死亡的結果
[00:13:50.720 --> 00:13:53.200]  這是一個很嚴重的情況
[00:13:53.200 --> 00:13:56.400]  利美人應該很清楚知道
[00:13:56.400 --> 00:13:58.800]  哪些人拿哪些器具
[00:13:58.800 --> 00:14:00.560]  哪些人拿哪些東西
[00:14:00.560 --> 00:14:02.880]  很清楚有這樣的吩咐在裡面
[00:14:02.880 --> 00:14:04.400]  不可以亂
[00:14:04.400 --> 00:14:06.320]  利美人一定要清楚
[00:14:06.320 --> 00:14:11.760]  因為她負責整個工作的安排和吩咐
[00:14:11.760 --> 00:14:14.880]  亞比娜達和烏薩是利美人
[00:14:14.880 --> 00:14:20.480]  所以她清楚知道怎樣運送藥櫃的做法
[00:14:20.480 --> 00:14:24.480]  但今天沒有這樣做法
[00:14:24.480 --> 00:14:26.320]  她的做法是怎樣的?
[00:14:26.320 --> 00:14:30.800]  她用牛車來運送藥櫃
[00:14:30.800 --> 00:14:34.720]  即是回到耶路撒冷
[00:14:34.720 --> 00:14:39.760]  這些方法不是以色列人聖經裡的吩咐方法
[00:14:39.760 --> 00:14:42.800]  這個方法是參照哪個方法?
[00:14:42.800 --> 00:14:44.960]  就是非利士人的方法
[00:14:44.960 --> 00:14:48.400]  因為非利士人的藥櫃在他們的地方
[00:14:48.400 --> 00:14:49.600]  帶來給他們的問題
[00:14:49.600 --> 00:14:51.600]  於是送走他們就找牛車
[00:14:51.600 --> 00:14:53.840]  把他們送到以色列境內
[00:14:53.840 --> 00:14:55.760]  這個就是非利士人的方法
[00:14:55.760 --> 00:14:57.200]  為什麼身為以色列人
[00:14:57.200 --> 00:15:01.600]  有上帝的運送方法清楚記載在裡面
[00:15:01.600 --> 00:15:02.560]  你不用
[00:15:02.560 --> 00:15:03.520]  他們用了什麼?
[00:15:03.520 --> 00:15:05.920]  用了外邦人運送的方法
[00:15:05.920 --> 00:15:07.200]  真的很奇怪
[00:15:07.200 --> 00:15:08.320]  其實這裡可以看到
[00:15:08.320 --> 00:15:10.880]  他們身為利美人
[00:15:10.880 --> 00:15:14.000]  他們在這方面的處理很粗疏
[00:15:14.000 --> 00:15:17.120]  不是很上心
[00:15:17.120 --> 00:15:20.960]  他們做了一件這樣的事情
[00:15:20.960 --> 00:15:23.760]  有些人就問
[00:15:23.760 --> 00:15:27.600]  就算是錯也不用激殺
[00:15:27.600 --> 00:15:29.440]  另外他其實是自然反應
[00:15:29.440 --> 00:15:30.640]  他也很心的
[00:15:30.640 --> 00:15:31.440]  扶著他
[00:15:31.440 --> 00:15:36.400]  不想神的藥櫃掉下來
[00:15:36.400 --> 00:15:37.920]  自然反應
[00:15:37.920 --> 00:15:40.640]  是的,這也是一個反應
[00:15:40.640 --> 00:15:44.560]  但我們不要清楚了解對聖物的觀念
[00:15:44.560 --> 00:15:46.000]  我們今天也沒有什麼叫聖物
[00:15:46.000 --> 00:15:47.920]  我們什麼都可以搞
[00:15:47.920 --> 00:15:49.760]  你沒有聖經是聖物
[00:15:49.760 --> 00:15:51.200]  如果你真的視聖經為聖物
[00:15:51.200 --> 00:15:52.640]  你就不會隨便丟掉
[00:15:52.640 --> 00:15:54.640]  你要很恭敬地
[00:15:54.640 --> 00:15:57.360]  不要褻瀆地去處理它
[00:15:57.360 --> 00:16:01.840]  我們這個年代的人不會有聖物的觀念
[00:16:01.840 --> 00:16:04.320]  但以前有聖物的觀念
[00:16:04.320 --> 00:16:07.280]  聖物不容易被捉摸
[00:16:07.280 --> 00:16:09.920]  因為你煎烏會褻瀆它
[00:16:09.920 --> 00:16:11.920]  在《尼祭文述記》也會記載
[00:16:11.920 --> 00:16:14.320]  上帝有提及到一些聖物
[00:16:14.320 --> 00:16:15.360]  不只是藥櫃
[00:16:15.360 --> 00:16:18.320]  有些東西是不可以去褻瀆的
[00:16:18.320 --> 00:16:19.280]  是什麼呢?
[00:16:19.280 --> 00:16:22.640]  不可以褻瀆耶和華的聖物
[00:16:22.640 --> 00:16:23.920]  神也說如果是這樣的話
[00:16:23.920 --> 00:16:26.160]  就從他的蚊蟲剪除
[00:16:26.160 --> 00:16:28.240]  耶和華的名字也不可以褻瀆
