
[00:00:00.000 --> 00:00:02.000]  各位弟子妹,早晨
[00:13:26.000 --> 00:13:28.000]  這部電影叫《烈火戰車》
[00:13:28.000 --> 00:13:31.000]  是幾十年前的電影
[00:13:31.000 --> 00:13:35.000]  裡面講一個真人真事改編
[00:13:35.000 --> 00:13:38.000]  講一個英國人叫李愛蕊
[00:13:38.000 --> 00:13:42.000]  她是一百米短跑的選手
[00:13:42.000 --> 00:13:50.000]  她很有機會可以問鼎奧運會的金牌
[00:13:50.000 --> 00:13:52.000]  由英國去到巴黎
[00:13:52.000 --> 00:13:55.000]  準備參加一百米短跑
[00:13:55.000 --> 00:13:57.000]  打算奪金的時候
[00:13:57.000 --> 00:14:06.000]  誰知道原來賽會宣佈比賽日是星期天
[00:14:06.000 --> 00:14:08.000]  如果你是她會怎樣呢
[00:14:08.000 --> 00:14:12.000]  星期天當然要回教會去崇拜
[00:14:12.000 --> 00:14:14.000]  當然是拿金牌比較重要
[00:14:14.000 --> 00:14:17.000]  你猜她會怎樣抉擇呢
[00:14:17.000 --> 00:14:20.000]  最後她做了一個驚人的決定
[00:14:20.000 --> 00:14:22.000]  她宣佈放棄參賽
[00:14:22.000 --> 00:14:26.000]  她不會選在主日去參加比賽
[00:14:26.000 --> 00:14:31.000]  這個決定不單止令到她整個團隊震驚
[00:14:31.000 --> 00:14:35.000]  連英國國王都震驚
[00:14:35.000 --> 00:14:38.000]  她做了一個最不合時的決定
[00:14:38.000 --> 00:14:43.000]  她用了很多年鍛鍊自己去參加比賽
[00:14:43.000 --> 00:14:48.000]  但她在這一刻為了敬拜神
[00:14:48.000 --> 00:14:49.000]  為了尊崇神
[00:14:49.000 --> 00:14:53.000]  她願意放下在世人眼中最重要的事
[00:14:53.000 --> 00:14:56.000]  最光榮的東西
[00:14:56.000 --> 00:14:58.000]  但上帝是很奇妙的
[00:14:58.000 --> 00:15:01.000]  後來她沒有參加一百米短跑
[00:15:01.000 --> 00:15:06.000]  就跑了一個最不擅長的四百米長跑
[00:15:06.000 --> 00:15:09.000]  誰知道一樣被她拿了冠軍
[00:15:09.000 --> 00:15:11.000]  還要破了世界紀錄
[00:15:11.000 --> 00:15:16.000]  這就是上帝在另一方面去報答她
[00:15:16.000 --> 00:15:18.000]  約書亞和以色列人都是這樣
[00:15:18.000 --> 00:15:20.000]  他們打勝仗的時候
[00:15:20.000 --> 00:15:23.000]  停下來去祝談
[00:15:23.000 --> 00:15:26.000]  在軍事上看來是不合時宜的
[00:15:26.000 --> 00:15:27.000]  就像李愛蕊一樣
[00:15:27.000 --> 00:15:29.000]  但為了敬拜神
[00:15:29.000 --> 00:15:34.000]  他們願意放下眼前的戰略優勢
[00:15:34.000 --> 00:15:38.000]  也放下了世上捍衛的一個效率的時候
[00:15:38.000 --> 00:15:41.000]  當我們來到上帝的面前
[00:15:41.000 --> 00:15:42.000]  我們要敬拜
[00:15:42.000 --> 00:15:52.000]  有沒有像剛才所說的一份真誠、單一、整全的獻上呢?
[00:15:52.000 --> 00:15:59.000]  我們在敬拜有沒有參雜著一些其他的拜偶像
[00:15:59.000 --> 00:16:02.000]  或者一些功利的思想呢?
[00:16:02.000 --> 00:16:05.000]  我們來到教會崇拜上帝
[00:16:05.000 --> 00:16:08.000]  是不是希望上帝給我們一些好處呢?
[00:16:08.000 --> 00:16:10.000]  好像拜黃大仙那樣
[00:16:10.000 --> 00:16:14.000]  拜完上帝我們就有些好處了
[00:16:14.000 --> 00:16:18.000]  是不是有一種交互的心態來敬拜呢?
[00:16:18.000 --> 00:16:20.000]  在我們的敬拜當中
[00:16:20.000 --> 00:16:22.000]  其實不單單是一個單向的敬拜
[00:16:22.000 --> 00:16:23.000]  而是一個雙向的
[00:16:23.000 --> 00:16:25.000]  好像平安祭一樣
[00:16:25.000 --> 00:16:28.000]  上帝很渴望我們在敬拜裡面的時候
[00:16:28.000 --> 00:16:30.000]  和我們一起團契
[00:16:30.000 --> 00:16:34.000]  所以敬拜其實是一個群體的敬拜
[00:16:34.000 --> 00:16:37.000]  不單單是一個個人的敬拜
[00:16:37.000 --> 00:16:42.000]  是一個群體獻上平安祭到主的面前
[00:16:42.000 --> 00:16:45.000]  所以單單看著手機敬拜是不行的
[00:16:45.000 --> 00:16:49.000]  而是需要來到現場親臨到主的面前
[00:16:49.000 --> 00:16:52.000]  和弟兄姐妹一起去經歷上帝的愛
[00:16:52.000 --> 00:16:57.000]  上帝的福臨在我們當中的時刻
[00:16:57.000 --> 00:17:01.000]  我曾經聽過一位弟兄的經歷
[00:17:01.000 --> 00:17:06.000]  他在職場上都同樣面對過很多的艱難
[00:17:06.000 --> 00:17:11.000]  家裡又面對著一些生離死別的事故
[00:17:11.000 --> 00:17:17.000]  他當時的心境就像艾成之戰一樣兵荒馬亂
[00:17:17.000 --> 00:17:20.000]  很多人勸他不如星期天也休息一下
[00:17:20.000 --> 00:17:23.000]  如果不是的話就去加班吧
[00:17:23.000 --> 00:17:30.000]  但是他星期天仍然選擇要去崇拜敬拜神
[00:17:30.000 --> 00:17:34.000]  準時回來教會還要參加實體的崇拜
[00:17:34.000 --> 00:17:40.000]  他說如果連那兩個小時都不能這樣交給上帝
[00:17:40.000 --> 00:17:47.000]  我還憑什麼去處理我公司和家裡的難題呢?
[00:17:47.000 --> 00:17:52.000]  當他願意每個星期回來崇拜獻上繁祭
[00:17:52.000 --> 00:17:55.000]  完全將神擺在第一位的時候
[00:17:55.000 --> 00:18:00.000]  反而上帝給他平安去面對生命的挑戰
[00:18:00.000 --> 00:18:05.000]  而且崇拜之後更加有弟兄姐妹為他守望、為他祈禱
[00:18:05.000 --> 00:18:08.000]  所以在這個段落提醒我們
[00:18:08.000 --> 00:18:13.000]  真正的敬拜不是等到打完仗之後才去慶功宴
[00:18:13.000 --> 00:18:15.000]  而是在兵荒馬亂的時候
[00:18:15.000 --> 00:18:22.000]  我們要堅持將神放在第一位的祭壇上
[00:18:22.000 --> 00:18:25.000]  來到上帝面前的敬拜主
[00:18:25.000 --> 00:18:27.000]  是不是你最堅持的事呢?
[00:18:27.000 --> 00:18:31.000]  讓大家有一個時候去靜一靜去想一想
[00:18:31.000 --> 00:18:43.000]  我們進入第二個段落
[00:18:43.000 --> 00:18:47.000]  我再邀請大家再讀一次這段經文
[00:18:47.000 --> 00:18:51.000]  在32節至35節我們慢慢一起讀
[00:18:51.000 --> 00:18:53.000]  1、2、3
[00:18:53.000 --> 00:18:58.000]  約書亞在那裡 當著以色列人面前
[00:18:58.000 --> 00:19:04.000]  將摩西所寫的律法 抄寫在石頭上
[00:19:04.000 --> 00:19:09.000]  以色列眾人 無論是本地人或寄居的
[00:19:09.000 --> 00:19:13.000]  都和他們的長老、官長和審判官
[00:19:13.000 --> 00:19:16.000]  站在約會兩旁
[00:19:16.000 --> 00:19:22.000]  在台耶和華約會的利美加的祭司面前
[00:19:22.000 --> 00:19:25.000]  一邊對著基里森三
[00:19:25.000 --> 00:19:28.000]  一半對著以巴盧三
[00:19:28.000 --> 00:19:33.000]  照耶和華的僕人摩西先前所吩咐的
[00:19:33.000 --> 00:19:38.000]  為以色列百姓祝福
[00:19:38.000 --> 00:19:44.000]  隨後 約書亞將律法上祝福和奏助的話
[00:19:44.000 --> 00:19:49.000]  照著律法書上一切所寫的 宣讀一篇
[00:19:49.000 --> 00:19:52.000]  摩西所吩咐的一切話
[00:19:52.000 --> 00:19:57.000]  約書亞在以色列全會眾和婦女孩童
[00:19:57.000 --> 00:20:01.000]  以及住在他們中間的外人面前
[00:20:01.000 --> 00:20:05.000]  沒有一句不宣讀的
[00:20:05.000 --> 00:20:11.000]  約書亞在贏了兩場仗之後
[00:20:11.000 --> 00:20:15.000]  宣佈要停下來休止腐敗的目的
[00:20:15.000 --> 00:20:17.000]  就是為了神的話
[00:20:17.000 --> 00:20:21.000]  他做了一件非常浪費時間的事
[00:20:21.000 --> 00:20:27.000]  就是在眾人面前去抄寫律法書
[00:20:27.000 --> 00:20:29.000]  抄在哪裡呢?
[00:20:29.000 --> 00:20:32.000]  抄在石頭上 可想而知要多長時間呢?
[00:20:32.000 --> 00:20:37.000]  我相信不會抄完整個摩西律法五卷書那麼誇張
[00:20:37.000 --> 00:20:40.000]  你想想當時是沒有印刷術的
