
[00:00:00.000 --> 00:00:04.000]  各位兄弟姊妹、各位新朋友,大家好!
[00:02:53.000 --> 00:02:55.000]  是可以繼承天上的
[00:02:55.000 --> 00:02:57.000]  那些東西
[00:02:57.000 --> 00:02:59.000]  現在現世的父母
[00:02:59.000 --> 00:03:01.000]  就沒有辦法給你
[00:03:01.000 --> 00:03:04.000]  我們可以享受的東西
[00:03:04.000 --> 00:03:06.000]  也不單止是短暫的
[00:03:06.000 --> 00:03:08.000]  我們人生幾十年
[00:03:08.000 --> 00:03:10.000]  轉個頭就沒有了
[00:03:10.000 --> 00:03:12.000]  而是可以享受永恆的東西
[00:03:12.000 --> 00:03:14.000]  你問問你爸爸媽媽
[00:03:14.000 --> 00:03:16.000]  有什麼可以給你永恆的東西
[00:03:16.000 --> 00:03:18.000]  就算他給你的愛
[00:03:18.000 --> 00:03:20.000]  也給不了你永恆
[00:03:20.000 --> 00:03:22.000]  他死了就再愛不了你
[00:03:22.000 --> 00:03:24.000]  表達不了
[00:03:24.000 --> 00:03:27.000]  所以這個英許
[00:03:27.000 --> 00:03:29.000]  這節經文的英許
[00:03:29.000 --> 00:03:32.000]  就好像一個童話故事一樣
[00:03:32.000 --> 00:03:34.000]  將一個不可能的
[00:03:34.000 --> 00:03:36.000]  變成可能
[00:03:36.000 --> 00:03:40.000]  在童話故事裡面
[00:03:40.000 --> 00:03:42.000]  一定想到迪士尼
[00:03:42.000 --> 00:03:44.000]  迪士尼最出名的是什麼
[00:03:44.000 --> 00:03:46.000]  公主
[00:03:46.000 --> 00:03:48.000]  如果你有女兒
[00:03:48.000 --> 00:03:51.000]  一定要穿公主的衣服
[00:03:51.000 --> 00:03:54.000]  你一定要買一套公主的衣服給她
[00:03:54.000 --> 00:03:57.000]  但是我們發現
[00:03:57.000 --> 00:04:02.000]  公主經常都要等王子來解救
[00:04:02.000 --> 00:04:04.000]  不知道為什麼
[00:04:04.000 --> 00:04:07.000]  人魚公主為了見王子一面
[00:04:07.000 --> 00:04:09.000]  用聲音換腳
[00:04:09.000 --> 00:04:11.000]  坐飛簽的窮小子
[00:04:11.000 --> 00:04:13.000]  遇上燈神
[00:04:13.000 --> 00:04:15.000]  就變成王子了
[00:04:15.000 --> 00:04:18.000]  或者這個王子要訪尋天下
[00:04:18.000 --> 00:04:20.000]  可以穿到玻璃鞋的女子
[00:04:20.000 --> 00:04:22.000]  我發現這些公主
[00:04:22.000 --> 00:04:24.000]  多數都不是被困在城堡啊
[00:04:24.000 --> 00:04:25.000]  塔啊
[00:04:25.000 --> 00:04:27.000]  或者被那些巫婆害啊
[00:04:27.000 --> 00:04:30.000]  總是要那些王子來救的
[00:04:30.000 --> 00:04:35.000]  這個是典型的童話故事
[00:04:35.000 --> 00:04:37.000]  但是呢
[00:04:37.000 --> 00:04:39.000]  我就比較喜歡
[00:04:39.000 --> 00:04:41.000]  Beauty and the Beast
[00:04:41.000 --> 00:04:44.000]  因為是美女去救王子
[00:04:44.000 --> 00:04:46.000]  美女去救王子
[00:04:46.000 --> 00:04:48.000]  或者是Frozen
[00:04:48.000 --> 00:04:50.000]  講姊妹情的
[00:04:50.000 --> 00:04:53.000]  這些不只是很軟弱的女子
[00:04:53.000 --> 00:04:54.000]  要人去救
[00:04:54.000 --> 00:04:55.000]  這些童話故事
[00:04:55.000 --> 00:04:57.000]  其實都有一個共通點的
[00:04:57.000 --> 00:05:01.000]  就是最後都有很美好的結局
[00:05:01.000 --> 00:05:04.000]  經典的結語是什麼
[00:05:04.000 --> 00:05:06.000]  考考你們
[00:05:06.000 --> 00:05:08.000]  公主和王子
[00:05:08.000 --> 00:05:10.000]  幸福快樂生活下去
[00:05:10.000 --> 00:05:12.000]  這是經典結語
[00:05:12.000 --> 00:05:14.000]  總是Happy Ending
[00:05:14.000 --> 00:05:16.000]  但是人生
[00:05:16.000 --> 00:05:17.000]  是不是真的可以
[00:05:17.000 --> 00:05:19.000]  好像童話故事一樣
[00:05:19.000 --> 00:05:21.000]  總是大團圓結局呢
[00:05:21.000 --> 00:05:25.000]  總是開心的Happy Ending呢
[00:05:25.000 --> 00:05:27.000]  你有沒有夢想過
[00:05:27.000 --> 00:05:28.000]  這些童話故事
[00:05:28.000 --> 00:05:31.000]  有一天會發生在你身上呢
[00:05:31.000 --> 00:05:33.000]  如果我告訴你
[00:05:33.000 --> 00:05:36.000]  人生真的可以有大團圓結局的
[00:05:36.000 --> 00:05:39.000]  而且我們還可以自己選擇的
[00:05:39.000 --> 00:05:42.000]  不知道你相不相信呢
[00:06:09.000 --> 00:06:14.000]  你比世上童話更真實
[00:06:14.000 --> 00:06:16.000]  更偉大
[00:06:16.000 --> 00:06:21.000]  叫我心中喝彩
[00:06:21.000 --> 00:06:23.000]  其實在現實生活裏面
[00:06:23.000 --> 00:06:25.000]  都是有這些童話故事的
[00:06:25.000 --> 00:06:28.000]  在英國已經發生了
[00:06:28.000 --> 00:06:30.000]  我們的皇室就有這種童話了
[00:06:30.000 --> 00:06:33.000]  Catherine和Megan在人生裏面
[00:06:33.000 --> 00:06:36.000]  都遇到她真正的王子
[00:06:36.000 --> 00:06:38.000]  還加入了皇室
[00:06:38.000 --> 00:06:42.000]  我們選擇要進入新的生活
[00:06:42.000 --> 00:06:44.000]  當然要去改變
[00:06:44.000 --> 00:06:45.000]  他們都不例外
[00:06:45.000 --> 00:06:46.000]  他們都要改變
[00:06:46.000 --> 00:06:49.000]  從衣著啊 談吐啊
[00:06:49.000 --> 00:06:51.000]  甚至個人的責任啊
[00:06:51.000 --> 00:06:53.000]  都要重新學習
[00:06:53.000 --> 00:06:55.000]  要過幸福快樂的日子
[00:06:55.000 --> 00:06:56.000]  一點都不容易
[00:06:56.000 --> 00:07:00.000]  是要付出很多努力和代價的
[00:07:00.000 --> 00:07:02.000]  話說回來
[00:07:02.000 --> 00:07:03.000]  我也想告訴你
[00:07:03.000 --> 00:07:07.000]  其實我的來頭都不弱的
[00:07:07.000 --> 00:07:10.000]  除了我是陳牧師的老婆
[00:07:10.000 --> 00:07:16.000]  將來的父二代的祖母
[00:07:16.000 --> 00:07:19.000]  我是宋太宗趙光義的
[00:07:19.000 --> 00:07:22.000]  第三十三代後裔
[00:07:22.000 --> 00:07:23.000]  是不是突然間
[00:07:23.000 --> 00:07:26.000]  看到我頭頂有光呢
[00:07:26.000 --> 00:07:29.000]  大家認識宋朝的歷史
[00:07:29.000 --> 00:07:33.000]  我的先祖是皇帝
[00:07:33.000 --> 00:07:34.000]  勉勉強強數起來
[00:07:34.000 --> 00:07:35.000]  我是俗譜的
[00:07:35.000 --> 00:07:36.000]  不是開玩笑的
[00:07:36.000 --> 00:07:39.000]  我鄉下可以去查一下
[00:07:39.000 --> 00:07:41.000]  就是新匯慈溪
[00:07:41.000 --> 00:07:45.000]  是有我們整條宋代為神的
[00:07:45.000 --> 00:07:47.000]  一個村落的
[00:07:47.000 --> 00:07:49.000]  我真的有回過鄉下看過
[00:07:49.000 --> 00:07:51.000]  看過宋太祖墳的
[00:07:51.000 --> 00:07:53.000]  有的 有個石碑在那裡
[00:07:53.000 --> 00:07:57.000]  我勉勉強強都算是個公主的
[00:07:57.000 --> 00:07:59.000]  我老公勉勉強強
[00:07:59.000 --> 00:08:02.000]  都是一個駙馬
[00:08:02.000 --> 00:08:04.000]  所以他都很努力地去學習
[00:08:04.000 --> 00:08:06.000]  怎樣做一個好駙馬
[00:08:06.000 --> 00:08:07.000]  今天他很好
[00:08:07.000 --> 00:08:10.000]  因為我下午還有一堂課要講
[00:08:10.000 --> 00:08:12.000]  他不想我開車那麼辛苦
[00:08:12.000 --> 00:08:14.000]  適逢他不用在教會講道
[00:08:14.000 --> 00:08:15.000]  他就自薦
[00:08:15.000 --> 00:08:18.000]  我明天載你去Swingdon
[00:08:18.000 --> 00:08:19.000]  做我的司機
[00:08:19.000 --> 00:08:23.000]  我就不用開車很緊張
[00:08:23.000 --> 00:08:25.000]  要預備講道
[00:08:25.000 --> 00:08:27.000]  那麼大壓力
[00:08:27.000 --> 00:08:29.000]  他做一個好的駙馬
[00:08:29.000 --> 00:08:33.000]  所以大家好好向他學習
[00:08:33.000 --> 00:08:35.000]  兩個王子 我們的皇室
[00:08:35.000 --> 00:08:37.000]  兩個王子
[00:08:37.000 --> 00:08:41.000]  改變了他們太太的一生
[00:08:41.000 --> 00:08:45.000]  不知道是誰來改變我們的一生呢
[00:08:45.000 --> 00:08:46.000]  其實世上沒有多少個王子
[00:08:46.000 --> 00:08:48.000]  我們可以遇見的 是不是
[00:08:48.000 --> 00:08:50.000]  又或者沒有多少個公主
[00:08:50.000 --> 00:08:52.000]  可以讓弟兄遇上的 是不是
[00:08:52.000 --> 00:08:55.000]  問問我老公幸不幸福
[00:08:55.000 --> 00:08:57.000]  沒有多少個王子公主
[00:08:57.000 --> 00:08:58.000]  可以讓我們遇上的
[00:08:58.000 --> 00:09:01.000]  讓我們變成皇室的一份子
[00:09:01.000 --> 00:09:04.000]  直到我們遇上他
[00:09:31.000 --> 00:09:33.000]  就是他了 就是他了
[00:09:33.000 --> 00:09:35.000]  這位主
[00:09:35.000 --> 00:09:39.000]  我們遇見這位至高獨一的神
[00:09:39.000 --> 00:09:42.000]  他幫助我們的生命得著改變
[00:09:42.000 --> 00:09:44.000]  他來到我們的世界
[00:09:44.000 --> 00:09:46.000]  並不是像一個皇帝那樣
[00:09:46.000 --> 00:09:48.000]  在皇宮裡面出生
[00:09:48.000 --> 00:09:51.000]  他選擇在一個很平凡很平凡的晚上
[00:09:51.000 --> 00:09:53.000]  很低調地出生
[00:09:53.000 --> 00:09:54.000]  他人生遇到的
[00:09:54.000 --> 00:09:57.000]  就是一個很平凡的皇帝
[00:09:57.000 --> 00:10:01.000]  在皇宮裡面很低調地出生
[00:10:01.000 --> 00:10:02.000]  他人生遇到的
[00:10:02.000 --> 00:10:04.000]  第一個難題是什麼
[00:10:04.000 --> 00:10:07.000]  就是出生的時候沒有房間
[00:10:07.000 --> 00:10:10.000]  結果就在一個馬棚那裡
[00:10:10.000 --> 00:10:13.000]  在我的年代我算是很厲害的
[00:10:13.000 --> 00:10:15.000]  我在醫院出生的
[00:10:15.000 --> 00:10:17.000]  伊利沙伯醫院 是不是
[00:10:17.000 --> 00:10:19.000]  我在那裡出生的
[00:10:19.000 --> 00:10:20.000]  我老公呢
[00:10:20.000 --> 00:10:22.000]  他不能在醫院出生
[00:10:22.000 --> 00:10:25.000]  所以他是平民
[00:10:25.000 --> 00:10:27.000]  在流產所出生的
[00:10:27.000 --> 00:10:28.000]  大家可能有些年輕人
[00:10:28.000 --> 00:10:30.000]  都不知道什麼是流產所
[00:10:30.000 --> 00:10:32.000]  有些地方是生孩子的
[00:10:32.000 --> 00:10:34.000]  有些是接生婆
[00:10:34.000 --> 00:10:35.000]  有些是撿媽
[00:10:35.000 --> 00:10:37.000]  幫你接生的
[00:10:37.000 --> 00:10:38.000]  即是你女朋友
[00:10:38.000 --> 00:10:39.000]  可以幫你接生的
[00:10:39.000 --> 00:10:41.000]  沒有醫生看著的
[00:10:41.000 --> 00:10:45.000]  有什麼危險才送你去醫院的
[00:10:45.000 --> 00:10:49.000]  馬馬里亞連流產所都沒有
[00:10:49.000 --> 00:10:52.000]  是一個骯髒骯髒的馬房
[00:10:52.000 --> 00:10:55.000]  他的嬰兒床是
[00:10:55.000 --> 00:10:57.000]  裝草給馬吃東西的
[00:10:57.000 --> 00:10:59.000]  那個馬床
[00:10:59.000 --> 00:11:01.000]  一個食物盆
[00:11:01.000 --> 00:11:02.000]  他就是在一個這樣的環境
[00:11:02.000 --> 00:11:04.000]  一個骯髒骯髒的環境
[00:11:04.000 --> 00:11:07.000]  生了一個小朋友
[00:11:07.000 --> 00:11:09.000]  就是耶穌
[00:11:09.000 --> 00:11:13.000]  以現在的衛生程度來說
[00:11:13.000 --> 00:11:16.000]  你在這樣的環境出生的嬰兒
[00:11:16.000 --> 00:11:18.000]  很容易受感染
[00:11:18.000 --> 00:11:20.000]  會很容易生病
[00:11:20.000 --> 00:11:23.000]  但是我們的主人很厲害
[00:11:23.000 --> 00:11:25.000]  當然聖經沒有提到他有病
[00:11:25.000 --> 00:11:27.000]  不知道他有沒有曾經病過
[00:11:27.000 --> 00:11:28.000]  可能都有的
[00:11:28.000 --> 00:11:31.000]  但是在這樣的環境出生
[00:11:31.000 --> 00:11:32.000]  竟然告訴我們
[00:11:32.000 --> 00:11:35.000]  這個是我們的神
[00:11:35.000 --> 00:11:37.000]  這個神這麼差
[00:11:37.000 --> 00:11:38.000]  是不是
[00:11:38.000 --> 00:11:40.000]  而且你去探望他的
[00:11:40.000 --> 00:11:41.000]  通常嬰兒出生
[00:11:41.000 --> 00:11:43.000]  因為很多人去探望的
[00:11:43.000 --> 00:11:44.000]  探望他的
[00:11:44.000 --> 00:11:46.000]  不是一些皇室貴宙
[00:11:46.000 --> 00:11:49.000]  而是一群被天使通知
[00:11:49.000 --> 00:11:51.000]  是狂野的牧羊人
[00:11:51.000 --> 00:11:54.000]  是一群三不識七的牧羊人
[00:11:54.000 --> 00:11:56.000]  也是社會裡面屬於
[00:11:56.000 --> 00:11:57.000]  低下層的
[00:11:57.000 --> 00:11:59.000]  不重要的
[00:11:59.000 --> 00:12:00.000]  當然也有我們認識的
[00:12:00.000 --> 00:12:02.000]  來自東方的博士
[00:12:02.000 --> 00:12:04.000]  就是來自巴比倫的
[00:12:04.000 --> 00:12:06.000]  記住不是只有三個的
[00:12:06.000 --> 00:12:07.000]  不過我就是不知為何
[00:12:07.000 --> 00:12:08.000]  總是變了三個博士
[00:12:08.000 --> 00:12:10.000]  其實不止三個的
[00:12:10.000 --> 00:12:12.000]  只不過禮物有三件
[00:12:12.000 --> 00:12:14.000]  他們憑著一顆星星
[00:12:14.000 --> 00:12:15.000]  大衛之星
[00:12:15.000 --> 00:12:18.000]  用了超過一年的時間
[00:12:18.000 --> 00:12:23.000]  來到伯利恆探望這個身心王
[00:12:23.000 --> 00:12:25.000]  不過好景不常
[00:12:25.000 --> 00:12:27.000]  這個身心王
[00:12:27.000 --> 00:12:30.000]  是當時管治的希律王
[00:12:30.000 --> 00:12:31.000]  派這個被稱為
[00:12:31.000 --> 00:12:34.000]  猶太人的王的耶穌
[00:12:34.000 --> 00:12:35.000]  這個嬰兒
[00:12:35.000 --> 00:12:37.000]  他怕他長大後
[00:12:37.000 --> 00:12:39.000]  會來搶我的王位
[00:12:39.000 --> 00:12:43.000]  於是決定下了江湖追殺令
[00:12:43.000 --> 00:12:45.000]  要追殺這個嬰兒
[00:12:45.000 --> 00:12:47.000]  在天使帶領的底下
[00:12:47.000 --> 00:12:48.000]  提醒的底下
[00:12:48.000 --> 00:12:50.000]  他們一家三口
[00:12:50.000 --> 00:12:53.000]  逃亡去到埃及的地方
[00:12:53.000 --> 00:12:56.000]  等到這個很沖殘的希律王
[00:12:56.000 --> 00:12:57.000]  死了之後
[00:12:57.000 --> 00:13:02.000]  他們才回去拿撒勒定居
[00:13:02.000 --> 00:13:04.000]  這位的耶穌長大之後
[00:13:04.000 --> 00:13:07.000]  跟他在地上的父親的藥室
[00:13:07.000 --> 00:13:09.000]  學做一個木匠
[00:13:09.000 --> 00:13:10.000]  承受
[00:13:10.000 --> 00:13:11.000]  通常大兒子
[00:13:11.000 --> 00:13:15.000]  就會承受家業
[00:13:15.000 --> 00:13:19.000]  過著一些完全不富貴的生活
[00:13:19.000 --> 00:13:21.000]  所以他也不是富二代
[00:13:21.000 --> 00:13:24.000]  這位我們稱為最高的王
[00:13:24.000 --> 00:13:25.000]  你想不想像到
[00:13:25.000 --> 00:13:29.000]  竟然放棄自己一個尊貴的身份
[00:13:29.000 --> 00:13:31.000]  來到我們的中間
[00:13:31.000 --> 00:13:34.000]  成為人的樣式
[00:13:34.000 --> 00:13:36.000]  而且還要選擇在一個
[00:13:36.000 --> 00:13:40.000]  最貧窮的家庭出身
[00:13:40.000 --> 00:13:43.000]  為什麼
[00:13:43.000 --> 00:13:45.000]  原來他只是想為了
[00:13:45.000 --> 00:13:47.000]  跟我們更加親近
[00:13:47.000 --> 00:13:51.000]  明白世間的疾苦
[00:13:51.000 --> 00:13:52.000]  耶穌三十歲
[00:13:52.000 --> 00:13:54.000]  他出來傳道
[00:13:54.000 --> 00:13:58.000]  他說他自己連睡覺的地方都沒有
[00:13:58.000 --> 00:13:59.000]  不是吧
[00:13:59.000 --> 00:14:01.000]  以一個這麼尊貴的神來說
[00:14:01.000 --> 00:14:05.000]  真是寒酸兼老道
[00:14:05.000 --> 00:14:07.000]  但他為了明白
[00:14:07.000 --> 00:14:09.000]  到底我們有什麼的辛酸
[00:14:09.000 --> 00:14:11.000]  我們有什麼困難
[00:14:11.000 --> 00:14:13.000]  我們有什麼苦況
[00:14:13.000 --> 00:14:16.000]  他甘願成為社會上
[00:14:16.000 --> 00:14:19.000]  最草根的階層
[00:14:19.000 --> 00:14:22.000]  大家都試過去旅行
[00:14:22.000 --> 00:14:24.000]  大家都預訂好酒店
[00:14:24.000 --> 00:14:27.000]  或者預訂好B&B
[00:14:27.000 --> 00:14:29.000]  有一次我跟我女兒
[00:14:29.000 --> 00:14:32.000]  去南韓的濟州
[00:14:32.000 --> 00:14:34.000]  心想回程的時候
[00:14:34.000 --> 00:14:36.000]  大概是早上的六點
[00:14:36.000 --> 00:14:38.000]  想想省回一晚酒店
[00:14:38.000 --> 00:14:41.000]  於是 千萬不要省
[00:14:41.000 --> 00:14:42.000]  省就出事了
[00:14:42.000 --> 00:14:43.000]  省回一晚酒店
[00:14:43.000 --> 00:14:46.000]  我們晚上玩到十一、二點
[00:14:46.000 --> 00:14:49.000]  然後回去B&B拿行李
[00:14:49.000 --> 00:14:51.000]  然後去機場
[00:14:51.000 --> 00:14:53.000]  打算在機場睡一晚
[00:14:53.000 --> 00:14:55.000]  其實只是幾個小時
[00:14:55.000 --> 00:14:56.000]  六點機
[00:14:56.000 --> 00:14:59.000]  四點鐘就要去check in
[00:14:59.000 --> 00:15:00.000]  就是要去搞
[00:15:00.000 --> 00:15:02.000]  也是睡幾個小時
[00:15:02.000 --> 00:15:04.000]  在機場睡幾個小時
[00:15:04.000 --> 00:15:05.000]  誰知當我們去到機場
[00:15:05.000 --> 00:15:07.000]  大概十二點的時候
[00:15:07.000 --> 00:15:10.000]  準備進去找位置坐下
[00:15:10.000 --> 00:15:13.000]  機場開始關燈廣播
[00:15:13.000 --> 00:15:15.000]  他說機場即將關閉
[00:15:15.000 --> 00:15:18.000]  請旅客離開機場
[00:15:18.000 --> 00:15:21.000]  我們才發現
[00:15:21.000 --> 00:15:22.000]  原來這個世界上
[00:15:22.000 --> 00:15:25.000]  不是每個機場都24小時開的
[00:15:25.000 --> 00:15:27.000]  原來有些機場是會關的
[00:15:27.000 --> 00:15:28.000]  大家留意一下
[00:15:28.000 --> 00:15:30.000]  如果你想在機場過夜
[00:15:30.000 --> 00:15:31.000]  看清楚
[00:15:31.000 --> 00:15:33.000]  不是每個機場都可以過夜
[00:15:33.000 --> 00:15:35.000]  不是全部都24小時
[00:15:35.000 --> 00:15:37.000]  結果我們就在出門
[00:15:37.000 --> 00:15:39.000]  回到市區
[00:15:39.000 --> 00:15:42.000]  不如去韓晶莫羅
[00:15:42.000 --> 00:15:44.000]  準備去搭的士的時候
[00:15:44.000 --> 00:15:45.000]  突然看到
[00:15:45.000 --> 00:15:47.000]  有些人在機場外面
[00:15:47.000 --> 00:15:49.000]  有一些長椅
[00:15:49.000 --> 00:15:51.000]  我看到最後一張長椅
[00:15:51.000 --> 00:15:52.000]  看到其他的長椅
[00:15:52.000 --> 00:15:53.000]  已經被人坐下了
[00:15:53.000 --> 00:15:54.000]  最後的一張長椅
[00:15:54.000 --> 00:15:56.000]  我和女兒拿著行李箱
[00:15:56.000 --> 00:15:57.000]  衝過去
[00:15:57.000 --> 00:15:59.000]  霸佔了最後一張長椅
[00:15:59.000 --> 00:16:01.000]  結果我們就在長椅上
[00:16:01.000 --> 00:16:05.000]  度過了飢寒交迫的一晚
[00:16:05.000 --> 00:16:07.000]  當我們看到機場
[00:16:07.000 --> 00:16:09.000]  開燈的時候
[00:16:09.000 --> 00:16:10.000]  嘩
[00:16:10.000 --> 00:16:12.000]  你想不想到我心中的喜悅
[00:16:12.000 --> 00:16:14.000]  是河灘的巨大
[00:16:14.000 --> 00:16:17.000]  好像黑暗中看到光明一樣
[00:16:17.000 --> 00:16:21.000]  人生有盼望
[00:16:21.000 --> 00:16:22.000]  是呀
[00:16:22.000 --> 00:16:24.000]  感謝主
[00:16:24.000 --> 00:16:25.000]  感謝我的主耶穌
[00:16:25.000 --> 00:16:28.000]  祂知道什麼困苦流離
[00:16:28.000 --> 00:16:31.000]  為我預備了這一張長椅
[00:16:31.000 --> 00:16:34.000]  在孤寂無助的晚上
[00:16:34.000 --> 00:16:37.000]  預留了這一張長椅
[00:16:37.000 --> 00:16:41.000]  讓我們可以休息一下
[00:16:41.000 --> 00:16:43.000]  神未必會將環境改變的
[00:16:43.000 --> 00:16:44.000]  不會馬上說
[00:16:44.000 --> 00:16:45.000]  機場開燈
[00:16:45.000 --> 00:16:47.000]  讓我們可以進去
[00:16:47.000 --> 00:16:49.000]  又或者安排一些什麼
[00:16:49.000 --> 00:16:51.000]  特別有人招呼我們
[00:16:51.000 --> 00:16:52.000]  沒有
[00:16:52.000 --> 00:16:53.000]  但是
[00:16:53.000 --> 00:16:55.000]  我們的神也不會教我們
[00:16:55.000 --> 00:16:56.000]  怎樣催急避凶
[00:16:56.000 --> 00:16:57.000]  是不是
[00:16:57.000 --> 00:16:58.000]  不會的
[00:16:58.000 --> 00:16:59.000]  不會到時
[00:16:59.000 --> 00:17:00.000]  我為你祈個靚禱
[00:17:00.000 --> 00:17:01.000]  給你一張金句卡
[00:17:01.000 --> 00:17:04.000]  你戴著金句卡就沒事了
[00:17:04.000 --> 00:17:05.000]  Sorry
[00:17:05.000 --> 00:17:06.000]  No way
[00:17:06.000 --> 00:17:07.000]  不會的
[00:17:07.000 --> 00:17:08.000]  不會給你一張金句卡
[00:17:08.000 --> 00:17:09.000]  催急避凶
[00:17:09.000 --> 00:17:11.000]  不會的
[00:17:11.000 --> 00:17:13.000]  但是總是在患難中
[00:17:13.000 --> 00:17:14.000]  在困難當中
[00:17:14.000 --> 00:17:16.000]  為我們找一條出路
[00:17:16.000 --> 00:17:17.000]  讓我們知道
[00:17:17.000 --> 00:17:19.000]  我可以繼續走下去
[00:17:19.000 --> 00:17:21.000]  我可以Move on
[00:17:21.000 --> 00:17:24.000]  叫我們能夠忍受得住
[00:17:24.000 --> 00:17:27.000]  就是這位的神
[00:17:54.000 --> 00:18:01.000]  親身體恤我給安慰
[00:18:01.000 --> 00:18:02.000]  我們這位耶穌
[00:18:02.000 --> 00:18:04.000]  真的很疼愛我們
[00:18:04.000 --> 00:18:06.000]  祂顧念每一個人
[00:18:06.000 --> 00:18:07.000]  你和我
[00:18:07.000 --> 00:18:08.000]  無論是窮的
[00:18:08.000 --> 00:18:11.000]  很富有的也好
[00:18:11.000 --> 00:18:13.000]  好像在聖經裡曾經記載
[00:18:13.000 --> 00:18:16.000]  那個瑞利薩蓋
[00:18:16.000 --> 00:18:17.000]  他很討人厭
