
[00:00:00.000 --> 00:00:02.320]  教會是甚麼來的
[00:12:32.280 --> 00:12:33.680]  冬蟲草
[00:12:33.680 --> 00:12:34.760]  來搶著去買
[00:12:34.760 --> 00:12:37.160]  因為怕甚麼
[00:12:37.160 --> 00:12:38.680]  怕它加價
[00:12:38.680 --> 00:12:41.560]  所以人們就搶著去買
[00:12:41.560 --> 00:12:44.040]  其實冬蟲草
[00:12:44.040 --> 00:12:46.960]  都很容易買到假貨
[00:12:46.960 --> 00:12:48.720]  有沒有人試過買到假貨
[00:12:48.720 --> 00:12:52.880]  可能買到假貨都不知道自己買了假
[00:12:52.880 --> 00:12:55.120]  我們看回圖中
[00:12:55.120 --> 00:12:59.360]  有些冬蟲草真假難分
[00:12:59.360 --> 00:13:00.960]  條條都差不多
[00:13:00.960 --> 00:13:02.720]  如果我去藥材舖
[00:13:02.720 --> 00:13:03.920]  心融海味舖
[00:13:03.920 --> 00:13:05.280]  我真的不知怎樣分
[00:13:05.280 --> 00:13:09.120]  只是第一個才是真蟲草
[00:13:09.120 --> 00:13:10.440]  第二假蟲草
[00:13:10.440 --> 00:13:11.400]  第三假蟲草
[00:13:11.400 --> 00:13:13.000]  一二三都是假的
[00:13:13.000 --> 00:13:14.640]  只是第一行是真
[00:13:14.640 --> 00:13:16.480]  二三四都是假
[00:13:16.480 --> 00:13:18.480]  你想想
[00:13:18.480 --> 00:13:20.120]  假的蟲草
[00:13:20.120 --> 00:13:22.560]  真的蟲草真的很難分辨
[00:13:22.560 --> 00:13:24.840]  但是假的當然
[00:13:24.840 --> 00:13:27.920]  是沒有了真的療效
[00:13:27.920 --> 00:13:29.520]  最慘的人
[00:13:29.520 --> 00:13:31.920]  就是一些無良的商人
[00:13:31.920 --> 00:13:35.040]  他很喜歡弄重假蟲草
[00:13:35.040 --> 00:13:37.760]  他就會加些甚麼
[00:13:37.760 --> 00:13:40.240]  大家可能都買過蟲草
[00:13:40.240 --> 00:13:44.920]  我就未買過幾千元兩的蟲草
[00:13:44.920 --> 00:13:47.640]  他加些鉛條
[00:13:47.640 --> 00:13:49.920]  很幼細的
[00:13:49.920 --> 00:13:52.880]  又或者浸一些水銀
[00:13:52.880 --> 00:13:54.560]  浸完之後重
[00:13:54.560 --> 00:13:57.160]  如果將這些浸過水銀
[00:13:57.160 --> 00:13:59.520]  或者加了些蟲草
[00:13:59.520 --> 00:14:02.360]  那個甚麼鉛條
[00:14:02.360 --> 00:14:03.720]  鉛條撕下去
[00:14:03.720 --> 00:14:05.240]  你就磨成粉
[00:14:05.240 --> 00:14:06.800]  日日來到去補身
[00:14:06.800 --> 00:14:07.880]  哈哈
[00:14:07.880 --> 00:14:10.880]  你就很快來到去見天父了
[00:14:10.880 --> 00:14:11.960]  哈哈
[00:14:11.960 --> 00:14:13.600]  是不是
[00:14:13.600 --> 00:14:16.360]  我們看看
[00:14:16.360 --> 00:14:17.680]  教會
[00:14:17.680 --> 00:14:22.360]  是不是真的為了多些聚會的人數
[00:14:22.360 --> 00:14:26.200]  又或者避免得罪一些奉獻多的人
[00:14:26.200 --> 00:14:28.160]  而影響收入
[00:14:28.160 --> 00:14:32.480]  就可以將真理的標準來到去降低呢
[00:14:32.480 --> 00:14:34.720]  是不是這樣的教會
[00:14:34.720 --> 00:14:37.440]  在《仕途行傳》第四章二十節
[00:14:37.440 --> 00:14:39.480]  我們一蟲來到去中毒
[00:14:39.480 --> 00:14:40.800]  如來起
[00:14:40.800 --> 00:14:44.080]  我們所看見所聽見
[00:14:44.080 --> 00:14:45.920]  不能不說
[00:14:45.920 --> 00:14:49.240]  如果教會是這樣的時候
[00:14:49.240 --> 00:14:52.000]  好像那些藥材舖
[00:14:52.000 --> 00:14:54.000]  森容漢尾舖
[00:14:54.000 --> 00:14:56.000]  為了賺多些錢
[00:14:56.000 --> 00:14:58.000]  就將貨就價
[00:14:58.000 --> 00:15:00.760]  它就賣下等的藥材
[00:15:00.760 --> 00:15:04.360]  是不是要搞到這樣呢教會
[00:15:04.360 --> 00:15:05.960]  更重要的經文
[00:15:05.960 --> 00:15:07.600]  我們又看一看
[00:15:07.600 --> 00:15:10.880]  在《馬太方》第五章第十九節
[00:15:10.880 --> 00:15:12.440]  我們一蟲來到去中毒
[00:15:12.440 --> 00:15:13.880]  如來起
[00:15:13.880 --> 00:15:16.000]  所以無論何人
[00:15:16.000 --> 00:15:17.360]  廢掉者
[00:15:17.360 --> 00:15:20.160]  誡命中最少的一條
[00:15:20.160 --> 00:15:22.720]  又教訓人這樣作
[00:15:22.720 --> 00:15:26.480]  他在天國要稱為最小的
[00:15:26.480 --> 00:15:28.240]  但無論何人
[00:15:28.240 --> 00:15:30.880]  遵行誡命
[00:15:30.880 --> 00:15:33.120]  又教訓人遵行
[00:15:33.120 --> 00:15:36.800]  他在天國要稱為大的
[00:15:36.800 --> 00:15:38.800]  我們不可以辜負神
[00:15:38.800 --> 00:15:43.360]  神將真理來到去託付教會
[00:15:43.360 --> 00:15:46.440]  所以我鼓勵弟兄姊妹作為教會一份子
[00:15:46.440 --> 00:15:48.080]  即是你自己
[00:15:48.080 --> 00:15:52.240]  不要為了要在天國裏面
[00:15:52.240 --> 00:15:54.240]  來去稱為大
[00:15:54.240 --> 00:15:56.640]  不要只是為這些
[00:15:56.640 --> 00:15:59.040]  我相信大家不是只是為這些
[00:15:59.040 --> 00:16:01.040]  而是要堅持
[00:16:01.040 --> 00:16:04.040]  來到去行神的真理裏面
[00:16:04.040 --> 00:16:05.800]  你不單止堅持
[00:16:05.800 --> 00:16:08.520]  還更加要教導人
[00:16:08.520 --> 00:16:11.400]  來到去怎樣去行這個真理
[00:16:11.400 --> 00:16:15.680]  這個才是真正愛弟兄姊妹
[00:16:15.680 --> 00:16:18.600]  可能有些人會擔心
[00:16:18.600 --> 00:16:20.600]  不要給他壓力
[00:16:20.600 --> 00:16:22.600]  不要提醒他
[00:16:22.600 --> 00:16:24.600]  為他祈禱就好了
[00:16:24.600 --> 00:16:30.080]  但當你去見到一些弟兄姊妹
[00:16:30.080 --> 00:16:33.160]  他們在信仰裏面走錯路
[00:16:33.160 --> 00:16:35.160]  去得罪神
[00:16:35.160 --> 00:16:40.040]  你會否忍心見到他們繼續錯下去
[00:16:40.040 --> 00:16:42.040]  而不出聲呢
[00:16:42.040 --> 00:16:44.040]  你會否呢
[00:16:44.040 --> 00:16:47.320]  好似自己作為父母
[00:16:47.320 --> 00:16:51.320]  你會否見到他的子女繼續錯下去不提他呢
[00:16:51.320 --> 00:16:56.320]  還是你回教會的
[00:16:56.320 --> 00:16:59.600]  只是為了自己的家庭
[00:16:59.600 --> 00:17:02.240]  為了自己的子女
[00:17:02.240 --> 00:17:05.160]  為了自己的孫兒
[00:17:05.160 --> 00:17:08.880]  來到去祈福就好像未信主的人一樣呢
[00:17:08.880 --> 00:17:18.280]  我相信願意體貼神心意的弟兄姊妹
[00:17:18.280 --> 00:17:20.280]  我們就不用害怕
[00:17:20.280 --> 00:17:22.280]  我們就不用怕
[00:17:22.280 --> 00:17:24.280]  因為教會
[00:17:24.280 --> 00:17:26.280]  剛才經常提過
[00:17:26.280 --> 00:17:30.280]  是實踐真愛的地方
[00:17:30.280 --> 00:17:32.280]  沒有人是完美的
[00:17:32.280 --> 00:17:34.280]  除了主耶穌基督
[00:17:34.280 --> 00:17:36.280]  我們每一個人都有瑕疵
[00:17:36.280 --> 00:17:39.280]  我們每一個人都會做錯事
[00:17:39.280 --> 00:17:42.720]  我們每一個人都需要弟兄姊妹去提醒
[00:17:42.720 --> 00:17:46.080]  只要我們用愛心說誠實話
[00:17:46.080 --> 00:17:47.680]  就可以了
[00:17:47.680 --> 00:17:51.800]  我們用愛心說誠實話就可以了
[00:17:51.800 --> 00:17:54.640]  在《耳窟所書》第四章十五節
[00:17:54.640 --> 00:17:56.440]  我們一同來去中讀
[00:17:56.440 --> 00:17:58.040]  預備起
[00:17:58.040 --> 00:18:01.000]  唯用愛心說誠實話
[00:18:01.000 --> 00:18:03.000]  凡事長進
[00:18:03.000 --> 00:18:05.680]  憐於元首基督
[00:18:05.680 --> 00:18:07.240]  我們想想
[00:18:07.240 --> 00:18:09.240]  如果我們教會
[00:18:09.240 --> 00:18:11.240]  不高舉真理
[00:18:11.240 --> 00:18:14.240]  弟兄姊妹當中
[00:18:14.240 --> 00:18:17.240]  有行騙的
[00:18:17.240 --> 00:18:19.240]  作為弟兄姊妹或者傳授同工
[00:18:19.240 --> 00:18:21.240]  不說這件事
[00:18:21.240 --> 00:18:26.240]  如果教會裏面有同性戀的
[00:18:26.240 --> 00:18:30.640]  也不說是同性戀的
[00:18:30.640 --> 00:18:32.640]  是再來的
[00:18:32.640 --> 00:18:34.640]  弟兄姊妹有婚外情的
[00:18:34.640 --> 00:18:39.640]  亦不說弟兄姊妹有婚外情是有罪的
[00:18:39.640 --> 00:18:43.960]  你想想
[00:18:43.960 --> 00:18:48.840]  這間教會所謂的真理
[00:18:48.840 --> 00:18:52.440]  這間教會所謂的真理去了哪裏呢?
[00:18:52.440 --> 00:18:58.040]  會不會像剛才所說的賣假藥一樣
[00:18:58.040 --> 00:19:02.040]  完全幫不到一些真心願意跟從神
[00:19:02.040 --> 00:19:06.040]  來去認識神的人呢?
[00:19:06.040 --> 00:19:11.840]  曾經聽過一位弟兄姊妹來去分享
[00:19:11.840 --> 00:19:15.640]  分享到怎樣去教子女的方法
[00:19:15.640 --> 00:19:18.040]  作為父母你都明白的
[00:19:18.040 --> 00:19:22.440]  有很多時候都覺得自己那套是對的
[00:19:22.440 --> 00:19:26.440]  子女那套是錯的
[00:19:26.440 --> 00:19:30.440]  當弟兄姊妹去傾談的時候
[00:19:30.440 --> 00:19:35.640]  可能用了自己的方法
[00:19:35.640 --> 00:19:39.640]  我們弟兄姊妹很多時候都會彼此來去鼓勵
[00:19:39.640 --> 00:19:42.040]  彼此來去提醒
[00:19:42.040 --> 00:19:47.640]  不如我們為神的緣故來去做榜樣
[00:19:47.640 --> 00:19:49.640]  當我們在家裏面
[00:19:49.640 --> 00:19:53.240]  想救我來去爆發的時候
[00:19:53.240 --> 00:19:57.240]  無論是脾氣或者忍耐或者其他都好
[00:19:57.240 --> 00:20:02.240]  我們真的要依靠神
[00:20:02.240 --> 00:20:03.840]  為神來去做
[00:20:03.840 --> 00:20:05.640]  為神來去幫我們
[00:20:05.640 --> 00:20:07.640]  因為我們要明白到
[00:20:07.640 --> 00:20:10.040]  其實我們所信的信仰
[00:20:10.040 --> 00:20:11.840]  我們不是只有「講」字
[00:20:11.840 --> 00:20:14.640]  我們要走出來
[00:20:14.640 --> 00:20:20.440]  那位弟兄姊妹初頭都比較自我
[00:20:20.440 --> 00:20:24.840]  她都未去到那個屬靈的程度
[00:20:24.840 --> 00:20:26.640]  都是靠自己
[00:20:26.640 --> 00:20:32.040]  一兒女激或者老公或者太太激她的時候
[00:20:32.040 --> 00:20:34.040]  她就馬上「扯課」
[00:20:34.040 --> 00:20:36.840]  馬上用自己的方法來處理
[00:20:36.840 --> 00:20:42.840]  接著她慢慢和神來去關係
[00:20:42.840 --> 00:20:44.840]  有靈修
[00:20:44.840 --> 00:20:47.240]  有被神的話語去改變
[00:20:47.240 --> 00:20:50.640]  縱然她有很多事都知道很難走
[00:20:50.640 --> 00:20:52.840]  但這個不是她的藉口
[00:20:52.840 --> 00:20:56.440]  慢慢她和神的關係好的時候
[00:20:56.440 --> 00:20:58.440]  慢慢她覺得
[00:20:58.440 --> 00:21:02.640]  當她的皮性出的時候
[00:21:02.640 --> 00:21:04.640]  她馬上來去祈禱
[00:21:04.640 --> 00:21:06.640]  馬上來去控制自己
[00:21:06.640 --> 00:21:08.640]  用神的方法來去做
[00:21:08.640 --> 00:21:12.240]  反而她感覺到自己改變了
[00:21:12.240 --> 00:21:18.640]  她感覺到好像和子女配偶的關係好了
[00:21:18.640 --> 00:21:23.840]  接著她就慢慢去發揮自己屬靈的影響力
[00:21:23.840 --> 00:21:28.040]  在家人裏面互相提醒、守默
[00:21:28.040 --> 00:21:31.040]  弟子姐妹,我看回
[00:21:31.040 --> 00:21:35.040]  人被神的真理所感動
[00:21:35.040 --> 00:21:40.440]  這個才是最徹底和最大的改變
[00:21:40.440 --> 00:21:43.640]  人被神的真理去感動
[00:21:43.640 --> 00:21:47.040]  才是最徹底、最大的改變
[00:21:47.040 --> 00:21:49.440]  我聽不少這些例子
[00:21:49.440 --> 00:21:53.240]  尤其是和一些家長來去傾談的時候
[00:21:53.240 --> 00:21:58.640]  但今天我們有沒有被神的真理去感動
[00:21:58.640 --> 00:22:03.440]  去過神要我們去過的生活呢?
[00:22:03.440 --> 00:22:05.440]  所以我們看到
[00:22:05.440 --> 00:22:07.440]  教會是甚麼呢?
[00:22:07.440 --> 00:22:10.640]  教會要高舉神的真理
[00:22:10.640 --> 00:22:15.640]  對於我們個人或者整個世界都很重要
[00:22:15.640 --> 00:22:18.440]  在《中信月刊》裏面
[00:22:18.440 --> 00:22:21.440]  它就提到真理是甚麼
[00:22:21.440 --> 00:22:28.040]  真理就是對個人的生死、禍福有關
[00:22:28.040 --> 00:22:30.240]  《中信月刊》就指出
[00:22:30.240 --> 00:22:35.440]  真理是對個人的禍福、生死有關
[00:22:35.440 --> 00:22:37.240]  是很重要的
