
[00:00:00.000 --> 00:00:08.240]  我們一同讀一段聖經,在以賽亞書第六章。
[00:01:52.160 --> 00:01:56.240]  感謝我們在那裏的分堂剛剛開始已經有三十幾個人。
[00:01:56.240 --> 00:01:59.960]  雖然每個禮拜天都只看我們主日的DVD,
[00:01:59.960 --> 00:02:05.760]  但是我真的看見他們心中有火,而且熱心傳祖的福音。
[00:02:05.760 --> 00:02:09.440]  第二個這些年我走遍世界很多地方,
[00:02:09.440 --> 00:02:13.120]  從現代化的城市到窮鄉僻壤,
[00:02:13.120 --> 00:02:17.120]  我也遇到過許多不同文化的人羣。
[00:02:17.120 --> 00:02:21.760]  但我要告訴你無論我走到哪裏我都看見一件事情,
[00:02:21.760 --> 00:02:26.560]  那就是人們的心靈仍然需要主耶穌基督。
[00:02:26.560 --> 00:02:32.720]  第二點,今天作爲一個基督徒我們活在地上是需要一個神國度的眼光。
[00:02:32.720 --> 00:02:36.600]  你不要只看見自己的需要跟環境而已,
[00:02:36.600 --> 00:02:39.080]  你需要看見神的國度。
[00:02:39.080 --> 00:02:45.800]  你需要看見無論這個世界無論怎麼樣在改變,神的國度卻存到永遠。
[00:02:45.800 --> 00:02:50.800]  神的國度必要降臨正如主所應許的。
[00:02:50.800 --> 00:02:56.280]  神的心意仍然是要叫萬人得救,不願一人成仁。
[00:02:56.280 --> 00:03:00.080]  而今天神也呼召我們要來跟隨他,
[00:03:00.080 --> 00:03:04.360]  而且與他同工來擴展神的國度。
[00:03:04.360 --> 00:03:07.000]  在今天這段經文當中,
[00:03:07.000 --> 00:03:12.200]  我們就看見以賽亞當時所處的環境也不是個很容易的環境。
[00:03:12.200 --> 00:03:16.720]  第一節怎麼說呢?烏西亞王崩的那一年。
[00:03:16.720 --> 00:03:20.640]  我們看見烏西亞王是當時猶大人非常好的君王。
[00:03:20.640 --> 00:03:25.840]  當他死的時候,國家立刻產生很大的不安。
[00:03:25.840 --> 00:03:29.840]  因爲前面的道路如何,完全不知道。
[00:03:29.840 --> 00:03:33.120]  就好像今天我們所處的環境也是一樣。
[00:03:33.120 --> 00:03:37.280]  很多時候當我們看見世界的局勢這樣快速在轉變的時候,
[00:03:37.280 --> 00:03:40.480]  那種好像邪惡的勢力這樣強悍的時候,
[00:03:40.480 --> 00:03:44.000]  很多時候我們真的看見這是一個動盪不安的世代,
[00:03:44.000 --> 00:03:48.720]  而我們在其中心中也常常極其的不安,不是嗎?
[00:03:48.720 --> 00:03:52.960]  然而就在這個時刻,以賽亞看見一個異象。
[00:03:52.960 --> 00:03:54.120]  他看見什麼呢?
[00:03:54.120 --> 00:03:58.560]  他看見我們的主坐在高高的寶座上。
[00:03:58.560 --> 00:04:02.680]  換句話說,以賽亞所看見的不是一個圖畫而已,
[00:04:02.680 --> 00:04:05.960]  以賽亞所看見的是一個國度。
[00:04:05.960 --> 00:04:09.600]  這個國度是從亙古到永遠的國度,
[00:04:09.600 --> 00:04:13.800]  而神正坐在這個國度的寶座上。
[00:04:13.800 --> 00:04:20.600]  無論這個世界多麼的動盪,我們的主今天仍然在掌權。
[00:04:20.600 --> 00:04:24.160]  而就在這個時刻,他不但看見了主,
[00:04:24.160 --> 00:04:30.520]  他也聽見了這三位一體,他們彼此之間的對話。
[00:04:30.520 --> 00:04:35.840]  今天我們就要從以賽亞遇見神這個經歷當中,
[00:04:35.840 --> 00:04:39.320]  我們一同再一次思想神對我們的呼召,
[00:04:39.320 --> 00:04:42.000]  以及我們對神應該有的回應。
[00:04:42.000 --> 00:04:47.000]  首先我們來看,神的心意跟呼召是什麼呢?
[00:04:47.000 --> 00:04:52.520]  第八節,我們看見以賽亞就聽見主的聲音了。
[00:04:52.520 --> 00:04:57.680]  主的聲音說,我可以再見誰呢?誰肯爲我們而去?
[00:04:57.680 --> 00:04:59.880]  沒有一次這裏說「我們」。
[00:04:59.880 --> 00:05:05.600]  可見得這個對話是三位一體真神之間的一個對話,
[00:05:05.600 --> 00:05:08.520]  誰肯爲我們而去呢?
[00:05:08.520 --> 00:05:10.160]  第二節,當你讀到這裏的時候,
[00:05:10.160 --> 00:05:16.800]  你是不是已經感覺到好像神有一種嘆息的聲音在這裏呢?
[00:05:16.800 --> 00:05:22.400]  好像神在那裏說,爲什麼沒有人爲我們而去呢?
[00:05:22.400 --> 00:05:25.960]  你知道以前我讀這段聖經的時候都不大明白,
[00:05:25.960 --> 00:05:29.720]  我常常在想怎麼會沒有人爲主而去呢?
[00:05:29.720 --> 00:05:34.480]  難道在那個時代沒有先知嗎?沒有祭司嗎?
[00:05:34.480 --> 00:05:40.120]  可是當這些年我越侍奉神,我就越來越明白一件事情,
[00:05:40.120 --> 00:05:43.520]  我明白了其實不是沒有人,
[00:05:43.520 --> 00:05:47.640]  事實上有許多的人願意爲神而去。
[00:05:47.640 --> 00:05:53.920]  就像今天這個世代有很多人想要起來擺上自己來服侍神,
[00:05:53.920 --> 00:05:59.440]  但卻沒有人肯單單爲主而去。
[00:05:59.440 --> 00:06:04.360]  很多人想服侍神,但都帶着自己的條件,
[00:06:04.360 --> 00:06:08.440]  帶着自己很多所謂的agenda,
[00:06:08.440 --> 00:06:12.680]  在舊約時代年輕的摩西,他也想服侍神,
[00:06:12.680 --> 00:06:15.800]  他還想拯救以色列脫離奴隸的生活,
[00:06:15.800 --> 00:06:18.800]  他一拳就打死那個埃及人不是嗎?
[00:06:18.800 --> 00:06:23.400]  因爲他以爲他可以靠着自己的力量,
[00:06:23.400 --> 00:06:29.320]  可以顯出自己的能力告訴以色列人說他可以拯救他們。
[00:06:29.320 --> 00:06:33.200]  他是爲了自己,不是爲了神。
[00:06:33.200 --> 00:06:35.760]  就爲了先知巴蘭,記得嗎?
[00:06:35.760 --> 00:06:39.680]  他是爲不義的公駕而奔跑的先知。
[00:06:39.680 --> 00:06:43.960]  神叫他不要去磨牙王那裏祝福磨牙王,
[00:06:43.960 --> 00:06:49.920]  但爲了錢的緣故,看在錢的份上,他還是去了。
[00:06:49.920 --> 00:06:53.760]  他是爲了錢,也不是爲了神。
[00:06:53.760 --> 00:06:57.760]  先知拿丹,還有先知約拿,對不起,
[00:06:57.760 --> 00:07:01.640]  他永遠只是想去他自己要去的地方不是嗎?
[00:07:01.640 --> 00:07:04.600]  神要他去鄰里圍去傳福音,
[00:07:04.600 --> 00:07:07.320]  我們看他怎麼樣都不肯去。
[00:07:07.320 --> 00:07:09.880]  雖然約拿不是愛錢的人,
[00:07:09.880 --> 00:07:13.960]  但是約拿他也不願意順服神的心意。
[00:07:13.960 --> 00:07:17.720]  他只是爲了自己,卻不是爲了神。
[00:07:17.720 --> 00:07:21.600]  他只想做自己要做的事情。
[00:07:21.600 --> 00:07:26.400]  但是爲什麼今天神仍然在尋找弟兄姐妹?
[00:07:26.400 --> 00:07:31.160]  神所尋找的不見得是很能幹的人,不見得是領袖型的人,
[00:07:31.160 --> 00:07:37.520]  神所尋找的是那些單單願意爲神所擺上的人,Amen?
[00:07:37.520 --> 00:07:41.080]  不是爲自己的名,不是爲自己的利,
[00:07:41.080 --> 00:07:46.040]  不是爲自己的益處,而是全然爲神的人。
[00:07:46.040 --> 00:07:49.320]  就在這個時刻我們看以賽亞怎麼回答呢?
[00:07:49.320 --> 00:07:54.760]  以賽亞的回答說,主我在這裏,請差遣我。
[00:07:54.760 --> 00:07:59.360]  要注意你知道,當以賽亞在這裏說,我在這裏,請差遣我,
[00:07:59.360 --> 00:08:04.520]  我請問你,請問以賽亞知道神要差遣他去哪裏嗎?
[00:08:04.520 --> 00:08:06.880]  No,他不知道。
[00:08:06.880 --> 00:08:10.200]  當以賽亞說我在這裏,請差遣我,我請問你,
[00:08:10.200 --> 00:08:13.680]  他是否知道主要他做什麼事情呢?
[00:08:13.680 --> 00:08:16.200]  No,他也不知道。
[00:08:16.200 --> 00:08:22.240]  他只是單單把自己擺上在神的面前。
[00:08:22.240 --> 00:08:27.440]  我就想到今天很多時候我們在神面前,卻不是這樣的。
[00:08:27.440 --> 00:08:32.120]  我們來到神的面前,我們的心態常常是這樣。
[00:08:32.120 --> 00:08:35.360]  主啊,你知道這是二十一世紀,
[00:08:35.360 --> 00:08:39.240]  我們的時間跟生命都非常寶貴。
[00:08:39.240 --> 00:08:43.840]  我們不像摩西可以在曠野浪費四十年,
[00:08:43.840 --> 00:08:48.600]  我們也不像保羅可以在大樹家鄉一呆呆十年。
[00:08:48.600 --> 00:08:56.040]  主啊,如果你要使用我的話,你最好把你全盤計劃告訴我。
[00:08:56.040 --> 00:09:00.520]  要去哪裏啊?要幹什麼?什麼時候做什麼事啊?
[00:09:00.520 --> 00:09:04.280]  再加上薪水多少?
[00:09:04.280 --> 00:09:11.640]  然後再讓我想想看,考慮三四天,然後我再來答覆你吧。
[00:09:11.640 --> 00:09:15.640]  難怪第六年我們永遠走不出去啦。
[00:09:15.640 --> 00:09:20.480]  以賽亞從來沒有把他的條件先擺到神的面前。
[00:09:20.480 --> 00:09:25.640]  以賽亞是說主我在這裏,請你差遣我。
[00:09:25.640 --> 00:09:30.160]  無論是遠方,無論是近處,無論是全職,無論是待職,
[00:09:30.160 --> 00:09:36.560]  無論是現在,無論是將來,主啊,我在這裏,請差遣我。
[00:09:36.560 --> 00:09:41.200]  你們,這也是今天我們應當有的回應。
[00:09:41.200 --> 00:09:45.440]  你知道,當以賽亞這樣的回應神之後,
[00:09:45.440 --> 00:09:48.120]  主啊,我在這裏,請差遣我。
[00:09:48.120 --> 00:09:54.600]  我想從我們人的想象來講,我們很想象神一定是覺得非常的歡喜快樂,不是嗎?
[00:09:54.600 --> 00:10:01.040]  神一定會對我們說,哇,太棒了,你放心吧,一切都會非常順利的。
[00:10:01.040 --> 00:10:07.040]  他們會好愛你的,他們一定會聽你的話,很喜歡聽你的講道。
[00:10:07.040 --> 00:10:13.520]  可能我們一直想可能會這樣,當我們全然擺上的時候,哇,真的是一片美麗的遠景。
[00:10:13.520 --> 00:10:16.640]  但事實上神的回答卻不是如此。
[00:10:16.640 --> 00:10:21.640]  第九節,我們很少讀這段聖經讀下去,我們常只讀到第八節,忘記第九節。
[00:10:21.640 --> 00:10:27.680]  第九節,神對我們說,是的,你要去告訴百姓說,你們聽,是要聽見,卻不明白。
[00:10:27.680 --> 00:10:29.240]  看是要看見,卻不曉得。
[00:10:29.240 --> 00:10:35.160]  換句話說,是的,你要去傳福音,但是百姓,我告訴你,不會有什麼反應的。
[00:10:35.160 --> 00:10:45.480]  哇,十一節更糟糕了,主說,直到塵域荒涼無人居住,房屋空閒無人,地圖極其荒涼。
[00:10:45.480 --> 00:10:49.240]  換句話說,你是要去擴展神的溝通,但是我要先告訴你,
[00:10:49.240 --> 00:10:51.840]  很多時候你會看不見任何的果效。
[00:10:51.840 --> 00:10:56.840]  事實上可能越搞越糟糕,哇,這令人何等灰心啊。
[00:10:56.840 --> 00:11:03.360]  你本來以爲,哇,大膽宏圖,但是你不要搞錯,你會去傳福音,可能不是太多人回應。
[00:11:03.360 --> 00:11:08.840]  你去擴展神的溝通,你看不見任何的果效,很灰心。
[00:11:08.840 --> 00:11:13.800]  但事實上,第九節主講這句話的時候,他的意思不是要叫我們灰心,
[00:11:13.800 --> 00:11:22.560]  他的意思是要勸勉我們這些服事主的人,無論環境如何,一定要忠心持守神給我們的託付。
[00:11:22.560 --> 00:11:23.760]  Amen?
[00:11:23.760 --> 00:11:26.720]  因爲十三節,主有個應許的。
[00:11:26.720 --> 00:11:32.840]  十三節主在這應許,樹木雖然被砍伐了,但樹敦子仍然存留。
[00:11:32.840 --> 00:11:39.000]  換句話說,主在說,雖然如此,雖然你看不見果效,雖然人心還很剛硬,
[00:11:39.000 --> 00:11:45.280]  但是我要告訴你,我已經爲我自己民的緣故,保留了聖潔的種子了。
[00:11:45.280 --> 00:11:49.360]  直到時候到了,這些種子就要發芽生長了,
[00:11:49.360 --> 00:11:53.520]  最終神的國度必要降臨,神的旨意必要成全。
[00:11:53.520 --> 00:11:55.320]  Hallelujah!
[00:11:55.320 --> 00:11:59.480]  同樣今天,當我們面對現今的世代的時候,
[00:11:59.480 --> 00:12:05.520]  很多時候我們也會感覺到,好像我們常常傳福音,感覺人心很剛硬,不是嗎?
[00:12:05.520 --> 00:12:10.680]  你也感覺這個好像你擴展國度,好像土地很荒涼,不是嗎?
[00:12:10.680 --> 00:12:12.880]  很多時候我們覺得很灰心,
[00:12:12.880 --> 00:12:15.000]  傳福音有用嗎?
[00:12:15.000 --> 00:12:17.600]  進入社區有用嗎?
[00:12:17.600 --> 00:12:20.360]  但主的話在一直告訴我們,
[00:12:20.360 --> 00:12:23.120]  我們服侍神的人不要灰心。
[00:12:23.120 --> 00:12:27.280]  給你朋友說,服侍神不要灰心,跟他說。
[00:12:27.280 --> 00:12:32.240]  我們要持續忠心的擺上自己,
[00:12:32.240 --> 00:12:37.360]  持守神所給我們的託付,神的國度必然降臨的,
[00:12:37.360 --> 00:12:39.320]  正如主所應許,Amen?
[00:12:39.320 --> 00:12:40.480]  Hallelujah!
[00:12:40.480 --> 00:12:45.000]  所以我們看見這第一方面,主的心意跟呼召,
[00:12:45.000 --> 00:12:46.960]  要我們全然擺上。
[00:12:46.960 --> 00:12:50.160]  我再說,無論全職待職,
[00:12:50.160 --> 00:12:52.760]  無論是遠方,無論是近處,
[00:12:52.760 --> 00:12:55.600]  無論是現在,無論是將來,
[00:12:55.600 --> 00:13:00.440]  我們有個心態,應當把我們自己擺在神的面前。
[00:13:00.440 --> 00:13:04.760]  所以第二方面我們看見,我們應當有怎麼樣的回應呢?
[00:13:04.760 --> 00:13:09.080]  當時我們看見神向他的百姓發出呼召,
[00:13:09.080 --> 00:13:12.200]  誰肯爲我們而去?
[00:13:12.200 --> 00:13:15.200]  當時以賽亞他回應了,
[00:13:15.200 --> 00:13:19.560]  我們也看見歷史歷代多少神的僕人跟宣教士,
[00:13:19.560 --> 00:13:23.640]  他們聽見了神的聲音,他們看見了神的國度,
[00:13:23.640 --> 00:13:27.760]  他們也像以賽亞一樣回應了神的呼召,
[00:13:27.760 --> 00:13:32.040]  他們說:主啊,我在這裏,請差遣我。
[00:13:32.040 --> 00:13:34.840]  克里威廉到了印度,
[00:13:34.840 --> 00:13:38.040]  完成了印度聖經翻譯的工作;
[00:13:38.040 --> 00:13:40.560]  李文斯頓到了非洲,
[00:13:40.560 --> 00:13:43.720]  打開了黑暗大陸之門;
[00:13:43.720 --> 00:13:47.400]  戴德森到了中國,成立了內地會,
[00:13:47.400 --> 00:13:53.440]  他們一家五代都現身在中國的宣教士宮。
[00:13:53.440 --> 00:14:01.440]  我還記得我年輕的時候曾經聽過他的曾孫戴紹箴牧師講的一篇信息,
[00:14:01.440 --> 00:14:06.200]  他說:中國人,你在哪裏?
[00:14:06.200 --> 00:14:09.960]  哇,我告訴你,當我年輕的時候聽見那個信息,
[00:14:09.960 --> 00:14:14.120]  帶給我心中極大的震撼。
[00:14:14.120 --> 00:14:17.760]  你知道,作爲一箇中國人,我們常常很自傲,
[00:14:17.760 --> 00:14:20.080]  覺得我們人口這麼多,
[00:14:20.080 --> 00:14:24.680]  世界人口五分之一,人多勢衆。
[00:14:24.680 --> 00:14:29.160]  可當我們環顧神的國度裏面的時候,
[00:14:29.160 --> 00:14:33.400]  連我自己心中也不得不吶喊,
[00:14:33.400 --> 00:14:38.840]  真的要說中國人啊,我們在哪裏啊?
[00:14:38.840 --> 00:14:43.640]  那些肯爲主百喪的人在哪裏啊?
[00:14:43.640 --> 00:14:49.960]  感謝神這些年,我們真的看見中國教會開始回應神的護照了。
[00:14:49.960 --> 00:14:54.920]  更感謝神的這些年,我看見臨陽堂在神的手中成爲
[00:14:54.920 --> 00:14:59.200]  末後世代興起宣教的大軍。
[00:14:59.200 --> 00:15:02.480]  從我們創會的牧師趙世光牧師開始,
[00:15:02.480 --> 00:15:08.160]  他就是帶着神國度的使命,具有宣教意向的牧者。
[00:15:08.160 --> 00:15:12.160]  1942年他在上海成立了臨陽堂,
[00:15:12.160 --> 00:15:14.360]  在這裏有多少從上海來的人呢?
[00:15:14.360 --> 00:15:15.760]  回憶下手,感謝主。
[00:15:15.760 --> 00:15:18.600]  你可知道臨陽堂就從上海開始嗎?
[00:15:18.600 --> 00:15:20.520]  Hallelujah!
[00:15:20.520 --> 00:15:23.000]  他在上海開始臨陽堂的時候,
[00:15:23.000 --> 00:15:28.320]  他把臨陽堂命名爲世界臨陽步道會。
[00:15:28.320 --> 00:15:32.920]  很清楚的,不只有臨陽堂,是世界步道會。
[00:15:32.920 --> 00:15:36.200]  你要知道在早期的臨陽堂,他規定的,
[00:15:36.200 --> 00:15:40.080]  每一個臨陽堂一定要掛一個世界地圖。
[00:15:40.080 --> 00:15:43.320]  因爲他說福音不只是傳給中國人,
[00:15:43.320 --> 00:15:45.640]  要向萬民傳福音。
[00:15:45.640 --> 00:15:48.640]  事實上他自己在上海服侍的時候,
[00:15:48.640 --> 00:15:50.440]  早上他在臨陽堂講道,
[00:15:50.440 --> 00:15:53.080]  下午就進入猶太人社區當中,
[00:15:53.080 --> 00:15:55.760]  去向那些猶太人傳福音。
[00:15:55.760 --> 00:15:57.960]  他不但是在上海宣教,
[00:15:57.960 --> 00:16:02.480]  事實上他的足跡遍佈東南亞甚至美國。
[00:16:02.480 --> 00:16:04.080]  無論他走到哪裏,
[00:16:04.080 --> 00:16:07.880]  他都是傳祖的福音建立教會。
[00:16:07.880 --> 00:16:10.360]  我們的母堂,臺北臨陽堂,
[00:16:10.360 --> 00:16:14.240]  也是一個充滿宣教意向的教會。
[00:16:14.240 --> 00:16:17.280]  周成忠牧師來過我們這裏非常多次,
[00:16:17.280 --> 00:16:19.000]  雖然他現在已經退休了,
[00:16:19.000 --> 00:16:24.840]  但他仍然在各地推動遍地持堂的意向。
[00:16:24.840 --> 00:16:27.840]  這些年臺北臨陽堂在臺灣以及世界各地,
[00:16:27.840 --> 00:16:30.400]  已經建立了超過四百間的分道,
[00:16:30.400 --> 00:16:34.600]  還不包括在中國大陸裏面的教會。
[00:16:34.600 --> 00:16:36.680]  今天我們在北美,
[00:16:36.680 --> 00:16:40.640]  我們也承受了這樣一個宣教的恩高。
[00:16:40.640 --> 00:16:45.120]  這些年我們快速地在全世界各地推展宣教持堂的工作,
[00:16:45.120 --> 00:16:47.000]  我們不但在中國人當中工作,
[00:16:47.000 --> 00:16:49.800]  我們更做跨文化的工作。
[00:16:49.800 --> 00:16:54.040]  曾在1997年的時候爲我們打開蒙古宣教的門,
[00:16:54.040 --> 00:16:57.920]  如今我們在蒙古已經建立了超過十間的教會。
[00:16:57.920 --> 00:17:00.240]  我們蒙古的主任牧師巴布牧師,
[00:17:00.240 --> 00:17:03.840]  現在也是擔任蒙古福音聯盟的主席。
[00:17:03.840 --> 00:17:07.600]  曾在2000年爲我們打開了非洲宣教的門,
[00:17:07.600 --> 00:17:12.280]  如今我們在非洲九個國家建立了六十幾間教會。
[00:17:12.280 --> 00:17:16.840]  曾在2009年爲我們打開了中亞跟土耳其宣教的門,
[00:17:16.840 --> 00:17:20.280]  感謝曾在回教的國家當中雖然充滿各樣的難處,
[00:17:20.280 --> 00:17:25.200]  但曾一直保守我們的分堂,穩定成長直到如今。
[00:17:25.200 --> 00:17:30.440]  曾在這兩年爲我們打開了印度跟菲律賓宣教的門,
[00:17:30.440 --> 00:17:33.440]  感謝曾在這兩個地方的教會雖然剛剛開始,
[00:17:33.440 --> 00:17:36.240]  可是卻充滿了活潑的動力。
[00:17:36.240 --> 00:17:38.520]  今天當你在這個教會里面,
[00:17:38.520 --> 00:17:44.800]  你一定要明白神對這個教會是個非常特別的宣教的使命的。
[00:17:44.800 --> 00:17:47.720]  事實上這個月底我被邀請到韓國,
[00:17:47.720 --> 00:17:53.560]  參加世界華福所舉辦的跨文化宣教大會做講演。
[00:17:53.560 --> 00:17:58.960]  這次華福從世界各地的華人教會當中選出四個教會,
[00:17:58.960 --> 00:18:01.960]  來分享跨文化宣教的工作。
[00:18:01.960 --> 00:18:11.000]  感謝神我們教會是這四間教會被選擇其中之一,哈利路亞。
[00:18:11.000 --> 00:18:16.120]  一方面我們爲此感謝,但另一方面迪歐尼爾我讓你知道一件事情,
[00:18:16.120 --> 00:18:20.600]  我們教會之所以能夠在神的手中如此被神所使用,
[00:18:20.600 --> 00:18:27.520]  我告訴你真正的原因是因爲弟兄姐妹你們的信心跟順服。
[00:18:27.520 --> 00:18:35.680]  若不是你們信心的禱告,我們不可能在各樣的困難的環境當中經歷神突破的恩典。
[00:18:35.680 --> 00:18:38.240]  若不是因爲你們慷慨的奉獻,
[00:18:38.240 --> 00:18:43.840]  我們不可能這樣快速在全世界各地向左向右擴展,Amen。
[00:18:43.840 --> 00:18:50.040]  所以讓我們爲自己來鼓鼓掌吧,謝謝你們。
[00:18:50.040 --> 00:18:53.920]  弟兄姐妹宣教的工作是一個信心的工作,
[00:18:53.920 --> 00:18:59.680]  不但是宣教士憑着信心到宣教的工廠服事,
[00:18:59.680 --> 00:19:05.520]  我們看見我們支持了多少宣教士,包括今天在我們中間分享的楊傳道,
[00:19:05.520 --> 00:19:11.720]  他真的憑信心進入這樣的工廠,能夠來服事需要的人羣。
[00:19:11.720 --> 00:19:18.480]  同樣我也看見教會也需要在後方,憑着信心來做資源的工作。
[00:19:18.480 --> 00:19:25.240]  這爲什麼我們教會每年都會爲下一年的宣教士工做信心認獻的原因。
[00:19:25.240 --> 00:19:27.320]  什麼叫信心認獻呢?
[00:19:27.320 --> 00:19:31.480]  就是在你時宜奉獻,平常的奉獻之外,
[00:19:31.480 --> 00:19:39.040]  你願意爲教會明年的宣教士工,你能夠認獻的一個數字。
[00:19:39.040 --> 00:19:42.840]  這個數字怎麼來?當我們待會有時間在一起禱告的時候,
[00:19:42.840 --> 00:19:47.640]  求聖靈來感動你,把一個數字放在你心中。
[00:19:47.640 --> 00:19:52.440]  甚至也許你今天並沒有這個數字,你也不知道這筆錢從哪裏來,
[00:19:52.440 --> 00:19:56.640]  但你深深的相信當我們憑信心擺在神面前的時候,
[00:19:56.640 --> 00:20:02.480]  神在未來一年裏面,祂必要供應我們一切的需要。
[00:20:02.480 --> 00:20:05.080]  爲什麼你說我們要這樣做呢?
[00:20:05.080 --> 00:20:08.840]  因爲這有極大神的應許在其中的。
[00:20:08.840 --> 00:20:13.880]  我們讀一段聖經,在哥尼多後書第九章第十節跟十一節,
[00:20:13.880 --> 00:20:19.720]  這裏說:那賜種給撒種的,賜糧給人喫的,必多多加給你們種地的種子,
[00:20:19.720 --> 00:20:21.880]  又增添你們仁義的果子。
[00:20:21.880 --> 00:20:28.720]  這樣你們凡事富足,可以多多施捨,就借得我們,使感謝歸於神。
[00:20:28.720 --> 00:20:38.040]  這裏說我們的神是賜種子給哪些人啊?給撒種的,很重要。
[00:20:38.040 --> 00:20:45.040]  神不是給種子給隨便的人,神是種子給撒種的人。
[00:20:45.040 --> 00:20:48.640]  叫他們凡事富足,可以多多施捨。
[00:20:48.640 --> 00:20:55.040]  換句話說,當他們越肯爲主撒種的時候,神就給他們越多的種子。
[00:20:55.040 --> 00:20:58.720]  不但叫他們自己可以享有更多的收成,
[00:20:58.720 --> 00:21:03.600]  而且有更多的種子可以更多的去撒種。
[00:21:03.600 --> 00:21:08.040]  第二點要告訴你,撒種是需要有信心的。
[00:21:08.040 --> 00:21:12.280]  有時候當你看見你手裏就這麼一粒種子而已,
[00:21:12.280 --> 00:21:16.640]  想來想去,這一撒出去不就沒了嗎?
[00:21:16.640 --> 00:21:20.280]  你就心中猶豫,到底要不要撒呢?
[00:21:20.280 --> 00:21:23.880]  抓在手中不知道該不該撒。
[00:21:23.880 --> 00:21:26.640]  可是第二點你需要看見一件事情,
[00:21:26.640 --> 00:21:30.760]  種子是在你手中,收成卻是在神手中。
[00:21:30.760 --> 00:21:37.000]  跟你朋友說,種子在你手中,收成在神手中。
[00:21:37.000 --> 00:21:43.480]  只有當你願意釋放你手中的種子,你撒種出去的時候,
[00:21:43.480 --> 00:21:48.520]  就在這個同時,神就釋放他手中的收成,
[00:21:48.520 --> 00:21:52.280]  那個叫收成賞賜給你。
[00:21:52.280 --> 00:21:57.200]  只有當你願意釋放你手中的種子,你就能夠領受神的收成。
[00:21:57.200 --> 00:22:00.960]  你越多給神,神就越多給你。
[00:22:00.960 --> 00:22:04.680]  我們看見這是神國經濟的原則。
[00:22:04.680 --> 00:22:07.320]  甚至在你一無所有的時候,
[00:22:07.320 --> 00:22:11.880]  你仍然要憑着信心學習跨越出去,
[00:22:11.880 --> 00:22:17.120]  你就會發現神自己要成爲你的供應。
[00:22:17.120 --> 00:22:23.560]  這些年弟兄姐妹,我真的看見許多的人在這個操練上經歷神的恩典。
[00:22:23.560 --> 00:22:27.920]  因爲這是神教導我們蒙福的原則。
[00:22:27.920 --> 00:22:32.440]  這也是我們教會一直蒙神祝福的原因。
[00:22:32.440 --> 00:22:34.000]  很多教會的牧師常常問我,
[00:22:34.000 --> 00:22:37.840]  劉牧師,你可不可以給我一點生命和的恩高。
[00:22:37.840 --> 00:22:42.320]  我常常先問他,你知道生命的恩高是什麼嗎?
