
[00:00:00.000 --> 00:00:05.940]  這個神蹟其實是剛剛以利沙成爲以利亞的接班人
[00:03:04.820 --> 00:03:07.360]  耶利哥位處在若淡河谷
[00:03:07.360 --> 00:03:09.200]  水源十分豐富
[00:03:09.200 --> 00:03:11.340]  除了滿足到農業的灌溉
[00:03:11.340 --> 00:03:13.340]  和居民的日用飲食之外
[00:03:13.340 --> 00:03:15.060]  水的飲用之外
[00:03:15.060 --> 00:03:18.700]  剩餘的也可以製造礦泉水
[00:03:18.700 --> 00:03:22.500]  在這裏的氣溫是很適合種中樹的
[00:03:22.500 --> 00:03:24.460]  很多的中樹就臨立
[00:03:24.460 --> 00:03:27.800]  這個地方爲什麼也叫做"中樹之城"
[00:03:27.800 --> 00:03:30.620]  也是由這個地方的原因而來的
[00:03:30.620 --> 00:03:35.020]  在耶利哥古城的遺址的正正對面
[00:03:35.020 --> 00:03:38.960]  在那裏有一個廢墟的耶利哥古城
[00:03:38.960 --> 00:03:41.360]  在那個廢墟的遺址對面
[00:03:41.360 --> 00:03:43.660]  正正就有一個景點
[00:03:43.660 --> 00:03:49.620]  那個景點的名字叫做"以利沙水泉"
[00:03:49.620 --> 00:03:51.380]  耶利哥這個地方
[00:03:51.380 --> 00:03:55.020]  我們見到現在已經是很繁榮的地方了
[00:03:55.020 --> 00:03:56.560]  有吊車可以坐
[00:03:56.560 --> 00:04:01.900]  甚至你會見到有不少的商業性活動在那裏進行
[00:04:01.900 --> 00:04:06.380]  但是在那裏的廢墟對面就是"以利沙水泉"這個地方
[00:04:06.380 --> 00:04:10.120]  "以利沙水泉"其實就是我們今天要讀的經文
[00:04:10.120 --> 00:04:14.940]  裏面的這個水泉的水源有關係的
[00:04:14.940 --> 00:04:19.020]  其實"以利沙水泉"這個地方其實不是很大
[00:04:19.020 --> 00:04:22.220]  是需要給5元的當地的銀子就可以進去的
[00:04:22.220 --> 00:04:23.820]  但是5元我都覺得是貴的
[00:04:23.820 --> 00:04:25.120]  因爲其實裏面太小了
[00:04:25.120 --> 00:04:29.440]  但是你見到這個水泉的確是有水的
[00:04:29.440 --> 00:04:31.700]  而且那些水是挺清澈的
[00:04:31.700 --> 00:04:34.920]  你見到圖片下面那兩張是很多年前
[00:04:34.920 --> 00:04:37.160]  他們的人來到拍到出來
[00:04:37.160 --> 00:04:38.500]  又或者是畫出來的
[00:04:38.500 --> 00:04:39.820]  由一個畫家畫出來
[00:04:39.820 --> 00:04:42.660]  也是很多年前拍攝出來的
[00:04:42.660 --> 00:04:48.300]  所以你會見到耶利哥"以利沙水泉"的事件
[00:04:48.300 --> 00:04:50.160]  並不是假的
[00:04:50.160 --> 00:04:51.320]  是真的
[00:04:51.320 --> 00:04:51.960]  是真的
[00:04:51.960 --> 00:04:53.780]  這個耶利哥的水泉
[00:04:53.780 --> 00:04:55.480]  我親眼都去過那個地方
[00:04:55.480 --> 00:04:57.400]  見過那個地方
[00:04:57.400 --> 00:05:01.520]  耶利哥這個"以利沙水泉"有另一個名字
[00:05:01.520 --> 00:05:05.320]  其實可以叫做"蘇丹水泉"
[00:05:05.320 --> 00:05:09.920]  因爲耶利哥的另一個名字就叫做"蘇丹之丘"
[00:05:09.920 --> 00:05:14.160]  所以我們發現爲什麼"以利沙水泉"是這麼出名
[00:05:14.160 --> 00:05:15.740]  就因爲今天的經文裏面
[00:05:15.740 --> 00:05:18.500]  讓我們見到原來發生了這一件事
[00:05:18.500 --> 00:05:21.320]  我們記得在約書亞的時代
[00:05:21.320 --> 00:05:25.020]  耶利哥是第一個他們進入迦南
[00:05:25.020 --> 00:05:28.100]  打進去的最堅固的古城
[00:05:28.100 --> 00:05:31.100]  耶利哥是世上最古老的城池
[00:05:31.100 --> 00:05:33.300]  當然約書亞他們打贏了
[00:05:33.300 --> 00:05:35.020]  但是約書亞打贏了之後
[00:05:35.020 --> 00:05:37.180]  就在約書亞的《約章26節》
[00:05:37.180 --> 00:05:40.000]  立了一個奏座
[00:05:40.000 --> 00:05:43.220]  他說當時約書亞叫衆人起誓說
[00:05:43.220 --> 00:05:45.480]  有興起重修者耶利哥城的人
[00:05:45.480 --> 00:05:47.860]  當在耶和華面前受奏座
[00:05:47.860 --> 00:05:50.520]  他立根基的時候必喪長志
[00:05:50.520 --> 00:05:53.360]  安門的時候必喪幼志
[00:05:53.360 --> 00:05:55.940]  如果是真的這樣的話
[00:05:55.940 --> 00:05:59.440]  照道理耶利哥應該是沒有人住纔對的
[00:05:59.440 --> 00:06:00.660]  但現在你有沒有留意
[00:06:00.660 --> 00:06:04.020]  《列王紀下》第二章這裏是有人住的
[00:06:04.020 --> 00:06:06.980]  而且在第二章的開頭還記載了
[00:06:06.980 --> 00:06:11.240]  信耶和華的先知都在那裏
[00:06:11.240 --> 00:06:13.140]  那又怎麼解釋呢?
[00:06:13.140 --> 00:06:16.220]  在新約的時代耶穌也去過耶利哥
[00:06:16.220 --> 00:06:17.900]  我們知道
[00:06:17.900 --> 00:06:20.800]  約書亞所發的奏座
[00:06:20.800 --> 00:06:23.400]  所指的所指導的
[00:06:23.400 --> 00:06:31.020]  其實是在說耶利哥重建成爲一個堅固城
[00:06:31.020 --> 00:06:32.800]  成爲一個堅固城
[00:06:32.800 --> 00:06:34.840]  而不是不讓人居住
[00:06:34.840 --> 00:06:37.740]  而約書亞的《約章26節》那一道
[00:06:37.740 --> 00:06:39.500]  《約章26節》那一道
[00:06:39.500 --> 00:06:41.500]  「興起重修」這個字眼
[00:06:41.500 --> 00:06:45.480]  應該是指將耶利哥的城牆重建
[00:06:45.480 --> 00:06:49.560]  要令耶利哥成爲一個軍事的設防城
[00:06:49.560 --> 00:06:52.440]  而不是不讓人在那裏居住
[00:06:52.440 --> 00:06:54.540]  因爲在舊約和新約耶穌的時代
[00:06:54.540 --> 00:06:56.520]  耶利哥也實在有人在那裏居住
[00:06:56.520 --> 00:06:58.080]  而舊約不同的先知
[00:06:58.080 --> 00:07:00.120]  包括甚至新約的耶穌基督
[00:07:00.120 --> 00:07:01.820]  都完全沒有譴責過
[00:07:01.820 --> 00:07:03.160]  「爲什麼你住在那裏?」
[00:07:03.160 --> 00:07:06.180]  「不可以的,約書亞就住在那裏,你不能住在那裏」
[00:07:06.180 --> 00:07:12.180]  先知耶穌也沒有這樣譴責過
[00:07:12.180 --> 00:07:15.480]  根據《列王紀下》第二章十九節那一道
[00:07:15.480 --> 00:07:18.700]  耶利哥城的人對以利沙說
[00:07:18.700 --> 00:07:22.120]  「看啊!這城的地勢美好」
[00:07:22.120 --> 00:07:26.400]  「地勢」這個字的意思通常是指位置
[00:07:26.400 --> 00:07:27.960]  地處的位
[00:07:27.960 --> 00:07:30.380]  或者是處在哪個位置
[00:07:30.380 --> 00:07:32.560]  或者是指環境都可以
[00:07:32.560 --> 00:07:35.460]  耶利哥城的人首先和以利沙說
[00:07:35.460 --> 00:07:38.260]  他自己的城的位置多好
[00:07:38.260 --> 00:07:40.640]  哇!這個地方很棒啊!
[00:07:40.640 --> 00:07:44.040]  我發現原來有很多人都覺得自己住的地方
[00:07:44.040 --> 00:07:46.460]  是特別棒、特別好的
[00:07:46.460 --> 00:07:48.980]  又說到自己住的地方交通多便利
[00:07:48.980 --> 00:07:51.180]  四通八達、環境又不知多美
[00:07:51.180 --> 00:07:53.180]  簡直是什麼都好
[00:07:53.180 --> 00:07:55.400]  是啊,我也是啊,坦白說
[00:07:55.400 --> 00:07:58.600]  我住過這麼多地方,我認爲這裏是最好的
[00:07:58.600 --> 00:08:00.800]  如果大家打算來英國移民
[00:08:00.800 --> 00:08:04.040]  又或者要來英國找地方住
[00:08:04.040 --> 00:08:07.680]  Leeds 真的是一個好的選擇
[00:08:07.680 --> 00:08:09.440]  這個地方真的不錯
[00:08:09.440 --> 00:08:12.720]  正中大黃、旺中又大靜
[00:08:12.720 --> 00:08:14.940]  英格蘭三大城市
[00:08:14.940 --> 00:08:16.700]  你想想最三大的城市
[00:08:16.700 --> 00:08:19.280]  M1由倫敦直達到盡頭
[00:08:19.280 --> 00:08:21.380]  就是Leeds這個地方
[00:08:21.380 --> 00:08:23.360]  被譽爲第二個倫敦
[00:08:23.360 --> 00:08:25.280]  你以爲浪得虛名嗎?
[00:08:25.280 --> 00:08:27.900]  去東北邊、去西北邊
[00:08:27.900 --> 00:08:30.580]  去上面蘇格蘭、去下面倫敦
[00:08:30.580 --> 00:08:32.540]  都是這麼方便
[00:08:32.540 --> 00:08:35.180]  環境又好、地勢美好
[00:08:35.180 --> 00:08:36.620]  你明白了
[00:08:36.620 --> 00:08:39.620]  就好像耶利哥城的居民一樣
[00:08:39.620 --> 00:08:41.760]  那樣誇讚自己的城
[00:08:41.760 --> 00:08:43.420]  好、棒
[00:08:43.420 --> 00:08:45.580]  不過,有一點不好
[00:08:45.580 --> 00:08:48.360]  水惡劣
[00:08:48.360 --> 00:08:52.360]  水質惡劣
[00:08:52.360 --> 00:08:54.400]  惡劣這個字
[00:08:54.400 --> 00:08:55.840]  就是邪惡
[00:08:55.840 --> 00:08:57.700]  就是壞的意思
[00:08:57.700 --> 00:09:01.300]  美好和惡是對比,是不是?
[00:09:01.300 --> 00:09:05.380]  惡反過來,轉過來的意思就是不好
[00:09:05.380 --> 00:09:06.940]  好和不好
[00:09:06.940 --> 00:09:08.400]  而這個不好是什麼?
[00:09:08.400 --> 00:09:10.560]  這個不好就是邪惡、壞
[00:09:10.560 --> 00:09:13.760]  就是水壞了,水不好
[00:09:13.760 --> 00:09:15.200]  現在我們發覺
[00:09:15.200 --> 00:09:17.860]  你是不會開水龍頭喝水的
[00:09:17.860 --> 00:09:19.860]  大部分的華人在英國裏面
[00:09:19.860 --> 00:09:21.080]  多數的華人
[00:09:21.080 --> 00:09:23.780]  特別是上了三十多歲的那些
[00:09:23.780 --> 00:09:24.740]  三十多歲的那些
[00:09:24.740 --> 00:09:27.180]  都不會開水龍頭喝水的
[00:09:27.180 --> 00:09:29.460]  但是一些年輕的人他們就會了
[00:09:29.460 --> 00:09:32.400]  因爲他們可能是慣了英國的文化,是不是?
[00:09:32.400 --> 00:09:33.680]  你可以想象一下
[00:09:33.680 --> 00:09:36.900]  你開水龍頭開的水如果是清潔的話
[00:09:36.900 --> 00:09:38.500]  你一定覺得沒問題的
[00:09:38.500 --> 00:09:40.180]  何時你認爲有問題?
[00:09:40.180 --> 00:09:41.660]  就是你一開水龍頭水
[00:09:41.660 --> 00:09:43.200]  竟然是混濁的
[00:09:43.200 --> 00:09:44.160]  你一開水龍頭水
[00:09:44.160 --> 00:09:45.860]  竟然是黃泥水
[00:09:45.860 --> 00:09:48.020]  香港住的朋友你一定知道
[00:09:48.020 --> 00:09:49.540]  如果制過水的人
[00:09:49.540 --> 00:09:50.440]  你一定知道
[00:09:50.440 --> 00:09:51.680]  一開水的時候
[00:09:51.680 --> 00:09:52.820]  制完水之後
[00:09:52.820 --> 00:09:53.960]  那些水龍頭就啪啪啪
[00:09:53.960 --> 00:09:57.740]  然後飆出來的就是黃泥水
[00:09:57.740 --> 00:09:59.340]  你有沒有試過一早起牀
[00:09:59.340 --> 00:10:01.520]  打算漱口刷牙的時候
[00:10:01.520 --> 00:10:04.180]  你發覺那些水有一股怪味
[00:10:04.180 --> 00:10:05.180]  不是你的口有怪味
[00:10:05.180 --> 00:10:06.460]  是你的水有怪味
[00:10:06.460 --> 00:10:11.380]  原因就是自從那些水引入了喉管之後
[00:10:11.380 --> 00:10:14.580]  那些水在喉管裏面停留了很久
[00:10:14.580 --> 00:10:17.780]  就將那些水管裏面的獸
[00:10:17.780 --> 00:10:21.300]  還有那些塑膠管的東西都吸進去了
[00:10:21.300 --> 00:10:23.580]  所以水有味
[00:10:23.580 --> 00:10:25.420]  水不好
[00:10:25.420 --> 00:10:26.420]  沒錯
[00:10:26.420 --> 00:10:28.220]  水真的很重要
[00:10:28.220 --> 00:10:29.180]  正如我剛纔所說
[00:10:29.180 --> 00:10:32.580]  很多人都不會直接開水喉水喝
[00:10:32.580 --> 00:10:34.020]  但是年輕的少年人
[00:10:34.020 --> 00:10:35.700]  他們大部分都習慣了
[00:10:35.700 --> 00:10:36.860]  他們不喜歡煲水喝
[00:10:36.860 --> 00:10:38.380]  不喜歡用凍水
[00:10:38.380 --> 00:10:39.900]  一開水喉就喝
[00:10:39.900 --> 00:10:41.780]  當然去餐館我們沒辦法
[00:10:41.780 --> 00:10:43.580]  因爲不想給錢買酒
[00:10:43.580 --> 00:10:44.420]  買水
[00:10:44.420 --> 00:10:46.660]  所以我們就喝水喉水
[00:10:46.660 --> 00:10:49.500]  但是水不好會怎樣呢?
[00:10:49.500 --> 00:10:52.380]  水不好會導致腸胃有問題
[00:10:52.380 --> 00:10:53.500]  不知道你有沒有試過
[00:10:53.500 --> 00:10:55.260]  你喝水不好的時候
[00:10:55.260 --> 00:10:57.340]  可能會令你肚子痛
[00:10:57.340 --> 00:10:59.260]  有些人相信
[00:10:59.260 --> 00:11:00.620]  如果你的水不好
[00:11:00.620 --> 00:11:02.380]  不知道水硬還是水軟
[00:11:02.380 --> 00:11:04.020]  會令你的頭髮脫落
[00:11:04.020 --> 00:11:05.140]  不知道是不是因爲這樣的緣故
[00:11:05.140 --> 00:11:06.260]  頭髮就越來越少了
[00:11:06.260 --> 00:11:08.340]  耶利哥這一章
[00:11:08.340 --> 00:11:10.700]  二章十九至這一章
[00:11:10.700 --> 00:11:11.460]  他說
[00:11:11.460 --> 00:11:17.420]  "只是水惡劣,土產不熟而落"
[00:11:17.420 --> 00:11:19.540]  水不好
[00:11:19.540 --> 00:11:21.500]  水惡劣
[00:11:21.500 --> 00:11:25.100]  經文說土產不熟而落
[00:11:25.100 --> 00:11:28.020]  如果你單單讀這一句中文的翻譯的話
[00:11:28.020 --> 00:11:29.660]  可能給你一個觀感
[00:11:29.660 --> 00:11:31.740]  認爲植物的果實
[00:11:31.740 --> 00:11:33.340]  這裏說認爲是土產
[00:11:33.340 --> 00:11:36.540]  植物的田地的植物未熟就掉下來
[00:11:36.540 --> 00:11:38.100]  如果是這樣的話
[00:11:38.100 --> 00:11:39.500]  這也真的不好
[00:11:39.500 --> 00:11:42.180]  我不知道你有沒有試過喫一些水果
[00:11:42.180 --> 00:11:43.740]  它是未熟
[00:11:43.740 --> 00:11:45.540]  但是你喫了呢?
[00:11:45.540 --> 00:11:47.020]  你喫那些啤梨
[00:11:47.020 --> 00:11:48.780]  我試過喫啤梨未熟的
[00:11:48.780 --> 00:11:49.660]  喫香蕉
[00:11:49.660 --> 00:11:51.500]  綠到不得了都喫
[00:11:51.500 --> 00:11:52.620]  爛色到
[00:11:52.620 --> 00:11:54.740]  我覺得不是每個人不同
[00:11:54.740 --> 00:11:57.180]  我覺得那個口感實在太難接受
[00:11:57.180 --> 00:11:58.620]  太不能接受
[00:11:58.620 --> 00:11:59.540]  不過
[00:11:59.540 --> 00:12:04.860]  原文其實在這裏是在說地會流產
[00:12:04.860 --> 00:12:08.420]  這裏是在說地會流產
[00:12:08.420 --> 00:12:11.380]  這個表達可能是在說地沒有出產
[00:12:11.380 --> 00:12:14.220]  這個事實上英文有不少的譯本都譯爲
[00:12:14.220 --> 00:12:15.820]  土地沒有出產
[00:12:15.820 --> 00:12:18.380]  和水直接關聯的
[00:12:18.380 --> 00:12:18.900]  沒錯
[00:12:18.900 --> 00:12:21.340]  當然是影響土地的出產
[00:12:21.340 --> 00:12:22.700]  因爲水壞了
[00:12:22.700 --> 00:12:23.660]  水有病
[00:12:23.660 --> 00:12:24.580]  水不好
[00:12:24.580 --> 00:12:26.500]  令到地沒有出產
[00:12:26.500 --> 00:12:27.940]  都是很正常的事情
[00:12:27.940 --> 00:12:28.940]  問題就是
[00:12:28.940 --> 00:12:31.380]  水質爲什麼會這樣呢?
[00:12:31.380 --> 00:12:32.660]  有些學者就說
[00:12:32.660 --> 00:12:35.820]  可能是水裏面有寄生蟲
[00:12:35.820 --> 00:12:37.860]  所以有人相信這裏所說的水
[00:12:37.860 --> 00:12:39.900]  是有一些叫做血吸蟲
[00:12:39.900 --> 00:12:42.260]  產生了一些疾病出來
[00:12:42.260 --> 00:12:45.260]  而這個疾病在耶利哥的一帶是很普遍的
[00:12:45.260 --> 00:12:48.020]  會引致蝸牛傳染出來
[00:12:48.020 --> 00:12:51.180]  受感染的會有庇療系統出現問題
[00:12:51.180 --> 00:12:53.580]  令到成人不能夠生育
[00:12:53.580 --> 00:12:56.540]  兒童在媽媽的肚子裏就會夭折
[00:12:56.540 --> 00:12:57.780]  就會流產
[00:12:57.780 --> 00:13:00.100]  又或者
[00:13:00.100 --> 00:13:03.020]  可能和耶利哥的地形有關係
[00:13:03.020 --> 00:13:04.460]  地勢有關係
[00:13:04.460 --> 00:13:07.540]  因爲原來耶利哥的地層是很複雜的
[00:13:07.540 --> 00:13:11.020]  因爲當年耶利哥城坍塌了之後
[00:13:11.020 --> 00:13:13.460]  地底巖曾經可能同時
[00:13:13.460 --> 00:13:15.980]  來到作出了這個移位變動
[00:13:15.980 --> 00:13:17.460]  雖然因爲這個緣故
[00:13:17.460 --> 00:13:20.860]  有輻射影響了地層接觸
[00:13:20.860 --> 00:13:22.980]  於是影響了土地的出產
[00:13:23.780 --> 00:13:25.020]  不過是這樣的
[00:13:25.020 --> 00:13:27.540]  地流產
[00:13:27.540 --> 00:13:28.860]  這個"地"字
[00:13:28.860 --> 00:13:31.580]  其實是可以指國家
[00:13:31.580 --> 00:13:34.220]  可以指人民的
[00:13:34.220 --> 00:13:37.300]  在《Living Bible》和《七十四譯本》
[00:13:37.300 --> 00:13:39.700]  就是舊約的希列文聖經裏面
[00:13:39.700 --> 00:13:40.580]  是怎麼翻譯的呢?
[00:13:40.580 --> 00:13:41.300]  它說
[00:13:41.300 --> 00:13:44.540]  居民不能生子
[00:13:44.540 --> 00:13:45.380]  就是很有可能
[00:13:45.380 --> 00:13:47.580]  原來就是孕婦小產
[00:13:47.580 --> 00:13:48.860]  孕婦流產
[00:13:48.860 --> 00:13:53.020]  很有可能他們喝了這些沾染了輻射的水
[00:13:53.020 --> 00:13:55.300]  結果就造成流產
[00:13:55.300 --> 00:13:57.780]  因爲這裏用"流產"這個字
[00:13:57.780 --> 00:14:01.740]  通常都是指孕婦流產的意思
[00:14:01.740 --> 00:14:02.780]  有人認爲
[00:14:02.780 --> 00:14:04.500]  就是這些水源的問題
[00:14:04.500 --> 00:14:05.540]  這種流產
[00:14:05.540 --> 00:14:06.500]  很有可能
[00:14:06.500 --> 00:14:08.220]  甚至有些人相信
[00:14:08.220 --> 00:14:12.620]  就是當年約書家奏坐耶利哥的時候
[00:14:12.620 --> 00:14:15.340]  一種附加的奏坐的影響
[00:14:15.340 --> 00:14:17.900]  無論如何
[00:14:17.900 --> 00:14:19.500]  這一段聖經
[00:14:19.500 --> 00:14:22.140]  根據2章第21節
[00:14:22.740 --> 00:14:24.740]  根據2章第21節
[00:14:24.740 --> 00:14:26.140]  告訴我們
[00:14:26.140 --> 00:14:28.540]  "他出到水源
[00:14:28.540 --> 00:14:30.900]  將鹽倒在水中
[00:14:30.900 --> 00:14:34.140]  說耶和華如此說"
[00:14:34.140 --> 00:14:36.900]  你有沒有留意這裏再一次說
[00:14:36.900 --> 00:14:38.620]  "土地不出產"
[00:14:38.620 --> 00:14:43.140]  其實這裏和2章第19節是一模一樣的字
[00:14:43.140 --> 00:14:45.260]  但是前面卻加了一個字
[00:14:45.260 --> 00:14:46.580]  加了一組字眼
[00:14:46.580 --> 00:14:50.700]  就說"從此再不使人死"
[00:14:50.700 --> 00:14:52.580]  這個"也"字
[00:14:52.580 --> 00:14:54.540]  "也"不在的"也"字
[00:14:54.540 --> 00:14:55.660]  其實的意思就是
[00:14:55.660 --> 00:14:57.260]  就是的意思
[00:14:57.260 --> 00:14:58.220]  就是說
[00:14:58.220 --> 00:14:59.580]  人死
[00:14:59.580 --> 00:15:02.900]  就是等於人流產的這一件事
[00:15:02.900 --> 00:15:03.700]  所以
[00:15:03.700 --> 00:15:07.220]  這些耶利哥城的人就告訴以利沙
[00:15:07.220 --> 00:15:11.780]  這一件引發起問題的水源的事情
[00:15:11.780 --> 00:15:15.060]  所以以利沙當時就知道了這件事
[00:15:15.060 --> 00:15:15.900]  其實
[00:15:15.900 --> 00:15:16.740]  我們知道
[00:15:16.740 --> 00:15:18.860]  其實這一羣當地的居民
[00:15:18.860 --> 00:15:21.820]  都沒有直接請求以利沙出手
[00:15:21.820 --> 00:15:25.900]  不知道是不是因爲怕他剛剛接任做以利亞的接班人
[00:15:25.900 --> 00:15:27.580]  怕他實力不行
[00:15:27.580 --> 00:15:28.780]  有沒有料到
[00:15:28.780 --> 00:15:30.580]  怕他能力未到班
[00:15:30.580 --> 00:15:32.820]  有沒有以利亞這麼厲害
[00:15:32.820 --> 00:15:34.540]  但是以利沙
[00:15:34.540 --> 00:15:35.940]  就是很主動
[00:15:35.940 --> 00:15:37.580]  很快地作出回應
[00:15:37.580 --> 00:15:39.780]  然後就叫他做些什麼呢?
[00:15:39.780 --> 00:15:46.300]  然後就叫他拿新瓶裏面放了鹽給他們
[00:15:46.300 --> 00:15:48.340]  現在耶利哥面對的問題
[00:15:48.340 --> 00:15:50.820]  其實可能已經一直存在着
[00:15:50.820 --> 00:15:53.100]  先知以利沙未昇天之前
[00:15:53.100 --> 00:15:55.580]  其實在第二章第四到第五節那裏
[00:15:55.580 --> 00:15:57.900]  一樣他去過耶利哥這個地方
[00:15:57.900 --> 00:16:00.940]  而以利沙都一樣跟着去的
[00:16:00.940 --> 00:16:05.420]  但是那一次耶利哥的先知就完全沒有跟以利亞說
[00:16:05.420 --> 00:16:07.940]  而以利亞也沒有做任何事情
[00:16:07.940 --> 00:16:10.140]  反而在今天的經文裏面
[00:16:10.140 --> 00:16:12.820]  以利沙再一次回到這個地方的時候
[00:16:12.820 --> 00:16:15.380]  以利沙當他知道這個社區
[00:16:15.380 --> 00:16:16.740]  整個社區
[00:16:16.740 --> 00:16:20.700]  整個城市都因爲水源的問題受到影響的時候
[00:16:20.700 --> 00:16:23.020]  有人命損失
[00:16:23.020 --> 00:16:24.420]  無論是嬰兒
[00:16:24.420 --> 00:16:25.940]  一或是產婦
[00:16:25.940 --> 00:16:27.140]  一或是媽媽
[00:16:27.140 --> 00:16:29.940]  都可能已經有人死了
[00:16:29.940 --> 00:16:32.500]  當以利沙知道水源有問題的時候
[00:16:32.500 --> 00:16:33.940]  他做什麼呢?
[00:16:33.940 --> 00:16:36.980]  以利沙馬上回應
[00:16:36.980 --> 00:16:39.140]  以利沙馬上作出出手
[00:16:39.140 --> 00:16:39.940]  弟兄姊妹
[00:16:39.940 --> 00:16:43.220]  我們今天必須要有這個侍奉的
[00:16:43.220 --> 00:16:45.460]  屬事態度的熱誠
[00:16:45.460 --> 00:16:49.740]  我們必須要馬上熱誠地去做出回應
[00:16:49.740 --> 00:16:52.660]  這個是很重要的事情
[00:16:52.660 --> 00:16:54.940]  就好像有一次Ben有一次分享
[00:16:54.940 --> 00:16:57.340]  其實崇拜港島Ben也說過
