
[00:00:00.000 --> 00:00:03.940]  咁今日呢同大家呢係會講曬嘅應該呢個老弟家教會
[00:01:41.500 --> 00:01:43.500]  元旦與唔元旦呢
[00:01:43.500 --> 00:01:45.500]  係視乎於佢哋自己
[00:01:45.500 --> 00:01:47.500]  去掌握當中
[00:01:47.500 --> 00:01:48.500]  咩意思呢
[00:01:48.500 --> 00:01:52.500]  因為神俾人呀係有呢一個自由選擇嘅
[00:01:52.500 --> 00:01:54.500]  你可以選擇繼續元旦
[00:01:54.500 --> 00:01:59.500]  你可以選擇繼續拒絕神嗰個嘅呼召
[00:01:59.500 --> 00:02:01.500]  你可以選擇唔聽神嘅說話
[00:02:01.500 --> 00:02:03.500]  繼續咁樣墮落落去
[00:02:03.500 --> 00:02:05.500]  呢個係人嘅選擇
[00:02:05.500 --> 00:02:07.500]  神俾人有自由意志
[00:02:07.500 --> 00:02:09.500]  但係當如果我哋去選擇
[00:02:09.500 --> 00:02:12.500]  返返去神嗰度悔改歸向神嘅時候呢
[00:02:12.500 --> 00:02:15.500]  我哋真係唔知道神俾我哋嘅嘢
[00:02:15.500 --> 00:02:18.500]  可能末後嘅比起初嘅更好喎
[00:02:18.500 --> 00:02:20.500]  因為呢一間我同大家睇到呢個
[00:02:20.500 --> 00:02:22.500]  老弟家教會呢有好特別嘅嘢
[00:02:22.500 --> 00:02:24.500]  七個教會都有賞賜嘅
[00:02:24.500 --> 00:02:25.500]  德性嗰啲呀
[00:02:25.500 --> 00:02:27.500]  即係如果你悔改返轉頭
[00:02:27.500 --> 00:02:30.500]  德性嗰啲係有賞賜嘅
[00:02:30.500 --> 00:02:32.500]  但係好奇怪嘅就係咩呀
[00:02:32.500 --> 00:02:34.500]  就係老弟家教會呢一個
[00:02:34.500 --> 00:02:38.500]  最受主耶穌基督去責備嘅教會
[00:02:38.500 --> 00:02:43.500]  最有表面而冇咗呢個實質嘅內涵嘅教會
[00:02:43.500 --> 00:02:45.500]  居然佢嘅賞賜
[00:02:45.500 --> 00:02:49.500]  係超越所有其他嗰六個教會嘅賞賜㗎喎
[00:02:49.500 --> 00:02:50.500]  一陣我哋睇一睇佢呀
[00:02:50.500 --> 00:02:53.500]  首先呢就係三章第十九節
[00:02:53.500 --> 00:02:55.500]  請打去三章第十九節
[00:02:55.500 --> 00:02:58.500]  凡我所痛愛的我就責備管教
[00:02:58.500 --> 00:03:01.500]  所以你要發熱心也要悔改
[00:03:01.500 --> 00:03:03.500]  首先個大前提呢就係
[00:03:03.500 --> 00:03:07.500]  就算呢一個咁不肖嘅老弟家教會
[00:03:07.500 --> 00:03:10.500]  我用一個不肖好似生仔一個不肖子咁樣
[00:03:10.500 --> 00:03:12.500]  咁不肖嘅老弟家教會
[00:03:12.500 --> 00:03:14.500]  耶穌基督點樣講呀
[00:03:14.500 --> 00:03:16.500]  我痛愛㗎
[00:03:16.500 --> 00:03:19.500]  就算佢幾唔好都好
[00:03:19.500 --> 00:03:21.500]  耶穌基督係痛愛
[00:03:21.500 --> 00:03:25.500]  呢個就係我哋信仰裏面一個好重要嘅中心思想
[00:03:25.500 --> 00:03:27.500]  無論我哋去到乜嘢嘢
[00:03:27.500 --> 00:03:29.500]  無論我哋跌到幾谷底
[00:03:29.500 --> 00:03:32.500]  無論我哋離開咗神幾遠都好
[00:03:32.500 --> 00:03:35.500]  神一路都係願意我哋回轉
[00:03:35.500 --> 00:03:37.500]  最近有冇人聽過
[00:03:37.500 --> 00:03:38.500]  唔需要提名呀
[00:03:38.500 --> 00:03:41.500]  有一個香港非常非常非常之
[00:03:41.500 --> 00:03:43.500]  有名氣嘅牧師
[00:03:43.500 --> 00:03:45.500]  有冇聽過呀
[00:03:45.500 --> 00:03:46.500]  知唔知我講乜嘢呀
[00:03:46.500 --> 00:03:48.500]  有冇人已經知道我講乜嘢啦
[00:03:48.500 --> 00:03:49.500]  有冇呀
[00:03:49.500 --> 00:03:51.500]  未有呀
[00:03:51.500 --> 00:03:53.500]  非常之有名氣嘅牧師
[00:03:53.500 --> 00:03:55.500]  即係好似我用政治人物
[00:03:55.500 --> 00:03:57.500]  奧巴馬有邊個唔聽過呀
[00:03:57.500 --> 00:03:58.500]  係咪呀
[00:03:58.500 --> 00:04:00.500]  奧巴馬都未聽過呀
[00:04:00.500 --> 00:04:02.500]  孫中山先生都未聽過呀
[00:04:02.500 --> 00:04:04.500]  咁就好似好奇怪咁呀係咪呀
[00:04:04.500 --> 00:04:05.500]  即係如果我哋中國人未聽過
[00:04:05.500 --> 00:04:06.500]  孫中山先生
[00:04:06.500 --> 00:04:09.500]  如果美國人未聽過奧巴馬真係好奇怪呀
[00:04:09.500 --> 00:04:11.500]  呢個喺教會嘅圈子裏面
[00:04:11.500 --> 00:04:14.500]  一個非常之得高望重嘅牧
[00:04:14.500 --> 00:04:17.500]  得高望重嘅牧者
[00:04:17.500 --> 00:04:20.500]  但係佢有一個兒子犯罪
[00:04:20.500 --> 00:04:22.500]  都幾嚴重添呀
[00:04:22.500 --> 00:04:24.500]  都幾嚴重添呀
[00:04:24.500 --> 00:04:25.500]  我相信
[00:04:25.500 --> 00:04:26.500]  而佢呢
[00:04:26.500 --> 00:04:28.500]  喺人嘅面前話明呢
[00:04:28.500 --> 00:04:30.500]  我係邊個邊個牧師嘅仔
[00:04:30.500 --> 00:04:32.500]  你明唔明我意思呀
[00:04:32.500 --> 00:04:35.500]  即係用佢爸爸嘅名氣去幫助佢
[00:04:35.500 --> 00:04:37.500]  而做咗啲犯罪嘅事情
[00:04:37.500 --> 00:04:39.500]  拉咗
[00:04:39.500 --> 00:04:43.500]  我唔係去condemn呢個人
[00:04:43.500 --> 00:04:44.500]  我唔識佢
[00:04:44.500 --> 00:04:46.500]  但我就係想講一件事就係
[00:04:46.500 --> 00:04:50.500]  正如父親點樣去痛愛佢嘅子女一樣
[00:04:50.500 --> 00:04:55.500]  神都係咁痛愛
[00:04:55.500 --> 00:04:57.500]  屬於佢嘅人
[00:04:57.500 --> 00:04:59.500]  如果我哋離開咗神
[00:04:59.500 --> 00:05:02.500]  就算冇人知道你離開咗神
[00:05:02.500 --> 00:05:04.500]  只要
[00:05:04.500 --> 00:05:06.500]  你知道自己離開咗神
[00:05:06.500 --> 00:05:08.500]  你願意去迴轉嘅時候
[00:05:08.500 --> 00:05:11.500]  神係會畀機會我哋
[00:05:11.500 --> 00:05:13.500]  不過我又要講喎
[00:05:13.500 --> 00:05:15.500]  我哋唔知神嘅時間
[00:05:15.500 --> 00:05:18.500]  神嘅機會唔係話冇deadline嘅
[00:05:18.500 --> 00:05:20.500]  唯有神先至自己知道
[00:05:20.500 --> 00:05:22.500]  呢個我哋要小心
[00:05:22.500 --> 00:05:23.500]  所以喺呢個聖經裏面
[00:05:23.500 --> 00:05:25.500]  我畀咗三次嘅經文大家
[00:05:25.500 --> 00:05:27.500]  四次嘅經文呢都係講到呢一個
[00:05:27.500 --> 00:05:30.500]  同痛愛呀同管教有關係嘅
[00:05:30.500 --> 00:05:32.500]  針研三章第十二節
[00:05:32.500 --> 00:05:34.500]  大家手裏面嗰程序表係有個副頁
[00:05:34.500 --> 00:05:36.500]  請大家攞住經文睇睇
[00:05:36.500 --> 00:05:39.500]  因為耶華所愛嘅佢必定責備呀
[00:05:39.500 --> 00:05:42.500]  如果父母唔去責備子女嗰啲
[00:05:42.500 --> 00:05:43.500]  錯誤嘅行為
[00:05:43.500 --> 00:05:45.500]  責備有好多種
[00:05:45.500 --> 00:05:47.500]  唔係話叫你一做錯呢
[00:05:47.500 --> 00:05:49.500]  就整兩包畀佢嘆下
[00:05:49.500 --> 00:05:51.500]  唔係咁嘅意思
[00:05:51.500 --> 00:05:53.500]  但係要去教㗎嘛
[00:05:53.500 --> 00:05:55.500]  要去矯正㗎嘛
[00:05:55.500 --> 00:05:57.500]  因為耶華所愛嘅
[00:05:57.500 --> 00:05:58.500]  佢必定責備
[00:05:58.500 --> 00:06:01.500]  正如父親責備所喜愛嘅兒子
[00:06:01.500 --> 00:06:04.500]  責備唔係等於佢唔錫佢唔鍾意佢
[00:06:04.500 --> 00:06:06.500]  只不過係佢需要去矯正
[00:06:06.500 --> 00:06:08.500]  你明知佢行錯路啦
[00:06:08.500 --> 00:06:10.500]  你明知佢前面有個氹
[00:06:10.500 --> 00:06:13.500]  你細個唔知道喺度望天單天望地
[00:06:13.500 --> 00:06:15.500]  前面原來已經係咁樣咬落去嘅時候
[00:06:15.500 --> 00:06:17.500]  你唔拎住佢呀?
[00:06:17.500 --> 00:06:19.500]  你唔扯佢返轉頭呀?
[00:06:19.500 --> 00:06:21.500]  我記得有本書呀
[00:06:21.500 --> 00:06:23.500]  呢本書呢
[00:06:23.500 --> 00:06:25.500]  就係我唔記得個名
[00:06:25.500 --> 00:06:27.500]  但係裏面呢
[00:06:27.500 --> 00:06:28.500]  我記得啦
[00:06:28.500 --> 00:06:29.500]  突然間個腦返嚟啦
[00:06:29.500 --> 00:06:32.500]  Five People I Met In Heaven
[00:06:32.500 --> 00:06:34.500]  有冇聽過呢本書呀?
[00:06:34.500 --> 00:06:36.500]  裏面其中有一幕就係點呀
[00:06:36.500 --> 00:06:38.500]  有一個人佢呢就死咗
[00:06:38.500 --> 00:06:40.500]  死咗之後呢佢上到去天堂度
[00:06:40.500 --> 00:06:42.500]  見到返佢嗰陣時個官
[00:06:42.500 --> 00:06:44.500]  嗰個嘅上司
[00:06:44.500 --> 00:06:47.500]  咁呢佢係好唔明白喎
[00:06:47.500 --> 00:06:49.500]  喺佢人生裏面呢有五個人物
[00:06:49.500 --> 00:06:51.500]  佢遇到嘅佢好唔明白
[00:06:51.500 --> 00:06:54.500]  但係上到天堂佢遇返佢以前個上司
[00:06:54.500 --> 00:06:56.500]  呢個係軍隊嚟㗎喎軍人嚟㗎喎
[00:06:56.500 --> 00:06:58.500]  佢就好唔明白點解個上司
[00:06:58.500 --> 00:07:00.500]  喺背後用槍打斃佢隻腳
[00:07:00.500 --> 00:07:02.500]  你話佢上司好唔好呀?
[00:07:02.500 --> 00:07:05.500]  喺背後用槍打斃佢隻腳喎
[00:07:05.500 --> 00:07:07.500]  打仗嘅時候
[00:07:07.500 --> 00:07:09.500]  但係當佢上到天堂嘅時候
[00:07:09.500 --> 00:07:11.500]  佢發現到上司解釋畀佢聽
[00:07:11.500 --> 00:07:13.500]  即係佢話你都上到天堂?
[00:07:13.500 --> 00:07:15.500]  即係差唔多咁樣嘅意思呀
[00:07:15.500 --> 00:07:17.500]  即係呢個我加咗少少插曲落去
[00:07:17.500 --> 00:07:20.500]  個上司話你知唔知嗰日發生咩事呀?
[00:07:20.500 --> 00:07:22.500]  你我同你一齊呢就去
[00:07:22.500 --> 00:07:24.500]  攻入去一個地方嘅時候
[00:07:24.500 --> 00:07:26.500]  嗰度有間屋
[00:07:26.500 --> 00:07:28.500]  我知道裏面係有炸彈
[00:07:28.500 --> 00:07:31.500]  而你唔知道你衝入去間屋度
[00:07:31.500 --> 00:07:33.500]  我唯一嘅方法阻止你就係點呀?
[00:07:33.500 --> 00:07:35.500]  一槍打斃你隻腳
[00:07:35.500 --> 00:07:37.500]  咁你趴咗喺地度
[00:07:37.500 --> 00:07:39.500]  結果呢
[00:07:39.500 --> 00:07:41.500]  佢冇死到因為嗰間屋係有炸彈
[00:07:41.500 --> 00:07:43.500]  大家明唔明嘅意思呀?
[00:07:43.500 --> 00:07:45.500]  所以在人世間嘅時候
[00:07:45.500 --> 00:07:47.500]  佢唔知咩事發生
[00:07:47.500 --> 00:07:49.500]  佢只係埋怨點解我上司會打仗嘅時候
[00:07:49.500 --> 00:07:51.500]  衝鋒陷阱嘅時候
[00:07:51.500 --> 00:07:53.500]  我敢死隊衝去
[00:07:53.500 --> 00:07:55.500]  諗住去殺敵
[00:07:55.500 --> 00:07:57.500]  點知佢喺後面開槍打斃我隻腳
[00:07:57.500 --> 00:07:59.500]  咁可能個上司後來死咗都唔定啦
[00:07:59.500 --> 00:08:01.500]  打仗會死人㗎嘛
[00:08:01.500 --> 00:08:03.500]  咁但係喺天堂裏面佢遇到佢喎
[00:08:03.500 --> 00:08:05.500]  所以好多時候我哋唔明白
[00:08:05.500 --> 00:08:07.500]  點解有時我哋嘅人生裏面
[00:08:07.500 --> 00:08:09.500]  會遇到有啲事情我哋自己唔明白
[00:08:09.500 --> 00:08:11.500]  或許呢個係神
[00:08:11.500 --> 00:08:13.500]  話畀我哋聽
[00:08:13.500 --> 00:08:15.500]  你要停止啦
[00:08:15.500 --> 00:08:17.500]  你要轉方向呀
[00:08:17.500 --> 00:08:19.500]  你要回轉呀
[00:08:19.500 --> 00:08:21.500]  你要停止你所做緊嘅事情
[00:08:21.500 --> 00:08:23.500]  呢個就係正如父親紮臂
[00:08:23.500 --> 00:08:25.500]  所喜愛嘅兒子一樣
[00:08:25.500 --> 00:08:27.500]  《生命紀八章》第五節話你心裏要知道
[00:08:27.500 --> 00:08:29.500]  耶華利的神管教你
[00:08:29.500 --> 00:08:31.500]  點解要管教我哋呀?
[00:08:31.500 --> 00:08:33.500]  像人管教兒女一樣
[00:08:33.500 --> 00:08:35.500]  像人管教兒女一樣
[00:08:35.500 --> 00:08:37.500]  看呀
[00:08:37.500 --> 00:08:39.500]  神所懲治的人是有福的
[00:08:39.500 --> 00:08:41.500]  所以
[00:08:41.500 --> 00:08:43.500]  不可輕看全能者的管教
[00:08:43.500 --> 00:08:45.500]  約伯記講嘅
[00:08:45.500 --> 00:08:47.500]  最後一節希伯來書
[00:08:47.500 --> 00:08:49.500]  呢度好詳細嘅就話
[00:08:49.500 --> 00:08:51.500]  你們又忘記了神勸你們兒童勸
[00:08:51.500 --> 00:08:53.500]  兒女的那些話
[00:08:53.500 --> 00:08:55.500]  我兒啊不可輕看主的管教
[00:08:55.500 --> 00:08:57.500]  被他紮臂的時候
[00:08:57.500 --> 00:08:59.500]  不可灰心
[00:08:59.500 --> 00:09:01.500]  神所愛的他必管教
[00:09:01.500 --> 00:09:03.500]  由鞭打
[00:09:03.500 --> 00:09:05.500]  他所接納的每一個孩子
[00:09:05.500 --> 00:09:07.500]  為了受管教的
[00:09:07.500 --> 00:09:09.500]  你們要忍受
[00:09:09.500 --> 00:09:11.500]  神待你們如同待兒女
[00:09:11.500 --> 00:09:13.500]  哪有兒女不被父親管教的呢?
[00:09:13.500 --> 00:09:15.500]  管教願是眾兒女
[00:09:15.500 --> 00:09:17.500]  共同所領受的
[00:09:17.500 --> 00:09:19.500]  你們若不受管教
[00:09:19.500 --> 00:09:21.500]  就是私生子
[00:09:21.500 --> 00:09:23.500]  不是兒女了
[00:09:23.500 --> 00:09:25.500]  用一個詞叫私生子不是兒女了
[00:09:25.500 --> 00:09:27.500]  神所愛的
[00:09:27.500 --> 00:09:29.500]  神要管教我們
[00:09:29.500 --> 00:09:31.500]  我經常都講過
[00:09:31.500 --> 00:09:33.500]  我媽打到我醉了
[00:09:33.500 --> 00:09:35.500]  打到我俗語說飛起
[00:09:35.500 --> 00:09:37.500]  打到我整天躲躲躲
[00:09:37.500 --> 00:09:39.500]  迫到玻璃櫃旁邊
[00:09:39.500 --> 00:09:41.500]  迫到玻璃櫃都弄壞幾次
[00:09:41.500 --> 00:09:43.500]  每一次弄壞玻璃櫃的時候
[00:09:43.500 --> 00:09:45.500]  媽當然叫那些
[00:09:45.500 --> 00:09:47.500]  做玻璃的師傅
[00:09:47.500 --> 00:09:49.500]  來修理玻璃櫃
[00:09:49.500 --> 00:09:51.500]  那塊玻璃師傅都知道
[00:09:51.500 --> 00:09:53.500]  又是頑皮啊你
[00:09:53.500 --> 00:09:55.500]  一年都會有兩三次
[00:09:55.500 --> 00:09:57.500]  我告訴大家
[00:09:57.500 --> 00:09:59.500]  我從來沒有生氣過我媽
[00:09:59.500 --> 00:10:01.500]  到現在
[00:10:01.500 --> 00:10:03.500]  我很感恩我媽現在95歲了
[00:10:03.500 --> 00:10:05.500]  她1920年出生
[00:10:05.500 --> 00:10:07.500]  95歲了在加拿大
[00:10:07.500 --> 00:10:09.500]  很好地被照顧
[00:10:09.500 --> 00:10:11.500]  因為在老人院裡面
[00:10:11.500 --> 00:10:13.500]  基督教中國人的老人院
[00:10:13.500 --> 00:10:15.500]  而我弟弟很孝順每一天去探望她
[00:10:15.500 --> 00:10:17.500]  每天不是在樓下
[00:10:17.500 --> 00:10:19.500]  要開十幾分鐘車
[00:10:19.500 --> 00:10:21.500]  都去探望她
[00:10:21.500 --> 00:10:23.500]  我可以告訴大家
[00:10:23.500 --> 00:10:25.500]  每個人都知道
[00:10:25.500 --> 00:10:27.500]  其實媽媽很疼我們
[00:10:27.500 --> 00:10:29.500]  只不過我們頑皮
[00:10:29.500 --> 00:10:31.500]  我師母問我為什麼媽媽打你那麼多
[00:10:31.500 --> 00:10:33.500]  又用火燒你
[00:10:33.500 --> 00:10:35.500]  嚇我
[00:10:35.500 --> 00:10:37.500]  又用滾水滾你
[00:10:37.500 --> 00:10:39.500]  又用藤條打你
[00:10:39.500 --> 00:10:41.500]  又用藤拍打你
[00:10:41.500 --> 00:10:43.500]  又叫你在街上跪在那裡
[00:10:43.500 --> 00:10:45.500]  因為我跟別人打架
[00:10:45.500 --> 00:10:47.500]  你們知道我跟別人打架
[00:10:47.500 --> 00:10:49.500]  跪在那裡
[00:10:49.500 --> 00:10:51.500]  為什麼我們會不生她的氣呢
[00:10:51.500 --> 00:10:53.500]  為什麼不會討厭她
[00:10:53.500 --> 00:10:55.500]  因為我們知道自己頑皮
[00:10:55.500 --> 00:10:57.500]  我不知道我兩個弟弟
[00:10:57.500 --> 00:10:59.500]  我只是跟我師母說
[00:10:59.500 --> 00:11:01.500]  因為我自己知道自己頑皮
[00:11:01.500 --> 00:11:03.500]  自己知道自己頑皮的時候
[00:11:03.500 --> 00:11:05.500]  就要受管教
[00:11:05.500 --> 00:11:07.500]  所以神其實
[00:11:07.500 --> 00:11:09.500]  愛我們聖經很肯定
[00:11:09.500 --> 00:11:11.500]  神愛我們
[00:11:11.500 --> 00:11:13.500]  如果我們乖的時候
[00:11:13.500 --> 00:11:15.500]  中國人有幾句很有趣的
[00:11:15.500 --> 00:11:17.500]  乖的時候用眼教
[00:11:17.500 --> 00:11:19.500]  知不知道什麼叫眼教
[00:11:19.500 --> 00:11:21.500]  不是睡眠教
[00:11:21.500 --> 00:11:23.500]  眼睛看一看就不出聲不頑皮
[00:11:23.500 --> 00:11:25.500]  那些就乖了
[00:11:25.500 --> 00:11:27.500]  頑皮的用口教就好了
[00:11:27.500 --> 00:11:29.500]  不要再那麼多嘴了
[00:11:29.500 --> 00:11:31.500]  要有禮貌
[00:11:31.500 --> 00:11:33.500]  第三就是用手教
[00:11:33.500 --> 00:11:37.500]  所以早前
[00:11:37.500 --> 00:11:39.500]  有對弟兄夫婦
[00:11:39.500 --> 00:11:41.500]  很擔心
[00:11:41.500 --> 00:11:43.500]  其中一個
[00:11:43.500 --> 00:11:45.500]  爸爸說要買一條藤條
[00:11:45.500 --> 00:11:47.500]  牧師怎樣
[00:11:47.500 --> 00:11:49.500]  那個寶寶
[00:11:49.500 --> 00:11:51.500]  很乖,人見人愛
[00:11:51.500 --> 00:11:53.500]  沒有一個人說他頑皮
[00:11:53.500 --> 00:11:55.500]  每個人都說他聰明伶俐
[00:11:55.500 --> 00:11:57.500]  還是守抱,息息耿閒
[00:11:57.500 --> 00:11:59.500]  很乖很乖
[00:11:59.500 --> 00:12:01.500]  爸爸的意思是
[00:12:01.500 --> 00:12:03.500]  買一條藤條掛在那裡
[00:12:03.500 --> 00:12:05.500]  不是用來打他
[00:12:05.500 --> 00:12:07.500]  掛在那裡
[00:12:07.500 --> 00:12:09.500]  打屁股也可以
[00:12:09.500 --> 00:12:11.500]  打屁股
[00:12:11.500 --> 00:12:13.500]  打手板都可以
[00:12:13.500 --> 00:12:15.500]  不是亂來
[00:12:15.500 --> 00:12:17.500]  第一點就是神會管教我們
[00:12:17.500 --> 00:12:19.500]  第二方面
[00:12:19.500 --> 00:12:21.500]  聖經說你們要熱心
[00:12:21.500 --> 00:12:23.500]  也要悔改,什麼叫熱心
[00:12:23.500 --> 00:12:25.500]  在原文熱心
[00:12:25.500 --> 00:12:27.500]  就是說要努力
[00:12:27.500 --> 00:12:29.500]  加油,投入,學求
[00:12:29.500 --> 00:12:31.500]  學無,英文叫
[00:12:31.500 --> 00:12:33.500]  be zealous
[00:12:33.500 --> 00:12:35.500]  我們不只是
[00:12:35.500 --> 00:12:37.500]  知道神管教我們
[00:12:37.500 --> 00:12:39.500]  我們要大發熱心
[00:12:39.500 --> 00:12:41.500]  要加油
[00:12:41.500 --> 00:12:43.500]  知道自己錯的事要去悔改
[00:12:43.500 --> 00:12:45.500]  很多時候
[00:12:45.500 --> 00:12:47.500]  聖經教我們
[00:12:47.500 --> 00:12:49.500]  要不就有熱心
[00:12:49.500 --> 00:12:51.500]  要不就沒有熱心
[00:12:51.500 --> 00:12:53.500]  就有別的東西
[00:12:53.500 --> 00:12:55.500]  如果兩樣都有就好了
[00:12:55.500 --> 00:12:57.500]  因為如果一個人
[00:12:57.500 --> 00:12:59.500]  很有熱心去追求一件事
[00:12:59.500 --> 00:13:01.500]  如果那件事不好那行嗎
[00:13:01.500 --> 00:13:03.500]  那就糟了
[00:13:03.500 --> 00:13:05.500]  追求什麼
[00:13:05.500 --> 00:13:07.500]  追求金銀滿屋
[00:13:07.500 --> 00:13:11.500]  所有家裡可以的
[00:13:11.500 --> 00:13:13.500]  有些東西就弄到金色
[00:13:13.500 --> 00:13:15.500]  我都見過真的有些人很喜歡金
[00:13:15.500 --> 00:13:17.500]  很多人都買金色的東西
[00:13:17.500 --> 00:13:19.500]  你有沒有見過
[00:13:19.500 --> 00:13:21.500]  連養魚都要養什麼
[00:13:21.500 --> 00:13:23.500]  金魚
[00:13:23.500 --> 00:13:25.500]  當然是金魚
[00:13:25.500 --> 00:13:27.500]  不會養黑魔理
[00:13:27.500 --> 00:13:29.500]  所以聖經裏面
[00:13:29.500 --> 00:13:31.500]  羅馬書第十二章第十一次
[00:13:31.500 --> 00:13:33.500]  因勤不可懶惰
[00:13:33.500 --> 00:13:35.500]  要靈裡火熱常常服事主
[00:13:35.500 --> 00:13:37.500]  或者心裡火熱常常服事主
[00:13:37.500 --> 00:13:39.500]  各位姐妹我們要
[00:13:39.500 --> 00:13:41.500]  去留意我們新的一年
[00:13:41.500 --> 00:13:43.500]  今天叫年初四
[00:13:43.500 --> 00:13:45.500]  都是新年
[00:13:45.500 --> 00:13:47.500]  我們有沒有去立一個新的字
[00:13:47.500 --> 00:13:49.500]  是今年比去年好
[00:13:49.500 --> 00:13:51.500]  有沒有
[00:13:51.500 --> 00:13:53.500]  我們真的要立一個字今年比去年更好
[00:13:53.500 --> 00:13:55.500]  就是如果我們發覺
[00:13:55.500 --> 00:13:57.500]  我們自己缺乏了一個
[00:13:57.500 --> 00:13:59.500]  追求神的心的時候
[00:13:59.500 --> 00:14:01.500]  追求這個
[00:14:01.500 --> 00:14:03.500]  天國的心的時候
[00:14:03.500 --> 00:14:05.500]  我們要好好地
[00:14:05.500 --> 00:14:07.500]  立那個字
[00:14:07.500 --> 00:14:09.500]  耶穌說
[00:14:09.500 --> 00:14:11.500]  要先尋求神的國
[00:14:11.500 --> 00:14:13.500]  和神的義
[00:14:13.500 --> 00:14:15.500]  其他神會賜給我們
[00:14:15.500 --> 00:14:17.500]  要常常服事主
[00:14:17.500 --> 00:14:19.500]  第二,聖經第十八章第十五次
[00:14:19.500 --> 00:14:21.500]  這人已經在主的道上
[00:14:21.500 --> 00:14:23.500]  受了教訓
[00:14:23.500 --> 00:14:25.500]  心裡火熱
[00:14:25.500 --> 00:14:27.500]  精確地講論和教導
[00:14:27.500 --> 00:14:29.500]  耶穌的事
[00:14:29.500 --> 00:14:31.500]  可是他只知道約翰的洗禮
[00:14:31.500 --> 00:14:33.500]  這是誰?這是阿波羅
[00:14:33.500 --> 00:14:35.500]  阿波羅是一個很有聰明智慧
[00:14:35.500 --> 00:14:37.500]  很熟悉律法的人
[00:14:37.500 --> 00:14:39.500]  很熟悉舊約聖經
[00:14:39.500 --> 00:14:41.500]  當然他在那時候
[00:14:41.500 --> 00:14:43.500]  他在主的道上受了訓練
[00:14:43.500 --> 00:14:45.500]  心裡火熱
[00:14:45.500 --> 00:14:47.500]  這件事很重要
[00:14:47.500 --> 00:14:49.500]  他不只是一個火熱
[00:14:49.500 --> 00:14:51.500]  只有火熱可以錯的
[00:14:51.500 --> 00:14:53.500]  有時我們一股的勇氣
[00:14:53.500 --> 00:14:55.500]  一股的熱切
[00:14:55.500 --> 00:14:57.500]  我曾經有個親戚
