
[00:00:00.000 --> 00:00:04.800]  要跟各位分享是靈魂體的心聖合一
[00:11:21.200 --> 00:11:23.700]  但是如果真是像洋人講的
[00:11:23.700 --> 00:11:25.700]  你今天下床下錯了方向的時候
[00:11:25.700 --> 00:11:27.500]  一天過得都不順的時候
[00:11:27.500 --> 00:11:31.000]  你的心思念真的在糾結到那邊的時候
[00:11:31.000 --> 00:11:33.600]  所以變成了是一種態度
[00:11:33.600 --> 00:11:35.700]  你怎麼選擇
[00:11:36.300 --> 00:11:37.000]  怎麼講呢
[00:11:37.000 --> 00:11:39.400]  有人說心思念是一種態度
[00:11:39.400 --> 00:11:42.400]  就是說你心裡面怎麼想
[00:11:42.400 --> 00:11:44.800]  你活出來就是那個態度
[00:11:44.800 --> 00:11:48.200]  那很可惜我們常常不懂得如何選擇
[00:11:48.200 --> 00:11:49.400]  結果
[00:11:49.400 --> 00:11:52.700]  我們就不會有好的態度
[00:11:52.700 --> 00:11:55.200]  這兩天嘛
[00:11:55.200 --> 00:11:58.100]  我們看東奧有看嗎
[00:11:58.100 --> 00:12:00.400]  我有看
[00:12:00.400 --> 00:12:04.600]  我們的心思念是態度
[00:12:04.900 --> 00:12:08.000]  每天最重要就是選擇你的態度
[00:12:08.000 --> 00:12:09.700]  選擇你的心思念
[00:12:09.700 --> 00:12:11.800]  但是我們不懂得選擇
[00:12:11.800 --> 00:12:13.800]  所以我們就沒有好的態度
[00:12:13.800 --> 00:12:16.000]  我們看東奧的時候
[00:12:16.000 --> 00:12:21.000]  你覺得金牌不用講
[00:12:21.000 --> 00:12:22.900]  第二名是什麼牌啊
[00:12:22.900 --> 00:12:25.200]  第三名什麼牌啊
[00:12:25.200 --> 00:12:29.100]  你想銀牌銅牌哪一個快樂
[00:12:29.100 --> 00:12:31.100]  當他領獎的時候
[00:12:33.900 --> 00:12:35.100]  銀牌他想
[00:12:35.100 --> 00:12:40.900]  我再跑快一點點第一名就拿到了
[00:12:40.900 --> 00:12:42.000]  對不對
[00:12:42.000 --> 00:12:45.100]  我再跳高一點第一名就拿到了
[00:12:45.100 --> 00:12:47.600]  我就差0.001秒
[00:12:47.600 --> 00:12:49.500]  金牌就是我的了
[00:12:49.500 --> 00:12:51.000]  所以銀牌不見得快
[00:12:51.000 --> 00:12:52.800]  但銅牌不一樣
[00:12:52.800 --> 00:12:58.400]  我再跑慢一點我一牌都不排了
[00:12:58.400 --> 00:12:59.100]  是不是
[00:12:59.100 --> 00:13:03.000]  好在我跑上了還有一個銅牌可以拿
[00:13:03.500 --> 00:13:06.300]  所以這是一個你的心思意念
[00:13:06.300 --> 00:13:08.800]  你做了一個選擇你的一個態度
[00:13:08.800 --> 00:13:14.100]  你不心滿意足你就會覺得不愉快
[00:13:14.100 --> 00:13:16.300]  但是當你心滿意足
[00:13:16.300 --> 00:13:18.100]  銅牌站上台的時候
[00:13:18.100 --> 00:13:20.100]  他好高興喔
[00:13:20.100 --> 00:13:21.200]  是不是
[00:13:21.200 --> 00:13:23.500]  所以讓我們來
[00:13:23.500 --> 00:13:27.100]  當我們看奧運會的時候
[00:13:27.100 --> 00:13:29.900]  幾家歡樂幾家愁的時候
[00:13:30.700 --> 00:13:34.000]  但是讓我們選擇歡樂的地方
[00:13:34.000 --> 00:13:35.100]  是不是
[00:13:35.100 --> 00:13:37.400]  看到這一隊贏得很高興
[00:13:37.400 --> 00:13:39.600]  哇人家是確實很不錯
[00:13:39.600 --> 00:13:41.100]  看到那隊輸了
[00:13:41.100 --> 00:13:42.500]  看到自己隊輸了
[00:13:42.500 --> 00:13:44.000]  確實是有待加強
[00:13:44.000 --> 00:13:45.800]  我這兩天特別喜歡看
[00:13:45.800 --> 00:13:48.400]  女子足球亞洲盃
[00:13:48.400 --> 00:13:49.300]  好厲害喔
[00:13:49.300 --> 00:13:51.200]  王霜什麼的
[00:13:51.200 --> 00:13:54.300]  哎呀12比0贏德國隊
[00:13:54.300 --> 00:13:56.100]  16比0贏什麼隊
[00:13:56.100 --> 00:13:57.500]  通通是零分啦
[00:13:57.500 --> 00:13:58.300]  是不是
[00:13:58.300 --> 00:13:59.500]  他打得非常好
[00:13:59.500 --> 00:14:01.800]  那他看到藍足的時候就記不住
[00:14:01.800 --> 00:14:03.700]  就心裡面就難過了
[00:14:03.700 --> 00:14:04.300]  是不是
[00:14:04.300 --> 00:14:06.300]  對不對
[00:14:06.300 --> 00:14:10.200]  真的一直都贏不上去
[00:14:10.200 --> 00:14:11.100]  但是呢
[00:14:11.100 --> 00:14:14.400]  我們要有一個好的態度
[00:14:14.400 --> 00:14:18.400]  心思意念表現出來就是我們的態度
[00:14:18.400 --> 00:14:21.600]  我們的七情六慾
[00:14:21.600 --> 00:14:23.800]  我們的意志情感
[00:14:23.800 --> 00:14:26.500]  所以說客觀的環境
[00:14:26.500 --> 00:14:28.400]  不能夠影響到我們主觀
[00:14:28.600 --> 00:14:29.900]  不是說你有錢
[00:14:29.900 --> 00:14:31.400]  你有的時候有人講說
[00:14:31.400 --> 00:14:32.800]  哎我講說你要快樂
[00:14:32.800 --> 00:14:34.600]  牧師我有錢我就快樂了
[00:14:34.600 --> 00:14:35.900]  對不對
[00:14:35.900 --> 00:14:37.100]  啊你要多讀經
[00:14:37.100 --> 00:14:39.300]  牧師我有空我就讀經了
[00:14:39.300 --> 00:14:40.700]  啊你要多禱告
[00:14:40.700 --> 00:14:42.000]  牧師啊我一切都好
[00:14:42.000 --> 00:14:43.500]  有事情我就會禱告
[00:14:43.500 --> 00:14:44.100]  不是的
[00:14:44.100 --> 00:14:48.000]  所以你不要因為你的客觀的環境
[00:14:48.000 --> 00:14:51.000]  影響到你的主觀的心思的意念
[00:14:51.000 --> 00:14:52.800]  這個
[00:14:52.800 --> 00:14:56.300]  大胃王在詩篇裡面
[00:14:57.900 --> 00:15:00.100]  六十四章第六集
[00:15:00.100 --> 00:15:06.500]  說他們個人的心思意念是深的
[00:15:06.500 --> 00:15:10.700]  他們是指的是那些作惡的人
[00:15:10.700 --> 00:15:13.400]  他們的心思意念是深的
[00:15:13.400 --> 00:15:15.700]  也就是說他們臣服很深
[00:15:15.700 --> 00:15:17.100]  那個
[00:15:17.100 --> 00:15:20.900]  你猜不透他的心是想什麼
[00:15:20.900 --> 00:15:23.300]  他表面一套心裡面一套
[00:15:23.300 --> 00:15:25.100]  大胃王深受其害
[00:15:25.500 --> 00:15:28.100]  大胃王其實是一個蠻坦坦的人
[00:15:28.100 --> 00:15:28.800]  是不是
[00:15:28.800 --> 00:15:31.200]  我們感覺到我們的生命裡面
[00:15:31.200 --> 00:15:34.500]  有的時候我們不是只能只學習
[00:15:34.500 --> 00:15:37.000]  大胃王做的這些事
[00:15:37.000 --> 00:15:38.200]  我們要學習
[00:15:38.200 --> 00:15:41.500]  他的生命所活出來的這些事情
[00:15:41.500 --> 00:15:46.200]  所以大胃王又在詩篇第十七篇十五節
[00:15:46.200 --> 00:15:47.500]  他說我們一起來念
[00:15:47.500 --> 00:15:48.800]  至於我
[00:15:48.800 --> 00:15:51.400]  我必在意中見你的面
[00:15:51.400 --> 00:15:55.100]  我醒的時候得見你的形象
[00:15:55.400 --> 00:15:57.200]  就心滿意足了
[00:15:57.200 --> 00:15:59.000]  所以有神同在
[00:15:59.000 --> 00:16:01.000]  就應該心滿意足了
[00:16:01.000 --> 00:16:04.800]  得不得金牌有沒有得牌都沒有關係
[00:16:04.800 --> 00:16:06.800]  有沒有錢
[00:16:06.800 --> 00:16:10.900]  有沒有得到這個心愛的女子
[00:16:10.900 --> 00:16:13.800]  有沒有兒子考第一名
[00:16:13.800 --> 00:16:15.800]  這其實都沒有關係
[00:16:15.800 --> 00:16:19.100]  只要有神在我的生命中間
[00:16:19.100 --> 00:16:21.500]  我見到神的形象
[00:16:21.500 --> 00:16:24.500]  我就心滿意足了
[00:16:25.300 --> 00:16:27.600]  真的是到了這個境界
[00:16:27.600 --> 00:16:32.100]  我們真的不用太擔心什麼事情會發生
[00:16:32.100 --> 00:16:33.200]  是不是
[00:16:33.200 --> 00:16:34.700]  像我
[00:16:34.700 --> 00:16:36.800]  我一家都是人
[00:16:36.800 --> 00:16:39.300]  我從小日子很苦
[00:16:39.300 --> 00:16:42.400]  像我們那個年代1950年1948、49年
[00:16:42.400 --> 00:16:44.800]  那逃難到台灣的第一批
[00:16:44.800 --> 00:16:46.500]  現在我怎麼回想
[00:16:46.500 --> 00:16:48.600]  我的童年是最快樂的童年
[00:16:48.600 --> 00:16:52.700]  就好像那個羅大任做的那個童年
[00:16:52.700 --> 00:16:54.400]  我最近好喜歡唱這首歌
[00:16:54.700 --> 00:16:55.900]  今天本來音樂放
[00:16:55.900 --> 00:16:58.100]  然後我給各位彈吉他唱我的童年
[00:16:58.100 --> 00:17:00.400]  後來我想時間不夠多了
[00:17:00.400 --> 00:17:01.500]  我唱得又不很好
[00:17:01.500 --> 00:17:02.600]  下次再表演
[00:17:02.600 --> 00:17:06.100]  羅大任說譬如說他童年講說那個
[00:17:06.100 --> 00:17:10.900]  那個真平四郎還有這個魔鬼黨
[00:17:10.900 --> 00:17:12.700]  到底誰拿到那個寶劍
[00:17:12.700 --> 00:17:15.200]  你們懂了我講那麼真平四郎
[00:17:15.200 --> 00:17:16.800]  我這個年紀的人就知道
[00:17:16.800 --> 00:17:19.200]  那個漫畫書上面的真平四郎
