
[00:00:00.000 --> 00:00:06.000]  我們今天晚上所讀的經文45章第一節開始
[00:02:32.000 --> 00:02:35.000]  我們不是信佛的
[00:02:35.000 --> 00:02:39.000]  我們是要看上帝的作為
[00:02:39.000 --> 00:02:43.000]  在今天在我們中間
[00:02:43.000 --> 00:02:47.000]  當你見到神的靈的工作
[00:02:47.000 --> 00:02:50.000]  就好像《使徒行傳》初期教會
[00:02:50.000 --> 00:02:53.000]  門徒四散
[00:02:53.000 --> 00:02:58.000]  分散的人出去傳道
[00:02:58.000 --> 00:03:01.000]  保羅和巴拿巴
[00:03:01.000 --> 00:03:03.000]  二人起了爭論
[00:03:03.000 --> 00:03:08.000]  甚至彼此分開
[00:03:08.000 --> 00:03:10.000]  保羅帶著西拉
[00:03:10.000 --> 00:03:12.000]  頭頭碰著黑
[00:03:12.000 --> 00:03:14.000]  聖靈又禁止
[00:03:14.000 --> 00:03:17.000]  耶穌的靈又不許
[00:03:17.000 --> 00:03:20.000]  接著見到異象
[00:03:20.000 --> 00:03:23.000]  他們就過渡歐洲
[00:03:23.000 --> 00:03:26.000]  回到耶路撒冷
[00:03:26.000 --> 00:03:28.000]  見雅各
[00:03:28.000 --> 00:03:31.000]  我幾乎想說保羅一套戲
[00:03:31.000 --> 00:03:34.000]  循規蹈矩
[00:03:34.000 --> 00:03:36.000]  有沒有搞錯
[00:03:36.000 --> 00:03:37.000]  我寫羅馬書
[00:03:37.000 --> 00:03:39.000]  我寫加拿大書
[00:03:39.000 --> 00:03:42.000]  我的神學立場去了哪裡
[00:03:42.000 --> 00:03:44.000]  不是為福音的緣故
[00:03:44.000 --> 00:03:46.000]  保羅願意上聖殿
[00:03:46.000 --> 00:03:48.000]  結果暴動
[00:03:48.000 --> 00:03:50.000]  騷亂
[00:03:50.000 --> 00:03:52.000]  羅馬的軍營介入
[00:03:52.000 --> 00:03:56.000]  保羅被壓介到蓋薩尼亞
[00:03:56.000 --> 00:03:59.000]  巡撫貪污
[00:03:59.000 --> 00:04:03.000]  以為保羅會賄賂
[00:04:03.000 --> 00:04:05.000]  發覺無望
[00:04:05.000 --> 00:04:09.000]  想將他送給猶太人
[00:04:09.000 --> 00:04:16.000]  結果保羅要上訴蓋薩
[00:04:16.000 --> 00:04:20.000]  我們看不到這些原來是聖靈的工作
[00:04:20.000 --> 00:04:24.000]  我們以為聖靈的工作就是擊倒
[00:04:24.000 --> 00:04:27.000]  聖靈的工作就是復興
[00:04:27.000 --> 00:04:30.000]  聖靈的工作就是順利解決難題
[00:04:30.000 --> 00:04:31.000]  不是的
[00:04:31.000 --> 00:04:34.000]  逼迫是聖靈的工作
[00:04:34.000 --> 00:04:38.000]  撕裂可以是聖靈的工作
[00:04:38.000 --> 00:04:39.000]  怎麼會是這樣
[00:04:39.000 --> 00:04:40.000]  聖經是這樣記載
[00:04:40.000 --> 00:04:42.000]  司徒行傳是這樣記載
[00:04:42.000 --> 00:04:45.000]  就是教我們去辨識
[00:04:45.000 --> 00:04:47.000]  神的靈
[00:04:47.000 --> 00:04:54.000]  怎樣在一個大時代當中工作
[00:04:54.000 --> 00:04:59.000]  如鷹展翅
[00:04:59.000 --> 00:05:03.000]  那種氣定神閒
[00:05:03.000 --> 00:05:05.000]  不容易吧
[00:05:05.000 --> 00:05:10.000]  並且你被神的靈升高
[00:05:10.000 --> 00:05:14.000]  你所看見的視野
[00:05:14.000 --> 00:05:17.000]  你的胸襟
[00:05:17.000 --> 00:05:19.000]  你感謝上帝
[00:05:19.000 --> 00:05:22.000]  讚美祂奇妙的作為
[00:05:22.000 --> 00:05:27.000]  不容易
[00:05:27.000 --> 00:05:29.000]  今天我們極其量
[00:05:29.000 --> 00:05:34.000]  用聖經很出名的鷹的比喻
[00:05:34.000 --> 00:05:38.000]  是上帝如鷹攪動巢窩
[00:05:38.000 --> 00:05:40.000]  趕那幾隻小鷹
[00:05:40.000 --> 00:05:43.000]  在懸崖峭壁的巢
[00:05:43.000 --> 00:05:45.000]  滾了出來
[00:05:45.000 --> 00:05:47.000]  在打關斗
[00:05:47.000 --> 00:05:52.000]  是,上帝最終會像母鷹
[00:05:52.000 --> 00:05:55.000]  在下面伸開翅膀
[00:05:55.000 --> 00:05:59.000]  接他的小鷹
[00:05:59.000 --> 00:06:03.000]  但是打關斗的頭暈腦脹
[00:06:03.000 --> 00:06:06.000]  不知道東南西北
[00:06:06.000 --> 00:06:10.000]  始終是難受的
[00:06:10.000 --> 00:06:13.000]  但這是聖經的記載
[00:06:13.000 --> 00:06:15.000]  所以要讀聖經
[00:06:15.000 --> 00:06:17.000]  不要自己想
[00:06:17.000 --> 00:06:20.000]  不要祈禱上帝主下照我的意思
[00:06:20.000 --> 00:06:22.000]  不要照你的意思
[00:06:22.000 --> 00:06:25.000]  反過來祈禱
[00:06:25.000 --> 00:06:28.000]  求主幫助我們
[00:06:28.000 --> 00:06:35.000]  對於以賽亞書40章到66章
[00:06:35.000 --> 00:06:40.000]  當時的猶太人
[00:06:40.000 --> 00:06:49.000]  被擄流亡在巴比倫神的百姓
[00:06:49.000 --> 00:06:56.000]  40章所形容的是他們內心的感受
[00:06:56.000 --> 00:06:59.000]  有什麼好宣佈?
[00:06:59.000 --> 00:07:01.000]  耶和華
[00:07:01.000 --> 00:07:04.000]  我的道路向你隱藏
[00:07:04.000 --> 00:07:06.000]  我的冤屈
[00:07:06.000 --> 00:07:09.000]  你並不查問
[00:07:09.000 --> 00:07:14.000]  這是內心的感受
[00:07:14.000 --> 00:07:20.000]  但其實吸引百姓的注意力
[00:07:20.000 --> 00:07:26.000]  是外面大時代的改變
[00:07:26.000 --> 00:07:29.000]  45章第一節
[00:07:29.000 --> 00:07:38.000]  是以賽亞書提到古烈的出現
[00:07:38.000 --> 00:07:42.000]  古烈是誰?
[00:07:42.000 --> 00:07:46.000]  新的中文譯本還改了譯音
[00:07:46.000 --> 00:07:50.000]  所以這個名字可能失傳
[00:07:50.000 --> 00:08:00.000]  古烈是馬代波斯帝國開國
[00:08:00.000 --> 00:08:05.000]  帝國的第一個君王
[00:08:05.000 --> 00:08:09.000]  馬代波斯是誰?
[00:08:09.000 --> 00:08:11.000]  都不認識吧?
[00:08:11.000 --> 00:08:14.000]  波斯 你想起什麼?
[00:08:14.000 --> 00:08:16.000]  波斯貓
[00:08:16.000 --> 00:08:18.000]  波斯地戰
[00:08:18.000 --> 00:08:20.000]  對了 伊朗
[00:08:20.000 --> 00:08:24.000]  如果用今天的地方
[00:08:24.000 --> 00:08:30.000]  亞述巴比倫兩河流域
[00:08:30.000 --> 00:08:35.000]  這兩個帝國是伊拉克
[00:08:35.000 --> 00:08:40.000]  馬代波斯是伊朗
[00:08:40.000 --> 00:08:43.000]  不同的種族
[00:08:43.000 --> 00:08:48.000]  不同的國家
[00:08:48.000 --> 00:08:52.000]  古烈的出現
[00:08:52.000 --> 00:08:58.000]  帶來巴比倫帝國的覆亡
[00:08:58.000 --> 00:09:08.000]  這是發生在秘魯流亡在巴比倫的猶太人眼前
[00:09:08.000 --> 00:09:13.000]  的一件驚天動地的事
[00:09:13.000 --> 00:09:17.000]  記得但爾利書第五章嗎?
[00:09:17.000 --> 00:09:19.000]  我不應該這樣問
[00:09:19.000 --> 00:09:23.000]  你記得但爾利在獅子坑的第六章
[00:09:23.000 --> 00:09:29.000]  你記得三個朋友面對尼維旺的金像火搖
[00:09:29.000 --> 00:09:31.000]  這是第三章嗎?
[00:09:31.000 --> 00:09:36.000]  第五章講白沙殺王
[00:09:36.000 --> 00:09:39.000]  講牆上寫字
[00:09:39.000 --> 00:09:41.000]  記得嗎?
[00:09:41.000 --> 00:09:47.000]  那晚皇宮還是大宴群臣
[00:09:47.000 --> 00:09:53.000]  但原來城外馬代波斯的軍隊
[00:09:53.000 --> 00:09:56.000]  已經預備好
[00:09:56.000 --> 00:10:02.000]  他們和城內的祭司一黨
[00:10:02.000 --> 00:10:05.000]  搭通了天地線
[00:10:05.000 --> 00:10:09.000]  所以那晚不是要攻城
[00:10:09.000 --> 00:10:12.000]  那晚是祭司不滿
[00:10:12.000 --> 00:10:17.000]  皇帝cut了他們的budget
[00:10:17.000 --> 00:10:20.000]  以前今日都是這樣
[00:10:20.000 --> 00:10:22.000]  很簡單
[00:10:22.000 --> 00:10:25.000]  開了城門
[00:10:25.000 --> 00:10:28.000]  波斯馬代的軍隊
[00:10:28.000 --> 00:10:31.000]  進入了巴比倫城
[00:10:31.000 --> 00:10:34.000]  猶太人才明白
[00:10:34.000 --> 00:10:41.000]  為什麼耶利米先知會勸他們為巴比倫求平安
[00:10:41.000 --> 00:10:44.000]  因為這城得平安
[00:10:44.000 --> 00:10:49.000]  你們也隨著得平安
[00:10:49.000 --> 00:10:52.000]  今晚我們不是講這一段歷史
[00:10:52.000 --> 00:10:57.000]  因為關鍵是古年
[00:10:57.000 --> 00:11:06.000]  猶太人當中有一個很虔誠的傳說
[00:11:06.000 --> 00:11:13.000]  由他們的歷史學者Josephus
[00:11:13.000 --> 00:11:22.000]  在文獻上寫下了一個故事
[00:11:22.000 --> 00:11:26.000]  為什麼古列會下詔
[00:11:26.000 --> 00:11:31.000]  讓我們猶太人回耶路撒冷重建聖殿
[00:11:31.000 --> 00:11:37.000]  因為有人將以賽亞書讀給他們聽
[00:11:37.000 --> 00:11:43.000]  當他們聽見200年前耶路撒冷一個先知
[00:11:43.000 --> 00:11:47.000]  已經預告古列的出現
[00:11:47.000 --> 00:11:50.000]  有名有姓
[00:11:50.000 --> 00:11:54.000]  他們就大受感動
[00:11:54.000 --> 00:11:59.000]  於是就容許耶和華的百姓
[00:11:59.000 --> 00:12:03.000]  回到耶路撒冷
[00:12:03.000 --> 00:12:07.000]  真還是假呢
[00:12:07.000 --> 00:12:15.000]  古列容許猶太所有的百姓回耶路撒冷是事實
[00:12:15.000 --> 00:12:18.000]  我們讀以色列記
[00:12:18.000 --> 00:12:20.000]  尼西米記
[00:12:20.000 --> 00:12:25.000]  歷代之下的結束很清楚
[00:12:25.000 --> 00:12:32.000]  不過我們同時在考古的發現上
[00:12:32.000 --> 00:12:41.000]  也找到古列當年所印的詔書
[00:12:41.000 --> 00:12:43.000]  不是那份文件
[00:12:43.000 --> 00:12:52.000]  是印的詔書的滾筒
[00:12:52.000 --> 00:12:55.000]  在哪裡可以見到
[00:12:55.000 --> 00:12:57.000]  如果不是疫情的話
[00:12:57.000 --> 00:13:01.000]  你去倫敦大英博物館
[00:13:01.000 --> 00:13:03.000]  你可以見到
[00:13:03.000 --> 00:13:08.000]  實物放在那裡展覽
[00:13:08.000 --> 00:13:13.000]  大英帝國不愧是海盜出家
[00:13:13.000 --> 00:13:20.000]  人家的寶物全部以保存歷史為由
[00:13:20.000 --> 00:13:24.000]  帶到倫敦
[00:13:24.000 --> 00:13:32.000]  不過這份保存在大英博物館的古物
[00:13:32.000 --> 00:13:37.000]  不是寫給猶太人的
[00:13:37.000 --> 00:13:39.000]  寫給猶太人的那份詔書
[00:13:39.000 --> 00:13:41.000]  我們在歷代之下
[00:13:41.000 --> 00:13:45.000]  在以色列記我們讀到
[00:13:45.000 --> 00:13:51.000]  大英博物館那份是寫給巴比倫的
[00:13:51.000 --> 00:13:55.000]  所以上面古列說
[00:13:55.000 --> 00:14:02.000]  我蒙你們巴比倫的神Marduk的祝福
[00:14:02.000 --> 00:14:06.000]  我贏取了這個帝國
[00:14:06.000 --> 00:14:11.000]  所以我現在幫助你們
[00:14:11.000 --> 00:14:18.000]  祭司重建Marduk的神殿
[00:14:18.000 --> 00:14:20.000]  聽到嗎?
[00:14:20.000 --> 00:14:23.000]  不是他認識耶和華
[00:14:23.000 --> 00:14:25.000]  不是他受了感動
[00:14:25.000 --> 00:14:32.000]  容許神的指紋回耶路撒冷的句號
[00:14:32.000 --> 00:14:40.000]  這個其實是一個帝國政策的改變
[00:14:40.000 --> 00:14:44.000]  狹窄的說是政治酬庸
[00:14:44.000 --> 00:14:48.000]  闊的說是懷柔手段
[00:14:48.000 --> 00:14:50.000]  這些中文很深奧
[00:14:50.000 --> 00:14:53.000]  不過簡單的說兩句
[00:14:53.000 --> 00:14:55.000]  這個不是重點
[00:14:55.000 --> 00:14:59.000]  聖經裏面怎樣介紹古列呢?
[00:14:59.000 --> 00:15:02.000]  不是猶太的傳說
[00:15:02.000 --> 00:15:09.000]  不是Josephus所寫下來的敬虔的故事
[00:15:09.000 --> 00:15:15.000]  是神的說話怎樣講古列呢?
[00:15:15.000 --> 00:15:23.000]  以賽亞書有五個地方提到古列
[00:15:23.000 --> 00:15:29.000]  41章25節已經第一次提及
[00:15:29.000 --> 00:15:32.000]  不過沒有說明
[00:15:32.000 --> 00:15:40.000]  44章28節第二次論古列說
[00:15:40.000 --> 00:15:42.000]  第一次提到古列
[00:15:42.000 --> 00:15:45.000]  45章第一節
[00:15:45.000 --> 00:15:49.000]  剛才多謝讀出的經文
[00:15:49.000 --> 00:15:55.000]  我耶和華所高立的古列
[00:15:55.000 --> 00:15:57.000]  第四次
[00:15:57.000 --> 00:15:59.000]  45章第十三節
[00:15:59.000 --> 00:16:04.000]  聖經有我憑公義興起古列
[00:16:04.000 --> 00:16:09.000]  你的和諧本一定有小字的插著
[00:16:09.000 --> 00:16:14.000]  那句話古列在希伯來文原文
[00:16:14.000 --> 00:16:17.000]  只是一個代名詞
[00:16:17.000 --> 00:16:19.000]  沒有它的名字
[00:16:19.000 --> 00:16:24.000]  最後46章十一節
[00:16:24.000 --> 00:16:27.000]  第五次最後一次提到
[00:16:27.000 --> 00:16:33.000]  又用一個比喻來講
[00:16:33.000 --> 00:16:39.000]  聖經以賽亞書提到古列
[00:16:39.000 --> 00:16:44.000]  很清楚它是耶和華所高立的
[00:16:44.000 --> 00:16:48.000]  這句說話非同小可
[00:16:48.000 --> 00:16:51.000]  你知道舊約聖經希伯來文
[00:16:51.000 --> 00:16:53.000]  高立這個字
[00:16:53.000 --> 00:16:56.000]  譯音是甚麼
[00:16:56.000 --> 00:17:00.000]  那就是尼賽亞
[00:17:00.000 --> 00:17:03.000]  那就是尼賽亞
[00:17:03.000 --> 00:17:05.000]  它是尼賽亞
[00:17:05.000 --> 00:17:07.000]  不是,你搞錯了
[00:17:07.000 --> 00:17:10.000]  它是耶和華所高立的
[00:17:10.000 --> 00:17:12.000]  舊約聖經裡面
[00:17:12.000 --> 00:17:14.000]  耶和華所高立的人物
[00:17:14.000 --> 00:17:19.000]  是上帝有使命有工作
[00:17:19.000 --> 00:17:25.000]  有任務特別交給他的
[00:17:25.000 --> 00:17:29.000]  不過,以賽亞書由頭到尾
[00:17:29.000 --> 00:17:38.000]  並沒有稱古列為耶和華的僕人
[00:17:38.000 --> 00:17:41.000]  這個僕人的稱呼
[00:17:41.000 --> 00:17:47.000]  只是留在以色列的身上
[00:17:47.000 --> 00:17:49.000]  他幫上帝做事
[00:17:49.000 --> 00:17:51.000]  那還不是僕人?不是
[00:17:51.000 --> 00:17:55.000]  古列不是耶和華的僕人
[00:17:55.000 --> 00:17:57.000]  古列是耶和華所高立的
[00:17:57.000 --> 00:17:59.000]  都不是僕人,不是
[00:17:59.000 --> 00:18:04.000]  這個分別你一定要搞清楚
[00:18:04.000 --> 00:18:06.000]  否則的話
[00:18:06.000 --> 00:18:09.000]  你會擾亂
[00:18:09.000 --> 00:18:18.000]  以賽亞書的主角人物是誰
[00:18:18.000 --> 00:18:21.000]  經文亦都告訴我們
[00:18:21.000 --> 00:18:25.000]  上帝認識古列
[00:18:25.000 --> 00:18:31.000]  但是古列不認識耶和華上帝
[00:18:31.000 --> 00:18:33.000]  很清楚的
[00:18:33.000 --> 00:18:37.000]  我提名召你
[00:18:37.000 --> 00:18:40.000]  你不認識我
[00:18:40.000 --> 00:18:45.000]  四十五章第四節
[00:18:45.000 --> 00:18:51.000]  上帝可以用那些不認識他的外邦人嗎?
[00:18:51.000 --> 00:18:57.000]  上帝可以用一個不義的帝國政權的首腦嗎?
[00:18:57.000 --> 00:19:06.000]  上帝可以用這些殘暴的亞述、巴比倫、馬代、波斯嗎?
[00:19:06.000 --> 00:19:07.000]  是的
[00:19:07.000 --> 00:19:10.000]  如果你讀以賽亞書
[00:19:10.000 --> 00:19:19.000]  上半部分才知道亞述是上帝手中的形象
[00:19:19.000 --> 00:19:25.000]  打兒子那條雞毛掃
[00:19:25.000 --> 00:19:30.000]  下半卷以賽亞書
[00:19:30.000 --> 00:19:33.000]  很清楚告訴我們
[00:19:33.000 --> 00:19:35.000]  你不認識我了古列
[00:19:35.000 --> 00:19:38.000]  不過我叫你做甚麼就做甚麼
[00:19:38.000 --> 00:19:40.000]  聽到嗎?
[00:19:40.000 --> 00:19:42.000]  聽得明白嗎?
[00:19:42.000 --> 00:19:44.000]  不可能的
[00:19:44.000 --> 00:19:46.000]  用今天來說
[00:19:46.000 --> 00:19:49.000]  我停了,我不說下去了
[00:19:49.000 --> 00:19:51.000]  你懂得聽嗎?
[00:19:51.000 --> 00:19:52.000]  不可能的
[00:19:52.000 --> 00:19:53.000]  上帝怎會用
[00:19:53.000 --> 00:19:55.000]  上帝不能夠用
[00:19:55.000 --> 00:19:57.000]  他不會聽的,古列
[00:19:57.000 --> 00:19:59.000]  看到嗎?
[00:19:59.000 --> 00:20:02.000]  這是以賽亞書的宣佈
[00:20:02.000 --> 00:20:10.000]  我耶和華所高臨的古列
[00:20:10.000 --> 00:20:16.000]  原因是為我僕人的緣故
[00:20:16.000 --> 00:20:26.000]  任務重建耶路撒冷的聖殿
[00:20:26.000 --> 00:20:35.000]  所以,以賽亞書所宣告的上帝耶和華
[00:20:35.000 --> 00:20:41.000]  是獨一的真神
[00:20:41.000 --> 00:20:44.000]  剛才我們讀的經文
[00:20:44.000 --> 00:20:48.000]  有兩句,不知道你有沒有留意到
[00:20:48.000 --> 00:21:01.000]  在第45章的第7節
[00:21:01.000 --> 00:21:08.000]  我做光,又做暗
[00:21:08.000 --> 00:21:16.000]  原來上帝做出邪惡、黑暗
[00:21:16.000 --> 00:21:19.000]  不是這個意思
[00:21:19.000 --> 00:21:24.000]  舊約的學者都討論了幾百年
[00:21:24.000 --> 00:21:26.000]  這句話是怎樣解釋的?
[00:21:26.000 --> 00:21:33.000]  很容易我們就跟了西方的哲學去理解這句話
[00:21:33.000 --> 00:21:36.000]  光代表良善
[00:21:36.000 --> 00:21:41.000]  代表好的真理
[00:21:41.000 --> 00:21:44.000]  上帝做暗?
[00:21:44.000 --> 00:21:51.000]  不是,暗代表邪惡
[00:21:51.000 --> 00:21:56.000]  如果你看回上下文
[00:21:56.000 --> 00:22:02.000]  就會留意到這不是討論一個哲學的問題
[00:22:02.000 --> 00:22:11.000]  更遑論是討論邪惡的來源
[00:22:11.000 --> 00:22:14.000]  這裡說的是什麼?
[00:22:14.000 --> 00:22:21.000]  我施平安,又降災禍
[00:22:21.000 --> 00:22:24.000]  創造這一切的
[00:22:24.000 --> 00:22:29.000]  希伯來文這裡用的是創世紀第一、第二章
[00:22:29.000 --> 00:22:31.000]  創造的詞彙
[00:22:31.000 --> 00:22:33.000]  不過不是Bara
[00:22:33.000 --> 00:22:38.000]  不是起初神創造天地的動詞
[00:22:38.000 --> 00:22:42.000]  上帝說這一切都是我做的
[00:22:42.000 --> 00:22:45.000]  你經歷平安你感謝上帝
[00:22:45.000 --> 00:22:51.000]  請問你經歷災禍的時候你感謝上帝嗎?
[00:22:51.000 --> 00:22:54.000]  那是撒旦的攻擊
[00:22:54.000 --> 00:22:57.000]  那是屬靈的征戰
[00:22:57.000 --> 00:22:58.000]  對不起
[00:22:58.000 --> 00:23:04.000]  以賽亞書沒有容許我們這個所謂的異元世界
[00:23:04.000 --> 00:23:08.000]  楚河漢界上帝在光明那邊
[00:23:08.000 --> 00:23:10.000]  魔鬼在黑暗那邊
[00:23:10.000 --> 00:23:12.000]  所以你走金馬輪道
[00:23:12.000 --> 00:23:16.000]  你都要走光那邊,不要走黑那邊
[00:23:16.000 --> 00:23:21.000]  以賽亞書不容許我們這樣看上帝
[00:23:21.000 --> 00:23:25.000]  是獨一的上帝這個事實
[00:23:25.000 --> 00:23:29.000]  什麼叫做獨一的上帝?
[00:23:29.000 --> 00:23:36.000]  所有發生的事情都是祂掌管的
[00:23:36.000 --> 00:23:39.000]  包括在你身上發生的
[00:23:39.000 --> 00:23:44.000]  不論是平安或是災禍
[00:23:44.000 --> 00:23:49.000]  是光明或是黑暗
[00:23:49.000 --> 00:23:55.000]  創造、掌管這一切的
[00:23:55.000 --> 00:24:03.000]  是耶和華獨一的真神
[00:24:03.000 --> 00:24:08.000]  這裡講的是秘魯的事實
[00:24:08.000 --> 00:24:16.000]  亡國不是因為巴比倫的神打敗了耶和華
[00:24:16.000 --> 00:24:21.000]  不是因為帝國的軍隊厲害
[00:24:21.000 --> 00:24:24.000]  大衛家不敵
[00:24:24.000 --> 00:24:26.000]  所以亡國地老
[00:24:26.000 --> 00:24:29.000]  以賽亞書從來都不是這樣看
[00:24:29.000 --> 00:24:35.000]  五年前我們稍為討論過
[00:24:35.000 --> 00:24:37.000]  以賽亞先知講什麼?
[00:24:37.000 --> 00:24:41.000]  他說這個是上帝的管教
[00:24:41.000 --> 00:24:44.000]  你不是去求巴比倫
[00:24:44.000 --> 00:24:49.000]  你要回轉,你回到上帝的面前
[00:24:49.000 --> 00:24:55.000]  是上帝手中的雞毛掃
[00:24:55.000 --> 00:25:03.000]  亞述巴比倫只是上帝用的一個工具
[00:25:03.000 --> 00:25:08.000]  我所高立的古獵
[00:25:08.000 --> 00:25:13.000]  就是這樣的意思
[00:25:13.000 --> 00:25:16.000]  這個是我們不習慣的
[00:25:16.000 --> 00:25:19.000]  因為我們很接受有光必有暗
[00:25:19.000 --> 00:25:21.000]  有黑必有白
[00:25:21.000 --> 00:25:23.000]  有上帝必有魔鬼
[00:25:23.000 --> 00:25:30.000]  所以我們的信仰需要聖經來更正
[00:25:30.000 --> 00:25:33.000]  跟你說不要走黑那邊走光那邊
[00:25:33.000 --> 00:25:36.000]  你馬上回答阿門
[00:25:36.000 --> 00:25:42.000]  告訴你上帝同時掌管光暗
[00:25:42.000 --> 00:25:46.000]  你就呆在那裏
[00:25:46.000 --> 00:25:49.000]  有這樣的事嗎?
[00:25:49.000 --> 00:25:53.000]  是呀,聖經的教導,聖經的權威
[00:25:53.000 --> 00:25:59.000]  我做光,又做暗
[00:25:59.000 --> 00:26:05.000]  我施平安,又降災禍
[00:26:05.000 --> 00:26:09.000]  創造這一切,掌管這一切
[00:26:09.000 --> 00:26:21.000]  話事的是耶和華獨一的真神
[00:26:21.000 --> 00:26:25.000]  我們神學院楊錫昌牧師
[00:26:25.000 --> 00:26:30.000]  留下了一句說話在我們校友的心中
[00:26:30.000 --> 00:26:33.000]  他溫柔過我很多
[00:26:33.000 --> 00:26:36.000]  他說其實你不知道嗎?
[00:26:36.000 --> 00:26:41.000]  這個世界是神的主場
[00:26:41.000 --> 00:26:45.000]  是祂玩弄的
[00:26:45.000 --> 00:26:50.000]  不是我們說了算
[00:26:50.000 --> 00:26:53.000]  不是我們想怎樣的
[00:26:53.000 --> 00:26:57.000]  這個叫做照命
[00:26:57.000 --> 00:26:59.000]  你知道嗎?
[00:26:59.000 --> 00:27:01.000]  我們不知道
[00:27:01.000 --> 00:27:06.000]  我們以為我們自己可以控制自己的命運
[00:27:06.000 --> 00:27:09.000]  不過有時候我需要求神大佛
[00:27:09.000 --> 00:27:13.000]  有時候我需要有求必應
[00:27:13.000 --> 00:27:15.000]  有時候我需要上帝幫幫我
[00:27:15.000 --> 00:27:19.000]  不平時不要鬥我
[00:27:19.000 --> 00:27:21.000]  沒有這樣的事
[00:27:21.000 --> 00:27:26.000]  我們是活在天父的世界
[00:27:26.000 --> 00:27:31.000]  小時候你有沒有唱過這首聖詩?
[00:27:31.000 --> 00:27:33.000]  是的
[00:27:33.000 --> 00:27:35.000]  這個事實
[00:27:35.000 --> 00:27:37.000]  我們經常都忘記了
[00:27:37.000 --> 00:27:40.000]  就是我們最大聲地叫
[00:27:40.000 --> 00:27:44.000]  神啊,你去了哪裡?
[00:27:44.000 --> 00:27:47.000]  上帝又去了哪裡?
[00:27:47.000 --> 00:27:50.000]  是我們去了哪裡
[00:27:50.000 --> 00:27:51.000]  你明白我的意思嗎?
[00:27:51.000 --> 00:27:53.000]  上帝一向都在這裡
[00:27:53.000 --> 00:27:56.000]  祂創造天地,祂掌管這一切
[00:27:56.000 --> 00:27:58.000]  祂在歷史當中
[00:27:58.000 --> 00:28:00.000]  祂是主,古烈
[00:28:00.000 --> 00:28:03.000]  祂說一句
[00:28:03.000 --> 00:28:07.000]  古烈撲倒去做
[00:28:07.000 --> 00:28:09.000]  我們不明白
[00:28:09.000 --> 00:28:12.000]  我們以為分光暗
[00:28:12.000 --> 00:28:16.000]  哎呀,暗那邊是撒旦掌權
[00:28:16.000 --> 00:28:19.000]  舊約聖經講得最白的兩章
[00:28:19.000 --> 00:28:22.000]  關於撒旦的你記得嗎?
[00:28:22.000 --> 00:28:24.000]  是約伯記第一、第二章
[00:28:24.000 --> 00:28:27.000]  撒旦是誰?
[00:28:27.000 --> 00:28:30.000]  是耶和華寶座之前
[00:28:30.000 --> 00:28:34.000]  成立的其中一個
[00:28:34.000 --> 00:28:37.000]  他能兇到哪裡去?
[00:28:37.000 --> 00:28:39.000]  他想做的事
[00:28:39.000 --> 00:28:43.000]  全部要上帝額頭
[00:28:43.000 --> 00:28:46.000]  他自己不能隨便
[00:28:46.000 --> 00:28:48.000]  你說新約不是這樣說
[00:28:48.000 --> 00:28:50.000]  今晚幸好我不用講新約字
[00:28:50.000 --> 00:28:54.000]  不過新約舊約不會矛盾的
[00:28:54.000 --> 00:28:56.000]  明白嗎?
