
[00:00:00.000 --> 00:00:07.000]  撒姆爾在聖經裡面是一個挺特別的人物
[00:09:00.000 --> 00:09:01.000]  這個祭司以利
[00:09:01.000 --> 00:09:04.000]  有沒有一些很明顯犯過的罪
[00:09:04.000 --> 00:09:06.000]  他犯過什麼罪
[00:09:06.000 --> 00:09:09.000]  如果單是從祭司的積分上
[00:09:09.000 --> 00:09:10.000]  他應該沒什麼犯罪
[00:09:10.000 --> 00:09:12.000]  他按祝神的要求
[00:09:12.000 --> 00:09:16.000]  來履行祭司的積分
[00:09:16.000 --> 00:09:18.000]  似乎在祭司的積分上
[00:09:18.000 --> 00:09:19.000]  他沒有做錯什麼
[00:09:19.000 --> 00:09:21.000]  不過聖經告訴我們
[00:09:21.000 --> 00:09:24.000]  他犯了一個很嚴重的錯誤
[00:09:24.000 --> 00:09:28.000]  如果我們看三章十三節的時候
[00:09:28.000 --> 00:09:29.000]  這個錯誤就是說
[00:09:29.000 --> 00:09:31.000]  他們兩個兒子犯罪
[00:09:31.000 --> 00:09:34.000]  但是他知道兒子作孽
[00:09:34.000 --> 00:09:36.000]  自招就作
[00:09:36.000 --> 00:09:39.000]  卻不禁止他們
[00:09:39.000 --> 00:09:41.000]  就是說以利的問題
[00:09:41.000 --> 00:09:42.000]  他所出的錯誤
[00:09:42.000 --> 00:09:45.000]  並不是他履行祭司的責任
[00:09:45.000 --> 00:09:49.000]  而是作為父親的責任
[00:09:49.000 --> 00:09:51.000]  神就指出很清楚
[00:09:51.000 --> 00:09:52.000]  如果我們看前小說
[00:09:52.000 --> 00:09:56.000]  我們看第二章二十九到三十節的時候
[00:09:56.000 --> 00:10:01.000]  神很清楚指出他犯過的錯誤
[00:10:01.000 --> 00:10:04.000]  就是尊重我
[00:10:04.000 --> 00:10:07.000]  就是踐踏二十九節
[00:10:07.000 --> 00:10:12.000]  將獻到聖殿裡面的祭物
[00:10:12.000 --> 00:10:15.000]  並不讓他的兒子踐踏
[00:10:15.000 --> 00:10:17.000]  這個作為父親的
[00:10:17.000 --> 00:10:18.000]  尊重他的兒子
[00:10:18.000 --> 00:10:20.000]  過於尊重神
[00:10:20.000 --> 00:10:21.000]  神就說
[00:10:21.000 --> 00:10:22.000]  尊重我的
[00:10:22.000 --> 00:10:24.000]  我必尊重他
[00:10:24.000 --> 00:10:25.000]  藐視我的
[00:10:25.000 --> 00:10:28.000]  他必被藐視
[00:10:28.000 --> 00:10:31.000]  大概是因為這些原因
[00:10:31.000 --> 00:10:32.000]  神沒有選擇
[00:10:32.000 --> 00:10:34.000]  將他的話語傳給以利
[00:10:34.000 --> 00:10:36.000]  反而傳給薩姆爾
[00:10:36.000 --> 00:10:38.000]  這個也是和保羅
[00:10:38.000 --> 00:10:42.000]  在《帖撒羅里加後書》的教導是相當一致的
[00:10:42.000 --> 00:10:43.000]  保羅說什麼
[00:10:43.000 --> 00:10:45.000]  保羅說人若自竭
[00:10:45.000 --> 00:10:47.000]  脫離卑賤的事
[00:10:47.000 --> 00:10:49.000]  就必作貴重的器皿
[00:10:49.000 --> 00:10:51.000]  成為聖潔
[00:10:51.000 --> 00:10:53.000]  合乎主用
[00:10:53.000 --> 00:10:54.000]  很明顯
[00:10:54.000 --> 00:10:55.000]  在神的眼中
[00:10:55.000 --> 00:10:57.000]  薩姆爾就是貴重的器皿
[00:10:57.000 --> 00:11:01.000]  我們來看看呼召的故事
[00:11:01.000 --> 00:11:04.000]  首先
[00:11:04.000 --> 00:11:07.000]  大家的印象
[00:11:07.000 --> 00:11:12.000]  當聖經要介紹一個先知出場
[00:11:12.000 --> 00:11:15.000]  通常聖經是怎麼介紹的
[00:11:15.000 --> 00:11:18.000]  有沒有印象
[00:11:18.000 --> 00:11:19.000]  大部分的先知
[00:11:19.000 --> 00:11:22.000]  包括一些很大先知
[00:11:22.000 --> 00:11:23.000]  例如以塞亞
[00:11:23.000 --> 00:11:24.000]  耶利米等等
[00:11:24.000 --> 00:11:26.000]  聖經其實很直接
[00:11:26.000 --> 00:11:27.000]  很簡單
[00:11:27.000 --> 00:11:29.000]  耶和華向某某脈視
[00:11:29.000 --> 00:11:31.000]  耶和華臨到某某
[00:11:31.000 --> 00:11:32.000]  很簡單
[00:11:32.000 --> 00:11:33.000]  很直接
[00:11:33.000 --> 00:11:36.000]  完全不拖泥帶水
[00:11:36.000 --> 00:11:39.000]  但是也有一些先知
[00:11:39.000 --> 00:11:41.000]  聖經用了很多的篇幅
[00:11:41.000 --> 00:11:44.000]  來講述祂被呼召的過程
[00:11:44.000 --> 00:11:46.000]  或者神預備祂出來
[00:11:46.000 --> 00:11:50.000]  做先知復仕的例子
[00:11:50.000 --> 00:11:52.000]  有什麼例子
[00:11:52.000 --> 00:11:53.000]  摩西
[00:11:53.000 --> 00:11:54.000]  丹尼
[00:11:54.000 --> 00:11:55.000]  撕駛約翰
[00:11:55.000 --> 00:11:58.000]  以及今天我們所看的薩姆爾
[00:11:58.000 --> 00:12:01.000]  如果我們看第一到第三章
[00:12:01.000 --> 00:12:04.000]  其實頭三章的經文裡面
[00:12:04.000 --> 00:12:06.000]  很大部分都是講到
[00:12:06.000 --> 00:12:09.000]  薩姆爾的出生背景
[00:12:09.000 --> 00:12:11.000]  祂被呼召的過程
[00:12:11.000 --> 00:12:12.000]  我們就問
[00:12:12.000 --> 00:12:15.000]  為什麼神要用這麼多篇幅
[00:12:15.000 --> 00:12:17.000]  去詳細講
[00:12:17.000 --> 00:12:20.000]  薩姆爾的呼召過程
[00:12:20.000 --> 00:12:21.000]  我經常都跟大家講
[00:12:21.000 --> 00:12:25.000]  聖經不會有一句話是多餘的
[00:12:25.000 --> 00:12:27.000]  聖經竟然用這麼長的篇幅
[00:12:27.000 --> 00:12:28.000]  去記載這個過程的時候
[00:12:28.000 --> 00:12:29.000]  一定有它的原因
[00:12:29.000 --> 00:12:31.000]  那原因是什麼
[00:12:31.000 --> 00:12:32.000]  很簡單
[00:12:32.000 --> 00:12:34.000]  聖經記載下來的
[00:12:34.000 --> 00:12:39.000]  就是為了我們每一個信徒的好處
[00:12:39.000 --> 00:12:40.000]  就是說這一段這麼長的篇幅
[00:12:40.000 --> 00:12:42.000]  是為了我們的好處
[00:12:42.000 --> 00:12:43.000]  我們一起看看
[00:12:43.000 --> 00:12:45.000]  究竟有什麼好處
[00:12:45.000 --> 00:12:47.000]  我們可以在這個故事裡面
[00:12:47.000 --> 00:12:49.000]  得到
[00:12:49.000 --> 00:12:53.000]  如果我們想被神所使用的時候
[00:12:53.000 --> 00:12:57.000]  除了我們需要遠離罪惡之外
[00:12:57.000 --> 00:12:58.000]  我想在這個故事裡面
[00:12:58.000 --> 00:13:02.000]  提出三個很重要的生命質素
[00:13:02.000 --> 00:13:05.000]  以致我們可以被神所使用
[00:13:05.000 --> 00:13:06.000]  以致好像保羅所說
[00:13:06.000 --> 00:13:11.000]  我們能夠成為神手中貴重的器皿
[00:13:11.000 --> 00:13:15.000]  我們先看第一個的品質
[00:13:15.000 --> 00:13:18.000]  神呼召薩姆爾
[00:13:18.000 --> 00:13:20.000]  去傳講祂的話語
[00:13:20.000 --> 00:13:23.000]  但是大家要留意
[00:13:23.000 --> 00:13:27.000]  這個要傳講的話語的內容是什麼
[00:13:27.000 --> 00:13:30.000]  內容的信息對以利這個祭司來說
[00:13:30.000 --> 00:13:32.000]  是一個死亡的信息
[00:13:32.000 --> 00:13:34.000]  是不是
[00:13:34.000 --> 00:13:35.000]  是死亡的信息
[00:13:35.000 --> 00:13:36.000]  我們要明白
[00:13:36.000 --> 00:13:38.000]  以利和薩姆爾的關係
[00:13:38.000 --> 00:13:42.000]  以利對薩姆爾來說
[00:13:42.000 --> 00:13:45.000]  好像是一個父親的形象
[00:13:45.000 --> 00:13:46.000]  是不是
[00:13:46.000 --> 00:13:48.000]  因為由年幼的時候
[00:13:48.000 --> 00:13:50.000]  他已經跟隨以利
[00:13:50.000 --> 00:13:52.000]  在聖殿裡面服侍神
[00:13:52.000 --> 00:13:56.000]  可以說以利是薩姆爾的一個屬靈導師
[00:13:56.000 --> 00:13:58.000]  甚至是生活上
[00:13:58.000 --> 00:14:00.000]  工作上的主人
[00:14:00.000 --> 00:14:01.000]  是不是
[00:14:01.000 --> 00:14:07.000]  而現在神邀薩姆爾想說的信息就是說
[00:14:07.000 --> 00:14:08.000]  什麼
[00:14:08.000 --> 00:14:10.000]  他和他的家人
[00:14:10.000 --> 00:14:14.000]  將要因為他們罪惡犯錯的緣故
[00:14:14.000 --> 00:14:17.000]  來接受神的懲罰
[00:14:17.000 --> 00:14:20.000]  死亡的信息不容易說
[00:14:20.000 --> 00:14:22.000]  大家想一想
[00:14:22.000 --> 00:14:26.000]  一直照顧你的長者
[00:14:26.000 --> 00:14:29.000]  你現在跟他說神要懲罰
[00:14:29.000 --> 00:14:30.000]  這個懲罰是
[00:14:30.000 --> 00:14:34.000]  你和你兩個兒子都要面對死亡
[00:14:34.000 --> 00:14:36.000]  如果是我的時候
[00:14:36.000 --> 00:14:38.000]  我相信我會想
[00:14:38.000 --> 00:14:39.000]  我這樣說的時候
[00:14:39.000 --> 00:14:43.000]  會不會傷害到這個老人家
[00:14:43.000 --> 00:14:45.000]  過意不去
[00:14:45.000 --> 00:14:46.000]  第二
[00:14:46.000 --> 00:14:49.000]  從現實的角度來看
[00:14:49.000 --> 00:14:52.000]  我這樣說的時候
[00:14:52.000 --> 00:14:57.000]  會不會改變了他一些對我的態度
[00:14:57.000 --> 00:15:00.000]  當我將這些話跟他說的時候
[00:15:00.000 --> 00:15:01.000]  喂
[00:15:01.000 --> 00:15:03.000]  神竟然跟我說不跟你說
[00:15:03.000 --> 00:15:04.000]  會不會因此而利
[00:15:04.420 --> 00:15:10.560]  讓祭司以利,對我視為祂的威脅
[00:15:10.560 --> 00:15:14.300]  以後再沒有好日子過
[00:15:14.300 --> 00:15:17.240]  這也是很合理的憂慮
[00:15:17.240 --> 00:15:22.620]  但是,作為一個向主忠心的態度
[00:15:22.620 --> 00:15:23.620]  什麼意思?
[00:15:23.620 --> 00:15:27.080]  意思就是對於交付給我們的責任
[00:15:27.080 --> 00:15:31.520]  無論環境如何,無論我們是否明白或是否同意
[00:15:31.520 --> 00:15:34.820]  又或者無論後果如何,對我們是否有利也好
[00:15:34.820 --> 00:15:39.320]  向主忠心的意思就是我們仍然盡力地
[00:15:39.320 --> 00:15:43.620]  去履行所交付過給我們的責任
[00:15:43.620 --> 00:15:47.420]  這就是向主忠心的意思,是不是?
[00:15:47.420 --> 00:15:52.220]  有一次,一個孫教士
[00:15:52.220 --> 00:15:55.820]  去到非洲那裡,是去全港福音
[00:15:56.520 --> 00:16:04.320]  有一個老虎,一個很年長的信徒
[00:16:04.320 --> 00:16:08.920]  他是盲的,所以盲又不懂得看,又不懂得讀
[00:16:08.920 --> 00:16:17.020]  但是他仍然很想跟他周圍的人傳福音
[00:16:17.020 --> 00:16:21.320]  大家可以想像,又盲,又不懂得看字,又不懂得寫字
[00:16:21.320 --> 00:16:24.220]  又不懂得讀,什麼都不懂得,怎麼傳福音?
[00:16:24.620 --> 00:16:27.420]  但是他仍然去到這個孫教士那裡
[00:16:27.420 --> 00:16:30.920]  叫他拿了一本聖經
[00:16:30.920 --> 00:16:35.520]  然後跟那個孫教士說
[00:16:35.520 --> 00:16:40.320]  你在聖經上的約翰福音三章十六節那裡
[00:16:40.320 --> 00:16:47.120]  剪下來,然後用書籤夾住在那一頁
[00:16:47.120 --> 00:16:50.620]  那個牧師想問的,但是不好意思問
[00:16:50.620 --> 00:16:53.020]  你盲的,你夾過來做什麼呢?
[00:16:53.720 --> 00:16:57.920]  很好奇,就跟著那個婦人
[00:16:57.920 --> 00:17:01.720]  來看看她怎麼用這本聖經
[00:17:01.720 --> 00:17:05.320]  就發現,在一個下午那裡
[00:17:05.320 --> 00:17:08.720]  應該說在每一個下午那裡
[00:17:08.720 --> 00:17:11.720]  這個婦人都坐在她家門口那裡
[00:17:11.720 --> 00:17:14.120]  然後等那些學生放學
[00:17:14.120 --> 00:17:17.520]  當那些學生放學,聽到那些學生路過的時候
[00:17:17.520 --> 00:17:18.720]  她就跟那些學生說
[00:17:18.720 --> 00:17:23.720]  哎呀,可不可以幫我讀一讀這個盲了的經文
[00:17:23.720 --> 00:17:28.920]  那些學生通常都會去讀給那個婦人聽
[00:17:28.920 --> 00:17:33.120]  讀完之後,那個婦人就問他們
[00:17:33.120 --> 00:17:36.520]  你知不知道這一句話是什麼意思?
[00:17:36.520 --> 00:17:40.020]  接著就跟她分享福音的故事
[00:17:40.020 --> 00:17:43.720]  接著就跟她分享她信耶穌的經歷,她生命的故事
[00:17:43.720 --> 00:17:47.620]  這個孫教士寫回這個回憶的時候
[00:17:48.420 --> 00:17:50.720]  她說在她這麼多的孩子
[00:17:50.720 --> 00:17:54.520]  因為她信耶穌的數以百計
[00:17:54.520 --> 00:17:59.720]  在這麼多信耶穌的孩子中,有24個更加成為傳道人物
[00:17:59.720 --> 00:18:02.420]  在客觀的現實來說
[00:18:02.420 --> 00:18:07.920]  一個盲的、不識字的人,怎麼能夠傳道福音呢?
[00:18:07.920 --> 00:18:13.120]  但是,正正因為她認定了這個神給她的工作
[00:18:13.120 --> 00:18:16.720]  她就依靠神的能力,在她能夠做的範圍裡面
[00:18:16.720 --> 00:18:20.220]  屢行這個神所交付她的福音使命
[00:18:20.220 --> 00:18:23.720]  就是這樣,就結出福音的果子
[00:18:23.720 --> 00:18:26.220]  這個就是向主忠心的意思
[00:18:26.220 --> 00:18:31.720]  頂主,我不知道神有沒有很清楚的告訴你
[00:18:31.720 --> 00:18:35.020]  祂希望你在地上有什麼責任要負?
