
[00:00:00.000 --> 00:00:03.660]  今天我們的講題是「如火挑旺」
[00:06:00.040 --> 00:06:01.880]  「咦 好多了」
[00:06:01.880 --> 00:06:03.480]  「不用去驗血了」
[00:06:03.480 --> 00:06:05.120]  「之前怕你的肝有事」
[00:06:05.120 --> 00:06:07.040]  「臉很黃」
[00:06:07.040 --> 00:06:09.240]  我就發現為甚麼我的臉會黃
[00:06:09.240 --> 00:06:10.920]  原來真的很辛苦
[00:06:10.920 --> 00:06:11.720]  那兩個星期
[00:06:11.720 --> 00:06:13.840]  我差不多沒有洗臉
[00:06:13.840 --> 00:06:16.320]  大家很難想像
[00:06:16.320 --> 00:06:17.320]  原來沒有洗臉的臉
[00:06:17.320 --> 00:06:18.520]  真的會黃
[00:06:18.520 --> 00:06:19.800]  但當你洗一洗之後
[00:06:19.800 --> 00:06:20.640]  是會白的
[00:06:20.640 --> 00:06:21.800]  所以有人說
[00:06:21.800 --> 00:06:23.160]  「你的臉黃黃的」
[00:06:23.160 --> 00:06:24.560]  「肝有事的時候」
[00:06:24.560 --> 00:06:25.240]  第一件事
[00:06:25.240 --> 00:06:26.760]  先不用看醫生
[00:06:26.760 --> 00:06:28.040]  那分鐘去洗一洗臉
[00:06:28.040 --> 00:06:31.560]  看看是不是臉髒了
[00:06:31.560 --> 00:06:33.680]  就是這件事
[00:06:33.680 --> 00:06:34.400]  令我覺得
[00:06:34.400 --> 00:06:36.960]  我要不可以再屈居在家
[00:06:36.960 --> 00:06:39.000]  我要把毛菌撥出來
[00:06:39.000 --> 00:06:41.360]  我要接觸一下這個世界
[00:06:41.360 --> 00:06:45.000]  後來當時幫我生寶寶的財產仕
[00:06:45.000 --> 00:06:49.080]  就說「你家附近有個嬰兒組」
[00:06:49.080 --> 00:06:51.720]  「你可不可以帶兒子一起去參加」
[00:06:51.720 --> 00:06:53.160]  「接觸一下媽媽」
[00:06:53.160 --> 00:06:54.400]  「接觸一下不同的人」
[00:06:54.400 --> 00:06:56.880]  「讓臉沒有那麼黃」
[00:06:56.880 --> 00:06:59.360]  於是我就聽到這個消息
[00:06:59.360 --> 00:07:01.200]  我心裏面很興奮
[00:07:01.200 --> 00:07:02.200]  我就去了
[00:07:02.200 --> 00:07:04.040]  我推著我兒子去到的時候
[00:07:04.040 --> 00:07:05.200]  泊了一個嬰兒車
[00:07:05.200 --> 00:07:08.320]  有個姐妹很熱情地出來歡迎我
[00:07:08.320 --> 00:07:10.320]  她就拿了一條毛巾給我
[00:07:10.320 --> 00:07:11.720]  這條毛巾
[00:07:11.720 --> 00:07:13.360]  我覺得很貼心
[00:07:13.360 --> 00:07:15.160]  可能怕我熱
[00:07:15.160 --> 00:07:16.480]  讓我抹嘴
[00:07:16.480 --> 00:07:17.360]  抹一下手
[00:07:17.360 --> 00:07:19.120]  抹一下臉
[00:07:19.120 --> 00:07:21.440]  但當我再看這條毛巾的時候
[00:07:21.440 --> 00:07:22.520]  我發覺
[00:07:22.520 --> 00:07:24.840]  它又黃又舊
[00:07:24.840 --> 00:07:27.960]  我應該抹哪裡好呢
[00:07:27.960 --> 00:07:29.560]  隔了沒多久之後
[00:07:29.560 --> 00:07:31.840]  我就想著
[00:07:31.840 --> 00:07:33.280]  人家禮貌嘛
[00:07:33.280 --> 00:07:35.360]  如果人家給你毛巾
[00:07:35.360 --> 00:07:36.440]  你怎樣都要抹一抹
[00:07:36.440 --> 00:07:38.440]  我想著抹一抹的時候
[00:07:38.440 --> 00:07:39.040]  她就說
[00:07:39.040 --> 00:07:40.920]  「你為甚麼還站在這裏」
[00:07:40.920 --> 00:07:43.200]  「你還不去抹桌子?」
[00:07:43.200 --> 00:07:45.000]  我就跟這個組長說
[00:07:45.000 --> 00:07:46.360]  「去抹桌子?」
[00:07:46.360 --> 00:07:48.640]  「我第一次來這個教會」
[00:07:48.640 --> 00:07:49.600]  她說「是呀」
[00:07:49.600 --> 00:07:52.800]  「她和他都是第一次來這間教會」
[00:07:52.800 --> 00:07:54.560]  「她現在在沖咖啡」
[00:07:54.560 --> 00:07:55.920]  「他在烘多士」
[00:07:55.920 --> 00:07:58.920]  「你去抹桌子就對了」
[00:07:58.920 --> 00:08:00.520]  那條毛巾
[00:08:00.520 --> 00:08:01.560]  我依然很記得
[00:08:01.560 --> 00:08:04.400]  它有多麼舊和多麼黃
[00:08:04.400 --> 00:08:05.240]  但這條毛巾
[00:08:05.240 --> 00:08:08.080]  它是我在那幾年裏面
[00:08:08.080 --> 00:08:09.680]  一個提醒
[00:08:09.680 --> 00:08:11.200]  如火添旺
[00:08:11.200 --> 00:08:12.360]  就是要添旺
[00:08:12.360 --> 00:08:15.440]  我們怎樣來服侍上帝
[00:08:15.440 --> 00:08:18.280]  無論我的即時不再是一個傳達人
[00:08:18.280 --> 00:08:21.200]  或者是一個義務的傳達人也好
[00:08:21.200 --> 00:08:23.240]  或者我是一個媽媽的身份
[00:08:23.240 --> 00:08:24.760]  一個妻子的身份
[00:08:24.760 --> 00:08:27.520]  甚至將來我會成為一個退休人士
[00:08:27.520 --> 00:08:28.760]  但原來如火添旺
[00:08:28.760 --> 00:08:32.000]  告訴我們一個很重要的意思就是
[00:08:32.000 --> 00:08:35.840]  我們是不應該去停止
[00:09:03.000 --> 00:09:04.720]  來到它走
[00:09:04.720 --> 00:09:06.680]  甚麼叫如火添旺
[00:09:06.680 --> 00:09:09.560]  當我再留心去研究的時候
[00:09:09.560 --> 00:09:13.080]  我發覺如火添旺是一個非常好的字
[00:09:13.080 --> 00:09:15.160]  如果在英文翻譯
[00:09:15.160 --> 00:09:17.280]  叫做「make it stronger」
[00:09:17.280 --> 00:09:18.920]  不是叫「make it strong」
[00:09:18.920 --> 00:09:20.320]  是「make it stronger」
[00:09:20.320 --> 00:09:21.120]  「更強」
[00:09:21.120 --> 00:09:23.040]  「讓它更強大」
[00:09:23.040 --> 00:09:25.280]  如果翻譯為中文的話
[00:09:25.280 --> 00:09:28.520]  「火」的話就是「讓它燃燒」
[00:09:28.520 --> 00:09:32.440]  或者是「讓它繼續地燃燒」
[00:09:32.440 --> 00:09:35.280]  這個字是非常有意思的
[00:09:35.280 --> 00:09:38.040]  我們的生命怎樣繼續地燃燒
[00:09:38.040 --> 00:09:41.880]  或者怎樣讓它燃燒得更旺盛呢
[00:09:41.880 --> 00:09:44.240]  如果大家看聖經裏面
[00:09:44.240 --> 00:09:45.440]  關於這一節的經文
[00:09:45.440 --> 00:09:47.680]  第六節的下半節那裏
[00:09:47.680 --> 00:09:51.000]  提了一個很重要的原因
[00:09:51.000 --> 00:09:52.680]  我們要來燃燒
[00:09:52.680 --> 00:09:53.960]  第六節這樣說
[00:09:53.960 --> 00:09:55.400]  「我提醒你
[00:09:55.400 --> 00:10:00.360]  要把上帝藉著我按手所給你的恩賜
[00:10:00.360 --> 00:10:04.240]  恩賜如火添旺起來」
[00:10:04.240 --> 00:10:07.680]  原來我們不是隨便拿些垃圾
[00:10:07.680 --> 00:10:09.720]  拿些東西來燒自己
[00:10:09.720 --> 00:10:11.600]  不是這樣來燃燒
[00:10:11.600 --> 00:10:12.800]  在經文裏說
[00:10:12.800 --> 00:10:16.360]  原來我們是要用我們的恩賜
[00:10:16.360 --> 00:10:17.960]  來如火添旺
[00:10:17.960 --> 00:10:19.800]  被上帝來添旺
[00:10:19.800 --> 00:10:21.800]  被上帝繼續地燃燒
[00:10:21.800 --> 00:10:24.880]  甚至乎好像這個字原來的意思
[00:10:24.880 --> 00:10:26.800]  燃燒得更厲害
[00:10:26.800 --> 00:10:28.080]  Make it stronger
[00:10:28.080 --> 00:10:29.880]  更厲害
[00:10:29.880 --> 00:10:30.800]  丙姐妹
[00:10:30.800 --> 00:10:32.160]  可能你會想
[00:10:32.160 --> 00:10:34.240]  我自己都沒有什麼恩賜
[00:10:34.240 --> 00:10:36.440]  我怎樣來燃燒
[00:10:36.440 --> 00:10:38.880]  這件事我們大家真的要留心
[00:10:38.880 --> 00:10:41.880]  我深信上帝是給我們每一個人
[00:10:41.880 --> 00:10:44.560]  都各有不同的恩賜
[00:10:44.560 --> 00:10:45.680]  你的環境
[00:10:45.680 --> 00:10:47.440]  可能你過往的生活經驗
[00:10:47.440 --> 00:10:48.880]  你的工作經驗
[00:10:48.880 --> 00:10:51.600]  其實這些全部都可以是你的恩賜
[00:10:51.600 --> 00:10:53.640]  來服侍上帝
[00:10:53.640 --> 00:10:56.160]  我不懂彈琴
[00:10:56.160 --> 00:10:57.400]  我不懂音樂
[00:10:57.400 --> 00:10:59.640]  那我可以唱歌
[00:10:59.640 --> 00:11:01.440]  我唱歌不好聽
[00:11:01.440 --> 00:11:02.400]  又不懂彈琴
[00:11:02.400 --> 00:11:04.400]  那怎麼辦啊姑娘
[00:11:04.400 --> 00:11:06.640]  你可以幫我們排絲斑鋪
[00:11:06.640 --> 00:11:08.000]  原來我們很多東西
[00:11:08.000 --> 00:11:10.000]  我們可以用我們的恩賜
[00:11:10.000 --> 00:11:11.200]  用我們的時間
[00:11:11.200 --> 00:11:12.280]  用我們的能力
[00:11:12.280 --> 00:11:14.320]  來服侍上帝
[00:11:14.320 --> 00:11:16.680]  這裏沒有說是什麼恩賜
[00:11:16.680 --> 00:11:18.920]  這裏所說帶出的恩賜就是
[00:11:18.920 --> 00:11:20.640]  我們本來有的東西
[00:11:20.640 --> 00:11:23.200]  上帝已經給了我們的東西
[00:11:23.200 --> 00:11:27.640]  為什麼要如火來挑旺這個恩賜呢
[00:11:27.640 --> 00:11:30.240]  大家有沒有試過去燒烤
[00:11:30.240 --> 00:11:31.040]  肯定試過
[00:11:31.040 --> 00:11:32.280]  我們10月1號
[00:11:32.280 --> 00:11:33.360]  酷熱天氣之下
[00:11:33.360 --> 00:11:34.520]  我們去燒烤
[00:11:34.520 --> 00:11:36.320]  還不如火挑旺
[00:11:36.320 --> 00:11:39.120]  大家都曬得紅薄薄
[00:11:39.120 --> 00:11:40.800]  那次燒烤好不好玩
[00:11:40.800 --> 00:11:41.840]  當然好玩
[00:11:41.840 --> 00:11:43.520]  我兒子我女兒說了兩天
[00:11:43.520 --> 00:11:45.720]  很開心
[00:11:45.720 --> 00:11:46.720]  燒烤的時候
[00:11:46.720 --> 00:11:48.840]  你需要些什麼
[00:11:48.840 --> 00:11:50.040]  挑旺需要些什麼
[00:11:50.040 --> 00:11:51.640]  肯定是彈琴
[00:11:51.640 --> 00:11:52.640]  但我告訴大家
[00:11:52.640 --> 00:11:55.240]  應該不止是加碳
[00:11:55.240 --> 00:11:58.080]  因為當你的火燃燒的時候
[00:11:58.080 --> 00:11:59.480]  碳燒盡了
[00:11:59.480 --> 00:12:00.800]  我們加碳的時候
[00:12:00.800 --> 00:12:03.600]  其實是不足以令這個火更加猛烈
[00:12:03.600 --> 00:12:05.360]  因為原來在這個碳上面
[00:12:05.360 --> 00:12:06.920]  有一些碳灰
[00:12:06.920 --> 00:12:09.960]  是阻礙了新碳和舊碳之間
[00:12:09.960 --> 00:12:11.240]  彼此的接觸
[00:12:11.240 --> 00:12:12.760]  彼此的燃燒
[00:12:12.760 --> 00:12:15.760]  甚至乎我們需要用一些鐵枝
[00:12:15.760 --> 00:12:19.560]  竹枝來撩開這些舊了的碳灰
[00:12:19.560 --> 00:12:20.880]  讓新的碳
[00:12:20.880 --> 00:12:23.880]  讓氧氣能夠進入這個火團裏面
[00:12:23.880 --> 00:12:25.160]  繼續燃燒
[00:12:25.160 --> 00:12:27.040]  燒得更猛烈
[00:12:27.040 --> 00:12:29.600]  這個就是如火挑旺
[00:12:29.600 --> 00:12:30.840]  是要挑起
[00:12:30.840 --> 00:12:34.440]  火才能夠更加旺盛
[00:12:34.440 --> 00:12:37.880]  如果這些火被碳灰蓋住的話
[00:12:37.880 --> 00:12:40.080]  無論火多旺也好
[00:12:40.080 --> 00:12:41.200]  我們看不到
[00:12:41.200 --> 00:12:44.600]  無論火本身潛在有多大能力也好
[00:12:44.600 --> 00:12:48.480]  我們都是沒有辦法燃燒到
[00:12:48.480 --> 00:12:50.240]  如火挑旺
[00:12:50.240 --> 00:12:53.080]  這個字是非常有意思的
[00:12:53.080 --> 00:12:54.040]  尼瓦羅會說
[00:12:54.040 --> 00:12:57.400]  「是的,上帝就挑我旁邊那個吧」
[00:12:57.400 --> 00:12:58.320]  「不用挑我了」
[00:12:58.320 --> 00:13:00.840]  「因為我怎樣也不旺的」
[00:13:00.840 --> 00:13:02.480]  克羅會這樣想
[00:13:02.480 --> 00:13:03.840]  但我想告訴大家
[00:13:03.840 --> 00:13:06.360]  有一個很好的例子來說明
[00:13:06.360 --> 00:13:07.440]  你覺得不行
[00:13:07.440 --> 00:13:08.840]  但上帝一定可以
[00:13:08.840 --> 00:13:12.360]  因為你的恩賜要如火挑旺
[00:13:12.360 --> 00:13:14.560]  這個人就是提摩太
[00:13:14.560 --> 00:13:17.640]  大家來看提摩太前後書的時候
[00:13:17.640 --> 00:13:19.840]  相信對他也會有一點認識
[00:13:19.840 --> 00:13:23.080]  本來形容他是一個小夥子
[00:13:23.080 --> 00:13:27.480]  更加多形容是一個沒有膽量的小夥子
[00:13:27.480 --> 00:13:29.440]  甚至你可以說
[00:13:29.440 --> 00:13:33.120]  他是一個吃力不討好的小夥子
[00:13:33.120 --> 00:13:35.200]  你想想他的性格
[00:13:35.200 --> 00:13:37.680]  又是這麼怕事
[00:13:37.680 --> 00:13:42.800]  他的性格又是跳都跳不起的
[00:13:42.800 --> 00:13:44.760]  但其實當時
[00:13:44.760 --> 00:13:47.800]  提摩太面對的處境是很艱難
[00:13:47.800 --> 00:13:53.520]  不知道會否是我們過去或現在面對的處境
[00:13:53.520 --> 00:13:59.160]  提摩太面對他本身性格上的那種內向
[00:13:59.160 --> 00:14:03.320]  我們這裡不知道多不多「I仔」、「E仔」
[00:14:03.320 --> 00:14:05.280]  現在很喜歡說
[00:14:05.280 --> 00:14:10.640]  我記得以前我去跟組員開組的時候
[00:14:10.640 --> 00:14:11.960]  他第一件事就說
[00:14:11.960 --> 00:14:14.760]  「你說甚麼都好」
[00:14:14.760 --> 00:14:15.920]  「我不會反對你的」
[00:14:15.920 --> 00:14:17.480]  「你千萬不要讓我說話」
[00:14:17.480 --> 00:14:20.080]  「因為我是「I」」
[00:14:20.080 --> 00:14:22.720]  第二句「我也是「I」」
[00:14:22.720 --> 00:14:25.520]  「我就好些半「I」」
[00:14:25.520 --> 00:14:26.400]  「你不要讓我說話」
[00:14:26.400 --> 00:14:28.680]  「我們全部都是「I」」
[00:14:28.680 --> 00:14:29.880]  那是不是我們「I」
[00:14:29.880 --> 00:14:32.440]  我們自己內向的人
[00:14:32.440 --> 00:14:33.800]  「I」就代表
[00:14:33.800 --> 00:14:36.960]  就不可以去服侍上帝呢
[00:14:36.960 --> 00:14:38.600]  不是的
[00:14:38.600 --> 00:14:41.680]  我相信如果提摩太當時有得做NPTI
[00:14:41.680 --> 00:14:43.280]  他應該是最「I」的那個
[00:14:43.280 --> 00:14:44.880]  最內向的那個
[00:14:44.880 --> 00:14:48.040]  提摩太當時面對的處境是很艱難
[00:14:48.040 --> 00:14:49.320]  你想想一個這麼內向
[00:14:49.320 --> 00:14:50.200]  這麼怕事
[00:14:50.200 --> 00:14:51.320]  這麼害怕的人
[00:14:51.320 --> 00:14:53.120]  他要面對一個甚麼狀況呢
[00:14:53.120 --> 00:14:55.040]  就是面對外憂
[00:14:55.040 --> 00:14:56.440]  那些異端來了
[00:14:56.440 --> 00:14:57.840]  假教師
[00:14:57.840 --> 00:14:59.680]  你要跟他辯論
[00:14:59.680 --> 00:15:00.520]  你敢不敢啊
[00:15:00.520 --> 00:15:01.760]  我們在在年輕人
[00:15:01.760 --> 00:15:03.280]  如果我說的東西不合聖經
[00:15:03.280 --> 00:15:05.120]  你敢不敢完了之後跟我辯論
[00:15:05.120 --> 00:15:06.840]  敢不敢啊
[00:15:06.840 --> 00:15:07.480]  不敢啊
[00:15:07.480 --> 00:15:09.160]  我看到你的頭這樣
[00:15:09.160 --> 00:15:09.920]  不敢啊
[00:15:09.920 --> 00:15:10.560]  其實可以的
[00:15:10.560 --> 00:15:12.600]  我們辯論一下可以的
[00:15:12.600 --> 00:15:15.240]  假教師他要跟他去辯論
[00:15:15.240 --> 00:15:17.480]  但更加重要的就是
[00:15:17.480 --> 00:15:19.600]  他面對這些外敵
[00:15:19.600 --> 00:15:20.920]  這些異端的時候
[00:15:20.920 --> 00:15:24.600]  是將本來信主的弟兄姊妹都拿走
[00:15:24.600 --> 00:15:26.080]  更慘的就是
[00:15:26.080 --> 00:15:28.040]  他本身性格有限制
[00:15:28.040 --> 00:15:29.080]  更慘的是甚麼呢
[00:15:29.080 --> 00:15:30.880]  他的身體都有限制
[00:15:30.880 --> 00:15:33.760]  在提摩太前後書不斷去形容
[00:15:33.760 --> 00:15:35.480]  他是一個甚麼人呢
[00:15:35.480 --> 00:15:38.080]  在提摩太前書五章二十三召講
[00:15:38.080 --> 00:15:39.560]  他的身體是軟弱
[00:15:39.560 --> 00:15:43.400]  很多的聖經學者就說提摩太應該有胃病的
[00:15:43.400 --> 00:15:46.560]  在座大家有沒有人有胃病啊
[00:15:46.560 --> 00:15:47.080]  沒有啊
[00:15:47.080 --> 00:15:48.200]  那要服侍了
[00:15:48.200 --> 00:15:49.160]  沒有胃病就
[00:15:49.160 --> 00:15:50.880]  他有胃病的
[00:15:50.880 --> 00:15:53.680]  他的胃病可能來自於心理的壓力
[00:15:53.680 --> 00:15:56.000]  或者他本身身體真的是弱的
[00:15:56.000 --> 00:15:57.160]  他身體又弱了
[00:15:57.160 --> 00:15:58.280]  他性格又弱了
[00:15:58.280 --> 00:15:59.560]  弱再加上弱
[00:15:59.560 --> 00:16:01.520]  那真是很弱的了
[00:16:01.520 --> 00:16:04.200]  但是保羅是出奇地
[00:16:04.200 --> 00:16:06.240]  也跟他開玩笑地跟他說
[00:16:06.240 --> 00:16:08.520]  上帝就是要用你
[00:16:08.520 --> 00:16:10.360]  就是要將你的生命
[00:16:10.360 --> 00:16:13.840]  好像堆在那些炭灰上面這樣挑走
[00:16:13.840 --> 00:16:16.840]  如火挑煌燃燒你的人生
[00:16:16.840 --> 00:16:19.280]  去奉獻給上帝
[00:16:19.280 --> 00:16:20.560]  弟兄姊妹
[00:16:20.560 --> 00:16:22.040]  如火挑煌
[00:16:22.040 --> 00:16:25.360]  我們說似乎是很容易
[00:16:25.360 --> 00:16:26.600]  但是當我們做起來
[00:16:26.600 --> 00:16:27.880]  我們要去挑
