
[00:00:00.000 --> 00:00:01.820]  分享生命
[00:02:12.280 --> 00:02:14.040]  這期間門徒對耶穌說
[00:02:14.040 --> 00:02:16.640]  拉比請喫
[00:02:16.640 --> 00:02:17.520]  耶穌說
[00:02:17.520 --> 00:02:20.520]  「我有食物是你們不知道的」
[00:02:20.520 --> 00:02:22.640]  門徒就彼此對門說
[00:02:22.640 --> 00:02:25.720]  「莫非有人拿什麼給他喫嗎?」
[00:02:25.720 --> 00:02:26.920]  耶穌說
[00:02:26.920 --> 00:02:32.080]  「我的食物就是遵行差我來者的旨意
[00:02:32.080 --> 00:02:34.080]  作成他的功」
[00:02:34.080 --> 00:02:37.880]  「我的食物就是遵行差我來者的旨意
[00:02:37.880 --> 00:02:39.440]  作成他的功」
[00:02:39.440 --> 00:02:41.720]  第一個想和大家分享的
[00:02:41.720 --> 00:02:44.200]  就是說到喫東西
[00:02:44.200 --> 00:02:47.840]  最滿足的食物是什麼
[00:02:47.840 --> 00:02:50.360]  不知道大家有沒有去過喫東西的時候
[00:02:50.360 --> 00:02:52.920]  喫完之後覺得很不滿足
[00:02:52.920 --> 00:02:55.520]  可能是一個很漂亮的餐館
[00:02:55.520 --> 00:02:57.640]  氣氛很好
[00:02:57.640 --> 00:03:00.080]  特別是那些漂亮的餐館氣氛很好
[00:03:00.080 --> 00:03:01.840]  我發覺碟子很大
[00:03:01.840 --> 00:03:04.280]  菜就很少
[00:03:04.280 --> 00:03:06.440]  越貴的餐館,碟子就越漂亮
[00:03:06.440 --> 00:03:10.680]  不過那些食物是越小的
[00:03:10.680 --> 00:03:12.440]  喫完之後你會很不滿足
[00:03:12.440 --> 00:03:17.800]  然後再去其他店鋪買個麪包喫
[00:03:17.800 --> 00:03:20.400]  很不滿足的食物
[00:03:20.400 --> 00:03:22.600]  人生裏面我們發覺很多事我們做了
[00:03:22.600 --> 00:03:24.600]  但是很不滿足的
[00:03:24.600 --> 00:03:28.200]  耶穌說的這句話很特別
[00:03:28.200 --> 00:03:32.600]  「我的食物就是遵行差我來者的旨意
[00:03:32.600 --> 00:03:35.240]  作成他的功」
[00:03:35.240 --> 00:03:38.320]  我們看到耶穌有一個計劃
[00:03:38.320 --> 00:03:43.760]  一個計劃就是將福音傳給撒瑪尼亞的婦人
[00:03:43.760 --> 00:03:50.160]  本來大家都知道當時猶太人和撒瑪尼亞人是不溝通的
[00:03:50.160 --> 00:03:53.280]  可以說猶太人看不起撒瑪尼亞人
[00:03:53.280 --> 00:03:57.200]  因爲撒瑪尼亞人在北國亡國之後
[00:03:57.200 --> 00:03:58.680]  跟當地人通婚
[00:03:58.680 --> 00:04:02.400]  所以猶太人很注重血統
[00:04:02.400 --> 00:04:04.680]  猶太人覺得純種猶太人很好
[00:04:04.680 --> 00:04:07.560]  但是撒瑪尼亞人不是純種的
[00:04:07.560 --> 00:04:10.400]  所以他們很鄙視撒瑪尼亞人
[00:04:10.400 --> 00:04:13.920]  更加不會跟一個女人說話
[00:04:13.920 --> 00:04:16.800]  而是跟那一類的女人說話
[00:04:16.800 --> 00:04:18.160]  但是耶穌很奇怪
[00:04:18.160 --> 00:04:19.360]  他有一個計劃
[00:04:19.360 --> 00:04:23.560]  帶着這些門徒去到撒瑪尼亞的地方
[00:04:23.560 --> 00:04:27.520]  就在那個時刻跟這個女人說話
[00:04:27.520 --> 00:04:29.200]  他把握的時刻是什麼呢?
[00:04:29.200 --> 00:04:33.440]  時機就是這個女人要出來打水
[00:04:33.440 --> 00:04:37.360]  在井旁中午很熱的時候打水
[00:04:37.360 --> 00:04:38.680]  爲什麼她要打水呢?
[00:04:38.680 --> 00:04:40.080]  在那個時候打水呢?
[00:04:40.080 --> 00:04:42.360]  因爲這個女人所做的事
[00:04:42.360 --> 00:04:45.560]  是她覺得自己很羞愧
[00:04:45.560 --> 00:04:47.800]  她不想見人
[00:04:47.800 --> 00:04:49.840]  你知道小城風光
[00:04:49.840 --> 00:04:51.840]  是什麼都知道的
[00:04:51.840 --> 00:04:54.720]  發生過什麼事
[00:04:54.720 --> 00:04:56.880]  大家都很喜歡講
[00:04:56.880 --> 00:05:00.000]  這個女人的生活方式
[00:05:00.000 --> 00:05:05.080]  我當時好像現在那些八卦雜誌
[00:05:05.080 --> 00:05:06.440]  這個是這樣的
[00:05:06.440 --> 00:05:07.960]  很多東西講她
[00:05:07.960 --> 00:05:08.840]  她不想被人講
[00:05:08.840 --> 00:05:09.840]  她不想見到人
[00:05:09.840 --> 00:05:14.680]  所以她特別在那個時候去打水
[00:05:14.680 --> 00:05:19.120]  耶穌就在正正那個時候見到她
[00:05:19.120 --> 00:05:23.880]  耶穌講的話是很關注的
[00:05:23.880 --> 00:05:25.240]  我們在傳方的時候
[00:05:25.240 --> 00:05:29.120]  要講一些說話是一個切入點
[00:05:29.120 --> 00:05:30.960]  切入點是什麼呢?
[00:05:30.960 --> 00:05:32.920]  就是水
[00:05:32.920 --> 00:05:34.920]  耶穌講到水
[00:05:34.920 --> 00:05:35.760]  你知不知道
[00:05:35.760 --> 00:05:37.960]  你可不可以給點水我喝呀 耶穌問
[00:05:37.960 --> 00:05:39.400]  然後耶穌問他
[00:05:39.400 --> 00:05:41.320]  如果你知道誰跟他講呢
[00:05:41.320 --> 00:05:42.840]  跟你講話就問他
[00:05:42.840 --> 00:05:44.520]  拿這個永遠
[00:05:44.520 --> 00:05:46.840]  灑了的水不會再喝了
[00:05:46.840 --> 00:05:48.640]  這個女人聽的時候
[00:05:48.640 --> 00:05:50.360]  她有一個物質的層面
[00:05:50.360 --> 00:05:51.680]  哇 真是這麼好東西
[00:05:51.680 --> 00:05:52.640]  以後不準來打水
[00:05:52.640 --> 00:05:54.400]  喝了一次就行了
[00:05:54.400 --> 00:05:56.320]  很想追問下去
[00:05:56.320 --> 00:05:59.080]  這個談話的切入點
[00:05:59.080 --> 00:06:01.760]  是講到水那裏
[00:06:01.760 --> 00:06:03.720]  然後那些門徒回來的時候
[00:06:03.720 --> 00:06:05.600]  就見到耶穌
[00:06:05.600 --> 00:06:06.960]  門徒出去買東西喫
[00:06:06.960 --> 00:06:08.280]  當時城鎮
[00:06:08.280 --> 00:06:10.040]  我相信也有些地方
[00:06:10.040 --> 00:06:11.560]  可以買午餐的
[00:06:11.560 --> 00:06:14.120]  不過我們不知道是什麼午餐
[00:06:14.120 --> 00:06:15.200]  回來之後
[00:06:15.200 --> 00:06:18.160]  難道有人給了耶穌東西喫嗎?
[00:06:18.160 --> 00:06:21.200]  他們就在幫耶穌問
[00:06:21.200 --> 00:06:22.360]  又不是很敢問
[00:06:22.360 --> 00:06:25.560]  耶穌就講了這句很出名的說話
[00:06:25.560 --> 00:06:26.800]  我的食物
[00:06:26.800 --> 00:06:30.240]  就是遵行差我來者的旨意
[00:06:30.240 --> 00:06:32.600]  作成他的功
[00:06:32.600 --> 00:06:34.400]  今天我們基督徒
[00:06:34.400 --> 00:06:37.960]  有沒有一種快樂的感覺呢?
[00:06:37.960 --> 00:06:39.920]  我覺得我們信耶穌
[00:06:39.920 --> 00:06:42.120]  是有雙重的快樂的
[00:06:42.120 --> 00:06:47.440]  第一個就是能夠敬拜神
[00:06:47.440 --> 00:06:51.200]  能夠愛神是一種快樂
[00:06:51.200 --> 00:06:52.600]  如果你今天不愛神
[00:06:52.600 --> 00:06:54.760]  你不會回來的
[00:06:54.760 --> 00:06:57.360]  所以剛纔我試試聽
[00:06:57.360 --> 00:06:58.840]  一開始的時候
[00:06:58.840 --> 00:07:01.400]  今天多謝你們
[00:07:01.400 --> 00:07:04.320]  不休息回來敬拜
[00:07:04.320 --> 00:07:05.680]  是不是這意思
[00:07:05.680 --> 00:07:08.320]  差不多了
[00:07:08.320 --> 00:07:11.320]  其實我們很開心回來的
[00:07:11.320 --> 00:07:14.120]  因爲這是我們所愛的
[00:07:14.120 --> 00:07:16.960]  回到我們整個殿當中去愛神
[00:07:16.960 --> 00:07:19.320]  能夠愛一個人是很快樂的
[00:07:19.320 --> 00:07:21.280]  你知不知道
[00:07:21.280 --> 00:07:23.960]  中間我們有沒有未談戀愛的人呢?
[00:07:23.960 --> 00:07:25.520]  你遲早會明白的
[00:07:25.520 --> 00:07:26.480]  當你開始的時候
[00:07:26.480 --> 00:07:27.960]  你的眼會發光
[00:07:27.960 --> 00:07:29.360]  很開心
[00:07:29.360 --> 00:07:32.040]  我們今天能夠敬拜神是第一個喜樂
[00:07:32.040 --> 00:07:33.560]  第二個喜樂是什麼呢?
[00:07:33.560 --> 00:07:35.960]  就是把神的愛告訴別人
[00:07:35.960 --> 00:07:38.200]  那些人信耶穌
[00:07:38.200 --> 00:07:41.520]  是一個很大的喜樂
[00:07:41.520 --> 00:07:43.280]  是一個很大的滿足
[00:07:43.280 --> 00:07:45.920]  不知道大家有沒有試過去傳方
[00:07:45.920 --> 00:07:48.640]  有時候我們傳方會很害怕
[00:07:48.640 --> 00:07:51.160]  不知道幫他講之後會怎樣呢?
[00:07:51.160 --> 00:07:53.200]  所以我們去巴西傳方
[00:07:53.200 --> 00:07:54.480]  是比較容易的
[00:07:54.480 --> 00:07:57.320]  因爲幫不認識的人講福音
[00:07:57.320 --> 00:07:59.160]  他不信耶穌之後
[00:07:59.160 --> 00:08:00.400]  都沒什麼關係
[00:08:00.400 --> 00:08:02.240]  以後就不會見到他了
[00:08:02.240 --> 00:08:05.640]  但是幫我們認識的人講福音
[00:08:05.640 --> 00:08:07.560]  就是幫我們的爹地媽咪
[00:08:07.560 --> 00:08:09.400]  幫我們的親人講福音
[00:08:09.400 --> 00:08:11.400]  挺難的
[00:08:11.400 --> 00:08:14.080]  第一他知道我們的底牌
[00:08:14.080 --> 00:08:15.440]  我們不可以假裝
[00:08:15.440 --> 00:08:16.280]  我們很熟悉
[00:08:16.280 --> 00:08:17.160]  不可以假裝
[00:08:17.160 --> 00:08:18.720]  他都知道我們的
[00:08:18.720 --> 00:08:21.960]  我們如何來向他們講福音呢?
[00:08:21.960 --> 00:08:23.400]  我們有個姐妹Patula
[00:08:23.400 --> 00:08:25.840]  幫我們講一講她傳方的經驗
[00:08:25.840 --> 00:08:28.520]  我先把時間交給Patula
[00:08:28.520 --> 00:08:29.800]  喂喂喂
[00:08:29.800 --> 00:08:30.720]  早晨 大家好
[00:08:30.720 --> 00:08:33.000]  我是Shepherd的Patula
[00:08:33.000 --> 00:08:36.080]  我想和大家分享一個令我很開心的消息
[00:08:36.080 --> 00:08:38.680]  就是我爹地接受了主耶穌基督
[00:08:38.680 --> 00:08:40.360]  成爲他個人的救主
[00:08:40.360 --> 00:08:41.720]  就是剛剛四月份
[00:08:41.720 --> 00:08:44.000]  我回香港時發生的事
[00:08:44.000 --> 00:08:46.120]  我爹地是一個遺福子
[00:08:46.120 --> 00:08:47.800]  他媽媽在他兩歲多的時候
[00:08:47.800 --> 00:08:49.520]  都已經去世了
[00:08:49.520 --> 00:08:52.440]  所以我爹地對死亡是很忌諱的
[00:08:52.440 --> 00:08:54.520]  我們在家裏不可以講死字
[00:08:54.520 --> 00:08:57.160]  所有和死亡有關的東西
[00:08:57.160 --> 00:08:58.640]  都是禁忌
[00:08:58.640 --> 00:09:02.600]  例如保險、宗教甚至黑色都不可以講
[00:09:02.600 --> 00:09:04.840]  在我創世的時候真的什麼都不知道
[00:09:04.840 --> 00:09:06.800]  家裏也不讓我回教會
[00:09:06.800 --> 00:09:08.720]  直到過來美國開始
[00:09:08.720 --> 00:09:10.400]  才認識多一點
[00:09:10.400 --> 00:09:13.000]  和知道傳福音是我們的大使命
[00:09:13.000 --> 00:09:14.640]  尤其是我很喜歡保羅
[00:09:14.640 --> 00:09:17.200]  因爲我很羨慕他可以清楚自己所信的
[00:09:17.200 --> 00:09:18.480]  也有好的口才
[00:09:18.480 --> 00:09:21.240]  可以靠着神放膽傳導
[00:09:21.240 --> 00:09:22.720]  但我就沒有膽
[00:09:22.720 --> 00:09:24.040]  我們一家感情很好的
[00:09:24.040 --> 00:09:25.240]  我很疼愛他們
[00:09:25.240 --> 00:09:27.400]  尤其是我自己越多經歷神
[00:09:27.400 --> 00:09:30.800]  真的很希望父母可以早日得到神的平安
[00:09:30.800 --> 00:09:33.120]  和感受到神的愛
[00:09:33.120 --> 00:09:35.360]  近年看着他們年紀越來越大
[00:09:35.360 --> 00:09:37.040]  身體越來越差
[00:09:37.040 --> 00:09:40.720]  更加是心急覺得要和時間競賽
[00:09:40.720 --> 00:09:43.160]  我接受不了要和他們永遠地分別
[00:09:43.160 --> 00:09:45.920]  所以這幾年我儘量一年回香港兩次
[00:09:45.920 --> 00:09:47.040]  探望他們
[00:09:47.040 --> 00:09:49.800]  每次回來之前都會請大家幫我祈禱
[00:09:49.800 --> 00:09:51.880]  希望他們會接受福音
[00:09:51.880 --> 00:09:54.880]  但其實我真的連開口的勇氣都沒有
[00:09:54.880 --> 00:09:58.840]  每次和他們都在遊花園講來講去都不到位
[00:09:58.840 --> 00:10:01.680]  或者沒多久之前你聽過Joyce姐妹的見證
[00:10:01.680 --> 00:10:04.400]  她和我一起在兒童部同工
[00:10:04.400 --> 00:10:08.680]  近年聽到她每次回香港都有不同的好消息帶回來
[00:10:08.680 --> 00:10:10.640]  心裏面很替她開心
[00:10:10.640 --> 00:10:14.320]  但都總覺得這些機會不是屬於我的
[00:10:14.320 --> 00:10:17.880]  雖然我每次回香港之前都請大家爲我祈禱
[00:10:17.880 --> 00:10:19.920]  我這次回香港也有
[00:10:19.920 --> 00:10:22.400]  希望我有好消息帶給大家
[00:10:22.400 --> 00:10:25.920]  但其實自己心裏面不存厚望
[00:10:25.920 --> 00:10:27.800]  因爲爹地根本都不肯聽
[00:10:27.800 --> 00:10:30.880]  沒開始講他就喜我
[00:10:30.880 --> 00:10:32.400]  但神有他的時間
[00:10:32.400 --> 00:10:33.760]  每次都不會早
[00:10:33.760 --> 00:10:35.480]  就是剛剛好
[00:10:35.480 --> 00:10:38.040]  這次我回香港上飛機之前那天
[00:10:38.040 --> 00:10:39.600]  爹地進了醫院
[00:10:39.600 --> 00:10:42.600]  他其實身體一直都不錯
[00:10:42.600 --> 00:10:44.560]  所以感覺很突然
[00:10:44.560 --> 00:10:47.240]  但臨上機之前又說檢查完沒有事
[00:10:47.240 --> 00:10:49.680]  出來都很開心他沒事
[00:10:49.680 --> 00:10:52.240]  但回到第四晚他又進醫院了
[00:10:52.240 --> 00:10:54.800]  這次就說馬上要做手術
[00:10:54.800 --> 00:10:57.600]  一方面很心痛 爹地辛苦
[00:10:57.600 --> 00:10:59.840]  第二方面就知道他一定很害怕
[00:10:59.840 --> 00:11:03.800]  因爲這個他不敢去面對的問題他一定要面對
[00:11:03.800 --> 00:11:08.400]  其實爹地這個手術風險是不高的
[00:11:08.400 --> 00:11:13.000]  但幾年前我老爺又在醫院做了一個風險不高的手術
[00:11:13.000 --> 00:11:15.120]  雖然醫生說手術是成功了
[00:11:15.120 --> 00:11:16.840]  但他的心跳不回來
[00:11:16.840 --> 00:11:20.240]  所以我自己都很擔心很害怕
[00:11:20.240 --> 00:11:23.160]  我是沒辦法忍住我的眼淚
[00:11:23.160 --> 00:11:26.200]  因爲爹地迷信 怎麼辦呢
[00:11:26.200 --> 00:11:31.240]  我很擔心 甚至肚子痛的時候我都說不出話來
[00:11:31.240 --> 00:11:33.640]  我再請大兄姐妹幫我祈禱
[00:11:33.640 --> 00:11:37.800]  就算他起鬨我 我都一定要跟他說清楚那個福音
[00:11:37.800 --> 00:11:40.400]  這次我帶了那個福音的識仔回去
[00:11:40.400 --> 00:11:41.600]  看看能不能用得着
[00:11:41.600 --> 00:11:43.760]  果然就用得到
[00:11:43.760 --> 00:11:47.440]  說回我要去探望我爹地的路上
[00:11:47.440 --> 00:11:49.840]  雖然到了最後機會不說不行
[00:11:49.840 --> 00:11:51.600]  但其實我還是很害怕
[00:11:51.600 --> 00:11:53.320]  我整車都在揹着
[00:11:53.320 --> 00:11:56.200]  我很害怕我漏了說任何一件事
[00:11:56.200 --> 00:11:59.360]  而且我覺得很孤單 我要一個人去
[00:11:59.360 --> 00:12:02.200]  我這個感覺他都照顧着
[00:12:02.200 --> 00:12:06.840]  在我轉車的時候有個人慢動作地在我面前經過
[00:12:06.840 --> 00:12:08.280]  全身都是黑衣服
[00:12:08.280 --> 00:12:10.240]  我以爲是雨傘運動那些
[00:12:10.240 --> 00:12:12.280]  怎料 再留心看
[00:12:12.280 --> 00:12:15.560]  原來他整件衣服都是晶紋 是金句
[00:12:15.560 --> 00:12:18.840]  當時立刻在我腦裏浮現了
[00:12:18.840 --> 00:12:20.840]  伊利亞他很覺得孤單
[00:12:20.840 --> 00:12:25.320]  然後神跟他說他爲自己留下了七千人這個故事
[00:12:25.320 --> 00:12:27.800]  然後心裏還有個念頭
[00:12:27.800 --> 00:12:29.120]  爹地不懂英文的
[00:12:29.120 --> 00:12:32.160]  我把帽子放在他前面照讀
[00:12:32.160 --> 00:12:34.320]  不用怕忘記
[00:12:34.320 --> 00:12:38.080]  有了這個念頭之後 我的心就定了很多
[00:12:38.080 --> 00:12:41.080]  去到探望爹地 說不夠兩句我就進入正題
[00:12:41.080 --> 00:12:43.440]  因爲當時只有我和爹地在
[00:12:43.440 --> 00:12:45.200]  再過一會兒 妹妹全家都會來
[00:12:45.200 --> 00:12:49.000]  我跟着說了一半 他就藉機會不聽下去
[00:12:49.000 --> 00:12:51.720]  開始講就知道出事了
[00:12:51.720 --> 00:12:53.480]  因爲之前我掛着背
[00:12:53.480 --> 00:12:55.400]  我和他講的時候
[00:12:55.400 --> 00:12:57.560]  我沒有留意
[00:12:57.560 --> 00:12:59.120]  到和他講的時候就知道
[00:12:59.120 --> 00:13:01.160]  每張圖都是他禁忌的
[00:13:01.160 --> 00:13:05.560]  第一張一開始就是一個人在黑暗裏面
[00:13:05.560 --> 00:13:07.600]  我說死定了
[00:13:07.600 --> 00:13:08.840]  他說沒事
[00:13:08.840 --> 00:13:11.000]  接着到第二張 還死
[00:13:11.000 --> 00:13:14.120]  耶穌整個釘在十字架上 血淋淋的
[00:13:14.120 --> 00:13:15.720]  又不念了
[00:13:15.720 --> 00:13:18.080]  真的死定了 全身血
[00:13:18.080 --> 00:13:21.120]  又過了骨 出了一身冷汗
[00:13:21.120 --> 00:13:24.160]  到第三張是一些兵兵守着佛墓
[00:13:24.160 --> 00:13:25.960]  就是他臨做手術之前
[00:13:25.960 --> 00:13:29.200]  看到這裏我直接喊救命
[00:13:29.200 --> 00:13:31.600]  用小冊子不就好了
[00:13:31.600 --> 00:13:33.400]  這個色仔一點字都沒有
[00:13:33.400 --> 00:13:36.040]  整個都是圖畫 但是圖畫那麼清楚
[00:13:36.040 --> 00:13:38.520]  我說有這麼快 讀這麼快 立刻
[00:13:38.520 --> 00:13:40.520]  好在終於見到光明瞭
[00:13:40.520 --> 00:13:42.480]  但是也不開心一會兒
[00:13:42.480 --> 00:13:45.400]  到他要作出選擇的那張圖
[00:13:45.400 --> 00:13:48.400]  就是要問他要選永生還是永火
[00:13:48.400 --> 00:13:51.040]  我立刻收回那顆色
[00:13:51.040 --> 00:13:52.560]  眼睛都不敢看他一眼
[00:13:52.560 --> 00:13:54.400]  用手擠一點點火
[00:13:54.400 --> 00:13:55.960]  然後纔跟他說
[00:13:55.960 --> 00:13:57.440]  神很愛你啊
[00:13:57.440 --> 00:14:00.280]  這個免費的禮物你愛不愛啊
[00:14:00.280 --> 00:14:01.720]  他竟然說要
[00:14:01.720 --> 00:14:04.120]  免費的 當然要啦
[00:14:04.120 --> 00:14:06.480]  呆了 整個呆了
[00:14:06.480 --> 00:14:08.480]  免費 免費的當然要
[00:14:08.480 --> 00:14:09.720]  你這樣就說要
[00:14:09.720 --> 00:14:11.560]  你想清楚了
[00:14:11.560 --> 00:14:14.160]  回頭一看 不知道什麼時候阿妹已經進來了
[00:14:14.160 --> 00:14:15.360]  我知道沒有時間了
[00:14:15.360 --> 00:14:16.680]  跟爹地說
[00:14:16.680 --> 00:14:19.760]  神送禮物給你 你也要接受纔行
[00:14:19.760 --> 00:14:21.680]  我跟你缺席祈禱
[00:14:21.680 --> 00:14:23.240]  我說一句 你跟我一句
[00:14:23.240 --> 00:14:24.160]  好不好
[00:14:24.160 --> 00:14:25.360]  他都說好
[00:14:25.360 --> 00:14:27.440]  開始祈禱 我又害怕了
[00:14:27.440 --> 00:14:29.560]  我爹地要跟我說
[00:14:29.560 --> 00:14:31.920]  我是個罪人
[00:14:31.920 --> 00:14:33.600]  糟了 不知道他有什麼反應
[00:14:33.600 --> 00:14:35.160]  我又要挾着眼
[00:14:35.160 --> 00:14:36.800]  我又再一次過來了
[00:14:36.800 --> 00:14:38.960]  爹地是一字一句地跟着祈禱
[00:14:38.960 --> 00:14:41.760]  而且我聽到他的聲音 好像嬰兒一樣
[00:14:41.760 --> 00:14:44.560]  祈願我跟阿妹都是一念累水
[00:14:44.560 --> 00:14:48.280]  再回頭跟爹地說
[00:14:48.280 --> 00:14:50.960]  我們是個個都很爲他得到神的福音
[00:14:50.960 --> 00:14:54.360]  平安和永遠的生命而開心
[00:14:54.360 --> 00:14:55.360]  我很感謝神
[00:14:55.360 --> 00:14:58.640]  雖然我是絕口笨舌 又膽小
[00:14:58.640 --> 00:15:00.560]  但是神藉着祂自己的說話
[00:15:00.560 --> 00:15:01.760]  和很多人的見證
[00:15:01.760 --> 00:15:03.760]  不斷地鼓勵和幫助我
[00:15:03.760 --> 00:15:05.880]  我很感恩爹地終於接受了福音
[00:15:05.880 --> 00:15:07.760]  希望大家都得到鼓勵
[00:15:07.760 --> 00:15:09.160]  爲神祖見證
[00:15:09.160 --> 00:15:10.760]  因爲知道愛我們的神
[00:15:10.760 --> 00:15:12.160]  叫萬事都互相效力
[00:15:12.160 --> 00:15:13.960]  叫愛神的人得益全
[00:15:13.960 --> 00:15:15.360]  謝謝
[00:15:15.360 --> 00:15:18.360]  不知道大家有沒有一些福音對象
[00:15:18.360 --> 00:15:20.760]  你很不敢說的
[00:15:20.760 --> 00:15:25.360]  我們現在一起大家爲這個對象祈禱好嗎
[00:15:25.360 --> 00:15:30.560]  在心裏面祈禱
[00:15:30.560 --> 00:15:35.760]  天父你知道我們最關心的人是誰
[00:15:35.760 --> 00:15:38.760]  特別是還沒有認識福音的人
[00:15:38.760 --> 00:15:42.360]  我們在這個時候將他們交在自己的手當中
[00:15:42.360 --> 00:15:46.960]  感謝主將Petula這個見證告訴我們
[00:15:46.960 --> 00:15:49.360]  叫我們不需要懼怕
[00:15:49.360 --> 00:15:55.560]  讓我們勇敢地向着主的能力開口
[00:15:55.560 --> 00:15:58.160]  將福音告訴他們
[00:15:58.160 --> 00:16:00.360]  祝禰賜給我們機會
[00:16:00.360 --> 00:16:05.560]  賜給我們愛心
[00:16:05.560 --> 00:16:07.560]  感謝祈禱奉耶穌名靠
[00:16:07.560 --> 00:16:11.360]  阿們
[00:16:11.360 --> 00:16:13.560]  見到一個人信主
[00:16:13.560 --> 00:16:15.960]  特別他是真心信主
[00:16:15.960 --> 00:16:18.160]  徹底地改變
[00:16:18.160 --> 00:16:20.760]  離開罪惡的捆綁
[00:16:20.760 --> 00:16:22.960]  去敬拜神
[00:16:22.960 --> 00:16:25.960]  很感謝神的
[00:16:25.960 --> 00:16:29.560]  這個婦人在問耶穌一個問題
[00:16:29.560 --> 00:16:31.560]  就是在哪裏敬拜
[00:16:31.560 --> 00:16:35.360]  是不是在山上在耶路撒冷呢
[00:16:35.360 --> 00:16:38.160]  耶穌就去回答他
[00:16:38.160 --> 00:16:40.760]  在四章二十三節
[00:16:40.760 --> 00:16:42.760]  他說:時候將到
[00:16:42.760 --> 00:16:43.960]  現在
[00:16:43.960 --> 00:16:45.560]  現今就是了
[00:16:45.560 --> 00:16:47.360]  真正拜父的
[00:16:47.360 --> 00:16:50.560]  要用心靈和誠實拜他
[00:16:50.560 --> 00:16:53.160]  因爲父要這樣的人拜他
[00:16:53.160 --> 00:16:54.560]  神是個靈
[00:16:54.560 --> 00:16:55.960]  所以拜他的
[00:16:55.960 --> 00:16:59.760]  必須用心靈和誠實拜他
[00:16:59.760 --> 00:17:01.760]  這裏說到敬拜
[00:17:01.760 --> 00:17:05.960]  是一種真誠的愛的表示
[00:17:05.960 --> 00:17:09.160]  耶穌說得比較清楚
[00:17:09.160 --> 00:17:11.160]  如果你敬拜我
[00:17:11.160 --> 00:17:15.160]  你是真心愛我的意思
[00:17:15.160 --> 00:17:19.760]  心靈不僅是真誠
[00:17:19.760 --> 00:17:22.160]  更加是很真心的
[00:17:22.160 --> 00:17:26.160]  對準神的一種愛的敬拜
[00:17:26.160 --> 00:17:28.760]  所以大家記得我們敬拜神
[00:17:28.760 --> 00:17:32.360]  沒錯,是有形式的,我們今天也有形式的
[00:17:32.360 --> 00:17:34.560]  唱詩之聲的祈禱
