
[00:00:00.000 --> 00:00:07.000]  今日我想說的題目是「落被猜派的群體」
[00:02:10.000 --> 00:02:12.000]  剛過了禮拜二
[00:02:12.000 --> 00:02:14.000]  我們又去了油麻地
[00:02:14.000 --> 00:02:21.000]  和天梯和其他油麻地區的教務同工一起祈禱
[00:02:21.000 --> 00:02:23.000]  做甚麼事呢
[00:02:23.000 --> 00:02:25.000]  因為上個禮拜
[00:02:25.000 --> 00:02:27.000]  或者可能是再上個禮拜
[00:02:27.000 --> 00:02:29.000]  油麻地的疫情爆得很厲害
[00:02:29.000 --> 00:02:36.000]  大家覺得要為油麻地這個社區祈禱
[00:02:36.000 --> 00:02:39.000]  邵斌和阿偉用他們的隊工
[00:02:39.000 --> 00:02:41.000]  去了油麻地一年多兩年
[00:02:41.000 --> 00:02:43.000]  所以我們是有份的
[00:02:43.000 --> 00:02:45.000]  所以又被主感動
[00:02:45.000 --> 00:02:49.000]  去到一起為疫區祈禱
[00:02:49.000 --> 00:02:52.000]  祈禱完就好了
[00:02:52.000 --> 00:02:53.000]  我們分了四條隊
[00:02:53.000 --> 00:02:55.000]  就直接行驅
[00:02:55.000 --> 00:02:57.000]  主給我們的訊息是甚麼呢
[00:02:57.000 --> 00:03:00.000]  原來我們都是祭司
[00:03:00.000 --> 00:03:04.000]  要在疫症蔓延的時刻
[00:03:04.000 --> 00:03:07.000]  站在活人與死人之間
[00:03:07.000 --> 00:03:09.000]  好像當年摩西的那個狀況
[00:03:09.000 --> 00:03:11.000]  摩西和亞倫的那個狀況
[00:03:11.000 --> 00:03:14.000]  站在活人與死人之間
[00:03:14.000 --> 00:03:16.000]  祈禱
[00:03:16.000 --> 00:03:18.000]  為那個地方
[00:03:18.000 --> 00:03:20.000]  為那裏的人代求
[00:03:20.000 --> 00:03:23.000]  嘩
[00:03:23.000 --> 00:03:25.000]  所以我們就出去了
[00:03:25.000 --> 00:03:27.000]  有些同工有些領事館
[00:03:27.000 --> 00:03:33.000]  就直接去之前被圍封的區域裏面去祈禱
[00:03:33.000 --> 00:03:34.000]  當然了
[00:03:34.000 --> 00:03:38.000]  順便有些同工都去果欄買手信
[00:03:38.000 --> 00:03:42.000]  因為聽說他們很怕被圍封
[00:03:42.000 --> 00:03:45.000]  那些水果比較便宜
[00:03:45.000 --> 00:03:47.000]  這樣也是好的
[00:03:47.000 --> 00:03:49.000]  幫襯一下振興經濟
[00:03:49.000 --> 00:03:56.000]  昨天我在家庭區域的隊工群組裏面
[00:03:56.000 --> 00:04:00.000]  我又收到兩個同工的訊息
[00:04:00.000 --> 00:04:02.000]  他們兩個都是甚麼呢
[00:04:02.000 --> 00:04:08.000]  分別來自去探訪兩個家庭
[00:04:08.000 --> 00:04:13.000]  這兩個家庭都是有丈夫離世
[00:04:13.000 --> 00:04:18.000]  我看到那個訊息回來的時候
[00:04:18.000 --> 00:04:22.000]  就告訴我其中一個家人去探望他的時候
[00:04:22.000 --> 00:04:25.000]  有機會跟他分享福音
[00:04:25.000 --> 00:04:30.000]  結果那個太太就信了耶穌
[00:04:30.000 --> 00:04:33.000]  另一家人也有分享福音
[00:04:33.000 --> 00:04:37.000]  雖然沒說到他信了
[00:04:37.000 --> 00:04:41.000]  但也說到他們的心得安慰
[00:04:41.000 --> 00:04:44.000]  因為你有沒有發覺
[00:04:44.000 --> 00:04:47.000]  我們身邊有很多很有需要的人
[00:04:47.000 --> 00:04:49.000]  就在你周圍
[00:04:49.000 --> 00:04:52.000]  就在你住的地方、工作的地方、生活的地方
[00:04:52.000 --> 00:04:57.000]  有很多人其實是很有需要圍著你的
[00:04:57.000 --> 00:05:00.000]  而你知不知道
[00:05:00.000 --> 00:05:05.000]  主常常會呼召熟悉的人
[00:05:05.000 --> 00:05:07.000]  差派我們出去
[00:05:07.000 --> 00:05:10.000]  去到不同地方、去到不同群體
[00:05:10.000 --> 00:05:14.000]  去作成祂的旨意
[00:05:14.000 --> 00:05:16.000]  我想問問弟兄姊妹
[00:05:16.000 --> 00:05:20.000]  如果今天主的呼召臨到你
[00:05:20.000 --> 00:05:23.000]  你會不會回應呢
[00:05:23.000 --> 00:05:26.000]  不過如果你先回應
[00:05:26.000 --> 00:05:28.000]  你會想一下
[00:05:28.000 --> 00:05:32.000]  其實不是我願意就行了
[00:05:32.000 --> 00:05:34.000]  我們真的要什麼
[00:05:34.000 --> 00:05:36.000]  如果被差派出去
[00:05:36.000 --> 00:05:38.000]  我們就真的要什麼
[00:05:38.000 --> 00:05:40.000]  要出去
[00:05:40.000 --> 00:05:44.000]  不是坐在螢幕前面
[00:05:44.000 --> 00:05:47.000]  不是坐著就行了
[00:05:47.000 --> 00:05:49.000]  可能我們真的要付諸行動
[00:05:49.000 --> 00:05:52.000]  而在這個付諸行動裡面
[00:05:52.000 --> 00:05:54.000]  有機會會面對什麼
[00:05:54.000 --> 00:05:56.000]  就是我們要付代價
[00:05:56.000 --> 00:05:58.000]  我們會面對艱難
[00:05:58.000 --> 00:06:00.000]  我們會面對挑戰
[00:06:00.000 --> 00:06:03.000]  甚至更加嚴重的
[00:06:03.000 --> 00:06:06.000]  是我們會面對凶險
[00:06:06.000 --> 00:06:09.000]  如果想到這個點
[00:06:09.000 --> 00:06:12.000]  你派我出去
[00:06:12.000 --> 00:06:14.000]  你感動我、你呼召我
[00:06:14.000 --> 00:06:16.000]  派我出去
[00:06:16.000 --> 00:06:18.000]  但是我要付這些代價
[00:06:18.000 --> 00:06:20.000]  弟兄姊妹
[00:06:20.000 --> 00:06:23.000]  你的決定會不會有改變呢
[00:06:23.000 --> 00:06:25.000]  你今天會不會仍然
[00:06:25.000 --> 00:06:28.000]  因為周圍有很多有需要的人
[00:06:28.000 --> 00:06:30.000]  主呼召你、感動你
[00:06:30.000 --> 00:06:32.000]  你仍然願意出去
[00:06:32.000 --> 00:06:35.000]  即使我們要付上一些代價
[00:06:35.000 --> 00:06:39.000]  甚至要面對凶險和艱難
[00:06:39.000 --> 00:06:44.000]  所以我今天很想透過一兩段經文
[00:06:44.000 --> 00:06:46.000]  和大家去看看
[00:06:46.000 --> 00:06:48.000]  主耶穌差人出去的時候
[00:06:48.000 --> 00:06:50.000]  其實祂怎麼說的呢
[00:06:50.000 --> 00:06:53.000]  祂怎麼和那些被猜出去的人說
[00:06:53.000 --> 00:06:55.000]  猜出去的狀況
[00:06:55.000 --> 00:06:57.000]  我們要怎麼去面對呢
[00:06:57.000 --> 00:07:00.000]  我們一起看路加福音第十章
[00:07:00.000 --> 00:07:02.000]  一至二十節
[00:07:02.000 --> 00:07:04.000]  我們再一次祈禱
[00:07:04.000 --> 00:07:06.000]  天父我們多謝祢
[00:07:06.000 --> 00:07:09.000]  因為祢與我們同在
[00:07:09.000 --> 00:07:10.000]  所以聖靈啊
[00:07:10.000 --> 00:07:14.000]  我們求祢在接下來這一段時間
[00:07:14.000 --> 00:07:17.000]  主當我們透過祢的說話
[00:07:17.000 --> 00:07:18.000]  祢的真理
[00:07:18.000 --> 00:07:20.000]  去更深認識祢的時候
[00:07:20.000 --> 00:07:22.000]  聖靈祢就在我們心裡面動功
[00:07:22.000 --> 00:07:24.000]  叫我們捉實祢的說話
[00:07:24.000 --> 00:07:26.000]  明白祢的心意
[00:07:26.000 --> 00:07:28.000]  以致我們活在這個地上
[00:07:28.000 --> 00:07:30.000]  能夠作成祢的功
[00:07:30.000 --> 00:07:32.000]  作成主祢的旨意
[00:07:32.000 --> 00:07:33.000]  讚美祢
[00:07:33.000 --> 00:07:35.000]  願祢真的將我們心靈裡面
[00:07:35.000 --> 00:07:39.000]  所有的雜質都除掉
[00:07:39.000 --> 00:07:41.000]  要我們有一個清心
[00:07:41.000 --> 00:07:43.000]  來領受祢的說話
[00:07:43.000 --> 00:07:44.000]  多謝主
[00:07:44.000 --> 00:07:45.000]  聽我們的禱告
[00:07:45.000 --> 00:07:46.000]  奉耶穌基督的名
[00:07:46.000 --> 00:07:48.000]  在下面
[00:07:48.000 --> 00:07:50.000]  弟兄姊妹
[00:07:50.000 --> 00:07:52.000]  我看這段經文可能大家都很熟
[00:07:52.000 --> 00:07:54.000]  這裡就說一件事
[00:07:54.000 --> 00:07:56.000]  就是住警察派出70個人
[00:07:56.000 --> 00:07:59.000]  有些版本就說72個人
[00:07:59.000 --> 00:08:00.000]  無論怎樣也好
[00:08:00.000 --> 00:08:03.000]  總之就是警察派一群人出去
[00:08:03.000 --> 00:08:05.000]  兩個兩個這樣去
[00:08:05.000 --> 00:08:07.000]  都很符合我們現在的限聚令
[00:08:07.000 --> 00:08:09.000]  兩個兩個這樣出去
[00:08:09.000 --> 00:08:11.000]  去哪裡呢
[00:08:11.000 --> 00:08:13.000]  各城各地方
[00:08:13.000 --> 00:08:16.000]  沒有說哪一個城市
[00:08:16.000 --> 00:08:18.000]  總之就是到處去
[00:08:18.000 --> 00:08:19.000]  70個人
[00:08:19.000 --> 00:08:20.000]  或者72個人
[00:08:20.000 --> 00:08:22.000]  分成三十多隊
[00:08:22.000 --> 00:08:24.000]  到處去
[00:08:24.000 --> 00:08:28.000]  這裡看到一件事
[00:08:28.000 --> 00:08:31.000]  主是會打發人出去的
[00:08:31.000 --> 00:08:33.000]  是會打發人出去的
[00:08:33.000 --> 00:08:35.000]  為什麼會打發人出去呢
[00:08:35.000 --> 00:08:37.000]  第一件事我看到的是什麼
[00:08:37.000 --> 00:08:39.000]  如果我們看第十六節
[00:08:39.000 --> 00:08:41.000]  看第十六節
[00:08:41.000 --> 00:08:43.000]  第十六節
[00:08:43.000 --> 00:08:45.000]  這裡說什麼呢
[00:08:45.000 --> 00:08:47.000]  這裡主要是說
[00:08:47.000 --> 00:08:49.000]  他跟門徒說
[00:08:49.000 --> 00:08:52.000]  聽從你的就是聽從我
[00:08:52.000 --> 00:08:55.000]  棄絕你的就是棄絕我
[00:08:55.000 --> 00:08:57.000]  不過最後說了一句話
[00:08:57.000 --> 00:09:00.000]  棄絕耶穌的就等於棄絕誰
[00:09:00.000 --> 00:09:04.000]  就是棄絕猜耶穌來的那位
[00:09:04.000 --> 00:09:06.000]  即是天父 即是上帝
[00:09:06.000 --> 00:09:09.000]  所以我第一件事想說的是什麼呢
[00:09:09.000 --> 00:09:14.000]  就是耶穌自己本身也是一個被猜派的生命
[00:09:14.000 --> 00:09:18.000]  是被父神猜派來到這個世上
[00:09:18.000 --> 00:09:21.000]  是作成父神的心意
[00:09:21.000 --> 00:09:27.000]  所以他很明白被猜派的狀況是怎樣的
[00:09:27.000 --> 00:09:31.000]  耶穌來這個世上做什麼呢
[00:09:31.000 --> 00:09:34.000]  就是作成父的旨意
[00:09:34.000 --> 00:09:38.000]  醫治 傳道 趕鬼
[00:09:38.000 --> 00:09:42.000]  這是他行常去到各城各鄉會做的事
[00:09:42.000 --> 00:09:44.000]  但是更重要的是
[00:09:44.000 --> 00:09:47.000]  他最大的作為是什麼呢
[00:09:47.000 --> 00:09:49.000]  就是完成那個救恩
[00:09:49.000 --> 00:09:51.000]  死在十字架上
[00:09:51.000 --> 00:09:53.000]  要釋放人
[00:09:53.000 --> 00:09:56.000]  即是從罪的滾燒裡釋放人出來
[00:09:56.000 --> 00:10:00.000]  這個也是天國的信息的一部份
[00:10:00.000 --> 00:10:05.000]  所以耶穌本身自己是一個被猜派的生命
[00:10:05.000 --> 00:10:09.000]  他也會猜派熟悉他的人
[00:10:09.000 --> 00:10:14.000]  去到各城各地方做同樣的工作
[00:10:14.000 --> 00:10:19.000]  有人就會問 究竟這七十個人是什麼人呢
[00:10:19.000 --> 00:10:23.000]  如果看第十六節就會知道
[00:10:23.000 --> 00:10:26.000]  是瞞徒
[00:10:26.000 --> 00:10:28.000]  因為他一直在說話
[00:10:28.000 --> 00:10:29.000]  跟這班人在說話
[00:10:29.000 --> 00:10:31.000]  這班人還沒出去
[00:10:31.000 --> 00:10:35.000]  到了第十六節他就跟瞞徒說
[00:10:35.000 --> 00:10:39.000]  這七十個人是瞞徒
[00:10:39.000 --> 00:10:42.000]  瞞徒有什麼特質呢
[00:10:42.000 --> 00:10:44.000]  有什麼資格呢
[00:10:44.000 --> 00:10:46.000]  你是不是瞞徒呢
[00:10:46.000 --> 00:10:47.000]  你問你旁邊的人
[00:10:47.000 --> 00:10:52.000]  你是不是瞞徒呢
[00:10:52.000 --> 00:10:54.000]  記住是這個門
[00:10:54.000 --> 00:10:57.000]  不是木字邊的門
[00:10:57.000 --> 00:10:58.000]  是瞞徒
[00:10:58.000 --> 00:11:00.000]  瞞徒有什麼特質呢
[00:11:00.000 --> 00:11:02.000]  前一點的經文
[00:11:02.000 --> 00:11:04.000]  剛才我們讀了第十章
[00:11:04.000 --> 00:11:06.000]  一到二十節
[00:11:06.000 --> 00:11:10.000]  我們再看九章
[00:11:10.000 --> 00:11:12.000]  九章的五十七節到六十二節
[00:11:12.000 --> 00:11:14.000]  我們又一起讀這段經文
[00:11:14.000 --> 00:11:15.000]  我們一起讀
[00:11:15.000 --> 00:11:17.000]  預備 一 二 起
[00:11:17.000 --> 00:11:19.000]  他們走路的時候
[00:11:19.000 --> 00:11:21.000]  有一人對耶穌說
[00:11:21.000 --> 00:11:23.000]  你無論往哪裡去
[00:11:23.000 --> 00:11:25.000]  我要跟從你
[00:11:25.000 --> 00:11:26.000]  耶穌說
[00:11:26.000 --> 00:11:27.000]  狐狸有動
[00:11:27.000 --> 00:11:29.000]  天空的飛鳥有窩
[00:11:29.000 --> 00:11:32.000]  只是人子沒有枕頭的地方
[00:11:32.000 --> 00:11:34.000]  又對一個人說
[00:11:34.000 --> 00:11:36.000]  跟從我來
[00:11:36.000 --> 00:11:37.000]  那人說
[00:11:37.000 --> 00:11:41.000]  主 容我先回去埋葬我的父親
[00:11:41.000 --> 00:11:42.000]  耶穌說
[00:11:42.000 --> 00:11:45.000]  任憑死人埋葬他們的死人
[00:11:45.000 --> 00:11:48.000]  你只管去前陽神國的道
[00:11:48.000 --> 00:11:50.000]  又有一人說
[00:11:50.000 --> 00:11:52.000]  主 我要跟從你
[00:11:52.000 --> 00:11:56.000]  但容我先去辭別我家裡的人
[00:11:56.000 --> 00:11:57.000]  耶穌說
[00:11:57.000 --> 00:11:59.000]  守附著來
[00:11:59.000 --> 00:12:00.000]  向後看的
[00:12:00.000 --> 00:12:02.000]  不配進神的國
[00:12:02.000 --> 00:12:05.000]  耶穌說完這一堆東西
[00:12:05.000 --> 00:12:08.000]  接著緊接十章的第一節
[00:12:08.000 --> 00:12:10.000]  十章的第一節說什麼?
[00:12:10.000 --> 00:12:13.000]  「這是以後」
[00:12:13.000 --> 00:12:16.000]  十章第一節緊接前
[00:12:16.000 --> 00:12:17.000]  就是剛才我們讀的那段經文
[00:12:17.000 --> 00:12:19.000]  那段經文是說
[00:12:19.000 --> 00:12:23.000]  那些跟從耶穌的人的特質
[00:12:23.000 --> 00:12:24.000]  心態
[00:12:24.000 --> 00:12:27.000]  或者那種要求是怎樣
[00:12:27.000 --> 00:12:29.000]  其實原來門徒
[00:12:29.000 --> 00:12:30.000]  我們簡稱
[00:12:30.000 --> 00:12:33.000]  那些願意跟從耶穌的人
[00:12:33.000 --> 00:12:35.000]  就是耶穌基督的門徒
[00:12:35.000 --> 00:12:38.000]  有這些特質
[00:12:38.000 --> 00:12:40.000]  所以弟兄姊妹
[00:12:40.000 --> 00:12:42.000]  今天我們說
[00:12:42.000 --> 00:12:45.000]  如果主是一個打發工人
[00:12:45.000 --> 00:12:48.000]  差派人出去的主
[00:12:48.000 --> 00:12:51.000]  他差派什麼人呢?
[00:12:51.000 --> 00:12:53.000]  他就是差那些願意跟從
[00:12:53.000 --> 00:12:56.000]  願意付上代價
[00:12:56.000 --> 00:13:01.000]  願意作為主的工人
[00:13:01.000 --> 00:13:03.000]  我們就要問
[00:13:03.000 --> 00:13:06.000]  其實我們是不是這樣的人呢?
[00:13:06.000 --> 00:13:08.000]  工人是主打發的
[00:13:08.000 --> 00:13:11.000]  如果我們看第二節
[00:13:11.000 --> 00:13:14.000]  耶穌跟這班門徒說什麼?
[00:13:14.000 --> 00:13:18.000]  「你們看,要收的莊稼很多」
[00:13:18.000 --> 00:13:19.000]  他是不是在稻田那裡呢?
[00:13:19.000 --> 00:13:20.000]  其實不是
[00:13:20.000 --> 00:13:23.000]  其實他是告訴大家
[00:13:23.000 --> 00:13:25.000]  用一個當時的生活狀況
[00:13:25.000 --> 00:13:27.000]  一個農耕社會的狀況
[00:13:27.000 --> 00:13:29.000]  去告訴門徒
[00:13:29.000 --> 00:13:31.000]  用作比喻
[00:13:31.000 --> 00:13:36.000]  要接觸、要拯救的人很多
[00:13:36.000 --> 00:13:39.000]  好像那些已經成熟的莊稼一樣
[00:13:39.000 --> 00:13:41.000]  要準備收割了
[00:13:41.000 --> 00:13:43.000]  如果不收割的話
[00:13:43.000 --> 00:13:46.000]  這些莊稼、這些農作物
[00:13:46.000 --> 00:13:47.000]  就會腐爛了
[00:13:47.000 --> 00:13:49.000]  就會死了
[00:13:49.000 --> 00:13:51.000]  但是耶穌也說了一個情況
[00:13:51.000 --> 00:13:52.000]  就是說
[00:13:52.000 --> 00:13:55.000]  即使你們這七十個人出去也好
[00:13:55.000 --> 00:13:58.000]  他說作工的人少
[00:13:58.000 --> 00:14:00.000]  所以他吩咐門徒說什麼呢?
[00:14:00.000 --> 00:14:02.000]  除了你們出發之外
[00:14:02.000 --> 00:14:05.000]  你更加要求莊稼的主
[00:14:05.000 --> 00:14:09.000]  打發更多的工人去收割
[00:14:09.000 --> 00:14:10.000]  所以我們說
[00:14:10.000 --> 00:14:17.000]  打發工人是主的工作
[00:14:17.000 --> 00:14:19.000]  他會猜牌
[00:14:19.000 --> 00:14:20.000]  他會感動
[00:14:20.000 --> 00:14:22.000]  他會呼召
[00:14:22.000 --> 00:14:24.000]  但是回應的是誰呢?
[00:14:24.000 --> 00:14:27.000]  回應就是我們
[00:14:27.000 --> 00:14:29.000]  就是那些願意跟從的人
[00:14:29.000 --> 00:14:33.000]  就是那些屬主、跟從主的生命
[00:14:33.000 --> 00:14:35.000]  所以各位姐妹
[00:14:35.000 --> 00:14:39.000]  如果我們說我們是屬主的
[00:14:39.000 --> 00:14:41.000]  我們是跟從主的
[00:14:41.000 --> 00:14:42.000]  其實反過來
[00:14:42.000 --> 00:14:46.000]  我們都是那些樂意被主猜牌的人
[00:14:46.000 --> 00:14:48.000]  我們都是那些收割的工人
[00:14:48.000 --> 00:14:51.000]  是為主作成收割的工作
[00:14:51.000 --> 00:14:54.000]  好讓那些生命在腐爛之前
[00:14:54.000 --> 00:14:57.000]  就能夠被收割了
[00:14:57.000 --> 00:15:00.000]  如果你看第一節
[00:15:00.000 --> 00:15:01.000]  我們說
[00:15:01.000 --> 00:15:04.000]  耶穌差派這七十個人出去
[00:15:04.000 --> 00:15:08.000]  是不是這七十個人自己走出去就可以了?
[00:15:08.000 --> 00:15:10.000]  是不是他們自己做事的呢?
[00:15:10.000 --> 00:15:11.000]  其實不是的
[00:15:11.000 --> 00:15:12.000]  你再看一看
[00:15:12.000 --> 00:15:14.000]  第一節的最後說什麼?
[00:15:14.000 --> 00:15:16.000]  去哪裡?
[00:15:16.000 --> 00:15:18.000]  耶穌差派他們出去之後
[00:15:18.000 --> 00:15:22.000]  說往自己所要到的各城各地方去
[00:15:22.000 --> 00:15:23.000]  即是什麼?
[00:15:23.000 --> 00:15:28.000]  即是原來不只是這些收割的工人
[00:15:28.000 --> 00:15:31.000]  這些門徒去到各城各地方
[00:15:31.000 --> 00:15:33.000]  是誰都會去的
[00:15:33.000 --> 00:15:35.000]  是耶穌自己都會去的
[00:15:35.000 --> 00:15:38.000]  好像我們就是那些先頭部隊
[00:15:38.000 --> 00:15:40.000]  那些門徒就是那些先頭部隊
[00:15:40.000 --> 00:15:42.000]  去到不同的地方
[00:15:42.000 --> 00:15:47.000]  然後耶穌稍後都會去到各城各地方
[00:15:47.000 --> 00:15:50.000]  去作成父神的心意
[00:15:50.000 --> 00:15:53.000]  所以我們出去的時候
[00:15:53.000 --> 00:15:57.000]  有沒有看到神的同在呢?
[00:15:57.000 --> 00:16:00.000]  我們不是做自己的事
[00:16:00.000 --> 00:16:02.000]  今天我們很多的服事
[00:16:02.000 --> 00:16:04.000]  今天我們很多的接觸
[00:16:04.000 --> 00:16:06.000]  我們很多的作工
[00:16:06.000 --> 00:16:08.000]  不是作成自己心裡的事
[00:16:08.000 --> 00:16:11.000]  不是作成自己的興趣
[00:16:11.000 --> 00:16:14.000]  不是要按自己的慾望來做事
[00:16:14.000 --> 00:16:18.000]  其實我們是在做上帝吩咐我們做的事
[00:16:18.000 --> 00:16:21.000]  我們是同儲同工的
[00:16:21.000 --> 00:16:25.000]  所以我們知道不是我們單打獨鬥
[00:16:25.000 --> 00:16:27.000]  不是我們自把自為
[00:16:27.000 --> 00:16:31.000]  而是神與我們同在
[00:16:31.000 --> 00:16:34.000]  如果我們看第九節
[00:16:34.000 --> 00:16:39.000]  其實這群人被打發出去是做什麼的?
[00:16:39.000 --> 00:16:41.000]  被打發出去是做什麼的?
[00:16:41.000 --> 00:16:42.000]  第九節說什麼?
[00:16:42.000 --> 00:16:46.000]  他說去到某個城某個地方
[00:16:46.000 --> 00:16:48.000]  你就要做什麼?
[00:16:48.000 --> 00:16:51.000]  醫治那類的病人
[00:16:51.000 --> 00:16:56.000]  跟他們說神的國臨近你們了
[00:16:56.000 --> 00:16:59.000]  我從這裡看到兩件事
[00:16:59.000 --> 00:17:01.000]  其實當我們被差派出去的時候
[00:17:01.000 --> 00:17:03.000]  我們一定會做的
[00:17:03.000 --> 00:17:06.000]  第一就是醫治
[00:17:06.000 --> 00:17:09.000]  帶來肉身的醫治
[00:17:09.000 --> 00:17:16.000]  這個不一定是剛才成光說的筋骨痛
[00:17:16.000 --> 00:17:21.000]  不只是疾病那麼簡單
[00:17:21.000 --> 00:17:25.000]  其實醫治可以是心靈裡面的醫治
[00:17:25.000 --> 00:17:27.000]  可以叫人得釋放
[00:17:27.000 --> 00:17:31.000]  可以從情緒裡面被釋放
[00:17:31.000 --> 00:17:32.000]  被安慰
[00:17:32.000 --> 00:17:33.000]  被舒緩
[00:17:33.000 --> 00:17:37.000]  這是屬於醫治的一部分
[00:17:37.000 --> 00:17:39.000]  當我們被差派出去
[00:17:39.000 --> 00:17:41.000]  會帶來人的肉身
[00:17:41.000 --> 00:17:44.000]  肉體上的得醫治
[00:17:44.000 --> 00:17:46.000]  不是我們的能力
[00:17:46.000 --> 00:17:49.000]  是神的能力在我們身上
[00:17:49.000 --> 00:17:51.000]  不單止要帶來醫治
[00:17:51.000 --> 00:17:54.000]  還要對城裡面的人說什麼?
[00:17:54.000 --> 00:17:56.000]  神的國臨近你們了
[00:17:56.000 --> 00:18:00.000]  我體會神的國臨近一個城市
[00:18:00.000 --> 00:18:05.000]  就是說那個救恩要來到那個城裡面
[00:18:05.000 --> 00:18:07.000]  所以這個是屬於什麼?
[00:18:07.000 --> 00:18:10.000]  是靈魂得拯救
[00:18:10.000 --> 00:18:13.000]  神的國要進入那個城裡面
[00:18:13.000 --> 00:18:16.000]  進入人的心裡面
[00:18:16.000 --> 00:18:18.000]  所以我會在這裡體會
[00:18:18.000 --> 00:18:20.000]  當我們被差派出去
[00:18:20.000 --> 00:18:22.000]  進入某個地方的時候
[00:18:22.000 --> 00:18:25.000]  那裡會帶來肉身得幫助
[00:18:25.000 --> 00:18:28.000]  靈魂得拯救
[00:18:28.000 --> 00:18:29.000]  有這兩件事發生
[00:18:29.000 --> 00:18:31.000]  但不止這兩件事
[00:18:31.000 --> 00:18:32.000]  如果你再看這段經文
[00:18:32.000 --> 00:18:34.000]  你一路看下去的時候
[00:18:34.000 --> 00:18:39.000]  後面耶穌是不是跟門徒說了很多城市?
[00:18:39.000 --> 00:18:40.000]  說了很多城市
[00:18:40.000 --> 00:18:43.000]  有什麼城市?
[00:18:43.000 --> 00:18:45.000]  哥拉遜
[00:18:45.000 --> 00:18:47.000]  白菜大
[00:18:47.000 --> 00:18:49.000]  加伯隆
[00:18:49.000 --> 00:18:50.000]  還有什麼?
[00:18:50.000 --> 00:18:51.000]  推羅
[00:18:51.000 --> 00:18:53.000]  西頓
[00:18:53.000 --> 00:18:59.000]  這些城市其實都有一個說法
[00:18:59.000 --> 00:19:08.000]  如果那些走在哥拉遜、白菜大、加伯隆那些神跡騎士
[00:19:08.000 --> 00:19:10.000]  走在推羅西頓
[00:19:10.000 --> 00:19:13.000]  推羅西頓基本上是海邊的城市
[00:19:13.000 --> 00:19:16.000]  很多外邦人聚居的地方
[00:19:16.000 --> 00:19:22.000]  加伯隆、哥拉遜、白菜大那些就是猶太人聚居的地方
[00:19:22.000 --> 00:19:25.000]  他說了一件事
