
[00:00:00.000 --> 00:00:04.500]  早安!希望愛!雲端的弟兄姊妹平安!
[00:03:39.500 --> 00:03:42.500]  是值得我們學習的
[00:03:42.500 --> 00:03:47.500]  還有那個賣紫色布皮職場上的女強人
[00:03:47.500 --> 00:03:50.500]  愛主的莉迪亞
[00:03:50.500 --> 00:03:52.500]  她也是一個愛主的
[00:03:52.500 --> 00:03:57.500]  還有跟丈夫同心侍奉的百居拉Piscilla
[00:03:57.500 --> 00:03:59.500]  都是我們的好榜樣
[00:03:59.500 --> 00:04:03.500]  願我們都能夠活出他們的美好來
[00:04:03.500 --> 00:04:06.500]  我們還要祝福我們的媽媽們
[00:04:06.500 --> 00:04:07.500]  有健康的身體
[00:04:07.500 --> 00:04:09.500]  還有美好的身材
[00:04:09.500 --> 00:04:13.500]  最棒的智商情商和神商
[00:04:13.500 --> 00:04:18.500]  積極正面神見神愛也人見人愛
[00:04:18.500 --> 00:04:20.500]  好豐富
[00:04:20.500 --> 00:04:22.500]  姐妹們祝你們母親節
[00:04:22.500 --> 00:04:25.500]  祝我們母親節快樂
[00:04:25.500 --> 00:04:28.500]  為自己過一個最有創意
[00:04:28.500 --> 00:04:30.500]  又最有意義的母親節
[00:04:30.500 --> 00:04:33.500]  讓我們一起來聽一首
[00:04:33.500 --> 00:04:36.500]  有為我勇敢的媽媽
[00:04:36.500 --> 00:04:38.500]  因為這個是一個重錄
[00:04:38.500 --> 00:04:41.500]  所以我們沒有辦法把這個歌放進去
[00:04:41.500 --> 00:04:42.500]  但是姐妹們
[00:04:42.500 --> 00:04:43.500]  我會把這首詩歌
[00:04:43.500 --> 00:04:45.500]  送到你們個人的群裡面
[00:04:45.500 --> 00:04:48.500]  所以你們自己在自己的時間裡面
[00:04:48.500 --> 00:04:50.500]  也可以聽聽這首
[00:04:50.500 --> 00:04:52.500]  為我們勇敢的媽媽
[00:04:52.500 --> 00:04:55.500]  真的是大家你喜歡這首詩歌嗎
[00:04:55.500 --> 00:04:57.500]  當孩子小的時候
[00:04:57.500 --> 00:04:58.500]  我們做媽媽的
[00:04:58.500 --> 00:05:01.500]  實在是用足了18般的武藝
[00:05:01.500 --> 00:05:04.500]  要來保護他們教育他們
[00:05:04.500 --> 00:05:05.500]  別人學什麼
[00:05:05.500 --> 00:05:08.500]  我們的孩子一樣也不可以漏掉
[00:05:08.500 --> 00:05:10.500]  哈雷路亞讚美主
[00:05:10.500 --> 00:05:13.500]  讓我們一起來低頭禱告感謝神
[00:05:13.500 --> 00:05:15.500]  親愛的天父主耶穌聖靈保衛
[00:05:15.500 --> 00:05:18.500]  是我們用感恩的心來到你面前
[00:05:18.500 --> 00:05:21.500]  主耶穌我們謝謝你賜給我們
[00:05:21.500 --> 00:05:24.500]  愛我們養育我們
[00:05:24.500 --> 00:05:26.500]  一生帶領我們的母親
[00:05:26.500 --> 00:05:29.500]  主啊就好像你一樣的愛我們
[00:05:29.500 --> 00:05:32.500]  常常的將我們藏在你的翅膀下
[00:05:32.500 --> 00:05:35.500]  放在你的眼中如同人
[00:05:35.500 --> 00:05:37.500]  主耶穌在這個特別的日子裡頭
[00:05:37.500 --> 00:05:38.500]  我們要來尊榮你
[00:05:38.500 --> 00:05:40.500]  我們要來感謝你
[00:05:40.500 --> 00:05:43.500]  真的是願祝你們在我們的中間
[00:05:43.500 --> 00:05:46.500]  得到你們當得配得的榮耀和尊榮
[00:05:46.500 --> 00:05:47.500]  謝謝你主耶穌
[00:05:47.500 --> 00:05:49.500]  繼續打開我們心中的耳朵
[00:05:49.500 --> 00:05:51.500]  讓我們能夠聽到
[00:05:51.500 --> 00:05:53.500]  你給我們從天上來的信息
[00:05:53.500 --> 00:05:56.500]  好讓我們的生命得以進步
[00:05:56.500 --> 00:05:57.500]  得有改變
[00:05:57.500 --> 00:05:58.500]  謝謝你主耶穌
[00:05:58.500 --> 00:06:00.500]  我們這樣恭敬的禱告
[00:06:00.500 --> 00:06:02.500]  奉耶穌基督的名
[00:06:02.500 --> 00:06:03.500]  阿們
[00:06:03.500 --> 00:06:05.500]  大家還記得嗎
[00:06:05.500 --> 00:06:09.500]  3月24號我們華盛頓州就封城了
[00:06:09.500 --> 00:06:11.500]  本來是說只封兩個禮拜的
[00:06:11.500 --> 00:06:13.500]  後來又延到5月4號
[00:06:13.500 --> 00:06:17.500]  週一州長又宣布要延到6月1號
[00:06:17.500 --> 00:06:19.500]  那對這個一延再延的決定
[00:06:19.500 --> 00:06:20.500]  你是怎麼想呢
[00:06:20.500 --> 00:06:22.500]  很不以為然嗎
[00:06:22.500 --> 00:06:23.500]  焦急嗎
[00:06:23.500 --> 00:06:24.500]  憤怒嗎
[00:06:24.500 --> 00:06:25.500]  擔心嗎
[00:06:25.500 --> 00:06:28.500]  前幾週有兩三個千個人
[00:06:28.500 --> 00:06:32.500]  跑到我們華盛頓州的首都奧林匹克
[00:06:32.500 --> 00:06:34.500]  去抗議封城
[00:06:34.500 --> 00:06:36.500]  最近還有很多的國家政府
[00:06:36.500 --> 00:06:38.500]  說要告我們中國
[00:06:38.500 --> 00:06:42.500]  臉書上面還有許許多多的基督徒
[00:06:42.500 --> 00:06:46.500]  都很強勢批評這個攻擊那個
[00:06:46.500 --> 00:06:50.500]  我們在媒體上看到了人的不安和浮躁
[00:06:50.500 --> 00:06:52.500]  當然還有人是感恩的啦
[00:06:52.500 --> 00:06:54.500]  可以在家裡面上班
[00:06:54.500 --> 00:07:00.500]  不必在那個擁擠的交通裡面趕來趕去
[00:07:00.500 --> 00:07:02.500]  有時間可以做點好吃的
[00:07:02.500 --> 00:07:05.500]  一家人一起運動散步
[00:07:05.500 --> 00:07:08.500]  前兩天我的一個朋友說到
[00:07:08.500 --> 00:07:11.500]  他說這一次的疫情是挪亞方舟之後
[00:07:11.500 --> 00:07:14.500]  地上最嚴重的災難
[00:07:14.500 --> 00:07:17.500]  這也是一個非常引人深思的問題
[00:07:17.500 --> 00:07:20.500]  你有沒有算過挪亞和他的妻子
[00:07:20.500 --> 00:07:22.500]  三個兒子三個媳婦
[00:07:22.500 --> 00:07:24.500]  在方舟你們待了多久啊
[00:07:24.500 --> 00:07:26.500]  剛才有人說四十天
[00:07:26.500 --> 00:07:27.500]  其實不是
[00:07:27.500 --> 00:07:31.500]  那我們來看一下創世紀第七章二十四節說
[00:07:31.500 --> 00:07:35.500]  水勢浩大在地上共一百五十天
[00:07:35.500 --> 00:07:40.500]  你知道一百五十天除以三十就是五個月
[00:07:40.500 --> 00:07:43.500]  他們在方舟裡頭待了五個月
[00:07:43.500 --> 00:07:46.500]  每天除了吃喝拉撒睡
[00:07:46.500 --> 00:07:48.500]  方舟是挪亞造的
[00:07:48.500 --> 00:07:51.500]  但整個結構是上帝設計的
[00:07:51.500 --> 00:07:55.500]  但我們不知道有沒有空調有沒有窗戶
[00:07:55.500 --> 00:08:01.500]  我們只知道說他們在方舟裡頭待了五個月
[00:08:01.500 --> 00:08:04.500]  到了創世紀八章第四節的時候又說
[00:08:04.500 --> 00:08:06.500]  七月十七號的時候
[00:08:06.500 --> 00:08:09.500]  方舟停在雅拉拉山上
[00:08:09.500 --> 00:08:11.500]  那水漸漸的消
[00:08:11.500 --> 00:08:13.500]  到了十月一號的時候
[00:08:13.500 --> 00:08:16.500]  山頂都出現了
[00:08:16.500 --> 00:08:19.500]  十三節說到了挪亞六百零一歲的時候
[00:08:19.500 --> 00:08:23.500]  正月初一地面上的水都乾了
[00:08:23.500 --> 00:08:26.500]  挪亞撤去了方舟的蓋觀看
[00:08:26.500 --> 00:08:29.500]  便見地面上都乾了
[00:08:29.500 --> 00:08:33.500]  到了二月二十七號地就都乾了
[00:08:33.500 --> 00:08:35.500]  然後神對挪亞說
[00:08:35.500 --> 00:08:37.500]  你們都可以出方舟了
[00:08:37.500 --> 00:08:40.500]  你們全家人都可以出方舟了
[00:08:40.500 --> 00:08:42.500]  所以在雅拉拉山上
[00:08:42.500 --> 00:08:46.500]  挪亞一家跟那些無數的動物又待了多久
[00:08:46.500 --> 00:08:50.500]  七個月你能夠想像嗎
[00:08:50.500 --> 00:08:53.500]  這樣從頭到尾一整個算起來
[00:08:53.500 --> 00:08:55.500]  一共是一年又十天
[00:08:55.500 --> 00:08:58.500]  你能夠想像挪亞一家怎麼過的嗎
[00:08:58.500 --> 00:09:04.500]  同樣的我們目前全球有三百多萬人確診
[00:09:04.500 --> 00:09:06.500]  已經有二十四萬人死亡
[00:09:06.500 --> 00:09:10.500]  單說我們美國人確診的就有一百多萬
[00:09:10.500 --> 00:09:15.500]  死亡的到今天已經將近有八萬多人了
[00:09:15.500 --> 00:09:20.500]  四月份失業率已經到14.7%了
[00:09:20.500 --> 00:09:25.500]  這個疫情對人有不同的影響
[00:09:25.500 --> 00:09:27.500]  有的人失去了親人
[00:09:27.500 --> 00:09:30.500]  特別是今天我們說有很多的人
[00:09:30.500 --> 00:09:33.500]  他們已經沒有母親
[00:09:33.500 --> 00:09:36.500]  可以跟他們一起慶祝母親節了
[00:09:36.500 --> 00:09:38.500]  這是一個很大的損失
[00:09:38.500 --> 00:09:40.500]  還有的人失去了工作
[00:09:40.500 --> 00:09:42.500]  金錢的損失
[00:09:42.500 --> 00:09:45.500]  最近還有人說接下來會有飢荒
[00:09:45.500 --> 00:09:47.500]  晚間新聞也一再說到
[00:09:47.500 --> 00:09:49.500]  因為肉工廠的感染
[00:09:49.500 --> 00:09:52.500]  工人無法工作
[00:09:52.500 --> 00:09:54.500]  市場上會缺肉
[00:09:54.500 --> 00:09:58.500]  可是我們說可是QSE還在百萬給萬free
[00:09:58.500 --> 00:10:01.500]  但是昨天朝晨就說了
[00:10:01.500 --> 00:10:04.500]  這個Safeway已經缺豬肉了
[00:10:04.500 --> 00:10:06.500]  所以是的會有影響的
[00:10:06.500 --> 00:10:07.500]  有影響的
[00:10:07.500 --> 00:10:09.500]  還有人說夏天來了
[00:10:09.500 --> 00:10:11.500]  疫情會稍微改善
[00:10:11.500 --> 00:10:12.500]  但是冬天一來
[00:10:12.500 --> 00:10:16.500]  就會帶下另外一波的病毒
[00:10:16.500 --> 00:10:18.500]  得過這種病的人
[00:10:18.500 --> 00:10:20.500]  這個病毒在身體裡面
[00:10:20.500 --> 00:10:22.500]  是不會完全消失的
[00:10:22.500 --> 00:10:26.500]  從此這個日子就不再一樣了
[00:10:26.500 --> 00:10:29.500]  我們每一個人也都不再一樣了
[00:10:29.500 --> 00:10:32.500]  對於這一連串沒完沒了的威脅
[00:10:32.500 --> 00:10:35.500]  我們要用什麼預備自己
[00:10:35.500 --> 00:10:39.500]  用什麼態度來看來面對
[00:10:39.500 --> 00:10:41.500]  才能夠讓我們裡面
[00:10:41.500 --> 00:10:43.500]  那個不能夠震動的國
[00:10:43.500 --> 00:10:46.500]  能夠穩定我們的心思意念
[00:10:46.500 --> 00:10:50.500]  為我們帶出一個新的方向
[00:10:50.500 --> 00:10:53.500]  也預備主再來的日子呢
[00:10:53.500 --> 00:10:55.500]  今天宣昭的經文
[00:10:55.500 --> 00:10:59.500]  在耶利米蘇哀歌的三章
[00:10:59.500 --> 00:11:01.500]  25節到26節裡頭說
[00:11:01.500 --> 00:11:03.500]  凡等候耶和華
[00:11:03.500 --> 00:11:05.500]  心裡尋求他的
[00:11:05.500 --> 00:11:07.500]  耶和華必施恩給他
[00:11:07.500 --> 00:11:09.500]  人仰望耶和華
[00:11:09.500 --> 00:11:11.500]  靜默等候他的救恩
[00:11:11.500 --> 00:11:13.500]  這緣是好的
[00:11:13.500 --> 00:11:16.500]  所以等候與仰望
[00:11:16.500 --> 00:11:18.500]  是我們今天的主題
[00:11:18.500 --> 00:11:19.500]  我們盼望
[00:11:19.500 --> 00:11:22.500]  我們能夠從等候中學習
[00:11:22.500 --> 00:11:25.500]  看到等候所能夠帶來的福分
[00:11:25.500 --> 00:11:27.500]  第一個我們大家來討論
[00:11:27.500 --> 00:11:29.500]  我們為什麼要等
[00:11:29.500 --> 00:11:31.500]  為什麼要等
[00:11:31.500 --> 00:11:34.500]  在傳道書三章11節的上半段
[00:11:34.500 --> 00:11:36.500]  告訴我們說我們一起來念
[00:11:36.500 --> 00:11:38.500]  神造萬物
[00:11:38.500 --> 00:11:40.500]  各按齊時成為美好
[00:11:40.500 --> 00:11:42.500]  神造萬物
[00:11:42.500 --> 00:11:44.500]  各按齊時成為美好
[00:11:44.500 --> 00:11:47.500]  神的時間是最準確的
[00:11:47.500 --> 00:11:48.500]  有句話說
[00:11:48.500 --> 00:11:50.500]  God never be hurry
[00:11:50.500 --> 00:11:53.500]  but he is always on time
[00:11:53.500 --> 00:11:54.500]  神從來不急
[00:11:54.500 --> 00:11:57.500]  但是他從來不遲到
[00:11:57.500 --> 00:11:59.500]  他也從來不誤事
[00:11:59.500 --> 00:12:00.500]  感謝主
[00:12:00.500 --> 00:12:02.500]  今天剛才我所做到的見證
[00:12:02.500 --> 00:12:05.500]  就是關於我出車禍的事情
[00:12:05.500 --> 00:12:07.500]  這是對我是一個非常大的提醒
[00:12:07.500 --> 00:12:09.500]  因為我是一個急性子的人
[00:12:09.500 --> 00:12:10.500]  我每次都覺得
[00:12:10.500 --> 00:12:12.500]  一定要不要浪費時間
[00:12:12.500 --> 00:12:13.500]  要趕快做這個
[00:12:13.500 --> 00:12:14.500]  趕快做那個
[00:12:14.500 --> 00:12:17.500]  所以每次都是在趕的時候就出事
[00:12:17.500 --> 00:12:20.500]  但是我們的神從來不急
[00:12:20.500 --> 00:12:21.500]  他也不出事
[00:12:21.500 --> 00:12:23.500]  他也不誤事
[00:12:23.500 --> 00:12:25.500]  所以這是我們弟兄姊妹
[00:12:25.500 --> 00:12:28.500]  我們大家都要學習的
[00:12:28.500 --> 00:12:29.500]  一個會做菜的人
[00:12:29.500 --> 00:12:31.500]  他就知道什麼叫做火候
[00:12:31.500 --> 00:12:34.500]  燒牛筋一定需要長時間
[00:12:34.500 --> 00:12:38.500]  看烤蛋糕要算的準確
[00:12:38.500 --> 00:12:42.500]  還有我們煮飯
[00:12:42.500 --> 00:12:44.500]  每種電鍋煮出來都不一樣
[00:12:44.500 --> 00:12:47.500]  我家用的是大同電鍋
[00:12:47.500 --> 00:12:49.500]  開關跳起來之後
[00:12:49.500 --> 00:12:51.500]  你一定要到等十分鐘
[00:12:51.500 --> 00:12:52.500]  你才可以開鍋
[00:12:52.500 --> 00:12:56.500]  那十分鐘好像是在等紅綠燈一樣的
[00:12:56.500 --> 00:12:58.500]  常常的叫人不耐煩
[00:12:58.500 --> 00:13:00.500]  但你又非等不可
[00:13:00.500 --> 00:13:02.500]  你不想急急忙忙的
[00:13:02.500 --> 00:13:05.500]  開出一鍋沒煮熟的米飯
[00:13:05.500 --> 00:13:06.500]  你也知道
[00:13:06.500 --> 00:13:10.500]  紅綠燈是保護我們的安全的
[00:13:10.500 --> 00:13:12.500]  所以等是必然的
[00:13:12.500 --> 00:13:15.500]  所以我們需要有等的智慧
[00:13:15.500 --> 00:13:17.500]  人不會苦一輩子
[00:13:17.500 --> 00:13:19.500]  只會苦一陣子
[00:13:19.500 --> 00:13:20.500]  你若不肯學
[00:13:20.500 --> 00:13:21.500]  不肯改
[00:13:21.500 --> 00:13:22.500]  不肯等
[00:13:22.500 --> 00:13:25.500]  你可能就要苦一輩子了
[00:13:25.500 --> 00:13:26.500]  聖經記載說
[00:13:26.500 --> 00:13:29.500]  挪亞蒙神的子嗣
[00:13:29.500 --> 00:13:32.500]  用一百年的時間建方舟
[00:13:32.500 --> 00:13:33.500]  在這個之前
[00:13:33.500 --> 00:13:35.500]  地沒有下過雨
[00:13:35.500 --> 00:13:36.500]  在一百年這之間
[00:13:36.500 --> 00:13:39.500]  挪亞是被人嘲笑諷刺的
[00:13:39.500 --> 00:13:42.500]  但挪亞能專心的等後生
[00:13:42.500 --> 00:13:46.500]  我們說亞伯拉罕用多少年等的生以上呢
[00:13:46.500 --> 00:13:47.500]  二十五年
[00:13:47.500 --> 00:13:52.500]  大家都知道摩西在曠野裡面四十年
[00:13:52.500 --> 00:13:54.500]  大衛從沙漠高他
[00:13:54.500 --> 00:13:57.500]  到他成為尤大人的王
[00:13:57.500 --> 00:14:00.500]  中間他也等了二十二年
[00:14:00.500 --> 00:14:02.500]  主耶穌十二歲
[00:14:02.500 --> 00:14:04.500]  順服他的母親瑪利亞
[00:14:04.500 --> 00:14:07.500]  離開聖耶路撒冷的聖殿
[00:14:07.500 --> 00:14:10.500]  一直到他全職出來服事
[00:14:10.500 --> 00:14:13.500]  中間他也等了十八年
[00:14:13.500 --> 00:14:18.500]  掃羅從大馬士革到被御建築
[00:14:18.500 --> 00:14:23.500]  一直到他後來成為被聖靈充滿的保羅
[00:14:23.500 --> 00:14:26.500]  中間是有十四年的時間
[00:14:26.500 --> 00:14:28.500]  等候是必然的
[00:14:28.500 --> 00:14:31.500]  撒旦他會迫害我們對神的信心
[00:14:31.500 --> 00:14:33.500]  讓我們失去耐心
[00:14:33.500 --> 00:14:35.500]  就變成了他的工具
[00:14:35.500 --> 00:14:39.500]  最近我們教會裡頭開了一個新移民的課
[00:14:39.500 --> 00:14:42.500]  開始說到神國的子民
[00:14:42.500 --> 00:14:45.500]  有三個不同階段的成熟度
[00:14:45.500 --> 00:14:48.500]  小子少年和父老
[00:14:48.500 --> 00:14:51.500]  這些都是從約翰一書裡頭來的
[00:14:51.500 --> 00:14:53.500]  小子就是說剛得救的
[00:14:53.500 --> 00:14:55.500]  像家裡面的baby
[00:14:55.500 --> 00:14:57.500]  肚子餓了就哭
[00:14:57.500 --> 00:14:59.500]  尿片濕了也哭
[00:14:59.500 --> 00:15:01.500]  不舒服不如意就用哭
[00:15:01.500 --> 00:15:04.500]  來提醒大人他的需要
[00:15:04.500 --> 00:15:07.500]  嬰兒是不能等也不會等的
[00:15:07.500 --> 00:15:10.500]  但是嬰兒慢慢長大了
[00:15:10.500 --> 00:15:12.500]  他們也會養成一個習慣
[00:15:12.500 --> 00:15:14.500]  培養出一些規矩來
[00:15:14.500 --> 00:15:16.500]  隨著他們的成熟
[00:15:16.500 --> 00:15:17.500]  他們會等了
[00:15:17.500 --> 00:15:20.500]  當他們進入了第二個階段的時候
[00:15:20.500 --> 00:15:23.500]  他們就會學習依靠主
[00:15:23.500 --> 00:15:25.500]  一個要被神使用的人
[00:15:25.500 --> 00:15:28.500]  必須要學會忍耐和等候
[00:15:28.500 --> 00:15:31.500]  不會等的是非常危險的
[00:15:31.500 --> 00:15:34.500]  那我們再說等什麼呢
[00:15:34.500 --> 00:15:36.500]  我們要等什麼呢
[00:15:36.500 --> 00:15:39.500]  在這個疫情當中我們等什麼
[00:15:39.500 --> 00:15:42.500]  等病毒都被消滅嗎
[00:15:42.500 --> 00:15:44.500]  等防疫苗出來嗎
[00:15:44.500 --> 00:15:47.500]  還是等那個能夠治病的藥呢
[00:15:47.500 --> 00:15:52.500]  他們說有的人在分析觀察說
[00:15:52.500 --> 00:15:56.500]  我們這一次的這個病毒
[00:15:56.500 --> 00:16:01.500]  要兩年的時間才能夠完全的控制住
[00:16:01.500 --> 00:16:04.500]  好啦就算說控制住了
[00:16:04.500 --> 00:16:08.500]  而且我們的身體病也醫治好了
[00:16:08.500 --> 00:16:10.500]  難道我們就永遠不死嗎
[00:16:10.500 --> 00:16:12.500]  那最重要的是什麼呢
[00:16:12.500 --> 00:16:15.500]  我們最重要的是永生
[00:16:15.500 --> 00:16:16.500]  那我們讀一下
[00:16:16.500 --> 00:16:20.500]  一起來讀傳道書三章十一節的後半段
[00:16:20.500 --> 00:16:25.500]  又將永生安置在世人的心裡
[00:16:25.500 --> 00:16:29.500]  然而神從此至終的作為
[00:16:29.500 --> 00:16:32.500]  人不能參透
[00:16:32.500 --> 00:16:33.500]  弟兄姊妹
[00:16:33.500 --> 00:16:35.500]  這裡跟我們講的非常的清楚
[00:16:35.500 --> 00:16:39.500]  神將永生安置在我們的心裡
[00:16:39.500 --> 00:16:42.500]  所以在這段等候的時間裡面
[00:16:42.500 --> 00:16:46.500]  我們應該如何的調整自己的腳步呢
[00:16:46.500 --> 00:16:48.500]  這一週小組聚會的時候
[00:16:48.500 --> 00:16:52.500]  我們學到耶穌是我們生命的救贖主
[00:16:52.500 --> 00:16:54.500]  聖靈住在我們的裡面
[00:16:54.500 --> 00:16:56.500]  指引我們幫助我們
[00:16:56.500 --> 00:17:01.500]  你學習把主權交給耶穌來掌管
[00:17:01.500 --> 00:17:05.500]  你就能夠走出一條平安的路
[00:17:05.500 --> 00:17:07.500]  但是我們往往的
[00:17:07.500 --> 00:17:13.500]  我們是要靠自己的聰明才智和恩賜的
[00:17:13.500 --> 00:17:16.500]  在真言書十六章第九節說
[00:17:16.500 --> 00:17:20.500]  一起來讀人心籌算自己的道路
[00:17:20.500 --> 00:17:23.500]  為耶華指引他的腳步
[00:17:23.500 --> 00:17:29.500]  所以當你靠著自己的聰明才智和恩賜的時候
[00:17:29.500 --> 00:17:34.500]  你會發現往往是計畫趕不上變化
[00:17:34.500 --> 00:17:36.500]  以色列人在曠野中四十年
[00:17:36.500 --> 00:17:38.500]  衣服沒有穿破
[00:17:38.500 --> 00:17:40.500]  鞋也沒有穿爛
[00:17:40.500 --> 00:17:43.500]  神供應他們一切的需要
[00:17:43.500 --> 00:17:45.500]  但是他們滿意嗎
[00:17:45.500 --> 00:17:47.500]  以色列人在曠野的經歷
[00:17:47.500 --> 00:17:51.500]  其實是我們基督徒屬靈生命的寫照
[00:17:51.500 --> 00:17:54.500]  我們若是不能跟上神的腳步
[00:17:54.500 --> 00:17:57.500]  照著祂雲柱、火柱的動向
[00:17:57.500 --> 00:17:59.500]  砸營、拔營
[00:17:59.500 --> 00:18:02.500]  我們就要像以色列人一樣
[00:18:02.500 --> 00:18:05.500]  倒閉在曠野中了
[00:18:05.500 --> 00:18:09.500]  就沒有辦法進入應許之地
[00:18:09.500 --> 00:18:13.500]  今天我們往往在等候時機
[00:18:13.500 --> 00:18:15.500]  等環境、等人
[00:18:15.500 --> 00:18:18.500]  但神的旨意和神的作為
[00:18:18.500 --> 00:18:21.500]  才是我們真正要尋找的
[00:18:21.500 --> 00:18:25.500]  然而神的旨意和神的作為
[00:18:25.500 --> 00:18:27.500]  往往是我們無法測度的
