
[00:00:00.000 --> 00:00:03.200]  我們踏入應該是第3個星期
[00:07:19.560 --> 00:07:21.960]  實際上保羅就是這樣的人
[00:07:21.960 --> 00:07:26.360]  今天和大家看菲勒比書一段經文
[00:07:26.360 --> 00:07:29.800]  大家知道保羅是一個很偉大的仕途
[00:07:29.800 --> 00:07:31.880]  一個巡迴的報道家
[00:07:31.880 --> 00:07:34.200]  當然他全副一脈建立教會
[00:07:34.200 --> 00:07:35.400]  有做很多這樣的工作
[00:07:35.400 --> 00:07:38.040]  今天我不是詳細講這些事情
[00:07:38.040 --> 00:07:39.640]  但從菲勒比書裏面來說
[00:07:39.640 --> 00:07:43.080]  我們看到保羅的生命當中
[00:07:43.080 --> 00:07:45.160]  他和每一個人接觸的時候
[00:07:45.160 --> 00:07:47.640]  他都能夠帶給人
[00:07:47.640 --> 00:07:51.240]  好像我剛纔所講的那種正面的影響
[00:07:51.240 --> 00:07:54.360]  無論他落在任何的境況當中
[00:07:54.360 --> 00:07:57.640]  他都能夠幫助別人看着神
[00:07:57.640 --> 00:08:00.120]  他都能夠幫助別人繼續跟隨主
[00:08:00.120 --> 00:08:04.680]  甚至他能夠讓別人因爲他的遭遇
[00:08:04.680 --> 00:08:08.680]  更加積極的更加有信心的去傳福音
[00:08:08.680 --> 00:08:12.120]  我們今天看的菲勒比書是第一章
[00:08:12.120 --> 00:08:16.200]  我們是看從第九節
[00:08:16.200 --> 00:08:18.040]  (咳嗽)
[00:08:18.040 --> 00:08:19.320]  開始
[00:08:19.320 --> 00:08:21.400]  (咳嗽)
[00:08:21.400 --> 00:08:22.200]  對不起
[00:08:22.200 --> 00:08:23.000]  I'm sorry
[00:08:23.000 --> 00:08:25.000]  擺張桌子挺好的
[00:08:25.000 --> 00:08:26.280]  擺一杯茶容易一點
[00:08:26.280 --> 00:08:28.280]  不用蹲下拿
[00:08:28.280 --> 00:08:30.840]  我們看看菲勒比書的第一章
[00:08:30.840 --> 00:08:33.720]  第九節到第十四節
[00:08:33.720 --> 00:08:34.760]  看看聖經裏面怎麼說
[00:08:34.760 --> 00:08:39.960]  這是保羅爲菲勒比基督徒做出的祈禱
[00:08:39.960 --> 00:08:41.960]  這裏說我爲你們祈禱的是什麼呢
[00:08:41.960 --> 00:08:48.760]  你們的愛心會不斷地跟真知識和判斷力一起增進
[00:08:48.760 --> 00:08:52.040]  使你們能夠選擇最好的
[00:08:52.040 --> 00:08:54.680]  在基督祭來的時候
[00:08:54.680 --> 00:08:57.160]  你們會純潔無可指責
[00:08:57.160 --> 00:09:03.800]  你們的生活會充滿着憑藉耶穌基督纔能有的人意果子
[00:09:03.800 --> 00:09:06.040]  黎永耀讚美上帝
[00:09:06.040 --> 00:09:07.320]  弟兄姐妹們
[00:09:07.320 --> 00:09:09.160]  我要你們知道
[00:09:09.160 --> 00:09:13.000]  我的遭遇反而是幫助了福音的進展
[00:09:13.000 --> 00:09:18.680]  結果皇宮警衛隊全體和在這裏所有其他的人
[00:09:18.680 --> 00:09:23.320]  都知道我是因着基督的緣故被囚禁的
[00:09:23.320 --> 00:09:28.600]  我坐牢卻使多半的信徒對主更有信心
[00:09:28.600 --> 00:09:36.120]  更加勇敢毫無畏懼地傳講上帝的信息
[00:09:36.120 --> 00:09:41.160]  在這段經文當中我們可以看到
[00:09:41.160 --> 00:09:44.840]  保羅很明顯是因爲傳福音的緣故被拘捕
[00:09:44.840 --> 00:09:47.480]  他覺得被不公平地對待
[00:09:47.480 --> 00:09:49.160]  要向凱撒上訴
[00:09:49.160 --> 00:09:53.000]  於是被壓解到羅馬
[00:09:53.000 --> 00:09:56.120]  而當保羅在羅馬監獄裏講的時候
[00:09:56.120 --> 00:09:57.720]  當然他接觸不到外面的人
[00:09:57.720 --> 00:10:00.600]  接觸到的是裏面的肉卒
[00:10:00.600 --> 00:10:02.760]  聖經告訴我們
[00:10:02.760 --> 00:10:07.880]  保羅在羅馬帶來了兩個很明顯的結果
[00:10:07.880 --> 00:10:09.720]  而我相信都是正面的結果
[00:10:09.720 --> 00:10:11.320]  看看結果是什麼
[00:10:11.320 --> 00:10:13.000]  保羅去到那裏很自然
[00:10:13.000 --> 00:10:15.880]  保羅是一個不可以不講福音的人
[00:10:15.880 --> 00:10:18.280]  所以他就將福音帶到羅馬
[00:10:18.280 --> 00:10:24.040]  而第一批聽到耶穌基督的福音的
[00:10:24.040 --> 00:10:26.040]  就是那幫御林軍
[00:10:26.040 --> 00:10:32.760]  就是皇宮裏面看管他的那些人
[00:10:32.760 --> 00:10:35.400]  而第二個結果是什麼呢
[00:10:35.400 --> 00:10:37.080]  第二個結果就是說
[00:10:37.080 --> 00:10:38.760]  保羅在坐牢之後
[00:10:38.760 --> 00:10:39.720]  聖經告訴我們
[00:10:39.720 --> 00:10:41.560]  很多人知道保羅來了
[00:10:41.560 --> 00:10:42.360]  爲什麼會來呢
[00:10:42.360 --> 00:10:43.560]  不是來傳福音
[00:10:43.560 --> 00:10:44.600]  是來坐牢
[00:10:44.600 --> 00:10:46.200]  是來向凱撒上訴
[00:10:46.200 --> 00:10:47.560]  而來到的時候
[00:10:47.560 --> 00:10:52.200]  這幫在羅馬信了主的人
[00:10:52.200 --> 00:10:55.560]  或者是流亡到羅馬的這幫基督徒
[00:10:55.560 --> 00:10:59.080]  不但沒有因爲保羅被抓去坐牢的緣故
[00:10:59.080 --> 00:11:00.120]  覺得是懼怕
[00:11:00.120 --> 00:11:02.760]  說傳福音會有這樣的制語
[00:11:02.760 --> 00:11:04.680]  沒有
[00:11:04.680 --> 00:11:07.240]  聖經說反而保羅讓這幫人
[00:11:07.240 --> 00:11:09.080]  因爲他經歷的緣故
[00:11:09.080 --> 00:11:14.200]  順心加添更加勇敢地傳福音
[00:11:14.200 --> 00:11:15.400]  我們發覺
[00:11:15.400 --> 00:11:18.360]  爲什麼保羅
[00:11:18.360 --> 00:11:20.760]  可以帶給他周圍的人
[00:11:20.760 --> 00:11:23.640]  有這樣的影響
[00:11:23.640 --> 00:11:25.000]  我相信從剛纔
[00:11:25.000 --> 00:11:30.120]  保羅爲菲拉比基督徒祈禱的內容裏面
[00:11:30.120 --> 00:11:32.200]  我們能夠找到一個端倪
[00:11:32.200 --> 00:11:33.880]  從這個圖稿裏面我們發覺
[00:11:33.880 --> 00:11:35.560]  保羅
[00:11:35.560 --> 00:11:36.840]  當他信耶穌之後
[00:11:36.840 --> 00:11:39.000]  他慢慢越來越掌握到
[00:11:39.000 --> 00:11:42.040]  從天賦而來的智慧
[00:11:42.040 --> 00:11:43.480]  他處事有智慧
[00:11:43.480 --> 00:11:45.400]  一會兒我再和大家分享
[00:11:45.400 --> 00:11:48.360]  保羅告訴我們
[00:11:48.360 --> 00:11:50.520]  他怎麼能夠讓人有智慧呢
[00:11:50.520 --> 00:11:51.560]  這裏保羅說
[00:11:51.560 --> 00:11:52.520]  基督徒
[00:11:52.520 --> 00:11:53.800]  我們大家知道
[00:11:53.800 --> 00:11:55.160]  在今天的社會當中
[00:11:55.160 --> 00:11:56.520]  給人有兩個不同的印象
[00:11:56.520 --> 00:11:57.400]  兩個極端
[00:11:57.400 --> 00:11:58.440]  一個是正面的印象
[00:11:58.440 --> 00:12:00.200]  一個是負面的印象
[00:12:00.200 --> 00:12:01.560]  當然我剛纔也提過
[00:12:01.560 --> 00:12:07.000]  正面的印象會讓人更加願意去接近基督教信仰
[00:12:07.000 --> 00:12:11.720]  負面的印象就推人遠的那樣
[00:12:11.720 --> 00:12:17.560]  基督徒其中一個最讓人有的正面印象是什麼
[00:12:17.560 --> 00:12:19.880]  人們都覺得基督徒是好的
[00:12:19.880 --> 00:12:23.160]  爲什麼
[00:12:23.160 --> 00:12:24.840]  因爲基督徒有愛心
[00:12:24.840 --> 00:12:27.720]  基督徒是講愛心的
[00:12:27.720 --> 00:12:30.520]  所以我們看到保羅的祈禱
[00:12:30.520 --> 00:12:37.560]  都是爲了讓基督徒的愛心能夠不斷地成長
[00:12:37.560 --> 00:12:38.920]  爲了祈禱
[00:12:38.920 --> 00:12:42.760]  基督徒有愛心是應該的
[00:12:42.760 --> 00:12:45.800]  我們應該是憑愛心去行事的
[00:12:45.800 --> 00:12:48.360]  愛心也能感動很多人
[00:12:48.360 --> 00:12:50.280]  不過不知道大家有沒有遇過
[00:12:50.280 --> 00:12:52.600]  有些人知道基督徒有愛心
[00:12:52.600 --> 00:12:55.960]  而且那些是無私的愛
[00:12:55.960 --> 00:13:00.440]  他又知道很多基督徒怕人說他沒有愛心
[00:13:00.440 --> 00:13:02.920]  於是利用這件事
[00:13:02.920 --> 00:13:04.840]  就說你要幫幫我
[00:13:04.840 --> 00:13:06.840]  幫幫我
[00:13:06.840 --> 00:13:09.880]  越來越多事情 不斷要求
[00:13:09.880 --> 00:13:12.440]  要你幫他做這件事 做那件事
[00:13:12.440 --> 00:13:14.600]  有沒有遇過這種人
[00:13:14.600 --> 00:13:16.840]  很明顯他是要利用你
[00:13:16.840 --> 00:13:20.200]  很明顯是要利用你這種怕人說你沒有愛心
[00:13:20.200 --> 00:13:24.280]  你基督徒應該有愛心 所以我要做得很有愛心
[00:13:24.280 --> 00:13:26.840]  去利用你
[00:13:26.840 --> 00:13:30.440]  去完成他自己一些個人的私用
[00:13:30.440 --> 00:13:33.000]  如果你遇到這種人
[00:13:33.000 --> 00:13:37.320]  我們是不是要繼續滿足他們的需要
[00:13:37.320 --> 00:13:41.080]  是不是要繼續什麼都好 我就去幫他
[00:13:41.080 --> 00:13:43.320]  如果不幫他就沒有愛心
[00:13:43.320 --> 00:13:44.680]  我們真的害怕
[00:13:44.680 --> 00:13:46.520]  我們要找一個問題
[00:13:46.520 --> 00:13:48.360]  到底如果我們繼續這樣做
[00:13:48.360 --> 00:13:54.280]  是否真的能夠進一步讓他可以認識我們的信仰
[00:13:54.280 --> 00:13:55.720]  我們繼續這樣做
[00:13:55.720 --> 00:14:00.040]  是否真的能夠讓他們去渴望追求耶穌基督
[00:14:00.040 --> 00:14:03.240]  還是相反地 基督徒就是這樣 要我做基督徒我就不願意
[00:14:03.240 --> 00:14:05.560]  不過不要緊 他肯幫我做事
[00:14:05.560 --> 00:14:08.040]  他能夠一樣東西幫我 又幫我
[00:14:08.040 --> 00:14:09.880]  何樂而不爲呢 也不要緊
[00:14:09.880 --> 00:14:16.120]  所以當我們看保羅爲比納比人的愛心祈禱的時候
[00:14:16.120 --> 00:14:18.120]  他不只是爲了愛心祈禱
[00:14:18.120 --> 00:14:19.400]  聖經剛纔怎麼說
[00:14:19.400 --> 00:14:26.040]  聖經說要求你的愛心會不斷地跟真知識
[00:14:26.040 --> 00:14:32.200]  和判斷力一起增進
[00:14:32.200 --> 00:14:35.480]  所以這個愛心不僅是愛心
[00:14:35.480 --> 00:14:38.520]  原來保羅教導我們不是有盲目的愛心
[00:14:38.520 --> 00:14:40.920]  所以其實是講智慧的
[00:14:40.920 --> 00:14:43.720]  他說你們的愛心要跟真知識
[00:14:43.720 --> 00:14:44.760]  這個真知識是什麼
[00:14:44.760 --> 00:14:48.600]  就是來自聖經所啓示的真理和教訓
[00:14:48.600 --> 00:14:50.440]  聖經教導我們做很多事情
[00:14:50.440 --> 00:14:55.960]  聖經不是說要我們幫他 不是這樣的意思
[00:14:55.960 --> 00:15:00.120]  聖經裏有很多道理幫助我們如何待人接物
[00:15:00.120 --> 00:15:04.200]  我們要知道聖經所啓示的原則是什麼
[00:15:04.200 --> 00:15:06.680]  第二樣東西 判斷力是什麼
[00:15:06.680 --> 00:15:12.680]  判斷力就是我們要了解當時的情況
[00:15:12.680 --> 00:15:15.960]  明白人的想法 人的感受
[00:15:15.960 --> 00:15:19.640]  也要考慮到我們每天早上拿張卡
[00:15:19.640 --> 00:15:25.560]  邀請你的朋友 或者負面的利弊
[00:15:25.560 --> 00:15:28.680]  然後我們作出一個合宜的決定
[00:15:28.680 --> 00:15:31.640]  和一些相應的行動
[00:15:31.640 --> 00:15:36.120]  所以當保羅爲菲律賓人祈禱的時候
[00:15:36.120 --> 00:15:38.200]  他是祈禱三樣東西的
[00:15:38.200 --> 00:15:40.360]  這三樣東西要連在一起
[00:15:40.360 --> 00:15:45.560]  愛心 還有真知識 還有判斷力
[00:15:45.560 --> 00:15:46.920]  都一起增長
[00:15:46.920 --> 00:15:48.680]  因爲當你能夠這樣的時候
[00:15:48.680 --> 00:15:52.600]  你才能夠做一個所謂明智的抉擇
[00:15:52.600 --> 00:15:54.120]  我們處事爲人
[00:15:54.120 --> 00:15:58.120]  如果能夠做這些明智的抉擇的時候
[00:15:58.120 --> 00:15:59.400]  其實在今天的社會當中
[00:15:59.400 --> 00:16:02.200]  是會帶來很正面的影響力的
[00:16:02.200 --> 00:16:05.320]  因爲人們是期待着有這樣的人
[00:16:05.320 --> 00:16:09.160]  能夠做一些有智慧的抉擇
[00:16:09.160 --> 00:16:11.480]  保羅我們說回這個人的時候
[00:16:11.480 --> 00:16:13.480]  他寫了很多書信
[00:16:13.480 --> 00:16:19.720]  有一本書信其實我們很少在教會講道的時候講的
[00:16:19.720 --> 00:16:21.480]  就是《肥理門書》
[00:16:21.480 --> 00:16:24.040]  有沒有人聽人講道講《肥理門書》
[00:16:24.040 --> 00:16:26.600]  很少的 一點都不多
[00:16:26.600 --> 00:16:27.880]  《肥理門書》很特別的
[00:16:27.880 --> 00:16:28.440]  爲什麼呢
[00:16:28.440 --> 00:16:33.320]  是全本《聖經》裏面唯一一本經卷是寫給個人的
[00:16:33.320 --> 00:16:35.480]  所有《聖經》是給大衛看的
[00:16:35.480 --> 00:16:39.400]  但是很明顯這本書是寫給肥理門這個人
[00:16:39.400 --> 00:16:41.080]  《肥理門書》
[00:16:41.080 --> 00:16:43.640]  但是爲什麼《肥理門書》只有一章
[00:16:43.640 --> 00:16:46.680]  會被納入在《聖經》裏面呢
[00:16:46.680 --> 00:16:49.560]  因爲其實原來《肥理門書》裏面所講的
[00:16:49.560 --> 00:16:51.000]  就是上帝的智慧
[00:16:51.000 --> 00:16:53.480]  就是屬天的智慧
[00:16:53.480 --> 00:16:56.040]  大家知道《肥理門書》的背景嗎
[00:16:56.040 --> 00:16:59.080]  《肥理門書》就是保羅寫給肥理門這個人
[00:16:59.080 --> 00:17:00.600]  他是一個財主
[00:17:00.600 --> 00:17:03.960]  也是有很多奴隸的主人
[00:17:03.960 --> 00:17:06.680]  保羅寫信給肥理門的原因是什麼呢
[00:17:06.680 --> 00:17:10.680]  因爲肥理門有一個奴隸叫做阿尼西姆
[00:17:10.680 --> 00:17:12.120]  本來是肥理門的奴隸
[00:17:12.120 --> 00:17:14.200]  但是有些原因《聖經》沒有詳細講
[00:17:14.200 --> 00:17:15.320]  就逃跑了
[00:17:15.320 --> 00:17:16.280]  不僅是逃跑
[00:17:16.280 --> 00:17:17.640]  而且是與大師徒
[00:17:17.640 --> 00:17:18.680]  什麼叫與大師徒
[00:17:18.680 --> 00:17:23.400]  就是與主人的財物一起走
[00:17:23.400 --> 00:17:26.280]  走到羅馬的時候
[00:17:26.280 --> 00:17:28.360]  就遇到保羅了
[00:17:28.360 --> 00:17:30.840]  和保羅聯繫了之後
[00:17:30.840 --> 00:17:34.680]  後來保羅就帶着阿尼西姆去信耶穌
[00:17:34.680 --> 00:17:35.640]  做了幾個徒
[00:17:35.640 --> 00:17:39.320]  於是就成爲主律的弟兄了
[00:17:39.320 --> 00:17:41.880]  當然保羅就知道
[00:17:41.880 --> 00:17:43.160]  哦 你是一個奴隸
[00:17:43.160 --> 00:17:44.120]  你的主人是誰
[00:17:44.120 --> 00:17:45.160]  肥理門
[00:17:45.160 --> 00:17:46.360]  我認識肥理門
[00:17:46.360 --> 00:17:48.040]  因爲肥理門是我的緣故
