
[00:00:00.000 --> 00:00:02.960]  上星期我們講了哥倫多前書第十三章
[00:01:41.280 --> 00:01:43.200]  原來愛這個字呢
[00:01:43.200 --> 00:01:44.560]  有一個人這樣說
[00:01:44.560 --> 00:01:47.680]  是the most abused and inflated word
[00:01:47.680 --> 00:01:48.640]  什麼意思呢?
[00:01:48.640 --> 00:01:50.640]  原來愛是很濫用
[00:01:50.640 --> 00:01:52.960]  我們是不是都說愛的,是吧?
[00:01:52.960 --> 00:01:58.240]  通常一談戀愛,你問他愛不愛,他是肯定愛的
[00:01:58.240 --> 00:02:00.240]  但是那個愛是什麼呢?
[00:02:00.240 --> 00:02:02.240]  就是有待驗證
[00:02:02.240 --> 00:02:06.640]  愛也是inflated,就是已經是通脹
[00:02:06.640 --> 00:02:08.880]  其實原本是很深意義的東西
[00:02:08.880 --> 00:02:11.920]  但是我們已經用得很濫
[00:02:11.920 --> 00:02:13.440]  到底什麼是愛呢?
[00:02:13.440 --> 00:02:15.680]  我記得大概一個月前
[00:02:15.680 --> 00:02:18.160]  小弟在這裡講道的時候
[00:02:18.160 --> 00:02:20.160]  就跟你看了這段聖經
[00:02:20.160 --> 00:02:22.480]  看了利未記的聖經
[00:02:22.480 --> 00:02:25.920]  他在講怎樣才是愛人如己
[00:02:25.920 --> 00:02:26.960]  有沒有印象?
[00:02:26.960 --> 00:02:28.240]  這樣的愛
[00:02:28.240 --> 00:02:29.600]  這個愛是怎樣呢?
[00:02:29.600 --> 00:02:32.880]  原來人與人相處是要講誠信的
[00:02:32.880 --> 00:02:34.400]  不要說謊
[00:02:34.400 --> 00:02:35.680]  不要欺壓別人
[00:02:35.680 --> 00:02:37.680]  不要見別人under privilege(低層次)
[00:02:37.680 --> 00:02:39.920]  或者很欺負就欺負他
[00:02:39.920 --> 00:02:42.720]  你做官的,你審判要公正
[00:02:42.720 --> 00:02:46.000]  在我們關係裡面,我們要學習寬恕
[00:02:46.000 --> 00:02:48.000]  那天大概是講這些
[00:02:48.000 --> 00:02:51.760]  耶穌用了一句話去總結舊約
[00:02:51.760 --> 00:02:54.640]  或者總結這段經文講的是怎樣呢?
[00:02:54.640 --> 00:02:55.920]  請你們一起讀,好嗎?
[00:02:55.920 --> 00:02:57.120]  預備,1,2,3
[00:02:57.120 --> 00:03:09.360]  你要人怎樣對你,你就怎樣對人
[00:03:09.360 --> 00:03:13.440]  你要人怎樣對你,你就怎樣對人
[00:03:13.440 --> 00:03:15.280]  其實整個舊約
[00:03:15.280 --> 00:03:17.840]  律法的總綱就是在講這樣
[00:03:17.840 --> 00:03:21.040]  問題是,我今天很想告訴你
[00:03:21.040 --> 00:03:23.040]  這個是入門版
[00:03:23.040 --> 00:03:25.920]  是戀愛課程101
[00:03:25.920 --> 00:03:27.440]  為什麼呢?
[00:03:27.440 --> 00:03:28.800]  又是耶穌
[00:03:28.800 --> 00:03:30.960]  耶穌在約翰福音3章14節
[00:03:30.960 --> 00:03:32.400]  講了另一句經文
[00:03:32.400 --> 00:03:34.640]  他說:「我賜給你們一條」
[00:03:34.640 --> 00:03:35.680]  懂得背嗎?
[00:03:35.680 --> 00:03:38.400]  「新命令,乃是叫你們……」
[00:03:38.400 --> 00:03:40.880]  讀完它吧
[00:03:40.880 --> 00:03:44.800]  「我怎樣愛你們,你們也要怎樣相愛」
[00:03:44.800 --> 00:03:46.000]  問題來了
[00:03:46.000 --> 00:03:48.560]  為什麼無緣無故會有一個新命令?
[00:03:48.560 --> 00:03:50.800]  新命令是什麼?
[00:03:50.800 --> 00:03:53.280]  彼此相愛
[00:03:53.280 --> 00:03:54.800]  那舊命令呢?
[00:03:54.800 --> 00:03:58.480]  就是利未記在講愛人如己
[00:03:58.480 --> 00:04:00.720]  愛你的鄰舍如同自己
[00:04:00.720 --> 00:04:02.800]  你可能第一個問題就問
[00:04:02.800 --> 00:04:04.640]  兩樣東西差不多
[00:04:04.640 --> 00:04:07.440]  是不是所謂的換湯不換藥
[00:04:07.440 --> 00:04:10.080]  我們很多時候把東西包裝過,拿出去再賣
[00:04:10.080 --> 00:04:11.840]  就是希望賺多一層錢
[00:04:11.840 --> 00:04:13.440]  其實兩件事內容是一樣的
[00:04:13.440 --> 00:04:14.240]  是不是呢?
[00:04:14.240 --> 00:04:15.120]  不是
[00:04:15.120 --> 00:04:17.040]  這段經文它有新的地方
[00:04:17.040 --> 00:04:18.320]  就是它有註腳
[00:04:18.320 --> 00:04:19.920]  到底在講這個愛是怎樣
[00:04:19.920 --> 00:04:24.160]  「我怎樣愛你,你就怎樣彼此相愛」
[00:04:24.160 --> 00:04:29.040]  這句話是完全扭轉了舊約的看法
[00:04:29.040 --> 00:04:30.640]  為什麼這樣說呢?
[00:04:30.640 --> 00:04:34.080]  你記得大致上,你有少許印象
[00:04:34.080 --> 00:04:37.200]  利未記在講的是誠信、公正
[00:04:37.200 --> 00:04:39.440]  它在講你怎樣對我,我怎樣對你
[00:04:39.440 --> 00:04:41.920]  在講一個對等的愛
[00:04:41.920 --> 00:04:43.920]  明白什麼叫對等的愛嗎?
[00:04:43.920 --> 00:04:47.600]  我做初一,你做十五
[00:04:47.600 --> 00:04:49.120]  出了半斤力
[00:04:49.120 --> 00:04:51.360]  希望有八兩的回報
[00:04:51.360 --> 00:04:52.800]  是對等的
[00:04:52.800 --> 00:04:54.720]  我這樣對你,你這樣對我
[00:04:54.720 --> 00:04:55.840]  平等的
[00:04:55.840 --> 00:04:57.600]  但是在羅馬書
[00:04:57.600 --> 00:05:00.320]  或者在耶穌基督的教導裡面
[00:05:00.320 --> 00:05:03.840]  它展示的卻是一個不對等的愛
[00:05:03.840 --> 00:05:06.560]  記不記得耶穌怎樣教
[00:05:06.560 --> 00:05:09.360]  當有人打你一巴掌,你要怎樣呢?
[00:05:09.360 --> 00:05:12.640]  如果根據舊約
[00:05:12.640 --> 00:05:14.640]  你應該打他一巴掌的,你明不明白?
[00:05:14.640 --> 00:05:17.920]  Michel 也講過
[00:05:17.920 --> 00:05:19.920]  舊約的教導是他打完你一巴掌
[00:05:19.920 --> 00:05:21.920]  你可以打他一巴掌
[00:05:21.920 --> 00:05:23.920]  新約的教導就是他打完你一巴掌
[00:05:23.920 --> 00:05:25.920]  你要給他另一邊臉去打
[00:05:25.920 --> 00:05:27.920]  不單這樣
[00:05:27.920 --> 00:05:29.920]  當有人逼你走一里路
[00:05:29.920 --> 00:05:31.920]  你要自願走第二里路
[00:05:31.920 --> 00:05:33.920]  在《約翰福音》第十三章
[00:05:33.920 --> 00:05:35.920]  當耶穌最後晚餐的時候
[00:05:35.920 --> 00:05:37.920]  他做什麼呢?
[00:05:37.920 --> 00:05:39.920]  不記得了,不要緊
[00:05:39.920 --> 00:05:41.920]  到讀《約翰福音》的時候
[00:05:41.920 --> 00:05:43.920]  你就會有印象了
[00:05:43.920 --> 00:05:45.920]  他幫門徒洗腳
[00:05:45.920 --> 00:05:47.920]  在當時的處境文化
[00:05:47.920 --> 00:05:49.920]  是不會有一個老師
[00:05:49.920 --> 00:05:51.920]  幫他的學生洗腳
[00:05:51.920 --> 00:05:53.920]  不對等的愛
[00:05:53.920 --> 00:05:55.920]  我們今天很難不明白
[00:05:55.920 --> 00:05:57.920]  因為我們今天經常給幾十元
[00:05:57.920 --> 00:05:59.920]  或者一百元就拿一隻腳給人家洗
[00:05:59.920 --> 00:06:01.920]  還要跟他說
[00:06:01.920 --> 00:06:03.920]  大力一點
[00:06:03.920 --> 00:06:05.920]  那時候不是的
[00:06:05.920 --> 00:06:07.920]  幫人洗腳是很卑賤的工作
[00:06:07.920 --> 00:06:09.920]  耶穌是一個很尊貴的老師
[00:06:09.920 --> 00:06:11.920]  拉比他願意這樣做
[00:06:11.920 --> 00:06:13.920]  他彰顯的是一個不對等的愛
[00:06:15.920 --> 00:06:17.920]  原來自從耶穌基督來
[00:06:17.920 --> 00:06:19.920]  當祂說是一個新命令的時候
[00:06:19.920 --> 00:06:21.920]  轉變就是
[00:06:21.920 --> 00:06:23.920]  我們由對等的愛
[00:06:23.920 --> 00:06:25.920]  去到一個不對等的愛
[00:06:25.920 --> 00:06:27.920]  今天要說的
[00:06:27.920 --> 00:06:29.920]  就是這個下集
[00:06:29.920 --> 00:06:31.920]  什麼是不對等的愛
[00:06:31.920 --> 00:06:33.920]  保羅如何演繹這個愛呢?
[00:06:33.920 --> 00:06:35.920]  在哥林多前書
[00:06:35.920 --> 00:06:37.920]  第十三章第四節
[00:06:37.920 --> 00:06:39.920]  他就說
[00:06:39.920 --> 00:06:41.920]  愛是
[00:06:41.920 --> 00:06:43.920]  恆久忍耐
[00:06:43.920 --> 00:06:45.920]  又有恩慈
[00:06:45.920 --> 00:06:47.920]  我打錯了是哥林多前書
[00:06:47.920 --> 00:06:49.920]  十三章第四節
[00:06:49.920 --> 00:06:51.920]  什麼叫恆久忍耐?
[00:06:51.920 --> 00:06:53.920]  你覺不覺得很不浪漫?
[00:06:53.920 --> 00:06:55.920]  如果問你什麼是愛的時候
[00:06:55.920 --> 00:06:57.920]  你第一個答案當然是
[00:06:57.920 --> 00:06:59.920]  掛住啦,很想見你
[00:06:59.920 --> 00:07:01.920]  很想聽到你的聲音
[00:07:01.920 --> 00:07:03.920]  不捨得收線啦,你先收線,你先收線
[00:07:03.920 --> 00:07:05.920]  這些啦,是不是?
[00:07:05.920 --> 00:07:07.920]  你沒有經歷過嗎?
[00:07:07.920 --> 00:07:09.920]  沒理由的,我就說過了
[00:07:09.920 --> 00:07:11.920]  但是聖經一開始
[00:07:11.920 --> 00:07:13.920]  告訴你愛是什麼
[00:07:13.920 --> 00:07:15.920]  愛是恆久忍耐
[00:07:15.920 --> 00:07:17.920]  中文的忍字呢
[00:07:17.920 --> 00:07:19.920]  其實都挺絕的
[00:07:19.920 --> 00:07:21.920]  忍字是怎麼寫的?
[00:07:21.920 --> 00:07:23.920]  一把刀在心的上方
[00:07:23.920 --> 00:07:25.920]  就是叫忍
[00:07:25.920 --> 00:07:27.920]  原來你要愛一個人
[00:07:27.920 --> 00:07:29.920]  你要經歷的是
[00:07:29.920 --> 00:07:31.920]  很不舒服
[00:07:31.920 --> 00:07:33.920]  心如刀割
[00:07:33.920 --> 00:07:35.920]  很不舒服,而什麼叫恩慈呢?
[00:07:35.920 --> 00:07:37.920]  你什麼時候會覺得
[00:07:37.920 --> 00:07:39.920]  那個人很有恩慈
[00:07:39.920 --> 00:07:41.920]  很有kindness
[00:07:41.920 --> 00:07:43.920]  我自己這樣想
[00:07:43.920 --> 00:07:45.920]  當他很應該生氣
[00:07:45.920 --> 00:07:47.920]  但是他不生氣
[00:07:47.920 --> 00:07:49.920]  當他不需要付出
[00:07:49.920 --> 00:07:51.920]  但是為了你,他付出
[00:07:51.920 --> 00:07:53.920]  這個叫kindness
[00:07:53.920 --> 00:07:55.920]  他不需要做的
[00:07:55.920 --> 00:07:57.920]  他為了你的緣故,他做完
[00:07:57.920 --> 00:07:59.920]  這個叫kindness
[00:07:59.920 --> 00:08:01.920]  這個叫恩慈
[00:08:01.920 --> 00:08:03.920]  你想想,其實kindness
[00:08:03.920 --> 00:08:05.920]  這個字呢
[00:08:05.920 --> 00:08:07.920]  本身都很不合常理
[00:08:09.920 --> 00:08:11.920]  是不需要
[00:08:11.920 --> 00:08:13.920]  但是你做,就叫kindness
[00:08:13.920 --> 00:08:15.920]  所以或者這樣說
[00:08:15.920 --> 00:08:17.920]  在我今天講這篇道的內容之前
[00:08:17.920 --> 00:08:19.920]  讓我們有一個預設
[00:08:19.920 --> 00:08:21.920]  預期,就是今天講的愛呢
[00:08:21.920 --> 00:08:23.920]  是不合乎常理的
[00:08:23.920 --> 00:08:25.920]  是不make sense的
[00:08:25.920 --> 00:08:27.920]  或者用一個
[00:08:27.920 --> 00:08:29.920]  包裝一點的term是什麼呢?
[00:08:29.920 --> 00:08:31.920]  是超越常理的
[00:08:31.920 --> 00:08:33.920]  但你要有這個心理準備
[00:08:33.920 --> 00:08:35.920]  不然你一邊聽,就會說有沒有搞錯啊
[00:08:35.920 --> 00:08:37.920]  做不做到的
[00:08:37.920 --> 00:08:39.920]  我告訴你,這件事是不make sense的
[00:08:39.920 --> 00:08:41.920]  我很少講這些東西的
[00:08:41.920 --> 00:08:43.920]  但今天講的那篇道是不make sense的道
[00:08:43.920 --> 00:08:45.920]  好,繼續下
[00:08:45.920 --> 00:08:47.920]  愛是恆久忍耐,又有恩慈
[00:08:47.920 --> 00:08:49.920]  懂不懂得背下去啊?
[00:08:49.920 --> 00:08:51.920]  如果不懂的,一起讀吧
[00:08:51.920 --> 00:08:53.920]  好嗎?
[00:08:53.920 --> 00:08:55.920]  背得好像鬼一樣
[00:08:55.920 --> 00:08:57.920]  好,再來一遍
[00:08:57.920 --> 00:08:59.920]  預備,1,2,3
[00:08:59.920 --> 00:09:01.920]  愛是不疾度
[00:09:01.920 --> 00:09:03.920]  不自誇,不張狂
[00:09:03.920 --> 00:09:05.920]  不做害羞的事
[00:09:05.920 --> 00:09:07.920]  不追求自己的益處
[00:09:07.920 --> 00:09:09.920]  不輕易發怒
[00:09:09.920 --> 00:09:11.920]  不計算人的惡
[00:09:11.920 --> 00:09:13.920]  不喜歡不義,只喜歡真理
[00:09:13.920 --> 00:09:15.920]  凡是包容,凡是相信
[00:09:15.920 --> 00:09:17.920]  凡是盼望,凡是忍耐
[00:09:17.920 --> 00:09:19.920]  第四至七節
[00:09:19.920 --> 00:09:21.920]  就是有這麼多的phrases
[00:09:21.920 --> 00:09:23.920]  組成,很多的短句
[00:09:23.920 --> 00:09:25.920]  我今天也沒有興趣
[00:09:25.920 --> 00:09:27.920]  或者沒有時間跟你逐句去講
[00:09:27.920 --> 00:09:29.920]  什麼是妒忌,什麼是自誇
[00:09:29.920 --> 00:09:31.920]  什麼是張狂
[00:09:31.920 --> 00:09:33.920]  但我在這一堆的短句裡面
[00:09:33.920 --> 00:09:35.920]  想到幾個共通的特質
[00:09:35.920 --> 00:09:37.920]  我很想跟你分享一下
[00:09:37.920 --> 00:09:39.920]  這個特質,也想一下
[00:09:39.920 --> 00:09:41.920]  在我們的生命裡面
[00:09:41.920 --> 00:09:43.920]  會不會沒有了這些特質
[00:09:43.920 --> 00:09:45.920]  或者有一些他說不要有的特質
[00:09:45.920 --> 00:09:47.920]  今天要做的事情就是這樣
[00:09:47.920 --> 00:09:49.920]  第一,想跟你說的是
[00:09:49.920 --> 00:09:51.920]  愛是不疾度,不自誇,不張狂
[00:09:51.920 --> 00:09:53.920]  不求自己的益處,不輕易發怒
[00:09:53.920 --> 00:09:55.920]  不計算人的惡
[00:09:55.920 --> 00:09:57.920]  為什麼呢?
[00:09:57.920 --> 00:09:59.920]  不自誇,簡單來說就是不演戲
[00:09:59.920 --> 00:10:01.920]  不炫耀自己
[00:10:01.920 --> 00:10:03.920]  不張狂,張狂是
[00:10:03.920 --> 00:10:05.920]  puff up,其實你不厲害
[00:10:05.920 --> 00:10:07.920]  但我扮得很厲害
[00:10:07.920 --> 00:10:09.920]  吹得很大,就是叫puff up
[00:10:09.920 --> 00:10:11.920]  而當我去想起
[00:10:11.920 --> 00:10:13.920]  不計算人的惡
[00:10:13.920 --> 00:10:15.920]  我想起什麼呢?
[00:10:15.920 --> 00:10:17.920]  一個考牌官
[00:10:17.920 --> 00:10:19.920]  你認不認識有些朋友是這樣的
[00:10:19.920 --> 00:10:21.920]  他沒有拿著一塊板
[00:10:21.920 --> 00:10:23.920]  但他anytime都好像在挑剔你
[00:10:23.920 --> 00:10:25.920]  又遲到了
[00:10:25.920 --> 00:10:27.920]  看死你了
[00:10:27.920 --> 00:10:29.920]  又說錯話了
[00:10:29.920 --> 00:10:31.920]  又做錯a,做錯b
[00:10:31.920 --> 00:10:33.920]  做錯c,做錯d
[00:10:33.920 --> 00:10:35.920]  你身邊有沒有這樣的朋友
[00:10:35.920 --> 00:10:37.920]  你不要看旁邊那個很尷尬的
[00:10:37.920 --> 00:10:39.920]  他以為你說他是
[00:10:39.920 --> 00:10:41.920]  但我想說
[00:10:41.920 --> 00:10:43.920]  在這一堆的特徵裡面
[00:10:43.920 --> 00:10:45.920]  找到一樣東西
[00:10:45.920 --> 00:10:47.920]  你發不發覺highlight了
[00:10:47.920 --> 00:10:49.920]  黃色的那些字
[00:10:49.920 --> 00:10:51.920]  裡面全部都是很多你
[00:10:51.920 --> 00:10:53.920]  和我
[00:10:53.920 --> 00:10:55.920]  分得很清楚
[00:10:55.920 --> 00:10:57.920]  有些東西你有我沒有
[00:10:57.920 --> 00:10:59.920]  我記你,我有你沒有的
[00:10:59.920 --> 00:11:01.920]  我炫耀
[00:11:01.920 --> 00:11:03.920]  你沒有我都沒有的,我吹到我有
[00:11:03.920 --> 00:11:05.920]  自私自利
[00:11:05.920 --> 00:11:07.920]  你得罪我
[00:11:07.920 --> 00:11:09.920]  經常說很多就是惡
[00:11:09.920 --> 00:11:11.920]  原來第一個
[00:11:11.920 --> 00:11:13.920]  我們要記住
[00:11:13.920 --> 00:11:15.920]  在基督的愛裡面
[00:11:15.920 --> 00:11:17.920]  沒有比較
[00:11:17.920 --> 00:11:19.920]  no comparison
[00:11:19.920 --> 00:11:21.920]  當你想一下
[00:11:21.920 --> 00:11:23.920]  其實comparison
[00:11:23.920 --> 00:11:25.920]  比較這件事
[00:11:25.920 --> 00:11:27.920]  這個神
[00:11:27.920 --> 00:11:29.920]  其實就好像一些癌細胞
[00:11:29.920 --> 00:11:31.920]  在我們人和人之間的
[00:11:31.920 --> 00:11:33.920]  關係
[00:11:33.920 --> 00:11:35.920]  這個癌細胞有兩個特色
[00:11:35.920 --> 00:11:37.920]  第一就是contagious
[00:11:37.920 --> 00:11:39.920]  會令到身邊的人很喜歡比較
[00:11:39.920 --> 00:11:41.920]  當你很喜歡比較
[00:11:41.920 --> 00:11:43.920]  你旁邊的人會覺得
[00:11:43.920 --> 00:11:45.920]  他真的好一點,那就比較了
[00:11:45.920 --> 00:11:47.920]  當比較一多
[00:11:47.920 --> 00:11:49.920]  慢慢關係就團結
[00:11:49.920 --> 00:11:51.920]  其實有時候我經常說笑
[00:11:51.920 --> 00:11:53.920]  到底我們在拜
[00:11:53.920 --> 00:11:55.920]  是三一的神
[00:11:55.920 --> 00:11:57.920]  還是這個comparison
[00:11:57.920 --> 00:11:59.920]  你明白嗎
[00:11:59.920 --> 00:12:01.920]  就算基督徒
[00:12:01.920 --> 00:12:03.920]  很多比較
[00:12:03.920 --> 00:12:05.920]  一天到晚都比較
[00:12:05.920 --> 00:12:07.920]  甚至當你留意
[00:12:07.920 --> 00:12:09.920]  其實當comparison
[00:12:09.920 --> 00:12:11.920]  什麼時候出現呢
[00:12:11.920 --> 00:12:13.920]  你查一下聖經,其實在創世紀
[00:12:13.920 --> 00:12:15.920]  已經有
[00:12:15.920 --> 00:12:17.920]  蓋隱阿伯的故事
[00:12:17.920 --> 00:12:19.920]  第一個謀殺案
[00:12:19.920 --> 00:12:21.920]  源自比較
[00:12:21.920 --> 00:12:23.920]  這段經文
[00:12:23.920 --> 00:12:25.920]  這麼說
[00:12:25.920 --> 00:12:27.920]  耶和華看中了阿伯
[00:12:27.920 --> 00:12:29.920]  和他的供物,卻看不中
[00:12:29.920 --> 00:12:31.920]  蓋隱和他的供物
[00:12:31.920 --> 00:12:33.920]  蓋隱就非常生氣
[00:12:33.920 --> 00:12:35.920]  沉下臉來
[00:12:35.920 --> 00:12:37.920]  兩人正在田間
[00:12:37.920 --> 00:12:39.920]  蓋隱起來攻擊弟弟阿伯
[00:12:39.920 --> 00:12:41.920]  將他殺了
[00:12:41.920 --> 00:12:45.920]  這樣就死了
[00:12:45.920 --> 00:12:47.920]  我想表達的原來
[00:12:47.920 --> 00:12:49.920]  他們是不是有十怨九仇
[00:12:49.920 --> 00:12:51.920]  沒有
[00:12:51.920 --> 00:12:53.920]  純粹因為他做了一些事
[00:12:53.920 --> 00:12:55.920]  上帝喜悅,上帝悅納
[00:12:55.920 --> 00:12:57.920]  而我做了一些事,上帝沒有悅納
[00:12:57.920 --> 00:12:59.920]  上帝都不是憎恨我
[00:12:59.920 --> 00:13:01.920]  他只是悅納了旁邊那個
[00:13:01.920 --> 00:13:03.920]  妒忌
[00:13:03.920 --> 00:13:05.920]  妒忌
[00:13:05.920 --> 00:13:07.920]  衍生的是仇恨
[00:13:07.920 --> 00:13:09.920]  衍生的是罪惡
[00:13:09.920 --> 00:13:11.920]  最後衍生的是第一單的謀殺案
[00:13:11.920 --> 00:13:13.920]  聖經說得很好
[00:13:13.920 --> 00:13:15.920]  聖經提醒我們
[00:13:15.920 --> 00:13:17.920]  要與喜樂的人同喜樂
[00:13:17.920 --> 00:13:19.920]  要與哀哭的人
[00:13:19.920 --> 00:13:21.920]  但我發覺了一些事
[00:13:21.920 --> 00:13:23.920]  很有趣的
[00:13:23.920 --> 00:13:25.920]  一個月前,不是
[00:13:25.920 --> 00:13:27.920]  一個半月前
[00:13:27.920 --> 00:13:29.920]  1月27日,小弟在這裡講道
[00:13:29.920 --> 00:13:31.920]  那天很累
[00:13:31.920 --> 00:13:33.920]  累得很厲害
[00:13:33.920 --> 00:13:35.920]  那段時間工作壓力很大
[00:13:35.920 --> 00:13:37.920]  我回家很小地
[00:13:37.920 --> 00:13:39.920]  發一下歌詞
[00:13:39.920 --> 00:13:41.920]  寫一下兩句心聲
[00:13:41.920 --> 00:13:43.920]  我寫什麼呢?
[00:13:43.920 --> 00:13:45.920]  有時候很孤單,很寂寞
[00:13:45.920 --> 00:13:47.920]  有時候連聽到一句
[00:13:47.920 --> 00:13:49.920]  加油呀
[00:13:49.920 --> 00:13:51.920]  的心力都欠奉
[00:13:51.920 --> 00:13:53.920]  因為我已經出盡氣力
[00:13:53.920 --> 00:13:55.920]  發了這句歌詞
[00:13:55.920 --> 00:13:57.920]  結果有104個回應
[00:13:57.920 --> 00:13:59.920]  有54個留言
[00:13:59.920 --> 00:14:01.920]  那些留言
[00:14:01.920 --> 00:14:03.920]  全部清一色都是安慰
[00:14:03.920 --> 00:14:05.920]  鼓勵
[00:14:05.920 --> 00:14:07.920]  但中間有很多人叫我加油
[00:14:07.920 --> 00:14:09.920]  我覺得很諷刺
[00:14:09.920 --> 00:14:11.920]  我都說不要跟我說加油
[00:14:11.920 --> 00:14:13.920]  看完還是要跟你說
[00:14:13.920 --> 00:14:15.920]  加油呀
[00:14:15.920 --> 00:14:17.920]  有趣的地方是什麼呢?
[00:14:17.920 --> 00:14:19.920]  與哀哭的人同哭
[00:14:19.920 --> 00:14:21.920]  是可以做到的
[00:14:21.920 --> 00:14:23.920]  一個星期後
[00:14:23.920 --> 00:14:25.920]  那邊就知道發生什麼事了
[00:14:25.920 --> 00:14:27.920]  小弟完了年宵
[00:14:27.920 --> 00:14:29.920]  就跟老婆去放假
[00:14:29.920 --> 00:14:31.920]  在郵輪的第二天
[00:14:31.920 --> 00:14:33.920]  我老婆
[00:14:33.920 --> 00:14:35.920]  不要吵
[00:14:35.920 --> 00:14:37.920]  我老婆收到一個很有趣的WhatsApp
[00:14:37.920 --> 00:14:39.920]  WhatsApp說
[00:14:39.920 --> 00:14:41.920]  我輸入了所有人名
[00:14:41.920 --> 00:14:43.920]  是這樣的
[00:14:43.920 --> 00:14:45.920]  聽我說
[00:14:45.920 --> 00:14:47.920]  有些人不知道
[00:14:47.920 --> 00:14:49.920]  我老婆是第一個禮拜的敬拜隊
[00:14:49.920 --> 00:14:51.920]  她收到一個訊息
[00:14:51.920 --> 00:14:53.920]  是傳過來的
[00:14:53.920 --> 00:14:55.920]  麻煩去Pastor Jim的Facebook
[00:14:55.920 --> 00:14:57.920]  派一個鈕扣給他
[00:14:57.920 --> 00:14:59.920]  第二天旅行的照片
[00:14:59.920 --> 00:15:01.920]  有人笑
[00:15:01.920 --> 00:15:03.920]  有人網絡欺凌
[00:15:03.920 --> 00:15:05.920]  有更多的笑聲
[00:15:05.920 --> 00:15:07.920]  有人說是不是以善報惡
[00:15:07.920 --> 00:15:09.920]  最後那個留言
[00:15:09.920 --> 00:15:11.920]  對不起
[00:15:11.920 --> 00:15:13.920]  忘記了Yvonne也在這個群組
[00:15:13.920 --> 00:15:19.920]  我老婆收到的
[00:15:19.920 --> 00:15:21.920]  我在船上看的
[00:15:21.920 --> 00:15:23.920]  不過我沒有留意
[00:15:23.920 --> 00:15:25.920]  接著
[00:15:25.920 --> 00:15:27.920]  其實我剛剛在
[00:15:27.920 --> 00:15:29.920]  預備這篇講章的時候
[00:15:29.920 --> 00:15:31.920]  找回我那天的照片
[00:15:31.920 --> 00:15:33.920]  我發覺的而且確
[00:15:33.920 --> 00:15:35.920]  是有17個嬲嬲
[00:15:37.920 --> 00:15:39.920]  其實有名字的
[00:15:39.920 --> 00:15:41.920]  不用compare group number
[00:15:41.920 --> 00:15:43.920]  那些是forward的,可能你也曾經收過
[00:15:43.920 --> 00:15:45.920]  我想說什麼
[00:15:45.920 --> 00:15:47.920]  原來與喜樂的人
[00:15:47.920 --> 00:15:49.920]  一同喜樂是爛的
[00:15:49.920 --> 00:15:55.920]  你想想是不是
[00:15:55.920 --> 00:15:57.920]  你想想是不是
[00:15:57.920 --> 00:15:59.920]  坦白說
