
[00:00:00.000 --> 00:00:04.960]  各位警察姊妹,早安!平安!
[00:03:28.240 --> 00:03:30.240]  去找很多的資料
[00:03:30.240 --> 00:03:32.240]  我記得有個同學我跟他聊天
[00:03:32.240 --> 00:03:34.240]  因為我也有學校幫忙的時候
[00:03:34.240 --> 00:03:36.240]  他考得很好成績,不錯的
[00:03:36.240 --> 00:03:38.240]  見到星星那些
[00:03:38.240 --> 00:03:40.240]  如果你不知道是什麼,去研究一下
[00:03:40.240 --> 00:03:42.240]  成績好好才見到星星,不是一頭霧水見到星星
[00:03:42.240 --> 00:03:44.240]  成績好就會見到星星
[00:03:44.240 --> 00:03:46.240]  見到星星
[00:03:46.240 --> 00:03:48.240]  應該要考到他心儀的大學
[00:03:48.240 --> 00:03:50.240]  或者心儀的課程
[00:03:50.240 --> 00:03:52.240]  接著我就問他
[00:03:52.240 --> 00:03:54.240]  現在怎麼辦
[00:03:54.240 --> 00:03:56.240]  他就說我去找一些學校
[00:03:56.240 --> 00:03:58.240]  我說你還要找學校嗎
[00:03:58.240 --> 00:04:00.240]  他的答案就是
[00:04:00.240 --> 00:04:02.240]  找多幾間,多個保障
[00:04:02.240 --> 00:04:04.240]  多些選擇也好
[00:04:04.240 --> 00:04:06.240]  找多三五七間
[00:04:06.240 --> 00:04:08.240]  全部報名,交樓位費
[00:04:08.240 --> 00:04:10.240]  不要緊,少少先交
[00:04:10.240 --> 00:04:12.240]  總之手上多些選擇
[00:04:12.240 --> 00:04:14.240]  我們很想多些選擇
[00:04:14.240 --> 00:04:16.240]  不知道你想不想多些選擇
[00:04:16.240 --> 00:04:18.240]  有沒有人說不想多些選擇
[00:04:18.240 --> 00:04:20.240]  有的,我見到突然間就點頭
[00:04:20.240 --> 00:04:22.240]  有人很怕選擇
[00:04:22.240 --> 00:04:24.240]  你怕不怕選擇
[00:04:24.240 --> 00:04:26.240]  我怕怕地的
[00:04:26.240 --> 00:04:28.240]  因為很多時候你都不知道怎麼選擇
[00:04:28.240 --> 00:04:30.240]  我試過去買菜
[00:04:30.240 --> 00:04:32.240]  我剛才說去買菜
[00:04:32.240 --> 00:04:34.240]  我去買菜試過很多次
[00:04:34.240 --> 00:04:36.240]  進去超市或者街市
[00:04:36.240 --> 00:04:38.240]  走了一個圈
[00:04:38.240 --> 00:04:40.240]  這些是媽媽或者長輩教我的
[00:04:40.240 --> 00:04:42.240]  進去不要馬上買
[00:04:42.240 --> 00:04:44.240]  看完有什麼好才買
[00:04:44.240 --> 00:04:46.240]  通常走個圈之後
[00:04:46.240 --> 00:04:48.240]  我就開始很惆悵
[00:04:48.240 --> 00:04:50.240]  買什麼呢,每樣都差不多
[00:04:50.240 --> 00:04:52.240]  有些都幾好,但怎麼買
[00:04:52.240 --> 00:04:54.240]  有些又不是很好,又不知道怎麼買
[00:04:54.240 --> 00:04:56.240]  結果很多選擇令自己花多眼亂
[00:04:56.240 --> 00:04:58.240]  最後就很怕選擇
[00:04:58.240 --> 00:05:00.240]  你是不是這樣
[00:05:00.240 --> 00:05:02.240]  有時我們都是這樣
[00:05:02.240 --> 00:05:04.240]  特別我們當中很多做媽媽
[00:05:04.240 --> 00:05:06.240]  我們見到很多學生的家長
[00:05:06.240 --> 00:05:08.240]  爸爸或者媽媽
[00:05:08.240 --> 00:05:10.240]  有時我們很想做很多選擇
[00:05:10.240 --> 00:05:12.240]  很想為我們的小朋友
[00:05:12.240 --> 00:05:14.240]  或者為自己做很多選擇
[00:05:14.240 --> 00:05:16.240]  經常有人會問
[00:05:16.240 --> 00:05:18.240]  每次放小一派位的時候
[00:05:18.240 --> 00:05:20.240]  家長就會問,可不可以多報幾間
[00:05:20.240 --> 00:05:22.240]  多報兩三間都不可以
[00:05:22.240 --> 00:05:24.240]  我派了這間都是第一志願
[00:05:24.240 --> 00:05:26.240]  可不可以又再多報一間
[00:05:26.240 --> 00:05:28.240]  我們很想多些選擇
[00:05:28.240 --> 00:05:30.240]  不過我經常跟家長說
[00:05:30.240 --> 00:05:32.240]  你怎麼選擇都好,最後你的子女和多少間學校
[00:05:32.240 --> 00:05:34.240]  一間而已
[00:05:34.240 --> 00:05:36.240]  有十間讓你選擇,你都是和一間
[00:05:36.240 --> 00:05:38.240]  所以我經常說,不如沒有多選擇
[00:05:38.240 --> 00:05:40.240]  只有一間,你就很開心
[00:05:40.240 --> 00:05:42.240]  不用選擇
[00:05:42.240 --> 00:05:44.240]  人有時想很多選擇
[00:05:44.240 --> 00:05:46.240]  和不想選擇之間
[00:05:46.240 --> 00:05:48.240]  其實為什麼我們會想很多選擇
[00:05:48.240 --> 00:05:50.240]  因為我們想多些
[00:05:50.240 --> 00:05:52.240]  有得選擇就好像自己說了算
[00:05:52.240 --> 00:05:54.240]  自己掌管我們的權利一樣
[00:05:54.240 --> 00:05:56.240]  為什麼我們很怕選擇
[00:05:56.240 --> 00:05:58.240]  因為很怕選錯
[00:05:58.240 --> 00:06:00.240]  如果沒得選擇,就選錯都不關我事
[00:06:00.240 --> 00:06:02.240]  是不是
[00:06:02.240 --> 00:06:04.240]  如果沒得選擇,就覺得我被迫
[00:06:04.240 --> 00:06:06.240]  不是我選擇的,我不想的
[00:06:06.240 --> 00:06:08.240]  不過總之我就做了這件事
[00:06:08.240 --> 00:06:10.240]  就好像和你完全無關
[00:06:10.240 --> 00:06:12.240]  好像完全不關你事
[00:06:12.240 --> 00:06:14.240]  所以人很怕選擇
[00:06:14.240 --> 00:06:16.240]  是因為很怕選錯
[00:06:16.240 --> 00:06:18.240]  很怕選錯是因為
[00:06:18.240 --> 00:06:20.240]  很怕承擔
[00:06:20.240 --> 00:06:22.240]  很怕有機會有人告訴你
[00:06:22.240 --> 00:06:24.240]  因為你選錯,所以就怎樣怎樣
[00:06:24.240 --> 00:06:26.240]  我們很怕做這件事
[00:06:26.240 --> 00:06:28.240]  聖經裡面都說
[00:06:28.240 --> 00:06:30.240]  有人有不同的選擇
[00:06:30.240 --> 00:06:32.240]  今日這段經文,剛才郭琦幫我們讀了
[00:06:32.240 --> 00:06:34.240]  就是《路加福音》第十章
[00:06:34.240 --> 00:06:36.240]  你可以在螢幕上看到
[00:06:36.240 --> 00:06:38.240]  《路加福音》第十章裡面說到耶穌
[00:06:38.240 --> 00:06:40.240]  和一對姊妹的故事
[00:06:40.240 --> 00:06:42.240]  有一天聖經裡面說
[00:06:42.240 --> 00:06:44.240]  耶穌繼續向前走
[00:06:44.240 --> 00:06:46.240]  走到一個村莊
[00:06:46.240 --> 00:06:48.240]  村莊裡面
[00:06:48.240 --> 00:06:50.240]  住了一個人
[00:06:50.240 --> 00:06:52.240]  聖經裡面說這個人叫做馬大
[00:06:52.240 --> 00:06:54.240]  馬大就接了耶穌回家
[00:06:54.240 --> 00:06:56.240]  跟著他家裡
[00:06:56.240 --> 00:06:58.240]  還有一個人就是馬大的妹妹
[00:06:58.240 --> 00:07:00.240]  她的妹妹叫做瑪利亞
[00:07:00.240 --> 00:07:02.240]  當耶穌進到這間屋子裡面的時候
[00:07:02.240 --> 00:07:04.240]  瑪利亞就在耶穌的腳邊
[00:07:04.240 --> 00:07:06.240]  很專心聽耶穌講道
[00:07:06.240 --> 00:07:08.240]  好像大家一樣
[00:07:08.240 --> 00:07:10.240]  很專心聽講道
[00:07:10.240 --> 00:07:12.240]  但同時間,馬大就很多事忙
[00:07:12.240 --> 00:07:14.240]  很多事煩
[00:07:14.240 --> 00:07:16.240]  跟著就不斷地做
[00:07:16.240 --> 00:07:18.240]  之後就跟耶穌說
[00:07:18.240 --> 00:07:20.240]  主啊,我的妹妹留下
[00:07:20.240 --> 00:07:22.240]  我一個人做事,你不介意嗎
[00:07:22.240 --> 00:07:24.240]  不如你叫她來幫我吧
[00:07:24.240 --> 00:07:26.240]  做到很忙,跟耶穌說
[00:07:26.240 --> 00:07:28.240]  不如你叫阿公來幫我吧
[00:07:28.240 --> 00:07:30.240]  跟著耶穌就說
[00:07:30.240 --> 00:07:32.240]  馬大,馬大,你很多事操心
[00:07:32.240 --> 00:07:34.240]  有一件事
[00:07:34.240 --> 00:07:36.240]  你就忽略了
[00:07:36.240 --> 00:07:38.240]  因為瑪利亞已經選擇了最好的福分
[00:07:38.240 --> 00:07:40.240]  沒有人可以奪去的
[00:07:40.240 --> 00:07:42.240]  聖經裡面說
[00:07:42.240 --> 00:07:44.240]  最後耶穌讚賞瑪利亞
[00:07:44.240 --> 00:07:46.240]  說她選擇了最好的福分
[00:07:46.240 --> 00:07:48.240]  讓我們看看
[00:07:48.240 --> 00:07:50.240]  究竟瑪利亞選擇了什麼
[00:07:50.240 --> 00:07:52.240]  是最好的,我們也想這樣選擇
[00:07:52.240 --> 00:07:54.240]  我們選擇最好的就最開心
[00:07:54.240 --> 00:07:56.240]  回到經文裡面一開始的時候
[00:07:56.240 --> 00:07:58.240]  第38節裡面說
[00:07:58.240 --> 00:08:00.240]  進入一個村莊的時候
[00:08:00.240 --> 00:08:02.240]  我們看到第一個選擇
[00:08:02.240 --> 00:08:04.240]  這個選擇是什麼呢?就是馬大的選擇
[00:08:04.240 --> 00:08:06.240]  當馬大看到耶穌
[00:08:06.240 --> 00:08:08.240]  聖經裡面只是描述馬大
[00:08:08.240 --> 00:08:10.240]  沒有描述瑪利亞
[00:08:10.240 --> 00:08:12.240]  可能他當時是姐姐,所以可能是管理一家
[00:08:12.240 --> 00:08:14.240]  是一家之主
[00:08:14.240 --> 00:08:16.240]  馬大去接待耶穌的時候
[00:08:16.240 --> 00:08:18.240]  就選擇了看到耶穌來
[00:08:18.240 --> 00:08:20.240]  耶穌這麼好,接待他回家吧
[00:08:20.240 --> 00:08:22.240]  原來這個是猶太人的傳統
[00:08:22.240 --> 00:08:24.240]  耶穌他們是猶太人
[00:08:24.240 --> 00:08:26.240]  猶太人他們有一個傳統
[00:08:26.240 --> 00:08:28.240]  去接待一些在外面來的人
[00:08:28.240 --> 00:08:30.240]  原因很簡單
[00:08:30.240 --> 00:08:32.240]  因為他們的歷史傳統
[00:08:32.240 --> 00:08:34.240]  他們主要是遊牧的民族
[00:08:34.240 --> 00:08:36.240]  遊牧民族是什麼意思呢?就是去到哪裡
[00:08:36.240 --> 00:08:38.240]  住到哪裡,到處去找草原
[00:08:38.240 --> 00:08:40.240]  到處去找水源
[00:08:40.240 --> 00:08:42.240]  找住的地方
[00:08:42.240 --> 00:08:44.240]  所以當他去到一個新的地方
[00:08:44.240 --> 00:08:46.240]  可能他還沒找到他落腳的點的時候
[00:08:46.240 --> 00:08:48.240]  他就可能會住上某些人的家
[00:08:48.240 --> 00:08:50.240]  又或者有些人在不同地方去流浪
[00:08:50.240 --> 00:08:52.240]  去走到不同地方去學習的時候
[00:08:52.240 --> 00:08:54.240]  他就先去
[00:08:54.240 --> 00:08:56.240]  進入不同的家裡面
[00:08:56.240 --> 00:08:58.240]  去有被接待的時間
[00:08:58.240 --> 00:09:00.240]  所以猶太人傳統裡面,接待人是很重要的
[00:09:00.240 --> 00:09:02.240]  非常重要的功課
[00:09:02.240 --> 00:09:04.240]  在聖經裡面舊約你會看到
[00:09:04.240 --> 00:09:06.240]  很多人,很多教導就是
[00:09:06.240 --> 00:09:08.240]  你看到外國人來,你要一味地接待他
[00:09:08.240 --> 00:09:10.240]  你要熱心地款待他
[00:09:10.240 --> 00:09:12.240]  甚至到聖經新約希伯來書都提過
[00:09:12.240 --> 00:09:14.240]  如果你接待的時候,你要很謹慎
[00:09:14.240 --> 00:09:16.240]  很認真,因為可能不知為什麼
[00:09:16.240 --> 00:09:18.240]  接待接待下
[00:09:18.240 --> 00:09:20.240]  那個接待的人原來是天使
[00:09:20.240 --> 00:09:22.240]  原來在聖經裡面
[00:09:22.240 --> 00:09:24.240]  講得很重要
[00:09:24.240 --> 00:09:26.240]  接待是很重要
[00:09:26.240 --> 00:09:28.240]  所以馬大一開始就選擇見到耶穌
[00:09:28.240 --> 00:09:30.240]  哇,耶穌這麼重要
[00:09:30.240 --> 00:09:32.240]  因為耶穌又有很好的教導
[00:09:32.240 --> 00:09:34.240]  又能夠醫病趕鬼,又有很大的能力
[00:09:34.240 --> 00:09:36.240]  所以馬大見到他
[00:09:36.240 --> 00:09:38.240]  接待他,耶穌來他家
[00:09:38.240 --> 00:09:40.240]  馬大這個選擇好不好
[00:09:40.240 --> 00:09:42.240]  好啊,是不是
[00:09:42.240 --> 00:09:44.240]  馬大這個選擇正確
[00:09:44.240 --> 00:09:46.240]  原來一開始的時候,馬大選擇了一個很正確的選擇
[00:09:46.240 --> 00:09:48.240]  就是邀請耶穌來他家接待
[00:09:48.240 --> 00:09:50.240]  好了
[00:09:50.240 --> 00:09:52.240]  接著馬大,當耶穌被馬大接待到他家之後
[00:09:52.240 --> 00:09:54.240]  馬大做了什麼
[00:09:54.240 --> 00:09:56.240]  聖經裡面這樣描述的
[00:09:56.240 --> 00:09:58.240]  他說馬大事後的事多
[00:09:58.240 --> 00:10:00.240]  心裡忙亂
[00:10:00.240 --> 00:10:02.240]  馬大事後耶穌
[00:10:02.240 --> 00:10:04.240]  好了,弟兄姊妹,如果有朋友去到你家
[00:10:04.240 --> 00:10:06.240]  你會怎麼做
[00:10:06.240 --> 00:10:08.240]  通常如果你邀請朋友
[00:10:08.240 --> 00:10:10.240]  弟兄姊妹,鄰居,去到你家
[00:10:10.240 --> 00:10:12.240]  你會怎麼做,第一時間
[00:10:12.240 --> 00:10:14.240]  你會說隨便坐吧
[00:10:14.240 --> 00:10:16.240]  是不是,接著你會怎麼樣
[00:10:16.240 --> 00:10:18.240]  接著你會自己做事,自己打機
[00:10:18.240 --> 00:10:20.240]  自己睡覺,自己洗個澡
[00:10:20.240 --> 00:10:22.240]  你會不會這樣做,不會的
[00:10:22.240 --> 00:10:24.240]  你會怎麼樣
[00:10:24.240 --> 00:10:26.240]  你會怎麼樣,我很多時候
[00:10:26.240 --> 00:10:28.240]  被很多弟兄姊妹接待,當我跟弟兄姊妹
[00:10:28.240 --> 00:10:30.240]  或者跟牧師去探訪的時候
[00:10:30.240 --> 00:10:32.240]  一去到家裡,弟兄姊妹就說請坐吧
[00:10:32.240 --> 00:10:34.240]  高先生,高先生你坐吧,喝杯水吧
[00:10:34.240 --> 00:10:36.240]  吃個餅吧
[00:10:36.240 --> 00:10:38.240]  吃個水果吧,所以
[00:10:38.240 --> 00:10:40.240]  越吃越肥,是不是,因為很多時候就是探訪
[00:10:40.240 --> 00:10:42.240]  是不是,很開心
[00:10:42.240 --> 00:10:44.240]  有很多弟兄姊妹接待
[00:10:44.240 --> 00:10:46.240]  當然有不同接待的情況
[00:10:46.240 --> 00:10:48.240]  很熱心盡他辦法
[00:10:48.240 --> 00:10:50.240]  擺上很多食物也好,其他的接待也好
[00:10:50.240 --> 00:10:52.240]  有些人可能有些方法
[00:10:52.240 --> 00:10:54.240]  你進到家裡,換個拖鞋給你
[00:10:54.240 --> 00:10:56.240]  你走得很熱,身體很汗,給你一罐汽水喝吧
[00:10:56.240 --> 00:10:58.240]  我們都很想盡力
[00:10:58.240 --> 00:11:00.240]  在身體
[00:11:00.240 --> 00:11:02.240]  在服侍上面去接待
[00:11:02.240 --> 00:11:04.240]  相信馬大都是這樣想的
[00:11:04.240 --> 00:11:06.240]  馬大作為姐姐
[00:11:06.240 --> 00:11:08.240]  也作為這一家的主人
[00:11:08.240 --> 00:11:10.240]  當耶穌來到接待的時候,當然第一時間
[00:11:10.240 --> 00:11:12.240]  不只是擺耶穌,什麼都不管
[00:11:12.240 --> 00:11:14.240]  要做什麼,接待人當然要預備很多東西
[00:11:14.240 --> 00:11:16.240]  可能當時他們的文化
[00:11:16.240 --> 00:11:18.240]  就會,耶穌來了,可能就要
[00:11:18.240 --> 00:11:20.240]  洗腳,清潔,洗手
[00:11:20.240 --> 00:11:22.240]  因為他們塵埃很多的地方
[00:11:22.240 --> 00:11:24.240]  可能馬大就馬上去煮飯
[00:11:24.240 --> 00:11:26.240]  是不是,先煮幾道菜
[00:11:26.240 --> 00:11:28.240]  可能倒點水,沖點茶,沖點酒
[00:11:28.240 --> 00:11:30.240]  無論如何,他將最多的東西擺上
[00:11:30.240 --> 00:11:32.240]  結果會怎樣呢
[00:11:32.240 --> 00:11:34.240]  結果就是常常我經常見到的
[00:11:34.240 --> 00:11:36.240]  我一去到教友的家探訪的時候
[00:11:36.240 --> 00:11:38.240]  去到弟兄姊妹的家探訪,接著就很多時候
[00:11:38.240 --> 00:11:40.240]  頭十分鐘,十五分鐘
[00:11:40.240 --> 00:11:42.240]  我是見不到主人的
[00:11:42.240 --> 00:11:44.240]  很忙的,走進廚房
[00:11:44.240 --> 00:11:46.240]  倒點茶,弄點東西,接著我經常都說
[00:11:46.240 --> 00:11:48.240]  坐下就可以了,不用了,不要抹氣
[00:11:48.240 --> 00:11:50.240]  我們坐下聊聊天
[00:11:50.240 --> 00:11:52.240]  我每次都是這樣說,結果每次都沒有人理我
[00:11:52.240 --> 00:11:54.240]  因為每次都覺得很忙
[00:11:54.240 --> 00:11:56.240]  是要的,是要的
[00:11:56.240 --> 00:11:58.240]  很多時候我們就是這樣
[00:11:58.240 --> 00:12:00.240]  接著,當很忙亂
[00:12:00.240 --> 00:12:02.240]  很忙亂的時候
[00:12:02.240 --> 00:12:04.240]  馬大發現了一件事
[00:12:04.240 --> 00:12:06.240]  馬大見到他的妹妹,叫做瑪麗亞
[00:12:06.240 --> 00:12:08.240]  瑪麗亞做什麼呢
[00:12:08.240 --> 00:12:10.240]  瑪麗亞居然不幫忙,可能馬大很忙
[00:12:10.240 --> 00:12:12.240]  在廚房一邊投煙,一邊炒
[00:12:12.240 --> 00:12:14.240]  又熱又辛苦,在準備食物
[00:12:14.240 --> 00:12:16.240]  在準備食物的時候,瑪麗亞就在外面
[00:12:16.240 --> 00:12:18.240]  坐在那裡
[00:12:18.240 --> 00:12:20.240]  為什麼會這樣,瑪麗亞你這麼不對
[00:12:20.240 --> 00:12:22.240]  可能姐姐就很想
[00:12:22.240 --> 00:12:24.240]  立刻罵瑪麗亞,你這麼不對
[00:12:24.240 --> 00:12:26.240]  就坐在一旁翹手過來幫忙
[00:12:26.240 --> 00:12:28.240]  不過當
[00:12:28.240 --> 00:12:30.240]  馬大看到瑪麗亞的時候
[00:12:30.240 --> 00:12:32.240]  他看到瑪麗亞不只是坐在那裡
[00:12:32.240 --> 00:12:34.240]  看到瑪麗亞坐在那裡,聖經裡面第39節說
[00:12:34.240 --> 00:12:36.240]  瑪麗亞就坐在主的腳前
[00:12:36.240 --> 00:12:38.240]  聽耶穌說道
[00:12:38.240 --> 00:12:40.240]  原來當時耶穌是在說道
[00:12:40.240 --> 00:12:42.240]  耶穌是在教訓
[00:12:42.240 --> 00:12:44.240]  耶穌是在解釋聖經
[00:12:44.240 --> 00:12:46.240]  耶穌是在說道理
[00:12:46.240 --> 00:12:48.240]  而當時瑪麗亞就很乖,很安靜
[00:12:48.240 --> 00:12:50.240]  坐在耶穌旁邊去聽
[00:12:50.240 --> 00:12:52.240]  所以當馬大看到瑪麗亞
[00:12:52.240 --> 00:12:54.240]  說不做事的時候
[00:12:54.240 --> 00:12:56.240]  他想罵的可能是第一個反應
[00:12:56.240 --> 00:12:58.240]  看到,不是,在聽
[00:12:58.240 --> 00:13:00.240]  但真的很想人幫忙,很煩,那怎麼辦
[00:13:00.240 --> 00:13:02.240]  就沒有直接叫瑪麗亞,瑪麗亞你來幫忙
[00:13:02.240 --> 00:13:04.240]  好像很沒禮貌
[00:13:04.240 --> 00:13:06.240]  反過來就跟耶穌說
[00:13:06.240 --> 00:13:08.240]  不如你叫阿妹
[00:13:08.240 --> 00:13:10.240]  來幫我
[00:13:10.240 --> 00:13:12.240]  這個表達得很好
[00:13:12.240 --> 00:13:14.240]  他選擇不是直接跟瑪麗亞說
[00:13:14.240 --> 00:13:16.240]  他選擇跟耶穌說
[00:13:16.240 --> 00:13:18.240]  希望耶穌叫
[00:13:18.240 --> 00:13:20.240]  在旁邊的瑪麗亞來幫忙
[00:13:20.240 --> 00:13:22.240]  瑪麗亞這個選擇
[00:13:22.240 --> 00:13:24.240]  馬大這個選擇
[00:13:24.240 --> 00:13:26.240]  跟耶穌說可能也不錯
[00:13:26.240 --> 00:13:28.240]  更重要你看到40節
[00:13:28.240 --> 00:13:30.240]  馬大稱呼耶穌是主
[00:13:30.240 --> 00:13:32.240]  原來他對耶穌也有很多認識
[00:13:32.240 --> 00:13:34.240]  好了,聖經裡面沒有說
[00:13:34.240 --> 00:13:36.240]  瑪麗亞有什麼反應
[00:13:36.240 --> 00:13:38.240]  不過瑪麗亞沒有反應之先
[00:13:38.240 --> 00:13:40.240]  耶穌就說
[00:13:40.240 --> 00:13:42.240]  瑪大是瑪大
[00:13:42.240 --> 00:13:44.240]  你為很多事操心煩惱
[00:13:44.240 --> 00:13:46.240]  但不可少的是一件
[00:13:46.240 --> 00:13:48.240]  瑪麗亞選擇了最好的福分
[00:13:48.240 --> 00:13:50.240]  沒有人可以拿走
[00:13:50.240 --> 00:13:52.240]  耶穌首先
[00:13:52.240 --> 00:13:54.240]  跟瑪大的回應
[00:13:54.240 --> 00:13:56.240]  耶穌肯定瑪大
[00:13:56.240 --> 00:13:58.240]  他真的很操心,很煩惱
[00:13:58.240 --> 00:14:00.240]  究竟瑪大為了什麼操心煩惱呢
