
[00:00:00.000 --> 00:00:02.000]  在我們聆聽神的話語之前
[00:14:08.000 --> 00:14:09.000]  我們看
[00:14:09.000 --> 00:14:12.000]  然後他們就懂得做
[00:14:12.000 --> 00:14:16.000]  有一個小朋友他美術天分不是很高
[00:14:16.000 --> 00:14:19.000]  有一次先生給他美術的功課
[00:14:19.000 --> 00:14:21.000]  叫他回家畫一幅畫
[00:14:21.000 --> 00:14:22.000]  要畫一隻馬出來
[00:14:22.000 --> 00:14:25.000]  他知道馬是很難畫的
[00:14:25.000 --> 00:14:28.000]  但是他爸爸是一個畫家
[00:14:28.000 --> 00:14:31.000]  所以他在看著兒子畫畫的時候
[00:14:31.000 --> 00:14:35.000]  就總是覺得畫得不像
[00:14:35.000 --> 00:14:36.000]  又幫他擦
[00:14:36.000 --> 00:14:37.000]  又幫他畫
[00:14:37.000 --> 00:14:38.000]  又幫他看看怎麼樣
[00:14:38.000 --> 00:14:40.000]  擦穿了幾張紙
[00:14:40.000 --> 00:14:42.000]  爸爸很想幫忙
[00:14:42.000 --> 00:14:44.000]  又開始給意見
[00:14:44.000 --> 00:14:46.000]  兒子就不太接受
[00:14:46.000 --> 00:14:49.000]  最後爸爸拿了另外一張畫紙出來
[00:14:49.000 --> 00:14:51.000]  就畫了一匹駿馬給兒子
[00:14:51.000 --> 00:14:52.000]  他說
[00:14:52.000 --> 00:14:53.000]  兒子
[00:14:53.000 --> 00:14:56.000]  馬要這樣畫才好看
[00:14:56.000 --> 00:14:57.000]  誰知道兒子就說
[00:14:57.000 --> 00:15:00.000]  爸爸你的馬畫得太逼真了
[00:15:00.000 --> 00:15:01.000]  畫得太逼真了
[00:15:01.000 --> 00:15:04.000]  我想畫自己那隻
[00:15:04.000 --> 00:15:06.000]  聽姐妹說的時候
[00:15:06.000 --> 00:15:08.000]  我們每一個的子女
[00:15:08.000 --> 00:15:10.000]  無論什麼年紀都好
[00:15:10.000 --> 00:15:12.000]  她都要畫自己那匹馬
[00:15:12.000 --> 00:15:14.000]  無論你畫的那匹馬有多好看
[00:15:14.000 --> 00:15:15.000]  她都要畫自己那匹馬
[00:15:15.000 --> 00:15:17.000]  爸爸媽媽有時候退後一步
[00:15:17.000 --> 00:15:20.000]  在旁邊陪伴就可以了
[00:15:20.000 --> 00:15:22.000]  我們要辛勤來工作
[00:15:22.000 --> 00:15:25.000]  但是不要做得過多
[00:15:25.000 --> 00:15:27.000]  所以保留心路
[00:15:27.000 --> 00:15:28.000]  剛才我也說
[00:15:28.000 --> 00:15:32.000]  他用一些時間來養活自己
[00:15:32.000 --> 00:15:33.000]  辛勤的工作
[00:15:33.000 --> 00:15:37.000]  但同時他也是全心全意去傳福音
[00:15:37.000 --> 00:15:39.000]  所以我們讀帖撒羅尼加前書的時候
[00:15:39.000 --> 00:15:41.000]  其實在之前第一章那裡
[00:15:41.000 --> 00:15:44.000]  保羅一開始問候帖撒羅尼加教會的時候
[00:15:44.000 --> 00:15:47.000]  就提到帖撒羅尼加的信徒
[00:15:47.000 --> 00:15:50.000]  是很勤力來工作和服侍的
[00:15:50.000 --> 00:15:53.000]  在第一章的第二和第三節那裡
[00:15:53.000 --> 00:15:55.000]  保羅稱讚他們
[00:15:55.000 --> 00:15:56.000]  他說我在父上面前
[00:15:56.000 --> 00:16:00.000]  不住紀念你們因信心所做的工作
[00:16:00.000 --> 00:16:02.000]  因愛心所受的勞苦
[00:16:02.000 --> 00:16:07.000]  因盼望我們耶穌基督所傳的忍耐
[00:16:07.000 --> 00:16:10.000]  今天你在工作上
[00:16:10.000 --> 00:16:13.000]  或者甚至在教會的侍奉態度上
[00:16:13.000 --> 00:16:18.000]  有沒有成為家人的榜樣呢?
[00:16:18.000 --> 00:16:20.000]  所以經文給我們看到的
[00:16:20.000 --> 00:16:24.000]  除了能夠表達真誠的愛
[00:16:24.000 --> 00:16:27.000]  和辛勤工作的榜樣之外
[00:16:27.000 --> 00:16:31.000]  還有另外兩個很重要的特質
[00:16:31.000 --> 00:16:33.000]  這三個基督教家庭的特質
[00:16:33.000 --> 00:16:35.000]  就是我們作為父母的
[00:16:35.000 --> 00:16:38.000]  要有真實的靈性生活
[00:16:38.000 --> 00:16:40.000]  什麼叫做真實的靈性生活呢?
[00:16:40.000 --> 00:16:41.000]  大家都明白
[00:16:41.000 --> 00:16:43.000]  今天我們的生活很繁忙
[00:16:43.000 --> 00:16:44.000]  回來教會
[00:16:44.000 --> 00:16:46.000]  星期六星期日聚會的時候
[00:16:46.000 --> 00:16:48.000]  我們很自然就會活出一個
[00:16:48.000 --> 00:16:53.000]  基督徒生活的模範或者特質
[00:16:53.000 --> 00:16:54.000]  你有沒有發覺當我們回來教會
[00:16:54.000 --> 00:16:56.000]  我們說話的方式
[00:16:56.000 --> 00:16:58.000]  和平時一至五都有點不同
[00:16:58.000 --> 00:17:01.000]  我們會禮貌一點、客氣一點
[00:17:01.000 --> 00:17:04.000]  和藹一點、仁慈一點
[00:17:04.000 --> 00:17:06.000]  但是在我們的工作世界
[00:17:06.000 --> 00:17:08.000]  可能我們未必一樣
