
[00:00:00.000 --> 00:00:03.400]  好 大英姐妹平安 非常之感恩
[00:04:48.300 --> 00:04:50.860]  你是滿有恩典的主
[00:04:50.860 --> 00:04:53.220]  當我們打開你的話語的時候
[00:04:53.220 --> 00:04:57.540]  我們求主你的靈就是這樣去引導我們
[00:04:57.540 --> 00:05:00.260]  進入真理當中
[00:05:00.260 --> 00:05:01.700]  多謝你聽我們的祈禱
[00:05:01.700 --> 00:05:04.980]  奉耶穌基督聖名祈求 衙門
[00:05:04.980 --> 00:05:11.140]  在第一段這個求光照的禱告
[00:05:11.140 --> 00:05:14.500]  保羅他是求四件事
[00:05:14.500 --> 00:05:21.980]  第一件事就是求父使他們充分的認識他
[00:05:21.980 --> 00:05:27.100]  和合本的翻譯就是求教會是真知道他
[00:05:27.100 --> 00:05:32.860]  真知道他在新譯本的翻譯就是充分的認識他
[00:05:32.860 --> 00:05:35.540]  認識神我想大家都知道
[00:05:35.540 --> 00:05:38.180]  不是頭腦上面的認識
[00:05:38.180 --> 00:05:41.780]  而是關係上面的認識
[00:05:41.780 --> 00:05:44.820]  是需要不斷地去經歷
[00:05:44.820 --> 00:05:48.980]  不斷地去進深這段的關係
[00:05:48.980 --> 00:05:54.820]  才能夠更深的彼此的認識
[00:05:54.820 --> 00:05:58.420]  在第17節那裡說
[00:05:58.420 --> 00:06:05.700]  求我們主耶穌基督的上帝榮耀的父賜給你們智慧和啟示的靈
[00:06:05.700 --> 00:06:09.500]  使你們充分的認識他
[00:06:09.500 --> 00:06:16.420]  這節經文就說出了三位一體的神不同的遺憤
[00:06:16.420 --> 00:06:20.260]  基督徒是要認識耶穌是救主
[00:06:20.260 --> 00:06:25.220]  認識天父是創造主和掌管萬有者
[00:06:25.220 --> 00:06:30.660]  也要認識聖靈是真理的啟示者
[00:06:30.660 --> 00:06:33.780]  和我們生命的引導者
[00:06:33.780 --> 00:06:42.660]  丁姐妹請問今天你是不是認識這位偉大的三位一體的真神呢?
[00:06:42.660 --> 00:06:49.620]  有一位姐妹在加拿大的教會那裡去做見證
[00:06:49.620 --> 00:06:53.500]  她說她自小就在基督教的學校讀書
[00:06:53.500 --> 00:06:55.620]  她信了耶穌
[00:06:55.620 --> 00:07:02.620]  但是她分享那個時候她的信只不過是頭腦上的信
[00:07:02.620 --> 00:07:08.820]  她的生命卻是和耶穌沒有什麼關係
[00:07:08.820 --> 00:07:14.860]  大約十年前這位姐妹患上了乳癌
[00:07:14.860 --> 00:07:19.700]  經過手術之後康復過來沒有什麼大礙
[00:07:19.700 --> 00:07:26.180]  但是一年之後又發現她的小腸有一個很大的腫瘤
[00:07:26.180 --> 00:07:29.060]  醫生就為她切除了腫瘤
[00:07:29.060 --> 00:07:34.420]  之後她復原的進度也是很好的
[00:07:34.420 --> 00:07:40.180]  但是最近這位姐妹又有一隻眼睛瞎了
[00:07:40.180 --> 00:07:48.140]  是完全看不到她的丈夫的腿和腳
[00:07:48.140 --> 00:07:50.700]  是有事要做手術
[00:07:50.700 --> 00:07:55.340]  在這種種的打擊和挑戰當中
[00:07:55.340 --> 00:07:58.020]  這位姐妹並沒有埋怨神
[00:07:58.020 --> 00:08:02.140]  反而她是持守對神的信靠
[00:08:02.140 --> 00:08:08.420]  她說她有信心神是會看顧她的家庭
[00:08:08.420 --> 00:08:11.100]  實在為這位姐妹感恩
[00:08:11.100 --> 00:08:17.220]  因為她這種的信心是來自她和神的關係上
[00:08:17.220 --> 00:08:21.940]  而不是她只不過在頭腦上去認識神
[00:08:21.940 --> 00:08:25.700]  更加感恩的是她在加拿大
[00:08:25.700 --> 00:08:30.580]  她有教會去關心她、去支持她
[00:08:30.580 --> 00:08:39.900]  去陪伴她、去走過這一段她人生很困難的路程
[00:08:39.900 --> 00:08:42.340]  她的丈夫是未信主的
[00:08:42.340 --> 00:08:45.820]  現在也和她一起回教會
[00:08:45.820 --> 00:08:52.580]  當我們是活出跟隨聖靈的光照和引導
[00:08:52.580 --> 00:08:58.420]  當我們的生命是能夠散發出基督的香氣的時候
[00:08:58.420 --> 00:09:04.020]  那就能夠吸引我們身邊的人去認識神
[00:09:04.020 --> 00:09:06.060]  有一班基督徒的大學生
[00:09:06.060 --> 00:09:07.980]  他問一個的牧者
[00:09:07.980 --> 00:09:16.500]  他說:你認為今天福音派的基督徒最大的缺憲是什麼?
[00:09:16.500 --> 00:09:20.420]  這位牧者毫不猶豫地回答
[00:09:20.420 --> 00:09:26.900]  他說:最大的缺憲就是在經歷上認識神
[00:09:26.900 --> 00:09:32.260]  和在生活上去尊重神的主權
[00:09:32.260 --> 00:09:36.460]  大英姐妹 我不知道你的看法是否相同
[00:09:36.460 --> 00:09:39.420]  在我的牧會的經驗當中
[00:09:39.420 --> 00:09:42.180]  我也遇過一些基督徒
[00:09:42.180 --> 00:09:45.300]  他們的思想、他們的價值觀
[00:09:45.300 --> 00:09:50.540]  是和未信耶穌的人基本上是沒有分別的
[00:09:50.540 --> 00:09:54.540]  他們的靈性是停滯不前
[00:09:54.540 --> 00:09:59.620]  難怪保羅是要去求天父
[00:09:59.620 --> 00:10:00.900]  求天父是什麼?
[00:10:00.900 --> 00:10:05.860]  求天父使教會充分的認識上帝
[00:10:05.860 --> 00:10:07.340]  這是第一點
[00:10:07.340 --> 00:10:14.460]  第二點 保羅求父是照明他們心靈的眼睛
[00:10:14.460 --> 00:10:22.100]  使教會知道他的呼召是有怎樣的盼望
[00:10:22.100 --> 00:10:26.460]  教會這個字的原文的意思
[00:10:26.460 --> 00:10:31.340]  就是被呼召出來的一群人
[00:10:31.340 --> 00:10:35.580]  保羅希望我們這一群被呼召出來的人
[00:10:35.580 --> 00:10:37.060]  是有盼望的
[00:10:37.060 --> 00:10:38.940]  怎樣的盼望呢?
[00:10:38.940 --> 00:10:41.020]  最終的盼望是什麼呢?
[00:10:41.020 --> 00:10:43.740]  我相信大家都知道最終的盼望
[00:10:43.740 --> 00:10:49.220]  就是主耶穌再回來 新天新地的來臨
[00:10:49.220 --> 00:10:54.420]  司徒約翰在約翰一書的三章
[00:10:54.420 --> 00:10:58.060]  第二和第三節 他這樣說
[00:10:58.060 --> 00:11:01.420]  他說 但我們知道主若顯然
[00:11:01.420 --> 00:11:04.180]  我們必要像他
[00:11:04.180 --> 00:11:06.740]  凡向他有者指望的
[00:11:06.740 --> 00:11:11.140]  就潔淨自己 像他潔淨一樣
[00:11:11.140 --> 00:11:16.220]  這個主再來的盼望就給了我們有動力
[00:11:16.220 --> 00:11:21.820]  這個動力就是現在我們就活像耶穌
[00:11:21.820 --> 00:11:24.300]  願聖靈光照我們每一個
[00:11:24.300 --> 00:11:31.380]  叫我們去現在就學像基督 追求聖潔
[00:11:31.380 --> 00:11:34.220]  保羅求的第三件事
[00:11:34.220 --> 00:11:37.300]  在他這個求光照的禱告裏面
[00:11:37.300 --> 00:11:42.580]  第三件事 就是使到求乎
[00:11:42.580 --> 00:11:48.580]  在聖徒中得基業那個豐盛的榮耀
[00:11:48.580 --> 00:11:52.340]  我想大家留意這裡講的基業
[00:11:52.340 --> 00:11:55.700]  就不是第一章講的
[00:11:55.700 --> 00:12:00.060]  是聖徒在上帝裏面得的基業
[00:12:00.060 --> 00:12:06.660]  這裡講的基業 就是上帝在聖徒所得的基業
[00:12:06.660 --> 00:12:10.500]  這個是一個令人驚訝的真理
[00:12:10.500 --> 00:12:16.140]  上帝從祂的教會是得著榮耀
[00:12:16.140 --> 00:12:21.140]  等於你是不是一個讓上帝得榮耀的器皿呢?
[00:12:21.140 --> 00:12:26.980]  你的教會又是不是一個讓上帝得榮耀的教會呢?
[00:12:26.980 --> 00:12:29.300]  縱然我們現在放眼世界
[00:12:29.300 --> 00:12:35.180]  我們見到普世的教會好像是很軟弱的
[00:12:35.180 --> 00:12:38.500]  但是上帝看的是將來
[00:12:38.500 --> 00:12:40.980]  現在所書一章的二十三節
[00:12:40.980 --> 00:12:43.900]  它說教會就是基督的身體
[00:12:43.900 --> 00:12:46.260]  身體是有生命的
[00:12:46.260 --> 00:12:50.220]  就是說教會都是有生命的
[00:12:50.220 --> 00:12:55.660]  有人就說教會 有人就說一個基督徒
[00:12:55.660 --> 00:12:58.940]  好像是一片雪花那樣
[00:12:58.940 --> 00:13:04.740]  一片雪花是很輕的 輕飄飄的 是沒有力量的
[00:13:04.740 --> 00:13:10.340]  但是當大量的雪花堆在一起的時候
[00:13:10.340 --> 00:13:14.340]  就能夠叫汽車又滑轉
[00:13:14.340 --> 00:13:19.620]  甚至是交通 所有的交通都停頓等等
[00:13:19.620 --> 00:13:24.340]  我想在佛羅里達州 你們就未必有這樣的經歷
[00:13:24.340 --> 00:13:34.220]  我有兩年住在倫敦省安大略省的倫敦市
[00:13:34.220 --> 00:13:39.980]  那裡是Snow Bell 就是下大雪的地方
[00:13:39.980 --> 00:13:43.620]  曾經有一次是下大雪
[00:13:43.620 --> 00:13:47.900]  下到雪堆積到 厲害到怎樣呢?
[00:13:47.900 --> 00:13:53.140]  是厲害到整個週末是沒有東西能夠動的
[00:13:53.140 --> 00:13:57.620]  沒有車能夠動 人也都不能夠走
[00:13:57.620 --> 00:14:00.420]  個個都要留在家裡的
[00:14:00.420 --> 00:14:06.780]  所以當雪花堆在一起 積在一起一大堆的時候
[00:14:06.780 --> 00:14:12.620]  是可以成為一個很大的破壞的力量
[00:14:12.620 --> 00:14:18.140]  相對來講 教會也都可以成為一個強大的
[00:14:18.140 --> 00:14:21.860]  正面的力量 去抗衡罪惡
[00:14:21.860 --> 00:14:25.500]  去轉化城市 去轉化國家
[00:14:25.500 --> 00:14:30.620]  其實在歷史當中都有不少這樣的例子
[00:14:30.620 --> 00:14:35.300]  神學家慕安德烈 Andrew Murray他曾經講過
[00:14:35.300 --> 00:14:41.180]  他說過這句話 他說如果教會認定
[00:14:41.180 --> 00:14:44.540]  聖靈是他的力量和幫助
[00:14:44.540 --> 00:14:47.860]  願意放下一切去等候聖靈
[00:14:47.860 --> 00:14:54.380]  就能夠看到上帝的榮耀是藉教會彰顯出來
[00:14:54.380 --> 00:15:01.820]  這個是第三點 使教會知道父在聖徒中
[00:15:01.820 --> 00:15:06.380]  那個基業得到的封聖和榮耀
[00:15:06.380 --> 00:15:10.460]  保羅裘光照的禱告 第四點
[00:15:10.460 --> 00:15:17.580]  就是使教會知道他在信他的人
[00:15:17.580 --> 00:15:21.340]  能夠顯出豪大的能力
[00:15:21.340 --> 00:15:24.820]  在第十九節那裡就說並知道
[00:15:24.820 --> 00:15:31.220]  他向我們者信的人所顯的能力是何等豪大
[00:15:31.220 --> 00:15:37.620]  丁子梅 你能不能夠見證上帝的能力
[00:15:37.620 --> 00:15:44.020]  在你的身上是顯出那種的豪大的能力呢?
[00:15:44.020 --> 00:15:49.900]  能不能夠在你的生命裏面彰顯出來呢?
[00:15:49.900 --> 00:15:57.180]  總結保羅他在第一章的十五至二十三節
[00:15:57.180 --> 00:16:01.340]  他為教會求的四件事
[00:16:01.340 --> 00:16:08.420]  就是求教會真知道他 或者是充分的認識他
[00:16:08.420 --> 00:16:12.100]  求教會知道他呼召的盼望
[00:16:12.100 --> 00:16:16.380]  求教會知道他基業的榮耀和封聖
[00:16:16.380 --> 00:16:21.380]  和求教會知道他能力的豪大
[00:16:21.380 --> 00:16:27.460]  關於第四點 聖靈那種的豪大的能力
[00:16:27.460 --> 00:16:35.100]  保羅他在《以忽所書》第三章說得更加清楚
[00:16:35.100 --> 00:16:38.540]  所以現在就讓我們一起來看
[00:16:38.540 --> 00:16:43.660]  第二段的禱告 三章的十四至二十一節
[00:16:43.660 --> 00:16:47.540]  我叫它做求能力的禱告
[00:16:47.540 --> 00:16:50.300]  在這個求能力的禱告當中
[00:16:50.300 --> 00:16:54.100]  同樣保羅是求四件事的
[00:16:54.100 --> 00:17:01.900]  第一件事就是求內在的人是剛強起來
[00:17:01.900 --> 00:17:12.180]  這個是新譯本 求他用大能使你們內在的人剛強起來
[00:17:12.180 --> 00:17:18.180]  聖經告訴我們 人是有外在和內在的
[00:17:18.180 --> 00:17:21.540]  外在的人 我們有眼有耳有口
[00:17:21.540 --> 00:17:25.140]  所以我們能夠看 能夠聽 能夠講
[00:17:25.140 --> 00:17:28.700]  我們有手 能夠觸摸等等
[00:17:28.700 --> 00:17:30.900]  這個是我們外在的人
[00:17:30.900 --> 00:17:34.460]  但是我們裡面的人 內在的人
[00:17:34.460 --> 00:17:38.780]  同樣我們都是有屬靈的感官的
[00:17:38.780 --> 00:17:47.900]  我們是能夠看 能夠聽 能夠觸摸
[00:17:47.900 --> 00:17:53.660]  不過不是靠身體 而是靠人的靈
[00:17:53.660 --> 00:17:59.540]  哥林多後書四章十六節那裡就是這麼說
[00:17:59.540 --> 00:18:03.460]  他說 所以我們並不沮喪
[00:18:03.460 --> 00:18:07.220]  我們外面的人雖然漸漸扭壞
[00:18:07.220 --> 00:18:11.580]  但裡面的人卻天天更新
[00:18:11.580 --> 00:18:17.020]  原來我們可以 外面的人是漸漸扭壞
[00:18:17.020 --> 00:18:20.220]  我想這個我們都一定能夠接受的
[00:18:20.220 --> 00:18:22.340]  我們隨著年紀越大
[00:18:22.340 --> 00:18:26.700]  我們身體的機能就越來越差的了
[00:18:26.700 --> 00:18:29.780]  不過不要忘記聖經告訴我們
[00:18:29.780 --> 00:18:35.540]  我們裡面的人是可以天天更新的
[00:18:35.540 --> 00:18:37.980]  隨著年紀越來越大
[00:18:37.980 --> 00:18:43.860]  但是我們裡面的人卻是可以天天更新
[00:18:43.860 --> 00:18:46.140]  有個故事就是這麼說
[00:18:46.140 --> 00:18:51.140]  就說有兩個很著名的挑剋家
[00:18:51.140 --> 00:18:55.020]  他們挑出來的作品 手工非常精細
[00:18:55.020 --> 00:18:58.740]  挑出來的圖像是栩栩如生
[00:18:58.740 --> 00:19:02.020]  但是他們兩個的手工可以說是半斤八兩
[00:19:02.020 --> 00:19:04.100]  就是難分高下
[00:19:04.100 --> 00:19:06.780]  那一年剛剛是鼠年
[00:19:06.780 --> 00:19:11.900]  國王就邀請他們挑一隻老鼠
[00:19:11.900 --> 00:19:14.900]  就由文武百官做評判
[00:19:14.900 --> 00:19:23.300]  誰最像老鼠就能夠贏得天下第一的名銜
[00:19:23.300 --> 00:19:26.380]  他們兩個就完成了他們的作品
[00:19:26.380 --> 00:19:29.180]  接著就帶到皇宮那裡
[00:19:29.180 --> 00:19:32.180]  國王就叫了所有文武百官來
[00:19:32.180 --> 00:19:37.500]  第一個挑剋家果然手工是精細
[00:19:37.500 --> 00:19:39.900]  果然挑得是有深度
[00:19:39.900 --> 00:19:44.620]  連老鼠最細微的地方都一絲不苟
[00:19:44.620 --> 00:19:50.420]  將老鼠的神韻在作品裡活現出來
[00:19:50.420 --> 00:19:55.420]  第二個挑剋家他的作品都不錯
[00:19:55.420 --> 00:19:59.620]  但是一看起來 一比較起來
[00:19:59.620 --> 00:20:04.340]  就明顯的不夠第一個作品那麼精細
[00:20:04.340 --> 00:20:08.540]  所以相比之下就高低立見
[00:20:08.540 --> 00:20:12.420]  而所有人的意見都是相通的
[00:20:12.420 --> 00:20:16.060]  正當國王就要宣佈結果
[00:20:16.060 --> 00:20:20.500]  誰是天下第一的挑剋家
[00:20:20.500 --> 00:20:24.820]  第二個挑剋家突然間就提出一個要求
[00:20:24.820 --> 00:20:28.540]  他跟國王說既然這場比賽
[00:20:28.540 --> 00:20:33.700]  是看哪一個作品更加像老鼠
[00:20:33.700 --> 00:20:37.660]  那麼評判就不應該由人來做
[00:20:37.660 --> 00:20:39.820]  而應該由貓來做
[00:20:39.820 --> 00:20:44.220]  因為貓比人更加熟悉老鼠
[00:20:44.220 --> 00:20:47.820]  國王和那些官員都覺得都有道理
[00:20:47.820 --> 00:20:50.740]  於是就叫人帶了幾隻貓來
[00:20:50.740 --> 00:20:59.940]  很奇怪 所有的貓都爭著去第二個挑剋家
[00:20:59.940 --> 00:21:01.660]  挑出來的那隻老鼠那裡
[00:21:01.660 --> 00:21:03.980]  完全沒有理會到第一隻
[00:21:03.980 --> 00:21:07.500]  於是這個天下第一這個名銜
[00:21:07.500 --> 00:21:11.460]  就由第二個挑剋家獲得
[00:21:11.460 --> 00:21:13.460]  國王就不是很明白
[00:21:13.460 --> 00:21:16.180]  他就問第二個挑剋家
[00:21:16.180 --> 00:21:21.580]  他說為什麼所有的貓都去了你那隻老鼠那裡
[00:21:21.580 --> 00:21:25.060]  他就說 其實道理很簡單
[00:21:25.060 --> 00:21:29.100]  我挑的那隻老鼠是用魚骨挑出來的
[00:21:29.100 --> 00:21:35.220]  大英姊妹 這個故事給了你有什麼啟迪呢?
[00:21:35.220 --> 00:21:38.140]  人豈不是一樣
[00:21:38.140 --> 00:21:44.860]  裡面是怎樣 遠遠比你外表是怎樣是重要的
[00:21:44.860 --> 00:21:48.780]  我經常都說 人的Being
[00:21:48.780 --> 00:21:52.660]  遠遠是重要過人的Doing
[00:21:52.660 --> 00:21:58.140]  換一句話來說 你是一個怎樣的人
[00:21:58.140 --> 00:22:04.140]  遠遠是重要過你為神做過什麼事
[00:22:04.140 --> 00:22:07.420]  Being是重要過Doing
[00:22:07.420 --> 00:22:10.660]  有一些掛名的基督徒
[00:22:10.660 --> 00:22:14.500]  可以是外表敬獻
[00:22:14.500 --> 00:22:16.500]  但是他們的心
[00:22:16.500 --> 00:22:20.700]  或者我說他們裡面的人
[00:22:20.700 --> 00:22:23.180]  卻是遠離神
[00:22:23.180 --> 00:22:26.780]  我們很需要聖靈的光照
[00:22:26.780 --> 00:22:32.020]  和能力做一個表裡合一的人
[00:22:32.020 --> 00:22:36.380]  我們的外表和我們的裡面是一樣的
[00:22:36.380 --> 00:22:42.540]  或者保羅當時已經見到爾弗所教會
[00:22:42.540 --> 00:22:45.900]  有些人是表裡不一
[00:22:45.900 --> 00:22:50.220]  外表和裡面是不相同的
[00:22:50.220 --> 00:22:53.940]  所以如果你看《仕途行傳》第二十章
[00:22:53.940 --> 00:22:57.660]  保羅對爾弗所的長老怎麼說呢?
[00:22:57.660 --> 00:23:01.060]  他說 我知道我去之後
[00:23:01.060 --> 00:23:06.060]  必有胸部的豺狼進入你們中間
[00:23:06.060 --> 00:23:08.380]  不外飾羊群
[00:23:08.380 --> 00:23:15.420]  就是你們中間也必有人起來說撥謀的話
[00:23:15.420 --> 00:23:18.580]  要引誘門徒跟從他們
[00:23:18.580 --> 00:23:22.420]  這番話對誰說?
[00:23:22.420 --> 00:23:25.620]  對爾弗所的長老說
[00:23:25.620 --> 00:23:29.180]  爾弗所的長老都會有人
[00:23:29.180 --> 00:23:32.020]  好像胸部的豺狼那樣
[00:23:32.020 --> 00:23:35.700]  都會有人起來說撥謀的話
[00:23:35.700 --> 00:23:39.620]  都會有人引誘門徒去跟隨他們
[00:23:39.620 --> 00:23:41.940]  而不是跟隨基督
[00:23:41.940 --> 00:23:45.020]  弟兄姐妹 我們真的要很小心
[00:23:45.020 --> 00:23:47.700]  我們要時刻檢視
[00:23:47.700 --> 00:23:53.780]  我們自己裡面是一個怎樣的人
[00:23:53.780 --> 00:24:01.780]  保羅他跟著在求能力的禱告
[00:24:01.780 --> 00:24:04.300]  他求的是什麼呢?
[00:24:04.300 --> 00:24:09.540]  他求的就是對主的愛心有根有基
[00:24:09.540 --> 00:24:14.220]  明白主的愛是何等長闊高深
[00:24:14.220 --> 00:24:18.620]  記載在十七和十八節
[00:24:18.620 --> 00:24:21.540]  新日本的翻譯就是
[00:24:21.540 --> 00:24:26.100]  保羅求的就是在愛中紮根建基
[00:24:26.100 --> 00:24:31.940]  以及領悟基督長闊高深的愛
[00:24:31.940 --> 00:24:37.620]  基督對我們的愛是犧牲社紀的愛
[00:24:37.620 --> 00:24:40.940]  因為基督在十字架上
[00:24:40.940 --> 00:24:43.860]  是為我們罪的緣故
[00:24:43.860 --> 00:24:47.140]  是捨去他自己的生命
[00:24:47.140 --> 00:24:50.980]  我們要領悟的 我們要活出的
[00:24:50.980 --> 00:24:55.380]  就是這一種基督長闊高深的愛
[00:24:55.380 --> 00:24:59.020]  愛不是單單是一個感覺
[00:24:59.020 --> 00:25:01.820]  愛是一個行動
[00:25:01.820 --> 00:25:06.660]  記得在我女兒的婚禮上面
[00:25:06.660 --> 00:25:09.900]  我就為她做訓練
[00:25:09.900 --> 00:25:12.780]  當時我有兩個身份
[00:25:12.780 --> 00:25:17.460]  一個身份就是我是爸爸 父親的身份
[00:25:17.460 --> 00:25:20.420]  另外一個就是我是她的牧者
[00:25:20.420 --> 00:25:23.020]  所以我是牧師的身份
[00:25:23.020 --> 00:25:29.700]  我就用這兩個身份對我的女兒女婿
[00:25:29.700 --> 00:25:34.900]  做這個婚禮的訓練
[00:25:34.900 --> 00:25:38.220]  其中有一節的經文
[00:25:38.220 --> 00:25:41.020]  是當時我有用的
[00:25:41.020 --> 00:25:46.140]  但是也是我的女兒和我的女婿
[00:25:46.140 --> 00:25:50.460]  非常喜歡的一節的經文
[00:25:50.460 --> 00:25:55.460]  就是記載在《約翰一書》的三章十八節
[00:25:55.460 --> 00:25:58.340]  講什麼呢?或者我讀給大家聽
[00:25:58.340 --> 00:26:01.260]  《約翰一書》的三章十八節
[00:26:01.260 --> 00:26:05.380]  就說:小姐們啊 我們相愛
[00:26:05.380 --> 00:26:09.220]  不要只在言語和舌頭上
[00:26:09.220 --> 00:26:13.100]  總要在行為和誠實上
[00:26:13.100 --> 00:26:16.980]  這個不是我們在婚禮裡面
[00:26:16.980 --> 00:26:20.020]  才要明白的一個真理
[00:26:20.020 --> 00:26:22.420]  而是對我們每個人
[00:26:22.420 --> 00:26:26.660]  都是非常實用的一個真理
[00:26:26.660 --> 00:26:30.020]  愛不是只有嘴巴
[00:26:30.020 --> 00:26:32.780]  愛不是只有講字
[00:26:32.780 --> 00:26:36.180]  愛是有實際的行動
[00:26:36.180 --> 00:26:38.780]  所以使徒約翰才說
[00:26:38.780 --> 00:26:42.020]  不是在言語和舌頭上
[00:26:42.020 --> 00:26:45.420]  而是在行為和誠實上
[00:26:45.420 --> 00:26:51.820]  要明白神的愛是多麼的長闊高深
[00:26:51.820 --> 00:26:57.820]  就是要活出這一種有行動的犧牲的愛
[00:26:57.820 --> 00:27:02.060]  如果基督徒都能夠領悟
[00:27:02.060 --> 00:27:06.420]  和都能夠活出基督的愛
[00:27:06.420 --> 00:27:12.060]  那麼這個世界就會被改變
[00:27:12.060 --> 00:27:15.980]  這個世界就會不再一樣
[00:27:15.980 --> 00:27:17.740]  第四點
[00:27:17.740 --> 00:27:23.060]  保羅就是求教會被充滿
[00:27:23.060 --> 00:27:27.620]  得著上帝一切的封城
[00:27:27.620 --> 00:27:32.980]  上帝的封城不一定是物質
[00:27:32.980 --> 00:27:36.620]  而是那種超越環境
[00:27:36.620 --> 00:27:40.620]  那種出人以外的平安和喜樂
