
[00:00:00.000 --> 00:00:04.000]  OK 今天的題目叫做
[00:02:46.000 --> 00:02:48.000]  無論我買什麼給我老婆
[00:02:48.000 --> 00:02:50.000]  我老婆都不喜歡
[00:02:50.000 --> 00:02:52.000]  都不滿意
[00:02:52.000 --> 00:02:55.000]  怎麼辦
[00:02:55.000 --> 00:02:56.000]  我問是嗎
[00:02:56.000 --> 00:02:57.000]  他說是
[00:02:57.000 --> 00:03:00.000]  明明說喜歡這個手袋
[00:03:00.000 --> 00:03:01.000]  曾經說過
[00:03:01.000 --> 00:03:03.000]  買回來的時候
[00:03:03.000 --> 00:03:04.000]  他質疑我
[00:03:04.000 --> 00:03:06.000]  他說你為什麼經常花錢
[00:03:06.000 --> 00:03:08.000]  買這些東西
[00:03:08.000 --> 00:03:10.000]  out啊這個款
[00:03:10.000 --> 00:03:12.000]  我不用的
[00:03:12.000 --> 00:03:15.000]  這個先生很沮喪
[00:03:15.000 --> 00:03:17.000]  在座的先生
[00:03:17.000 --> 00:03:19.000]  怎樣可以幫他
[00:03:19.000 --> 00:03:21.000]  有什麼提議
[00:03:22.000 --> 00:03:24.000]  return
[00:03:24.000 --> 00:03:26.000]  你真的不用回家
[00:03:26.000 --> 00:03:28.000]  送什麼給他
[00:03:28.000 --> 00:03:31.000]  有人說送他回娘家
[00:03:31.000 --> 00:03:34.000]  這樣是不行的
[00:03:34.000 --> 00:03:37.000]  一個專家給一點提議
[00:03:37.000 --> 00:03:39.000]  他這樣說
[00:03:39.000 --> 00:03:42.000]  其實是女人心是海底針
[00:03:42.000 --> 00:03:43.000]  是難捉摸的
[00:03:43.000 --> 00:03:45.000]  不過如果你送禮物的時候
[00:03:45.000 --> 00:03:47.000]  千萬不要忘記
[00:03:47.000 --> 00:03:49.000]  放一張卡
[00:03:49.000 --> 00:03:52.000]  這張卡就將你情深款款
[00:03:52.000 --> 00:03:54.000]  所有的對愛意
[00:03:54.000 --> 00:03:55.000]  寫在那裡
[00:03:55.000 --> 00:03:57.000]  有多窩心就寫多窩心
[00:03:57.000 --> 00:03:59.000]  有多肉麻就寫多肉麻
[00:03:59.000 --> 00:04:01.000]  不要緊的
[00:04:01.000 --> 00:04:05.000]  他說就算太太對你的禮物不滿意
[00:04:05.000 --> 00:04:08.000]  看到這張卡都可以的
[00:04:08.000 --> 00:04:10.000]  我不知道是不是這樣
[00:04:10.000 --> 00:04:12.000]  作為女士
[00:04:12.000 --> 00:04:14.000]  男士很蠢
[00:04:14.000 --> 00:04:16.000]  幫幫他吧
[00:04:16.000 --> 00:04:19.000]  聖誕節大家都知道
[00:04:19.000 --> 00:04:22.000]  不是我們著重於什麼聖誕禮物
[00:04:22.000 --> 00:04:25.000]  聖誕節的主人翁我們知道
[00:04:25.000 --> 00:04:26.000]  耶穌基督
[00:04:26.000 --> 00:04:28.000]  我們要再一次將焦點
[00:04:28.000 --> 00:04:30.000]  將禮物放下
[00:04:30.000 --> 00:04:31.000]  先放下
[00:04:31.000 --> 00:04:33.000]  有時候禮物真的太厲害了
[00:04:33.000 --> 00:04:35.000]  我們又要包禮物
[00:04:35.000 --> 00:04:37.000]  我今晚都要white elephant
[00:04:37.000 --> 00:04:39.000]  很多這些東西
[00:04:39.000 --> 00:04:42.000]  但我們希望能夠更加集中在耶穌基督身上
[00:04:42.000 --> 00:04:44.000]  我們在祂的出生上
[00:04:44.000 --> 00:04:47.000]  再將焦點放在裡面
[00:04:47.000 --> 00:04:49.000]  不只是唐的崇拜
[00:04:49.000 --> 00:04:50.000]  希望你回到家的時候
[00:04:50.000 --> 00:04:52.000]  都想起耶穌基督的出生
[00:04:52.000 --> 00:04:54.000]  歌頌祂 讚美祂
[00:04:54.000 --> 00:04:56.000]  我們剛才說過
[00:04:56.000 --> 00:04:58.000]  我們每天用四首詩歌
[00:04:58.000 --> 00:05:00.000]  上星期用哪一首
[00:05:00.000 --> 00:05:02.000]  聖善夜
[00:05:02.000 --> 00:05:04.000]  All holy night
[00:05:04.000 --> 00:05:06.000]  very good一首歌
[00:05:06.000 --> 00:05:09.000]  有沒有試過回去標高音
[00:05:09.000 --> 00:05:12.000]  四個八度那些
[00:05:12.000 --> 00:05:14.000]  那個人叫什麼名字
[00:05:14.000 --> 00:05:16.000]  Serena
[00:05:16.000 --> 00:05:18.000]  Serena
[00:05:18.000 --> 00:05:21.000]  很厲害那首歌
[00:05:21.000 --> 00:05:23.000]  那首歌唱的時候
[00:05:23.000 --> 00:05:25.000]  我覺得聲音很熟悉
[00:05:25.000 --> 00:05:29.000]  原來就是我和我女兒去過山車的時候
[00:05:29.000 --> 00:05:31.000]  她在那裡啊啊啊啊
[00:05:31.000 --> 00:05:34.000]  就是那個音
[00:05:34.000 --> 00:05:37.000]  我們一會兒再說這些歌
[00:05:37.000 --> 00:05:38.000]  但其實我想問一個問題
[00:05:38.000 --> 00:05:40.000]  如果聖誕節真的有人問你
[00:05:40.000 --> 00:05:42.000]  耶穌基督為什麼出生
[00:05:42.000 --> 00:05:45.000]  可能有些還沒有認識的
[00:05:45.000 --> 00:05:47.000]  甚至信徒
[00:05:47.000 --> 00:05:48.000]  剛剛信耶穌
[00:05:48.000 --> 00:05:49.000]  無論如何都會問你
[00:05:49.000 --> 00:05:50.000]  你的兒子 女兒問你
[00:05:50.000 --> 00:05:52.000]  其實耶穌基督為什麼出生
[00:05:52.000 --> 00:05:54.000]  為什麼出生在這個世界上
[00:05:54.000 --> 00:05:56.000]  你要怎麼回答他
[00:05:56.000 --> 00:06:01.000]  就是這樣
[00:06:01.000 --> 00:06:02.000]  大家都是
[00:06:02.000 --> 00:06:03.000]  啞著無聲
[00:06:03.000 --> 00:06:04.000]  不知道怎麼回答你
[00:06:04.000 --> 00:06:05.000]  問這個問題
[00:06:05.000 --> 00:06:06.000]  繼續交換禮物
[00:06:06.000 --> 00:06:07.000]  喜不喜歡
[00:06:07.000 --> 00:06:09.000]  不是的 其實是有的
[00:06:09.000 --> 00:06:12.000]  或者我還沒回答這個問題之前
[00:06:12.000 --> 00:06:15.000]  我不知道有沒有自己試過問過自己
[00:06:15.000 --> 00:06:18.000]  你為何生在這個世界上
[00:06:18.000 --> 00:06:21.000]  為什麼生在這個世界上
[00:06:21.000 --> 00:06:24.000]  這個問題都不容易解答
[00:06:24.000 --> 00:06:26.000]  我記得我小學的時候
[00:06:26.000 --> 00:06:28.000]  小弟小學的時候
[00:06:28.000 --> 00:06:29.000]  很多年前了
[00:06:29.000 --> 00:06:31.000]  四十年前了差不多
[00:06:31.000 --> 00:06:33.000]  小學的時候聽到一首歌
[00:06:33.000 --> 00:06:35.000]  叫為什麼
[00:06:35.000 --> 00:06:37.000]  不知道有沒有人聽過這首歌
[00:06:37.000 --> 00:06:38.000]  叫為什麼
[00:06:38.000 --> 00:06:40.000]  歌詞是這麼說的
[00:06:40.000 --> 00:06:41.000]  怎麼說呢
[00:06:41.000 --> 00:06:43.000]  如果你聽過
[00:06:43.000 --> 00:06:44.000]  你一看歌詞就知道
[00:06:44.000 --> 00:06:46.000]  我哼一點出來
[00:06:46.000 --> 00:06:47.000]  我不唱了
[00:06:47.000 --> 00:06:50.000]  為什麼生在世間上
[00:06:50.000 --> 00:06:53.000]  此間許多愛與傷
[00:06:53.000 --> 00:06:56.000]  為什麼爭鬥不絕
[00:06:56.000 --> 00:06:59.000]  歡欣不永享
[00:06:59.000 --> 00:07:02.000]  問為何人全隔膜
[00:07:02.000 --> 00:07:05.000]  顏面無真相
[00:07:05.000 --> 00:07:09.000]  問那天可找得到
[00:07:09.000 --> 00:07:13.000]  理想中的胡托邦
[00:07:13.000 --> 00:07:16.000]  有沒有人聽過
[00:07:16.000 --> 00:07:19.000]  不用掌聲
[00:07:19.000 --> 00:07:21.000]  我問你有沒有聽過
[00:07:21.000 --> 00:07:23.000]  我小學的時候聽的時候
[00:07:23.000 --> 00:07:25.000]  很滄桑很深
[00:07:25.000 --> 00:07:27.000]  不知道他說什麼
[00:07:27.000 --> 00:07:29.000]  現在聽當然不同
[00:07:29.000 --> 00:07:31.000]  小時候小學的時候
[00:07:31.000 --> 00:07:33.000]  盧月未唱我還記得這首歌
[00:07:33.000 --> 00:07:36.000]  在座很多人都聽過
[00:07:36.000 --> 00:07:38.000]  不知道他說什麼
[00:07:38.000 --> 00:07:41.000]  為什麼生在世間上
[00:07:41.000 --> 00:07:44.000]  可能你都在尋找答案
[00:07:44.000 --> 00:07:46.000]  你還在尋找答案
[00:07:46.000 --> 00:07:47.000]  我覺得OK的
[00:07:47.000 --> 00:07:49.000]  在主裡面你一定會找到
[00:07:49.000 --> 00:07:51.000]  但我們回到之前的問題
[00:07:51.000 --> 00:07:53.000]  基督為什麼要降生
[00:07:53.000 --> 00:07:56.000]  聖經就說得很清楚
[00:07:56.000 --> 00:07:57.000]  很清楚
[00:07:57.000 --> 00:08:00.000]  在提摩太前書
[00:08:00.000 --> 00:08:02.000]  一章十五到十六節
[00:08:02.000 --> 00:08:04.000]  我們一起讀這次聖經
[00:08:04.000 --> 00:08:06.000]  你不能不懂答人
[00:08:06.000 --> 00:08:08.000]  你現在過了崇拜
[00:08:08.000 --> 00:08:09.000]  別人問你
[00:08:09.000 --> 00:08:11.000]  你就要說這句話
[00:08:11.000 --> 00:08:12.000]  我們一起讀
[00:08:12.000 --> 00:08:13.000]  一二三
[00:08:13.000 --> 00:08:15.000]  基督耶穌降世
[00:08:15.000 --> 00:08:17.000]  為要拯救罪人
[00:08:17.000 --> 00:08:19.000]  這話是可信的
[00:08:19.000 --> 00:08:21.000]  是十分佩服的
[00:08:21.000 --> 00:08:23.000]  在罪人中我是個罪魁
[00:08:23.000 --> 00:08:25.000]  然而我蒙了憐憫
[00:08:25.000 --> 00:08:26.000]  是因耶穌基督
[00:08:26.000 --> 00:08:29.000]  要在我這罪魁身上
[00:08:29.000 --> 00:08:32.000]  顯明他一切的忍耐
[00:08:32.000 --> 00:08:34.000]  耶穌基督的降生
[00:08:34.000 --> 00:08:37.000]  耶穌基督為何生在這世間上
[00:08:37.000 --> 00:08:39.000]  祂不是要找烏托邦
[00:08:39.000 --> 00:08:42.000]  是為了拯救罪人
[00:08:42.000 --> 00:08:44.000]  是為了拯救罪人
[00:08:44.000 --> 00:08:48.000]  而在這次聖經裡的罪魁
[00:08:48.000 --> 00:08:52.000]  他深深體會到神對他的拯救和憐憫
[00:08:52.000 --> 00:08:54.000]  和赦免
[00:08:54.000 --> 00:08:56.000]  這句話是可佩服的
[00:08:56.000 --> 00:08:59.000]  他佩服到一個程度
[00:08:59.000 --> 00:09:01.000]  我相信他沒有寫聖經
[00:09:01.000 --> 00:09:04.000]  他說如果沒有了他就沒有了我
[00:09:04.000 --> 00:09:06.000]  沒有他就不會有我
[00:09:06.000 --> 00:09:08.000]  頂智慧今天沒有了耶穌基督
[00:09:08.000 --> 00:09:10.000]  沒有我們
[00:09:10.000 --> 00:09:11.000]  或者我問一個問題
[00:09:11.000 --> 00:09:14.000]  在你此時此刻的心中
[00:09:14.000 --> 00:09:17.000]  有沒有一個人你能夠跟他說
[00:09:17.000 --> 00:09:20.000]  如果沒有了你就不會有我
[00:09:20.000 --> 00:09:23.000]  不算是爸爸媽媽
[00:09:23.000 --> 00:09:26.000]  很重要的這個人
[00:09:26.000 --> 00:09:28.000]  但在這一刻有沒有一個人
[00:09:28.000 --> 00:09:29.000]  你能夠跟他說
[00:09:29.000 --> 00:09:32.000]  沒有了你就不會有我
[00:09:32.000 --> 00:09:34.000]  如果能夠說得出這句話
[00:09:34.000 --> 00:09:38.000]  那個人的誕生
[00:09:38.000 --> 00:09:41.000]  對你來說是否何等有意義呢
[00:09:41.000 --> 00:09:43.000]  可能對我沒有意義
[00:09:43.000 --> 00:09:45.000]  但對你這個人是很有意義
[00:09:45.000 --> 00:09:47.000]  但耶穌基督的誕生
[00:09:47.000 --> 00:09:50.000]  對我們所有人都有意義
[00:09:50.000 --> 00:09:51.000]  因為沒有耶穌基督
[00:09:51.000 --> 00:09:53.000]  我們所有人今天
[00:09:53.000 --> 00:09:56.000]  不知是否在此之餘
[00:09:56.000 --> 00:09:59.000]  你們真的不知道怎樣過日子
[00:09:59.000 --> 00:10:01.000]  耶穌基督的誕生
[00:10:01.000 --> 00:10:04.000]  拯救我們每一個人
[00:10:04.000 --> 00:10:09.000]  一個被拯救的心是很重要
[00:10:09.000 --> 00:10:10.000]  這個被拯救的心
[00:10:10.000 --> 00:10:13.000]  以致你會去讚美他
[00:10:13.000 --> 00:10:17.000]  以致去歌頌耶穌基督的誕生
[00:10:17.000 --> 00:10:21.000]  接下來四首歌我們怎樣唱呢
[00:10:21.000 --> 00:10:22.000]  剛才我們說過
[00:10:22.000 --> 00:10:24.000]  那個飆高音的
[00:10:24.000 --> 00:10:26.000]  坐在過山車頂的那個
[00:10:26.000 --> 00:10:27.000]  飆高音的
[00:10:27.000 --> 00:10:29.000]  我有時發覺
[00:10:29.000 --> 00:10:31.000]  可能這段時間看的歌唱比賽多
[00:10:31.000 --> 00:10:32.000]  他們怎樣評呢
[00:10:32.000 --> 00:10:35.000]  有時真的不是講技巧
[00:10:35.000 --> 00:10:37.000]  不是說高音能夠高亢
[00:10:37.000 --> 00:10:40.000]  低音沉穩
[00:10:40.000 --> 00:10:42.000]  這樣就可以了
[00:10:42.000 --> 00:10:44.000]  那些歌唱比賽如果你有看
[00:10:44.000 --> 00:10:45.000]  通常有兩個字
[00:10:45.000 --> 00:10:48.000]  要怎樣唱歌
[00:10:48.000 --> 00:10:50.000]  要怎樣
[00:10:50.000 --> 00:10:51.000]  國語吧
[00:10:51.000 --> 00:10:52.000]  國語叫什麼
[00:10:52.000 --> 00:10:54.000]  就心
[00:10:54.000 --> 00:10:55.000]  要走心
[00:10:55.000 --> 00:10:58.000]  廣東人很少人知道什麼叫走心
[00:10:58.000 --> 00:11:00.000]  即是很有感情
[00:11:00.000 --> 00:11:01.000]  我走音就行
[00:11:01.000 --> 00:11:03.000]  走心就不太行
[00:11:03.000 --> 00:11:04.000]  但你要很有感情
[00:11:04.000 --> 00:11:07.000]  你怎樣可以有感情去讚美主呢
[00:11:07.000 --> 00:11:09.000]  剛才我們都有兩首歌
[00:11:09.000 --> 00:11:11.000]  Joy to the world
[00:11:11.000 --> 00:11:14.000]  你怎樣可以唱到Joy to the world呢
[00:11:14.000 --> 00:11:16.000]  上星期的Oh holy night
[00:11:16.000 --> 00:11:18.000]  我們怎樣可以唱到Oh holy night呢
[00:11:18.000 --> 00:11:21.000]  不是喊到尖叫
[00:11:21.000 --> 00:11:23.000]  你要知道那首歌的背景
[00:11:23.000 --> 00:11:27.000]  你要體會到神的拯救
[00:11:27.000 --> 00:11:30.000]  你要有基督耶穌拯救你的心
[00:11:30.000 --> 00:11:32.000]  你就可以唱到走音
[00:11:32.000 --> 00:11:33.000]  不是走音
[00:11:33.000 --> 00:11:35.000]  走心的歌
[00:11:35.000 --> 00:11:38.000]  我們今天嘗試去看第二首歌
[00:11:38.000 --> 00:11:42.000]  這首歌叫齊來崇拜
[00:11:42.000 --> 00:11:44.000]  Oh come all ye faithful
[00:11:44.000 --> 00:11:45.000]  大家很熟悉吧
[00:11:45.000 --> 00:11:46.000]  大家很熟悉吧
[00:11:46.000 --> 00:11:50.000]  這首歌又是魁席人口
[00:11:50.000 --> 00:11:51.000]  這樣先吧
[00:11:51.000 --> 00:11:53.000]  我們看看歌詞
[00:11:53.000 --> 00:11:54.000]  我們看看歌詞
[00:11:54.000 --> 00:11:58.000]  Oh come all ye faithful
[00:11:58.000 --> 00:12:00.000]  Joyful and triumphant
[00:12:00.000 --> 00:12:01.000]  Oh come ye
[00:12:01.000 --> 00:12:03.000]  Oh come ye to Bethlehem
[00:12:03.000 --> 00:12:05.000]  E即是你
[00:12:05.000 --> 00:12:07.000]  Come and behold him
[00:12:07.000 --> 00:12:09.000]  Born the king of angels
[00:12:09.000 --> 00:12:10.000]  Oh come let us adore him
[00:12:10.000 --> 00:12:11.000]  這裡副歌三次
[00:12:11.000 --> 00:12:13.000]  Oh come let us adore him
[00:12:13.000 --> 00:12:15.000]  最後Christ the Lord
[00:12:15.000 --> 00:12:17.000]  很簡單這一段
[00:12:17.000 --> 00:12:20.000]  歷史將它曾經擴展到八段
[00:12:20.000 --> 00:12:22.000]  通常流行的是三段
[00:12:22.000 --> 00:12:24.000]  但我們今天只看一段
[00:12:24.000 --> 00:12:26.000]  越來越縮
[00:12:26.000 --> 00:12:27.000]  因為時間問題
[00:12:27.000 --> 00:12:28.000]  只看一段
[00:12:28.000 --> 00:12:32.000]  這一段也很重要
[00:12:32.000 --> 00:12:33.000]  這樣吧
[00:12:33.000 --> 00:12:34.000]  先試試吧
[00:12:34.000 --> 00:12:35.000]  大家開個今後
[00:12:35.000 --> 00:12:36.000]  清唱我們好嗎
[00:12:36.000 --> 00:12:38.000]  試試唱這一段吧
[00:12:38.000 --> 00:12:40.000]  應該每個人都會吧
[00:12:40.000 --> 00:12:41.000]  我們一起唱
[00:12:41.000 --> 00:12:43.000]  看看我們能否走心
[00:12:43.000 --> 00:12:44.000]  好嗎
[00:12:44.000 --> 00:12:47.000]  給你一點貼士
[00:12:47.000 --> 00:12:48.000]  第三句
[00:12:48.000 --> 00:12:49.000]  尤其是第三句
[00:12:49.000 --> 00:12:50.000]  Oh come ye
[00:12:50.000 --> 00:12:51.000]  Oh come ye to Bethlehem
[00:12:51.000 --> 00:12:52.000]  這裡
[00:12:52.000 --> 00:12:54.000]  那個second come
[00:12:54.000 --> 00:12:56.000]  是要兩個音
[00:12:56.000 --> 00:12:58.000]  不然你下不去
[00:12:58.000 --> 00:13:00.000]  Bethlehem
[00:13:00.000 --> 00:13:01.000]  這樣
[00:13:01.000 --> 00:13:02.000]  這個比較困難
[00:13:02.000 --> 00:13:03.000]  我自己試過清唱
[00:13:03.000 --> 00:13:05.000]  昨晚弄了很久
[00:13:05.000 --> 00:13:06.000]  因為我的音樂不太行
[00:13:06.000 --> 00:13:10.000]  還有三段副歌
[00:13:10.000 --> 00:13:12.000]  我想這樣唱
[00:13:12.000 --> 00:13:13.000]  第一次
[00:13:13.000 --> 00:13:14.000]  第一次唱
[00:13:14.000 --> 00:13:16.000]  Oh come let us adore him
[00:13:16.000 --> 00:13:17.000]  小聲一點
[00:13:17.000 --> 00:13:19.000]  Oh come let us adore him
[00:13:19.000 --> 00:13:21.000]  接著第二次
[00:13:21.000 --> 00:13:23.000]  正常一點
[00:13:23.000 --> 00:13:25.000]  Oh come let us adore him
[00:13:25.000 --> 00:13:26.000]  最後的時候
[00:13:26.000 --> 00:13:27.000]  你要洪亮了
[00:13:27.000 --> 00:13:29.000]  Oh come let us adore him
[00:13:29.000 --> 00:13:31.000]  原來是耶穌基督
[00:13:31.000 --> 00:13:33.000]  我們先試試吧
[00:13:33.000 --> 00:13:35.000]  我指揮
[00:13:35.000 --> 00:13:37.000]  大家看得到就算了
[00:13:37.000 --> 00:13:39.000]  1 2 3
[00:13:39.000 --> 00:13:44.000]  Oh come all ye faithful
[00:13:44.000 --> 00:13:49.000]  Joyful and triumphant
[00:13:49.000 --> 00:13:51.000]  Oh come ye
[00:13:51.000 --> 00:13:58.000]  Oh come ye to Bethlehem
[00:13:58.000 --> 00:14:03.000]  Come and behold him
[00:14:03.000 --> 00:14:07.000]  Born the King of Angels
[00:14:07.000 --> 00:14:11.000]  Oh come let us adore him
[00:14:11.000 --> 00:14:16.000]  Oh come let us adore him
[00:14:16.000 --> 00:14:21.000]  Oh come let us adore him
[00:14:21.000 --> 00:14:27.000]  Christ the Lord
[00:14:27.000 --> 00:14:29.000]  給大家一點掌聲
[00:14:29.000 --> 00:14:31.000]  清唱得很動聽
[00:14:31.000 --> 00:14:33.000]  回應的時候我們會唱這首
[00:14:33.000 --> 00:14:35.000]  我們到時
[00:14:35.000 --> 00:14:38.000]  我覺得剛才大家的技巧掌握了
[00:14:38.000 --> 00:14:41.000]  差一點點還不夠走心
[00:14:41.000 --> 00:14:42.000]  差一點點
[00:14:42.000 --> 00:14:43.000]  希望我們今天
[00:14:43.000 --> 00:14:46.000]  在聖經最後一次看看這首歌
[00:14:46.000 --> 00:14:48.000]  配合經文我們領受之後
[00:14:48.000 --> 00:14:50.000]  我們可不可以走心一點
[00:14:50.000 --> 00:14:52.000]  最後回應的時候
[00:14:52.000 --> 00:14:53.000]  中文很簡單
[00:14:53.000 --> 00:14:55.000]  我也看過中文譯本
[00:14:55.000 --> 00:14:57.000]  齊來忠信聖徒
[00:14:57.000 --> 00:14:58.000]  很多人不明白
[00:14:58.000 --> 00:15:00.000]  什麼叫Oh come all ye faithful
[00:15:00.000 --> 00:15:02.000]  其實他是一個邀請
[00:15:02.000 --> 00:15:04.000]  他說來吧,來吧,大家來吧
[00:15:04.000 --> 00:15:06.000]  當然你們已經來了
[00:15:06.000 --> 00:15:08.000]  他說來吧,你敬拜主
[00:15:08.000 --> 00:15:10.000]  齊來,你們這班忠信的聖徒
[00:15:10.000 --> 00:15:12.000]  Oh come all ye faithful
[00:15:12.000 --> 00:15:13.000]  即是你們很Faithful
[00:15:13.000 --> 00:15:14.000]  怎麼來呢
[00:15:14.000 --> 00:15:16.000]  不要愁眉苦臉地來
[00:15:16.000 --> 00:15:18.000]  不要大哭大哭地來
[00:15:18.000 --> 00:15:20.000]  Joyful,即是要快樂和歡欣地來
[00:15:20.000 --> 00:15:22.000]  他說來吧,來吧,再一次來吧
[00:15:22.000 --> 00:15:23.000]  一起來吧
[00:15:23.000 --> 00:15:25.000]  我們一起去哪裡崇拜
[00:15:25.000 --> 00:15:27.000]  回顛
[00:15:27.000 --> 00:15:29.000]  對不起,這裡是說伯利行
[00:15:29.000 --> 00:15:31.000]  當時是伯利行,今天回顛
[00:15:31.000 --> 00:15:32.000]  為什麼要來呢
[00:15:32.000 --> 00:15:34.000]  來朝見聖嬰
[00:15:34.000 --> 00:15:35.000]  為什麼呢
[00:15:35.000 --> 00:15:37.000]  天使王已經降生了
[00:15:37.000 --> 00:15:39.000]  來吧,來吧,來吧
[00:15:39.000 --> 00:15:41.000]  虔誠和崇拜
[00:15:41.000 --> 00:15:42.000]  來吧,來吧,來吧
[00:15:42.000 --> 00:15:43.000]  叫三次
[00:15:43.000 --> 00:15:46.000]  最後你來見的不是Baby
[00:15:46.000 --> 00:15:49.000]  是Christ,是主基督
[00:15:49.000 --> 00:15:50.000]  OK
[00:15:50.000 --> 00:15:53.000]  這首歌在此告訴你
