
[00:00:00.000 --> 00:00:04.960]  今天我們講的是「真兄弟,真戰有備給」
[00:06:23.680 --> 00:06:27.000]  甚麼叫支派呢?你當是陳、李、張、王、何
[00:06:27.000 --> 00:06:30.080]  陳是一個族,李是一個族,行嗎?
[00:06:30.080 --> 00:06:34.180]  張是一個族,是旁邊的人幫你,好嗎?
[00:06:34.180 --> 00:06:35.460]  這個背景
[00:06:35.460 --> 00:06:39.040]  所以你看到當時是這樣,在右邊
[00:06:39.040 --> 00:06:43.640]  這個位置就是兩個半的地方,他們打算留在那裡
[00:06:43.640 --> 00:06:48.920]  左邊,打完之後經歷了21章
[00:06:48.920 --> 00:06:51.160]  我們看到左邊,即是西邊
[00:06:51.160 --> 00:06:54.360]  你這個幅圖真的取得了這些地方
[00:06:54.360 --> 00:06:57.120]  當時還沒打之前
[00:06:57.120 --> 00:07:00.280]  就說到他要過河去打
[00:07:00.280 --> 00:07:03.040]  所以去到《文素記》之後
[00:07:03.040 --> 00:07:06.940]  《森林記》當然,就去到約書亞的第一章
[00:07:06.940 --> 00:07:11.040]  約書亞再次重新當日他跟摩西的約定,行嗎?
[00:07:11.040 --> 00:07:13.840]  你說了是這樣的,是甚麼約定呢?
[00:07:13.840 --> 00:07:16.380]  再說一次,剛才也提了,我們一起讀
[00:07:16.380 --> 00:07:18.720]  約書亞的一章十四、十五節
[00:07:18.720 --> 00:07:19.800]  預備起
[00:07:19.800 --> 00:07:24.240]  你們的妻子、孩子和親戚
[00:07:24.240 --> 00:07:27.600]  都可以留在約旦河東
[00:07:27.600 --> 00:07:30.520]  摩西所給你們的地
[00:07:30.520 --> 00:07:34.040]  但你們中間一切大人的勇士
[00:07:34.040 --> 00:07:36.040]  都要帶著兵器
[00:07:36.040 --> 00:07:38.920]  所以會帶你們去治河海
[00:07:38.920 --> 00:07:43.040]  幫助家人,享受治河和治地的福利
[00:07:43.040 --> 00:07:45.840]  所以你們就要留在約旦河東
[00:07:45.840 --> 00:07:51.680]  並且得著耶和華你們神所賜他們為業的地
[00:07:51.680 --> 00:07:53.440]  那時才可以
[00:07:53.440 --> 00:07:55.600]  賦予你們所得之地
[00:07:55.600 --> 00:08:01.400]  並且得著耶和華你們神所賜他們為業的地
[00:08:01.400 --> 00:08:04.240]  享有神賜你們所得之地
[00:08:04.240 --> 00:08:09.200]  說了一樣東西,你們過來拿他們為業的地
[00:08:09.200 --> 00:08:12.160]  接著你可以回到東面
[00:08:12.160 --> 00:08:15.320]  接著,日出之地所給你們的地
[00:08:15.320 --> 00:08:17.560]  這是我們值得學習的第一點
[00:08:17.560 --> 00:08:19.520]  這個世界經常教我們
[00:08:19.520 --> 00:08:22.880]  自己顧自己
[00:08:22.880 --> 00:08:25.360]  我搞定我的,你搞定你的
[00:08:25.360 --> 00:08:27.880]  我搞定最好,我不搞你
[00:08:27.880 --> 00:08:30.280]  或者這個世界告訴我們
[00:08:30.280 --> 00:08:33.080]  人不畏己就是甚麼?
[00:08:33.080 --> 00:08:34.960]  就是天誅地滅
[00:08:34.960 --> 00:08:38.480]  天誅地滅,多厲害
[00:08:38.480 --> 00:08:41.280]  但是聖經告訴我們,不是
[00:08:41.280 --> 00:08:42.360]  就是甚麼呢?
[00:08:42.360 --> 00:08:43.920]  不是只顧自己
[00:08:43.920 --> 00:08:45.880]  我們顧別人
[00:08:45.880 --> 00:08:48.240]  看整體
[00:08:48.240 --> 00:08:49.760]  完成大家
[00:08:49.760 --> 00:08:52.840]  你也有,我也有,大家都經歷
[00:08:52.840 --> 00:08:54.520]  共同進退
[00:08:54.520 --> 00:08:59.000]  一起去,一起返,一起完成
[00:08:59.000 --> 00:09:01.000]  如果我們這樣的角度再看
[00:09:01.000 --> 00:09:03.720]  剛才一開始讀了二十二章
[00:09:03.720 --> 00:09:06.840]  你就開始明白了頭三節
[00:09:06.840 --> 00:09:08.560]  我們再慢慢讀一次
[00:09:08.560 --> 00:09:09.680]  有這樣的背景
[00:09:09.680 --> 00:09:11.600]  你再讀這裡就有些味道了
[00:09:11.600 --> 00:09:12.600]  我們再讀多一次,好嗎?
[00:09:12.600 --> 00:09:13.520]  一二三
[00:09:13.520 --> 00:09:17.520]  當時若書雅照了裏面人
[00:09:17.520 --> 00:09:28.120]  當時若書雅照了裏面人
[00:09:28.120 --> 00:09:30.320]  我所吩咐你們的
[00:09:30.320 --> 00:09:33.200]  你們也都聽從了
[00:09:33.200 --> 00:09:38.840]  你們這許多日子
[00:09:38.840 --> 00:09:40.160]  直到今天
[00:09:40.160 --> 00:09:45.600]  並守了耶和華你們神所吩咐你們幫手的
[00:09:45.600 --> 00:09:46.840]  這裡一點也不簡單
[00:09:46.840 --> 00:09:48.880]  為甚麼?你看仔細一點就知道
[00:09:48.880 --> 00:09:51.440]  第一,他們不是做他們喜歡做的事
[00:09:51.440 --> 00:09:52.880]  我覺得要做的事
[00:09:52.880 --> 00:09:55.240]  他是做神所吩咐他的
[00:09:55.240 --> 00:09:56.680]  看到嗎?
[00:09:56.680 --> 00:09:57.800]  第二,不單是神
[00:09:57.800 --> 00:10:04.160]  他知道上帝仆人摩西所吩咐的
[00:10:04.160 --> 00:10:05.960]  而摩西離開之後
[00:10:05.960 --> 00:10:08.640]  交代給若書雅所吩咐的
[00:10:08.640 --> 00:10:13.800]  他們都是遵守了
[00:10:13.800 --> 00:10:15.080]  我們即刻想
[00:10:15.080 --> 00:10:17.160]  我們他日去到尾
[00:10:17.160 --> 00:10:18.280]  見到主面
[00:10:18.280 --> 00:10:19.760]  上帝會不會跟我們說
[00:10:19.760 --> 00:10:23.600]  你已經遵守了我吩咐誰
[00:10:23.600 --> 00:10:25.200]  又吩咐誰
[00:10:25.200 --> 00:10:26.520]  又叫你去行的事
[00:10:26.520 --> 00:10:28.520]  這個何等美的事
[00:10:28.520 --> 00:10:29.680]  不單是這樣
[00:10:29.680 --> 00:10:32.920]  許多日子不是一天
[00:10:32.920 --> 00:10:34.920]  不是吃一餐飯
[00:10:34.920 --> 00:10:37.800]  不是一個月的同行
[00:10:37.800 --> 00:10:39.880]  不是半年
[00:10:39.880 --> 00:10:42.680]  是五到七年
[00:10:42.680 --> 00:10:45.600]  而裡面說的是很長的日子
[00:10:45.600 --> 00:10:49.560]  他知道這段日子之後不會再見的了
[00:10:49.560 --> 00:10:52.680]  而且我幫你拿東西是你的
[00:10:52.680 --> 00:10:54.080]  不是我的行不行
[00:10:54.080 --> 00:10:57.480]  我給你,然後我就會走
[00:10:57.480 --> 00:10:58.680]  很重要
[00:10:58.680 --> 00:11:00.520]  而更加他知道一件事
[00:11:00.520 --> 00:11:03.400]  沒有撇離,為甚麼?
[00:11:03.400 --> 00:11:05.120]  因為不容易
[00:11:05.120 --> 00:11:07.480]  不是過去吃自助餐
[00:11:07.480 --> 00:11:10.160]  是過去打仗
[00:11:10.160 --> 00:11:11.840]  死人的
[00:11:11.840 --> 00:11:13.480]  辛苦的
[00:11:13.480 --> 00:11:15.320]  很熱的
[00:11:15.320 --> 00:11:16.760]  是害怕的
[00:11:16.760 --> 00:11:18.680]  要倚靠耶和華的
[00:11:18.680 --> 00:11:20.880]  是出死入生的
[00:11:20.880 --> 00:11:23.760]  是要付代價的
[00:11:23.760 --> 00:11:24.600]  他知道的
[00:11:24.600 --> 00:11:27.800]  所以他說總沒有撇離
[00:11:27.800 --> 00:11:28.840]  又或者這樣說
[00:11:28.840 --> 00:11:29.760]  他再說
[00:11:29.760 --> 00:11:33.360]  你們的弟兄
[00:11:33.360 --> 00:11:34.400]  是你們的
[00:11:34.400 --> 00:11:36.320]  不是他們的
[00:11:36.320 --> 00:11:38.000]  我不知道你們有沒有出街
[00:11:38.000 --> 00:11:39.560]  見到一家人
[00:11:39.560 --> 00:11:40.760]  爸爸媽媽聊天
[00:11:40.760 --> 00:11:43.160]  當他見到兒子不乖
[00:11:43.160 --> 00:11:45.360]  爸爸可能聽過很多次
[00:11:45.360 --> 00:11:46.160]  跟媽媽說
[00:11:46.160 --> 00:11:48.160]  你看看你兒子
[00:11:48.160 --> 00:11:49.520]  即是跟老婆說
[00:11:49.520 --> 00:11:51.440]  底層一頑皮
[00:11:51.440 --> 00:11:53.400]  就變成你兒子
[00:11:53.400 --> 00:11:54.600]  有時候我聽到
[00:11:54.600 --> 00:11:56.680]  有些夫婦聊天都挺好笑的
[00:11:56.680 --> 00:11:59.000]  你看我兒子多乖
[00:11:59.000 --> 00:12:02.120]  一乖就是我的兒子
[00:12:02.120 --> 00:12:03.040]  他說不是這裡
[00:12:03.040 --> 00:12:05.920]  是你們的,行嗎?
[00:12:05.920 --> 00:12:07.880]  是大家有份的
[00:12:07.880 --> 00:12:09.360]  不只是部分人承擔
[00:12:09.360 --> 00:12:11.120]  是一起承擔
[00:12:11.120 --> 00:12:13.520]  所以第一個很值得看
[00:12:13.520 --> 00:12:15.440]  真是
[00:12:15.440 --> 00:12:18.000]  今天我們都值得想
[00:12:18.000 --> 00:12:20.840]  我們有沒有這些親密的弟兄戰友
[00:12:20.840 --> 00:12:22.680]  我也有想
[00:12:22.680 --> 00:12:25.640]  我意思這個戰友是家人以外
[00:12:25.640 --> 00:12:27.200]  家人當然是對我們最密切
[00:12:27.200 --> 00:12:28.400]  最好,最關心
[00:12:28.400 --> 00:12:29.520]  最健諾,肯定
[00:12:29.520 --> 00:12:31.440]  這些養份是最重要
[00:12:31.440 --> 00:12:34.280]  但今日經文說家人以外
[00:12:34.280 --> 00:12:35.440]  這些弟兄姐妹
[00:12:35.440 --> 00:12:36.880]  這些朋友,行嗎?
[00:12:36.880 --> 00:12:40.320]  他的養份在你身上
[00:12:40.320 --> 00:12:41.920]  你有沒有想起
[00:12:41.920 --> 00:12:43.040]  有沒有記得
[00:12:43.040 --> 00:12:44.400]  我自己一路去想的時候
[00:12:44.400 --> 00:12:46.000]  我都很感動
[00:12:46.000 --> 00:12:47.920]  我慢慢計,慢慢計,慢慢計
[00:12:47.920 --> 00:12:48.920]  我發現
[00:12:48.920 --> 00:12:50.200]  我不要說七年,五年
[00:12:50.200 --> 00:12:51.560]  一年的回到我身上
[00:12:51.560 --> 00:12:53.080]  兩年的回到我身上
[00:12:53.080 --> 00:12:54.600]  經常見的
[00:12:54.600 --> 00:12:55.880]  建立我的
[00:12:55.880 --> 00:12:57.480]  我數著數著
[00:12:57.480 --> 00:12:59.520]  的確有五十個
[00:12:59.520 --> 00:13:00.880]  我想你也有
[00:13:00.880 --> 00:13:03.120]  不知道是不是我五十歲就有五十個
[00:13:03.120 --> 00:13:04.640]  最少有五十個
[00:13:04.640 --> 00:13:05.600]  為什麼?
[00:13:05.600 --> 00:13:07.880]  我想起小時候順主
[00:13:07.880 --> 00:13:10.440]  有一個師兄
[00:13:10.440 --> 00:13:12.880]  我不知道你讀大學的時候
[00:13:12.880 --> 00:13:14.920]  有沒有用電腦
[00:13:14.920 --> 00:13:16.640]  有沒有人讀大學的時候
[00:13:16.640 --> 00:13:19.680]  家裡是還沒有電腦的
[00:13:19.680 --> 00:13:21.160]  那個年代舉手
[00:13:21.160 --> 00:13:23.880]  你算得很快,你很勇敢
[00:13:23.880 --> 00:13:26.120]  沒理由只有兩個吧
[00:13:26.120 --> 00:13:27.520]  看你們的樣子
[00:13:27.520 --> 00:13:29.840]  對不起,這樣說是不對的
[00:13:29.840 --> 00:13:31.160]  那個年代是沒有電腦的
[00:13:31.160 --> 00:13:32.240]  用電腦在學校
[00:13:32.240 --> 00:13:33.960]  我用打字機的
[00:13:33.960 --> 00:13:37.120]  然後慢慢轉電子打字機那種
[00:13:37.120 --> 00:13:39.400]  我記得有一個師兄
[00:13:39.400 --> 00:13:40.520]  他知道我沒有
[00:13:40.520 --> 00:13:43.080]  當時有些錢的人是有的
[00:13:43.080 --> 00:13:44.800]  或者不是在學校用的
[00:13:44.800 --> 00:13:46.480]  他叫我去家裡用
[00:13:46.480 --> 00:13:48.280]  教我
[00:13:48.280 --> 00:13:50.440]  教我功課
[00:13:50.440 --> 00:13:53.680]  開放家裡做到凌晨兩三點
[00:13:53.680 --> 00:13:55.760]  又解答我的信仰問題
[00:13:55.760 --> 00:13:57.840]  他不只是解答我的信仰問題
[00:13:57.840 --> 00:13:59.480]  他又不只是幫我功課
[00:13:59.480 --> 00:14:01.240]  他全面一切
[00:14:01.240 --> 00:14:03.720]  那兩年我覺得很被建立
[00:14:03.720 --> 00:14:06.360]  我覺得基督的愛是這樣的
[00:14:06.360 --> 00:14:07.920]  為你禱告的
[00:14:07.920 --> 00:14:10.000]  你有需要和你同行的
[00:14:10.000 --> 00:14:11.960]  不單是信仰問題
[00:14:11.960 --> 00:14:13.720]  那些需要的東西你問他
[00:14:13.720 --> 00:14:15.320]  他會回答你的
[00:14:15.320 --> 00:14:16.560]  我工作也有
[00:14:16.560 --> 00:14:18.120]  我屬靈成長也有
[00:14:18.120 --> 00:14:21.400]  這些養分就是建立我們
[00:14:21.400 --> 00:14:23.880]  更加重要的一個問題就是
[00:14:23.880 --> 00:14:27.960]  你會不會又是別人親密的弟兄姊妹
[00:14:27.960 --> 00:14:30.920]  當別人回想他過去的成長
[00:14:30.920 --> 00:14:32.720]  接納了養分
[00:14:32.720 --> 00:14:36.720]  會不會想起你也是其中一個
[00:14:36.720 --> 00:14:38.000]  很值得是吧
[00:14:38.000 --> 00:14:42.840]  為別人是沒有想過回報的
[00:14:42.840 --> 00:14:46.400]  這是我們信仰其中一個很重要
[00:14:46.400 --> 00:14:48.080]  很重要愛人
[00:14:48.080 --> 00:14:50.440]  如記
[00:14:50.440 --> 00:14:51.880]  當我想的時候
[00:14:51.880 --> 00:14:54.000]  聖靈也提醒我
[00:14:54.000 --> 00:14:55.600]  不單是這是真實
[00:14:55.600 --> 00:14:56.440]  祂說還有
[00:14:56.440 --> 00:14:58.320]  祂說你有沒有想起有些人
[00:14:58.320 --> 00:15:00.840]  當日和你行了一段日子
[00:15:00.840 --> 00:15:02.080]  但是日後的時候
[00:15:02.080 --> 00:15:03.440]  你和他看法不同
[00:15:03.440 --> 00:15:04.800]  他和你的看法不同
[00:15:04.800 --> 00:15:06.200]  你和他做法不同
[00:15:06.200 --> 00:15:07.480]  他和你做法不同
[00:15:07.480 --> 00:15:10.120]  之後分開也沒有見面
[00:15:10.120 --> 00:15:13.000]  那些都是祝福你的人
[00:15:13.000 --> 00:15:14.200]  那些你也要感恩
[00:15:14.200 --> 00:15:15.560]  真的
[00:15:15.560 --> 00:15:18.280]  好像保羅和巴拿巴行過一段日子
[00:15:18.280 --> 00:15:20.640]  然後有兩個互相分開的
[00:15:20.640 --> 00:15:21.840]  有發展
[00:15:21.840 --> 00:15:23.560]  就好像我們坐巴士
[00:15:23.560 --> 00:15:25.280]  在巴士不同的階段
[00:15:25.280 --> 00:15:25.960]  不同的站
[00:15:25.960 --> 00:15:27.400]  也有人和我們同行
[00:15:27.400 --> 00:15:28.680]  有人早點下車
[00:15:28.680 --> 00:15:30.120]  又有新的上車
[00:15:30.120 --> 00:15:31.600]  不過每個人都可能
[00:15:31.600 --> 00:15:34.000]  祝福過你
[00:15:34.000 --> 00:15:36.040]  Amen
[00:15:36.040 --> 00:15:38.680]  聽著我們要向這件事獻上感恩
[00:15:38.680 --> 00:15:39.920]  有禱告
[00:15:39.920 --> 00:15:42.400]  我們成為別人親密
[00:15:42.400 --> 00:15:46.240]  緊密的兄弟姐妹
[00:15:46.240 --> 00:15:48.960]  第二點我們繼續學
[00:15:48.960 --> 00:15:51.320]  接著五到七年之後
[00:15:51.320 --> 00:15:53.200]  真的打了仗
[00:15:53.200 --> 00:15:55.280]  結果拿到了
[00:15:55.280 --> 00:15:56.200]  之後
[00:15:56.200 --> 00:15:57.520]  很奇妙
[00:15:57.520 --> 00:15:59.040]  不單止剛才這樣說
[00:15:59.040 --> 00:16:00.520]  還有事情發生
[00:16:00.520 --> 00:16:02.920]  第四到第六節這樣說
[00:16:02.920 --> 00:16:04.720]  「如今耶和華你們的神
[00:16:04.720 --> 00:16:06.640]  照著祂所應許
[00:16:06.640 --> 00:16:09.360]  使你們弟兄德享平安」
[00:16:09.360 --> 00:16:11.680]  現在就可以轉回你們的帳篷
[00:16:11.680 --> 00:16:13.320]  回到你們的帳篷
[00:16:13.320 --> 00:16:17.080]  「到耶和華僕人摩西在約旦河東
[00:16:17.080 --> 00:16:18.640]  所賜給你遺孽之地」
[00:16:18.640 --> 00:16:19.680]  賜給你的
[00:16:19.680 --> 00:16:20.800]  遺孽之地
[00:16:20.800 --> 00:16:22.320]  第五節第六節一起讀
[00:16:22.320 --> 00:16:23.280]  一二三
[00:16:23.280 --> 00:16:26.560]  「只要切切地謹慎進行
[00:16:26.560 --> 00:16:29.760]  耶和華僕人摩西所吩咐你們
[00:16:29.760 --> 00:16:31.840]  的誡命律法
[00:16:31.840 --> 00:16:34.080]  愛耶和華你們的神
[00:16:34.080 --> 00:16:36.280]  行祂一切的道
[00:16:36.280 --> 00:16:41.520]  守祂的誡命專靠祂
[00:16:41.520 --> 00:16:48.520]  於是約書亞為他們祝福」
[00:16:48.520 --> 00:16:49.720]  跟著祝福
[00:16:49.720 --> 00:16:51.840]  打發他們去
[00:16:51.840 --> 00:16:53.560]  他們就回到自己的帳篷
[00:16:53.560 --> 00:16:55.000]  不過有件事很有趣
[00:16:55.000 --> 00:16:57.360]  在第二點特別想說的是
[00:16:57.360 --> 00:17:01.160]  約書亞為他們祝福
[00:17:01.160 --> 00:17:02.080]  即是說
[00:17:02.080 --> 00:17:03.480]  做完神的工作
[00:17:03.480 --> 00:17:05.160]  行完上帝的吩咐
[00:17:05.160 --> 00:17:07.480]  也都是隨著領袖的帶領
[00:17:07.480 --> 00:17:11.600]  他們是會被祝福
[00:17:11.600 --> 00:17:13.200]  重要的是我們知道
[00:17:13.200 --> 00:17:14.000]  行神的路
[00:17:14.000 --> 00:17:14.600]  作神的福
[00:17:14.600 --> 00:17:16.440]  是一定被神祝福的
[00:17:16.440 --> 00:17:17.560]  新約教說
[00:17:17.560 --> 00:17:19.080]  「先求國祂的義者
[00:17:19.080 --> 00:17:20.720]  先到家給你」
[00:17:20.720 --> 00:17:22.240]  Amen
[00:17:22.240 --> 00:17:23.880]  不過還要我們去想
[00:17:23.880 --> 00:17:24.880]  我們有這些祝福
[00:17:24.880 --> 00:17:28.120]  我們如何好好運用
[00:17:28.120 --> 00:17:29.480]  如何好好運用
[00:17:29.480 --> 00:17:30.600]  即是我的呢
[00:17:30.600 --> 00:17:31.360]  還是分給別人呢
[00:17:31.360 --> 00:17:32.800]  這些是甚麼祝福呢
[00:17:32.800 --> 00:17:34.520]  在這一次約書亞記
[00:17:34.520 --> 00:17:36.600]  二十二章我都很清楚
[00:17:36.600 --> 00:17:37.800]  第六章之後
[00:17:37.800 --> 00:17:39.320]  第六節之後
[00:17:39.320 --> 00:17:40.080]  還有東西要說
[00:17:40.080 --> 00:17:42.040]  約書亞打發他們
[00:17:42.040 --> 00:17:44.920]  回帳篷的時候為他們祝福
[00:17:44.920 --> 00:17:45.640]  祝福甚麼呢
[00:17:45.640 --> 00:17:46.600]  第八節一起讀
[00:17:46.600 --> 00:17:47.560]  一二三
[00:17:47.560 --> 00:17:48.720]  對他們說
[00:17:48.720 --> 00:17:51.160]  你們帶許多財物
[00:17:51.160 --> 00:17:52.640]  許多新宿
[00:17:52.640 --> 00:17:54.880]  和金銀銅鐵
[00:17:54.880 --> 00:17:56.760]  並許多衣服
[00:17:56.760 --> 00:17:58.840]  (和你們的帳篷去)
[00:17:58.840 --> 00:18:01.840]  (要將你們送上去)
[00:18:01.840 --> 00:18:05.840]  與你們眾弟兄同婚
[00:18:05.840 --> 00:18:07.120]  他當時沒有想過
[00:18:07.120 --> 00:18:08.320]  有這樣做
[00:18:08.320 --> 00:18:09.800]  做了
[00:18:09.800 --> 00:18:10.960]  但很感恩他們
[00:18:10.960 --> 00:18:12.320]  亦都感恩
[00:18:12.320 --> 00:18:13.680]  感謝他們這樣做
[00:18:13.680 --> 00:18:16.240]  所以他為祝福
[00:18:16.240 --> 00:18:17.920]  亦都給許多
[00:18:17.920 --> 00:18:18.920]  許多
[00:18:18.920 --> 00:18:19.760]  許多
