
[00:00:00.000 --> 00:00:04.000]  有一位很優秀的空軍飛行員
[00:04:16.400 --> 00:04:19.200]  看啊 這是神的羔羊
[00:04:19.200 --> 00:04:21.920]  兩個門徒聽見他的話
[00:04:21.920 --> 00:04:24.080]  就跟從了耶穌
[00:04:24.080 --> 00:04:26.080]  耶穌轉過身來
[00:04:26.080 --> 00:04:28.240]  看見他們跟著
[00:04:28.240 --> 00:04:30.000]  就問他們說
[00:04:30.000 --> 00:04:31.920]  你們要甚麼
[00:04:31.920 --> 00:04:33.040]  他們說
[00:04:33.040 --> 00:04:35.600]  拉比在那裏住
[00:04:35.600 --> 00:04:38.960]  耶穌說 你們來看
[00:04:38.960 --> 00:04:42.560]  他們就去看他在那裏住
[00:04:42.560 --> 00:04:45.520]  這一天便與他同住
[00:04:45.520 --> 00:04:48.400]  那時約有生靜了
[00:04:48.400 --> 00:04:50.240]  聽見約翰的話
[00:04:50.240 --> 00:04:53.200]  跟從耶穌的那兩個人
[00:04:53.200 --> 00:04:57.440]  一個是西門彼得的兄弟安德烈」
[00:04:57.440 --> 00:04:59.680]  這裡所說的約翰
[00:04:59.680 --> 00:05:02.560]  其實就是師弟約翰
[00:05:02.560 --> 00:05:07.040]  當時他與兩個門徒遇見耶穌
[00:05:07.040 --> 00:05:08.880]  而兩個門徒裏面
[00:05:08.880 --> 00:05:12.720]  其中一個就是彼得的哥哥安德烈
[00:05:12.720 --> 00:05:17.520]  施洗約翰一向宣稱自己不是基督
[00:05:17.520 --> 00:05:20.960]  他只是基督的先鋒
[00:05:20.960 --> 00:05:25.040]  為基督預備道路
[00:05:25.040 --> 00:05:28.960]  所以當這個真命天子出現的時候
[00:05:28.960 --> 00:05:33.600]  施洗約翰也見證這個就是神的羔羊
[00:05:33.600 --> 00:05:35.520]  他的門徒便明白到
[00:05:35.520 --> 00:05:37.840]  原來這個就是以色列人
[00:05:37.840 --> 00:05:41.600]  他們一直在等待的神的兒子
[00:05:41.600 --> 00:05:44.160]  所以他們也很順理成章地
[00:05:44.160 --> 00:05:47.360]  過當跟隨耶穌
[00:05:47.360 --> 00:05:49.280]  而經文裏還說到
[00:05:49.280 --> 00:05:52.560]  安德烈和另一個門徒
[00:05:52.560 --> 00:05:57.440]  在那天與耶穌同住了一天
[00:05:57.440 --> 00:06:01.680]  相信他們在這段時間裏
[00:06:01.680 --> 00:06:04.720]  可以與耶穌有很深入的交談
[00:06:04.720 --> 00:06:08.160]  這段經文接下來的兩節
[00:06:08.160 --> 00:06:12.560]  說到這個「他」是指安德烈
[00:06:12.560 --> 00:06:15.840]  「他先找著自己的哥哥西門對他說
[00:06:15.840 --> 00:06:18.320]  我們遇見你塞亞了
[00:06:18.320 --> 00:06:20.720]  於是領他去見耶穌
[00:06:20.720 --> 00:06:22.720]  耶穌看著他說
[00:06:22.720 --> 00:06:25.520]  你是約翰的兒子西門
[00:06:25.520 --> 00:06:27.920]  你要稱為基伐」
[00:06:27.920 --> 00:06:34.960]  在這裏安德烈引領他的哥哥彼得去見耶穌
[00:06:34.960 --> 00:06:36.720]  耶穌一見面的時候
[00:06:36.720 --> 00:06:40.400]  一口說出他爸爸的名字
[00:06:40.400 --> 00:06:41.920]  就是約翰
[00:06:41.920 --> 00:06:45.600]  而且還給他一個新的名字
[00:06:45.600 --> 00:06:48.320]  這個名字就是基伐
[00:06:48.320 --> 00:06:50.640]  基伐其實是阿蘭文
[00:06:50.640 --> 00:06:55.120]  阿蘭文是當時巴勒斯坦通用的語言
[00:06:55.120 --> 00:06:59.120]  翻譯成希臘文就是彼得
[00:06:59.120 --> 00:07:01.120]  如果在座有人叫Peter
[00:07:01.120 --> 00:07:05.200]  你就知道原來這個原本是希臘文
[00:07:05.200 --> 00:07:07.600]  在這段經文裏我們看到
[00:07:07.600 --> 00:07:13.040]  耶穌與彼得 安德烈其實是初次相遇
[00:07:13.040 --> 00:07:16.640]  似乎耶穌還未正式呼召他們
[00:07:16.640 --> 00:07:21.120]  而之後彼得和安德烈繼續做他們的本行
[00:07:21.120 --> 00:07:23.120]  他們的本行是甚麼?
[00:07:23.120 --> 00:07:26.000]  打魚 是漁夫
[00:07:26.000 --> 00:07:29.520]  不久之後他們再次見到耶穌
[00:07:29.520 --> 00:07:33.600]  並且經歷了一次多餘的神蹟
[00:07:33.600 --> 00:07:35.600]  甚麼是多餘的神蹟呢?
[00:07:35.600 --> 00:07:37.520]  就是路加夫音這一段
[00:07:37.520 --> 00:07:39.040]  很長 我不想大家讀
[00:07:39.040 --> 00:07:41.920]  不過大家應該是熟悉的
[00:07:41.920 --> 00:07:46.560]  這段經文說到耶穌在加尼撒勒湖邊
[00:07:46.560 --> 00:07:51.920]  加尼撒勒湖其實是指加利利海
[00:07:51.920 --> 00:07:54.640]  耶穌上了西門那座船
[00:07:54.640 --> 00:08:02.480]  並且叫西門到水深之處下網打魚
[00:08:02.480 --> 00:08:08.960]  當時西門彼得有甚麼回應呢?
[00:08:08.960 --> 00:08:14.000]  他就說「我打了一整晚都沒有魚」
[00:08:14.000 --> 00:08:16.960]  其實言下之意是
[00:08:16.960 --> 00:08:19.440]  「我是專業的漁夫」
[00:08:19.440 --> 00:08:23.280]  「你是木匠的兒子」
[00:08:23.280 --> 00:08:26.960]  「我都打不到 沒有收穫 你懂甚麼?」
[00:08:26.960 --> 00:08:28.560]  這是他心裏說的
[00:08:28.560 --> 00:08:30.320]  不過他也給了面子給耶穌
[00:08:30.320 --> 00:08:32.400]  有照耶穌的吩咐
[00:08:32.400 --> 00:08:36.400]  他真的在水深之處下網
[00:08:36.400 --> 00:08:40.960]  誰知竟然網了很多魚
[00:08:40.960 --> 00:08:43.840]  多到連網都要裂開
[00:08:43.840 --> 00:08:45.680]  這真是一個神蹟
[00:08:45.680 --> 00:08:48.960]  所以我稱它為多餘的神蹟
[00:08:48.960 --> 00:08:51.760]  但是這個神蹟並不多餘
[00:08:51.760 --> 00:08:56.800]  彼得在這次神蹟裏看到自己的驕傲
[00:08:56.800 --> 00:09:01.920]  然後他經歷到耶穌的安慰和肯定
[00:09:01.920 --> 00:09:04.000]  耶穌對他說
[00:09:04.000 --> 00:09:09.920]  「不要怕 從今以後你要得人了」
[00:09:09.920 --> 00:09:13.920]  這就是彼得所經歷的多餘神蹟
[00:09:13.920 --> 00:09:18.080]  有學者認為這件事發生之後
[00:09:18.080 --> 00:09:21.600]  第二天就是主席剛才跟我們讀的
[00:09:21.600 --> 00:09:25.280]  《馬太福音》的那段情景
[00:09:25.280 --> 00:09:30.240]  耶穌在當中正式呼召彼得
[00:09:30.240 --> 00:09:33.760]  安德烈 約翰和雅各
[00:09:33.760 --> 00:09:36.720]  我們又說第五個門徒
[00:09:36.720 --> 00:09:39.760]  就是我們剛才讀的馬太
[00:09:39.760 --> 00:09:41.200]  馬太有另一個名字
[00:09:41.200 --> 00:09:44.880]  大家知不知道是甚麼名字?
[00:09:44.880 --> 00:09:46.800]  《馬可福音》和《路加福音》
[00:09:46.800 --> 00:09:49.840]  稱它為「尼美」
[00:09:49.840 --> 00:09:52.640]  馬太被呼召的情景
[00:09:52.640 --> 00:09:55.840]  跟剛才那四個又不同
[00:09:55.840 --> 00:09:58.080]  聖經沒有交代到
[00:09:58.080 --> 00:10:01.280]  到底馬太和耶穌之前有沒有見過面
[00:10:01.280 --> 00:10:04.480]  似乎好像真的是第一次見面
[00:10:04.480 --> 00:10:07.520]  耶穌走過就見到馬太
[00:10:07.520 --> 00:10:12.080]  馬太當時是坐在碎棺上
[00:10:12.080 --> 00:10:18.640]  碎棺其實是在邊界徵收關稅的
[00:10:18.640 --> 00:10:20.640]  那個耕田
[00:10:20.640 --> 00:10:22.640]  他負責收稅
[00:10:22.640 --> 00:10:26.640]  聖經稱呼這些人為「碎吏」
[00:10:26.640 --> 00:10:30.880]  碎吏其實以色列人不太歡迎他們
[00:10:30.880 --> 00:10:32.240]  主要有兩個原因
[00:10:32.240 --> 00:10:33.440]  第一個原因就是
[00:10:33.440 --> 00:10:36.080]  這些碎吏收稅的過程中
[00:10:36.080 --> 00:10:38.560]  有貪腐的情況出現
[00:10:38.560 --> 00:10:43.680]  以色列人是被搜刮民脂民膏的對象
[00:10:43.680 --> 00:10:46.720]  所以自然不會喜歡這些人
[00:10:46.720 --> 00:10:49.200]  另一個原因就是
[00:10:49.200 --> 00:10:54.960]  當時執掌政權的羅馬人
[00:10:54.960 --> 00:10:59.040]  以色列人視他們為外邦人
[00:10:59.040 --> 00:11:01.760]  碎吏則是公務員
[00:11:01.760 --> 00:11:06.560]  公務員自然要跟很多羅馬官員一起
[00:11:06.560 --> 00:11:08.160]  跟外邦人一起
[00:11:08.160 --> 00:11:12.240]  所以以色列人視他們為叛徒
[00:11:12.240 --> 00:11:15.280]  並且覺得他們在宗教上是不潔的
[00:11:15.280 --> 00:11:17.760]  因為他們經常跟外邦人一起
[00:11:17.760 --> 00:11:18.880]  由此可見
[00:11:18.880 --> 00:11:23.680]  馬太不受自己的同胞歡迎
[00:11:23.680 --> 00:11:26.480]  所以當這位耶穌是大人物
[00:11:26.480 --> 00:11:28.320]  因為他四處醫病趕鬼
[00:11:28.320 --> 00:11:29.680]  皆知巷聞
[00:11:29.680 --> 00:11:31.200]  他是大人物
[00:11:31.200 --> 00:11:34.640]  有一位大人物來呼召他
[00:11:34.640 --> 00:11:36.960]  可能這就是其中一個原因
[00:11:36.960 --> 00:11:41.040]  為何他會這麼快回應 跟隨耶穌
[00:11:41.040 --> 00:11:50.560]  我們又看看剛才說了幾個門徒的呼召經過
[00:11:50.560 --> 00:11:56.160]  彼得 安德烈 約翰 瓦國和馬太
[00:11:56.160 --> 00:11:59.200]  還有一個我剛才說的 叫做肥力
[00:11:59.200 --> 00:12:02.480]  肥力這段經文在《約翰福音》
[00:12:02.480 --> 00:12:10.960]  這一段其實是緊接著耶穌剛才遇見彼得和安德烈的經文
[00:12:10.960 --> 00:12:12.640]  所以這裡說的次日
[00:12:12.640 --> 00:12:16.880]  就是耶穌遇見他們兩人之後的一天
[00:12:16.880 --> 00:12:22.720]  我們看到肥力原來是安德烈和彼得的同鄉
[00:12:22.720 --> 00:12:26.480]  肥力也是被耶穌呼召的其中一個
[00:12:26.480 --> 00:12:31.280]  在這六個被耶穌呼召的門徒的經歷裡
[00:12:31.280 --> 00:12:37.840]  我發現每一個門徒被呼召的過程都是不同的
[00:12:37.840 --> 00:12:39.600]  都是獨特的
[00:12:39.600 --> 00:12:46.160]  六個門徒裡只有這兩個一見到耶穌就馬上被呼召
[00:12:46.160 --> 00:12:50.160]  一個是馬太 一個是肥力
[00:12:50.160 --> 00:12:54.080]  馬太在職場被呼召
[00:12:54.080 --> 00:12:58.080]  他正在上班 做稅務的時候就被呼召
[00:12:58.080 --> 00:13:01.520]  肥力更有趣 走著走著
[00:13:01.520 --> 00:13:03.520]  遇見耶穌又被呼召了
[00:13:03.520 --> 00:13:06.720]  待會你小心點 你去太古城中心
[00:13:06.720 --> 00:13:10.240]  走著走著 可能上帝又呼召你
[00:13:10.240 --> 00:13:14.160]  還有雅各和約翰兩兄弟很有趣
[00:13:14.160 --> 00:13:18.000]  他們目擊到多餘的神蹟之後
[00:13:18.000 --> 00:13:22.480]  在加利利的海邊又被耶穌呼召
[00:13:22.480 --> 00:13:27.920]  安德烈是誰的門徒 本來是施洗約翰
[00:13:27.920 --> 00:13:32.400]  過檔 跟耶穌睡了一晚
[00:13:32.400 --> 00:13:37.040]  然後又經歷多餘的神蹟
[00:13:37.040 --> 00:13:40.800]  再在加利利海邊被呼召
[00:13:40.800 --> 00:13:42.640]  最特別是彼得
[00:13:42.640 --> 00:13:46.560]  耶穌一見到他就說出他是誰的兒子
[00:13:46.560 --> 00:13:48.960]  還給他一個新的名字
[00:13:48.960 --> 00:13:51.920]  然後再給他經歷多餘的神蹟
[00:13:51.920 --> 00:13:54.160]  就看到自己的驕傲
[00:13:54.160 --> 00:13:57.280]  然後他感到愧疚
[00:13:57.280 --> 00:14:00.000]  耶穌就正式來呼召他
[00:14:00.000 --> 00:14:02.560]  我想問
[00:14:02.560 --> 00:14:07.600]  如果你今天只是在尋求上帝的指引
[00:14:07.600 --> 00:14:11.200]  看看祂呼召你的人生方向是甚麼的時候
[00:14:11.200 --> 00:14:15.280]  你猜你想用以上門徒的哪一種方式呢?
[00:14:15.280 --> 00:14:16.640]  呼召的方式呢?
[00:14:16.640 --> 00:14:22.400]  你期望 希望你得到的方式是哪一種?
[00:14:22.400 --> 00:14:24.080]  我想你們雖然不說
[00:14:24.080 --> 00:14:29.680]  十居其九都是希望像馬太和肥力那樣
[00:14:29.680 --> 00:14:33.280]  耶穌一出現 一叮一聲 叮
[00:14:33.280 --> 00:14:36.240]  就告訴你 你做甚麼
[00:14:36.240 --> 00:14:37.760]  這是我們最愛的新聞
[00:14:37.760 --> 00:14:40.560]  不用我們左尋求右尋求
[00:14:40.560 --> 00:14:45.280]  但我想問現實的情況是否這樣?
[00:14:45.280 --> 00:14:47.440]  麗儀很清楚
[00:14:47.440 --> 00:14:49.360]  尋求了很久
[00:14:49.360 --> 00:14:51.280]  現實的情況
[00:14:51.280 --> 00:14:57.360]  往往大多數人都好像彼得和安德烈那樣
[00:14:57.360 --> 00:14:59.600]  要經過一個過程
[00:14:59.600 --> 00:15:05.520]  這個過程會是分階段來漸進式發展
[00:15:05.520 --> 00:15:08.000]  在這個過程裏你會被拆毀
[00:15:08.000 --> 00:15:10.480]  又會被建立
[00:15:10.480 --> 00:15:14.160]  在當中你會認識到這位神是怎樣的神
[00:15:14.160 --> 00:15:18.560]  而你自己又是一個怎樣的人
[00:15:18.560 --> 00:15:22.320]  然後慢慢去分辨出
[00:15:22.320 --> 00:15:25.120]  上帝給你的呼召是甚麼
[00:15:25.120 --> 00:15:27.680]  方向是甚麼
[00:15:27.680 --> 00:15:31.040]  在這幾段經文裏我留意到
[00:15:31.040 --> 00:15:34.880]  耶穌或許有三句說話
[00:15:34.880 --> 00:15:37.520]  聖經的作者或是耶穌所說的
[00:15:37.520 --> 00:15:39.520]  有三句說話
[00:15:39.520 --> 00:15:44.320]  可能對我們去尋求呼召
[00:15:44.320 --> 00:15:46.800]  尋求人生方向的過程裏
[00:15:46.800 --> 00:15:49.920]  能夠幫助我們 能夠提醒我們
[00:15:49.920 --> 00:15:54.800]  第一句就是「來跟從我」
[00:15:54.800 --> 00:15:57.520]  耶穌在呼召馬太和斐力時
[00:15:57.520 --> 00:16:00.720]  很清楚地說「來跟從我」
[00:16:00.720 --> 00:16:03.440]  在呼召彼得和安德烈時
[00:16:03.440 --> 00:16:06.000]  耶穌更加清楚地說
[00:16:06.000 --> 00:16:12.160]  「來跟從我 我要叫你得人如得魚一樣」
[00:16:12.160 --> 00:16:16.640]  「跟從」這個詞不僅是跟在耶穌的後面
[00:16:16.640 --> 00:16:18.400]  做他的聽眾那麼簡單
[00:16:18.400 --> 00:16:20.720]  而是要接受他的訓練
[00:16:20.720 --> 00:16:24.240]  學校他的仿樣 做他的門徒
[00:16:24.240 --> 00:16:27.360]  在大多數的情況下
[00:16:27.360 --> 00:16:30.320]  其實我們都像彼得和安德烈一樣
[00:16:30.320 --> 00:16:34.080]  要經過一個漸進的過程
[00:16:34.080 --> 00:16:37.040]  我有時接觸一些新朋友
[00:16:37.040 --> 00:16:39.040]  我都會問他們
[00:16:39.040 --> 00:16:42.480]  「你有沒有聽過關於耶穌的事?」
[00:16:42.480 --> 00:16:45.200]  他們很多人都會說
[00:16:45.200 --> 00:16:50.000]  「聽過了 我以前讀教會學校 我很熟悉聖經」
[00:16:50.000 --> 00:16:53.600]  「我考試都是考聖經的」
[00:16:53.600 --> 00:16:57.600]  我通常都會試這些人微信主
[00:16:57.600 --> 00:17:00.240]  為什麼呢?
[00:17:00.240 --> 00:17:03.280]  基督徒一般都不會說自己很熟悉聖經
[00:17:03.280 --> 00:17:06.000]  我想問你們 你們熟不熟悉聖經?
[00:17:06.000 --> 00:17:08.560]  答得那麼快 那麼坦白
[00:17:08.560 --> 00:17:11.040]  你們自己說自己不熟悉聖經
[00:17:11.040 --> 00:17:15.680]  下個夏季你快點報主日學
[00:17:15.680 --> 00:17:18.880]  其實我們要搞清楚
[00:17:18.880 --> 00:17:22.800]  到底我們是真的認識神
[00:17:22.800 --> 00:17:23.760]  願意相信祂
[00:17:23.760 --> 00:17:30.480]  還是我們只是擁有一些關於神的知識呢?
[00:17:30.480 --> 00:17:33.120]  可能你在讀書的時候回教會
[00:17:33.120 --> 00:17:35.760]  你的聖經科考得很好
[00:17:35.760 --> 00:17:39.760]  但如果你不相信這位是道一的真神
[00:17:39.760 --> 00:17:42.640]  不接受祂做你的救主
[00:17:42.640 --> 00:17:45.520]  其實你還不是一個基督徒
[00:17:45.520 --> 00:17:47.040]  你仍然是一個浪子
[00:17:47.040 --> 00:17:50.160]  相反 只要你相信
[00:17:50.160 --> 00:17:53.280]  並且接受祂做你的主
[00:17:53.280 --> 00:17:55.520]  你就已經是神的兒女
[00:17:55.520 --> 00:17:56.960]  你是一位基督徒
[00:17:56.960 --> 00:18:02.400]  這也是我們跟隨耶穌的第一步
[00:18:02.400 --> 00:18:03.760]  來跟隨我
[00:18:03.760 --> 00:18:06.000]  其實還有一個更深層的意義
[00:18:06.000 --> 00:18:09.440]  就是要成為祂的門徒
[00:18:09.440 --> 00:18:11.360]  成為主耶穌的門徒
[00:18:11.360 --> 00:18:14.080]  把自己的生命獻上
[00:18:14.080 --> 00:18:19.680]  按著神的旨意來作出改變
[00:18:19.680 --> 00:18:24.080]  真金發牧師在他的一本書裡這樣說
[00:18:24.080 --> 00:18:30.400]  「今日的教會常把大使命本身看作是終點
[00:18:30.400 --> 00:18:34.720]  然而神為我們所設的真正的終點
[00:18:34.720 --> 00:18:39.200]  是在基督裡換延一生的生命
[00:18:39.200 --> 00:18:41.600]  成為神兒子的樣式
[00:18:41.600 --> 00:18:46.960]  這才是我們必須追求的目標」
[00:18:46.960 --> 00:18:51.360]  神重視的不是教會有多少人來聚會
[00:18:51.360 --> 00:18:53.600]  不是聚會人數
[00:18:53.600 --> 00:18:56.640]  而是有多少人的生命
[00:18:56.640 --> 00:19:00.640]  是真正被神改變
[00:19:00.640 --> 00:19:04.320]  有神兒子的樣式
[00:19:04.320 --> 00:19:08.240]  我們在座很多都是信了主
[00:19:08.240 --> 00:19:13.120]  但是我們是否真正的門徒呢?
[00:19:13.120 --> 00:19:16.640]  你的生命是否已經被更新
[00:19:16.640 --> 00:19:22.400]  有主耶穌的特質呢?
[00:19:22.400 --> 00:19:25.600]  我相信「來跟隨我」這一句話
[00:19:25.600 --> 00:19:31.600]  今日仍舊是上帝對我們每一位信徒的呼召
[00:19:31.600 --> 00:19:34.000]  祂呼召我們不單成為一位信徒
[00:19:34.000 --> 00:19:37.920]  也成為一位門徒 是祂的門徒
[00:19:37.920 --> 00:19:41.680]  「生命更新」不是一句口號
[00:19:41.680 --> 00:19:43.600]  當面對挑戰的時候
[00:19:43.600 --> 00:19:47.200]  我們就很清楚自己生命的光景是怎樣
[00:19:47.200 --> 00:19:48.800]  特別是在過去一年多裡
[00:19:48.800 --> 00:19:50.720]  我想對很多基督徒來說
[00:19:50.720 --> 00:19:54.320]  其實都是遇到很大的考驗
[00:19:54.320 --> 00:19:58.080]  甚至當中包括我在內
[00:19:58.080 --> 00:20:01.680]  可能很多人都曾經跌倒過
[00:20:01.680 --> 00:20:04.320]  有位未信主的朋友跟我說
[00:20:04.320 --> 00:20:08.480]  他說他曾經見到基督徒
[00:20:08.480 --> 00:20:12.320]  因為政見不同的緣故有爭拗
[00:20:12.320 --> 00:20:14.160]  那個情況的激烈程度
[00:20:14.160 --> 00:20:19.680]  甚至他在未信的群體裡也很少見到
[00:20:19.680 --> 00:20:21.520]  雖然他說的那個不是我
[00:20:21.520 --> 00:20:25.600]  不過我聽到也覺得很慚愧
[00:20:25.600 --> 00:20:30.800]  原來我們平日說彼此相愛是很容易的事
[00:20:30.800 --> 00:20:35.120]  但原來做起來是很困難的
[00:20:35.120 --> 00:20:37.760]  我想我們真的需要在主裡面
[00:20:37.760 --> 00:20:42.080]  一起來認罪 彼此饒恕
[00:20:42.080 --> 00:20:45.920]  重新來實踐正經的教導
[00:20:45.920 --> 00:20:48.720]  正經是怎樣說的呢?我們一起來讀
[00:20:48.720 --> 00:20:52.880]  「你們就要意念相同 愛心相同
[00:20:52.880 --> 00:20:56.640]  有一樣的心思 有一樣的意念
[00:20:56.640 --> 00:20:59.280]  使我的喜樂可以滿足
[00:20:59.280 --> 00:21:04.240]  凡事不可跌宕 不可貪圖虛浮的榮耀
[00:21:04.240 --> 00:21:09.360]  只要全心謙卑 各人看別人比自己強
[00:21:09.360 --> 00:21:14.640]  各人不要單顧自己的事 也要顧別人的事」
[00:21:14.640 --> 00:21:18.720]  這裡一開始說到有一樣的心思 一樣的意念
[00:21:18.720 --> 00:21:22.720]  其實不是每個人都要想一樣的東西
[00:21:22.720 --> 00:21:25.680]  不過大方向就要一致
[00:21:25.680 --> 00:21:30.960]  大家都是同一個方向 就是我們要做基督的門徒
[00:21:30.960 --> 00:21:34.320]  我們要效法基督 進行神的指引
[00:21:34.320 --> 00:21:35.760]  這是我們的大方向
[00:21:35.760 --> 00:21:39.760]  不過在表達出來的時候可以有不同的方式
[00:21:39.760 --> 00:21:43.600]  我們不要以為自己所想的觀點是絕對正確
[00:21:43.600 --> 00:21:49.280]  我們需要學習 聆聽和了解別人在想甚麼
[00:21:49.280 --> 00:21:54.800]  其實這與我們儒家的代表人物孔子所說的都是一致的
[00:21:54.800 --> 00:22:03.600]  他所說的是「君子和而不同 群而不擋」
[00:22:03.600 --> 00:22:06.400]  這也是值得我們思考的
[00:22:06.400 --> 00:22:12.240]  可能你會說「說是容易的 做起來是困難的」
[00:22:12.240 --> 00:22:15.280]  但我們可以學習
[00:22:15.280 --> 00:22:19.920]  我們可以給大家一些時間慢慢地去改變
[00:22:19.920 --> 00:22:26.400]  而不是避而不談 讓我們的關係停留在表面層次上
[00:22:26.400 --> 00:22:28.000]  我們還有第二句說話
[00:22:28.000 --> 00:22:32.960]  這句說話是「你們要甚麼?」
[00:22:32.960 --> 00:22:37.200]  大家記不記得這句說話是耶穌對誰說的
[00:22:37.200 --> 00:22:40.400]  在甚麼時候說的
[00:22:40.400 --> 00:22:43.760]  就是在這裡
[00:22:43.760 --> 00:22:48.720]  當施洗約翰那兩個門徒 其中一個是安德烈
[00:22:48.720 --> 00:22:51.920]  過當跟隨耶穌的時候
[00:22:51.920 --> 00:22:57.920]  耶穌回頭對他們說「你們要甚麼?」
[00:22:57.920 --> 00:23:00.720]  這句可以有另一個翻譯
