
[00:00:00.000 --> 00:00:05.000]  時詩在天主教的聖經譯本裏面是文獎
[00:03:07.000 --> 00:03:09.000]  讓我們從聖經裏面所記載的人物
[00:03:09.000 --> 00:03:11.000]  真的明白在你面前
[00:03:11.000 --> 00:03:13.000]  我們應該怎樣分別為聖
[00:03:13.000 --> 00:03:16.000]  跟從你那個敬虔的生活
[00:03:16.000 --> 00:03:17.000]  奉耶穌基督的名求
[00:03:17.000 --> 00:03:19.000]  阿們
[00:03:19.000 --> 00:03:21.000]  史詩記第十三章第一節的書
[00:03:21.000 --> 00:03:23.000]  交代了當時的背景
[00:03:23.000 --> 00:03:24.000]  第一節的書告訴我們
[00:03:24.000 --> 00:03:28.000]  以色列人有行了耶和華眼中看為惡的事
[00:03:28.000 --> 00:03:31.000]  耶和華就將他們交在非利士人手中四十年
[00:03:31.000 --> 00:03:33.000]  其實這次不是第一次
[00:03:33.000 --> 00:03:37.000]  他們被非利士人所欺壓
[00:03:37.000 --> 00:03:39.000]  在史詩記第十章的書都提到
[00:03:39.000 --> 00:03:42.000]  當時的以色列人因為犯罪的緣故
[00:03:42.000 --> 00:03:45.000]  他們面對非利士人和阿們人的欺壓
[00:03:45.000 --> 00:03:49.000]  當時的事司耶伏他將阿們人打敗
[00:03:49.000 --> 00:03:53.000]  但非利士人就留待參宣出場
[00:03:53.000 --> 00:03:55.000]  參宣是屬於旦支派的
[00:03:55.000 --> 00:03:58.000]  聖經裏面總共有四章的經文記載他們的人生
[00:03:58.000 --> 00:04:00.000]  就是十三章到十六章
[00:04:00.000 --> 00:04:02.000]  所以大家可以回到家裏
[00:04:02.000 --> 00:04:05.000]  詳細地閱讀這四章的聖經
[00:04:05.000 --> 00:04:07.000]  非利士人又是甚麼人呢
[00:04:07.000 --> 00:04:09.000]  聖經的考古學者告訴我們
[00:04:09.000 --> 00:04:12.000]  非利士人應該是來自海上的民族
[00:04:12.000 --> 00:04:15.000]  相信他們和肥尼基人有關係
[00:04:15.000 --> 00:04:17.000]  一個航海的民族
[00:04:17.000 --> 00:04:19.000]  考古學家估計
[00:04:19.000 --> 00:04:22.000]  他們應該來自希臘一帶那一處的島嶼
[00:04:22.000 --> 00:04:24.000]  他們航海到埃及那一處
[00:04:24.000 --> 00:04:26.000]  和埃及發生了戰爭
[00:04:26.000 --> 00:04:28.000]  被埃及的法老所打敗
[00:04:28.000 --> 00:04:30.000]  而法老王也容許他們
[00:04:30.000 --> 00:04:35.000]  在埃及境界以外的地方來居住
[00:04:35.000 --> 00:04:39.000]  在埃及王法老蘭賽三世所建的廟宇裏
[00:04:39.000 --> 00:04:41.000]  有很詳細的壁畫
[00:04:41.000 --> 00:04:44.000]  記述當時法老王打敗了一些航海的民族
[00:04:44.000 --> 00:04:47.000]  這些航海民族頭戴著羽毛的帽
[00:04:47.000 --> 00:04:50.000]  手拿著一個很大的圓形的盾牌
[00:04:50.000 --> 00:04:52.000]  上半身是赤裸的
[00:04:52.000 --> 00:04:55.000]  這些航海民族相信是非利士人
[00:04:55.000 --> 00:04:57.000]  非利士人來到迦南地那處
[00:04:57.000 --> 00:05:01.000]  就住在今天巴勒斯坦地的西南部一帶的地方
[00:05:01.000 --> 00:05:04.000]  今天稱為加沙地帶
[00:05:04.000 --> 00:05:06.000]  在這個地方那處
[00:05:06.000 --> 00:05:08.000]  他們總共建立了五座城市
[00:05:08.000 --> 00:05:11.000]  曾經記述這五座城市叫加沙
[00:05:11.000 --> 00:05:12.000]  阿薩基倫
[00:05:12.000 --> 00:05:13.000]  阿薩特
[00:05:13.000 --> 00:05:15.000]  以及倫和迦特
[00:05:15.000 --> 00:05:19.000]  其實今天我們所熟悉的巴勒斯坦這個詞語
[00:05:19.000 --> 00:05:21.000]  意思就是非利士人之地
[00:05:21.000 --> 00:05:23.000]  而我們常常在新聞裏聽到的
[00:05:23.000 --> 00:05:25.000]  加沙地帶的加沙
[00:05:25.000 --> 00:05:28.000]  就是指到五個非利士城市裏的
[00:05:28.000 --> 00:05:31.000]  其中一個城市叫加沙
[00:05:31.000 --> 00:05:33.000]  當時彈之派他們居住的地方
[00:05:33.000 --> 00:05:37.000]  亦都是巴勒斯坦西南部沿海的地方
[00:05:37.000 --> 00:05:41.000]  所以當非利士人入侵的時候
[00:05:41.000 --> 00:05:44.000]  最受影響的就是彈之派
[00:05:44.000 --> 00:05:47.000]  所以在《聖經》的士司紀律十八章裏面
[00:05:47.000 --> 00:05:49.000]  就記載了另一件事
[00:05:49.000 --> 00:05:51.000]  就是當時彈的之派
[00:05:51.000 --> 00:05:52.000]  他們向北遷移
[00:05:52.000 --> 00:05:55.000]  尋找一處可以來居住的地方
[00:05:55.000 --> 00:05:58.000]  最終他們去到今天稱為尚加利利的地方
[00:05:58.000 --> 00:06:01.000]  就是以色列和黎巴嫩接壤的地方
[00:06:01.000 --> 00:06:04.000]  在那裏建立了一個城市叫彈
[00:06:04.000 --> 00:06:06.000]  所以有時在《聖經》裏面我們聽到
[00:06:06.000 --> 00:06:08.000]  從彈到伯特利
[00:06:08.000 --> 00:06:12.000]  彈就是指到最北的地方這個城市
[00:06:12.000 --> 00:06:14.000]  參選的父親叫馬蘭亞
[00:06:14.000 --> 00:06:16.000]  他相信是留下
[00:06:16.000 --> 00:06:18.000]  仍然在那裏的彈之派裏面
[00:06:18.000 --> 00:06:19.000]  其中一些人物
[00:06:19.000 --> 00:06:21.000]  參選的出世
[00:06:21.000 --> 00:06:24.000]  和當時對抗非利士人的背景
[00:06:24.000 --> 00:06:25.000]  是很有著關係的
[00:06:25.000 --> 00:06:27.000]  而參選的一生
[00:06:27.000 --> 00:06:28.000]  他所生活的地方
[00:06:28.000 --> 00:06:29.000]  《聖經》所講的技術
[00:06:29.000 --> 00:06:31.000]  他活動的地方
[00:06:31.000 --> 00:06:34.000]  就在猶大山地和加沙地帶之間
[00:06:34.000 --> 00:06:36.000]  他一生都在這個地方
[00:06:36.000 --> 00:06:37.000]  這個地方就是本來
[00:06:37.000 --> 00:06:39.000]  屬於彈之派的地方
[00:06:39.000 --> 00:06:41.000]  參選是眾多事件裏面
[00:06:41.000 --> 00:06:44.000]  唯一一位在未出世的時候
[00:06:44.000 --> 00:06:46.000]  就被神所揀選的人
[00:06:46.000 --> 00:06:47.000]  《聖經》清楚記述
[00:06:47.000 --> 00:06:49.000]  天使預告他的出生
[00:06:49.000 --> 00:06:51.000]  向他的爸爸媽媽來個聲明
[00:06:51.000 --> 00:06:55.000]  他出世就被選召成為了拿西人
[00:06:55.000 --> 00:06:58.000]  所以他媽媽還在懷胎的時候
[00:06:58.000 --> 00:07:01.000]  就需要守住拿西人的規矩
[00:07:01.000 --> 00:07:02.000]  這個規矩就是
[00:07:02.000 --> 00:07:04.000]  不可以喝任何的清酒 濃酒
[00:07:04.000 --> 00:07:07.000]  任何葡萄樹上所見的果子
[00:07:07.000 --> 00:07:08.000]  都不可以吃
[00:07:08.000 --> 00:07:09.000]  並且一生
[00:07:09.000 --> 00:07:12.000]  這個拿西人都不可以剃他的頭髮
[00:07:12.000 --> 00:07:15.000]  頭髮就是他分別為性的記號
[00:07:15.000 --> 00:07:17.000]  甚麼是拿西人呢
[00:07:17.000 --> 00:07:20.000]  《文素記》第六章就清楚講出了
[00:07:20.000 --> 00:07:22.000]  拿西人的規矩
[00:07:22.000 --> 00:07:25.000]  拿西人的意思就是分別出來的意思
[00:07:25.000 --> 00:07:26.000]  在律例上
[00:07:26.000 --> 00:07:28.000]  任何支派的人
[00:07:28.000 --> 00:07:32.000]  都可以將自己分別出來成為拿西人
[00:07:32.000 --> 00:07:34.000]  他可以自願地分別一段時間
[00:07:34.000 --> 00:07:36.000]  也可以一生之久
[00:07:36.000 --> 00:07:38.000]  來分別成為一個拿西人
[00:07:38.000 --> 00:07:40.000]  只需要在這段分別的日子裏面
[00:07:40.000 --> 00:07:42.000]  過一個性的生活
[00:07:42.000 --> 00:07:45.000]  不吃任何葡萄的產品
[00:07:45.000 --> 00:07:46.000]  不喝任何酒
[00:07:46.000 --> 00:07:48.000]  不接觸任何死屍
[00:07:48.000 --> 00:07:50.000]  不接觸任何不潔之物
[00:07:50.000 --> 00:07:52.000]  並且一生都不剃頭
[00:07:52.000 --> 00:07:53.000]  因為頭髮
[00:07:53.000 --> 00:07:54.000]  長長的頭髮
[00:07:54.000 --> 00:07:56.000]  就是拿西人的記號
[00:07:56.000 --> 00:07:59.000]  參孫他終身是一個拿西人
[00:07:59.000 --> 00:08:00.000]  在聖經裏面
[00:08:00.000 --> 00:08:02.000]  除了參孫之外
[00:08:02.000 --> 00:08:04.000]  就只有撒姆爾
[00:08:04.000 --> 00:08:05.000]  在未出世的時候
[00:08:05.000 --> 00:08:09.000]  就分別為性歸神成為拿西人
[00:08:09.000 --> 00:08:10.000]  成為拿西人
[00:08:10.000 --> 00:08:12.000]  本來是一個很偉大的祝福
[00:08:12.000 --> 00:08:13.000]  我記得我年輕的時候
[00:08:13.000 --> 00:08:14.000]  初信主的時候
[00:08:14.000 --> 00:08:15.000]  我讀聖經
[00:08:15.000 --> 00:08:17.000]  讀到《文素記》第六章的時候
[00:08:17.000 --> 00:08:19.000]  講到拿西人的教導
[00:08:19.000 --> 00:08:21.000]  於是乎我就在神面前
[00:08:21.000 --> 00:08:22.000]  向神禱告
[00:08:22.000 --> 00:08:24.000]  我向神禱告
[00:08:24.000 --> 00:08:26.000]  我都希望自己成為一個拿西人
[00:08:26.000 --> 00:08:27.000]  不過你見我頭髮這麼短
[00:08:27.000 --> 00:08:30.000]  就知道我一生都常常剃頭髮
[00:08:30.000 --> 00:08:32.000]  我在神面前禱告
[00:08:32.000 --> 00:08:35.000]  我希望成為一個新約的拿西人
[00:08:35.000 --> 00:08:36.000]  意思就是
[00:08:36.000 --> 00:08:37.000]  我不是要做一個
[00:08:37.000 --> 00:08:39.000]  不吃任何葡萄籽
[00:08:39.000 --> 00:08:41.000]  不喝任何葡萄籽的產品的人
[00:08:41.000 --> 00:08:45.000]  待會的聖餐就是葡萄籽的產品
[00:08:45.000 --> 00:08:48.000]  也不是一生都不剃頭的人
[00:08:48.000 --> 00:08:50.000]  意思就是我要在神面前
[00:08:50.000 --> 00:08:52.000]  讓自己的人生成為一個
[00:08:52.000 --> 00:08:54.000]  分別為聖的人生
[00:08:54.000 --> 00:08:56.000]  一生屬於神的人生
[00:08:56.000 --> 00:08:57.000]  為神而活
[00:08:57.000 --> 00:09:00.000]  我都鼓勵我們在座的各位弟兄姊妹
[00:09:00.000 --> 00:09:02.000]  你都在神面前來禱告
[00:09:02.000 --> 00:09:04.000]  將自己的生命獻給神
[00:09:04.000 --> 00:09:08.000]  一生成為一個屬於神的拿西人
[00:09:08.000 --> 00:09:10.000]  參宣不單屬於神的人
[00:09:10.000 --> 00:09:12.000]  我們還看見聖經裏面
[00:09:12.000 --> 00:09:14.000]  神使用參宣
[00:09:14.000 --> 00:09:16.000]  十三章二十五節那裡說到
[00:09:16.000 --> 00:09:18.000]  神的靈可能在參宣的身上
[00:09:18.000 --> 00:09:20.000]  神大大的使用參宣
[00:09:20.000 --> 00:09:23.000]  讓參宣能夠將敵人打敗
[00:09:23.000 --> 00:09:25.000]  所以參宣的人生開始的時候
[00:09:25.000 --> 00:09:27.000]  是有著美好的條件
[00:09:27.000 --> 00:09:29.000]  不過當我們讀時詩記裏面
[00:09:29.000 --> 00:09:31.000]  關於參宣的記載的時候
[00:09:31.000 --> 00:09:33.000]  我們一天就很感到
[00:09:33.000 --> 00:09:35.000]  就是很失望和很感觸
[00:09:35.000 --> 00:09:38.000]  因為雖然參宣有美好的開始
[00:09:38.000 --> 00:09:39.000]  有好的條件
[00:09:39.000 --> 00:09:41.000]  但是參宣的人生
[00:09:41.000 --> 00:09:42.000]  是一個自欺人生
[00:09:42.000 --> 00:09:45.000]  亦都是一個放縱情慾的人生
[00:09:45.000 --> 00:09:47.000]  用現代人的說法
[00:09:47.000 --> 00:09:49.000]  最近的政治人物的說法
[00:09:49.000 --> 00:09:52.000]  就是情感有缺失的人生
[00:09:52.000 --> 00:09:54.000]  首先我們看見
[00:09:54.000 --> 00:09:56.000]  就是參宣他不太重視
[00:09:56.000 --> 00:09:58.000]  自己拿西人的身份
[00:09:58.000 --> 00:10:00.000]  他隨著自己的心意
[00:10:00.000 --> 00:10:02.000]  喜歡做甚麼就做甚麼
[00:10:02.000 --> 00:10:05.000]  根本不在乎神的心意
[00:10:05.000 --> 00:10:07.000]  十四章第一到第四節的書記述
[00:10:07.000 --> 00:10:09.000]  當他去亭拿那個地方
[00:10:09.000 --> 00:10:11.000]  他見到一位菲律士的女子
[00:10:11.000 --> 00:10:14.000]  他就想娶這個女子為妻
[00:10:14.000 --> 00:10:16.000]  他爸爸不是很開心
[00:10:16.000 --> 00:10:19.000]  提醒他按照律例的教導
[00:10:19.000 --> 00:10:21.000]  他不應該娶外族的女子
[00:10:21.000 --> 00:10:24.000]  娶那些不信神的女子為妻
[00:10:24.000 --> 00:10:26.000]  當時參宣的回答是這樣說
[00:10:26.000 --> 00:10:29.000]  我要娶她因為我喜歡她
[00:10:29.000 --> 00:10:32.000]  聖經提醒當時的以色列人
[00:10:32.000 --> 00:10:34.000]  在律例裏面告訴他們
[00:10:34.000 --> 00:10:37.000]  神不希望他們和外族通婚
[00:10:37.000 --> 00:10:39.000]  原因就是因為當時的外族
[00:10:39.000 --> 00:10:41.000]  普遍都是拜其他的假神
[00:10:41.000 --> 00:10:46.000]  並且很多拜假神的儀式
[00:10:46.000 --> 00:10:48.000]  都是得罪神的
[00:10:48.000 --> 00:10:51.000]  所以神不希望百姓的子民
[00:10:51.000 --> 00:10:54.000]  來跟從其他的假神偶像
[00:10:54.000 --> 00:10:57.000]  而通婚很容易就讓人
[00:10:57.000 --> 00:11:00.000]  去跟隨其他的偶像
[00:11:00.000 --> 00:11:02.000]  當你娶了外族的女子
[00:11:02.000 --> 00:11:05.000]  當你嫁給外族的男子的時候
[00:11:05.000 --> 00:11:08.000]  很多時候很自然地就跟從了他
[00:11:08.000 --> 00:11:09.000]  去拜那些假神
[00:11:09.000 --> 00:11:11.000]  又或者一些外族的女子
[00:11:11.000 --> 00:11:13.000]  在教育子女的時候
[00:11:13.000 --> 00:11:14.000]  就會教導自己的子女
[00:11:14.000 --> 00:11:16.000]  去拜其他的假神
[00:11:16.000 --> 00:11:19.000]  所以神就提醒當時的百姓
[00:11:19.000 --> 00:11:23.000]  希望他們不要跟外族人通婚
[00:11:23.000 --> 00:11:24.000]  聖經裏面亦記述
[00:11:24.000 --> 00:11:26.000]  事司機顛他娶了一位
[00:11:26.000 --> 00:11:28.000]  事劍的女子為妾
[00:11:28.000 --> 00:11:32.000]  結果妾生了一個兒子
[00:11:32.000 --> 00:11:36.000]  亦因為這個緣故整個家族受害
[00:11:36.000 --> 00:11:40.000]  作為事司他父親提醒參孫
[00:11:40.000 --> 00:11:42.000]  這個提醒很有意思
[00:11:42.000 --> 00:11:44.000]  而作為一個拿西爾人
[00:11:44.000 --> 00:11:45.000]  他都應該知道
[00:11:45.000 --> 00:11:46.000]  他的生命應該是一個
[00:11:46.000 --> 00:11:48.000]  分別為性的生命
[00:11:48.000 --> 00:11:50.000]  但參孫的答案
[00:11:50.000 --> 00:11:51.000]  參孫的回答
[00:11:51.000 --> 00:11:53.000]  清楚地表達著
[00:11:53.000 --> 00:11:55.000]  他是一個隨己而行的人
[00:11:55.000 --> 00:11:56.000]  他的態度就是
[00:11:56.000 --> 00:11:58.000]  自己想怎樣就怎樣
[00:11:58.000 --> 00:12:00.000]  他覺得自己的感覺是更加重要
[00:12:00.000 --> 00:12:02.000]  當他看見這個女子的時候
[00:12:02.000 --> 00:12:04.000]  他就說我要娶她
[00:12:04.000 --> 00:12:07.000]  有一點像小孩一樣很野蠻
[00:12:07.000 --> 00:12:08.000]  我想怎樣就怎樣
[00:12:08.000 --> 00:12:09.000]  你一定要幫我
[00:12:09.000 --> 00:12:10.000]  你一定要聽我
[00:12:10.000 --> 00:12:13.000]  甚至乎他這個野蠻的行為
[00:12:13.000 --> 00:12:15.000]  是不理會他自己
[00:12:15.000 --> 00:12:16.000]  作為拿西爾人
[00:12:16.000 --> 00:12:18.000]  這種性別生活的規定
[00:12:18.000 --> 00:12:19.000]  更加不理會
[00:12:19.000 --> 00:12:21.000]  他作為事司應有的榜樣
[00:12:21.000 --> 00:12:24.000]  他亦不理會神在律法裏面
[00:12:24.000 --> 00:12:27.000]  對百姓的規定和教導
[00:12:27.000 --> 00:12:30.000]  完全是一個自我中心的性格
[00:12:30.000 --> 00:12:32.000]  第十四章五到九節
[00:12:32.000 --> 00:12:34.000]  我們剛才所讀的另一段經文
[00:12:34.000 --> 00:12:37.000]  亦提到參孫這件事
[00:12:37.000 --> 00:12:39.000]  這件事亦讓我們看見
[00:12:39.000 --> 00:12:41.000]  他重視自己肉身的需要
[00:12:41.000 --> 00:12:44.000]  過於重視拿西爾人的身份
[00:12:44.000 --> 00:12:46.000]  當他肚餓的時候
[00:12:46.000 --> 00:12:50.000]  見到有蜜蜂竇在死的獅子的屍體裏面
[00:12:50.000 --> 00:12:52.000]  於是乎他就拿來吃
[00:12:52.000 --> 00:12:53.000]  他不理會
[00:12:53.000 --> 00:12:55.000]  甚至規矩提到
[00:12:55.000 --> 00:12:57.000]  作為拿西爾人
[00:12:57.000 --> 00:12:59.000]  他不可以接觸任何的死屍
[00:12:59.000 --> 00:13:02.000]  由這個這麼簡單的表現裏面
[00:13:02.000 --> 00:13:04.000]  我們看見參孫
[00:13:04.000 --> 00:13:08.000]  他完全是一個自我為中心的人
[00:13:08.000 --> 00:13:09.000]  除此之外
[00:13:09.000 --> 00:13:11.000]  在性慾上面
[00:13:11.000 --> 00:13:13.000]  我們看見他是一個很隨便的人
[00:13:13.000 --> 00:13:15.000]  第十六章第一節裏面
[00:13:15.000 --> 00:13:19.000]  記述當他見到一個菲律士的妓女的時候
[00:13:19.000 --> 00:13:22.000]  他就和這個菲律士的妓女上床
[00:13:22.000 --> 00:13:24.000]  後來在梳理谷那裏
[00:13:24.000 --> 00:13:25.000]  他見到大利拉
[00:13:25.000 --> 00:13:28.000]  於是乎他又再一次和大利拉走在一起
[00:13:28.000 --> 00:13:32.000]  或者相信大利拉很可能是一位妙妓
[00:13:32.000 --> 00:13:34.000]  什麼叫妙妓呢
[00:13:34.000 --> 00:13:37.000]  就是當時敬拜迦南神的時候
[00:13:37.000 --> 00:13:41.000]  有一個女子會將自己奉獻給迦南的神
[00:13:41.000 --> 00:13:43.000]  然後在廟裏面居住
[00:13:43.000 --> 00:13:44.000]  作為妙妓
[00:13:44.000 --> 00:13:47.000]  將所有收入獻給迦南的神
[00:13:47.000 --> 00:13:50.000]  當時菲律士人對於參孫
[00:13:50.000 --> 00:13:53.000]  可以說是又怕又害怕
[00:13:53.000 --> 00:13:54.000]  用盡所有方法
[00:13:54.000 --> 00:13:57.000]  總是沒有辦法來克制參孫
[00:13:57.000 --> 00:13:59.000]  第十五章裏面就提到
[00:13:59.000 --> 00:14:01.000]  當時他沒有辦法打贏參孫
[00:14:01.000 --> 00:14:04.000]  於是乎菲律士人就來迫害當時的以色列人
[00:14:04.000 --> 00:14:07.000]  來要脅當時的以色列人
[00:14:07.000 --> 00:14:09.000]  要將參孫交出來
[00:14:09.000 --> 00:14:11.000]  否則就會殺死其他人
[00:14:11.000 --> 00:14:13.000]  結果參孫很樂意
[00:14:13.000 --> 00:14:17.000]  讓他的同胞將他交給菲律士人
[00:14:17.000 --> 00:14:20.000]  因為即使他落在菲律士人手裏面
[00:14:20.000 --> 00:14:21.000]  他天生的大力
[00:14:21.000 --> 00:14:24.000]  都足以讓他勝過所有的菲律士人
[00:14:24.000 --> 00:14:26.000]  第十六章裏面又提到
[00:14:26.000 --> 00:14:29.000]  當時菲律士人埋伏在城門口那處
[00:14:29.000 --> 00:14:31.000]  打算在天亮的時候
[00:14:31.000 --> 00:14:33.000]  出來就將他制服
[00:14:33.000 --> 00:14:35.000]  但結果他擁有的力量
[00:14:35.000 --> 00:14:38.000]  讓他勝過所有的菲律士人
[00:14:38.000 --> 00:14:39.000]  菲律士人很懼怕
[00:14:39.000 --> 00:14:41.000]  為甚麼他有這麼大的力量呢
[00:14:41.000 --> 00:14:42.000]  無論用任何方法
[00:14:42.000 --> 00:14:44.000]  都沒有辦法來將他克服
[00:14:44.000 --> 00:14:48.000]  當他們見到參孫和大尼拉站在一起的時候
[00:14:48.000 --> 00:14:50.000]  他們就看見一個機會
[00:14:50.000 --> 00:14:53.000]  於是乎他們就希望透過大尼拉
[00:14:53.000 --> 00:14:54.000]  能夠探討到
[00:14:54.000 --> 00:14:58.000]  為甚麼參孫能夠天生有這麼大的力量的秘訣
[00:14:58.000 --> 00:14:59.000]  是甚麼呢
[00:14:59.000 --> 00:15:02.000]  他們來到行賄大尼拉
[00:15:02.000 --> 00:15:05.000]  他們用了十二公斤的銀紙
[00:15:05.000 --> 00:15:10.000]  來要求大尼拉幫他找出答案
[00:15:10.000 --> 00:15:12.000]  十二公斤的銀紙有多少呢
[00:15:12.000 --> 00:15:14.000]  相信在今天來說
[00:15:14.000 --> 00:15:17.000]  十二公斤的銀紙絕對是一個大的數目
[00:15:17.000 --> 00:15:19.000]  在當時來說究竟是多少呢
[00:15:19.000 --> 00:15:21.000]  在時事記第十七章裏面
[00:15:21.000 --> 00:15:23.000]  就給了我們一個線索
[00:15:23.000 --> 00:15:27.000]  第十七章記述當時米家請了一個利美人
[00:15:27.000 --> 00:15:30.000]  作為他家裏面的私人祭司
[00:15:30.000 --> 00:15:36.000]  給利美人的年薪是114克的銀紙
[00:15:36.000 --> 00:15:38.000]  一年收入是114克
[00:15:38.000 --> 00:15:41.000]  而十二公斤和114克相比
[00:15:41.000 --> 00:15:43.000]  差不多是110倍
[00:15:43.000 --> 00:15:44.000]  換句話說
[00:15:44.000 --> 00:15:47.000]  在利美人的年薪110倍
[00:15:47.000 --> 00:15:53.000]  即是他可以打110年的工的收入
[00:15:53.000 --> 00:15:54.000]  由此可見
[00:15:54.000 --> 00:15:56.000]  給十二公斤的銀紙
[00:15:56.000 --> 00:15:59.000]  這個數目相當之豐厚
[00:15:59.000 --> 00:16:02.000]  當我們看見參孫去到女色的戀墓
[00:16:02.000 --> 00:16:06.000]  好像蜜蜂見到蜜糖來擁在他的手
[00:16:06.000 --> 00:16:08.000]  越陷越深
[00:16:08.000 --> 00:16:09.000]  沉溺在女色裏面
[00:16:09.000 --> 00:16:13.000]  最終亦都看見他死在這個女色當中
[00:16:13.000 --> 00:16:16.000]  最早見到的是一位菲利士的女子
[00:16:16.000 --> 00:16:19.000]  當這位菲利士女子出場的時候
[00:16:19.000 --> 00:16:20.000]  參孫一見到她
[00:16:20.000 --> 00:16:21.000]  第一個反應就是
