
[00:00:00.000 --> 00:00:03.000]  我們有個禱告繼續仰望著
[00:02:39.000 --> 00:02:41.000]  對於早期的信徒來說
[00:02:41.000 --> 00:02:44.000]  主再來 耶穌再回來這個問題
[00:02:44.000 --> 00:02:48.000]  他們不是說會不會
[00:02:48.000 --> 00:02:53.000]  而是在乎甚麼時候
[00:02:53.000 --> 00:02:55.000]  他們不是相信會不會
[00:02:55.000 --> 00:02:57.000]  而是在乎甚麼時候回來
[00:02:57.000 --> 00:03:01.000]  他們等得很心急
[00:03:01.000 --> 00:03:02.000]  在這個時間
[00:03:02.000 --> 00:03:05.000]  我想問一個比較個人的問題
[00:03:05.000 --> 00:03:07.000]  其實你和我
[00:03:07.000 --> 00:03:10.000]  相不相信主會回來?
[00:03:10.000 --> 00:03:11.000]  你相不相信?
[00:03:11.000 --> 00:03:12.000]  心底裏
[00:03:12.000 --> 00:03:15.000]  你是否相信呢?
[00:03:15.000 --> 00:03:18.000]  不相信主的人
[00:03:18.000 --> 00:03:20.000]  當然不會相信這回事
[00:03:20.000 --> 00:03:21.000]  他們可能認為
[00:03:21.000 --> 00:03:25.000]  這只是基督教宗教的神話
[00:03:25.000 --> 00:03:26.000]  他們根本
[00:03:26.000 --> 00:03:28.000]  有些人連主耶穌第一次
[00:03:28.000 --> 00:03:30.000]  到城肉身來都不相信
[00:03:30.000 --> 00:03:34.000]  雖然有些人都看到一個歷史事實
[00:03:34.000 --> 00:03:36.000]  二千年前的確有一個人
[00:03:36.000 --> 00:03:37.000]  叫做耶穌
[00:03:37.000 --> 00:03:38.000]  來到死的
[00:03:38.000 --> 00:03:40.000]  死了就算了
[00:03:40.000 --> 00:03:41.000]  跟我們沒有甚麼關係
[00:03:41.000 --> 00:03:45.000]  這是一般不相信的人
[00:03:45.000 --> 00:03:48.000]  他們的反應都是不能怪他們
[00:03:48.000 --> 00:03:51.000]  但是在信徒當中
[00:03:51.000 --> 00:03:52.000]  我們很多時候
[00:03:52.000 --> 00:03:54.000]  對於主回來的訊息
[00:03:54.000 --> 00:03:57.000]  或者很重要的道理的時候
[00:03:57.000 --> 00:04:01.000]  我粗略可以看到
[00:04:01.000 --> 00:04:03.000]  有三個不同的反應
[00:04:03.000 --> 00:04:04.000]  粗略去看
[00:04:04.000 --> 00:04:06.000]  第一個反應是
[00:04:06.000 --> 00:04:09.000]  在信徒當中他們不是不相信
[00:04:09.000 --> 00:04:12.000]  只是不太關心
[00:04:12.000 --> 00:04:14.000]  頭腦上是知道的
[00:04:14.000 --> 00:04:15.000]  但實際上
[00:04:15.000 --> 00:04:17.000]  主究竟是否回來
[00:04:17.000 --> 00:04:19.000]  對他們來說是沒有所謂的
[00:04:19.000 --> 00:04:20.000]  也不關心
[00:04:20.000 --> 00:04:25.000]  既然祂遲到了二千年
[00:04:25.000 --> 00:04:27.000]  也不差在我在世這幾十年
[00:04:27.000 --> 00:04:30.000]  也不會在我在生之年回來
[00:04:30.000 --> 00:04:33.000]  所以也不太重要
[00:04:33.000 --> 00:04:35.000]  第二類的信徒
[00:04:35.000 --> 00:04:36.000]  可能覺得
[00:04:36.000 --> 00:04:40.000]  主不要這麼早回來
[00:04:40.000 --> 00:04:41.000]  有沒有可能?
[00:04:41.000 --> 00:04:42.000]  有沒有這些人?
[00:04:42.000 --> 00:04:46.000]  為什麼?
[00:04:46.000 --> 00:04:47.000]  主你不要這麼早回來
[00:04:47.000 --> 00:04:49.000]  我現在還有很多事情要做
[00:04:49.000 --> 00:04:50.000]  我還有一些計劃
[00:04:50.000 --> 00:04:52.000]  我的心願還沒有完成
[00:04:52.000 --> 00:04:57.000]  我還沒有結婚
[00:04:57.000 --> 00:05:00.000]  我還沒有成家立室
[00:05:00.000 --> 00:05:03.000]  我還沒有去過某個地方
[00:05:03.000 --> 00:05:04.000]  等等
[00:05:04.000 --> 00:05:07.000]  可能我們人生有很多計劃
[00:05:07.000 --> 00:05:09.000]  主不要這麼早回來
[00:05:09.000 --> 00:05:10.000]  你回來的時候
[00:05:10.000 --> 00:05:13.000]  會破壞我的計劃
[00:05:13.000 --> 00:05:15.000]  不知道有沒有這些弟兄姊妹
[00:05:15.000 --> 00:05:17.000]  就算有也好
[00:05:17.000 --> 00:05:19.000]  也不夠膽說出來
[00:05:19.000 --> 00:05:21.000]  第三類
[00:05:21.000 --> 00:05:22.000]  我稱呼為
[00:05:22.000 --> 00:05:24.000]  他們是真正相信的
[00:05:24.000 --> 00:05:27.000]  而且他們是熱切盼望回來的
[00:05:27.000 --> 00:05:29.000]  不知道有沒有第四類
[00:05:29.000 --> 00:05:30.000]  如果想到有第四類
[00:05:30.000 --> 00:05:32.000]  完了之後你告訴我
[00:05:32.000 --> 00:05:33.000]  第四類
[00:05:33.000 --> 00:05:36.000]  大概是這幾類
[00:05:36.000 --> 00:05:37.000]  我想問
[00:05:37.000 --> 00:05:40.000]  你或者我是屬於哪一類?
[00:05:40.000 --> 00:05:42.000]  是我不關心
[00:05:42.000 --> 00:05:44.000]  還是主不要這麼早回來
[00:05:44.000 --> 00:05:47.000]  還是我是熱切的回來
[00:05:47.000 --> 00:05:48.000]  我懷疑
[00:05:48.000 --> 00:05:50.000]  我還沒有做過統計
[00:05:50.000 --> 00:05:51.000]  大部份的信徒
[00:05:51.000 --> 00:05:54.000]  都可能是第一類
[00:05:54.000 --> 00:05:57.000]  就是什麼?
[00:05:57.000 --> 00:05:58.000]  什麼時候回來都不重要
[00:05:58.000 --> 00:05:59.000]  現在我有很多事情要做
[00:05:59.000 --> 00:06:03.000]  很忙
[00:06:03.000 --> 00:06:05.000]  我未必是第二類
[00:06:05.000 --> 00:06:06.000]  但是
[00:06:06.000 --> 00:06:09.000]  是我不關心的
[00:06:09.000 --> 00:06:10.000]  主再回來
[00:06:10.000 --> 00:06:13.000]  對於早期教會的信徒來說
[00:06:13.000 --> 00:06:15.000]  不是一個抽象的觀念
[00:06:15.000 --> 00:06:17.000]  他們是
[00:06:17.000 --> 00:06:18.000]  相信或者不相信
[00:06:18.000 --> 00:06:21.000]  實際影響到他們的生活
[00:06:21.000 --> 00:06:23.000]  特別影響到什麼呢?
[00:06:23.000 --> 00:06:26.000]  影響到他們究竟怎樣過每天
[00:06:26.000 --> 00:06:30.000]  在信徒的生活去預備好自己
[00:06:30.000 --> 00:06:32.000]  如果大家回去看聖經的時候
[00:06:32.000 --> 00:06:33.000]  你會發現
[00:06:33.000 --> 00:06:35.000]  聖經在這個題目
[00:06:35.000 --> 00:06:38.000]  其實是每個作者都差不多提到的
[00:06:38.000 --> 00:06:41.000]  保羅當然是提到
[00:06:41.000 --> 00:06:45.000]  在《鐵索尼加前書》裡面有提到
[00:06:45.000 --> 00:06:46.000]  甚至彼得
[00:06:46.000 --> 00:06:47.000]  使徒彼得
[00:06:47.000 --> 00:06:49.000]  在彼得後書那裡
[00:06:49.000 --> 00:06:50.000]  大家不需要去看聖經了
[00:06:50.000 --> 00:06:52.000]  彼得後書第三章第十一節
[00:06:52.000 --> 00:06:53.000]  那裡是這樣說的
[00:06:53.000 --> 00:06:55.000]  他說既然這一切都要如此消化
[00:06:55.000 --> 00:06:57.000]  你們各人應該怎樣聖潔
[00:06:57.000 --> 00:06:58.000]  怎樣敬虔
[00:06:58.000 --> 00:07:02.000]  是切切仰望神的日子來到
[00:07:02.000 --> 00:07:05.000]  切切要仰望神的日子
[00:07:05.000 --> 00:07:06.000]  約翰
[00:07:06.000 --> 00:07:07.000]  使徒約翰
[00:07:07.000 --> 00:07:09.000]  在《約翰一書》第三章那裡這樣說的
[00:07:09.000 --> 00:07:11.000]  他說親愛的弟兄
[00:07:11.000 --> 00:07:13.000]  我們現在是神的兒女
[00:07:13.000 --> 00:07:15.000]  將來怎樣都未顯明
[00:07:15.000 --> 00:07:16.000]  但是我們知道
[00:07:16.000 --> 00:07:18.000]  如果主要顯現的話
[00:07:18.000 --> 00:07:20.000]  我們必是將祂
[00:07:20.000 --> 00:07:22.000]  凡是向祂有此望的人
[00:07:22.000 --> 00:07:25.000]  就要潔淨自己
[00:07:25.000 --> 00:07:28.000]  像祂潔淨一樣
[00:07:28.000 --> 00:07:30.000]  所以我們看到
[00:07:30.000 --> 00:07:32.000]  在聖經裡面告訴我們
[00:07:32.000 --> 00:07:33.000]  早期的信徒
[00:07:33.000 --> 00:07:37.000]  他們不單只是很熱切的盼望主回來
[00:07:37.000 --> 00:07:40.000]  而且他們更加很強調
[00:07:40.000 --> 00:07:41.000]  不是時間
[00:07:41.000 --> 00:07:44.000]  是強調怎樣好好地預備自己
[00:07:44.000 --> 00:07:50.000]  怎樣預備自己呢
[00:07:50.000 --> 00:07:53.000]  我今天就願意繼續直著這段經文
[00:07:53.000 --> 00:07:55.000]  接受黎加前書五章
[00:07:55.000 --> 00:07:57.000]  一至十一節和大家去看
[00:07:57.000 --> 00:07:58.000]  基本上有兩樣東西
[00:07:58.000 --> 00:07:59.000]  大致先
[00:07:59.000 --> 00:08:02.000]  我首先要和大家
[00:08:02.000 --> 00:08:04.000]  有清楚我們要知道的
[00:08:04.000 --> 00:08:05.000]  其實某程度來說
[00:08:05.000 --> 00:08:07.000]  沒有人能夠證明
[00:08:07.000 --> 00:08:08.000]  向你證明
[00:08:08.000 --> 00:08:12.000]  主耶穌會不會回來
[00:08:12.000 --> 00:08:13.000]  我們不可以用一個
[00:08:13.000 --> 00:08:18.000]  科學辯證的方法去證明
[00:08:18.000 --> 00:08:22.000]  這是一個信心的問題
[00:08:22.000 --> 00:08:23.000]  大家同意嗎?
[00:08:23.000 --> 00:08:28.000]  沒有人能夠證明一些未發生的事
[00:08:28.000 --> 00:08:30.000]  我們可以猜測
[00:08:30.000 --> 00:08:32.000]  是不能夠證明的
[00:08:32.000 --> 00:08:36.000]  究竟耶穌真正會不會回來呢?
[00:08:36.000 --> 00:08:38.000]  無法證明給你看
[00:08:38.000 --> 00:08:39.000]  這是一個信心的問題
[00:08:39.000 --> 00:08:43.000]  但這不是一個盲目的信心
[00:08:43.000 --> 00:08:45.000]  為何我會這樣說呢?
[00:08:45.000 --> 00:08:48.000]  這是基於這班信徒
[00:08:48.000 --> 00:08:50.000]  或者我們這班信耶穌的人
[00:08:50.000 --> 00:08:52.000]  對主耶穌的認識
[00:08:52.000 --> 00:08:56.000]  和和主之間的關係的經驗
[00:08:56.000 --> 00:09:00.000]  首先我要講清楚這方面
[00:09:00.000 --> 00:09:02.000]  讓我們一起看看
[00:09:02.000 --> 00:09:03.000]  接受黎加前書
[00:09:03.000 --> 00:09:04.000]  剛才那段經文
[00:09:04.000 --> 00:09:06.000]  第五章
[00:09:06.000 --> 00:09:09.000]  我們特別留意的是
[00:09:09.000 --> 00:09:11.000]  這十一節經文裡
[00:09:11.000 --> 00:09:14.000]  大家留意在第二節
[00:09:14.000 --> 00:09:16.000]  因為你們自己清楚知道
[00:09:16.000 --> 00:09:18.000]  主的日子來的時候
[00:09:18.000 --> 00:09:21.000]  就像夜間的賊來到一樣
[00:09:21.000 --> 00:09:22.000]  第四節
[00:09:22.000 --> 00:09:24.000]  但是弟兄你們不在黑暗裡
[00:09:24.000 --> 00:09:26.000]  以致日子會臨到你們
[00:09:26.000 --> 00:09:28.000]  好像賊一樣
[00:09:28.000 --> 00:09:30.000]  然後到第五至第八節
[00:09:30.000 --> 00:09:33.000]  有一個主題在重複
[00:09:33.000 --> 00:09:34.000]  大家有留意嗎?
[00:09:34.000 --> 00:09:38.000]  有一個圖畫在重複
[00:09:38.000 --> 00:09:40.000]  我講了這幾節經文的時候
[00:09:40.000 --> 00:09:42.000]  我想問大家
[00:09:42.000 --> 00:09:44.000]  這裡給了我們一個圖畫
[00:09:44.000 --> 00:09:45.000]  給了一些顏色
[00:09:45.000 --> 00:09:46.000]  讓大家更加明白
[00:09:46.000 --> 00:09:51.000]  是什麼顏色?
[00:09:51.000 --> 00:09:52.000]  什麼顏色?
[00:09:52.000 --> 00:09:53.000]  黑色?白色?
[00:09:53.000 --> 00:09:54.000]  是不是?
[00:09:54.000 --> 00:09:56.000]  黑色
[00:09:56.000 --> 00:09:57.000]  黑色
[00:09:57.000 --> 00:09:59.000]  為什麼要用黑色?
[00:09:59.000 --> 00:10:02.000]  為什麼要用黑色?
[00:10:02.000 --> 00:10:03.000]  晚上要用黑色
[00:10:03.000 --> 00:10:04.000]  沒錯
[00:10:04.000 --> 00:10:06.000]  當然現在我們有光
[00:10:06.000 --> 00:10:08.000]  就不會用黑色
[00:10:08.000 --> 00:10:09.000]  大家留意的是
[00:10:09.000 --> 00:10:10.000]  這段經文
[00:10:10.000 --> 00:10:13.000]  其實我想給大家一個大的圖畫
[00:10:13.000 --> 00:10:15.000]  當我們說主翻來的時候
[00:10:15.000 --> 00:10:19.000]  這段經文描寫主翻來之前
[00:10:19.000 --> 00:10:25.000]  其實信徒是處於一個什麼環境底下?
[00:10:25.000 --> 00:10:26.000]  什麼環境底下?
[00:10:26.000 --> 00:10:27.000]  一個大的圖畫
[00:10:27.000 --> 00:10:30.000]  是處於一個黑暗的當中
[00:10:30.000 --> 00:10:33.000]  我想大家去掌握到這件事
[00:10:33.000 --> 00:10:38.000]  這段經文特別用了黑暗和光明來做對比
[00:10:38.000 --> 00:10:45.000]  聖經特別用黑暗和光明來比喻什麼呢?
[00:10:45.000 --> 00:10:47.000]  是兩種不同的生命
[00:10:47.000 --> 00:10:50.000]  特別是在約翰福音
[00:10:50.000 --> 00:10:52.000]  約翰一二三書
[00:10:52.000 --> 00:10:53.000]  大家會留意到
[00:10:53.000 --> 00:10:54.000]  兩種不同的生命
[00:10:54.000 --> 00:10:57.000]  是表達兩種不同的東西
[00:10:57.000 --> 00:10:59.000]  聖經很早的時候提到
[00:10:59.000 --> 00:11:03.000]  為什麼這個世界黑暗呢?
[00:11:03.000 --> 00:11:05.000]  不是說沒有光
[00:11:05.000 --> 00:11:07.000]  是沒有電燈泡
[00:11:07.000 --> 00:11:08.000]  是什麼呢?
[00:11:08.000 --> 00:11:09.000]  多次提到這個世界
[00:11:09.000 --> 00:11:16.000]  因為也是臥在惡者的手下
[00:11:16.000 --> 00:11:18.000]  這個惡者是誰呢?
[00:11:18.000 --> 00:11:20.000]  撒旦
[00:11:20.000 --> 00:11:23.000]  撒旦是管轄這個幽暗世界的
[00:11:23.000 --> 00:11:26.000]  那個惡者
[00:11:26.000 --> 00:11:29.000]  大家知道當聖經裡面說黑暗的時候
[00:11:29.000 --> 00:11:32.000]  不是說日頭和夜晚
[00:11:32.000 --> 00:11:33.000]  這麼簡單
[00:11:33.000 --> 00:11:34.000]  而是說
[00:11:34.000 --> 00:11:38.000]  現在這個世界背後有很多黑暗的勢力在操縱著
[00:11:38.000 --> 00:11:40.000]  大家同意嗎?
[00:11:40.000 --> 00:11:43.000]  是在說生命的問題
[00:11:43.000 --> 00:11:51.000]  是在說一個屬靈的狀況的問題
[00:11:51.000 --> 00:11:56.000]  法導差不多在所有人為的制度下
[00:11:56.000 --> 00:12:00.000]  都免不了受黑暗的勢力去控制
[00:12:00.000 --> 00:12:04.000]  而不是後面有影響的
[00:12:04.000 --> 00:12:06.000]  同意嗎?
[00:12:06.000 --> 00:12:08.000]  當我們說政治黑暗
[00:12:08.000 --> 00:12:10.000]  大家明白是什麼意思嗎?
[00:12:10.000 --> 00:12:13.000]  當我們說商場很黑暗
[00:12:13.000 --> 00:12:16.000]  當我們說某個機構很黑暗
[00:12:16.000 --> 00:12:18.000]  大家知道是什麼意思嗎?
[00:12:18.000 --> 00:12:21.000]  不是他們不夠光
[00:12:21.000 --> 00:12:23.000]  後面有很多不見得人
[00:12:23.000 --> 00:12:27.000]  或者更加坦白去說是罪的問題
[00:12:27.000 --> 00:12:29.000]  人性罪的問題
[00:12:29.000 --> 00:12:32.000]  這些都是黑暗
[00:12:32.000 --> 00:12:34.000]  甚至有時很不幸的
[00:12:34.000 --> 00:12:36.000]  在教會的圈子裡面
[00:12:36.000 --> 00:12:40.000]  我們都見到黑暗的東西
[00:12:40.000 --> 00:12:41.000]  我們在說人性裡面
[00:12:41.000 --> 00:12:44.000]  甚至有時在基督教的圈子裡面
[00:12:44.000 --> 00:12:46.000]  都有醜聞
[00:12:46.000 --> 00:12:49.000]  這些都是黑暗
[00:12:49.000 --> 00:12:52.000]  聖經更加一針見血地指出
[00:12:52.000 --> 00:12:53.000]  這些黑暗的勢力
[00:12:53.000 --> 00:12:56.000]  在影響人的心裡面
[00:12:56.000 --> 00:12:58.000]  人在人的心裡面工作
[00:12:58.000 --> 00:13:01.000]  剛才我們念主禱文的時候
[00:13:01.000 --> 00:13:03.000]  其中一句是什麼?
[00:13:03.000 --> 00:13:05.000]  救我們什麼?
[00:13:05.000 --> 00:13:07.000]  脫離什麼?
[00:13:07.000 --> 00:13:09.000]  脫離罪惡
[00:13:09.000 --> 00:13:12.000]  我們在說黑暗
[00:13:12.000 --> 00:13:14.000]  在人的心中工作
[00:13:14.000 --> 00:13:16.000]  我想給大家看到一個圖畫
[00:13:16.000 --> 00:13:18.000]  在主還沒回來之前
[00:13:18.000 --> 00:13:19.000]  聖經告訴我們
[00:13:19.000 --> 00:13:25.000]  其實這個世界是越來越黑暗的
[00:13:25.000 --> 00:13:29.000]  人來說我們希望明天會更好
[00:13:29.000 --> 00:13:33.000]  經濟很多方面我們希望會更好
[00:13:33.000 --> 00:13:35.000]  但是聖經裡面告訴我們
[00:13:35.000 --> 00:13:36.000]  很可惜的
[00:13:36.000 --> 00:13:38.000]  不是我們想要的
[00:13:38.000 --> 00:13:41.000]  是這個世界會越來越黑暗的
[00:13:41.000 --> 00:13:45.000]  是在他回來之前
[00:13:45.000 --> 00:13:48.000]  在座當中不知道有哪幾個弟兄姊妹
[00:13:48.000 --> 00:13:51.000]  是很早起床的
[00:13:51.000 --> 00:13:53.000]  在香港是早起床的人
[00:13:53.000 --> 00:13:55.000]  有的也有說
[00:13:55.000 --> 00:13:56.000]  你們如果早起床的時候
[00:13:56.000 --> 00:13:58.000]  有沒有四五點起床的時候
[00:13:58.000 --> 00:14:01.000]  你們看著天還沒亮之前
[00:14:01.000 --> 00:14:02.000]  你們如果看著東方的時候
[00:14:02.000 --> 00:14:05.000]  你們會看到什麼?
[00:14:05.000 --> 00:14:08.000]  在香港很難看到
[00:14:08.000 --> 00:14:09.000]  我這樣問的時候
[00:14:09.000 --> 00:14:12.000]  就算早起床的時候
[00:14:12.000 --> 00:14:15.000]  如果你有機會特別去旅行
[00:14:15.000 --> 00:14:16.000]  或者去郊外旅行的時候
[00:14:16.000 --> 00:14:18.000]  早上四五點的時候
[00:14:18.000 --> 00:14:20.000]  你試一下
[00:14:20.000 --> 00:14:21.000]  你看著東方
[00:14:21.000 --> 00:14:23.000]  特別是在冬天的時候
[00:14:23.000 --> 00:14:26.000]  冬天的時候是更加刺出太陽的
[00:14:26.000 --> 00:14:27.000]  冬天的時候
[00:14:27.000 --> 00:14:28.000]  你看著東方的時候
[00:14:28.000 --> 00:14:36.000]  你會發覺到東方有一顆很光的神星
[00:14:36.000 --> 00:14:38.000]  一顆很光的神星
[00:14:38.000 --> 00:14:41.000]  但是同時在天亮之前
[00:14:41.000 --> 00:14:45.000]  忽然間天是特別黑的
[00:14:45.000 --> 00:14:46.000]  你有沒有見過?
[00:14:46.000 --> 00:14:49.000]  我不是憑空想像的
[00:14:49.000 --> 00:14:51.000]  我自己年輕的時候
[00:14:51.000 --> 00:14:53.000]  說中學的時候
[00:14:53.000 --> 00:14:56.000]  我很喜歡一個很特別的習慣
[00:14:56.000 --> 00:14:57.000]  我秘密告訴你們
[00:14:57.000 --> 00:14:58.000]  很特別的習慣
[00:14:58.000 --> 00:15:01.000]  我很喜歡上學
[00:15:01.000 --> 00:15:03.000]  學校是八點鐘就上課
[00:15:03.000 --> 00:15:05.000]  我有時候是六七點
[00:15:05.000 --> 00:15:06.000]  六點鐘
[00:15:06.000 --> 00:15:08.000]  回到學校附近做什麼呢?
[00:15:08.000 --> 00:15:13.000]  去附近一個公園坐著
[00:15:13.000 --> 00:15:15.000]  等天亮
[00:15:15.000 --> 00:15:18.000]  因為不用坐車那麼擠
[00:15:18.000 --> 00:15:20.000]  我經常喜歡這樣
[00:15:20.000 --> 00:15:22.000]  我記得那裡
[00:15:22.000 --> 00:15:24.000]  我在公園坐著
[00:15:24.000 --> 00:15:26.000]  剛好看著東方
[00:15:26.000 --> 00:15:27.000]  我很多個早晨
[00:15:27.000 --> 00:15:29.000]  我一開始也不知道
[00:15:29.000 --> 00:15:32.000]  就是看著東方有一顆很光的星
[00:15:32.000 --> 00:15:34.000]  然後天亮之前
[00:15:34.000 --> 00:15:37.000]  特別黑暗
[00:15:37.000 --> 00:15:39.000]  黎明之前
[00:15:39.000 --> 00:15:42.000]  天變得特別黑暗
[00:15:42.000 --> 00:15:45.000]  我想將這個圖畫放在大家心裡
[00:15:45.000 --> 00:15:48.000]  處於回來之前
[00:15:48.000 --> 00:15:53.000]  這個世界是特別黑暗的
[00:15:53.000 --> 00:15:55.000]  黎明以先
[00:15:55.000 --> 00:15:59.000]  是特別黑暗的
[00:15:59.000 --> 00:16:02.000]  這個世界會變得越來越黑暗
[00:16:02.000 --> 00:16:04.000]  我們看一段經文
[00:16:04.000 --> 00:16:08.000]  我們一起看看提摩太后書第三章
[00:16:08.000 --> 00:16:10.000]  提后第三章
[00:16:10.000 --> 00:16:12.000]  這個圖畫
[00:16:12.000 --> 00:16:13.000]  一至到第五節
[00:16:13.000 --> 00:16:17.000]  我們看後兩卷書
[00:16:17.000 --> 00:16:33.000]  提摩太后書第三章一至五節
[00:16:33.000 --> 00:16:34.000]  大家找到嗎?
[00:16:34.000 --> 00:16:36.000]  1799頁
[00:16:36.000 --> 00:16:37.000]  請聽我讀
[00:16:37.000 --> 00:16:39.000]  一至到第五節
[00:16:39.000 --> 00:16:40.000]  這裡是這樣說的
[00:16:40.000 --> 00:16:43.000]  你們應該知道
[00:16:43.000 --> 00:16:44.000]  保羅對一班信徒這樣說
[00:16:44.000 --> 00:16:47.000]  末後的日子必有艱難的時期來到
[00:16:47.000 --> 00:16:48.000]  末後的日子
[00:16:48.000 --> 00:16:49.000]  在聖經裡面
[00:16:49.000 --> 00:16:52.000]  就等於主回來之前
[00:16:52.000 --> 00:16:54.000]  末世那段時間
[00:16:54.000 --> 00:16:56.000]  末後的日子是什麼呢?
[00:16:56.000 --> 00:16:59.000]  那時人會尊愛自己
[00:16:59.000 --> 00:17:00.000]  貪愛錢財
[00:17:00.000 --> 00:17:02.000]  自誇高傲
[00:17:02.000 --> 00:17:03.000]  褻瀆
[00:17:03.000 --> 00:17:05.000]  叛逆父母
[00:17:05.000 --> 00:17:06.000]  忘恩負義
[00:17:06.000 --> 00:17:07.000]  不聖潔
[00:17:07.000 --> 00:17:08.000]  沒有親情
[00:17:08.000 --> 00:17:09.000]  不肯和解
[00:17:09.000 --> 00:17:11.000]  惡言中傷
[00:17:11.000 --> 00:17:12.000]  不能自律
[00:17:12.000 --> 00:17:14.000]  蠻橫兇暴
[00:17:14.000 --> 00:17:15.000]  不愛良善
[00:17:15.000 --> 00:17:16.000]  賣主賣友
[00:17:16.000 --> 00:17:17.000]  容易衝動
[00:17:17.000 --> 00:17:19.000]  傲慢自大
[00:17:19.000 --> 00:17:21.000]  愛享樂過於愛臣
[00:17:21.000 --> 00:17:23.000]  有敬虔的形式
[00:17:23.000 --> 00:17:25.000]  卻否定敬虔的能力
[00:17:25.000 --> 00:17:28.000]  這些人理應當避開
[00:17:28.000 --> 00:17:30.000]  保羅這裡說得很清楚
[00:17:30.000 --> 00:17:32.000]  在末世的時候
[00:17:32.000 --> 00:17:35.000]  他不是在說經濟的發展
[00:17:35.000 --> 00:17:37.000]  不是說世界的大同
[00:17:37.000 --> 00:17:40.000]  不是說人類的進步
[00:17:40.000 --> 00:17:42.000]  而是說
[00:17:42.000 --> 00:17:44.000]  人的心
[00:17:44.000 --> 00:17:47.000]  是越來越敗壞的
