
[00:00:00.000 --> 00:00:02.000]  有位太太問丈夫
[00:03:43.000 --> 00:03:45.000]  是一個圓滿的意思
[00:03:45.000 --> 00:03:46.000]  一個完全的意思
[00:03:46.000 --> 00:03:47.000]  在當時來說
[00:03:47.000 --> 00:03:50.000]  我完全的寬恕他可以嗎?
[00:03:50.000 --> 00:03:53.000]  但是耶穌如果這樣回答
[00:03:53.000 --> 00:03:54.000]  七十個七次
[00:03:54.000 --> 00:03:56.000]  完全再完全
[00:03:56.000 --> 00:04:00.000]  那是什麼意思呢?
[00:04:00.000 --> 00:04:02.000]  我已經完全的寬恕他都不夠嗎?
[00:04:02.000 --> 00:04:05.000]  當然從耶穌的角度來說
[00:04:05.000 --> 00:04:09.000]  這個完全不是人的力量可以做到的完全
[00:04:09.000 --> 00:04:13.000]  而是從神那裏來的那種力量的完全
[00:04:13.000 --> 00:04:14.000]  所以耶穌說
[00:04:14.000 --> 00:04:16.000]  七十個七次
[00:04:16.000 --> 00:04:19.000]  我們要做到這樣
[00:04:19.000 --> 00:04:21.000]  當然今天我們說到
[00:04:21.000 --> 00:04:22.000]  人得罪你
[00:04:22.000 --> 00:04:23.000]  我們寬恕他
[00:04:23.000 --> 00:04:25.000]  一個學習
[00:04:25.000 --> 00:04:27.000]  但是很多時候我們發覺到
[00:04:27.000 --> 00:04:30.000]  這些衝突不是這麼單純這麼簡單
[00:04:30.000 --> 00:04:34.000]  衝突是很多時候雙方都不願意去寬恕
[00:04:34.000 --> 00:04:38.000]  其實彼此中間已經有一些傷痕在裏面
[00:04:38.000 --> 00:04:42.000]  大家都有一些互相的傷害
[00:04:42.000 --> 00:04:44.000]  或者攻擊在裏面
[00:04:44.000 --> 00:04:47.000]  沒有辦法達成彼此的寬恕
[00:04:47.000 --> 00:04:50.000]  尤其是在婚姻裏面
[00:04:50.000 --> 00:04:54.000]  如果夫婦之間都有這樣的傷痕
[00:04:54.000 --> 00:04:58.000]  經常都有這樣的地方得罪對方
[00:04:58.000 --> 00:05:00.000]  但是可能雙方有問題
[00:05:00.000 --> 00:05:01.000]  雙方都有錯誤的
[00:05:01.000 --> 00:05:04.000]  但是也不肯說自己的錯
[00:05:04.000 --> 00:05:06.000]  只是指責對方的錯
[00:05:06.000 --> 00:05:08.000]  最終是沒有解決到這個問題
[00:05:08.000 --> 00:05:11.000]  也沒有達到寬恕的做法
[00:05:11.000 --> 00:05:15.000]  很多時候問題會越來越積極
[00:05:15.000 --> 00:05:18.000]  婚姻會越來越艱難
[00:05:18.000 --> 00:05:22.000]  如果我們不願意去寬恕對方的時候
[00:05:22.000 --> 00:05:24.000]  其實現在的情況
[00:05:24.000 --> 00:05:25.000]  我們在等什麼呢
[00:05:25.000 --> 00:05:28.000]  就是在等對方向我們道歉
[00:05:28.000 --> 00:05:29.000]  我不寬恕他了
[00:05:29.000 --> 00:05:31.000]  不如先向我道歉吧
[00:05:31.000 --> 00:05:34.000]  大部分的情況裏面
[00:05:34.000 --> 00:05:35.000]  剛才所說
[00:05:35.000 --> 00:05:37.000]  其實誰傷害誰
[00:05:37.000 --> 00:05:41.000]  已經不是那麼清晰了
[00:05:41.000 --> 00:05:43.000]  大家都在互相傷害
[00:05:43.000 --> 00:05:46.000]  大家都不說是誰開始了
[00:05:46.000 --> 00:05:50.000]  其實大家都可能在那一刻的誤會
[00:05:50.000 --> 00:05:55.000]  或者在電光火石之間的一些衝突
[00:05:55.000 --> 00:05:59.000]  都不知道是誰開始了這個衝突
[00:05:59.000 --> 00:06:02.000]  但是已經越來越厲害了
[00:06:02.000 --> 00:06:06.000]  越來越加劇了這個衝突
[00:06:06.000 --> 00:06:13.000]  唯有有一方是願意去原諒對方
[00:06:13.000 --> 00:06:16.000]  向他身上一些的創傷
[00:06:16.000 --> 00:06:18.000]  要踏出這一步
[00:06:18.000 --> 00:06:20.000]  話說在教會裏面
[00:06:20.000 --> 00:06:24.000]  有一個部長和部員之間發生了一些衝突
[00:06:24.000 --> 00:06:28.000]  部長很想排解這個衝突
[00:06:28.000 --> 00:06:32.000]  因為他可能之前有一點言語之中
[00:06:32.000 --> 00:06:36.000]  批評過或者開罪過這個部員
[00:06:36.000 --> 00:06:39.000]  這個部員就開始封閉自己
[00:06:39.000 --> 00:06:41.000]  不和他接觸
[00:06:41.000 --> 00:06:45.000]  一看就知道大家都不對了
[00:06:45.000 --> 00:06:50.000]  這個部長就開始嘗試和這個部員說
[00:06:50.000 --> 00:06:51.000]  想解決
[00:06:51.000 --> 00:06:53.000]  他就和他說
[00:06:53.000 --> 00:06:55.000]  我自己都發覺
[00:06:55.000 --> 00:06:57.000]  我講的一些說話是得罪了你
[00:06:57.000 --> 00:06:58.000]  很抱歉
[00:06:58.000 --> 00:06:59.000]  希望你原諒
[00:06:59.000 --> 00:07:02.000]  但同時間他又會說
[00:07:02.000 --> 00:07:05.000]  因為你一些的回應
[00:07:05.000 --> 00:07:07.000]  一些的表達
[00:07:07.000 --> 00:07:10.000]  都令到我感到受到傷害
[00:07:10.000 --> 00:07:13.000]  同一個部員去說
[00:07:13.000 --> 00:07:17.000]  希望大家能夠找到一個新的相處的方法
[00:07:17.000 --> 00:07:19.000]  大家就在這裏對話
[00:07:19.000 --> 00:07:23.000]  後來這個部員是怎樣回應呢
[00:07:23.000 --> 00:07:24.000]  這個部員就說
[00:07:24.000 --> 00:07:25.000]  好啦
[00:07:25.000 --> 00:07:27.000]  我就奉耶穌的名
[00:07:27.000 --> 00:07:29.000]  寬恕你吧
[00:07:29.000 --> 00:07:30.000]  你聽完之後
[00:07:30.000 --> 00:07:31.000]  你的感覺是怎樣呢
[00:07:31.000 --> 00:07:32.000]  這個部長
[00:07:32.000 --> 00:07:35.000]  好像再被人蓋多一把
[00:07:35.000 --> 00:07:36.000]  是不是
[00:07:36.000 --> 00:07:38.000]  因為那個感覺就是
[00:07:38.000 --> 00:07:40.000]  這個部員就將所有的錯
[00:07:40.000 --> 00:07:42.000]  都推到部長身上
[00:07:42.000 --> 00:07:43.000]  好啦
[00:07:43.000 --> 00:07:44.000]  現在你求寬恕
[00:07:44.000 --> 00:07:45.000]  好啦
[00:07:45.000 --> 00:07:46.000]  我寬恕你
[00:07:46.000 --> 00:07:48.000]  我很大方地寬恕你
[00:07:48.000 --> 00:07:49.000]  慷慨地寬恕你
[00:07:49.000 --> 00:07:50.000]  但同一時間
[00:07:50.000 --> 00:07:51.000]  就是將一些錯
[00:07:51.000 --> 00:07:53.000]  都推到你的身上
[00:07:53.000 --> 00:07:56.000]  這種只不過是口頭上的寬恕
[00:07:56.000 --> 00:07:59.000]  這種不能夠解決衝突的
[00:07:59.000 --> 00:08:00.000]  不能夠解決衝突
[00:08:00.000 --> 00:08:03.000]  耶穌的寬恕不是這樣的
[00:08:03.000 --> 00:08:05.000]  而是說從這個寬恕裏面
[00:08:05.000 --> 00:08:07.000]  希望我們能夠找到一條
[00:08:07.000 --> 00:08:11.000]  大家能夠重新相處的方法
[00:08:11.000 --> 00:08:13.000]  舊有的模式
[00:08:13.000 --> 00:08:16.000]  可能那個情況會發生衝突
[00:08:16.000 --> 00:08:19.000]  我希望我們大家都能夠找到一個方法
[00:08:19.000 --> 00:08:21.000]  所以不是某一方面要改變
[00:08:21.000 --> 00:08:24.000]  而是能夠尋求寬恕的人都要知道
[00:08:24.000 --> 00:08:27.000]  現在我們大家中間有些嚴規
[00:08:27.000 --> 00:08:28.000]  有些問題
[00:08:28.000 --> 00:08:30.000]  我們知道錯誤在哪裏
[00:08:30.000 --> 00:08:31.000]  我自己都知道
[00:08:31.000 --> 00:08:33.000]  有些問題在哪裏
[00:08:33.000 --> 00:08:36.000]  大家一齊去尋求互相的寬恕
[00:08:36.000 --> 00:08:39.000]  這個是耶穌基督提醒我們
[00:08:39.000 --> 00:08:41.000]  但是當然
[00:08:41.000 --> 00:08:43.000]  這件事我未做到之前
[00:08:43.000 --> 00:08:46.000]  我發覺衝突越來越緊要
[00:08:46.000 --> 00:08:48.000]  反而是另一方面
[00:08:48.000 --> 00:08:54.000]  很多時候我們會繼續互相控訴對方
[00:08:54.000 --> 00:08:56.000]  所以首先
[00:08:56.000 --> 00:08:58.000]  你未能夠達到寬恕
[00:08:58.000 --> 00:09:00.000]  未能夠勇敢去說話之前
[00:09:00.000 --> 00:09:02.000]  首先要停止一件事
[00:09:02.000 --> 00:09:05.000]  停止去互相控訴對方
[00:09:05.000 --> 00:09:07.000]  這個是很重要的事情
[00:09:07.000 --> 00:09:08.000]  無論一個團體裏面
[00:09:08.000 --> 00:09:09.000]  家庭也好
[00:09:09.000 --> 00:09:10.000]  家裏也好
[00:09:10.000 --> 00:09:11.000]  教會裏面
[00:09:11.000 --> 00:09:12.000]  公司
[00:09:12.000 --> 00:09:13.000]  同事裏面也好
[00:09:13.000 --> 00:09:15.000]  如果大家都不互相寬恕
[00:09:15.000 --> 00:09:16.000]  但我們會怎樣
[00:09:16.000 --> 00:09:18.000]  一直互相
[00:09:18.000 --> 00:09:20.000]  互揭湯化
[00:09:20.000 --> 00:09:23.000]  大家在別人面前說對方的不是
[00:09:23.000 --> 00:09:24.000]  你想想
[00:09:24.000 --> 00:09:27.000]  那個問題就越來越大
[00:09:27.000 --> 00:09:30.000]  那個衝突就越來越劇烈
[00:09:30.000 --> 00:09:32.000]  就算你沒有對方
[00:09:32.000 --> 00:09:34.000]  即刻的一個
[00:09:34.000 --> 00:09:36.000]  口頭面對面的爭執
[00:09:36.000 --> 00:09:37.000]  但你在背後
[00:09:37.000 --> 00:09:38.000]  一路去說對方
[00:09:38.000 --> 00:09:41.000]  一路去互相控訴
[00:09:41.000 --> 00:09:42.000]  無補於事
[00:09:42.000 --> 00:09:46.000]  更加是令到這個關係更加的破裂
[00:09:46.000 --> 00:09:48.000]  這個一定要去停止
[00:09:48.000 --> 00:09:50.000]  一定要停止
[00:09:50.000 --> 00:09:53.000]  不要互相控訴在裏面
[00:09:53.000 --> 00:09:55.000]  因為大家只是說
[00:09:55.000 --> 00:09:56.000]  我傷得比他更加厲害
[00:09:56.000 --> 00:09:57.000]  我更加慘
[00:09:57.000 --> 00:10:00.000]  可能我更加被他傷害得厲害
[00:10:00.000 --> 00:10:02.000]  這種互相的控訴
[00:10:02.000 --> 00:10:04.000]  是沒有辦法去解決這些衝突
[00:10:04.000 --> 00:10:06.000]  更加不會帶來寬恕
[00:10:06.000 --> 00:10:08.000]  另一方面
[00:10:08.000 --> 00:10:12.000]  亦要停止一種報仇的機制
[00:10:12.000 --> 00:10:14.000]  這是很重要的
[00:10:14.000 --> 00:10:16.000]  除了停止互相主責之外
[00:10:16.000 --> 00:10:23.000]  還要打破報復的惡性循環機制
[00:10:23.000 --> 00:10:26.000]  什麼是報復的惡性循環呢?
[00:10:26.000 --> 00:10:28.000]  即是說
[00:10:28.000 --> 00:10:35.000]  以繼續傷害對方來報復對方曾經對我的傷害
[00:10:35.000 --> 00:10:37.000]  是這樣的做法
[00:10:37.000 --> 00:10:41.000]  這個做法是會越演越烈的情況
[00:10:41.000 --> 00:10:45.000]  會繼續去傷害對方
[00:10:45.000 --> 00:10:47.000]  你做初一,我做十五
[00:10:47.000 --> 00:10:50.000]  接著你做十五,我又做初一
[00:10:50.000 --> 00:10:53.000]  一直這樣循環,循環下去
[00:10:53.000 --> 00:10:57.000]  這種情況是越來越關係破裂
[00:10:57.000 --> 00:11:02.000]  越來越產生很大的矛盾在裏面
[00:11:02.000 --> 00:11:05.000]  當然有些情況會這樣處理
[00:11:05.000 --> 00:11:07.000]  為什麼呢?
[00:11:07.000 --> 00:11:10.000]  如果我覺得我有一個權力,有一個權勢
[00:11:10.000 --> 00:11:12.000]  我就會用這種方法
[00:11:12.000 --> 00:11:16.000]  我就會用一種施展權力的方法
[00:11:16.000 --> 00:11:20.000]  去利用我的權力去解決衝突
[00:11:20.000 --> 00:11:25.000]  我們叫大石壓死蟹的情況去解決衝突
[00:11:25.000 --> 00:11:27.000]  施展權力的時候
[00:11:27.000 --> 00:11:32.000]  會發覺到越多的權力去解決衝突的時候
[00:11:32.000 --> 00:11:35.000]  會有越多的反彈力在裏面
[00:11:35.000 --> 00:11:37.000]  或者越多用暴力的時候
[00:11:37.000 --> 00:11:42.000]  會引來更大的反彈力,反暴力在裏面
[00:11:42.000 --> 00:11:47.000]  形成一種暴力的惡性循環
[00:11:47.000 --> 00:11:50.000]  今天我是仍然在教會裏面
[00:11:50.000 --> 00:11:52.000]  因為這個聖經經文在裏面
[00:11:52.000 --> 00:11:58.000]  但是推而講之你會發覺是這樣的情況
[00:11:58.000 --> 00:12:00.000]  我們仍然會用我們的權力
[00:12:00.000 --> 00:12:04.000]  和我們的身份去解決這些問題
[00:12:04.000 --> 00:12:10.000]  但是這個絕對不是耶穌教我們寬恕的方法
[00:12:10.000 --> 00:12:14.000]  最後這個衝突是解決不了
[00:12:14.000 --> 00:12:17.000]  除非我們去停止這個報復的機制
[00:12:17.000 --> 00:12:21.000]  記得小時候會被媽媽打
[00:12:21.000 --> 00:12:22.000]  媽媽打完之後
[00:12:22.000 --> 00:12:25.000]  發覺你越打越銀皮
[00:12:25.000 --> 00:12:26.000]  就是這樣的情況
[00:12:26.000 --> 00:12:30.000]  因為你打完之後不是乖乖的馬上變了
[00:12:30.000 --> 00:12:33.000]  打完之後心裏面
[00:12:33.000 --> 00:12:34.000]  你這樣打我
[00:12:34.000 --> 00:12:36.000]  我下次會再頑皮一點
[00:12:36.000 --> 00:12:37.000]  看你怎樣打我
[00:12:37.000 --> 00:12:39.000]  越打越銀皮
[00:12:39.000 --> 00:12:40.000]  就是這樣的情況
[00:12:40.000 --> 00:12:43.000]  所以這個也不是一種方法
[00:12:43.000 --> 00:12:45.000]  停止互相的控訴
[00:12:45.000 --> 00:12:49.000]  停止報仇的想法
[00:12:49.000 --> 00:12:53.000]  要帶來寬恕是我們要努力的面對
[00:12:53.000 --> 00:12:57.000]  看回這段經文很特別
[00:12:57.000 --> 00:13:00.000]  這段經文就在十八章後面
[00:13:00.000 --> 00:13:02.000]  跟著耶穌講的比喻
[00:13:02.000 --> 00:13:07.000]  就是解釋怎樣去寬恕七十個七次
[00:13:07.000 --> 00:13:08.000]  一會兒那裡再講
[00:13:08.000 --> 00:13:10.000]  但原來我們看回前面
[00:13:10.000 --> 00:13:14.000]  整章的經文裏面
[00:13:14.000 --> 00:13:16.000]  一路都是耶穌的一些教導
[00:13:16.000 --> 00:13:20.000]  一路去到為什麼會寬恕這個位置
[00:13:20.000 --> 00:13:22.000]  一路看的時候你會發覺
[00:13:22.000 --> 00:13:25.000]  應該是有些關連的
[00:13:25.000 --> 00:13:32.000]  我們很快看一看前面十九章的經文
[00:13:32.000 --> 00:13:34.000]  十八章
[00:13:34.000 --> 00:13:37.000]  一至五節大家都很熟悉
[00:13:37.000 --> 00:13:39.000]  天國裏面誰最大
[00:13:39.000 --> 00:13:43.000]  耶穌說我們要接納一個小朋友
[00:13:43.000 --> 00:13:45.000]  就好像接納我一樣
[00:13:45.000 --> 00:13:47.000]  耶穌很重視一個小朋友
[00:13:47.000 --> 00:13:48.000]  小孩子
[00:13:48.000 --> 00:13:50.000]  小孩子的信心單純
[00:13:50.000 --> 00:13:59.000]  天國裏面好像就是小孩子
[00:13:59.000 --> 00:14:04.000]  在第四節
[00:14:04.000 --> 00:14:06.000]  所以凡謙卑仗者小孩子的
[00:14:06.000 --> 00:14:09.000]  他在天國裏就是最大
[00:14:09.000 --> 00:14:10.000]  所以要接待小孩子
[00:14:10.000 --> 00:14:12.000]  等於接待我一樣
[00:14:12.000 --> 00:14:14.000]  就是小孩子
[00:14:14.000 --> 00:14:17.000]  第二段經文是七節開始
[00:14:17.000 --> 00:14:24.000]  那裏就說到
[00:14:24.000 --> 00:14:25.000]  第六節
[00:14:25.000 --> 00:14:28.000]  如果你在這些信愛的小子裏面
[00:14:28.000 --> 00:14:29.000]  一個跌倒
[00:14:29.000 --> 00:14:31.000]  令到一個小子跌倒
[00:14:31.000 --> 00:14:33.000]  都罪很大的話
[00:14:33.000 --> 00:14:36.000]  叛道的人就有禍了
[00:14:36.000 --> 00:14:37.000]  第七節
[00:14:37.000 --> 00:14:40.000]  然後你看到
[00:14:40.000 --> 00:14:43.000]  這裏是說小子
[00:14:43.000 --> 00:14:48.000]  這裏說到小子不是單單說到犯罪的問題
[00:14:48.000 --> 00:14:52.000]  而是說到令小子犯罪
[00:14:52.000 --> 00:14:54.000]  很重要的
[00:14:54.000 --> 00:14:57.000]  神是很關心這些小子
[00:14:57.000 --> 00:14:58.000]  主題不是說犯罪
[00:14:58.000 --> 00:15:00.000]  主題是說小子
[00:15:00.000 --> 00:15:01.000]  就好像前面所說
[00:15:01.000 --> 00:15:03.000]  主題是說小朋友
[00:15:03.000 --> 00:15:05.000]  到第三段
[00:15:05.000 --> 00:15:08.000]  耶穌說一個比喻
[00:15:08.000 --> 00:15:10.000]  一百隻羊的比喻
[00:15:10.000 --> 00:15:13.000]  一隻羊迷失了
[00:15:13.000 --> 00:15:14.000]  九隻羊放下
[00:15:14.000 --> 00:15:17.000]  耶穌都要去尋找那隻小迷羊
[00:15:17.000 --> 00:15:19.000]  這裏可能會想到
[00:15:19.000 --> 00:15:21.000]  這是福音的內容
[00:15:21.000 --> 00:15:24.000]  要尋找一個失喪的
[00:15:24.000 --> 00:15:29.000]  似乎這個小羊不能夠失去了主人
[00:15:29.000 --> 00:15:31.000]  但如果我們看下去
[00:15:31.000 --> 00:15:34.000]  耶穌說第十四節
[00:15:34.000 --> 00:15:37.000]  天上的父都是這樣
[00:15:37.000 --> 00:15:41.000]  不願意去失去小子中的其中一個
[00:15:41.000 --> 00:15:44.000]  耶穌說小子是很重要的
[00:15:44.000 --> 00:15:46.000]  他不可以失去
[00:15:46.000 --> 00:15:51.000]  現在不是小子怕失去主人
[00:15:51.000 --> 00:15:54.000]  而是主人怕失去小羊
[00:15:54.000 --> 00:15:56.000]  怕失去小子
[00:15:56.000 --> 00:15:57.000]  提醒我們小子很重要
[00:15:57.000 --> 00:15:58.000]  我們教會
[00:15:58.000 --> 00:15:59.000]  我們弟兄姊妹
[00:15:59.000 --> 00:16:02.000]  我們要去關心這些小子
[00:16:02.000 --> 00:16:07.000]  所以裏面提到我們要關心這些小羊
[00:16:07.000 --> 00:16:10.000]  教會裏面我們想到
[00:16:10.000 --> 00:16:12.000]  最主要是牧師
[00:16:12.000 --> 00:16:13.000]  執事
[00:16:13.000 --> 00:16:14.000]  直理
[00:16:14.000 --> 00:16:15.000]  教會的領袖
[00:16:15.000 --> 00:16:16.000]  教會的財政
[00:16:16.000 --> 00:16:18.000]  教會的結構等等
[00:16:18.000 --> 00:16:21.000]  我們很少說這個小子是我們教會的中心
[00:16:21.000 --> 00:16:25.000]  這個小子是我們教會很重視的對象
[00:16:25.000 --> 00:16:27.000]  耶穌基督卻是這樣的心情
[00:16:27.000 --> 00:16:29.000]  在教會和社會裏面
[00:16:29.000 --> 00:16:32.000]  有一個看來很不重要的人物
[00:16:32.000 --> 00:16:34.000]  我們說這些是小子
[00:16:34.000 --> 00:16:36.000]  他們不受注目
[00:16:36.000 --> 00:16:37.000]  他們不被關心
[00:16:37.000 --> 00:16:40.000]  但耶穌基督卻說我們要關心那些
[00:16:40.000 --> 00:16:43.000]  在香港的環境裏面
[00:16:43.000 --> 00:16:45.000]  可能都會有很多小子
[00:16:45.000 --> 00:16:47.000]  可能很多失喪的小子
[00:16:47.000 --> 00:16:50.000]  都會有機會來到我們教會裏面
[00:16:50.000 --> 00:16:53.000]  或者我們是否應該去尋找他們呢
[00:16:53.000 --> 00:16:55.000]  我們都會去思想這個問題
[00:16:55.000 --> 00:16:59.000]  這裏面我們看到的就是這樣的情況
[00:16:59.000 --> 00:17:00.000]  接著說下去的時候
[00:17:00.000 --> 00:17:02.000]  就是上次我說的那段經文
[00:17:02.000 --> 00:17:07.000]  那段經文說
[00:17:07.000 --> 00:17:09.000]  如果有人得罪你的時候
[00:17:09.000 --> 00:17:10.000]  你怎樣呢
[00:17:10.000 --> 00:17:12.000]  你就不是開始說給教會聽
[00:17:12.000 --> 00:17:14.000]  然後趕他走
[00:17:14.000 --> 00:17:16.000]  你私下跟他說
[00:17:16.000 --> 00:17:19.000]  希望大家可以補償
[00:17:19.000 --> 00:17:22.000]  或者做得不好也提醒他
[00:17:22.000 --> 00:17:24.000]  最重要那句他說什麼
[00:17:25.000 --> 00:17:26.000]  如果他聽你說
[00:17:26.000 --> 00:17:27.000]  最重要的是什麼
[00:17:27.000 --> 00:17:29.000]  你就得回這個弟兄
[00:17:29.000 --> 00:17:32.000]  就是耶穌都不想失去一個小子
[00:17:32.000 --> 00:17:34.000]  不是因為他做得不好
[00:17:34.000 --> 00:17:35.000]  做錯了事
[00:17:35.000 --> 00:17:37.000]  我們就不喜歡他
[00:17:37.000 --> 00:17:38.000]  就讓他走
[00:17:38.000 --> 00:17:42.000]  反而要他不要失去一個
[00:17:42.000 --> 00:17:44.000]  要得罪他
[00:17:44.000 --> 00:17:45.000]  這些可能是一些
[00:17:45.000 --> 00:17:47.000]  就是教會裏面的小子
[00:17:47.000 --> 00:17:49.000]  所以呢
[00:17:49.000 --> 00:17:51.000]  這段經文就開始提到
[00:17:51.000 --> 00:17:54.000]  接著你就再找兩三個人
[00:17:54.000 --> 00:17:55.000]  挽回他
[00:17:55.000 --> 00:17:56.000]  再不聽
[00:17:56.000 --> 00:17:58.000]  就交給教會處理
[00:17:58.000 --> 00:17:59.000]  都不管怎樣
[00:17:59.000 --> 00:18:01.000]  就去捍衛什麼
[00:18:01.000 --> 00:18:05.000]  這些罪人和這些稅吏
[00:18:05.000 --> 00:18:07.000]  聽來就好像
[00:18:07.000 --> 00:18:09.000]  再不聽就踢他出教會
[00:18:09.000 --> 00:18:11.000]  是不是這樣的意思呢
[00:18:11.000 --> 00:18:12.000]  耶穌
[00:18:12.000 --> 00:18:15.000]  你知不知道耶穌
[00:18:15.000 --> 00:18:16.000]  他的生活裏面
[00:18:16.000 --> 00:18:19.000]  最常常跟什麼人在一起
[00:18:19.000 --> 00:18:21.000]  罪人和稅吏在一起
[00:18:21.000 --> 00:18:23.000]  就是說
[00:18:23.000 --> 00:18:25.000]  罪人和稅吏是耶穌裏面
[00:18:25.000 --> 00:18:26.000]  常常去尋找的人
[00:18:26.000 --> 00:18:27.000]  是一些小子
[00:18:27.000 --> 00:18:29.000]  是耶穌常常去尋找的人
[00:18:29.000 --> 00:18:31.000]  雖然他好像還不相信
[00:18:31.000 --> 00:18:32.000]  當他還不相信
[00:18:32.000 --> 00:18:34.000]  意思不是不理他
