
[00:00:00.000 --> 00:00:05.000]  好,天氣涼了,大家穿多件衣服保重
[00:02:50.000 --> 00:02:53.000]  如果你有看《以復所書》,你會知道
[00:02:53.000 --> 00:02:56.000]  到了第六章叫《最後》了
[00:02:56.000 --> 00:03:05.000]  最後就是保羅一直鼓勵讀者要爲主做見證
[00:03:05.000 --> 00:03:10.000]  放棄從前,未信主持那種救我的生活
[00:03:10.000 --> 00:03:14.000]  不要在這個俗世社會里面同流合污
[00:03:14.000 --> 00:03:20.000]  所以第十字說,要靠着主作剛強的人
[00:03:20.000 --> 00:03:22.000]  當你決定了,我不同流合污了
[00:03:22.000 --> 00:03:26.000]  我要成爲一個新人,做一個合純心意生活的人的時候
[00:03:26.000 --> 00:03:31.000]  其實你就會面對屬靈的真戰
[00:03:31.000 --> 00:03:33.000]  第二節會,你會試過一個經驗嗎
[00:03:33.000 --> 00:03:36.000]  當你很積極地想做一個好的基督徒
[00:03:36.000 --> 00:03:39.000]  不知爲什麼,總是有很多難做的隱憂在你面前
[00:03:39.000 --> 00:03:43.000]  當你說我要帶領一些未信的朋友去報道會
[00:03:43.000 --> 00:03:47.000]  不知爲什麼,總是被人拒絕,或者自己也去不了
[00:03:47.000 --> 00:03:50.000]  又或者你很想專心去侍奉神的時候
[00:03:50.000 --> 00:03:53.000]  就有很多東西要令你分心,搞擾你
[00:03:53.000 --> 00:03:58.000]  又或者你很想在教會里面,很同心,很齊心地去侍奉
[00:03:58.000 --> 00:04:03.000]  不知爲什麼,總是有些不友善,或者不合作的人在你身邊
[00:04:03.000 --> 00:04:07.000]  令你對侍奉的熱誠都潑滿了冷水
[00:04:07.000 --> 00:04:13.000]  很多時候你就會覺得,好像現在被人攻擊,被人迫害,被人傷害
[00:04:13.000 --> 00:04:18.000]  但千萬不要搞錯,那些人不是你的敵人
[00:04:18.000 --> 00:04:20.000]  爲什麼呢
[00:04:20.000 --> 00:04:25.000]  在第十二節說,因爲我們的真戰並不是對抗什麼
[00:04:25.000 --> 00:04:30.000]  是有血有肉的人
[00:04:30.000 --> 00:04:33.000]  而我們要對抗的是哪些
[00:04:33.000 --> 00:04:38.000]  是執政的,掌權的,管嚇着幽暗世界的
[00:04:38.000 --> 00:04:44.000]  以及天空靈界的惡魔
[00:04:44.000 --> 00:04:48.000]  我們以爲有血有肉的人,就是某個大顯姐妹
[00:04:48.000 --> 00:04:51.000]  或者那個公司的同事,隔壁屋的鄰居
[00:04:51.000 --> 00:04:53.000]  我們很不想見到的親戚,那些就是你的敵人
[00:04:53.000 --> 00:04:55.000]  不是啊,他們不是你的敵人
[00:04:55.000 --> 00:05:01.000]  某程度上,他們其實都是在這個蘇聯真戰當中的被利用者
[00:05:01.000 --> 00:05:05.000]  被你的仇敵利用了來傷害你
[00:05:05.000 --> 00:05:08.000]  其實他們都是一齊是受害者來的
[00:05:08.000 --> 00:05:10.000]  真正的敵人是誰啊
[00:05:10.000 --> 00:05:13.000]  真正的敵人就是那個天空靈界的惡魔
[00:05:13.000 --> 00:05:16.000]  這個什麼管嚇着世界,掌權那些
[00:05:16.000 --> 00:05:23.000]  保羅不是說那些什麼總統啊,什麼國王啊,或者什麼大企業的行政總裁那些
[00:05:23.000 --> 00:05:26.000]  不是說人,不是說有血有肉的人
[00:05:26.000 --> 00:05:29.000]  千萬不要將他拉錯了
[00:05:29.000 --> 00:05:31.000]  我們真正的仇敵是什麼啊
[00:05:31.000 --> 00:05:36.000]  是那個管嚇着幽暗世界,天空靈界的惡魔
[00:05:36.000 --> 00:05:39.000]  簡單一個字就是魔鬼撒旦
[00:05:39.000 --> 00:05:41.000]  所以真正的仇敵絕對不是人
[00:05:41.000 --> 00:05:45.000]  我們不要當我們的大顯姐妹,或者當我們身邊的鄰居是我們的敵人
[00:05:45.000 --> 00:05:47.000]  我們沒有敵人的
[00:05:47.000 --> 00:05:52.000]  在這個蘇聯真正裏面,唯一的敵人就是靈界的惡魔
[00:05:52.000 --> 00:05:54.000]  魔鬼撒旦
[00:05:54.000 --> 00:05:56.000]  真正的仇敵就是撒旦
[00:05:56.000 --> 00:05:58.000]  撒旦的意思是什麼啊
[00:05:58.000 --> 00:06:01.000]  撒旦的意思就是對手,就是控訴者
[00:06:01.000 --> 00:06:05.000]  在舊聖經裏面,他往往就擺在同神一個對手
[00:06:05.000 --> 00:06:08.000]  他專門爛了,或者是去指責人的
[00:06:08.000 --> 00:06:13.000]  魔鬼,另外一個字就是代表毀謗者,分裂者
[00:06:13.000 --> 00:06:17.000]  他專門最喜歡去分裂離間人的關係
[00:06:17.000 --> 00:06:19.000]  去破壞上帝的計劃
[00:06:19.000 --> 00:06:23.000]  用欺騙,欺詐的手段去迷惑人
[00:06:23.000 --> 00:06:25.000]  控訴人,令人要遠離神
[00:06:25.000 --> 00:06:28.000]  這個就是魔鬼撒旦的伎倆
[00:06:28.000 --> 00:06:30.000]  在聖經裏面我們看到
[00:06:30.000 --> 00:06:33.000]  魔鬼撒旦會有很多不同的身份的
[00:06:33.000 --> 00:06:36.000]  其中一個身份就是欺騙者
[00:06:36.000 --> 00:06:38.000]  在約翰福音八章四十四節
[00:06:38.000 --> 00:06:40.000]  耶穌描述他們
[00:06:40.000 --> 00:06:43.000]  這個說謊就是出於自己的本性
[00:06:43.000 --> 00:06:46.000]  因爲他本來是說謊的,也是說謊者之父
[00:06:46.000 --> 00:06:50.000]  這個撒旦最喜歡說謊,去瞞騙人
[00:06:50.000 --> 00:06:52.000]  這個是說謊者之父,就是說
[00:06:52.000 --> 00:06:57.000]  他是說謊之中的祖先,最會說謊
[00:06:57.000 --> 00:06:59.000]  魔鬼撒旦怎麼說謊?
[00:06:59.000 --> 00:07:02.000]  我們最記得的就是在伊甸園裏面
[00:07:02.000 --> 00:07:06.000]  他去扭曲事實,去誤導夏娃
[00:07:06.000 --> 00:07:10.000]  以爲喫了那個果實
[00:07:10.000 --> 00:07:13.000]  就可以跟上帝一樣好
[00:07:13.000 --> 00:07:16.000]  誘惑他,欺騙他
[00:07:16.000 --> 00:07:21.000]  以致讓夏旦夏娃離開了神
[00:07:21.000 --> 00:07:24.000]  魔鬼就經常用這些虛假的信息
[00:07:24.000 --> 00:07:28.000]  讓人離開真理,偏離上帝的道
[00:07:28.000 --> 00:07:33.000]  第二,魔鬼撒旦也是那個誘惑者
[00:07:33.000 --> 00:07:37.000]  最記得的就是耶穌在曠野裏面
[00:07:37.000 --> 00:07:38.000]  受了多少次試探?
[00:07:38.000 --> 00:07:43.000]  魔鬼撒旦,三次的試探
[00:07:43.000 --> 00:07:49.000]  但當耶穌四十週夜去禁食
[00:07:49.000 --> 00:07:52.000]  魔鬼撒旦將石頭變成麪包
[00:07:52.000 --> 00:07:55.000]  在電頂裏面跳下來,看神會不會救你
[00:07:55.000 --> 00:07:58.000]  我將所有榮耀富貴都給了你
[00:07:58.000 --> 00:08:01.000]  其實正如我們今天都面對着
[00:08:01.000 --> 00:08:04.000]  money, sex and power
[00:08:04.000 --> 00:08:09.000]  我們面對着錢,性,權力的引誘
[00:08:09.000 --> 00:08:11.000]  魔鬼撒旦就不斷在當中
[00:08:11.000 --> 00:08:13.000]  用這些東西來誘惑我們
[00:08:13.000 --> 00:08:15.000]  讓我們遠離神
[00:08:15.000 --> 00:08:20.000]  走在歪路,犯罪得罪主
[00:08:20.000 --> 00:08:24.000]  第三個,魔鬼撒旦最喜歡用的伎倆是什麼?
[00:08:24.000 --> 00:08:26.000]  我們一起讀,爾弗所書四章26-27,好嗎?
[00:08:26.000 --> 00:08:31.000]  一,二,三,即使生氣也不要犯罪
[00:08:31.000 --> 00:08:33.000]  也不可含怒到日落
[00:08:33.000 --> 00:08:36.000]  不可給魔鬼留地步
[00:08:36.000 --> 00:08:38.000]  不要給魔鬼留地步,爲什麼?
[00:08:38.000 --> 00:08:40.000]  魔鬼最喜歡挑起人的情緒
[00:08:40.000 --> 00:08:45.000]  令你生氣,令你憤怒
[00:08:45.000 --> 00:08:47.000]  輕質就口角,接着是什麼?
[00:08:47.000 --> 00:08:49.000]  繼而就動武
[00:08:49.000 --> 00:08:52.000]  然後就殺了人
[00:08:52.000 --> 00:08:57.000]  很多時候那些兇案,殺人事件都沒想過發生
[00:08:57.000 --> 00:09:01.000]  就是因爲憤怒,情緒的激動
[00:09:01.000 --> 00:09:06.000]  慢慢控制不住,就犯罪
[00:09:06.000 --> 00:09:12.000]  我們要想想自己會不會很容易被魔鬼撒旦挑動了我們的情緒
[00:09:12.000 --> 00:09:17.000]  憤怒或者其他的情緒影響了我們和人之間的關係
[00:09:17.000 --> 00:09:22.000]  就算犯了罪,也後悔莫及
[00:09:22.000 --> 00:09:27.000]  除此之外,在哥倫德後書十一章14-15節
[00:09:27.000 --> 00:09:29.000]  保留形容魔鬼撒旦是那些什麼?
[00:09:29.000 --> 00:09:32.000]  裝作光明的天使
[00:09:32.000 --> 00:09:35.000]  裝作公義的差役
[00:09:35.000 --> 00:09:37.000]  你別以爲像前幾天的哈羅賓那樣
[00:09:37.000 --> 00:09:40.000]  那些魔鬼撒旦的臉都流血了
[00:09:40.000 --> 00:09:42.000]  很恐怖,有兩張牛角
[00:09:42.000 --> 00:09:45.000]  你一看到就知道這些魔鬼撒旦不是那麼明顯的
[00:09:45.000 --> 00:09:49.000]  他相反,他扮得好像很善良
[00:09:49.000 --> 00:09:54.000]  表面上想幫你,或者說一些似是而非的真理
[00:09:54.000 --> 00:10:00.000]  去扭曲聖經,去哄你入局
[00:10:00.000 --> 00:10:02.000]  就像那些異端那樣
[00:10:02.000 --> 00:10:04.000]  還記得東方閃電嗎?
[00:10:04.000 --> 00:10:08.000]  我們有個耶穌,以前耶穌在西方
[00:10:08.000 --> 00:10:10.000]  我們有個耶穌是東方來的
[00:10:10.000 --> 00:10:15.000]  你看他那些網站包裝得很漂亮,畫的圖畫很漂亮
[00:10:15.000 --> 00:10:18.000]  東方閃電不斷地改名字
[00:10:18.000 --> 00:10:22.000]  之前又叫做傳聞神教會,又叫做新歌教會
[00:10:22.000 --> 00:10:25.000]  最近又叫做國道救恩教會
[00:10:25.000 --> 00:10:28.000]  國道救恩教會很正氣
[00:10:28.000 --> 00:10:31.000]  他還在網站說你們要提防異端
[00:10:31.000 --> 00:10:35.000]  這樣來扮一個光明的天使
[00:10:35.000 --> 00:10:38.000]  將上帝的話語扭曲
[00:10:38.000 --> 00:10:41.000]  這就是我們要小心魔鬼撒旦的伎倆
[00:10:41.000 --> 00:10:44.000]  所以在彼得前書五章八節
[00:10:44.000 --> 00:10:48.000]  彼得提醒我們不要謹慎,要警醒
[00:10:48.000 --> 00:10:51.000]  因爲你們的受地魔鬼如同咆哮的獅子
[00:10:51.000 --> 00:10:54.000]  走來走去,尋找可吞喫的人
[00:10:54.000 --> 00:10:58.000]  小心被吞喫了也不知道
[00:10:58.000 --> 00:11:01.000]  就好像我們經常收到的騙案
[00:11:01.000 --> 00:11:05.000]  已經告訴你了,但不知道爲什麼我們還是總有人受騙的
[00:11:05.000 --> 00:11:10.000]  魔鬼撒旦就是喜歡用一些似是而非的方法
[00:11:10.000 --> 00:11:13.000]  哄你入局,騙你
[00:11:13.000 --> 00:11:16.000]  離間了你與人之間的關係
[00:11:16.000 --> 00:11:19.000]  破壞了你個人之間的情緒和自己的信任
[00:11:19.000 --> 00:11:25.000]  更加重要的是破壞你和神的信任,和神抵擋
[00:11:25.000 --> 00:11:30.000]  魔鬼的伎倆就是這樣潛藏在裏面,令你難以察覺
[00:11:30.000 --> 00:11:32.000]  所以我們要盡上帝的話語堅定
[00:11:32.000 --> 00:11:34.000]  靠着祈禱和聖靈的幫助
[00:11:34.000 --> 00:11:37.000]  清醒地看着魔鬼的詭計
[00:11:37.000 --> 00:11:41.000]  並且用真理合一去抵擋它
[00:11:41.000 --> 00:11:44.000]  我們繼續看看怎麼抵擋
[00:11:44.000 --> 00:11:51.000]  爲什麼我們會在屬靈真戰當中經常落敗呢?
[00:11:51.000 --> 00:11:54.000]  除了我們搞錯敵人之外
[00:11:54.000 --> 00:11:59.000]  可能我們連上帝給了我們本來能夠抵擋魔鬼的軍裝
[00:11:59.000 --> 00:12:04.000]  都不懂得用,或者不懂得善用,或者沒有運用
[00:12:04.000 --> 00:12:08.000]  兩個月之前梁博士都已經講過這篇道了
[00:12:08.000 --> 00:12:10.000]  他解釋了屬靈軍裝是什麼
[00:12:10.000 --> 00:12:14.000]  所以我會比較簡單地去重提一次
[00:12:14.000 --> 00:12:20.000]  它當中有六種軍裝,又不是六種兵器
[00:12:20.000 --> 00:12:21.000]  可以分成兩組
[00:12:21.000 --> 00:12:25.000]  第一組是集中於一個品格或者德行
[00:12:25.000 --> 00:12:28.000]  真理的護心鏡
[00:12:28.000 --> 00:12:29.000]  真理的腰帶
[00:12:29.000 --> 00:12:31.000]  公義的護心鏡
[00:12:31.000 --> 00:12:32.000]  和平的福音鞋
[00:12:32.000 --> 00:12:34.000]  信德的盾牌
[00:12:34.000 --> 00:12:39.000]  當中其實都是講四種品格的德行
[00:12:39.000 --> 00:12:41.000]  第一種是真理
[00:12:41.000 --> 00:12:44.000]  表示你要對人有真誠
[00:12:44.000 --> 00:12:48.000]  你個人要有一個誠實和誠信的德行
[00:12:48.000 --> 00:12:49.000]  第二就是公義
[00:12:49.000 --> 00:12:52.000]  我們要公平公正
[00:12:52.000 --> 00:12:58.000]  這個公義就代表着我們能夠光明磊落,無可指責的心
[00:12:58.000 --> 00:13:00.000]  第三是和平的福音
[00:13:00.000 --> 00:13:04.000]  意思就是說我們踏上基督徒的道路里面
[00:13:04.000 --> 00:13:05.000]  我們不單只是傳福音
[00:13:05.000 --> 00:13:08.000]  我們當然傳的是和平的福音
[00:13:08.000 --> 00:13:11.000]  這個和平的福音就代表着我們和神和好
[00:13:11.000 --> 00:13:13.000]  peaceful
[00:13:13.000 --> 00:13:15.000]  和要和人和好
[00:13:15.000 --> 00:13:18.000]  和睦
[00:13:18.000 --> 00:13:23.000]  所以我們是否和神和好和人和睦呢
[00:13:23.000 --> 00:13:25.000]  這個就是和平的福音
[00:13:25.000 --> 00:13:28.000]  信心和信德的盾牌是什麼意思呢
[00:13:28.000 --> 00:13:32.000]  就是代表着我們不要對神懷疑
[00:13:32.000 --> 00:13:35.000]  我們要像哥倫多前書十三章那樣
[00:13:35.000 --> 00:13:37.000]  凡事相信
[00:13:37.000 --> 00:13:41.000]  我們要對神對人對自己都有一份信任感
[00:13:41.000 --> 00:13:44.000]  你就能夠抵擋魔鬼的火箭
[00:13:44.000 --> 00:13:47.000]  魔鬼的火箭就好像撒旦的一種邪惡的意念那樣
[00:13:47.000 --> 00:13:52.000]  被我們負面的情緒破壞了我們對人的信任
[00:13:52.000 --> 00:13:55.000]  甚至令你對神有不相信的思想
[00:13:55.000 --> 00:14:03.000]  這些我們都要靠着這四個軍裝去抵擋魔鬼撒旦的詭計
[00:14:03.000 --> 00:14:06.000]  所以當我們穿上這四個軍裝的時候
[00:14:06.000 --> 00:14:08.000]  我們能夠活得正直公義
[00:14:08.000 --> 00:14:12.000]  有信心和一個平安的生活
[00:14:12.000 --> 00:14:18.000]  你就能夠抵擋到很多魔鬼的欺騙誘惑的機會
[00:14:18.000 --> 00:14:22.000]  第二組的兵器剩下兩個是什麼
[00:14:22.000 --> 00:14:24.000]  救恩的頭盔
[00:14:24.000 --> 00:14:27.000]  聖靈的寶劍都相信大家會很記得
[00:14:27.000 --> 00:14:29.000]  有什麼特別之處呢
[00:14:29.000 --> 00:14:31.000]  和剛纔那四樣東西是什麼呢
[00:14:31.000 --> 00:14:34.000]  這兩樣東西是人自己獲得不到的
[00:14:34.000 --> 00:14:35.000]  不知道大家明不明白
[00:14:35.000 --> 00:14:37.000]  你自己不能夠得到
[00:14:37.000 --> 00:14:39.000]  你一定要靠耶穌基督
[00:14:39.000 --> 00:14:41.000]  你得靠聖靈才能夠得到
[00:14:41.000 --> 00:14:43.000]  救恩的頭盔
[00:14:43.000 --> 00:14:45.000]  如果你沒有了救恩的話
[00:14:45.000 --> 00:14:47.000]  我們仍然是一個罪人
[00:14:47.000 --> 00:14:49.000]  就如我們今天唱的第一首詩歌
[00:14:49.000 --> 00:14:52.000]  我們在罪當中成爲罪惡的奴隸
[00:14:52.000 --> 00:14:54.000]  沒有了耶穌基督的犧牲
[00:14:54.000 --> 00:14:56.000]  我們怎麼能夠有救恩
[00:14:56.000 --> 00:14:58.000]  我們不能夠自己得到救恩
[00:14:58.000 --> 00:15:00.000]  我們一定要靠耶穌基督
[00:15:00.000 --> 00:15:04.000]  這個救恩的頭盔就是最基本最重要的保護
[00:15:04.000 --> 00:15:07.000]  而這個耶穌基督的救恩也告訴你
[00:15:07.000 --> 00:15:09.000]  耶穌基督死在十字架上高
[00:15:09.000 --> 00:15:10.000]  死而復活
[00:15:10.000 --> 00:15:13.000]  祂能夠勝過魔鬼撒旦的死亡的權勢
[00:15:13.000 --> 00:15:17.000]  我們靠耶穌基督同樣都能夠得勝於撒旦
[00:15:17.000 --> 00:15:21.000]  第二個我們自己也得不到的是什麼
[00:15:21.000 --> 00:15:22.000]  是神的道
[00:15:22.000 --> 00:15:23.000]  是聖靈
[00:15:23.000 --> 00:15:26.000]  是聖靈所賜的上帝的話語
[00:15:26.000 --> 00:15:29.000]  也是六個軍裝裏唯一一個攻擊性的武器
[00:15:29.000 --> 00:15:32.000]  還記得耶穌在四十日的咒夜裏
[00:15:32.000 --> 00:15:34.000]  指後面的魔鬼撒旦的人
[00:15:34.000 --> 00:15:36.000]  尤倫士太后他怎麼擊敗魔鬼
[00:15:36.000 --> 00:15:41.000]  他每一次都用神的話語去擊退魔鬼撒旦的人遊
[00:15:41.000 --> 00:15:44.000]  同樣我們也要靠聖靈給我們的能力
[00:15:44.000 --> 00:15:46.000]  去操練好我們上帝的道
[00:15:46.000 --> 00:15:51.000]  以至於能夠抵擋魔鬼撒旦的攻擊
[00:15:51.000 --> 00:15:54.000]  但我想更加留意多一點的
[00:15:54.000 --> 00:15:55.000]  就是在第十八節
[00:15:55.000 --> 00:15:56.000]  我請大家一起幫我讀好嗎
[00:15:56.000 --> 00:15:58.000]  一二三
[00:15:58.000 --> 00:16:00.000]  要靠着聖靈
[00:16:00.000 --> 00:16:03.000]  隨時多方禱告祈求
[00:16:03.000 --> 00:16:05.000]  並要爲此警醒不倦
[00:16:05.000 --> 00:16:07.000]  爲衆聖徒祈求
[00:16:07.000 --> 00:16:10.000]  這個是上一次講到沒有提過的
[00:16:10.000 --> 00:16:14.000]  我們也拿了新海葉本再看多一次的翻譯
[00:16:14.000 --> 00:16:17.000]  藉着各樣的禱告和祈求
[00:16:17.000 --> 00:16:20.000]  在聖靈裏上上禱告
[00:16:20.000 --> 00:16:23.000]  並要爲此保持警醒
[00:16:23.000 --> 00:16:25.000]  完全堅忍
[00:16:25.000 --> 00:16:29.000]  爲衆聖徒祈求
[00:16:29.000 --> 00:16:31.000]  你看到我點了五項綠色
[00:16:31.000 --> 00:16:32.000]  是什麼意思呢
[00:16:32.000 --> 00:16:34.000]  其實這一句經文很特別
[00:16:34.000 --> 00:16:36.000]  雖然這一節經文
[00:16:36.000 --> 00:16:38.000]  有一個字出現了四次
[00:16:38.000 --> 00:16:40.000]  那個字是什麼呢
[00:16:40.000 --> 00:16:42.000]  就是代表着全部
[00:16:42.000 --> 00:16:45.000]  所有各樣每個意思
[00:16:45.000 --> 00:16:46.000]  即是all things
[00:16:46.000 --> 00:16:47.000]  或者every
[00:16:47.000 --> 00:16:48.000]  每一樣東西
[00:16:48.000 --> 00:16:50.000]  或者全部
[00:16:50.000 --> 00:16:51.000]  這裏也在提醒
[00:16:51.000 --> 00:16:53.000]  在祈禱裏面
[00:16:53.000 --> 00:16:56.000]  有四樣東西我們要留意的
[00:16:56.000 --> 00:16:57.000]  第一個是什麼呢
[00:16:57.000 --> 00:16:58.000]  第一個就是
[00:16:58.000 --> 00:17:00.000]  所有的祈禱的聚會
[00:17:00.000 --> 00:17:01.000]  所有的祈禱的方法
[00:17:01.000 --> 00:17:03.000]  所有的祈禱的形式
[00:17:03.000 --> 00:17:05.000]  就好像在和合修正本
[00:17:05.000 --> 00:17:08.000]  就是隨時多方禱告
[00:17:08.000 --> 00:17:09.000]  其實是多方
[00:17:09.000 --> 00:17:10.000]  或者在修正本里面
[00:17:10.000 --> 00:17:12.000]  各樣的禱告和祈求
[00:17:12.000 --> 00:17:13.000]  意思就是說
[00:17:13.000 --> 00:17:16.000]  我們要用盡各種各樣的方法
[00:17:16.000 --> 00:17:18.000]  祈禱的機會
[00:17:18.000 --> 00:17:19.000]  在我們教會里面
[00:17:19.000 --> 00:17:20.000]  有什麼祈禱的機會呢
[00:17:20.000 --> 00:17:22.000]  在我們每一次崇拜
[00:17:22.000 --> 00:17:23.000]  我們都有代禱的時間
[00:17:23.000 --> 00:17:25.000]  在我們的崇拜週刊
[00:17:25.000 --> 00:17:29.000]  我們都印了七至八個代禱詩行
[00:17:29.000 --> 00:17:30.000]  其實我們估計
[00:17:30.000 --> 00:17:33.000]  每一天都爲教會
[00:17:33.000 --> 00:17:34.000]  爲天國
[00:17:34.000 --> 00:17:37.000]  爲弟兄姊妹去禱告
[00:17:37.000 --> 00:17:39.000]  還有我們每一個月
[00:17:39.000 --> 00:17:41.000]  我們有現場的祈禱會
[00:17:41.000 --> 00:17:43.000]  在每一個月
[00:17:43.000 --> 00:17:45.000]  我們有網上的祈禱會
[00:17:45.000 --> 00:17:47.000]  在我們的各團體小組
[00:17:47.000 --> 00:17:49.000]  我們所有會議裏面
[00:17:49.000 --> 00:17:51.000]  我們都有祈禱
[00:17:51.000 --> 00:17:56.000]  在當中鼓勵弟兄姊妹去禱告
[00:17:56.000 --> 00:17:58.000]  我們的報道差全部很好
[00:17:58.000 --> 00:18:00.000]  每個月他們報完之間
[00:18:00.000 --> 00:18:02.000]  都會一起去祈禱
[00:18:02.000 --> 00:18:03.000]  我們都鼓勵大家
[00:18:03.000 --> 00:18:05.000]  你可以在家裏面
[00:18:05.000 --> 00:18:07.000]  有家庭的祈禱會
[00:18:07.000 --> 00:18:08.000]  總之就是
[00:18:08.000 --> 00:18:11.000]  所有的方式都要去禱告
[00:18:11.000 --> 00:18:12.000]  去祈禱
[00:18:12.000 --> 00:18:14.000]  第二
[00:18:14.000 --> 00:18:15.000]  爲什麼祈禱
[00:18:15.000 --> 00:18:17.000]  就是所有的
[00:18:17.000 --> 00:18:18.000]  如果剛纔說聚會
[00:18:18.000 --> 00:18:19.000]  或者方法的話
[00:18:19.000 --> 00:18:20.000]  第二個
[00:18:20.000 --> 00:18:22.000]  綠色的字代表着
[00:18:22.000 --> 00:18:23.000]  所有的時刻
[00:18:23.000 --> 00:18:26.000]  所有的時間
[00:18:26.000 --> 00:18:28.000]  隨地要去禱告
[00:18:28.000 --> 00:18:30.000]  常常去禱告
[00:18:30.000 --> 00:18:32.000]  在聖靈裏面去禱告
[00:18:32.000 --> 00:18:34.000]  把握每一個
[00:18:34.000 --> 00:18:36.000]  去禱告的時刻
[00:18:36.000 --> 00:18:38.000]  第三個
[00:18:38.000 --> 00:18:40.000]  是完全的意思
[00:18:40.000 --> 00:18:43.000]  這個就是在祈禱的心態裏面
[00:18:43.000 --> 00:18:45.000]  是藍色的字
[00:18:45.000 --> 00:18:47.000]  在和合蘇里門就是
[00:18:47.000 --> 00:18:49.000]  警醒不眷屋不眷
[00:18:49.000 --> 00:18:51.000]  不要放棄
[00:18:51.000 --> 00:18:52.000]  我們要堅持
[00:18:52.000 --> 00:18:55.000]  要完全地堅忍去禱告
[00:18:55.000 --> 00:18:57.000]  警醒
[00:18:57.000 --> 00:18:59.000]  努力不懈
[00:18:59.000 --> 00:19:00.000]  在女神之約本
[00:19:00.000 --> 00:19:01.000]  更加用十二分的精神
[00:19:01.000 --> 00:19:03.000]  打醒十二分精神去禱告
[00:19:03.000 --> 00:19:05.000]  不要放棄
[00:19:05.000 --> 00:19:07.000]  要堅持去禱告
[00:19:07.000 --> 00:19:09.000]  其實這個就是一個熟練真戰
[00:19:09.000 --> 00:19:10.000]  最後
[00:19:10.000 --> 00:19:12.000]  所有是在
[00:19:12.000 --> 00:19:14.000]  祈禱的對象裏面
[00:19:14.000 --> 00:19:16.000]  爲衆聖徒祈求
