
[00:00:00.000 --> 00:00:04.200]  梁:梁化紀念禮拜堂的弟兄姊妹平安
[00:02:54.800 --> 00:02:57.600]  主持人:我經常想要逃離教會
[00:02:57.600 --> 00:02:59.400]  梁:我到我國中的時候
[00:02:59.400 --> 00:03:00.800]  主持人:去到我中學的時候
[00:03:00.800 --> 00:03:02.000]  梁:我下定決心
[00:03:02.000 --> 00:03:03.400]  主持人:我落定決心
[00:03:03.400 --> 00:03:06.600]  梁:我以後中學畢業我一定要離開教會
[00:03:06.600 --> 00:03:08.800]  主持人:中學畢業我就會離開教會了
[00:03:08.800 --> 00:03:10.800]  梁:所以到我高中的時候
[00:03:10.800 --> 00:03:12.200]  主持人:到我高中的時候呢
[00:03:12.200 --> 00:03:14.400]  梁:我選了一個很遠的學校
[00:03:14.400 --> 00:03:16.000]  主持人:我特意選了一個很遠的學校
[00:03:16.000 --> 00:03:17.800]  梁:離我的家非常的遠
[00:03:17.800 --> 00:03:19.200]  主持人:離我家很遠的
[00:03:19.200 --> 00:03:21.200]  梁:我原來可以念公立的學校
[00:03:21.200 --> 00:03:23.000]  主持人:本來可以讀政府學校的
[00:03:23.000 --> 00:03:24.800]  梁:但是我跑去唸了一個私立的學校
[00:03:24.800 --> 00:03:26.600]  主持人:但是我特意要去讀奸私校
[00:03:26.600 --> 00:03:28.200]  梁:當我去到這個學校的時候
[00:03:28.200 --> 00:03:29.600]  主持人:當我去到奸私校的時候呢
[00:03:29.600 --> 00:03:31.400]  梁:我覺得我終於可以離開了教會
[00:03:31.400 --> 00:03:33.000]  主持人:我覺得我終於可以離開教會了
[00:03:33.000 --> 00:03:34.400]  梁:我可以離開了鋼琴
[00:03:34.400 --> 00:03:35.600]  主持人:可以離開了鋼琴
[00:03:42.600 --> 00:03:45.000]  梁:這麼聰明的想到這個方法離開教會
[00:03:45.000 --> 00:03:46.000]  主持人:開學以後
[00:03:46.000 --> 00:03:46.800]  梁:開學之後呢
[00:03:46.800 --> 00:03:47.800]  主持人:我後悔了
[00:03:47.800 --> 00:03:48.600]  梁:我後悔了
[00:03:48.600 --> 00:03:50.400]  主持人:因爲我進到一個教會學校
[00:03:50.400 --> 00:03:52.400]  梁:我怎麼知道進了一間教會學校
[00:03:52.400 --> 00:03:55.200]  主持人:我以前一個禮拜只有一天要主日
[00:03:55.200 --> 00:03:58.000]  梁:以前一個禮拜主日纔要在鋼琴前面彈琴
[00:03:58.000 --> 00:03:59.400]  主持人:但是我進了這個學校以後
[00:03:59.400 --> 00:04:00.800]  梁:但是我進了這個學校之後呢
[00:04:00.800 --> 00:04:02.600]  主持人:我們中間有好多的小禮拜
[00:04:02.600 --> 00:04:04.000]  梁:中間有好多小的禮拜
[00:04:04.000 --> 00:04:04.800]  主持人:大禮拜
[00:04:04.800 --> 00:04:05.800]  梁:大的崇拜
[00:04:05.800 --> 00:04:13.800]  主持人:我都要詩琴,原來一次,現在一個禮拜變成至少要四次
[00:04:13.800 --> 00:04:17.600]  主持人:我心裏覺得我怎麼這麼笨
[00:04:17.600 --> 00:04:20.600]  主持人:所以我又下定了一個決心
[00:04:20.600 --> 00:04:22.600]  主持人:我要離開教會
[00:04:22.600 --> 00:04:26.600]  主持人:所以到我高中畢業的時候
[00:04:26.600 --> 00:04:28.400]  主持人:我進到大學
[00:04:28.400 --> 00:04:31.200]  主持人:我真的離開教會了
[00:04:31.200 --> 00:04:34.600]  主持人:但是上帝沒有放過我
[00:04:34.600 --> 00:04:37.200]  主持人:當我離開教會大概將近兩年的時間
[00:04:37.200 --> 00:04:40.000]  梁:當我離開教會大概兩年的時候
[00:04:40.000 --> 00:04:42.200]  主持人:我是很開心,我不用去主日禮拜
[00:04:42.200 --> 00:04:44.200]  梁:很開心,終於不用去主日禮拜了
[00:04:44.200 --> 00:04:47.200]  主持人:我終於可以離開嚇死我的聖師
[00:04:47.200 --> 00:04:51.000]  梁:所以終於可以離開那些殺了我的聖師
[00:04:51.000 --> 00:04:57.200]  主持人:但是我的生活變得非常非常的,怎麼講,沒有盼望
[00:04:57.200 --> 00:04:59.600]  梁:但是我生命變成了毫無盼望
[00:04:59.600 --> 00:05:00.800]  主持人:我在外面工作
[00:05:00.800 --> 00:05:01.800]  梁:我在外面工作
[00:05:01.800 --> 00:05:02.800]  主持人:我也念書
[00:05:02.800 --> 00:05:03.800]  梁:我一路讀書
[00:05:03.800 --> 00:05:06.200]  主持人:當時我在外面工作的時候
[00:05:06.200 --> 00:05:09.200]  主持人:我一個月的薪水是十萬塊錢臺幣
[00:05:09.200 --> 00:05:12.200]  梁:當時在外面工作的時候一個月有十萬臺幣
[00:05:12.200 --> 00:05:13.800]  主持人:那個時候我只有二十歲
[00:05:13.800 --> 00:05:15.800]  梁:當時只有二十歲
[00:05:15.800 --> 00:05:18.800]  主持人:二十歲我一個月可以有十萬塊的收入
[00:05:18.800 --> 00:05:21.600]  梁:二十歲一個月有十萬塊臺幣的收入
[00:05:21.600 --> 00:05:23.000]  主持人:你想我還在唸書
[00:05:23.000 --> 00:05:24.400]  梁:你說我還在唸書
[00:05:24.400 --> 00:05:27.000]  主持人:可是我自己還有開了一家店
[00:05:27.000 --> 00:05:29.800]  梁:我還開了一家公司,開了一家鋪
[00:05:29.800 --> 00:05:32.200]  主持人:我跟幾個好朋友合股
[00:05:32.200 --> 00:05:34.000]  梁:我跟幾個好朋友合股
[00:05:34.000 --> 00:05:37.600]  主持人:那我們在臺灣很有名的一個夜市叫士林夜市
[00:05:37.600 --> 00:05:40.200]  梁:在臺灣一個很出名的夜市叫士林夜市
[00:05:40.200 --> 00:05:41.200]  主持人:我賣蛋餅
[00:05:41.200 --> 00:05:42.800]  梁:在那裏賣蛋餅
[00:05:42.800 --> 00:05:47.200]  主持人:我蛋餅一個月的收入就可以至少有七萬塊錢
[00:05:47.200 --> 00:05:50.600]  梁:只是賣蛋餅每個月可以收入有七萬塊錢
[00:05:50.600 --> 00:05:52.200]  主持人:我還請了工讀生
[00:05:52.200 --> 00:05:54.800]  梁:我還要請那些讀書的人去工作
[00:05:54.800 --> 00:05:56.800]  主持人:當時的我是少年得志
[00:05:56.800 --> 00:05:58.800]  梁:當時我可以叫少年得志
[00:05:58.800 --> 00:06:00.000]  主持人:錢賺得很多
[00:06:00.000 --> 00:06:01.200]  梁:錢賺很多
[00:06:01.200 --> 00:06:02.200]  主持人:也花得很快
[00:06:02.200 --> 00:06:03.600]  梁:也都花得很快
[00:06:03.600 --> 00:06:05.400]  主持人:花到銀行來找我
[00:06:05.400 --> 00:06:07.000]  梁:花到銀行來找我
[00:06:07.000 --> 00:06:09.200]  主持人:因爲你信用卡刷都沒有繳錢
[00:06:09.200 --> 00:06:11.200]  梁:因爲簽完卡沒有還錢
[00:06:11.200 --> 00:06:13.200]  主持人:我曾經是卡奴
[00:06:13.200 --> 00:06:15.000]  梁:他有一段時間是信用卡的奴隸
[00:06:15.000 --> 00:06:16.200]  主持人:很年輕的一個卡奴
[00:06:16.200 --> 00:06:18.400]  梁:很年輕就做信用卡的奴隸
[00:06:18.400 --> 00:06:19.800]  主持人:有一天晚上
[00:06:19.800 --> 00:06:21.200]  梁:有一個晚上
[00:06:21.200 --> 00:06:22.200]  主持人:有一個人問我
[00:06:22.200 --> 00:06:23.200]  梁:有一個人問我
[00:06:23.200 --> 00:06:27.200]  主持人:他是我在臺北住的時候我朋友的朋友
[00:06:27.200 --> 00:06:30.200]  梁:在臺北住的時候我朋友的朋友他就問我
[00:06:30.200 --> 00:06:32.200]  主持人:他從臺灣的南部來到臺北
[00:06:32.200 --> 00:06:34.200]  梁:他由南部上到臺北
[00:06:34.200 --> 00:06:37.200]  主持人:他自我介紹的時候說你叫彼得
[00:06:37.200 --> 00:06:39.200]  梁:他自我介紹的時候說你是彼得
[00:06:39.200 --> 00:06:40.200]  主持人:你是基督徒嗎
[00:06:40.200 --> 00:06:41.200]  梁:你是基督徒嗎
[00:06:41.200 --> 00:06:42.200]  主持人:我不敢回答
[00:06:42.200 --> 00:06:44.200]  梁:我不敢回答那時候
[00:06:44.200 --> 00:06:45.200]  主持人:他大概看得出來
[00:06:45.200 --> 00:06:47.200]  梁:他大概都猜到了
[00:06:47.200 --> 00:06:48.200]  主持人:因爲我的名字很好認
[00:06:48.200 --> 00:06:50.200]  主持人:一聽就是教會的名字
[00:06:50.200 --> 00:06:51.200]  梁:一聽就知道名字叫彼得
[00:06:51.200 --> 00:06:52.200]  梁:還不是教會的名字
[00:06:52.200 --> 00:06:53.200]  主持人:我很生氣
[00:06:53.200 --> 00:06:54.200]  梁:我很生氣
[00:06:54.200 --> 00:06:55.200]  主持人:爲什麼要叫彼得
[00:06:55.200 --> 00:07:00.200]  梁:會被人家認出來
[00:07:00.200 --> 00:07:01.200]  主持人:那天晚上他告訴我我們去找一個教會
[00:07:01.200 --> 00:07:03.200]  梁:那天晚上他告訴我我們去找一個教會
[00:07:03.200 --> 00:07:06.200]  主持人:當時我心裏想我離開教會那麼久了
[00:07:06.200 --> 00:07:08.200]  梁:我心裏想我離開教會那麼久了
[00:07:08.200 --> 00:07:10.200]  主持人:而且我還是卡奴
[00:07:10.200 --> 00:07:12.200]  梁:我還要是信用卡的奴隸
[00:07:12.200 --> 00:07:14.200]  主持人:我如果要回到教會
[00:07:14.200 --> 00:07:15.200]  梁:如果我怎麼回到教會
[00:07:15.200 --> 00:07:17.200]  主持人:一定很多人會問我
[00:07:17.200 --> 00:07:18.200]  梁:很多人會問我的
[00:07:18.200 --> 00:07:19.200]  主持人:那是很丟臉的事情
[00:07:19.200 --> 00:07:20.200]  梁:那些很醜的
[00:07:20.200 --> 00:07:22.200]  主持人:那上帝還記得我嗎
[00:07:22.200 --> 00:07:23.200]  梁:上帝還記得我嗎
[00:07:23.200 --> 00:07:25.200]  主持人:當天晚上我禱告了
[00:07:25.200 --> 00:07:26.200]  梁:那晚我祈禱
[00:07:26.200 --> 00:07:28.200]  主持人:我離開教會兩年沒有禱告了
[00:07:28.200 --> 00:07:30.200]  梁:我離開教會兩年沒有祈禱了
[00:07:30.200 --> 00:07:31.200]  主持人:但是當天晚上我禱告了
[00:07:31.200 --> 00:07:32.200]  梁:但是那晚我祈禱
[00:07:32.200 --> 00:07:34.200]  主持人:我說主啊你還記得我嗎
[00:07:34.200 --> 00:07:35.200]  梁:我說主啊你還記得我嗎
[00:07:35.200 --> 00:07:37.200]  主持人:你願意接納我嗎
[00:07:37.200 --> 00:07:38.200]  梁:你願意接納我嗎
[00:07:38.200 --> 00:07:39.200]  主持人:我要去哪裏
[00:07:39.200 --> 00:07:40.200]  梁:我要去哪裏
[00:07:40.200 --> 00:07:42.200]  主持人:我不想要回到我自己的母會
[00:07:42.200 --> 00:07:44.200]  梁:我不想回到自己的教會
[00:07:44.200 --> 00:07:46.200]  主持人:你可以讓我去哪裏嗎
[00:07:46.200 --> 00:08:15.200]  梁:我不知道我禱告多久,我睡着了,第二天早上十一點,我接到了一通電話,我的表姐說彼得,你禮拜五有空嗎,我要請你喫飯,因爲我沒錢了,然後我聽到姐姐要請我喫飯,我很高興
[00:08:15.200 --> 00:08:17.200]  主持人:他幫我約了一個地方
[00:08:17.200 --> 00:08:18.200]  梁:他幫我約了一個地方
[00:08:18.200 --> 00:08:20.200]  主持人:禮拜五我很準時的就去了
[00:08:20.200 --> 00:08:22.200]  梁:禮拜五我很準時的就去了
[00:08:22.200 --> 00:08:23.200]  主持人:因爲想說可以喫飯
[00:08:23.200 --> 00:08:24.200]  梁:因爲想說可以喫飯
[00:08:24.200 --> 00:08:28.200]  主持人:結果我看到了那個地方沒有餐廳
[00:08:28.200 --> 00:08:30.200]  梁:我去到那個地方看到沒有餐廳
[00:08:30.200 --> 00:08:31.200]  主持人:只有一個教會
[00:08:31.200 --> 00:08:32.200]  梁:只有一個教會
[00:08:32.200 --> 00:08:35.200]  主持人:我心裏想在這裏等什麼
[00:08:35.200 --> 00:08:36.200]  梁:我心裏想在這裏等什麼
[00:08:36.200 --> 00:08:38.200]  主持人:我姐姐來了帶我進去
[00:08:38.200 --> 00:08:40.200]  梁:我姐姐來了就帶我進去了
[00:08:40.200 --> 00:08:42.200]  主持人:我心裏想去教會要做什麼
[00:08:42.200 --> 00:08:45.200]  梁:我心裏想去教會要做什麼
[00:08:45.200 --> 00:08:46.200]  主持人:那個晚上
[00:08:46.200 --> 00:08:47.200]  梁:是那個晚上
[00:08:47.200 --> 00:08:49.200]  主持人:六點鐘我們在教會用餐
[00:08:49.200 --> 00:08:50.200]  梁:六點鐘我們在教會喫飯
[00:08:50.200 --> 00:08:51.200]  主持人:我很高興,很多人
[00:08:51.200 --> 00:08:52.200]  梁:很開心,很多人
[00:08:52.200 --> 00:08:54.200]  主持人:然後喫完飯以後
[00:08:54.200 --> 00:08:55.200]  梁:喫完飯之後呢
[00:08:55.200 --> 00:08:59.200]  主持人:牧師發了一個紙張給每一個人
[00:08:59.200 --> 00:09:01.200]  梁:牧師就發了每一個人一張紙
[00:09:01.200 --> 00:09:04.200]  主持人:我看到上面寫一個啓發課程
[00:09:04.200 --> 00:09:06.200]  梁:我看到上面寫着一個啓發課程
[00:09:06.200 --> 00:09:07.200]  主持人:啊法
[00:09:07.200 --> 00:09:08.200]  梁:啊法,啓發課程
[00:09:08.200 --> 00:09:12.200]  主持人:然後呢,他說你如果願意
[00:09:12.200 --> 00:09:13.200]  梁:他說如果你願意
[00:09:13.200 --> 00:09:14.200]  主持人:每一個禮拜五晚上
[00:09:14.200 --> 00:09:15.200]  梁:每一個禮拜五晚上
[00:09:15.200 --> 00:09:16.200]  主持人:六點在這裏喫飯
[00:09:16.200 --> 00:09:17.200]  梁:六點在這裏喫飯
[00:09:17.200 --> 00:09:18.200]  主持人:七點就有這個啊法
[00:09:18.200 --> 00:09:19.200]  梁:七點就有這個啓發課程
[00:09:19.200 --> 00:09:20.200]  主持人:我當時的想法是
[00:09:20.200 --> 00:09:21.200]  梁:我當時在想
[00:09:21.200 --> 00:09:22.200]  主持人:每一個禮拜五都可以來喫飯
[00:09:22.200 --> 00:09:23.200]  梁:每一個禮拜五都可以來喫飯
[00:09:23.200 --> 00:09:24.200]  主持人:每一個禮拜五都有飯喫
[00:09:24.200 --> 00:09:25.200]  主持人:是那個自助餐
[00:09:25.200 --> 00:09:26.200]  梁:自助餐
[00:09:26.200 --> 00:09:27.200]  主持人:自助餐的
[00:09:27.200 --> 00:09:39.200]  梁:我好高興我就馬上填了
[00:09:58.200 --> 00:09:59.200]  梁:他們很積極地參與小組
[00:09:59.200 --> 00:10:00.200]  主持人:他們很積極地參與小組
[00:10:00.200 --> 00:10:01.200]  梁:他們很積極地參與主日禮拜
[00:10:01.200 --> 00:10:02.200]  主持人:他們很積極地參與主日禮拜
[00:10:02.200 --> 00:10:03.200]  梁:他們很積極地參與主日崇拜
[00:10:03.200 --> 00:10:05.200]  主持人:主日一到的時候會互相提醒
[00:10:05.200 --> 00:10:07.200]  梁:去到主日的時候會互相提醒
[00:10:07.200 --> 00:10:09.200]  主持人:第一次來到教會的
[00:10:09.200 --> 00:10:10.200]  梁:第一次來到教會的
[00:10:10.200 --> 00:10:12.200]  主持人:他們非常熱情地去接待他
[00:10:12.200 --> 00:10:13.200]  梁:他們很熱情地去接待他們
[00:10:13.200 --> 00:10:15.200]  主持人:因爲我也是那個被接待的人
[00:10:15.200 --> 00:10:16.200]  梁:因爲我也曾經被接待過
[00:10:16.200 --> 00:10:32.200]  主持人:那我開始在這個教會里面找到一件事情
[00:10:32.200 --> 00:10:34.200]  主持人:那我開始跟牧師談了一件事情
[00:10:34.200 --> 00:10:36.200]  梁:我跟着就和牧師聊天說一件事
[00:10:36.200 --> 00:10:39.200]  主持人:我說我在教會其實很長的時間
[00:10:39.200 --> 00:10:41.200]  梁:其實我在教會很長的時間
[00:10:41.200 --> 00:10:43.200]  主持人:從我年輕的,就是很小的時候我就在教會
[00:10:43.200 --> 00:10:46.200]  梁:從我很小的時候,其實我已經在教會了
[00:10:46.200 --> 00:10:47.200]  主持人:可是我真的不認識這位上帝
[00:10:47.200 --> 00:10:49.200]  梁:但其實我不太認識這位上帝
[00:10:49.200 --> 00:10:51.200]  主持人:因爲過去我是習慣的
[00:10:51.200 --> 00:10:53.200]  梁:因爲過去我只是習慣
[00:10:53.200 --> 00:10:55.200]  主持人:主日到了就是應該去教會了
[00:10:55.200 --> 00:10:57.200]  主持人:因爲教會在我家樓上
[00:10:57.200 --> 00:10:59.200]  梁:因爲主日就要回教會,因爲教會就在他樓上
[00:10:59.200 --> 00:11:01.200]  主持人:其實我就住在教會里面
[00:11:01.200 --> 00:11:02.200]  梁:其實他住在教會里面
[00:11:02.200 --> 00:11:08.200]  主持人:可是我只知道好像那個是上班打卡,下班打卡就離開了
[00:11:08.200 --> 00:11:11.200]  梁:就好像上班打卡,下班打卡就走了
[00:11:11.200 --> 00:11:15.200]  主持人:我沒有想要去有一個衝動,主日都一定要去
[00:11:15.200 --> 00:11:17.200]  梁:沒有一個衝動要主日就要去教會
[00:11:17.200 --> 00:11:19.200]  主持人:我發現這裏有一個很特別的事情
[00:11:19.200 --> 00:11:21.200]  梁:我發覺這裏有一個很特別的事情
[00:11:21.200 --> 00:11:23.200]  主持人:每一個人的笑容不一樣
[00:11:23.200 --> 00:11:24.200]  梁:每一個人的笑容不一樣
[00:11:24.200 --> 00:11:26.200]  主持人:每一個人的服飾感動的不一樣
[00:11:26.200 --> 00:11:28.200]  梁:每一個人的感動去服飾都不一樣
[00:11:28.200 --> 00:11:30.200]  主持人:我想要找到我自己起初的那個感動
[00:11:30.200 --> 00:11:32.200]  梁:我想要找回我自己起初的那個感動
[00:11:32.200 --> 00:11:35.200]  主持人:我相信絕對不是因爲那個自助餐
[00:11:35.200 --> 00:11:37.200]  梁:我相信不只是因爲那個自助餐
[00:11:37.200 --> 00:11:41.200]  主持人:也許我當時填報名表是有這樣的動機
[00:11:41.200 --> 00:11:43.200]  梁:可能填的時候有這個動機
[00:11:43.200 --> 00:11:45.200]  主持人:但是當我要找牧師的時候我真的不是
[00:11:45.200 --> 00:11:47.200]  梁:當我找牧師的時候其實不只是爲了自助餐
[00:11:47.200 --> 00:11:49.200]  主持人:我想要認識這位上帝
[00:11:49.200 --> 00:11:50.200]  梁:我想去認識這位上帝
[00:11:50.200 --> 00:11:53.200]  主持人:這位我已經,不是認識,應該是說
[00:11:53.200 --> 00:11:56.200]  主持人:我已經接觸了20年卻不認識的上帝
[00:11:56.200 --> 00:11:58.200]  梁:認識這位我已經接觸了20年,但其實我不認識上帝
[00:11:58.200 --> 00:12:00.200]  主持人:在臺灣有一句話說
[00:12:00.200 --> 00:12:04.200]  主持人:最近的,就是距離最近的一個陌生人
[00:12:04.200 --> 00:12:07.200]  梁:我覺得上帝對我來講好陌生
[00:12:07.200 --> 00:12:09.200]  主持人:我覺得上帝對我來講好陌生
[00:12:09.200 --> 00:12:10.200]  梁:牧師鼓勵我
[00:12:10.200 --> 00:12:11.200]  主持人:牧師鼓勵我
[00:12:11.200 --> 00:12:15.200]  梁:他每一天早上帶着我一起讀經禱告
[00:12:15.200 --> 00:12:18.200]  主持人:每一個早上牧師就帶着我讀經和祈禱
[00:12:18.200 --> 00:12:19.200]  梁:他邀請我來教會
[00:12:19.200 --> 00:12:20.200]  主持人:他邀請我來教會
[00:12:20.200 --> 00:12:24.200]  梁:因爲那個時候我住的地方離教會不是太遠
[00:12:24.200 --> 00:12:26.200]  主持人:當時我住的地方其實離教會不是很遠
[00:12:26.200 --> 00:12:29.200]  梁:每天早上6點牧師就會在禮拜堂等我
[00:12:29.200 --> 00:12:34.200]  主持人:每天早上6點牧師就會在禮拜堂等我
[00:12:34.200 --> 00:12:36.200]  梁:我們在一起,只有我們兩個
[00:12:36.200 --> 00:12:37.200]  主持人:只有我們兩個
[00:12:37.200 --> 00:12:38.200]  梁:他像我的爸爸一樣
[00:12:38.200 --> 00:12:39.200]  主持人:他好像我爸爸一樣
[00:12:39.200 --> 00:12:41.200]  梁:他也是我的屬靈的一個父親
[00:12:41.200 --> 00:12:42.200]  主持人:他也是我的屬靈的一個父親
[00:12:42.200 --> 00:12:48.200]  梁:我在教會跟他一起臨修,一起敬拜的時間裏面
[00:12:48.200 --> 00:12:51.200]  主持人:我在教會跟他一起臨修,一起敬拜的時間裏面
[00:12:51.200 --> 00:12:53.200]  梁:我心裏當然有很多的感動
[00:12:53.200 --> 00:12:54.200]  主持人:我心裏面有很多的感動
[00:12:54.200 --> 00:13:01.200]  我覺得讓我真的想要進到教會中心服事,不是因爲只有這樣
[00:13:01.200 --> 00:13:04.200]  主持人:讓我最後決定終身在教會服事,不是隻有因爲這樣
[00:13:04.200 --> 00:13:06.200]  梁:因爲我原來有工作的
[00:13:06.200 --> 00:13:08.200]  主持人:因爲我本來有工作的
[00:13:08.200 --> 00:13:09.200]  梁:我也在讀書的
[00:13:09.200 --> 00:13:10.200]  主持人:我也在讀書的
[00:13:10.200 --> 00:13:13.200]  梁:後來那一年我書沒念了
[00:13:13.200 --> 00:13:14.200]  主持人:那一年我就沒讀書了
[00:13:14.200 --> 00:13:18.200]  梁:那工作也沒,因爲欠錢所以沒工作
[00:13:18.200 --> 00:13:20.200]  主持人:因爲欠人錢所以就沒工作
[00:13:20.200 --> 00:13:21.200]  梁:那
[00:13:21.200 --> 00:13:22.200]  主持人:所以就沒工作
[00:13:22.200 --> 00:13:24.200]  梁:對,那一年我時間很多
[00:13:24.200 --> 00:13:26.200]  主持人:那一年時間比較多
[00:13:26.200 --> 00:13:27.200]  梁:牧師帶着我
[00:13:27.200 --> 00:13:29.200]  主持人:牧師就帶着我
[00:13:29.200 --> 00:13:31.200]  梁:早上六點到教會
